
[00:00:00.000 --> 00:00:04.460]  讓我們在開始淨土之前一起祈禱
[00:20:13.460 --> 00:20:16.060]  要走出去關心街坊
[00:20:16.060 --> 00:20:16.960]  傻的嗎?
[00:20:16.960 --> 00:20:18.360]  我在家裏享受一下冷氣
[00:20:18.360 --> 00:20:20.060]  放鬆一下不好?
[00:20:20.060 --> 00:20:22.260]  很多人都不喜歡
[00:20:22.260 --> 00:20:24.460]  亦都不願意這樣做
[00:20:24.460 --> 00:20:26.560]  原來有很多原因
[00:20:26.560 --> 00:20:29.160]  可以令到我們不這樣做
[00:20:29.160 --> 00:20:33.760]  但如果有人願意放下自己的舒適
[00:20:33.760 --> 00:20:38.660]  學習遵行上帝愛倫社的這個吩咐
[00:20:38.660 --> 00:20:43.960]  他又會體會到生命另一種的豐富
[00:20:43.960 --> 00:20:46.960]  當我們不只是看到自己
[00:20:46.960 --> 00:20:50.460]  過於專注自我實現的時候
[00:20:50.460 --> 00:20:52.660]  我們就能夠抬頭
[00:20:52.660 --> 00:20:54.660]  看到其他的東西
[00:20:54.660 --> 00:20:56.160]  看到上帝的心意
[00:20:56.160 --> 00:20:58.460]  如何豐富我們的生命
[00:20:58.460 --> 00:21:00.660]  滋潤我們的生命
[00:21:00.660 --> 00:21:04.360]  而當我們遵行上帝話語的時候
[00:21:04.360 --> 00:21:07.160]  上帝的銅像就會展現
[00:21:07.160 --> 00:21:12.460]  上帝的居所就在那裏
[00:21:12.460 --> 00:21:14.460]  秘魯的以色列民
[00:21:14.460 --> 00:21:17.360]  雖然他們在困苦之中
[00:21:17.360 --> 00:21:21.460]  生活並未見到有即時的改變
[00:21:21.460 --> 00:21:22.960]  但他們知道
[00:21:22.960 --> 00:21:25.460]  上帝和祂的子民
[00:21:25.460 --> 00:21:28.260]  所立的約是不會變的
[00:21:28.260 --> 00:21:30.660]  上帝的銅像不會因為
[00:21:30.660 --> 00:21:33.260]  聖殿被毀而破壞
[00:21:33.260 --> 00:21:36.260]  上帝既在昔日輝煌的時代
[00:21:36.260 --> 00:21:37.860]  與他們同在
[00:21:37.860 --> 00:21:40.460]  亦都同樣在他們困苦之中
[00:21:40.460 --> 00:21:42.560]  與他們同在
[00:21:42.560 --> 00:21:43.560]  然而
[00:21:43.560 --> 00:21:46.460]  當在動盪不安的時代
[00:21:46.460 --> 00:21:49.860]  正可以成為價值觀重整
[00:21:49.860 --> 00:21:53.760]  和生命方向的釐清的時機
[00:21:53.760 --> 00:21:58.260]  靈性上亦都因而得到覺醒
[00:21:58.260 --> 00:22:00.460]  看到上帝的心意
[00:22:00.460 --> 00:22:03.460]  看到人與人之間的關係
[00:22:03.460 --> 00:22:06.160]  雖然外在的建築物被毀
[00:22:06.160 --> 00:22:10.460]  但生命的地標卻更加清澈
[00:22:10.460 --> 00:22:14.960]  生命有更大的力量所推動
[00:22:14.960 --> 00:22:16.660]  所以弟兄姊妹
[00:22:16.660 --> 00:22:17.660]  的確
[00:22:17.660 --> 00:22:21.260]  我們被種種的文化價值觀所包圍
[00:22:21.260 --> 00:22:24.960]  我們面對著很多的誘惑和挑戰
[00:22:24.960 --> 00:22:26.660]  然而
[00:22:26.660 --> 00:22:28.660]  上帝對祂的子民
[00:22:28.660 --> 00:22:31.060]  即是你和我
[00:22:31.060 --> 00:22:33.960]  所立的約從來沒有改變
[00:22:33.960 --> 00:22:36.360]  祂應許與我們同在
[00:22:36.360 --> 00:22:38.860]  祂應許看顧我們
[00:22:38.860 --> 00:22:42.260]  而當我們進行上帝的話語的時候
[00:22:42.260 --> 00:22:45.460]  上帝的同在就得以展現
[00:22:45.460 --> 00:22:49.560]  上帝的居所就是那裡
[00:22:49.560 --> 00:22:50.560]  所以
[00:22:50.560 --> 00:22:52.260]  我都鼓勵大家
[00:22:52.260 --> 00:22:54.760]  可以試下多觀察
[00:22:54.760 --> 00:22:56.660]  我們身邊的環境
[00:22:56.660 --> 00:22:59.060]  觀察下我們的社區
[00:22:59.060 --> 00:23:02.260]  或者會對我們有多些提醒
[00:23:02.260 --> 00:23:03.560]  看一看
[00:23:03.560 --> 00:23:06.160]  看看這個社區的變化
[00:23:06.160 --> 00:23:08.660]  看一看到底
[00:23:08.660 --> 00:23:12.060]  我們被什麼價值觀所包圍著
[00:23:12.060 --> 00:23:14.060]  我們是在接受它
[00:23:14.060 --> 00:23:17.960]  還是我們學習拒絕它呢?
[00:23:17.960 --> 00:23:21.460]  也可以聽一聽身邊人的故事
[00:23:21.460 --> 00:23:25.160]  聽一下他們所掙扎的是什麼
[00:23:25.160 --> 00:23:26.160]  想一想
[00:23:26.160 --> 00:23:29.560]  我們如何呈現上帝的同在
[00:23:29.560 --> 00:23:32.260]  可能很簡單地送一杯涼水
[00:23:32.260 --> 00:23:33.560]  一個問候
[00:23:33.560 --> 00:23:35.960]  或者一份的包容
[00:23:35.960 --> 00:23:38.460]  但可能就是在這些行動裡面
[00:23:38.460 --> 00:23:42.060]  我們會體會上帝對世人的心意
[00:23:42.060 --> 00:23:45.960]  經驗到上帝在我們生命裡面的豐富
[00:23:45.960 --> 00:23:49.060]  經驗到上帝的實在
[00:23:49.060 --> 00:23:50.760]  上帝的居所
[00:23:50.760 --> 00:23:52.960]  就在那裡
[00:23:52.960 --> 00:23:55.060]  與我們彼此提醒
[00:23:55.060 --> 00:23:56.660]  一同學習
[00:23:56.660 --> 00:23:59.260]  願一切榮耀、頌讚
[00:23:59.260 --> 00:24:02.660]  都歸給我們三一的上帝
