
[00:00:00.000 --> 00:00:09.000]  今日開始和大家講教會的使命宣言
[00:27:12.000 --> 00:27:21.400]  所以你們或吃或喝,無論做甚麼都要為榮耀神而行
[00:27:21.400 --> 00:27:30.200]  這是給我們一個原則性的指導
[00:27:30.200 --> 00:27:33.600]  敬虔的生活就是這樣
[00:27:33.600 --> 00:27:40.200]  無論我們做甚麼,包括說話
[00:27:40.200 --> 00:27:46.800]  或吃或喝,無論做甚麼都要為榮耀神而行
[00:27:46.800 --> 00:27:49.400]  如果我們這樣常常提醒自己的時候
[00:27:49.400 --> 00:27:55.800]  肯定我們在愛因斯坦的眼中是另一種人
[00:27:55.800 --> 00:27:59.800]  是一個真的基督徒
[00:27:59.800 --> 00:28:03.400]  但最重要的是我們在神面前
[00:28:03.400 --> 00:28:06.800]  我們是祂真正的兒女
[00:28:06.800 --> 00:28:10.600]  祂會喜悅我們這樣去榮耀祂
[00:28:10.600 --> 00:28:13.200]  祂會大大賜福給我們
[00:28:13.200 --> 00:28:21.800]  我們一起祈禱
[00:28:21.800 --> 00:28:27.000]  或者我們也要用少許時間去默想
[00:28:27.000 --> 00:28:32.000]  將剛才聽到的道、看到的聖經
[00:28:32.000 --> 00:28:38.400]  我們再一次把它深化在我們的心、在我們的頭腦裏
[00:28:38.400 --> 00:28:43.600]  又或者我們可以在神面前默默禱告
[00:28:43.600 --> 00:28:48.200]  叫神繼續指引我們應該怎樣活出來
[00:28:48.200 --> 00:28:54.800]  活出祂的教訓
[00:28:54.800 --> 00:29:12.200]  我們用少許時間來默想
[00:29:12.200 --> 00:29:16.000]  我們一起祈禱
[00:29:16.000 --> 00:29:20.400]  慈悲人為天父,多謝你今日給我們的教導
[00:29:20.400 --> 00:29:28.600]  讓我們將聽到的道、看到的聖經放在我們的心裏
[00:29:28.600 --> 00:29:31.600]  求天父賜額外的恩典能力給我們
[00:29:31.600 --> 00:29:34.800]  讓我們能夠活出你的教導
[00:29:34.800 --> 00:29:37.600]  去領受你更多的恩典
[00:29:37.600 --> 00:29:46.000]  願意我們能夠去節約我們的敬拜、侍奉、奉獻
[00:29:46.000 --> 00:29:49.400]  敬虔的生活來歸榮耀給你
[00:29:49.400 --> 00:29:51.400]  願祢得到當天的榮耀
[00:29:51.400 --> 00:29:53.400]  我們這樣祈禱奉耶穌基督的聖名
