
[00:00:00.000 --> 00:00:05.600]  在一間公司裏有三類的同事
[00:29:41.520 --> 00:29:45.520]  當你繼續投入你的工作
[00:29:45.520 --> 00:29:48.520]  你明天早上要上班的時候
[00:29:48.520 --> 00:29:52.520]  在你工作的地方裏面
[00:29:52.520 --> 00:29:55.520]  我們需要去持守
[00:29:55.520 --> 00:29:59.520]  我們需要去有那份堅毅
[00:29:59.520 --> 00:30:04.520]  因為我們的神會看顧我們
[00:30:04.520 --> 00:30:06.520]  祂會帶領我們
[00:30:06.520 --> 00:30:09.520]  有幾件事想和大家思想一下
[00:30:09.520 --> 00:30:14.520]  第一,我們的神就是那位看守的神
[00:30:14.520 --> 00:30:18.520]  祂在那裏看顧、保守我們
[00:30:18.520 --> 00:30:22.520]  若不是耶和華看守聖旨
[00:30:22.520 --> 00:30:27.520]  看守的人就枉然警醒
[00:30:27.520 --> 00:30:32.520]  原來我們能夠持守我們的崗位
[00:30:32.520 --> 00:30:35.520]  是因為神在那裏看顧
[00:30:35.520 --> 00:30:39.520]  有一位在銀行工作的姐妹
[00:30:39.520 --> 00:30:41.520]  她剛剛轉了工
[00:30:41.520 --> 00:30:49.520]  她覺得是神帶領她來到新的公司工作
[00:30:49.520 --> 00:30:55.520]  一開始她覺得跟公司有點格格不入
[00:30:55.520 --> 00:31:00.520]  但心裏知道是神帶她來的
[00:31:00.520 --> 00:31:05.520]  於是她就繼續來工作
[00:31:05.520 --> 00:31:07.520]  過了兩個月之後她發覺
[00:31:07.520 --> 00:31:11.520]  原來在她身邊有很多同事
[00:31:11.520 --> 00:31:15.520]  都有不同的問題出現
[00:31:15.520 --> 00:31:19.520]  可能她是一個很和藹、很可親的人
[00:31:19.520 --> 00:31:22.520]  同事很喜歡跟她聊天
[00:31:22.520 --> 00:31:25.520]  她變成好像是他們的大姐姐一樣
[00:31:25.520 --> 00:31:29.520]  聽他們分享他們家裏的一些事
[00:31:29.520 --> 00:31:33.520]  聽他們分享一些個人的經歷
[00:31:33.520 --> 00:31:37.520]  這位姐妹就很感受到
[00:31:37.520 --> 00:31:42.520]  是神讓她在她的職場裏
[00:31:42.520 --> 00:31:48.520]  她可以去做一些牧羊的工作
[00:31:48.520 --> 00:31:55.520]  她不單止盡她的責任做好她的工作
[00:31:55.520 --> 00:31:59.520]  她更加能夠關心身邊的人
[00:31:59.520 --> 00:32:08.520]  結果她在這間銀行裏工作了二十多年
[00:32:08.520 --> 00:32:11.520]  她覺得是神一直在看顧她
[00:32:11.520 --> 00:32:17.520]  帶領她,叫她能夠建立一個很特別的
[00:32:17.520 --> 00:32:21.520]  跟同事之間的關係
[00:32:21.520 --> 00:32:24.520]  第二個我們很需要的
[00:32:24.520 --> 00:32:28.520]  就是安穩中得力
[00:32:28.520 --> 00:32:33.520]  我想大家很熟悉的就是以賽亞書三十章那裏說
[00:32:33.520 --> 00:32:38.520]  得救是在乎歸回安息
[00:32:38.520 --> 00:32:44.520]  得力是在乎平靜安穩
[00:32:44.520 --> 00:32:48.520]  我們的工作都是很忙碌的
[00:32:48.520 --> 00:32:51.520]  壓力是很大的
[00:32:51.520 --> 00:32:56.520]  如果我們不懂得推到神的面前
[00:32:56.520 --> 00:32:59.520]  安靜得力
[00:32:59.520 --> 00:33:03.520]  我想我們有時很難走下去
[00:33:03.520 --> 00:33:06.520]  是帶著那個活潑的心
[00:33:06.520 --> 00:33:10.520]  帶著神給我們的那份愛
[00:33:10.520 --> 00:33:13.520]  在我們的職場裏面
[00:33:13.520 --> 00:33:16.520]  所以我特別鼓勵大家
[00:33:16.520 --> 00:33:23.520]  你很需要找時間,找空間
[00:33:23.520 --> 00:33:31.520]  退下來,在安靜中重新得力
[00:33:31.520 --> 00:33:34.520]  有一位弟兄
[00:33:34.520 --> 00:33:38.520]  他隔個星期六就不用上班
[00:33:38.520 --> 00:33:43.520]  他非常之享受這個星期六
[00:33:43.520 --> 00:33:46.520]  因為他可以抽更多的時間
[00:33:46.520 --> 00:33:50.520]  來到神的面前安靜
[00:33:50.520 --> 00:33:53.520]  他又自己可以看看淑玲的書籍
[00:33:53.520 --> 00:34:01.520]  又有時可以找弟兄姊妹來分享彼此一切的祈禱
[00:34:01.520 --> 00:34:07.520]  原來我們很需要在忙碌的工作裏面
[00:34:07.520 --> 00:34:11.520]  能夠尋求安靜的時刻
[00:34:11.520 --> 00:34:15.520]  以致我們能夠再一次得力
[00:34:15.520 --> 00:34:18.520]  有神的愛在我們裏面
[00:34:18.520 --> 00:34:23.520]  因為神就是愛的源頭
[00:34:23.520 --> 00:34:25.520]  在我們的工作當中
[00:34:25.520 --> 00:34:29.520]  我們很需要給神的愛充滿
[00:34:29.520 --> 00:34:33.520]  以致我們有力量去面對身邊的人
[00:34:33.520 --> 00:34:39.520]  第三,我們需要有忍耐等候
[00:34:39.520 --> 00:34:43.520]  聖經裏面時時用農夫
[00:34:43.520 --> 00:34:46.520]  農夫都有一個特性
[00:34:46.520 --> 00:34:55.520]  就是他們很忍耐等候地裏面的出產
[00:34:55.520 --> 00:34:58.520]  有時在我們的工作上
[00:34:58.520 --> 00:35:02.520]  未必是那麼容易見到果孝
[00:35:02.520 --> 00:35:08.520]  但是我們卻需要帶著一個忍耐的心
[00:35:08.520 --> 00:35:11.520]  在我們的崗位裏面
[00:35:11.520 --> 00:35:14.520]  有些事我們要持守
[00:35:14.520 --> 00:35:17.520]  我們要持守
[00:35:17.520 --> 00:35:20.520]  當我們忍耐的時候
[00:35:20.520 --> 00:35:24.520]  有一天就會結出果子
[00:35:24.520 --> 00:35:28.520]  大家都知道最近這個時間
[00:35:28.520 --> 00:35:33.520]  香港的社會有很多警察
[00:35:33.520 --> 00:35:36.520]  他們面對很大的壓力
[00:35:36.520 --> 00:35:42.520]  在警隊裏面有一個叫以樂團契
[00:35:42.520 --> 00:35:44.520]  在這個團契裏面
[00:35:44.520 --> 00:35:47.520]  他們給予彼此鼓勵
[00:35:47.520 --> 00:35:51.520]  在現在這個環境裏面他們可以怎樣做
[00:35:51.520 --> 00:35:57.520]  他們就用一個叫做一個警察的圖告
[00:35:57.520 --> 00:35:59.520]  這篇的圖文
[00:35:59.520 --> 00:36:01.520]  來給予彼此鼓勵
[00:36:01.520 --> 00:36:03.520]  我讀幾句給大家聽
[00:36:03.520 --> 00:36:12.520]  神啊!祢已賜給我在這社會中維持法律及治安的責任
[00:36:12.520 --> 00:36:15.520]  比起以往的日子
[00:36:15.520 --> 00:36:19.520]  這份工作更加危險
[00:36:19.520 --> 00:36:23.520]  及容易使我們感到受挫
[00:36:23.520 --> 00:36:28.520]  求祢常常賜給我勇氣和毅力
[00:36:28.520 --> 00:36:32.520]  去應付每一項的職責
[00:36:32.520 --> 00:36:38.520]  使我對公義更加渴慕及尊敬
[00:36:38.520 --> 00:36:43.520]  以致在面對任何隱憂和威嚇的時候
[00:36:43.520 --> 00:36:48.520]  都不離開祢的公義
[00:36:48.520 --> 00:36:52.520]  求祢幫助我
[00:36:52.520 --> 00:36:58.520]  原來他們在一個不容易的環境裏面
[00:36:58.520 --> 00:37:04.520]  求神賜他們有勇氣和毅力
[00:37:04.520 --> 00:37:07.520]  有一個忍耐的心
[00:37:07.520 --> 00:37:13.520]  來面對各樣的挑戰
[00:37:13.520 --> 00:37:15.520]  然後還有一件事
[00:37:15.520 --> 00:37:17.520]  就是我們在工作裏面
[00:37:17.520 --> 00:37:19.520]  如果要守業的話
[00:37:19.520 --> 00:37:22.520]  我們是負上代價
[00:37:22.520 --> 00:37:26.520]  聖經說流淚殺腫的
[00:37:26.520 --> 00:37:29.520]  必歡呼收割
[00:37:29.520 --> 00:37:32.520]  帶腫流淚出去的
[00:37:32.520 --> 00:37:35.520]  必要歡歡樂樂的
[00:37:35.520 --> 00:37:39.520]  帶禍菌回來
[00:37:39.520 --> 00:37:42.520]  有一位上師
[00:37:42.520 --> 00:37:45.520]  他因為為了公司
[00:37:45.520 --> 00:37:48.520]  有一些原則需要持守
[00:37:48.520 --> 00:37:52.520]  於是就出了一些規定
[00:37:52.520 --> 00:37:56.520]  給所有的同事讓大家都去遵守
[00:37:56.520 --> 00:38:00.520]  誰知當他出了這些告示之後
[00:38:00.520 --> 00:38:02.520]  帶來很大的迴響
[00:38:02.520 --> 00:38:05.520]  因為大家都很不開心
[00:38:05.520 --> 00:38:11.520]  為什麼公司會突然之間有一些這麼嚴格的規矩
[00:38:11.520 --> 00:38:15.520]  他面對很多的挑戰
[00:38:15.520 --> 00:38:17.520]  很不容易
[00:38:17.520 --> 00:38:19.520]  但是他知道
[00:38:19.520 --> 00:38:22.520]  這些這麼嚴格的要求
[00:38:22.520 --> 00:38:27.520]  是幫助公司能夠更加有紀律
[00:38:27.520 --> 00:38:32.520]  可以去承受一些外面來的風浪
[00:38:32.520 --> 00:38:35.520]  特別有時候會有金融的危機
[00:38:35.520 --> 00:38:37.520]  會有各樣的東西
[00:38:37.520 --> 00:38:40.520]  會帶來一定的衝擊
[00:38:40.520 --> 00:38:46.520]  結果他堅持他這些的原則
[00:38:46.520 --> 00:38:52.520]  後來沒多久就果然是遇上金融的風暴
[00:38:52.520 --> 00:38:56.520]  這間公司因為很嚴格的要求
[00:38:56.520 --> 00:39:02.520]  結果他們就能夠比較平安地
[00:39:02.520 --> 00:39:06.520]  渡過這一場的風暴
[00:39:06.520 --> 00:39:10.520]  原來負上代價
[00:39:10.520 --> 00:39:14.520]  就能夠有收成
[00:39:14.520 --> 00:39:17.520]  在我們的工作裡面
[00:39:17.520 --> 00:39:23.520]  我們有時候真的需要負上我們的代價
[00:39:23.520 --> 00:39:26.520]  最後如果我們要守業的話
[00:39:26.520 --> 00:39:30.520]  就是我們必須要有忠心
[00:39:30.520 --> 00:39:33.520]  耶穌這樣說
[00:39:33.520 --> 00:39:37.520]  「誰是忠心有見識的僕人
[00:39:37.520 --> 00:39:42.520]  為主人所派管理家裡的人
[00:39:42.520 --> 00:39:45.520]  按時分糧給他們
[00:39:45.520 --> 00:39:49.520]  主人來到看見他者讓行
[00:39:49.520 --> 00:39:54.520]  那僕人就有福了」
[00:39:54.520 --> 00:39:57.520]  原來我們在我們的工作上
[00:39:57.520 --> 00:40:03.520]  很需要有一份的忠心
[00:40:03.520 --> 00:40:05.520]  在上個月
[00:40:05.520 --> 00:40:08.520]  我神學院的院長
[00:40:08.520 --> 00:40:13.520]  我很敬重的一位老師唐柚子牧師
[00:40:13.520 --> 00:40:16.520]  是安息主外
[00:40:16.520 --> 00:40:19.520]  他九十歲
[00:40:19.520 --> 00:40:23.520]  我非常敬佩他
[00:40:23.520 --> 00:40:27.520]  他那份忠心
[00:40:27.520 --> 00:40:30.520]  一直到八十幾歲
[00:40:30.520 --> 00:40:36.520]  他仍然很勤力地寫作
[00:40:36.520 --> 00:40:39.520]  他大概每一年
[00:40:39.520 --> 00:40:44.520]  可以寫四本新的書
[00:40:44.520 --> 00:40:48.520]  他是寫作不絕的
[00:40:48.520 --> 00:40:52.520]  直到後來他因為要洗腎
[00:40:52.520 --> 00:40:56.520]  就進了一間老人院居住
[00:40:56.520 --> 00:41:00.520]  他才停下來
[00:41:00.520 --> 00:41:04.520]  他幾十年來
[00:41:04.520 --> 00:41:09.520]  就是持守神給他的託付
[00:41:09.520 --> 00:41:12.520]  將他的知識
[00:41:12.520 --> 00:41:15.520]  將他對聖經的認識
[00:41:15.520 --> 00:41:19.520]  和更多的人分享
[00:41:19.520 --> 00:41:26.520]  所以他作的書已經超過二百本
[00:41:26.520 --> 00:41:32.520]  他的著作造就了很多的人
[00:41:32.520 --> 00:41:35.520]  我在這位老師的身上
[00:41:35.520 --> 00:41:44.520]  看見他那份喜愛神給他的工作
[00:41:44.520 --> 00:41:50.520]  他又能夠守住他這份工作
[00:41:50.520 --> 00:41:52.520]  他在神的面前
[00:41:52.520 --> 00:41:56.520]  盡上他最大的努力
[00:41:56.520 --> 00:41:58.520]  因為聖經說
[00:41:58.520 --> 00:42:05.520]  所求於管家的是要他有忠心
[00:42:28.520 --> 00:42:30.520]  親愛的天父
[00:42:30.520 --> 00:42:34.520]  為讓你給我們有工作的能力
[00:42:34.520 --> 00:42:36.520]  我們獻上感恩
[00:42:36.520 --> 00:42:39.520]  為讓你給我們有工作的崗位
[00:42:39.520 --> 00:42:42.520]  我們同樣獻上感恩
[00:42:42.520 --> 00:42:46.520]  讓我們知道這是你為我們預備的
[00:42:46.520 --> 00:42:51.520]  讓我們願意對你尊重
[00:42:51.520 --> 00:42:55.520]  我們所做的是為你而做
[00:42:55.520 --> 00:42:58.520]  求你讓我們在工作的時候
[00:42:58.520 --> 00:43:01.520]  我們和我們的上司
[00:43:01.520 --> 00:43:03.520]  我們的同事
[00:43:03.520 --> 00:43:04.520]  我們的下屬
[00:43:04.520 --> 00:43:06.520]  我們的客戶
[00:43:06.520 --> 00:43:09.520]  我們都能夠相處得好
[00:43:09.520 --> 00:43:14.520]  以致我們能夠表揚你的愛
[00:43:14.520 --> 00:43:17.520]  見證你的名
[00:43:17.520 --> 00:43:20.520]  有時我們會有軟弱
[00:43:20.520 --> 00:43:22.520]  求你加力給我們
[00:43:22.520 --> 00:43:27.520]  又叫我們所行的能夠是討你的喜悅
[00:43:27.520 --> 00:43:30.520]  求你帶領我們走前面的路
[00:43:30.520 --> 00:43:34.520]  直到我們有一天再見你的面
[00:43:34.520 --> 00:43:36.520]  聽我們的祈禱
[00:43:36.520 --> 00:43:39.520]  奉耶穌基督的命求
[00:43:39.520 --> 00:43:40.520]  阿們
