
[00:00:00.000 --> 00:00:04.920]  大家好,我們繼續講聖經人及故事
[00:16:54.320 --> 00:16:55.320]  來來來
[00:16:55.320 --> 00:16:56.320]  先喝水
[00:16:56.320 --> 00:16:58.320]  就開始推那塊石頭
[00:16:58.320 --> 00:17:02.320]  我已經沒有說
[00:17:02.320 --> 00:17:04.320]  雅各雖然是小孩
[00:17:04.320 --> 00:17:06.320]  不過天生神力
[00:17:06.320 --> 00:17:08.320]  一個人推開
[00:17:08.320 --> 00:17:10.320]  轉開那塊石頭
[00:17:10.320 --> 00:17:11.320]  還是說
[00:17:11.320 --> 00:17:13.320]  其他牧羊人都來幫忙
[00:17:13.320 --> 00:17:14.320]  不知道
[00:17:14.320 --> 00:17:15.320]  他馬上上前
[00:17:15.320 --> 00:17:18.320]  把石頭轉來井口
[00:17:18.320 --> 00:17:20.320]  看這一句
[00:17:20.320 --> 00:17:23.320]  是雅各自己去推那塊石頭
[00:17:23.320 --> 00:17:25.320]  又被他推到
[00:17:25.320 --> 00:17:27.320]  即是說
[00:17:27.320 --> 00:17:29.320]  弦韌琴
[00:17:29.320 --> 00:17:30.320]  美女來了
[00:17:30.320 --> 00:17:31.320]  來來來
[00:17:31.320 --> 00:17:32.320]  先喝水
[00:17:32.320 --> 00:17:33.320]  走得辛苦
[00:17:33.320 --> 00:17:34.320]  自己就去推
[00:17:34.320 --> 00:17:36.320]  吸引注意
[00:17:36.320 --> 00:17:37.320]  自己走去
[00:17:37.320 --> 00:17:39.320]  都不按規矩
[00:17:39.320 --> 00:17:41.320]  大家是來齊先的
[00:17:41.320 --> 00:17:42.320]  等在一起
[00:17:42.320 --> 00:17:43.320]  一起推
[00:17:43.320 --> 00:17:44.320]  就這樣
[00:17:44.320 --> 00:17:45.320]  他就上前
[00:17:45.320 --> 00:17:47.320]  把石頭轉來井口
[00:17:47.320 --> 00:17:48.320]  然後
[00:17:48.320 --> 00:17:51.320]  就喝武寇拉班的羊群
[00:17:51.320 --> 00:17:53.320]  喝完水
[00:17:53.320 --> 00:17:55.320]  雅各就與拉傑親嘴
[00:17:55.320 --> 00:17:57.320]  接著放聲而哭
[00:17:57.320 --> 00:17:58.320]  這個呢
[00:17:58.320 --> 00:18:00.320]  我想拉傑真的被他嚇一跳
[00:18:00.320 --> 00:18:02.320]  拉傑本來正在整羊
[00:18:02.320 --> 00:18:04.320]  又舀水
[00:18:04.320 --> 00:18:06.320]  喝完水之後
[00:18:06.320 --> 00:18:07.320]  喝飽了
[00:18:07.320 --> 00:18:08.320]  先掃羊
[00:18:08.320 --> 00:18:10.320]  接著見到雅各走過來
[00:18:10.320 --> 00:18:13.320]  抱住他
[00:18:13.320 --> 00:18:15.320]  就與他親嘴
[00:18:15.320 --> 00:18:17.320]  如果現今
[00:18:17.320 --> 00:18:18.320]  就會說
[00:18:18.320 --> 00:18:19.320]  打兩巴仙
[00:18:19.320 --> 00:18:20.320]  非禮
[00:18:20.320 --> 00:18:21.320]  這樣
[00:18:21.320 --> 00:18:22.320]  在當日
[00:18:22.320 --> 00:18:23.320]  就沒有的
[00:18:23.320 --> 00:18:24.320]  親嘴的動作
[00:18:24.320 --> 00:18:26.320]  就
[00:18:26.320 --> 00:18:27.320]  這樣
[00:18:27.320 --> 00:18:28.320]  他們就不是很
[00:18:28.320 --> 00:18:29.320]  不是很什麼的
[00:18:29.320 --> 00:18:31.320]  就覺得OK的
[00:18:31.320 --> 00:18:32.320]  當然
[00:18:32.320 --> 00:18:35.320]  親嘴是表示問安的
[00:18:35.320 --> 00:18:36.320]  譬如
[00:18:36.320 --> 00:18:37.320]  《西藥聖經》說親嘴問安
[00:18:37.320 --> 00:18:39.320]  無要聖潔
[00:18:39.320 --> 00:18:41.320]  不要想歪念
[00:18:41.320 --> 00:18:42.320]  親嘴問安
[00:18:42.320 --> 00:18:44.320]  親嘴
[00:18:44.320 --> 00:18:45.320]  表示問安
[00:18:45.320 --> 00:18:47.320]  喝完羊
[00:18:47.320 --> 00:18:49.320]  這位女士好嗎
[00:18:49.320 --> 00:18:50.320]  親嘴
[00:18:50.320 --> 00:18:51.320]  這樣
[00:18:51.320 --> 00:18:53.320]  面貼著
[00:18:53.320 --> 00:18:55.320]  接著哭
[00:18:55.320 --> 00:18:56.320]  哇
[00:18:56.320 --> 00:18:57.320]  拉傑
[00:18:57.320 --> 00:18:58.320]  什麼事呢
[00:18:58.320 --> 00:18:59.320]  這位先生
[00:18:59.320 --> 00:19:00.320]  沒事吧
[00:19:00.320 --> 00:19:01.320]  這樣
[00:19:01.320 --> 00:19:03.320]  雅各就告訴拉傑
[00:19:03.320 --> 00:19:05.320]  其實我是誰誰
[00:19:05.320 --> 00:19:08.320]  自己是他父親的外甥
[00:19:08.320 --> 00:19:10.320]  我是你爸爸的外甥
[00:19:10.320 --> 00:19:11.320]  你爸爸叫拉班
[00:19:11.320 --> 00:19:12.320]  對了
[00:19:12.320 --> 00:19:13.320]  拉班是不是有一個妹妹
[00:19:13.320 --> 00:19:14.320]  叫利伯加
[00:19:14.320 --> 00:19:15.320]  是的
[00:19:15.320 --> 00:19:16.320]  我小時候
[00:19:16.320 --> 00:19:17.320]  都見到她
[00:19:17.320 --> 00:19:20.320]  後來就嫁了人
[00:19:20.320 --> 00:19:22.320]  嫁了二三就生了我
[00:19:22.320 --> 00:19:23.320]  哦
[00:19:23.320 --> 00:19:25.320]  你是利伯加的兒子嗎
[00:19:25.320 --> 00:19:26.320]  是的
[00:19:26.320 --> 00:19:27.320]  什麼
[00:19:27.320 --> 00:19:28.320]  你是利伯加的兒子嗎
[00:19:28.320 --> 00:19:29.320]  哇
[00:19:29.320 --> 00:19:31.320]  馬上拉傑就跑去
[00:19:31.320 --> 00:19:33.320]  告訴他父親
[00:19:33.320 --> 00:19:34.320]  馬上跑回去
[00:19:34.320 --> 00:19:35.320]  就告訴拉班
[00:19:35.320 --> 00:19:36.320]  拉班聽見
[00:19:36.320 --> 00:19:39.320]  我的外甥雅各來了
[00:19:39.320 --> 00:19:41.320]  要跑出去迎接
[00:19:41.320 --> 00:19:42.320]  先看看
[00:19:42.320 --> 00:19:44.320]  抱著他與他親嘴
[00:19:44.320 --> 00:19:46.320]  親嘴是文安
[00:19:46.320 --> 00:19:47.320]  接受
[00:19:47.320 --> 00:19:48.320]  就把他帶回自己家
[00:19:48.320 --> 00:19:50.320]  雅各就把一切的情由
[00:19:50.320 --> 00:19:51.320]  告訴拉班
[00:19:51.320 --> 00:19:52.320]  哎
[00:19:52.320 --> 00:19:53.320]  舅父
[00:19:53.320 --> 00:19:54.320]  我告訴你
[00:19:54.320 --> 00:19:57.320]  我這次出來是著草的
[00:19:57.320 --> 00:19:59.320]  因為得罪了哥哥
[00:19:59.320 --> 00:20:01.320]  得罪了爸爸
[00:20:01.320 --> 00:20:03.320]  這次都不得已走出來
[00:20:03.320 --> 00:20:07.320]  不過這事是媽媽教我的
[00:20:07.320 --> 00:20:09.320]  我都聽了她說
[00:20:09.320 --> 00:20:10.320]  拉班就說
[00:20:10.320 --> 00:20:11.320]  不要緊
[00:20:11.320 --> 00:20:12.320]  其實不要緊
[00:20:12.320 --> 00:20:13.320]  你做了什麼
[00:20:13.320 --> 00:20:14.320]  第三點
[00:20:14.320 --> 00:20:15.320]  拉班很顧情
[00:20:15.320 --> 00:20:18.320]  你實在是我的骨肉
[00:20:18.320 --> 00:20:20.320]  雅各就和他住了一個月
[00:20:20.320 --> 00:20:21.320]  我想看看
[00:20:21.320 --> 00:20:23.320]  你實在是我的骨肉
[00:20:23.320 --> 00:20:24.320]  是什麼意思呢
[00:20:24.320 --> 00:20:25.320]  原來他用了兩個字
[00:20:25.320 --> 00:20:26.320]  骨肉是一樣東西
[00:20:26.320 --> 00:20:28.320]  我親生骨肉
[00:20:28.320 --> 00:20:30.320]  不是骨和肉
[00:20:30.320 --> 00:20:32.320]  但他們說是骨和肉
[00:20:32.320 --> 00:20:34.320]  是我親生骨肉
[00:20:34.320 --> 00:20:36.320]  骨肉的意思
[00:20:36.320 --> 00:20:37.320]  A gem
[00:20:37.320 --> 00:20:39.320]  A gem是骨
[00:20:39.320 --> 00:20:41.320]  你是我的骨
[00:20:41.320 --> 00:20:43.320]  和身體
[00:20:43.320 --> 00:20:46.320]  肉就是你是我的身體
[00:20:46.320 --> 00:20:49.320]  你是我的骨和我的身體
[00:20:49.320 --> 00:20:50.320]  即是說
[00:20:50.320 --> 00:20:53.320]  你和我是一個淵源
[00:20:53.320 --> 00:20:54.320]  一個身體
[00:20:54.320 --> 00:20:55.320]  一棚骨
[00:20:55.320 --> 00:20:57.320]  一起的
[00:20:57.320 --> 00:20:58.320]  於是就
[00:20:58.320 --> 00:20:59.320]  一起住下先
[00:20:59.320 --> 00:21:01.320]  於是就住了一個月了
[00:21:01.320 --> 00:21:02.320]  於是就住了一個月了
[00:21:02.320 --> 00:21:06.320]  神又安排這個拉班
[00:21:06.320 --> 00:21:08.320]  沒有看低他
[00:21:08.320 --> 00:21:10.320]  因為拉班可以看低他嗎
[00:21:10.320 --> 00:21:11.320]  哎呀
[00:21:11.320 --> 00:21:13.320]  你伯家的兒子
[00:21:13.320 --> 00:21:14.320]  一定我會照顧的
[00:21:14.320 --> 00:21:15.320]  不過心想
[00:21:15.320 --> 00:21:17.320]  這個臭小子逃跑出來
[00:21:17.320 --> 00:21:18.320]  採草的
[00:21:18.320 --> 00:21:19.320]  都不放好兒子
[00:21:19.320 --> 00:21:21.320]  這樣欺騙爸爸
[00:21:21.320 --> 00:21:22.320]  欺騙哥哥
[00:21:22.320 --> 00:21:23.320]  這樣
[00:21:23.320 --> 00:21:24.320]  幸好我不會聰明
[00:21:24.320 --> 00:21:25.320]  就叫他來
[00:21:25.320 --> 00:21:27.320]  否則就死了
[00:21:27.320 --> 00:21:28.320]  這個兒子都沒什麼用
[00:21:28.320 --> 00:21:29.320]  逃跑的
[00:21:29.320 --> 00:21:31.320]  這個外甥沒什麼用
[00:21:31.320 --> 00:21:32.320]  但是呢
[00:21:32.320 --> 00:21:35.320]  那你住下就拿些禮物回去吧
[00:21:35.320 --> 00:21:36.320]  這樣
[00:21:36.320 --> 00:21:37.320]  沒有啊
[00:21:37.320 --> 00:21:38.320]  他留在這裡住吧
[00:21:38.320 --> 00:21:40.320]  你和我是骨肉一樣
[00:21:40.320 --> 00:21:42.320]  我覺得第三點
[00:21:42.320 --> 00:21:43.320]  都是上帝祝福
[00:21:43.320 --> 00:21:47.320]  為雅各預備一個酒瓶佬
[00:21:47.320 --> 00:21:48.320]  著草的
[00:21:48.320 --> 00:21:50.320]  這個妻身之所
[00:21:50.320 --> 00:21:53.320]  就在舅父拉班那裡
[00:21:53.320 --> 00:21:54.320]  這樣就住下了
[00:21:54.320 --> 00:21:55.320]  好
[00:21:55.320 --> 00:21:56.320]  看看今天的金句
[00:21:56.320 --> 00:21:59.320]  我想特別說的是葉和華做的
[00:21:59.320 --> 00:22:03.320]  就是雅各正和牧羊人宣話的時候
[00:22:03.320 --> 00:22:06.320]  拉傑領著羊就來了
[00:22:06.320 --> 00:22:07.320]  哇
[00:22:07.320 --> 00:22:09.320]  我覺得這個有沒有這麼巧
[00:22:09.320 --> 00:22:11.320]  又會去到那個井
[00:22:11.320 --> 00:22:15.320]  又會遇到一些認識拉班的牧羊人
[00:22:15.320 --> 00:22:19.320]  然後又遇到拉傑剛剛又來
[00:22:19.320 --> 00:22:23.320]  又遇到他的舅父拉班
[00:22:23.320 --> 00:22:25.320]  是歡迎他
[00:22:25.320 --> 00:22:31.320]  這個正在失敗的失敗者的雅各
[00:22:31.320 --> 00:22:33.320]  其實完全是上帝的安排
[00:22:33.320 --> 00:22:36.320]  所以我用這個字正
[00:22:36.320 --> 00:22:39.320]  正不正就是說剛剛好
[00:22:39.320 --> 00:22:42.320]  怎麼會有這麼多剛剛好呢
[00:22:42.320 --> 00:22:46.320]  幾件事一定是上主安排的
[00:22:46.320 --> 00:22:48.320]  我們一起祈禱吧
[00:22:48.320 --> 00:22:49.320]  多謝我們的主
[00:22:49.320 --> 00:22:52.320]  知道祢對我們人生是有安排的
[00:22:52.320 --> 00:22:54.320]  無論我們去到高去到低
[00:22:54.320 --> 00:22:56.320]  有時候真的去到一條絕路
[00:22:56.320 --> 00:22:59.320]  有時候真的要逃跑著草離開
[00:22:59.320 --> 00:23:01.320]  或者什麼情況
[00:23:01.320 --> 00:23:03.320]  去到這裡
[00:23:03.320 --> 00:23:05.320]  好像雅各一樣隻身走出來
[00:23:05.320 --> 00:23:06.320]  衣服都不多
[00:23:06.320 --> 00:23:07.320]  水都沒得喝
[00:23:07.320 --> 00:23:09.320]  帶一點點魷魚餅在路上
[00:23:09.320 --> 00:23:11.320]  要塗一下就出去了
[00:23:11.320 --> 00:23:13.320]  沿途還要找東西吃
[00:23:13.320 --> 00:23:15.320]  又沒有帳幕
[00:23:15.320 --> 00:23:17.320]  他就一直這麼遠路
[00:23:17.320 --> 00:23:20.320]  就去到哈蘭附近
[00:23:20.320 --> 00:23:22.320]  就遇到所有要遇到的人
[00:23:22.320 --> 00:23:23.320]  這麼巧嗎
[00:23:23.320 --> 00:23:25.320]  完全是上帝的作為
[00:23:25.320 --> 00:23:26.320]  我們稱讚祢
[00:23:26.320 --> 00:23:28.320]  祢在背後一路有掌管
[00:23:28.320 --> 00:23:29.320]  一路有供應
[00:23:29.320 --> 00:23:30.320]  一路有帶領
[00:23:30.320 --> 00:23:31.320]  一路有祝福
[00:23:31.320 --> 00:23:33.320]  願祢的名得在榮耀
[00:23:33.320 --> 00:23:35.320]  祢是我們的主
[00:23:35.320 --> 00:23:36.320]  帶領我們的主
[00:23:36.320 --> 00:23:38.320]  是我們的牧者一樣
[00:23:38.320 --> 00:23:40.320]  讓我們常常仰望祢
[00:23:40.320 --> 00:23:41.320]  等候祢的帶領
[00:23:41.320 --> 00:23:43.320]  祢有時候帶我們在青草地
[00:23:43.320 --> 00:23:45.320]  有時候在溪水旁
[00:23:45.320 --> 00:23:47.320]  有時候經過死暗幽谷
[00:23:47.320 --> 00:23:51.320]  不過用祢的象羽竿安慰我們
[00:23:51.320 --> 00:23:53.320]  讓我們更有信心
[00:23:53.320 --> 00:23:54.320]  我們讚美祢
[00:23:54.320 --> 00:23:56.320]  祈禱奉耶穌名求
[00:23:56.320 --> 00:23:57.320]  阿門
