
[00:00:00.000 --> 00:00:03.000]  各位兄弟姐妹 主持人:平安!
[00:18:09.000 --> 00:18:10.000]  本國的人
[00:18:10.000 --> 00:18:12.000]  還是其他的人
[00:18:12.000 --> 00:18:13.000]  耶穌的祈禱就是
[00:18:13.000 --> 00:18:15.000]  合而為一
[00:18:15.000 --> 00:18:16.000]  怎樣合一
[00:18:16.000 --> 00:18:18.000]  好像耶穌基督
[00:18:18.000 --> 00:18:21.000]  和父的關係
[00:18:21.000 --> 00:18:22.000]  父在我裡面
[00:18:22.000 --> 00:18:26.000]  我在裡面的合一
[00:18:26.000 --> 00:18:28.000]  所以我們會看到
[00:18:28.000 --> 00:18:30.000]  當我們在講教會的合一
[00:18:30.000 --> 00:18:32.000]  或者普世教會的合一
[00:18:32.000 --> 00:18:34.000]  我們就知道
[00:18:34.000 --> 00:18:36.000]  不是制度上的合一
[00:18:36.000 --> 00:18:38.000]  不是名稱上的合一
[00:18:38.000 --> 00:18:40.000]  不是行政上的合一
[00:18:40.000 --> 00:18:41.000]  更加不是將
[00:18:41.000 --> 00:18:42.000]  Universal Church
[00:18:42.000 --> 00:18:43.000]  Catholic Church
[00:18:43.000 --> 00:18:45.000]  世界司改為大街司
[00:18:45.000 --> 00:18:47.000]  成為地上唯一的宗教
[00:18:47.000 --> 00:18:48.000]  不是
[00:18:48.000 --> 00:18:50.000]  完全不是這些
[00:18:50.000 --> 00:18:51.000]  大公教會
[00:18:51.000 --> 00:18:53.000]  普世教會
[00:18:53.000 --> 00:18:55.000]  是指建基於耶穌基督
[00:18:55.000 --> 00:18:58.000]  福音真理上的合一
[00:18:58.000 --> 00:19:01.000]  正如剛才鄭全導帶我們唱的詩歌
[00:19:01.000 --> 00:19:02.000]  教會的根基是什麼
[00:19:02.000 --> 00:19:04.000]  耶穌基督
[00:19:04.000 --> 00:19:06.000]  不是耶穌基督的名字
[00:19:06.000 --> 00:19:08.000]  他是耶穌基督的真理
[00:19:08.000 --> 00:19:11.000]  這種合一
[00:19:11.000 --> 00:19:12.000]  就好像二弗所書
[00:19:12.000 --> 00:19:14.000]  四章二節六節所講的
[00:19:14.000 --> 00:19:16.000]  凡事謙虛溫柔忍耐
[00:19:16.000 --> 00:19:17.000]  用愛心互相寬容
[00:19:17.000 --> 00:19:20.000]  用和平彼此聯絡彼此竭力
[00:19:20.000 --> 00:19:21.000]  竭力什麼
[00:19:21.000 --> 00:19:23.000]  是保守
[00:19:23.000 --> 00:19:25.000]  保守聖靈所賜合而為心
[00:19:25.000 --> 00:19:27.000]  一結十給了你
[00:19:27.000 --> 00:19:29.000]  封利是你放在袋子裡了
[00:19:29.000 --> 00:19:31.000]  你能保持住嗎
[00:19:31.000 --> 00:19:33.000]  聖節被分別為聖
[00:19:33.000 --> 00:19:35.000]  你能保持住嗎
[00:19:35.000 --> 00:19:38.000]  要保守聖靈所賜合而為心
[00:19:38.000 --> 00:19:40.000]  身體只有一個
[00:19:40.000 --> 00:19:41.000]  聖靈只有一個
[00:19:41.000 --> 00:19:43.000]  正如你們蒙召同樣一個子王
[00:19:43.000 --> 00:19:44.000]  所有事都是講一
[00:19:44.000 --> 00:19:46.000]  一主一信一使一神
[00:19:46.000 --> 00:19:47.000]  就是眾人的父
[00:19:47.000 --> 00:19:49.000]  超乎眾人之上
[00:19:49.000 --> 00:19:50.000]  是不是
[00:19:50.000 --> 00:19:52.000]  也貫乎眾人之中
[00:19:52.000 --> 00:19:55.000]  也住在眾人之內
[00:19:55.000 --> 00:19:58.000]  很清楚講了
[00:19:58.000 --> 00:19:59.000]  你的呼召
[00:19:59.000 --> 00:20:01.000]  講了你的分別為聖
[00:20:01.000 --> 00:20:03.000]  講了你的聖結
[00:20:03.000 --> 00:20:05.000]  講了你的聖徒相通
[00:20:05.000 --> 00:20:08.000]  因為眾人之父超乎眾人之上
[00:20:08.000 --> 00:20:10.000]  也在眾人之中
[00:20:10.000 --> 00:20:11.000]  是不是
[00:20:11.000 --> 00:20:12.000]  在眾人心內
[00:20:12.000 --> 00:20:14.000]  聖靈內住在我們心內
[00:20:14.000 --> 00:20:16.000]  以致我們能夠聖徒相通
[00:20:16.000 --> 00:20:18.000]  我們能夠合一
[00:20:18.000 --> 00:20:20.000]  是因著聖靈的工作
[00:20:20.000 --> 00:20:23.000]  講了這麼久
[00:20:23.000 --> 00:20:26.000]  好像忘記了主席帶我們讀的啟示錄
[00:20:26.000 --> 00:20:30.000]  打回剛才主席帶我們讀的啟示錄21章
[00:20:31.000 --> 00:20:33.000]  我們應該知道啟示錄
[00:20:33.000 --> 00:20:35.000]  是司徒一翰嘗試描寫
[00:20:35.000 --> 00:20:37.000]  用文字去描寫他
[00:20:37.000 --> 00:20:38.000]  在異象之中
[00:20:38.000 --> 00:20:40.000]  天使帶他見到的東西
[00:20:40.000 --> 00:20:42.000]  冠群
[00:20:42.000 --> 00:20:43.000]  你有沒有試過
[00:20:43.000 --> 00:20:46.000]  介紹你現在的太太
[00:20:46.000 --> 00:20:47.000]  給一些遠在外國
[00:20:47.000 --> 00:20:48.000]  從未見過的真人
[00:20:48.000 --> 00:20:50.000]  用文字去描寫
[00:20:50.000 --> 00:20:52.000]  Rosanna是怎樣的
[00:20:52.000 --> 00:20:55.000]  你有沒有辦法
[00:20:55.000 --> 00:20:58.000]  形容她的鼻子是怎樣的
[00:20:58.000 --> 00:20:59.000]  啟示錄
[00:20:59.000 --> 00:21:00.000]  我們這樣看的時候
[00:21:00.000 --> 00:21:02.000]  我們就知道約翰正在做的事情
[00:21:02.000 --> 00:21:03.000]  是很難的
[00:21:03.000 --> 00:21:05.000]  所以看到我們是頭昏腦脹
[00:21:05.000 --> 00:21:07.000]  因為他在描寫一些
[00:21:07.000 --> 00:21:09.000]  我們未曾見過
[00:21:09.000 --> 00:21:10.000]  又不知道是什麼的東西
[00:21:10.000 --> 00:21:14.000]  當我們看21章的時候
[00:21:14.000 --> 00:21:16.000]  我們看看經文說什麼
[00:21:16.000 --> 00:21:18.000]  我又看見聖神新耶路撒冷
[00:21:18.000 --> 00:21:20.000]  由神那裡從天而降
[00:21:20.000 --> 00:21:23.000]  預備好了就如新婦裝飾整齊
[00:21:23.000 --> 00:21:25.000]  等候丈夫
[00:21:25.000 --> 00:21:27.000]  一頭雲
[00:21:27.000 --> 00:21:29.000]  聖神有新婦
[00:21:29.000 --> 00:21:31.000]  再看21章9節
[00:21:31.000 --> 00:21:32.000]  拿著七個碗
[00:21:32.000 --> 00:21:33.000]  金碗
[00:21:33.000 --> 00:21:34.000]  盛滿滿後的七碗
[00:21:34.000 --> 00:21:35.000]  在七位天使中
[00:21:35.000 --> 00:21:36.000]  有一位對我說
[00:21:36.000 --> 00:21:37.000]  你到這裡來
[00:21:37.000 --> 00:21:39.000]  我要將新婦
[00:21:39.000 --> 00:21:40.000]  就是羔羊的妻
[00:21:40.000 --> 00:21:41.000]  重複了
[00:21:41.000 --> 00:21:42.000]  重複新婦
[00:21:42.000 --> 00:21:44.000]  強調新婦是什麼
[00:21:44.000 --> 00:21:45.000]  是羔羊的妻
[00:21:45.000 --> 00:21:47.000]  有沒有誤會
[00:21:47.000 --> 00:21:48.000]  沒有
[00:21:48.000 --> 00:21:49.000]  21章10節說
[00:21:49.000 --> 00:21:52.000]  聖靈感動天使帶約翰
[00:21:52.000 --> 00:21:53.000]  去到一個高山
[00:21:53.000 --> 00:21:58.000]  在那裡指著從天而降的耶路撒冷
[00:21:58.000 --> 00:21:59.000]  說的
[00:21:59.000 --> 00:22:01.000]  從天而降的耶路撒冷
[00:22:01.000 --> 00:22:02.000]  就是新婦
[00:22:02.000 --> 00:22:03.000]  就是羔羊的妻
[00:22:03.000 --> 00:22:06.000]  當我們想到
[00:22:06.000 --> 00:22:08.000]  保羅一再在
[00:22:08.000 --> 00:22:10.000]  以弗所書和哥林多後書
[00:22:10.000 --> 00:22:13.000]  將教會比喻為獻給基督的
[00:22:13.000 --> 00:22:15.000]  貞潔的妻子的時候
[00:22:15.000 --> 00:22:20.000]  會不會這裡說的新耶路撒冷
[00:22:20.000 --> 00:22:21.000]  就是教會呢
[00:22:21.000 --> 00:22:23.000]  嘩
[00:22:23.000 --> 00:22:25.000]  那你就跳去結論
[00:22:25.000 --> 00:22:26.000]  快不快點
[00:22:27.000 --> 00:22:29.000]  可能會牽強一點
[00:22:29.000 --> 00:22:30.000]  我們再看下去
[00:22:30.000 --> 00:22:34.000]  21章3節
[00:22:34.000 --> 00:22:39.000]  我聽見大聲音從寶座上出來
[00:22:39.000 --> 00:22:42.000]  看那神的帳幕在人間
[00:22:42.000 --> 00:22:43.000]  是要與人同住
[00:22:43.000 --> 00:22:45.000]  要作他們的指紋
[00:22:45.000 --> 00:22:46.000]  神要親自與他們同在
[00:22:46.000 --> 00:22:48.000]  作他們的神
[00:22:48.000 --> 00:22:49.000]  重要的字眼
[00:22:49.000 --> 00:22:50.000]  帳幕
[00:22:50.000 --> 00:22:53.000]  帳幕的原文就是回眸
[00:22:53.000 --> 00:22:54.000]  回眸是什麼意思
[00:22:54.000 --> 00:22:55.000]  大家很清楚了
[00:22:56.000 --> 00:22:57.000]  出埃及的時候
[00:22:57.000 --> 00:22:58.000]  回眸
[00:22:58.000 --> 00:23:00.000]  神藉著摩西
[00:23:00.000 --> 00:23:01.000]  要將回眸放在
[00:23:01.000 --> 00:23:02.000]  以色列民的中間
[00:23:02.000 --> 00:23:04.000]  無論行程或扎營的時候
[00:23:04.000 --> 00:23:05.000]  都在他們的中間
[00:23:05.000 --> 00:23:06.000]  更加重要的
[00:23:06.000 --> 00:23:08.000]  回眸就是他們的敬拜
[00:23:08.000 --> 00:23:09.000]  獻祭
[00:23:09.000 --> 00:23:10.000]  祈禱
[00:23:10.000 --> 00:23:11.000]  讚美神的地方
[00:23:11.000 --> 00:23:14.000]  好像我們今天的教會
[00:23:14.000 --> 00:23:18.000]  時移勢易
[00:23:18.000 --> 00:23:20.000]  回眸被取締
[00:23:20.000 --> 00:23:21.000]  被什麼取締
[00:23:21.000 --> 00:23:23.000]  聖殿
[00:23:23.000 --> 00:23:24.000]  新約的時候
[00:23:24.000 --> 00:23:25.000]  耶穌基督
[00:23:25.000 --> 00:23:27.000]  說聖殿
[00:23:27.000 --> 00:23:28.000]  很厲害嗎
[00:23:28.000 --> 00:23:30.000]  大理石很厲害嗎
[00:23:30.000 --> 00:23:31.000]  沒有一塊石頭
[00:23:31.000 --> 00:23:33.000]  可以疊在另一塊石頭之間
[00:23:33.000 --> 00:23:36.000]  教聖殿被取締了
[00:23:36.000 --> 00:23:37.000]  取代的是什麼
[00:23:37.000 --> 00:23:39.000]  取代的是
[00:23:39.000 --> 00:23:42.000]  聖靈內住在每一個信徒的心
[00:23:42.000 --> 00:23:45.000]  我們按著聖經的真理
[00:23:45.000 --> 00:23:46.000]  誠誠實實
[00:23:46.000 --> 00:23:47.000]  不要搞太多花神
[00:23:47.000 --> 00:23:49.000]  是按著聖經的真理
[00:23:49.000 --> 00:23:50.000]  去敬拜神
[00:23:50.000 --> 00:23:53.000]  不需要有看到的回眸
[00:23:53.000 --> 00:23:55.000]  不需要有看到聖殿
[00:23:55.000 --> 00:23:56.000]  更加重要的
[00:23:56.000 --> 00:23:59.000]  我們成為一個教會的敬拜
[00:23:59.000 --> 00:24:02.000]  在士祿二十一章
[00:24:02.000 --> 00:24:04.000]  新天新地
[00:24:04.000 --> 00:24:07.000]  會不會就是回眸
[00:24:07.000 --> 00:24:10.000]  聖殿和教會的終極版本
[00:24:10.000 --> 00:24:12.000]  我們不要爭論
[00:24:12.000 --> 00:24:14.000]  這些爭論沒有意思
[00:24:14.000 --> 00:24:16.000]  不如我們繼續看下去
[00:24:16.000 --> 00:24:17.000]  更加重要的
[00:24:17.000 --> 00:24:19.000]  在二十一章十二節
[00:24:22.000 --> 00:24:23.000]  我們看到很多寶石
[00:24:23.000 --> 00:24:25.000]  萬和金雞碧玉成
[00:24:25.000 --> 00:24:27.000]  很多時候我們會誤會
[00:24:27.000 --> 00:24:29.000]  我們忘記了
[00:24:29.000 --> 00:24:31.000]  出埃及記講給我們聽
[00:24:31.000 --> 00:24:33.000]  祭司蒲耳弗德
[00:24:33.000 --> 00:24:35.000]  背著十二顆寶石
[00:24:35.000 --> 00:24:40.000]  這裡十二說什麼
[00:24:40.000 --> 00:24:42.000]  那道城門
[00:24:42.000 --> 00:24:43.000]  有十二道城門
[00:24:43.000 --> 00:24:45.000]  城門上有十二位天使
[00:24:45.000 --> 00:24:46.000]  門上寫著
[00:24:46.000 --> 00:24:49.000]  以色列十二支派的名字
[00:24:50.000 --> 00:24:52.000]  在說什麼
[00:24:52.000 --> 00:24:54.000]  聖經經常用十二支派
[00:24:54.000 --> 00:24:58.000]  代表屬神的以色列子民
[00:24:58.000 --> 00:24:59.000]  被分別為聖
[00:24:59.000 --> 00:25:02.000]  被呼召離開埃及的子民
[00:25:02.000 --> 00:25:04.000]  我們很容易意識到
[00:25:04.000 --> 00:25:06.000]  被分別為聖
[00:25:06.000 --> 00:25:07.000]  被呼召
[00:25:07.000 --> 00:25:08.000]  我們不是離開以色列
[00:25:08.000 --> 00:25:10.000]  我們是離開罪的捆綁
[00:25:10.000 --> 00:25:12.000]  這裡只有十二支派
[00:25:12.000 --> 00:25:14.000]  舊約 新約呢
[00:25:14.000 --> 00:25:16.000]  剛才主席的經文
[00:25:16.000 --> 00:25:17.000]  我刻意沒有寫下去
[00:25:17.000 --> 00:25:19.000]  多看兩節
[00:25:19.000 --> 00:25:20.000]  好戲在後頭
[00:25:20.000 --> 00:25:21.000]  十四節
[00:25:21.000 --> 00:25:24.000]  城牆有十二根基
[00:25:24.000 --> 00:25:26.000]  根基上有高揚
[00:25:26.000 --> 00:25:28.000]  十二使徒的名字
[00:25:28.000 --> 00:25:29.000]  如果十二節
[00:25:29.000 --> 00:25:32.000]  是說代表舊約的子民
[00:25:32.000 --> 00:25:34.000]  接著那兩節就很明顯了
[00:25:34.000 --> 00:25:37.000]  就代表新約的屬神子民
[00:25:37.000 --> 00:25:38.000]  教會
[00:25:38.000 --> 00:25:40.000]  我們就看到
[00:25:40.000 --> 00:25:42.000]  何謂Catholic Church
[00:25:42.000 --> 00:25:43.000]  何謂Universal Church
[00:25:43.000 --> 00:25:45.000]  何謂普世教會
[00:25:45.000 --> 00:25:46.000]  何謂大公教會
[00:25:46.000 --> 00:25:48.000]  何謂聖徒相通
[00:25:48.000 --> 00:25:50.000]  就是不論新舊約
[00:25:50.000 --> 00:25:51.000]  不分種族
[00:25:51.000 --> 00:25:52.000]  不分宗派
[00:25:52.000 --> 00:25:54.000]  不分時空
[00:25:54.000 --> 00:25:56.000]  只要是被分別為聖
[00:25:56.000 --> 00:25:58.000]  因信基督得稱為義
[00:25:58.000 --> 00:25:59.000]  被分別為聖
[00:25:59.000 --> 00:26:01.000]  屬神的子民
[00:26:01.000 --> 00:26:04.000]  在天生地質之中
[00:26:04.000 --> 00:26:05.000]  合而為一
[00:26:05.000 --> 00:26:07.000]  成為一體
[00:26:07.000 --> 00:26:10.000]  這個就是聖義公教會
[00:26:10.000 --> 00:26:13.000]  聖徒相通的終極版
[00:26:13.000 --> 00:26:17.000]  這個是對歷代信徒
[00:26:17.000 --> 00:26:19.000]  包括你和我在內
[00:26:19.000 --> 00:26:21.000]  榮耀的盼望
[00:26:21.000 --> 00:26:24.000]  我們都等候這個新天新地的來臨
[00:26:24.000 --> 00:26:26.000]  不過在等待的其中
[00:26:26.000 --> 00:26:28.000]  有幾樣東西我們值得去思考
[00:26:28.000 --> 00:26:31.000]  我們值得反思一下
[00:26:31.000 --> 00:26:36.000]  彼得後書三章十三至十四節
[00:26:36.000 --> 00:26:40.000]  彼得對歷代教會信徒的勉勵
[00:26:40.000 --> 00:26:42.000]  我們今天還在看
[00:26:42.000 --> 00:26:43.000]  請一起讀
[00:26:43.000 --> 00:26:47.000]  但我們照他的應許盼望新天新地
[00:26:47.000 --> 00:26:49.000]  有義居在其中
[00:26:49.000 --> 00:26:51.000]  親愛的弟兄啊
[00:26:51.000 --> 00:26:53.000]  你們既盼望這些事
[00:26:53.000 --> 00:26:54.000]  就當殷勤
[00:26:54.000 --> 00:26:56.000]  使自己沒有玷污
[00:26:56.000 --> 00:26:58.000]  無可指責
[00:26:58.000 --> 00:27:00.000]  安然見主
[00:27:00.000 --> 00:27:01.000]  保羅提醒我們
[00:27:01.000 --> 00:27:04.000]  你既被分別為聖
[00:27:04.000 --> 00:27:07.000]  我們就當殷勤
[00:27:07.000 --> 00:27:10.000]  保持自己的分別為聖
[00:27:10.000 --> 00:27:12.000]  不要玷污自己
[00:27:12.000 --> 00:27:14.000]  務求我們在主耶穌基督
[00:27:14.000 --> 00:27:15.000]  在來的一日
[00:27:15.000 --> 00:27:18.000]  我們無可指責
[00:27:18.000 --> 00:27:20.000]  引申下來
[00:27:20.000 --> 00:27:24.000]  我們怎樣點視自己的屬靈生命狀況
[00:27:24.000 --> 00:27:32.000]  手機有地圖有GPS
[00:27:32.000 --> 00:27:33.000]  你打出你要去的地方
[00:27:33.000 --> 00:27:35.000]  地圖會顯示出來
[00:27:35.000 --> 00:27:36.000]  不過問題是
[00:27:36.000 --> 00:27:37.000]  如果你不知道自己在哪裡
[00:27:37.000 --> 00:27:39.000]  你怎麼去
[00:27:39.000 --> 00:27:40.000]  給你一個終點
[00:27:40.000 --> 00:27:41.000]  你不知道自己在哪裡
[00:27:41.000 --> 00:27:43.000]  是去不到的
[00:27:43.000 --> 00:27:45.000]  所以先要檢視自己
[00:27:45.000 --> 00:27:47.000]  現在的屬靈狀況
[00:27:47.000 --> 00:27:50.000]  每一個信徒就是教會
[00:27:50.000 --> 00:27:51.000]  每一個信徒都能夠
[00:27:51.000 --> 00:27:53.000]  去檢視自己屬靈的狀況
[00:27:53.000 --> 00:27:54.000]  這個教會就知道
[00:27:54.000 --> 00:27:55.000]  自己的屬靈狀況
[00:27:55.000 --> 00:27:59.000]  和要向哪個方向前進
[00:27:59.000 --> 00:28:01.000]  從哪個方面去檢視
[00:28:01.000 --> 00:28:03.000]  可能我們都束手無策
[00:28:03.000 --> 00:28:05.000]  知不知道教會正在制定
[00:28:05.000 --> 00:28:07.000]  生命成長支那嗎
[00:28:07.000 --> 00:28:08.000]  發佈會有沒有來過
[00:28:08.000 --> 00:28:10.000]  有沒有參加過意見
[00:28:10.000 --> 00:28:12.000]  有沒有在祈禱期待
[00:28:12.000 --> 00:28:14.000]  這份生命支那出現的時候
[00:28:14.000 --> 00:28:17.000]  你會按著一些指引去檢視
[00:28:17.000 --> 00:28:18.000]  以致制定
[00:28:18.000 --> 00:28:20.000]  接下來要怎樣去做
[00:28:20.000 --> 00:28:21.000]  怎樣去回應
[00:28:21.000 --> 00:28:24.000]  以致我能夠更新我的屬靈生命
[00:28:24.000 --> 00:28:26.000]  保持分別慧性
[00:28:26.000 --> 00:28:28.000]  合乎主容
[00:28:28.000 --> 00:28:33.000]  教會
[00:28:33.000 --> 00:28:35.000]  同一的呼召
[00:28:35.000 --> 00:28:37.000]  同一的基礎
[00:28:37.000 --> 00:28:38.000]  分別慧性
[00:28:38.000 --> 00:28:40.000]  我們會不會分門別類呢
[00:28:40.000 --> 00:28:41.000]  嘩!這個大宗派
[00:28:41.000 --> 00:28:43.000]  嘩!這個大教會
[00:28:43.000 --> 00:28:45.000]  嘩!這個山卡拉香尊教會
[00:28:45.000 --> 00:28:48.000]  我們會不會因著這樣的時候
[00:28:48.000 --> 00:28:51.000]  對不同的信徒有不同的眼光
[00:28:51.000 --> 00:28:53.000]  以致我們不能夠同心合意
[00:28:53.000 --> 00:28:54.000]  興旺福音
[00:28:54.000 --> 00:28:56.000]  甚至不願意一起坐在這裡
[00:28:56.000 --> 00:28:57.000]  一起查經
[00:28:57.000 --> 00:29:00.000]  甚至我們不願意分享心事
[00:29:00.000 --> 00:29:02.000]  更加重要的
[00:29:02.000 --> 00:29:05.000]  我們現在禱告的生活是怎樣的呢
[00:29:05.000 --> 00:29:07.000]  我為甚麼事祈禱呢
[00:29:07.000 --> 00:29:09.000]  柴米油鹽醬醋茶
[00:29:09.000 --> 00:29:10.000]  身體健康
[00:29:10.000 --> 00:29:11.000]  是,都要祈禱的
[00:29:11.000 --> 00:29:13.000]  更大的事情是怎樣呢
[00:29:13.000 --> 00:29:15.000]  檢視一下
[00:29:15.000 --> 00:29:18.000]  老老實實跟神說
[00:29:18.000 --> 00:29:20.000]  我現在心目中
[00:29:20.000 --> 00:29:23.000]  預備帶哪一位未信主的親友
[00:29:23.000 --> 00:29:24.000]  信耶穌
[00:29:24.000 --> 00:29:26.000]  我為哪一位未信主的親友
[00:29:26.000 --> 00:29:28.000]  在禱告當中
[00:29:28.000 --> 00:29:30.000]  我預備怎樣去跟祂報到
[00:29:30.000 --> 00:29:32.000]  我有沒有在做這些事
[00:29:32.000 --> 00:29:35.000]  甚至我有沒有很真、懇切的祈求
[00:29:35.000 --> 00:29:36.000]  神幫我
[00:29:36.000 --> 00:29:38.000]  我想帶一個人回教會
[00:29:38.000 --> 00:29:39.000]  我們有沒有這樣做
[00:29:39.000 --> 00:29:40.000]  如果沒有的
[00:29:40.000 --> 00:29:42.000]  或者是時候
[00:29:42.000 --> 00:29:44.000]  我們真的檢討一下
[00:29:44.000 --> 00:29:45.000]  我們如何的
[00:29:45.000 --> 00:29:47.000]  聖兒公之教會
[00:29:47.000 --> 00:29:48.000]  聖徒相通
[00:29:48.000 --> 00:29:49.000]  去實踐耶穌基督
[00:29:49.000 --> 00:29:51.000]  交託給我們的大使命
[00:29:51.000 --> 00:29:53.000]  讓我們一同禱告
[00:29:53.000 --> 00:29:56.000]  基本上讓我們讚美你自己的美名
[00:29:56.000 --> 00:29:58.000]  因為你的名是值得稱讚
[00:29:58.000 --> 00:30:00.000]  全地是屬於你的
[00:30:00.000 --> 00:30:02.000]  無論信與不信的人
[00:30:02.000 --> 00:30:04.000]  都是屬於你的
[00:30:04.000 --> 00:30:06.000]  但是你的心願就是
[00:30:06.000 --> 00:30:08.000]  人人都得稱你的名為聖
[00:30:08.000 --> 00:30:11.000]  求你的靈去激勵我們
[00:30:11.000 --> 00:30:13.000]  去挑撥我們每一個人的心
[00:30:13.000 --> 00:30:15.000]  不單止對你的救恩
[00:30:15.000 --> 00:30:17.000]  對你的教導的話語作出回應
[00:30:17.000 --> 00:30:20.000]  更加我們對身邊的人作出回應
[00:30:20.000 --> 00:30:22.000]  以致我們能夠將它
[00:30:22.000 --> 00:30:25.000]  帶到主你自己的聖殿當中
[00:30:25.000 --> 00:30:26.000]  帶到主你自己面前
[00:30:26.000 --> 00:30:28.000]  成為你自己的兒女
[00:30:28.000 --> 00:30:30.000]  同樣成為教會的一份子
[00:30:30.000 --> 00:30:36.000]  以致我們眾人都稱你的名為聖
[00:30:36.000 --> 00:30:39.000]  以致你的旨意行在地上
[00:30:39.000 --> 00:30:41.000]  如同行在天上
[00:30:41.000 --> 00:30:42.000]  祈禱交託
[00:30:42.000 --> 00:30:43.000]  奉主耶穌基督的名
[00:30:43.000 --> 00:30:44.000]  阿門
