
[00:00:00.000 --> 00:00:01.920]  那面對這個新的一年
[00:17:14.000 --> 00:17:20.000]  我們在今年真的要經歷神禱告帶來的復興
[00:17:20.000 --> 00:17:21.040]  如果我們真的相信
[00:17:21.040 --> 00:17:22.960]  今年神要吃下新鮮的恩高
[00:17:22.960 --> 00:17:27.520]  那今年我們就要預備付上代價嘛
[00:17:27.520 --> 00:17:28.560]  禱告的代價
[00:17:28.560 --> 00:17:33.520]  禱告一定是經歷復興的關鍵
[00:17:33.520 --> 00:17:34.640]  第二個禱告的動力
[00:17:34.640 --> 00:17:37.040]  第三個聖靈的動力
[00:17:37.040 --> 00:17:39.920]  跟你們說聖靈的動力
[00:17:39.920 --> 00:17:41.920]  教會若是要前進
[00:17:41.920 --> 00:17:43.520]  光是意向是不夠
[00:17:43.520 --> 00:17:45.600]  光是禱告也不夠
[00:17:45.600 --> 00:17:47.280]  我們看見初代教會的時候
[00:17:47.280 --> 00:17:49.200]  當主耶穌升天之前
[00:17:49.200 --> 00:17:51.280]  把大使命託付給門徒
[00:17:51.280 --> 00:17:54.400]  說你們要去使萬民做主的門徒
[00:17:54.400 --> 00:17:58.080]  我們看見當門徒們領受這個意向的時候
[00:17:58.080 --> 00:18:00.240]  他們並不是很高興
[00:18:00.240 --> 00:18:02.800]  反而是手足無措
[00:18:02.800 --> 00:18:04.400]  所以聖經說他們舉目望天
[00:18:04.400 --> 00:18:05.200]  不知道該怎麼辦
[00:18:05.200 --> 00:18:06.080]  怎麼做
[00:18:06.080 --> 00:18:08.800]  不知道怎麼去做這個大使命
[00:18:08.800 --> 00:18:10.480]  所以天使才對他們說
[00:18:10.480 --> 00:18:12.400]  為什麼舉目望天呢
[00:18:12.400 --> 00:18:13.520]  回到耶路撒冷
[00:18:13.520 --> 00:18:14.080]  記得嗎
[00:18:14.080 --> 00:18:15.200]  回到耶路撒冷禱告
[00:18:15.200 --> 00:18:18.800]  直到聖靈降臨下來
[00:18:18.800 --> 00:18:20.640]  直到第二章聖靈降臨下來的時候
[00:18:20.640 --> 00:18:23.200]  才帶來爆炸性的能力
[00:18:23.200 --> 00:18:25.680]  教會因此開始被建立
[00:18:25.680 --> 00:18:27.200]  而且成長
[00:18:27.200 --> 00:18:29.760]  剛才我所讀的史律先第一章第八節
[00:18:29.760 --> 00:18:31.360]  很清楚地告訴我們
[00:18:31.360 --> 00:18:34.720]  是當聖靈降臨在你們身上的時候
[00:18:34.720 --> 00:18:37.760]  你們就必得著能力
[00:18:37.760 --> 00:18:40.080]  當聖靈降臨
[00:18:40.080 --> 00:18:42.240]  你們就必得著能力
[00:18:42.240 --> 00:18:44.800]  可見的是因為聖靈的能力
[00:18:44.800 --> 00:18:48.960]  使初代的教會從懦弱變為剛強
[00:18:48.960 --> 00:18:51.200]  是聖靈的能力使初代的教會
[00:18:51.200 --> 00:18:54.720]  從逼迫當中反敗為勝
[00:18:54.720 --> 00:18:56.000]  是聖靈的能力使
[00:18:56.000 --> 00:19:00.480]  服務於穿透文化種族的障礙
[00:19:00.480 --> 00:19:03.200]  能夠在全地廣傳
[00:19:03.200 --> 00:19:05.920]  所以經文解說今天我們也需要
[00:19:05.920 --> 00:19:08.000]  得著聖靈的能力
[00:19:08.000 --> 00:19:12.320]  來面對生活跟服事各樣的難關
[00:19:12.320 --> 00:19:14.240]  在史律第一章第二章當中我們看見
[00:19:14.240 --> 00:19:18.080]  聖靈降臨的時候有三個很重要的特點
[00:19:18.080 --> 00:19:19.360]  第一個特點
[00:19:19.360 --> 00:19:20.960]  聖靈是降臨在每個人身上
[00:19:20.960 --> 00:19:24.960]  跟你們說聖靈是降臨在每個人身上
[00:19:24.960 --> 00:19:27.280]  第二章第三節史律行傳
[00:19:27.280 --> 00:19:30.480]  就說又有舌頭如火焰顯現出來
[00:19:30.480 --> 00:19:34.320]  分開落在他們個人的頭上
[00:19:34.320 --> 00:19:36.320]  是每一個人
[00:19:36.320 --> 00:19:37.200]  很多時候我們常常以為
[00:19:37.200 --> 00:19:41.440]  聖靈的恩典是降臨在神的傳道人身上
[00:19:41.440 --> 00:19:43.920]  是降臨在同工目者的身上
[00:19:43.920 --> 00:19:45.680]  與我們無關
[00:19:45.680 --> 00:19:47.440]  但事實上卻不是如此
[00:19:47.440 --> 00:19:50.960]  聖靈降臨是降臨在每一個人的頭上
[00:19:50.960 --> 00:19:52.720]  是在每一個人的身上
[00:19:52.720 --> 00:19:53.520]  跟你女朋友說
[00:19:53.520 --> 00:19:57.120]  聖靈的恩典你也有份跟她說
[00:19:57.120 --> 00:19:58.400]  因為聖靈的恩典
[00:19:58.400 --> 00:20:00.400]  是已經降臨在你的身上
[00:20:00.400 --> 00:20:04.800]  所以你要期待得到聖靈的能力
[00:20:04.800 --> 00:20:06.160]  第二個特點
[00:20:06.160 --> 00:20:08.960]  聖靈降臨的時候一定帶來突破的能力
[00:20:08.960 --> 00:20:09.520]  跟你女朋友說
[00:20:09.520 --> 00:20:10.880]  聖靈降臨一定帶來突破的能力
[00:20:10.880 --> 00:20:13.840]  你跟她說
[00:20:13.840 --> 00:20:15.280]  第二章第四節怎麼說呢
[00:20:15.280 --> 00:20:16.480]  他們就被聖靈充滿
[00:20:16.480 --> 00:20:18.000]  按照聖靈所賜的口才
[00:20:18.000 --> 00:20:20.160]  說起別國的話來
[00:20:20.160 --> 00:20:21.440]  我們看見初代的教會
[00:20:21.440 --> 00:20:22.880]  當聖靈降臨的時候
[00:20:22.880 --> 00:20:25.440]  就帶來侍奉能力的突破
[00:20:25.440 --> 00:20:28.960]  聖靈賜下話語的能力在他們身上
[00:20:28.960 --> 00:20:30.560]  不但他們說方言
[00:20:30.560 --> 00:20:32.880]  而且彼得一開口講到
[00:20:32.880 --> 00:20:35.760]  三千人就歸向耶穌基督
[00:20:35.760 --> 00:20:38.000]  所以同樣今天我們要期待
[00:20:38.000 --> 00:20:40.880]  聖靈降臨所帶來的突破
[00:20:40.880 --> 00:20:42.160]  我們要求聖靈
[00:20:42.160 --> 00:20:44.800]  給我們智慧跟勇氣的靈
[00:20:44.800 --> 00:20:47.920]  來面對我們人生每一個關口
[00:20:47.920 --> 00:20:48.640]  其實當我說
[00:20:48.640 --> 00:20:51.360]  聖靈要帶來突破的時候
[00:20:51.360 --> 00:20:53.200]  我一點不是講到說
[00:20:53.200 --> 00:20:56.080]  聖靈會帶來整個環境上
[00:20:56.080 --> 00:20:58.880]  一百八十度的翻轉
[00:20:58.880 --> 00:21:02.720]  那是我們人常常以為神會做的事情
[00:21:02.720 --> 00:21:05.840]  但事實上聖靈更常做的
[00:21:05.840 --> 00:21:08.160]  是在你人生每一個關口當中
[00:21:08.160 --> 00:21:11.040]  賜下突破的智慧
[00:21:11.040 --> 00:21:14.640]  能夠讓你在黑暗當中看見光明
[00:21:14.640 --> 00:21:17.280]  能夠在重重的障礙當中
[00:21:17.280 --> 00:21:19.040]  看見出路
[00:21:19.040 --> 00:21:21.360]  然後聖靈給你勇氣
[00:21:21.360 --> 00:21:24.000]  能夠勇敢向前
[00:21:24.000 --> 00:21:25.760]  我們看見當聖靈降臨
[00:21:25.760 --> 00:21:27.760]  一定帶來突破的能力
[00:21:27.760 --> 00:21:29.200]  第三
[00:21:29.200 --> 00:21:31.760]  起來侍奉才能釋放聖靈的能力
[00:21:31.760 --> 00:21:32.320]  跟你們一樣說
[00:21:32.320 --> 00:21:37.120]  起來侍奉才能釋放聖靈的能力
[00:21:37.120 --> 00:21:38.640]  二章十四節
[00:21:38.640 --> 00:21:40.560]  當聖靈降臨下來的時候
[00:21:40.560 --> 00:21:43.680]  彼得和十一個門徒就站起來
[00:21:43.680 --> 00:21:46.080]  高聲說話
[00:21:46.080 --> 00:21:47.680]  因為當聖靈降臨下來的時候
[00:21:47.680 --> 00:21:50.400]  你一定要順從神
[00:21:50.400 --> 00:21:53.120]  起來侍奉
[00:21:53.120 --> 00:21:55.760]  因為如果你不起來侍奉
[00:21:55.760 --> 00:21:58.560]  你就經歷不到聖靈的能力
[00:21:58.560 --> 00:22:00.960]  只有當你起來侍奉的時候
[00:22:00.960 --> 00:22:04.800]  聖靈的能力才能被釋放出來
[00:22:04.800 --> 00:22:06.240]  其實我告訴你
[00:22:06.240 --> 00:22:08.240]  按照當時的情況
[00:22:08.240 --> 00:22:10.880]  彼得是一個最沒有資格
[00:22:10.880 --> 00:22:13.360]  站起來說話的人 不是嗎
[00:22:13.360 --> 00:22:16.160]  因為不久前他才三次不認主
[00:22:16.160 --> 00:22:18.240]  他是個失敗者
[00:22:18.240 --> 00:22:20.800]  他應當安安靜靜的
[00:22:20.800 --> 00:22:24.000]  躲在人群的後面才對
[00:22:24.000 --> 00:22:26.480]  可是當聖靈降臨下來的時候
[00:22:26.480 --> 00:22:30.560]  他勇敢地從失敗中站起來
[00:22:30.560 --> 00:22:31.920]  我再次說
[00:22:31.920 --> 00:22:35.440]  他勇敢地從失敗中站起來
[00:22:35.440 --> 00:22:37.520]  他一站起來侍奉
[00:22:37.520 --> 00:22:41.040]  能力就釋放出來
[00:22:41.040 --> 00:22:42.800]  第二點今天無論你說
[00:22:42.800 --> 00:22:46.000]  你現在的情況是如何
[00:22:46.000 --> 00:22:48.240]  也許你過去曾經失敗過
[00:22:48.240 --> 00:22:50.080]  曾經軟弱過
[00:22:50.080 --> 00:22:52.640]  多少時候失敗的陰影
[00:22:52.640 --> 00:22:56.960]  常常把我們籠罩在一個恐懼當中
[00:22:56.960 --> 00:22:58.960]  讓我們不敢向前進
[00:22:58.960 --> 00:23:00.080]  但第二點讓我告訴你
[00:23:00.080 --> 00:23:04.400]  無論你過去生命中失敗過多少次
[00:23:04.400 --> 00:23:07.520]  神的應許從來沒有改變過
[00:23:07.520 --> 00:23:10.960]  神的同在也沒有減少過
[00:23:10.960 --> 00:23:16.000]  今天你可以不必活在失敗的陰影當中
[00:23:16.000 --> 00:23:18.960]  因為聖靈已經降臨了
[00:23:18.960 --> 00:23:21.360]  而且聖靈已經降臨在你身上
[00:23:21.360 --> 00:23:24.720]  正如當年降臨在彼得身上一樣
[00:23:24.720 --> 00:23:29.440]  你也要勇敢地從失敗當中站立起來
[00:23:29.440 --> 00:23:32.880]  聖靈的能力就能釋放在你生命當中
[00:23:32.880 --> 00:23:33.680]  你們
[00:23:33.680 --> 00:23:35.120]  跟你們說你也要站起來侍奉
[00:23:35.120 --> 00:23:38.240]  跟他說
[00:23:38.240 --> 00:23:40.720]  你千萬不要以為只有牧師的侍奉
[00:23:40.720 --> 00:23:42.000]  才是有果效的
[00:23:42.000 --> 00:23:43.920]  你錯了
[00:23:43.920 --> 00:23:46.800]  使徒生二章十七節十八節怎麼說呢
[00:23:46.800 --> 00:23:48.480]  這就是神說在末後日子
[00:23:48.480 --> 00:23:52.080]  我要將我的靈澆灌凡有血氣的
[00:23:52.080 --> 00:23:54.800]  你們的兒女要說預言
[00:23:54.800 --> 00:23:57.760]  你們的少年人要見異象
[00:23:57.760 --> 00:24:00.400]  還有老年人要做異夢
[00:24:00.400 --> 00:24:01.520]  這裡講到哪些人呢
[00:24:01.520 --> 00:24:05.280]  兒女 少年人 老年人
[00:24:05.280 --> 00:24:09.360]  這都不是我們一般覺得神所用的人
[00:24:09.360 --> 00:24:11.360]  你總覺得神像鋼牆 mighty mighty man
[00:24:11.360 --> 00:24:13.840]  這裡講到孩子們
[00:24:13.840 --> 00:24:16.960]  講到少年人 講到老年人
[00:24:16.960 --> 00:24:18.080]  換句話說
[00:24:18.080 --> 00:24:20.800]  無論你看你自己多平凡
[00:24:20.800 --> 00:24:22.320]  我發現中國基督徒有一種
[00:24:22.320 --> 00:24:25.920]  不知道為什麼有一種自卑感
[00:24:25.920 --> 00:24:27.760]  總覺得神不會用我
[00:24:27.760 --> 00:24:29.920]  你有沒有這種感覺
[00:24:29.920 --> 00:24:30.720]  我相信你有這種感覺
[00:24:30.720 --> 00:24:31.760]  神不會用我
[00:24:31.760 --> 00:24:33.600]  我太平凡
[00:24:33.600 --> 00:24:35.120]  但你錯了
[00:24:35.120 --> 00:24:37.360]  如果你覺得你是卑微的
[00:24:37.360 --> 00:24:39.440]  平凡的 軟弱的 不配
[00:24:39.440 --> 00:24:40.080]  我告訴你
[00:24:40.080 --> 00:24:43.920]  你正是神所要使用的祭品
[00:24:43.920 --> 00:24:47.200]  你要憑信心站起來侍奉神
[00:24:47.200 --> 00:24:51.840]  你就能夠經歷與神同工的喜樂
[00:24:51.840 --> 00:24:54.960]  你知道我們家隔壁的鄰居
[00:24:54.960 --> 00:24:58.000]  本來是十幾年的佛教徒
[00:24:58.000 --> 00:25:00.800]  平常我們總是見到面很有禮貌的
[00:25:00.800 --> 00:25:03.120]  say hi 打一下招呼
[00:25:03.120 --> 00:25:05.520]  有一次我還記得我出去遛狗
[00:25:05.520 --> 00:25:09.200]  帶了狗出去 回來就看到他
[00:25:09.200 --> 00:25:11.840]  他一碰到我就很高興對我說
[00:25:11.840 --> 00:25:14.320]  劉牧師你知道我信耶穌了
[00:25:14.320 --> 00:25:15.680]  真的 我說
[00:25:15.680 --> 00:25:16.960]  你怎麼會信耶穌呢
[00:25:16.960 --> 00:25:17.760]  十幾年都沒信
[00:25:17.760 --> 00:25:19.840]  怎麼現在忽然信了呢
[00:25:19.840 --> 00:25:20.720]  他就告訴我說
[00:25:20.720 --> 00:25:23.680]  那一年他們家特別的艱難
[00:25:23.680 --> 00:25:25.520]  有一天他跟他的朋友
[00:25:25.520 --> 00:25:27.760]  基督徒的朋友打電話的時候
[00:25:27.760 --> 00:25:30.240]  就提到他們家的難處
[00:25:30.240 --> 00:25:32.560]  結果那個基督徒朋友就對他說
[00:25:32.560 --> 00:25:36.000]  那你為什麼不試試耶穌呢
[00:25:36.000 --> 00:25:37.200]  他心想對啊
[00:25:37.200 --> 00:25:39.120]  為什麼不試試耶穌呢
[00:25:39.120 --> 00:25:39.920]  就這麼一句話
[00:25:39.920 --> 00:25:42.320]  他就成為基督徒了
[00:25:42.320 --> 00:25:44.640]  一夜之間的改變
[00:25:44.640 --> 00:25:46.320]  我就想到真的很難為情
[00:25:46.320 --> 00:25:48.320]  不好意思
[00:25:48.320 --> 00:25:49.200]  我這個做牧師
[00:25:49.200 --> 00:25:50.640]  住在他旁邊十幾年
[00:25:50.640 --> 00:25:53.120]  他都沒有信過主
[00:25:53.120 --> 00:25:55.200]  是他的朋友一句話
[00:25:55.200 --> 00:25:59.440]  救他就改變了
[00:25:59.440 --> 00:26:00.800]  所以不要輕忽你自己
[00:26:00.800 --> 00:26:01.520]  不要輕看你自己
[00:26:01.520 --> 00:26:04.720]  跟你朋友不要輕看你自己
[00:26:04.720 --> 00:26:06.000]  真的有時候你比牧師的話
[00:26:06.000 --> 00:26:06.800]  還更有果效
[00:26:06.800 --> 00:26:08.160]  我告訴你
[00:26:08.160 --> 00:26:09.760]  你就是神所要用的器皿
[00:26:09.760 --> 00:26:10.560]  Amen
[00:26:10.560 --> 00:26:11.840]  Hallelujah
[00:26:11.840 --> 00:26:13.680]  第二點面對這新的一年
[00:26:13.680 --> 00:26:16.880]  我不知道你心中的想法是如何
[00:26:16.880 --> 00:26:17.840]  對很多人來講
[00:26:17.840 --> 00:26:20.240]  可能一年又一年的過
[00:26:20.240 --> 00:26:21.440]  但對我們來講
[00:26:21.440 --> 00:26:23.680]  這實在是特別的一年
[00:26:23.680 --> 00:26:25.920]  不但我們慶祝二十週年
[00:26:25.920 --> 00:26:28.640]  而且我們相信有神新的恩典
[00:26:28.640 --> 00:26:31.280]  新的恩高要降臨在我們中間
[00:26:31.280 --> 00:26:32.080]  Amen
[00:26:32.080 --> 00:26:34.160]  我們會有很多的挑戰
[00:26:34.160 --> 00:26:35.360]  擺在我們面前
[00:26:35.360 --> 00:26:38.160]  我也相信有很多未完成的使命
[00:26:38.160 --> 00:26:40.000]  有待我們完成
[00:26:40.000 --> 00:26:41.520]  求神幫助我們
[00:26:41.520 --> 00:26:44.080]  讓我們抓緊神所給我們的
[00:26:44.080 --> 00:26:45.520]  臆向的動力
[00:26:45.520 --> 00:26:46.720]  禱告的動力
[00:26:46.720 --> 00:26:48.160]  聖靈的動力
[00:26:48.160 --> 00:26:50.000]  讓我們再次勇敢向前
[00:26:50.000 --> 00:26:51.200]  讓我們在今年
[00:26:51.200 --> 00:26:52.800]  真的在今年
[00:26:52.800 --> 00:26:56.240]  我們一定要經歷神偉大奇妙的作為
[00:26:56.240 --> 00:26:56.800]  Amen
[00:26:56.800 --> 00:26:59.040]  我們一起禱告
[00:26:59.040 --> 00:27:00.560]  親愛的我們再次來到你面前
[00:27:00.560 --> 00:27:02.160]  獻上我們的感謝與讚美
[00:27:02.160 --> 00:27:02.960]  謝謝你主啊
[00:27:02.960 --> 00:27:04.480]  看見初代教會
[00:27:04.480 --> 00:27:06.960]  這樣充滿能力被你所使用
[00:27:06.960 --> 00:27:08.240]  我們也謝謝你看見
[00:27:08.240 --> 00:27:09.920]  韓國教會在過去這些年
[00:27:09.920 --> 00:27:12.640]  在你面前興起被你所使用
[00:27:12.640 --> 00:27:14.560]  主啊我們就要站立在你面前
[00:27:14.560 --> 00:27:15.360]  我們就說主啊
[00:27:15.360 --> 00:27:17.600]  那我們教會呢
[00:27:17.600 --> 00:27:20.000]  主啊什麼時候能夠興起我們教會
[00:27:20.000 --> 00:27:21.360]  能夠在你手中
[00:27:21.360 --> 00:27:24.160]  也興起華人教會在你手中
[00:27:24.160 --> 00:27:26.160]  能夠成為這樣一個器皿
[00:27:26.160 --> 00:27:28.080]  能夠影響世代呢
[00:27:28.080 --> 00:27:30.400]  主啊再次把一個偉大的期待
[00:27:30.400 --> 00:27:31.680]  放在我們心中
[00:27:31.680 --> 00:27:33.120]  也再次在我們手裡面
[00:27:33.120 --> 00:27:35.680]  重新點燃禱告的火來
[00:27:35.680 --> 00:27:37.760]  讓我們真的是直接的禱告
[00:27:37.760 --> 00:27:40.080]  我們經歷你復興的能力
[00:27:40.080 --> 00:27:42.000]  主啊我們再次為整個教會來禱告
[00:27:42.000 --> 00:27:44.240]  為每一個家庭每一個個人來禱告
[00:27:44.240 --> 00:27:45.520]  讓我們從今年開始
[00:27:45.520 --> 00:27:48.480]  不但只是明白禱告的重要
[00:27:48.480 --> 00:27:51.280]  讓我們真的願意付上代價
[00:27:51.280 --> 00:27:53.680]  禱告是要付上代價的
[00:27:53.680 --> 00:27:57.280]  讓我們願意付上代價一同來禱告
[00:27:57.280 --> 00:27:59.760]  主啊今年是不再一樣的一年
[00:27:59.760 --> 00:28:00.720]  我們謝謝你
[00:28:00.720 --> 00:28:01.760]  將一切榮耀歸給你
[00:28:01.760 --> 00:28:02.480]  感謝禱告
[00:28:02.480 --> 00:28:04.000]  奉耶穌得勝的名氣求
[00:28:04.000 --> 00:28:06.000]  Amen
