
[00:00:00.000 --> 00:00:03.000]  好,時候到了
[00:19:00.000 --> 00:19:03.000]  有人說
[00:19:03.000 --> 00:19:06.000]  當時的作者特意這樣寫
[00:19:06.000 --> 00:19:09.000]  是要笑利利美人的無知
[00:19:09.000 --> 00:19:11.000]  你要悔改真神
[00:19:11.000 --> 00:19:13.000]  你都要像樣一點
[00:19:13.000 --> 00:19:16.000]  為什麼連動物都披上無衣呢
[00:19:16.000 --> 00:19:18.000]  但另一個看法就是
[00:19:18.000 --> 00:19:20.000]  當時的情景
[00:19:20.000 --> 00:19:24.000]  他們深信上帝要反轉這個城市
[00:19:24.000 --> 00:19:26.000]  到一個地步
[00:19:26.000 --> 00:19:28.000]  他們危急到一個地步
[00:19:28.000 --> 00:19:31.000]  連動物都要參加這個禁食
[00:19:31.000 --> 00:19:33.000]  你看看這個禁食是怎樣
[00:19:33.000 --> 00:19:34.000]  他不單止不吃東西
[00:19:34.000 --> 00:19:35.000]  還要什麼
[00:19:35.000 --> 00:19:36.000]  不喝水
[00:19:36.000 --> 00:19:39.000]  你知道這個很嚴重
[00:19:39.000 --> 00:19:41.000]  不吃東西幾十天都沒事
[00:19:41.000 --> 00:19:43.000]  但不喝水是不行的
[00:19:43.000 --> 00:19:44.000]  等於怎樣
[00:19:44.000 --> 00:19:46.000]  拿自己的命
[00:19:46.000 --> 00:19:49.000]  和自己未來的命來賭一賭
[00:19:49.000 --> 00:19:51.000]  如果你現在不做這件事
[00:19:51.000 --> 00:19:52.000]  你以後就死了
[00:19:52.000 --> 00:19:53.000]  沒有未來的
[00:19:53.000 --> 00:19:55.000]  於是不如我們現在賭一賭
[00:19:55.000 --> 00:19:56.000]  我們竭盡所能
[00:19:56.000 --> 00:19:59.000]  切切求告耶和華
[00:19:59.000 --> 00:20:02.000]  看看有沒有可能會迴轉
[00:20:02.000 --> 00:20:03.000]  但這個王很知道
[00:20:03.000 --> 00:20:07.000]  他說我不要一個表面上的功夫
[00:20:07.000 --> 00:20:08.000]  我不要你表面上的迴轉
[00:20:08.000 --> 00:20:12.000]  我要你個人離開惡道
[00:20:12.000 --> 00:20:13.000]  離開他們的殘暴
[00:20:13.000 --> 00:20:16.000]  他們最可怕的就是
[00:20:16.000 --> 00:20:20.000]  一個很殘暴的民族
[00:20:20.000 --> 00:20:23.000]  他要一個內與外的改變
[00:20:23.000 --> 00:20:26.000]  要一個內至外的改變
[00:20:26.000 --> 00:20:28.000]  就算你做完這些事
[00:20:28.000 --> 00:20:30.000]  都還未知道
[00:20:30.000 --> 00:20:34.000]  誰知道神也許會回心轉意
[00:20:34.000 --> 00:20:37.000]  不發烈怒使我們不自滅亡
[00:20:37.000 --> 00:20:38.000]  誰知道
[00:20:38.000 --> 00:20:39.000]  誰知道
[00:20:39.000 --> 00:20:40.000]  誰知道
[00:20:40.000 --> 00:20:44.000]  和約拿書第一章裏面的船長水手一樣
[00:20:44.000 --> 00:20:46.000]  誰知道
[00:20:46.000 --> 00:20:48.000]  但我們一定要切切渴求
[00:20:48.000 --> 00:20:50.000]  因為不做就死定了
[00:20:50.000 --> 00:20:52.000]  誰知道
[00:20:52.000 --> 00:20:53.000]  第十節
[00:20:53.000 --> 00:20:55.000]  縱如上帝
[00:20:55.000 --> 00:20:57.000]  仁慈的上帝
[00:20:57.000 --> 00:20:58.000]  慈愛的上帝
[00:20:58.000 --> 00:21:00.000]  忍耐的上帝
[00:21:00.000 --> 00:21:03.000]  給他們四十天去悔改的上帝
[00:21:03.000 --> 00:21:08.000]  因為他們的離開惡道
[00:21:08.000 --> 00:21:10.000]  上帝就改變了他們的心意
[00:21:10.000 --> 00:21:16.000]  不將他原本要降的再降給他們
[00:21:16.000 --> 00:21:18.000]  如果他們沒有回心轉意
[00:21:18.000 --> 00:21:19.000]  上帝他們一定死
[00:21:19.000 --> 00:21:21.000]  但是他們回心轉意之後
[00:21:21.000 --> 00:21:24.000]  他們都不知道上帝會不會回心轉意
[00:21:24.000 --> 00:21:27.000]  但是因為他是仁慈的上帝
[00:21:27.000 --> 00:21:29.000]  因為他是忍耐的上帝
[00:21:29.000 --> 00:21:31.000]  他回轉消災
[00:21:31.000 --> 00:21:32.000]  大團圓結局
[00:21:32.000 --> 00:21:34.000]  皆大歡喜
[00:21:34.000 --> 00:21:35.000]  收檔
[00:21:35.000 --> 00:21:36.000]  回家
[00:21:36.000 --> 00:21:38.000]  是不是
[00:21:38.000 --> 00:21:40.000]  我們看完故事了
[00:21:40.000 --> 00:21:43.000]  看完故事才是我們思考的開始
