
[00:00:00.000 --> 00:00:02.040]  講這些故事是很開心的
[00:16:55.400 --> 00:16:58.000]  「神都有保守,有帶領的」
[00:16:58.000 --> 00:17:00.000]  「弱勢說哎呀」
[00:17:00.000 --> 00:17:02.800]  「雅各說怎麼辦好」
[00:17:02.800 --> 00:17:04.800]  「不行的,這個兒子這個兒子」
[00:17:04.800 --> 00:17:07.000]  「你們都是很乖」
[00:17:07.000 --> 00:17:09.400]  「哎呀,我沒了兒子」
[00:17:09.400 --> 00:17:12.000]  「我快死了,很老了」
[00:17:12.000 --> 00:17:14.200]  「悲哀著下陰間」
[00:17:14.200 --> 00:17:16.400]  「我要去找我兒子了」
[00:17:16.400 --> 00:17:17.400]  「到我兒子那裡」
[00:17:17.400 --> 00:17:20.400]  「我要悲哀死,我要去找我兒子」
[00:17:20.400 --> 00:17:25.000]  「弱勢的父親雅各為他哀哭」
[00:17:25.000 --> 00:17:29.000]  「米殿人帶了弱勢去埃及」
[00:17:29.000 --> 00:17:31.400]  「將他賣給法老的內臣」
[00:17:31.400 --> 00:17:32.400]  厲害了
[00:17:32.400 --> 00:17:38.600]  這個內臣是一個很親密很信任的大臣
[00:17:38.600 --> 00:17:41.600]  就是護衛長波提弗
[00:17:41.600 --> 00:17:46.600]  於是弱勢去了波提弗的家
[00:17:46.600 --> 00:17:49.600]  開始接近王室
[00:17:49.600 --> 00:17:51.600]  又有另一番遭遇
[00:17:51.600 --> 00:17:55.600]  這一天我想和大家看的是
[00:17:55.600 --> 00:17:58.600]  神的手在工作
[00:17:58.600 --> 00:18:02.600]  紅色的字都是神的手在工作
[00:18:02.600 --> 00:18:05.600]  弟子們,如果你發覺
[00:18:05.600 --> 00:18:08.600]  為何我有這麼多過山車經歷
[00:18:08.600 --> 00:18:10.600]  人生裡有高有低
[00:18:10.600 --> 00:18:14.600]  其實是神的手在你的身上工作
[00:18:14.600 --> 00:18:16.600]  祂一路預備你無助
[00:18:16.600 --> 00:18:18.600]  令你適合做某一件事
[00:18:18.600 --> 00:18:20.600]  有祂的心意
[00:18:20.600 --> 00:18:22.600]  一直都這麼說
[00:18:22.600 --> 00:18:25.600]  神在每一個人身上有一個計劃
[00:18:25.600 --> 00:18:27.600]  我自己都不知道
[00:18:27.600 --> 00:18:29.600]  我自己回望才發覺
[00:18:29.600 --> 00:18:32.600]  原來神在我身上有一個計劃
[00:18:32.600 --> 00:18:35.600]  原來我讀了這些書是有這樣的用途
[00:18:35.600 --> 00:18:37.600]  讀了這些書是有這樣的用途
[00:18:37.600 --> 00:18:41.600]  讀了國內上海長津大學的書
[00:18:41.600 --> 00:18:43.600]  令我在國內行走
[00:18:43.600 --> 00:18:47.600]  別人見到我在中國大學的高級學位
[00:18:47.600 --> 00:18:51.600]  覺得很厲害,馬上信任了
[00:18:51.600 --> 00:18:54.600]  於是令我在中國的工作更好
[00:18:54.600 --> 00:18:56.600]  其實是這樣發生的
[00:18:56.600 --> 00:19:00.600]  很多事情都是這樣建立
[00:19:00.600 --> 00:19:04.600]  其實背後都是神的手在動工
[00:19:04.600 --> 00:19:06.600]  因此將自己交託給主
[00:19:06.600 --> 00:19:09.600]  遇到什麼事情就求問神
[00:19:09.600 --> 00:19:11.600]  是不是祢要我做的
[00:19:11.600 --> 00:19:14.600]  如果是,沒有反對,我做
[00:19:14.600 --> 00:19:19.600]  遲一點就會知道原來神這樣對我有益
[00:19:19.600 --> 00:19:22.600]  所有事都在祂手裡
[00:19:22.600 --> 00:19:25.600]  我終生的事都在祢手中
[00:19:25.600 --> 00:19:28.600]  這樣我交託給主一起祈禱
[00:19:28.600 --> 00:19:30.600]  求主幫助我們
[00:19:30.600 --> 00:19:33.600]  讓我們更加懂得原來祢的手
[00:19:33.600 --> 00:19:36.600]  到今天仍然在世界上工作
[00:19:36.600 --> 00:19:38.600]  從來沒有停
[00:19:38.600 --> 00:19:41.600]  祢是色在、金在、以後永在的主
[00:19:41.600 --> 00:19:46.600]  祢雖然在高天之上,但有時間聽每一個小孩的祈禱
[00:19:46.600 --> 00:19:51.600]  祢在高天之上,但祢可以管理、控制這個世界
[00:19:51.600 --> 00:19:55.600]  所有每一件或大或小的事情發生
[00:19:55.600 --> 00:19:57.600]  甚至我們每一步
[00:19:57.600 --> 00:20:01.600]  都是主能夠帶領著,而且是帶領著
[00:20:01.600 --> 00:20:03.600]  多謝我們的主
[00:20:03.600 --> 00:20:07.600]  讚美祢,祢的手正在工作,而且大能
[00:20:07.600 --> 00:20:11.600]  祢運籌遺額,真的很厲害
[00:20:11.600 --> 00:20:13.600]  願祢得造榮耀
[00:20:13.600 --> 00:20:16.600]  我們信靠祢,信任祢,祈禱奉耶穌名求
[00:20:16.600 --> 00:20:17.600]  阿門
