
[00:00:00.000 --> 00:00:04.220]  在俄國的民間流傳著一個這樣的故事
[00:19:32.460 --> 00:19:34.460]  我們就是一家人
[00:19:34.460 --> 00:19:38.460]  我們也有責任
[00:19:38.460 --> 00:19:40.460]  彼此幫助
[00:19:40.460 --> 00:19:42.460]  一起投入崇拜裡面
[00:19:42.460 --> 00:19:46.460]  我們如何彼此幫助呢?
[00:19:46.460 --> 00:19:50.460]  剛才那位會友說
[00:19:50.460 --> 00:19:52.460]  他看到身邊的弟兄姊妹幫助他
[00:19:52.460 --> 00:19:54.460]  這是比較長期的
[00:19:54.460 --> 00:19:56.460]  長期的關心
[00:19:56.460 --> 00:19:58.460]  持久的
[00:19:58.460 --> 00:20:00.460]  講到這裡的時候
[00:20:00.460 --> 00:20:02.460]  在昨晚的崇拜裡面
[00:20:02.460 --> 00:20:04.460]  有一位弟兄聽到附近一位
[00:20:04.460 --> 00:20:06.460]  肢體咳嗽
[00:20:06.460 --> 00:20:08.460]  於是他就起來
[00:20:08.460 --> 00:20:10.460]  去倒杯水給這位弟兄
[00:20:10.460 --> 00:20:12.460]  其實這個動作
[00:20:12.460 --> 00:20:14.460]  也是一種關心
[00:20:14.460 --> 00:20:16.460]  他幫助其他敬拜者
[00:20:16.460 --> 00:20:18.460]  一起投入敬拜裡面
[00:20:18.460 --> 00:20:22.460]  還有一些是即時可以做到的
[00:20:22.460 --> 00:20:26.460]  例如我們關掉
[00:20:26.460 --> 00:20:28.460]  我們的響鬧裝置
[00:20:28.460 --> 00:20:30.460]  手提電話
[00:20:30.460 --> 00:20:32.460]  傳呼機
[00:20:32.460 --> 00:20:34.460]  或者我們穿得
[00:20:34.460 --> 00:20:36.460]  密實一點
[00:20:36.460 --> 00:20:38.460]  免得
[00:20:38.460 --> 00:20:40.460]  我們太過誘人的時候
[00:20:40.460 --> 00:20:42.460]  旁邊的人
[00:20:42.460 --> 00:20:44.460]  只顧著看著你
[00:20:44.460 --> 00:20:46.460]  就忘記了來崇拜
[00:20:46.460 --> 00:20:50.460]  我們剛才看的就是
[00:20:50.460 --> 00:20:52.460]  這首詩歌的背景
[00:20:52.460 --> 00:20:54.460]  現在我們進入詩歌的內容
[00:20:54.460 --> 00:20:56.460]  這首詩歌其實是
[00:20:56.460 --> 00:20:58.460]  整本聖經裡面第一次提到
[00:20:58.460 --> 00:21:00.460]  以色列人一起去敬拜
[00:21:00.460 --> 00:21:02.460]  唱詩讚美神
[00:21:02.460 --> 00:21:04.460]  而這個摩西之歌
[00:21:04.460 --> 00:21:06.460]  也是在
[00:21:06.460 --> 00:21:08.460]  整本聖經的最後一卷書
[00:21:08.460 --> 00:21:10.460]  啟示錄裡面
[00:21:10.460 --> 00:21:12.460]  第十五章
[00:21:12.460 --> 00:21:14.460]  約翰在那裡見到
[00:21:14.460 --> 00:21:16.460]  異象
[00:21:16.460 --> 00:21:18.460]  基督徒在天上唱的
[00:21:18.460 --> 00:21:20.460]  詩歌也是這首摩西之歌
[00:21:20.460 --> 00:21:22.460]  所以你們要好好認識
[00:21:22.460 --> 00:21:24.460]  這首摩西之歌
[00:21:24.460 --> 00:21:26.460]  否則將來上天堂的時候
[00:21:26.460 --> 00:21:28.460]  就不知道唱什麼
[00:21:28.460 --> 00:21:30.460]  這首詩歌
[00:21:30.460 --> 00:21:32.460]  剛才我們說
[00:21:32.460 --> 00:21:34.460]  是摩西在
[00:21:34.460 --> 00:21:36.460]  帶領以色列人
[00:21:36.460 --> 00:21:38.460]  出埃及的過程
[00:21:38.460 --> 00:21:40.460]  經歷了紅海事件
[00:21:40.460 --> 00:21:42.460]  看到這麼壯觀宏偉的景象
[00:21:42.460 --> 00:21:44.460]  這麼奇妙的經歷的時候
[00:21:44.460 --> 00:21:46.460]  有感而發來唱這首詩歌
[00:21:46.460 --> 00:21:48.460]  但我們看看
[00:21:48.460 --> 00:21:50.460]  這首詩歌的內容
[00:21:50.460 --> 00:21:52.460]  這個紅海事件的著墨
[00:21:52.460 --> 00:21:54.460]  其實不是很多
[00:21:54.460 --> 00:21:56.460]  那個焦點反而是更多的
[00:21:56.460 --> 00:21:58.460]  放在神的屬性上
[00:21:58.460 --> 00:22:00.460]  神的性情
[00:22:00.460 --> 00:22:02.460]  這些性情包括什麼呢?
[00:22:02.460 --> 00:22:04.460]  神的威嚴、聖潔、祂的大能
[00:22:04.460 --> 00:22:06.460]  耶和華這個字
[00:22:06.460 --> 00:22:08.460]  在這個
[00:22:08.460 --> 00:22:10.460]  摩西之歌裡面出現了
[00:22:10.460 --> 00:22:12.460]  十次
[00:22:12.460 --> 00:22:14.460]  雖然「我」字
[00:22:14.460 --> 00:22:16.460]  也出現了有八次
[00:22:16.460 --> 00:22:18.460]  不過全部都是在第一二節
[00:22:18.460 --> 00:22:20.460]  你發現那裡所說的「我」
[00:22:20.460 --> 00:22:22.460]  是說神是我的力量
[00:22:22.460 --> 00:22:24.460]  是我的詩歌,是我的拯救
[00:22:24.460 --> 00:22:26.460]  我的神,我要讚美祢
[00:22:26.460 --> 00:22:28.460]  第九節
[00:22:28.460 --> 00:22:30.460]  也有幾個「我」字
[00:22:30.460 --> 00:22:32.460]  不過那個「我」其實是代表
[00:22:32.460 --> 00:22:34.460]  仇敵,不是在說
[00:22:34.460 --> 00:22:36.460]  私人自己
[00:22:36.460 --> 00:22:38.460]  所以很明顯我們看到這首詩歌
[00:22:38.460 --> 00:22:40.460]  是以神為中心
[00:22:40.460 --> 00:22:42.460]  不是以人為中心
[00:22:42.460 --> 00:22:44.460]  換句話說
[00:22:44.460 --> 00:22:46.460]  雖然
[00:22:46.460 --> 00:22:48.460]  紅海事件
[00:22:48.460 --> 00:22:50.460]  是誘發以色列人
[00:22:50.460 --> 00:22:52.460]  唱詩讚美神的經歷
[00:22:52.460 --> 00:22:54.460]  不過當他們進入
[00:22:54.460 --> 00:22:56.460]  敬拜的時候
[00:22:56.460 --> 00:22:58.460]  他們不是停留在
[00:22:58.460 --> 00:23:00.460]  自己的經歷裡面
[00:23:00.460 --> 00:23:02.460]  而是進入一個更高的層次
[00:23:02.460 --> 00:23:04.460]  這個更高的層次
[00:23:04.460 --> 00:23:06.460]  就是去瞻仰神的榮美
[00:23:06.460 --> 00:23:08.460]  瞻仰神的性情
[00:23:08.460 --> 00:23:12.460]  剛才我們看到
[00:23:12.460 --> 00:23:14.460]  我們說
[00:23:14.460 --> 00:23:16.460]  敬拜是出於我們的經歷
[00:23:16.460 --> 00:23:18.460]  是有感而發的
[00:23:18.460 --> 00:23:20.460]  不過如果我們沒有什麼特別的經歷
[00:23:20.460 --> 00:23:22.460]  是不是就等於我們不用去敬拜神呢?
[00:23:22.460 --> 00:23:24.460]  又或者
[00:23:24.460 --> 00:23:26.460]  如果我們只是停留
[00:23:26.460 --> 00:23:28.460]  在我們的經歷裡面
[00:23:28.460 --> 00:23:30.460]  去認識這位神的話
[00:23:30.460 --> 00:23:32.460]  其實也有一定的危險
[00:23:32.460 --> 00:23:34.460]  危險就是說
[00:23:34.460 --> 00:23:36.460]  我們會將神私有化
[00:23:36.460 --> 00:23:38.460]  意思就是說
[00:23:38.460 --> 00:23:40.460]  我們將這個無限的
[00:23:40.460 --> 00:23:42.460]  全知全能無處不在的神
[00:23:42.460 --> 00:23:44.460]  局限在我們
[00:23:44.460 --> 00:23:46.460]  自身有限的經歷裡面
[00:23:46.460 --> 00:23:48.460]  這個也是將我們的
[00:23:48.460 --> 00:23:50.460]  信仰私有化
[00:23:50.460 --> 00:23:52.460]  沒錯
[00:23:52.460 --> 00:23:54.460]  我們的信仰的確是個人的
[00:23:54.460 --> 00:23:56.460]  個人的事
[00:23:56.460 --> 00:23:58.460]  但是如果我們將這個信仰
[00:23:58.460 --> 00:24:00.460]  私有化的時候
[00:24:00.460 --> 00:24:02.460]  其實是有問題的
[00:24:02.460 --> 00:24:04.460]  我舉個例子
[00:24:04.460 --> 00:24:06.460]  在一間教會裡面
[00:24:06.460 --> 00:24:08.460]  有其中一個信徒
[00:24:08.460 --> 00:24:10.460]  他是一個賣雨傘的商人
[00:24:10.460 --> 00:24:12.460]  如果再不下雨
[00:24:12.460 --> 00:24:14.460]  他就會血本無歸
[00:24:14.460 --> 00:24:16.460]  而在這個教會裡面
[00:24:16.460 --> 00:24:18.460]  也有另外一個支題
[00:24:18.460 --> 00:24:20.460]  他是一個農夫
[00:24:20.460 --> 00:24:22.460]  他剛剛才將
[00:24:22.460 --> 00:24:24.460]  那些菜苗全部插好
[00:24:24.460 --> 00:24:26.460]  如果下雨的話
[00:24:26.460 --> 00:24:28.460]  大雨就會打爛
[00:24:28.460 --> 00:24:30.460]  那些菜苗
[00:24:30.460 --> 00:24:32.460]  他同樣會血本無歸
[00:24:32.460 --> 00:24:34.460]  誰知道大雨真的下了
[00:24:34.460 --> 00:24:36.460]  那個雨傘商人
[00:24:36.460 --> 00:24:38.460]  又如何呢?
[00:24:38.460 --> 00:24:40.460]  當然是Hallelujah
[00:24:40.460 --> 00:24:42.460]  歡呼讚美神
[00:24:42.460 --> 00:24:44.460]  因為他覺得
[00:24:44.460 --> 00:24:46.460]  神聽了他的禱告
[00:24:46.460 --> 00:24:48.460]  所以他覺得神很信實很憐憫
[00:24:48.460 --> 00:24:50.460]  很愛他
[00:24:50.460 --> 00:24:52.460]  但是另一邊廂
[00:24:52.460 --> 00:24:54.460]  這個農夫
[00:24:54.460 --> 00:24:56.460]  他卻在崇拜的裡面
[00:24:56.460 --> 00:24:58.460]  黯然落淚
[00:24:58.460 --> 00:25:00.460]  因為他覺得這位神很冷漠
[00:25:00.460 --> 00:25:02.460]  如果他們所參與的崇拜
[00:25:02.460 --> 00:25:04.460]  只是幫助他們停留在
[00:25:04.460 --> 00:25:06.460]  他們自身的經歷裡
[00:25:06.460 --> 00:25:08.460]  他們對這位神的敬拜
[00:25:08.460 --> 00:25:10.460]  或者對這位神的認識
[00:25:10.460 --> 00:25:12.460]  就會很片面
[00:25:12.460 --> 00:25:14.460]  甚至有一個危機
[00:25:14.460 --> 00:25:16.460]  就是
[00:25:16.460 --> 00:25:18.460]  自己看得太重要
[00:25:18.460 --> 00:25:22.460]  神賜下雨水
[00:25:22.460 --> 00:25:24.460]  因為我誠心禱告
[00:25:24.460 --> 00:25:26.460]  神母賜下雨水
[00:25:26.460 --> 00:25:28.460]  因為我不夠信心
[00:25:28.460 --> 00:25:30.460]  那我想問到底誰是神呢?
[00:25:30.460 --> 00:25:34.460]  以色列人
[00:25:34.460 --> 00:25:36.460]  他們沒有學好這個功課
[00:25:36.460 --> 00:25:38.460]  在他們唱完摩西之歌之後
[00:25:38.460 --> 00:25:40.460]  雙腳跨進去抗野
[00:25:40.460 --> 00:25:42.460]  沒多久
[00:25:42.460 --> 00:25:44.460]  發生什麼事?他們為什麼埋怨?
[00:25:44.460 --> 00:25:46.460]  沒有水飲
[00:25:46.460 --> 00:25:48.460]  沒有水飲
[00:25:48.460 --> 00:25:50.460]  於是又埋怨
[00:25:50.460 --> 00:25:52.460]  為什麼呢?因為他們仍然停留在
[00:25:52.460 --> 00:25:54.460]  自身的經歷裡
[00:25:54.460 --> 00:25:56.460]  來認識神
[00:25:56.460 --> 00:25:58.460]  但是我們不同
[00:25:58.460 --> 00:26:00.460]  我們和以色列人有什麼不同的地方?
[00:26:02.460 --> 00:26:04.460]  我們有一本很整全的聖經
[00:26:04.460 --> 00:26:06.460]  新舊約的聖經
[00:26:06.460 --> 00:26:08.460]  就是神的啟示
[00:26:08.460 --> 00:26:10.460]  也是神的道
[00:26:10.460 --> 00:26:12.460]  是聖道,是聖言
[00:26:12.460 --> 00:26:14.460]  我們今天沒辦法
[00:26:14.460 --> 00:26:16.460]  從我們的經歷裡
[00:26:16.460 --> 00:26:18.460]  完全認識這位無限的神
[00:26:18.460 --> 00:26:20.460]  沒辦法認識得透徹
[00:26:20.460 --> 00:26:22.460]  但是有聖經
[00:26:22.460 --> 00:26:24.460]  有聖經的幫助
[00:26:24.460 --> 00:26:26.460]  我們就知道這位我們看不見的神
[00:26:26.460 --> 00:26:28.460]  是一位怎樣的神
[00:26:28.460 --> 00:26:30.460]  我們可以怎樣去敬拜祂
[00:26:30.460 --> 00:26:32.460]  但在裡面
[00:26:32.460 --> 00:26:34.460]  每一個部份
[00:26:34.460 --> 00:26:36.460]  都需要按照聖經來進行
[00:26:36.460 --> 00:26:44.460]  我們的崇拜
[00:26:44.460 --> 00:26:46.460]  不可以離開我們的聖經
[00:26:46.460 --> 00:26:48.460]  我們所唱的詩歌
[00:26:48.460 --> 00:26:50.460]  我們的祈禱
[00:26:50.460 --> 00:26:52.460]  我們所讀的經文
[00:26:52.460 --> 00:26:54.460]  我們口所說的說話
[00:26:54.460 --> 00:26:56.460]  我們講道的內容
[00:26:56.460 --> 00:26:58.460]  即使不是每一句說話都是來自聖經
[00:26:58.460 --> 00:27:00.460]  我們也要教導
[00:27:00.460 --> 00:27:02.460]  要有正確的神學
[00:27:02.460 --> 00:27:04.460]  來支撐整個的崇拜
[00:27:04.460 --> 00:27:06.460]  而不是按照我們人的喜好
[00:27:06.460 --> 00:27:08.460]  來做
[00:27:08.460 --> 00:27:10.460]  我們可以翻開
[00:27:10.460 --> 00:27:12.460]  我們手上的程序表
[00:27:12.460 --> 00:27:14.460]  看一下
[00:27:14.460 --> 00:27:16.460]  其實每一個的程序
[00:27:16.460 --> 00:27:18.460]  都有神學意義在裡面
[00:27:18.460 --> 00:27:20.460]  崇拜的第一個
[00:27:20.460 --> 00:27:22.460]  環節是什麼
[00:27:26.460 --> 00:27:28.460]  罪惡
[00:27:28.460 --> 00:27:30.460]  先有罪惡
[00:27:30.460 --> 00:27:32.460]  罪惡不是等人
[00:27:32.460 --> 00:27:36.460]  罪惡是提醒我們
[00:27:36.460 --> 00:27:38.460]  要從俗世的事物
[00:27:38.460 --> 00:27:40.460]  去專注在神身上
[00:27:40.460 --> 00:27:44.460]  剛才你在翠景吃早餐
[00:27:44.460 --> 00:27:46.460]  現在回來
[00:27:46.460 --> 00:27:48.460]  罪惡響起的時候
[00:27:48.460 --> 00:27:50.460]  你就要專注在神身上
[00:27:50.460 --> 00:27:54.460]  孫召
[00:27:54.460 --> 00:27:56.460]  孫召就是呼召人
[00:27:56.460 --> 00:27:58.460]  來敬拜神
[00:27:58.460 --> 00:28:00.460]  你可以想像在曠野
[00:28:00.460 --> 00:28:02.460]  摩西在會幕的門前
[00:28:02.460 --> 00:28:04.460]  其實那些以色列人
[00:28:04.460 --> 00:28:06.460]  已經準備好了
[00:28:06.460 --> 00:28:08.460]  等摩西一專讀
[00:28:08.460 --> 00:28:10.460]  孫召的說話的時候
[00:28:10.460 --> 00:28:12.460]  那些以色列人
[00:28:12.460 --> 00:28:14.460]  就會一呼百應
[00:28:14.460 --> 00:28:16.460]  前來一起來敬拜神
[00:28:16.460 --> 00:28:18.460]  所以我們作為
[00:28:18.460 --> 00:28:20.460]  主席或領事
[00:28:20.460 --> 00:28:22.460]  我們去讀孫召經文
[00:28:22.460 --> 00:28:24.460]  在整個崇拜裡面
[00:28:24.460 --> 00:28:26.460]  我們是一個司禮官
[00:28:26.460 --> 00:28:28.460]  一個司禮的官員
[00:28:28.460 --> 00:28:30.460]  我們要恰如其分
[00:28:30.460 --> 00:28:32.460]  當我們去讀孫召經文的時候
[00:28:32.460 --> 00:28:34.460]  就不要死呀死呀
[00:28:34.460 --> 00:28:36.460]  否則別人就不知道你在做什麼
[00:28:36.460 --> 00:28:38.460]  還有
[00:28:38.460 --> 00:28:40.460]  你留意整個崇拜流程
[00:28:40.460 --> 00:28:42.460]  其實都是彼此和應
[00:28:42.460 --> 00:28:44.460]  要會眾積極投入參與
[00:28:44.460 --> 00:28:46.460]  你不是一個觀眾
[00:28:46.460 --> 00:28:48.460]  我和你都不是觀眾
[00:28:48.460 --> 00:28:50.460]  觀眾只有一個,就是神自己
[00:28:50.460 --> 00:28:54.460]  我們需要彼此配搭
[00:28:54.460 --> 00:28:56.460]  互相和應
[00:28:56.460 --> 00:28:58.460]  在整個崇拜裡面
[00:28:58.460 --> 00:29:00.460]  獻祭給我們的神
[00:29:00.460 --> 00:29:02.460]  為什麼
[00:29:02.460 --> 00:29:04.460]  我們今天的崇拜
[00:29:04.460 --> 00:29:06.460]  好像和平日有點不同
[00:29:06.460 --> 00:29:08.460]  其實我們一年裡
[00:29:08.460 --> 00:29:10.460]  都有幾次
[00:29:10.460 --> 00:29:12.460]  節期的崇拜
[00:29:12.460 --> 00:29:14.460]  復活節的崇拜
[00:29:14.460 --> 00:29:16.460]  聖樂主日
[00:29:16.460 --> 00:29:18.460]  聖誕的崇拜
[00:29:18.460 --> 00:29:20.460]  這些不同的流程
[00:29:20.460 --> 00:29:22.460]  不是因為我們要玩花款
[00:29:22.460 --> 00:29:24.460]  而是我們避免了
[00:29:24.460 --> 00:29:26.460]  太過公式化的時候
[00:29:26.460 --> 00:29:28.460]  我們每一次回來
[00:29:28.460 --> 00:29:30.460]  就很機械式的去敬拜神
[00:29:30.460 --> 00:29:32.460]  會妨礙我們積極的去參與
[00:29:32.460 --> 00:29:34.460]  每一次回來
[00:29:34.460 --> 00:29:36.460]  唱四首詩歌
[00:29:36.460 --> 00:29:38.460]  然後祈禱
[00:29:38.460 --> 00:29:40.460]  讀經,聽道,再唱詩
[00:29:40.460 --> 00:29:42.460]  祈禱,然後離開
[00:29:42.460 --> 00:29:44.460]  在一個這麼機械式的運作裡面
[00:29:44.460 --> 00:29:46.460]  其實人都會變成一個機械
[00:29:46.460 --> 00:29:48.460]  難免大家會變成
[00:29:48.460 --> 00:29:50.460]  兵馬俑一樣
[00:29:50.460 --> 00:29:52.460]  唱詩的時候,沒有表情
[00:29:52.460 --> 00:29:54.460]  我們就是希望藉著不同的流程
[00:29:54.460 --> 00:29:56.460]  去幫助大家
[00:29:56.460 --> 00:29:58.460]  知道自己在做什麼
[00:29:58.460 --> 00:30:00.460]  我們在敬拜神
[00:30:00.460 --> 00:30:02.460]  還有不單止是流程
[00:30:02.460 --> 00:30:04.460]  崇拜的會場設計
[00:30:04.460 --> 00:30:06.460]  禮堂的設計
[00:30:06.460 --> 00:30:08.460]  其實都是要幫助我們去敬拜神
[00:30:08.460 --> 00:30:10.460]  台上的十字架
[00:30:10.460 --> 00:30:12.460]  不是我們敬拜的對象
[00:30:12.460 --> 00:30:14.460]  但這個十字架是提醒我們
[00:30:14.460 --> 00:30:16.460]  我們敬拜的對象
[00:30:16.460 --> 00:30:18.460]  是那位為我們降生
[00:30:18.460 --> 00:30:20.460]  又釘死在十字架
[00:30:20.460 --> 00:30:22.460]  並且死而復活的神
[00:30:22.460 --> 00:30:24.460]  我們的禮堂
[00:30:24.460 --> 00:30:26.460]  其實有很多的限制
[00:30:26.460 --> 00:30:28.460]  你會發現那些師班唱完就離開
[00:30:28.460 --> 00:30:30.460]  他們是不是唱完就收拾包袱
[00:30:30.460 --> 00:30:32.460]  好像職業的那些
[00:30:32.460 --> 00:30:34.460]  做完就離開,其實不是
[00:30:34.460 --> 00:30:36.460]  我們的限制不單止是
[00:30:36.460 --> 00:30:38.460]  我們的場地有限制,我們的人手也有限制
[00:30:38.460 --> 00:30:40.460]  但師班員很好
[00:30:40.460 --> 00:30:42.460]  他們一唱就唱四堂
[00:30:42.460 --> 00:30:44.460]  我們很難要求他們四堂
[00:30:44.460 --> 00:30:46.460]  坐在那裡
[00:30:46.460 --> 00:30:48.460]  而且我們沒有那麼多位置讓他們坐
[00:30:48.460 --> 00:30:50.460]  因此他們唱完
[00:30:50.460 --> 00:30:52.460]  就會進去輔堂
[00:30:52.460 --> 00:30:54.460]  或者去其他地方休息
[00:30:54.460 --> 00:30:56.460]  下一堂崇拜再來到獻師
[00:30:56.460 --> 00:30:58.460]  這個不是最理想的
[00:30:58.460 --> 00:31:00.460]  如果有更多的弟兄姊妹
[00:31:00.460 --> 00:31:02.460]  加入我們的師班
[00:31:02.460 --> 00:31:04.460]  一起去獻師讚美神的時候
[00:31:04.460 --> 00:31:06.460]  我們的崇拜
[00:31:06.460 --> 00:31:08.460]  就會更加豐富
[00:31:08.460 --> 00:31:10.460]  我們九月有一個演奏
[00:31:10.460 --> 00:31:12.460]  一個敬拜演奏會
[00:31:12.460 --> 00:31:14.460]  其實就是希望
[00:31:14.460 --> 00:31:16.460]  發掘我們當中
[00:31:16.460 --> 00:31:18.460]  一些有音樂恩賜
[00:31:18.460 --> 00:31:20.460]  特別懂得用不同的樂器
[00:31:20.460 --> 00:31:22.460]  去演奏
[00:31:22.460 --> 00:31:24.460]  我們就是希望發掘
[00:31:24.460 --> 00:31:26.460]  特別年輕的弟兄姊妹
[00:31:26.460 --> 00:31:28.460]  現在很多都有這些音樂訓練
[00:31:28.460 --> 00:31:30.460]  為什麼我們不將我們這些恩賜才幹
[00:31:30.460 --> 00:31:32.460]  來獻給我們的神呢?
[00:31:32.460 --> 00:31:36.460]  還有崇拜最後一個環節是什麼?
[00:31:38.460 --> 00:31:40.460]  是電樂
[00:31:40.460 --> 00:31:42.460]  電樂就是
[00:31:42.460 --> 00:31:44.460]  象徵著
[00:31:44.460 --> 00:31:48.460]  會眾再次被
[00:31:48.460 --> 00:31:50.460]  差遣出去
[00:31:50.460 --> 00:31:52.460]  進入這個世界
[00:31:52.460 --> 00:31:54.460]  在世界裏實踐
[00:31:54.460 --> 00:31:56.460]  上帝的道
[00:31:56.460 --> 00:31:58.460]  這個觀念相當重要
[00:31:58.460 --> 00:32:00.460]  既然我剛才說
[00:32:00.460 --> 00:32:02.460]  崇拜是由我們每一日的日常生活
[00:32:02.460 --> 00:32:04.460]  開始的話
[00:32:04.460 --> 00:32:06.460]  那麼我們的崇拜
[00:32:06.460 --> 00:32:08.460]  就局限於四幅牆裏
[00:32:08.460 --> 00:32:10.460]  我們在每一日的生活裏
[00:32:10.460 --> 00:32:12.460]  經歷了神
[00:32:12.460 --> 00:32:14.460]  然後我們
[00:32:14.460 --> 00:32:16.460]  就像一個慶典
[00:32:16.460 --> 00:32:18.460]  歡呼讚美彼此和應
[00:32:18.460 --> 00:32:20.460]  然後我們又再被
[00:32:20.460 --> 00:32:22.460]  差遣進入這個世界
[00:32:22.460 --> 00:32:24.460]  在世界裏繼續實踐
[00:32:24.460 --> 00:32:26.460]  上帝的道
[00:32:26.460 --> 00:32:28.460]  這就是崇拜的意義
[00:32:28.460 --> 00:32:30.460]  我們繼續在世界裏
[00:32:30.460 --> 00:32:32.460]  做光做炎
[00:32:32.460 --> 00:32:34.460]  崇拜就可以生生不息
[00:32:34.460 --> 00:32:36.460]  只要一息尚存
[00:32:36.460 --> 00:32:38.460]  就讚美不絕
[00:32:38.460 --> 00:32:42.460]  各位
[00:32:42.460 --> 00:32:44.460]  當今天的崇拜完結
[00:32:44.460 --> 00:32:48.460]  你再次被差遣
[00:32:48.460 --> 00:32:50.460]  進入這個世界的時候
[00:32:50.460 --> 00:32:52.460]  你想成為一位
[00:32:52.460 --> 00:32:54.460]  怎樣的基督徒呢?
[00:32:54.460 --> 00:32:56.460]  我們一起祈禱
[00:32:56.460 --> 00:33:00.460]  親愛的天父上帝
[00:33:00.460 --> 00:33:02.460]  我們感謝讚美你
[00:33:02.460 --> 00:33:04.460]  因為你是那位
[00:33:04.460 --> 00:33:06.460]  配授我們敬拜讚美的
[00:33:06.460 --> 00:33:08.460]  獨一真神
[00:33:08.460 --> 00:33:10.460]  你不單單是
[00:33:10.460 --> 00:33:12.460]  高天之上坐著為王的神
[00:33:12.460 --> 00:33:14.460]  亦是
[00:33:14.460 --> 00:33:16.460]  內著我們眾人心內
[00:33:16.460 --> 00:33:18.460]  的那位神
[00:33:18.460 --> 00:33:20.460]  你更加為我們的罪
[00:33:20.460 --> 00:33:22.460]  於尊降貴
[00:33:22.460 --> 00:33:24.460]  成為人
[00:33:24.460 --> 00:33:26.460]  甚至釘身在十字架上
[00:33:26.460 --> 00:33:28.460]  成就救恩
[00:33:28.460 --> 00:33:30.460]  因此
[00:33:30.460 --> 00:33:32.460]  我們
[00:33:32.460 --> 00:33:34.460]  實在要將我們自己的生命
[00:33:34.460 --> 00:33:36.460]  將我們最好的東西獻上
[00:33:36.460 --> 00:33:38.460]  獻上給你
[00:33:38.460 --> 00:33:40.460]  主,我們都很軟弱
[00:33:40.460 --> 00:33:42.460]  很卑微
[00:33:42.460 --> 00:33:44.460]  但是神祢不嫌棄我們
[00:33:44.460 --> 00:33:46.460]  祢遇納我們所擺上的
[00:33:46.460 --> 00:33:48.460]  主,求你來幫助我們
[00:33:48.460 --> 00:33:50.460]  用你聖經的說話
[00:33:50.460 --> 00:33:52.460]  教導我們
[00:33:52.460 --> 00:33:54.460]  讓我們懂得如何去敬拜你
[00:33:54.460 --> 00:33:56.460]  將你所當得的榮耀歸還給你
[00:33:56.460 --> 00:33:58.460]  又求天父你幫助
[00:33:58.460 --> 00:34:00.460]  在我們眾人的心內繼續
[00:34:00.460 --> 00:34:02.460]  去動功
[00:34:02.460 --> 00:34:04.460]  讓我們再次被你猜踐進入這個世界的時候
[00:34:04.460 --> 00:34:06.460]  我們真的能夠在世界上
[00:34:06.460 --> 00:34:08.460]  去做光,做焉
[00:34:08.460 --> 00:34:10.460]  將神祢自己的榮耀繼續
[00:34:10.460 --> 00:34:12.460]  去彰顯
[00:34:12.460 --> 00:34:14.460]  我們感恩的禱告,奉耶穌基督
[00:34:14.460 --> 00:34:16.460]  得聖人名,阿門
