
[00:00:00.000 --> 00:00:02.720]  今日的題目是很想大家思想
[00:24:18.960 --> 00:24:20.960]  民要攻打民 國要攻打國
[00:24:20.960 --> 00:24:23.960]  多處有饑荒 有地震
[00:24:23.960 --> 00:24:24.960]  老加坊更加提及
[00:24:24.960 --> 00:24:26.960]  是有瘟疫的
[00:24:26.960 --> 00:24:28.960]  但耶穌說這些只是起頭
[00:24:28.960 --> 00:24:31.960]  而祂用的字是用得很正確的
[00:24:31.960 --> 00:24:32.960]  災難這個字
[00:24:32.960 --> 00:24:36.960]  主耶穌是用這個所謂生產之難
[00:24:36.960 --> 00:24:39.960]  我們和諧本聖經有這個小字
[00:24:39.960 --> 00:24:42.960]  就是講女士生孩子的時候
[00:24:42.960 --> 00:24:47.960]  到孩子要臨盆再積的時候
[00:24:47.960 --> 00:24:49.960]  每一個生孩子的女士
[00:24:49.960 --> 00:24:51.960]  都能夠做這個見證
[00:24:51.960 --> 00:24:54.960]  原來是會有這種的陣痛
[00:24:54.960 --> 00:24:56.960]  那個陣痛的幅度和次數
[00:24:56.960 --> 00:24:58.960]  是會越來越頻密
[00:24:58.960 --> 00:25:00.960]  而且越來越痛
[00:25:00.960 --> 00:25:01.960]  痛到一個地步
[00:25:01.960 --> 00:25:02.960]  你就可以生了
[00:25:02.960 --> 00:25:04.960]  真的要生了
[00:25:04.960 --> 00:25:05.960]  這個是這樣的意思
[00:25:05.960 --> 00:25:07.960]  所以當主耶穌說
[00:25:07.960 --> 00:25:09.960]  這個是生產之難
[00:25:09.960 --> 00:25:10.960]  用這個形容
[00:25:10.960 --> 00:25:12.960]  就是解釋給我們知道
[00:25:12.960 --> 00:25:15.960]  這些事件原來是越來越頻密
[00:25:15.960 --> 00:25:19.960]  而且那個後果是越來越嚴重的
[00:25:19.960 --> 00:25:21.960]  更加我們看到
[00:25:21.960 --> 00:25:24.960]  在這一段的日子
[00:25:24.960 --> 00:25:28.960]  真的信徒是要面對很多的迫害
[00:25:28.960 --> 00:25:30.960]  人家要將我們陷在患難裡
[00:25:30.960 --> 00:25:32.960]  殺害我們
[00:25:32.960 --> 00:25:36.960]  甚至為主的名要被萬民恨惡
[00:25:36.960 --> 00:25:40.960]  同時間有些信徒會變節
[00:25:40.960 --> 00:25:41.960]  變節
[00:25:41.960 --> 00:25:43.960]  變成一些假信徒
[00:25:43.960 --> 00:25:46.960]  更加後來也有假先知
[00:25:46.960 --> 00:25:48.960]  起來迷惑很多的人
[00:25:48.960 --> 00:25:51.960]  也有世界上很多不法的事
[00:25:51.960 --> 00:25:52.960]  也有爭奪
[00:25:52.960 --> 00:25:57.960]  還有就是人的愛心會漸漸冷淡
[00:25:57.960 --> 00:25:58.960]  這個很恐怖
[00:25:58.960 --> 00:26:01.960]  你發覺到末世的末期的時候
[00:26:01.960 --> 00:26:03.960]  這個世界變得很冰冷
[00:26:03.960 --> 00:26:05.960]  人與人之間
[00:26:05.960 --> 00:26:07.960]  甚至信徒之間
[00:26:07.960 --> 00:26:10.960]  這種愛心都是這樣的時候
[00:26:10.960 --> 00:26:13.960]  天國的福音需要全遍天下
[00:26:13.960 --> 00:26:15.960]  到這一切的徵兆過去的時候
[00:26:15.960 --> 00:26:20.960]  耶穌說然後末期才來到
[00:26:20.960 --> 00:26:22.960]  我們試試仔細一點再來看
[00:26:22.960 --> 00:26:24.960]  這個段落裡面說的
[00:26:24.960 --> 00:26:26.960]  文攻打文 國攻打國
[00:26:26.960 --> 00:26:28.960]  在二十世紀的時候
[00:26:28.960 --> 00:26:32.960]  有兩場很重要的戰爭
[00:26:32.960 --> 00:26:36.960]  文攻打文可以說是內戰的爭戰
[00:26:36.960 --> 00:26:40.960]  但是國攻打國在國際舞台裡面
[00:26:40.960 --> 00:26:44.960]  國與國之間有很多的屠殺
[00:26:44.960 --> 00:26:47.960]  第一次世界大戰有六千五百萬人去參戰
[00:26:47.960 --> 00:26:51.960]  結果約有一千萬人喪生
[00:26:51.960 --> 00:26:53.960]  二千萬人受傷
[00:26:53.960 --> 00:26:55.960]  第二次世界大戰的時候
[00:26:55.960 --> 00:26:59.960]  約有五千到七千萬人死亡
[00:26:59.960 --> 00:27:04.960]  是人類歷史上死得最多的一個戰爭
[00:27:04.960 --> 00:27:08.960]  你會發覺這個不是發生很久的
[00:27:08.960 --> 00:27:12.960]  二次世界大戰是在1945年才結束的
[00:27:12.960 --> 00:27:13.960]  在我們這個時代
[00:27:13.960 --> 00:27:16.960]  我們都見證有很多饑荒
[00:27:16.960 --> 00:27:18.960]  由十八世紀的時候
[00:27:18.960 --> 00:27:21.960]  已經有些很嚴峻的這些饑荒
[00:27:21.960 --> 00:27:24.960]  孟加拉當時發生一個大饑荒
[00:27:24.960 --> 00:27:27.960]  死了一千五百萬人
[00:27:27.960 --> 00:27:33.960]  他整個國家人口三分之一毀滅了
[00:27:33.960 --> 00:27:36.960]  所以是一件令人很悲痛的事
[00:27:36.960 --> 00:27:40.960]  一個國家突然間因為這一場大饑荒
[00:27:40.960 --> 00:27:43.960]  導致三分之一的人失去生命
[00:27:43.960 --> 00:27:49.960]  而索馬里南部也發生世紀的大饑荒
[00:27:49.960 --> 00:27:52.960]  也導致約五十萬人死亡
[00:27:52.960 --> 00:27:54.960]  我們再看看這張圖片
[00:27:54.960 --> 00:27:57.960]  這個是非洲東非那個地方
[00:27:57.960 --> 00:28:00.960]  特別是紅色的highlight
[00:28:00.960 --> 00:28:05.960]  在2010年發生一個很大的旱災
[00:28:05.960 --> 00:28:08.960]  結果死了很多人
[00:28:08.960 --> 00:28:12.960]  至於瘟疫我們可以再看下去
[00:28:12.960 --> 00:28:14.960]  路亞方有一章11節提到
[00:28:14.960 --> 00:28:17.960]  多處是會有瘟疫的
[00:28:17.960 --> 00:28:21.960]  而人類歷史上有十大最嚴重的瘟疫
[00:28:21.960 --> 00:28:24.960]  這裡列出的十大瘟疫
[00:28:24.960 --> 00:28:27.960]  大部分都是跟鼠疫有關的
[00:28:27.960 --> 00:28:28.960]  老鼠呀
[00:28:28.960 --> 00:28:32.960]  不過我們中國人背脊向天
[00:28:32.960 --> 00:28:34.960]  四腳趴趴甚麼都吃
[00:28:34.960 --> 00:28:36.960]  包括老鼠
[00:28:36.960 --> 00:28:38.960]  吃著吃著穿衫甲也吃
[00:28:38.960 --> 00:28:39.960]  蝙蝠也吃
[00:28:39.960 --> 00:28:42.960]  導致後來SARS的病毒
[00:28:42.960 --> 00:28:44.960]  都懷疑是由那裡來的
[00:28:44.960 --> 00:28:47.960]  我們看到這些瘟疫
[00:28:47.960 --> 00:28:50.960]  真的不能夠不提高警覺
[00:28:50.960 --> 00:28:52.960]  原來源自
[00:28:52.960 --> 00:28:54.960]  我們看回前一張slide
[00:28:54.960 --> 00:28:57.960]  在十四世紀的時候這個黑死病
[00:28:57.960 --> 00:29:00.960]  當時他們都相信
[00:29:00.960 --> 00:29:06.960]  源自中國或中亞傳入歐洲
[00:29:06.960 --> 00:29:11.960]  而帶來當時十四世紀的黑死病
[00:29:11.960 --> 00:29:14.960]  全球死了七千五百萬人
[00:29:14.960 --> 00:29:19.960]  而歐洲當中死了二千五百萬
[00:29:19.960 --> 00:29:21.960]  這個數字真的很驚人
[00:29:21.960 --> 00:29:23.960]  原來一個瘟疫就可以
[00:29:23.960 --> 00:29:27.960]  把很多寶貴的生命奪去
[00:29:27.960 --> 00:29:30.960]  第三次的鼠疫在十九世紀的時候
[00:29:30.960 --> 00:29:32.960]  源自中國雲南省
[00:29:32.960 --> 00:29:34.960]  後來傳入貴州 廣州
[00:29:34.960 --> 00:29:38.960]  甚至香港 福州 廈門等地
[00:29:38.960 --> 00:29:40.960]  總共死了十萬多人
[00:29:40.960 --> 00:29:42.960]  所以老一代的長者
[00:29:42.960 --> 00:29:45.960]  可能會跟你說這些oral history
[00:29:45.960 --> 00:29:49.960]  你都可能會聽到這些見證
[00:29:49.960 --> 00:29:51.960]  查斯汀的瘟疫
[00:29:51.960 --> 00:29:53.960]  也是一個大規模的鼠疫
[00:29:53.960 --> 00:29:55.960]  倫敦的一個大瘟疫
[00:29:55.960 --> 00:30:05.960]  導致有七千五百到十萬人
[00:30:05.960 --> 00:30:08.960]  七萬五千到十萬人死亡
[00:30:08.960 --> 00:30:10.960]  下一張slide你都會看到
[00:30:10.960 --> 00:30:13.960]  美洲也有十六世紀的時候的瘟疫
[00:30:13.960 --> 00:30:17.960]  包括天花 霍亂 麻疹
[00:30:17.960 --> 00:30:20.960]  腮腺炎 淋病 黃熱症等等
[00:30:20.960 --> 00:30:24.960]  死了很多人
[00:30:24.960 --> 00:30:26.960]  米蘭的大瘟疫
[00:30:26.960 --> 00:30:30.960]  在第十八世紀發生
[00:30:30.960 --> 00:30:32.960]  單單那次的鼠疫
[00:30:32.960 --> 00:30:35.960]  也導致二十八萬人死亡
[00:30:35.960 --> 00:30:38.960]  整個鼠疫在公元前430年已經有了
[00:30:38.960 --> 00:30:42.960]  接近一半的人口死於鼠疫
[00:30:42.960 --> 00:30:44.960]  安東尼的瘟疫
[00:30:44.960 --> 00:30:47.960]  在公元164年的時候
[00:30:47.960 --> 00:30:51.960]  安東尼打仗回歸之後
[00:30:51.960 --> 00:30:54.960]  原來士兵帶著一些病毒
[00:30:54.960 --> 00:30:56.960]  包括天花和麻疹
[00:30:56.960 --> 00:31:01.960]  結果奪走了兩個羅馬皇帝的性命
[00:31:01.960 --> 00:31:05.960]  這也是一個很出名的瘟疫
[00:31:05.960 --> 00:31:08.960]  馬賽大的瘟疫也導致十萬人死亡
[00:31:08.960 --> 00:31:12.960]  而莫斯科的黑死病在1771年
[00:31:12.960 --> 00:31:16.960]  也奪走了很多寶貴的生命
[00:31:16.960 --> 00:31:18.960]  而我們現代的瘟疫
[00:31:18.960 --> 00:31:20.960]  你會發現有什麼呢
[00:31:20.960 --> 00:31:23.960]  自從1981年就有愛滋病毒
[00:31:23.960 --> 00:31:26.960]  基本上已經蔓延全世界
[00:31:26.960 --> 00:31:30.960]  還有肺結核病 流感
[00:31:30.960 --> 00:31:33.960]  包括禽流感和豬流感
[00:31:33.960 --> 00:31:36.960]  還有沙士病毒
[00:31:36.960 --> 00:31:39.960]  真的很嚴重
[00:31:39.960 --> 00:31:44.960]  而醫生最怕現在所說的超級細菌
[00:31:44.960 --> 00:31:51.960]  因為沒有一種抗生素可以對付
[00:31:51.960 --> 00:31:55.960]  人類歷史裏有很多瘟疫都在提醒我們
[00:31:55.960 --> 00:31:57.960]  來到末世的末期
[00:31:57.960 --> 00:31:59.960]  我們更加需要這個意識
[00:31:59.960 --> 00:32:05.960]  但我們不需要變成一種不理性的驚慌
[00:32:05.960 --> 00:32:07.960]  我們需要警醒
[00:32:07.960 --> 00:32:10.960]  另外一方面就是關於地震
[00:32:10.960 --> 00:32:12.960]  76年的唐山大地震
[00:32:12.960 --> 00:32:16.960]  官方的數字說死了25萬人左右
[00:32:16.960 --> 00:32:18.960]  但其實非官方的估計
[00:32:18.960 --> 00:32:20.960]  這個數字是更高的
[00:32:20.960 --> 00:32:26.960]  你看這個圖表是代表近代很多地震的次數
[00:32:26.960 --> 00:32:28.960]  其實是一個exponential curve
[00:32:28.960 --> 00:32:32.960]  是增加的次數和嚴重性
[00:32:32.960 --> 00:32:36.960]  是增加得很快和很大
[00:32:36.960 --> 00:32:40.960]  下一個圖表大家可以看到
[00:32:40.960 --> 00:32:42.960]  特別在這個數字顯示
[00:32:42.960 --> 00:32:44.960]  顯示不到一件事
[00:32:44.960 --> 00:32:47.960]  就是五級以下的地震
[00:32:47.960 --> 00:32:48.960]  有人研究過
[00:32:48.960 --> 00:32:50.960]  在90年代開始
[00:32:50.960 --> 00:32:52.960]  四到五級的地震
[00:32:52.960 --> 00:32:55.960]  其實增加的次數是多很多
[00:32:55.960 --> 00:32:57.960]  但自從90年代開始
[00:32:57.960 --> 00:33:01.960]  美國的地質協會沒有公佈這個數字
[00:33:01.960 --> 00:33:03.960]  我們再看下去
[00:33:03.960 --> 00:33:05.960]  在這段經文說到
[00:33:05.960 --> 00:33:07.960]  真信徒要受逼迫
[00:33:07.960 --> 00:33:09.960]  假先知要興起
[00:33:09.960 --> 00:33:10.960]  不法的事增多
[00:33:10.960 --> 00:33:13.960]  人的愛心慢慢就冷淡
[00:33:13.960 --> 00:33:16.960]  但福音要傳遍天下
[00:33:16.960 --> 00:33:18.960]  然後末期才來到
[00:33:18.960 --> 00:33:20.960]  這個是在十四節下半節
[00:33:20.960 --> 00:33:26.960]  主耶穌就用時間的陳述句告訴我們
[00:33:26.960 --> 00:33:28.960]  末期來到的時候有什麼事呢
[00:33:28.960 --> 00:33:31.960]  就是迪基督要顯露
[00:33:31.960 --> 00:33:33.960]  你們看見先知但以理所說的
[00:33:33.960 --> 00:33:35.960]  乃行毀壞可憎的
[00:33:35.960 --> 00:33:39.960]  站在聖地讀者經的人要會議
[00:33:39.960 --> 00:33:41.960]  主耶穌原來提醒我們
[00:33:41.960 --> 00:33:44.960]  先知但以理所預告的寓言
[00:33:44.960 --> 00:33:48.960]  是在說保羅在帖撒萊加號書第二章所說的
[00:33:48.960 --> 00:33:52.960]  這個是沉淪之子的大罪人
[00:33:52.960 --> 00:33:55.960]  迪基督自己稱自己為神
[00:33:55.960 --> 00:33:59.960]  他走到耶路撒冷的聖殿
[00:33:59.960 --> 00:34:03.960]  坐在座位叫人拜他
[00:34:03.960 --> 00:34:05.960]  這個什麼時候發生呢
[00:34:05.960 --> 00:34:06.960]  當然還沒有發生
[00:34:06.960 --> 00:34:08.960]  現在以色列的聖殿還沒有興建
[00:34:08.960 --> 00:34:12.960]  但我們知道按這些寓言所說
[00:34:12.960 --> 00:34:14.960]  這個是要發生的
[00:34:14.960 --> 00:34:17.960]  而且將來一定要出現
[00:34:17.960 --> 00:34:21.960]  是在基督回來之前會有這些事
[00:34:21.960 --> 00:34:23.960]  而十六到二十八節
[00:34:23.960 --> 00:34:26.960]  耶穌就是親自提醒他的選民
[00:34:26.960 --> 00:34:27.960]  他的百姓
[00:34:27.960 --> 00:34:30.960]  他說你要逃避那些大災難
[00:34:30.960 --> 00:34:33.960]  有人說基督在這裡你不要信
[00:34:33.960 --> 00:34:36.960]  你要躲避
[00:34:36.960 --> 00:34:38.960]  大災難臨到的時候
[00:34:38.960 --> 00:34:42.960]  若果上帝不出手去止息這些災難
[00:34:42.960 --> 00:34:43.960]  按聖經說
[00:34:43.960 --> 00:34:47.960]  是沒有一個有血氣的人可以生存的
[00:34:47.960 --> 00:34:51.960]  所以這個是古往今來最厲害的一個大災難
[00:34:51.960 --> 00:34:53.960]  我們研究《大義理書》或者《啟示錄》
[00:34:53.960 --> 00:34:56.960]  你會看到這個七十個七的寓言
[00:34:56.960 --> 00:34:59.960]  說到末世是有七年的大災難
[00:34:59.960 --> 00:35:01.960]  但我們今天信主的人
[00:35:01.960 --> 00:35:05.960]  我們知道我們有真正的保障和依靠
[00:35:05.960 --> 00:35:08.960]  我們看最後耶穌在這段經文
[00:35:08.960 --> 00:35:11.960]  二十九節到三十一節
[00:35:11.960 --> 00:35:13.960]  他說到在他回來之前
[00:35:13.960 --> 00:35:17.960]  原來這個連天上的那些萬象
[00:35:17.960 --> 00:35:20.960]  都會有這種改變
[00:35:20.960 --> 00:35:22.960]  那些日子災難一過去
[00:35:22.960 --> 00:35:24.960]  日頭就變黑了
[00:35:24.960 --> 00:35:25.960]  月亮也不放光
[00:35:25.960 --> 00:35:28.960]  晉星要從天上墜落
[00:35:28.960 --> 00:35:29.960]  天勢都要震動
[00:35:29.960 --> 00:35:33.960]  那時他說人子的笑頭要顯在天上
[00:35:33.960 --> 00:35:36.960]  地上的萬族都要哀哭
[00:35:36.960 --> 00:35:38.960]  他們要看見人子有能力
[00:35:38.960 --> 00:35:39.960]  有大榮耀
[00:35:39.960 --> 00:35:41.960]  隔著天上的雲降臨
[00:35:41.960 --> 00:35:43.960]  他要差遣使者用號和大聲
[00:35:43.960 --> 00:35:45.960]  將他的選民從四方
[00:35:45.960 --> 00:35:49.960]  從天者邊到天那邊都焦聚了來
[00:35:49.960 --> 00:35:50.960]  主耶穌很清楚說
[00:35:50.960 --> 00:35:52.960]  他第二次再回來的時候
[00:35:52.960 --> 00:35:57.960]  就是有這些連天上的這種星體
[00:35:57.960 --> 00:36:02.960]  包括日月星都會有這種改變
[00:36:02.960 --> 00:36:05.960]  我們說這些事是未發生
[00:36:05.960 --> 00:36:07.960]  但你剛才看那段片的時候
[00:36:07.960 --> 00:36:11.960]  今天是這個世界有很多生態環境
[00:36:11.960 --> 00:36:12.960]  一直在改變
[00:36:12.960 --> 00:36:14.960]  這個可以說是一個徵兆
[00:36:14.960 --> 00:36:17.960]  但我們也要留意
[00:36:17.960 --> 00:36:21.960]  主回來是越來越近的
[00:36:21.960 --> 00:36:26.960]  我們需要好好留心和去分辨這些事
[00:36:26.960 --> 00:36:30.960]  我們今天如何去面對主榮耀的再來呢
[00:36:30.960 --> 00:36:33.960]  我在這裡和大家分享幾件事
[00:36:33.960 --> 00:36:35.960]  都是按照聖經給我們的啟發
[00:36:35.960 --> 00:36:40.960]  第一我們需要警醒來禱告等候主
[00:36:40.960 --> 00:36:43.960]  因為主回來的日子好像賊一樣
[00:36:43.960 --> 00:36:47.960]  主耶穌說我們需要做一個忠心良善
[00:36:47.960 --> 00:36:49.960]  有見識的管家
[00:36:49.960 --> 00:36:50.960]  因為他回來的時候
[00:36:50.960 --> 00:36:53.960]  是你想不到的時候他就回來了
[00:36:53.960 --> 00:36:54.960]  就好像賊人一樣
[00:36:54.960 --> 00:36:55.960]  他不會通知你的
[00:36:55.960 --> 00:36:57.960]  不會打電話或者給你電郵
[00:36:57.960 --> 00:37:00.960]  賊人一來的時候就來了
[00:37:00.960 --> 00:37:04.960]  彼得起彼得後書三章九到十節那裡說
[00:37:04.960 --> 00:37:06.960]  神看千年如一日
[00:37:06.960 --> 00:37:07.960]  一日如千年
[00:37:07.960 --> 00:37:09.960]  所以主耶穌遲遲未回來
[00:37:09.960 --> 00:37:13.960]  你們不要理會那些雞肖你們的人
[00:37:13.960 --> 00:37:17.960]  因為主願意人人都去悔改
[00:37:17.960 --> 00:37:19.960]  他不願意一人沉淪
[00:37:19.960 --> 00:37:21.960]  原來上帝今天還未回來
[00:37:21.960 --> 00:37:24.960]  就是給機會等待世人迴轉
[00:37:24.960 --> 00:37:27.960]  給人一個機會可以去接受
[00:37:27.960 --> 00:37:31.960]  主耶穌基督這個十價寶貴的救恩
[00:37:31.960 --> 00:37:32.960]  他說主回來的時候
[00:37:32.960 --> 00:37:34.960]  也是用這個形容
[00:37:34.960 --> 00:37:35.960]  好像賊一樣
[00:37:35.960 --> 00:37:37.960]  忽然之間就臨到
[00:37:37.960 --> 00:37:42.960]  第二我們需要分辨異端邪說和宗教的迷惑
[00:37:42.960 --> 00:37:43.960]  耶穌在這一章聖經
[00:37:43.960 --> 00:37:44.960]  馬達福音二十四章
[00:37:44.960 --> 00:37:45.960]  二十三到二十四節
[00:37:45.960 --> 00:37:49.960]  他說到會有假的先知興起
[00:37:49.960 --> 00:37:51.960]  也有很多假的基督
[00:37:51.960 --> 00:37:54.960]  我們千萬不要相信
[00:37:54.960 --> 00:37:57.960]  在今年有一個很著名的基督教異端
[00:37:57.960 --> 00:37:59.960]  叫做統一教
[00:37:59.960 --> 00:38:02.960]  他的教主就是文仙明
[00:38:02.960 --> 00:38:05.960]  他說他自己是一個再世的基督
[00:38:05.960 --> 00:38:06.960]  他是一個韓國人
[00:38:06.960 --> 00:38:10.960]  但到了美國就推動他這個異端邪教
[00:38:10.960 --> 00:38:13.960]  仍然有很多人跟隨他
[00:38:13.960 --> 00:38:15.960]  他發明的一個理論是什麼呢
[00:38:15.960 --> 00:38:17.960]  他說耶穌基督在十價的救恩
[00:38:17.960 --> 00:38:20.960]  只能夠解決我們的原罪
[00:38:20.960 --> 00:38:23.960]  就是亞當夏娃帶給人類的原罪
[00:38:23.960 --> 00:38:25.960]  之後的罪要怎樣呢
[00:38:25.960 --> 00:38:27.960]  就是要靠文仙明
[00:38:27.960 --> 00:38:29.960]  他就發明這個換血論
[00:38:29.960 --> 00:38:31.960]  這個換血論就是說
[00:38:31.960 --> 00:38:34.960]  在他初期推動這個邪教的時候
[00:38:34.960 --> 00:38:39.960]  他就跟教會裏面的姊妹有性關係
[00:38:39.960 --> 00:38:41.960]  我那些就是純正的血
[00:38:41.960 --> 00:38:42.960]  我就給你了
[00:38:42.960 --> 00:38:44.960]  你跟我有這個交合
[00:38:44.960 --> 00:38:46.960]  後來他越來越多信眾的時候
[00:38:46.960 --> 00:38:47.960]  他做不到這件事
[00:38:47.960 --> 00:38:49.960]  就配婚了
[00:38:49.960 --> 00:38:50.960]  找一個黑人
[00:38:50.960 --> 00:38:52.960]  三五色七跟一個白人
[00:38:52.960 --> 00:38:53.960]  你們配在一起
[00:38:53.960 --> 00:38:55.960]  就會換血了
[00:38:55.960 --> 00:38:58.960]  這個中國人跟那個印度人
[00:38:58.960 --> 00:39:00.960]  合在一起就換血了
[00:39:00.960 --> 00:39:02.960]  合來合去就合成了很多
[00:39:02.960 --> 00:39:03.960]  世紀的大婚禮
[00:39:03.960 --> 00:39:05.960]  我相信過去你們新聞都會見過
[00:39:05.960 --> 00:39:07.960]  但這個是假基督
[00:39:07.960 --> 00:39:09.960]  他今天都死了
[00:39:09.960 --> 00:39:11.960]  又過去了
[00:39:11.960 --> 00:39:13.960]  另外一個異端
[00:39:13.960 --> 00:39:15.960]  現在很流行
[00:39:15.960 --> 00:39:17.960]  連中國政府都定性了
[00:39:17.960 --> 00:39:19.960]  這個是一個邪教
[00:39:19.960 --> 00:39:20.960]  就是東方閃電教
[00:39:20.960 --> 00:39:22.960]  因為他會禁錮人
[00:39:22.960 --> 00:39:24.960]  甚至捉你去洗腦
[00:39:24.960 --> 00:39:29.960]  要你來接受他的教條信仰
[00:39:29.960 --> 00:39:31.960]  神要審判這個世界
[00:39:31.960 --> 00:39:33.960]  耶穌第一次來的時候
[00:39:33.960 --> 00:39:35.960]  他是西方來的
[00:39:35.960 --> 00:39:37.960]  但第二次的基督是東方來的
[00:39:37.960 --> 00:39:39.960]  他怎樣憑甚麼根據這樣說呢
[00:39:39.960 --> 00:39:41.960]  他就說馬太福音24章27節
[00:39:41.960 --> 00:39:45.960]  他說主耶穌降臨的日子的時候
[00:39:45.960 --> 00:39:46.960]  就好像閃電
[00:39:46.960 --> 00:39:49.960]  從東方去到西方那邊
[00:39:49.960 --> 00:39:51.960]  耶穌第一次是西方來
[00:39:51.960 --> 00:39:53.960]  他其實都弄錯了
[00:39:53.960 --> 00:39:54.960]  耶穌不是西方來的
[00:39:54.960 --> 00:39:55.960]  耶穌是中東
[00:39:55.960 --> 00:39:56.960]  另一方面
[00:39:56.960 --> 00:39:58.960]  他說第一次的基督是男的
[00:39:58.960 --> 00:40:00.960]  第二次的基督又是女的
[00:40:00.960 --> 00:40:02.960]  這樣才是男女平等
[00:40:02.960 --> 00:40:06.960]  這件事不是聖經讓你冤枉的
[00:40:06.960 --> 00:40:10.960]  你不可以硬要改寫聖經
[00:40:10.960 --> 00:40:12.960]  但這個東方閃電
[00:40:12.960 --> 00:40:15.960]  其實根源是源自黑龍江
[00:40:15.960 --> 00:40:22.960]  有一個叫趙維珊的信徒
[00:40:22.960 --> 00:40:24.960]  他後來就發明了這件事
[00:40:24.960 --> 00:40:26.960]  找了七個女孩
[00:40:26.960 --> 00:40:30.960]  就說你們有神的稱號
[00:40:30.960 --> 00:40:32.960]  你們叫做全能神
[00:40:32.960 --> 00:40:33.960]  這個是全被
[00:40:33.960 --> 00:40:34.960]  這個是全愛
[00:40:34.960 --> 00:40:35.960]  這個是全智
[00:40:35.960 --> 00:40:37.960]  這樣就給了全部的稱號
[00:40:37.960 --> 00:40:39.960]  那個全能神的稱號
[00:40:39.960 --> 00:40:42.960]  那個姓鄧的一個女士
[00:40:42.960 --> 00:40:44.960]  她其實有些神經病
[00:40:44.960 --> 00:40:46.960]  她因為高考失敗
[00:40:46.960 --> 00:40:48.960]  但她被人這樣神化了
[00:40:48.960 --> 00:40:49.960]  放在神台上
[00:40:49.960 --> 00:40:52.960]  她後來真的覺得自己是全能神
[00:40:52.960 --> 00:40:55.960]  結果就寫了一堆書籍
[00:40:55.960 --> 00:40:57.960]  就迷惑了很多人
[00:40:57.960 --> 00:41:00.960]  很多人就這樣跟隨她
[00:41:00.960 --> 00:41:02.960]  今天這個東方閃電教
[00:41:02.960 --> 00:41:04.960]  其實是很賣身的
[00:41:04.960 --> 00:41:06.960]  在我們香港已經滲透
[00:41:06.960 --> 00:41:10.960]  甚至最近我們有一件消息都公佈了
[00:41:10.960 --> 00:41:14.960]  某一個教的宗派
[00:41:14.960 --> 00:41:16.960]  他們是一個資深的女牧者
[00:41:16.960 --> 00:41:20.960]  竟然帶同教會一班人來開教會
[00:41:20.960 --> 00:41:22.960]  加入東方閃電教
[00:41:22.960 --> 00:41:24.960]  簡直令人很震驚
[00:41:24.960 --> 00:41:26.960]  為什麼會這樣呢
[00:41:26.960 --> 00:41:30.960]  因為人不懂得聖經所講的
[00:41:30.960 --> 00:41:33.960]  而分辨不到這些是異端邪說的時候
[00:41:33.960 --> 00:41:35.960]  會帶來給人很大的失落
[00:41:35.960 --> 00:41:37.960]  我們需要警醒禱告
[00:41:37.960 --> 00:41:38.960]  等候主
[00:41:38.960 --> 00:41:39.960]  最後一方面
[00:41:39.960 --> 00:41:42.960]  就是因為我們需要敬填道人
[00:41:42.960 --> 00:41:47.960]  主耶穌說人子降臨的日子是這樣
[00:41:47.960 --> 00:41:50.960]  就好像羅亞日子那個時代
[00:41:50.960 --> 00:41:52.960]  都是同樣一樣
[00:41:52.960 --> 00:41:54.960]  羅亞日子的時候
[00:41:54.960 --> 00:41:57.960]  就是人終日所思想的盡都是惡
[00:41:57.960 --> 00:41:59.960]  人是照常吃喝嫁娶
[00:41:59.960 --> 00:42:02.960]  但是人沒有一個敬畏神的心
[00:42:02.960 --> 00:42:04.960]  我們今天傳福音給人
[00:42:04.960 --> 00:42:06.960]  但仍然有很多人會拒絕
[00:42:06.960 --> 00:42:08.960]  他們掉以輕心
[00:42:08.960 --> 00:42:10.960]  但主耶穌提醒我們
[00:42:10.960 --> 00:42:12.960]  羅亞的時代
[00:42:12.960 --> 00:42:13.960]  那些洪水一來
[00:42:13.960 --> 00:42:14.960]  說來就來
[00:42:14.960 --> 00:42:16.960]  雖然傳道傳了一百二十年
[00:42:16.960 --> 00:42:19.960]  但結果還是一家百口進方舟
[00:42:19.960 --> 00:42:21.960]  我們今天在這個世界
[00:42:21.960 --> 00:42:23.960]  我們都要提醒世人
[00:42:23.960 --> 00:42:26.960]  有一天主耶穌真的要降臨
[00:42:26.960 --> 00:42:29.960]  要面對這個最後的審判
[00:42:29.960 --> 00:42:31.960]  所以我們每一個人都有責任
[00:42:31.960 --> 00:42:36.960]  也都需要回應上帝給我們的差遣和使命
[00:42:36.960 --> 00:42:38.960]  我們需要裝備弟兄姊妹
[00:42:38.960 --> 00:42:40.960]  造就信徒
[00:42:40.960 --> 00:42:41.960]  作真正的門徒
[00:42:41.960 --> 00:42:43.960]  去講傳福音
[00:42:43.960 --> 00:42:45.960]  和去關懷這個社會
[00:42:45.960 --> 00:42:47.960]  服侍人群
[00:42:47.960 --> 00:42:53.960]  盼望我們今天都在神面前有這個領受和這個意象
[00:42:53.960 --> 00:42:55.960]  我們都同時間
[00:42:55.960 --> 00:42:57.960]  我們留心聖經給我們
[00:42:57.960 --> 00:43:00.960]  在路加福音有一章三十四到三十六節
[00:43:00.960 --> 00:43:03.960]  在結束的時候想和大家讀這段經文
[00:43:03.960 --> 00:43:05.960]  請大家跟我一起讀
