
[00:00:00.000 --> 00:00:03.040]  今天我們踏入到九月的時間
[00:15:14.800 --> 00:15:17.800]  再更進一步
[00:15:17.800 --> 00:15:18.800]  怎樣承接這上面
[00:15:18.800 --> 00:15:20.800]  更加進一步的好
[00:15:20.800 --> 00:15:22.800]  有一個學生
[00:15:22.800 --> 00:15:23.800]  有一個學生
[00:15:23.800 --> 00:15:24.800]  他有一次就
[00:15:24.800 --> 00:15:26.800]  因為他讀書不是很好
[00:15:26.800 --> 00:15:28.800]  他一向讀書不是很好
[00:15:28.800 --> 00:15:29.800]  但是有一次呢
[00:15:29.800 --> 00:15:31.800]  他派回來的成績表
[00:15:31.800 --> 00:15:33.800]  他的成績表呢
[00:15:33.800 --> 00:15:34.800]  在很多科裏面
[00:15:34.800 --> 00:15:35.800]  其中有幾科
[00:15:35.800 --> 00:15:36.800]  有一科
[00:15:36.800 --> 00:15:38.800]  突然間可以考到A
[00:15:38.800 --> 00:15:40.800]  其中有一科突然間考了A
[00:15:40.800 --> 00:15:43.800]  然後他拿回去給他家人看
[00:15:43.800 --> 00:15:44.800]  拿給家人看
[00:15:44.800 --> 00:15:45.800]  他就說
[00:15:45.800 --> 00:15:46.800]  哎呀你看我多聰明
[00:15:46.800 --> 00:15:47.800]  你看我有多棒
[00:15:47.800 --> 00:15:48.800]  我這麽多科
[00:15:48.800 --> 00:15:50.800]  終於有一科A了
[00:15:50.800 --> 00:15:51.800]  終於有一科得A了
[00:15:51.800 --> 00:15:54.800]  多個月的父母家人看見之後
[00:15:54.800 --> 00:15:56.800]  當他父母看見之後
[00:15:56.800 --> 00:15:57.800]  他就跟他說
[00:15:57.800 --> 00:15:58.800]  很好
[00:15:58.800 --> 00:16:00.800]  不過這個只是開始
[00:16:00.800 --> 00:16:02.800]  不過這只是一開始
[00:16:02.800 --> 00:16:04.800]  你過去的成績沒什麽突破
[00:16:04.800 --> 00:16:06.800]  你過去的成績沒什麽突破
[00:16:06.800 --> 00:16:08.800]  但是現在有突破了
[00:16:08.800 --> 00:16:09.800]  現在有突破了
[00:16:09.800 --> 00:16:10.800]  你學一下
[00:16:10.800 --> 00:16:12.800]  想想為什麽你會在這裏拿到A呢
[00:16:12.800 --> 00:16:13.800]  你想一想
[00:16:13.800 --> 00:16:14.800]  你為什麽得到了A呢
[00:16:14.800 --> 00:16:16.800]  而這一次一科A
[00:16:16.800 --> 00:16:17.800]  這一次A
[00:16:17.800 --> 00:16:18.800]  下次可不可以兩科呢
[00:16:18.800 --> 00:16:20.800]  下次會不會有兩個A呢
[00:16:20.800 --> 00:16:22.800]  這個就是這段聖經的目的
[00:16:22.800 --> 00:16:23.800]  其中一個目的
[00:16:23.800 --> 00:16:25.800]  這是這段聖經其中的一個目的
[00:16:25.800 --> 00:16:26.800]  其實去到第十二章
[00:16:26.800 --> 00:16:28.800]  基本上是延伸約書亞記
[00:16:28.800 --> 00:16:30.800]  第十一章十八節的記載
[00:16:30.800 --> 00:16:33.800]  約書亞十二章是延續了
[00:16:33.800 --> 00:16:34.800]  十一章十八節的記載
[00:16:34.800 --> 00:16:35.800]  如果大家看前一點
[00:16:35.800 --> 00:16:37.800]  第十一章第十八節的時候
[00:16:37.800 --> 00:16:39.800]  在前面一節
[00:16:39.800 --> 00:16:40.800]  十一章十八節
[00:16:40.800 --> 00:16:42.800]  我們上述主要已經說過
[00:16:42.800 --> 00:16:44.800]  作者在這裏特別記載了
[00:16:44.800 --> 00:16:46.800]  一句很不銜接的說話
[00:16:46.800 --> 00:16:50.800]  作者記載了很不銜接的話
[00:16:50.800 --> 00:16:51.800]  我們找到之後
[00:16:51.800 --> 00:16:52.800]  我們一起讀一下這句說話
[00:16:52.800 --> 00:16:53.800]  我們一起來讀這句說話
[00:16:53.800 --> 00:16:54.800]  十一章第十八節
[00:16:54.800 --> 00:16:55.800]  十一章十八節
[00:16:55.800 --> 00:17:01.800]  約書亞和者諸王爭奪了許多年
[00:17:01.800 --> 00:17:02.800]  我們前面已經說過
[00:17:02.800 --> 00:17:04.800]  以色列人打了很久的仗
[00:17:04.800 --> 00:17:05.800]  前面說過
[00:17:05.800 --> 00:17:06.800]  以色列人打了很久的仗
[00:17:06.800 --> 00:17:09.800]  但是他們打仗越來越有功效
[00:17:09.800 --> 00:17:10.800]  他們打仗越來越有功效
[00:17:10.800 --> 00:17:12.800]  由最初打七天
[00:17:12.800 --> 00:17:13.800]  由最初的七天
[00:17:13.800 --> 00:17:15.800]  還打下會輸的
[00:17:15.800 --> 00:17:16.800]  打輸了
[00:17:16.800 --> 00:17:17.800]  到後來打都贏
[00:17:17.800 --> 00:17:19.800]  到後來一打就贏
[00:17:19.800 --> 00:17:21.800]  這裏來到第十二章裏面
[00:17:21.800 --> 00:17:22.800]  來到十二章
[00:17:22.800 --> 00:17:24.800]  作者就告訴我們
[00:17:24.800 --> 00:17:25.800]  作者告訴我們
[00:17:25.800 --> 00:17:28.800]  為甚麼作者會說了這句說話
[00:17:28.800 --> 00:17:29.800]  他們沒有錯
[00:17:29.800 --> 00:17:30.800]  很有效的
[00:17:30.800 --> 00:17:32.800]  作者其實為甚麼講這麼一段話呢
[00:17:32.800 --> 00:17:33.800]  沒錯
[00:17:33.800 --> 00:17:34.800]  他們是有效的
[00:17:34.800 --> 00:17:36.800]  但是為甚麼都要打這麼多年呢
[00:17:36.800 --> 00:17:37.800]  為甚麼要打這麼多年呢
[00:17:37.800 --> 00:17:38.800]  其中一個原因
[00:17:38.800 --> 00:17:39.800]  其中有甚麼原因
[00:17:39.800 --> 00:17:41.800]  就是在他們打仗
[00:17:41.800 --> 00:17:44.800]  第十一章裏面的記載以外
[00:17:44.800 --> 00:17:46.800]  其實他們都在打很多仗
[00:17:46.800 --> 00:17:49.800]  所以在打十一章打仗以外
[00:17:49.800 --> 00:17:50.800]  還要打很多仗
[00:17:50.800 --> 00:17:52.800]  所以還需要一些年日才打贏
[00:17:52.800 --> 00:17:54.800]  所以還需要一些年日才能打贏
[00:17:54.800 --> 00:17:56.800]  所以約書亞記第十二章
[00:17:56.800 --> 00:17:58.800]  就是要介紹給我們知道
[00:17:58.800 --> 00:18:00.800]  所以十二章就介紹了
[00:18:00.800 --> 00:18:02.800]  但是你們打這些仗
[00:18:02.800 --> 00:18:03.800]  打了這些仗
[00:18:03.800 --> 00:18:05.800]  在誰的帶領之下贏呢
[00:18:05.800 --> 00:18:06.800]  是誰帶領下贏呢
[00:18:06.800 --> 00:18:07.800]  記不記得剛才我們講過
[00:18:07.800 --> 00:18:08.800]  這段聖經第十二章
[00:18:08.800 --> 00:18:10.800]  最重要是要講兩位僕人
[00:18:10.800 --> 00:18:14.800]  包括摩西和約書亞他們的工作
[00:18:14.800 --> 00:18:15.800]  這段聖經是講了
[00:18:15.800 --> 00:18:17.800]  很重要的兩個僕人
[00:18:17.800 --> 00:18:18.800]  是摩西和約書亞
[00:18:18.800 --> 00:18:20.800]  在他們的說領之下
[00:18:20.800 --> 00:18:21.800]  在他們帶領之下
[00:18:21.800 --> 00:18:23.800]  以色列人真的要打一場
[00:18:23.800 --> 00:18:24.800]  打了很多的仗
[00:18:24.800 --> 00:18:26.800]  才得到應許之地
[00:18:26.800 --> 00:18:28.800]  以色列人真的打了很多的仗
[00:18:28.800 --> 00:18:30.800]  才得到應許之地
[00:18:30.800 --> 00:18:33.800]  因此你們要好好地
[00:18:33.800 --> 00:18:36.800]  把握你們現在所有的勝利
[00:18:36.800 --> 00:18:37.800]  因此你們要好好地把握
[00:18:37.800 --> 00:18:39.800]  現在所取得的勝利
[00:18:39.800 --> 00:18:42.800]  從約書亞記第十章至十一章的記載裏
[00:18:42.800 --> 00:18:44.800]  從約書亞第十章到十一章
[00:18:44.800 --> 00:18:46.800]  我們知道以色列人打仗
[00:18:46.800 --> 00:18:48.800]  打超過三十三場
[00:18:48.800 --> 00:18:51.800]  我們知道以色列人打仗超過三十三場
[00:18:51.800 --> 00:18:53.800]  但是在記載這三十三場
[00:18:53.800 --> 00:18:56.800]  最少這三十三場戰役的時候
[00:18:56.800 --> 00:18:58.800]  至少這三十三場戰役的時候
[00:18:58.800 --> 00:19:02.800]  我們不知道原來是怎樣的情況
[00:19:02.800 --> 00:19:04.800]  我們不知道具體是怎樣的狀況
[00:19:04.800 --> 00:19:06.800]  你也要在十二章告訴我們
[00:19:06.800 --> 00:19:07.800]  知道十二章告訴我們
[00:19:07.800 --> 00:19:09.800]  在十二章這裏記載
[00:19:09.800 --> 00:19:12.800]  在約旦河東那邊
[00:19:12.800 --> 00:19:13.800]  在約旦河東那邊
[00:19:13.800 --> 00:19:15.800]  打贏了兩個王
[00:19:15.800 --> 00:19:16.800]  打贏了兩個王
[00:19:16.800 --> 00:19:22.800]  是亞摩利王西王和利弗欽人巴山王
[00:19:22.800 --> 00:19:27.800]  是亞摩利王西王和利弗欽人巴山王
[00:19:27.800 --> 00:19:31.800]  接著去到攻打約旦河西岸的時候
[00:19:31.800 --> 00:19:34.800]  接著去到攻打約旦河西岸的時候
[00:19:34.800 --> 00:19:36.800]  連續打了三十一個王
[00:19:36.800 --> 00:19:37.800]  連續打了三十一個王
[00:19:37.800 --> 00:19:39.800]  即是至少三十三場
[00:19:39.800 --> 00:19:40.800]  至少三十三場
[00:19:40.800 --> 00:19:42.800]  在整體的記載裏
[00:19:42.800 --> 00:19:44.800]  在整體的記載裏
[00:19:44.800 --> 00:19:46.800]  作者有些東西在裏面加了
[00:19:46.800 --> 00:19:48.800]  我們如果不知道的時候就會漏了
[00:19:48.800 --> 00:19:50.800]  作者有些東西加在裏面
[00:19:50.800 --> 00:19:52.800]  如果我們不留心就會漏了
[00:19:52.800 --> 00:19:56.800]  原來作者的記載是從南邊的戰況
[00:19:56.800 --> 00:19:58.800]  一路推上向北記載
[00:19:58.800 --> 00:20:00.800]  作者是由南一直推向北
[00:20:00.800 --> 00:20:03.800]  而在這個記載的城鎮裏面
[00:20:03.800 --> 00:20:05.800]  在記載的這些城鎮裏面
[00:20:05.800 --> 00:20:06.800]  作者原來記載了
[00:20:06.800 --> 00:20:10.800]  十六個南邊的城鎮的勝利
[00:20:10.800 --> 00:20:13.800]  作者介紹了十六個城鎮的勝利
[00:20:13.800 --> 00:20:18.800]  然後記載了八個嘉南中部的城鎮
[00:20:18.800 --> 00:20:21.800]  記載了八個嘉南中部的城鎮
[00:20:21.800 --> 00:20:23.800]  記載北嘉南的戰役
[00:20:23.800 --> 00:20:25.800]  只是記載了七個城鎮
[00:20:25.800 --> 00:20:28.800]  記載了北嘉南是記載了七個城鎮
[00:20:28.800 --> 00:20:29.800]  所以換句話來說
[00:20:29.800 --> 00:20:32.800]  原來聖經作者在這裏有些東西告訴我們
[00:20:32.800 --> 00:20:34.800]  聖經要告訴我們些
[00:20:34.800 --> 00:20:36.800]  原來作者很看重
[00:20:36.800 --> 00:20:39.800]  怎樣在南邊的戰役
[00:20:39.800 --> 00:20:41.800]  作者很看重怎樣在南邊的戰役
[00:20:41.800 --> 00:20:45.800]  很詳細記載南邊的十六個城鎮
[00:20:45.800 --> 00:20:48.800]  很詳細地記載南邊十六個城鎮
[00:20:48.800 --> 00:20:51.800]  就算北邊加上中部嘉南
[00:20:51.800 --> 00:20:53.800]  都不及南邊的記載那麼詳細
[00:20:53.800 --> 00:20:58.800]  就是北邊加上嘉南都不如南邊的詳細
[00:20:58.800 --> 00:20:59.800]  就告訴我們
[00:20:59.800 --> 00:21:00.800]  就告訴我們
[00:21:00.800 --> 00:21:01.800]  以色列民
[00:21:01.800 --> 00:21:02.800]  以色列民
[00:21:02.800 --> 00:21:03.800]  沒錯 你們得到地了
[00:21:03.800 --> 00:21:04.800]  你們得到地了
[00:21:04.800 --> 00:21:06.800]  但是你們有沒有珍惜到呢
[00:21:06.800 --> 00:21:08.800]  但是你們有沒有珍惜呢
[00:21:08.800 --> 00:21:12.800]  南邊你用了十六場仗打回來
[00:21:12.800 --> 00:21:15.800]  南邊那是用了十六場仗打回來的
[00:21:15.800 --> 00:21:16.800]  上面很快搞定了
[00:21:16.800 --> 00:21:19.800]  很快搞定了
[00:21:19.800 --> 00:21:20.800]  什麼
[00:21:20.800 --> 00:21:23.800]  很快搞定了
[00:21:23.800 --> 00:21:27.800]  很快剿滅了
[00:21:27.800 --> 00:21:30.800]  你們有沒有珍惜過你們有這樣的機遇呢
[00:21:30.800 --> 00:21:33.800]  你們有沒有珍惜這樣的機遇呢
[00:21:33.800 --> 00:21:34.800]  北邊容易
[00:21:34.800 --> 00:21:35.800]  北邊容易
[00:21:35.800 --> 00:21:37.800]  是不是你們就可以放縱一點呢
[00:21:37.800 --> 00:21:38.800]  是不是你們就可以放縱一點呢
[00:21:38.800 --> 00:21:39.800]  南邊難一點
[00:21:39.800 --> 00:21:40.800]  南邊難一點
[00:21:40.800 --> 00:21:42.800]  那麼你們那麼難又有沒有好好珍惜呢
[00:21:42.800 --> 00:21:43.800]  那麼你們那麼難又有沒有好好珍惜呢
[00:21:43.800 --> 00:21:45.800]  這麼難有沒有很好珍惜呢
[00:21:45.800 --> 00:21:50.800]  以色列民除了這三十三個地方有打洋仗
[00:21:50.800 --> 00:21:53.800]  還有其它很多地方還沒有打洋仗的
[00:21:53.800 --> 00:21:56.800]  以色列民除了這三十三個地方打洋仗
[00:21:56.800 --> 00:21:57.800]  還有其它地方沒有打洋仗
[00:21:57.800 --> 00:21:59.800]  這些只是重要城鎮
[00:21:59.800 --> 00:22:00.800]  這些只是重要的城鎮
[00:22:00.800 --> 00:22:02.800]  你打了這麼多重要城鎮
[00:22:02.800 --> 00:22:03.800]  打了這麼多重要城鎮
[00:22:03.800 --> 00:22:07.800]  現在還有很多日子你要慢慢來得地為業
[00:22:07.800 --> 00:22:11.800]  現在還有很多日子你要慢慢來得地為業
[00:22:11.800 --> 00:22:12.800]  是不是還要靠打仗呢
[00:22:12.800 --> 00:22:13.800]  是不是還要靠打仗呢
[00:22:13.800 --> 00:22:14.800]  是不是還要靠打仗呢
[00:22:14.800 --> 00:22:16.800]  我們中國人有句諺語
[00:22:16.800 --> 00:22:18.800]  我們中國人有句諺語
[00:22:18.800 --> 00:22:20.800]  叫路遙知馬力
[00:22:20.800 --> 00:22:21.800]  叫路遙知馬力
[00:22:21.800 --> 00:22:23.800]  日久見人心
[00:22:23.800 --> 00:22:24.800]  日久見人心
[00:22:24.800 --> 00:22:25.800]  日久見人心
[00:22:25.800 --> 00:22:29.800]  你接下來不是要靠打仗得地為業
[00:22:29.800 --> 00:22:30.800]  你接下來不是要靠打仗得地為業
[00:22:30.800 --> 00:22:31.800]  你接下來不是要靠打仗得地為業
[00:22:31.800 --> 00:22:33.800]  你接下來不是要靠打仗得地為業
[00:22:33.800 --> 00:22:34.800]  你接下來的日子
[00:22:34.800 --> 00:22:35.800]  你接下來的日子
[00:22:35.800 --> 00:22:36.800]  以色列民
[00:22:36.800 --> 00:22:37.800]  以色列民呢
[00:22:37.800 --> 00:22:38.800]  以色列民呢
[00:22:38.800 --> 00:22:41.800]  摩西和約書亞分了地給你們
[00:22:41.800 --> 00:22:43.800]  摩西和約書亞分了地給你們
[00:22:43.800 --> 00:22:44.800]  摩西和約書亞分了地給你們
[00:22:44.800 --> 00:22:45.800]  你怎麼在這裡得地為業
[00:22:45.800 --> 00:22:46.800]  你怎麼在這裡得地為業
[00:22:46.800 --> 00:22:47.800]  用什麼方法得地為業
[00:22:47.800 --> 00:22:48.800]  用什麼方法得地為業
[00:22:48.800 --> 00:22:49.800]  用什麼方法得地為業
[00:22:49.800 --> 00:22:50.800]  是不是仍要靠打仗
[00:22:50.800 --> 00:22:51.800]  是不是仍要靠打仗呢
[00:22:51.800 --> 00:22:52.800]  是不是仍要靠打仗呢
[00:22:52.800 --> 00:22:56.800]  還是靠你們的生命生活而得地為業呢
[00:22:56.800 --> 00:22:59.800]  還是靠你們的生命生活而得地為業呢
[00:22:59.800 --> 00:23:03.800]  這個反而是接下來這段聖經要引申給我們知道的事實
[00:23:03.800 --> 00:23:03.800]  這個反而是接下來這段聖經要引申給我們知道的事實
[00:23:03.800 --> 00:23:04.800]  這個反而是接下來這段聖經要引申給我們知道的事實
[00:23:04.800 --> 00:23:06.800]  這個是這段聖經所引申給我們的事實
[00:23:06.800 --> 00:23:07.800]  這個是這段聖經所引申給我們的事實
[00:23:07.800 --> 00:23:08.800]  大的城鎮已經打完了
[00:23:08.800 --> 00:23:09.800]  大的城鎮已經打完了
[00:23:09.800 --> 00:23:10.800]  大的城鎮已經打完了
[00:23:10.800 --> 00:23:12.800]  小的城鄉不是用打仗得地為業的
[00:23:12.800 --> 00:23:13.800]  小的城鄉不是用打仗得地為業的
[00:23:13.800 --> 00:23:14.800]  小的城鄉不是用打仗得地為業的
[00:23:14.800 --> 00:23:15.800]  小的城鄉不是用打仗得地為業的
[00:23:15.800 --> 00:23:16.800]  是你怎麼活在當地
[00:23:16.800 --> 00:23:17.800]  是你怎麼活在當地
[00:23:17.800 --> 00:23:31.800]  見證出你的生命
[00:23:31.800 --> 00:23:32.800]  如果你沒有活出一個神生命的子民
[00:23:32.800 --> 00:23:33.800]  如果你沒有活出一個神生命的子民
[00:23:33.800 --> 00:23:34.800]  你們很容易就會變成嘉南人的一份子
[00:23:34.800 --> 00:23:35.800]  你們很容易就會變成嘉南人的一份子
[00:23:35.800 --> 00:23:36.800]  你們很容易就會變成嘉南人的一份子
[00:23:36.800 --> 00:23:37.800]  為什麼我引用路遙知馬力日久見人心這句話
[00:23:37.800 --> 00:23:38.800]  為什麼我引用路遙知馬力日久見人心這句話
[00:23:38.800 --> 00:23:39.800]  為什麼我引用路遙知馬力日久見人心這句話
[00:23:39.800 --> 00:23:40.800]  為什麼我引用路遙知馬力日久見人心這句話
[00:23:40.800 --> 00:23:41.800]  為什麼我引用路遙知馬力日久見人心這句話
[00:23:41.800 --> 00:23:42.800]  為什麼我引用路遙知馬力日久見人心這句話
[00:23:42.800 --> 00:23:43.800]  為什麼我引用路遙知馬力日久見人心這句話
[00:23:48.800 --> 00:23:49.800]  你看美國現在打仗都打到不用人打了
[00:23:49.800 --> 00:23:50.800]  你看美國現在打仗都打到不用人打了
[00:23:50.800 --> 00:23:51.800]  你看美國現在打仗都打到不用人打了
[00:23:51.800 --> 00:23:52.800]  你看美國現在打仗都打到不用人打了
[00:23:52.800 --> 00:23:53.800]  現在打仗也不用人去打了
[00:23:53.800 --> 00:23:54.800]  現在打仗也不用人去打了
[00:23:54.800 --> 00:23:55.800]  現在打仗也不用人去打了
[00:23:55.800 --> 00:23:56.800]  現在打仗也不用人去打了
[00:23:56.800 --> 00:23:57.800]  現在打仗也不用人去打了
[00:23:57.800 --> 00:23:58.800]  現在打仗也不用人去打了
[00:23:58.800 --> 00:23:59.800]  現在打仗也不用人去打了
[00:23:59.800 --> 00:24:00.800]  現在打仗也不用人去打了
[00:24:00.800 --> 00:24:01.800]  現在打仗也不用人去打了
[00:24:01.800 --> 00:24:02.800]  現在打仗也不用人去打了
[00:24:02.800 --> 00:24:03.800]  現在打仗也不用人去打了
[00:24:03.800 --> 00:24:04.800]  現在打仗也不用人去打了
[00:24:04.800 --> 00:24:05.800]  現在打仗也不用人去打了
[00:24:05.800 --> 00:24:19.800]  現在打仗也不用人去打了
[00:24:19.800 --> 00:24:20.800]  現在打仗也不用人去打了
[00:24:20.800 --> 00:24:21.800]  現在打仗也不用人去打了
[00:24:21.800 --> 00:24:22.800]  現在打仗也不用人去打了
[00:24:22.800 --> 00:24:23.800]  現在打仗也不用人去打了
[00:24:23.800 --> 00:24:24.800]  現在打仗也不用人去打了
[00:24:24.800 --> 00:24:25.800]  現在打仗也不用人去打了
[00:24:25.800 --> 00:24:26.800]  現在打仗也不用人去打了
[00:24:26.800 --> 00:24:27.800]  現在打仗也不用人去打了
[00:24:27.800 --> 00:24:28.800]  現在打仗也不用人去打了
[00:24:28.800 --> 00:24:29.800]  現在打仗也不用人去打了
[00:24:29.800 --> 00:24:30.800]  現在打仗也不用人去打了
[00:24:30.800 --> 00:24:31.800]  現在打仗也不用人去打了
[00:24:31.800 --> 00:24:32.800]  現在打仗也不用人去打了
[00:24:32.800 --> 00:24:33.800]  現在打仗也不用人去打了
[00:24:33.800 --> 00:24:34.800]  現在打仗也不用人去打了
[00:24:34.800 --> 00:24:35.800]  現在打仗也不用人去打了
[00:24:35.800 --> 00:24:36.800]  現在打仗也不用人去打了
[00:24:36.800 --> 00:24:37.800]  現在打仗也不用人去打了
[00:24:37.800 --> 00:24:38.800]  現在打仗也不用人去打了
[00:24:38.800 --> 00:24:39.800]  現在打仗也不用人去打了
[00:24:39.800 --> 00:24:40.800]  現在打仗也不用人去打了
[00:24:40.800 --> 00:24:41.800]  現在打仗也不用人去打了
[00:24:41.800 --> 00:24:42.800]  現在打仗也不用人去打了
[00:24:42.800 --> 00:24:43.800]  現在打仗也不用人去打了
[00:24:43.800 --> 00:24:44.800]  現在打仗也不用人去打了
[00:24:44.800 --> 00:24:45.800]  現在打仗也不用人去打了
[00:24:45.800 --> 00:24:46.800]  現在打仗也不用人去打了
[00:24:46.800 --> 00:24:47.800]  現在打仗也不用人去打了
[00:24:47.800 --> 00:24:48.800]  現在打仗也不用人去打了
[00:24:48.800 --> 00:24:49.800]  現在打仗也不用人去打了
[00:24:49.800 --> 00:24:50.800]  現在打仗也不用人去打了
[00:24:50.800 --> 00:24:51.800]  現在打仗也不用人去打了
[00:24:51.800 --> 00:24:52.800]  現在打仗也不用人去打了
[00:24:52.800 --> 00:25:20.800]  現在打仗也不用人去打了
[00:25:22.800 --> 00:25:23.800]  現在打仗也不用人去打了
[00:25:23.800 --> 00:25:24.800]  現在打仗也不用人去打了
[00:25:24.800 --> 00:25:25.800]  現在打仗也不用人去打了
[00:25:25.800 --> 00:25:26.800]  現在打仗也不用人去打了
[00:25:26.800 --> 00:25:27.800]  現在打仗也不用人去打了
[00:25:27.800 --> 00:25:28.800]  現在打仗也不用人去打了
[00:25:28.800 --> 00:25:29.800]  現在打仗也不用人去打了
[00:25:29.800 --> 00:25:30.800]  現在打仗也不用人去打了
[00:25:30.800 --> 00:25:31.800]  現在打仗也不用人去打了
[00:25:31.800 --> 00:25:32.800]  現在打仗也不用人去打了
[00:25:32.800 --> 00:25:33.800]  現在打仗也不用人去打了
[00:25:33.800 --> 00:25:34.800]  現在打仗也不用人去打了
[00:25:34.800 --> 00:25:35.800]  現在打仗也不用人去打了
[00:25:35.800 --> 00:25:36.800]  現在打仗也不用人去打了
[00:25:36.800 --> 00:25:37.800]  現在打仗也不用人去打了
[00:25:37.800 --> 00:25:38.800]  現在打仗也不用人去打了
[00:25:38.800 --> 00:25:39.800]  現在打仗也不用人去打了
[00:25:39.800 --> 00:25:40.800]  現在打仗也不用人去打了
[00:25:40.800 --> 00:25:54.800]  現在打仗也不用人去打了
[00:25:54.800 --> 00:25:55.800]  現在打仗也不用人去打了
[00:25:55.800 --> 00:25:56.800]  現在打仗也不用人去打了
[00:25:56.800 --> 00:25:57.800]  現在打仗也不用人去打了
[00:25:57.800 --> 00:25:58.800]  現在打仗也不用人去打了
[00:25:58.800 --> 00:25:59.800]  現在打仗也不用人去打了
[00:25:59.800 --> 00:26:00.800]  現在打仗也不用人去打了
[00:26:00.800 --> 00:26:01.800]  現在打仗也不用人去打了
[00:26:01.800 --> 00:26:02.800]  現在打仗也不用人去打了
[00:26:02.800 --> 00:26:03.800]  現在打仗也不用人去打了
[00:26:03.800 --> 00:26:04.800]  現在打仗也不用人去打了
[00:26:04.800 --> 00:26:05.800]  現在打仗也不用人去打了
[00:26:05.800 --> 00:26:06.800]  現在打仗也不用人去打了
[00:26:06.800 --> 00:26:07.800]  現在打仗也不用人去打了
[00:26:07.800 --> 00:26:08.800]  現在打仗也不用人去打了
[00:26:08.800 --> 00:26:09.800]  現在打仗也不用人去打了
[00:26:09.800 --> 00:26:10.800]  現在打仗也不用人去打了
[00:26:10.800 --> 00:26:11.800]  現在打仗也不用人去打了
[00:26:11.800 --> 00:26:12.800]  現在打仗也不用人去打了
[00:26:12.800 --> 00:26:13.800]  現在打仗也不用人去打了
[00:26:13.800 --> 00:26:14.800]  現在打仗也不用人去打了
[00:26:14.800 --> 00:26:15.800]  現在打仗也不用人去打了
[00:26:15.800 --> 00:26:16.800]  現在打仗也不用人去打了
[00:26:16.800 --> 00:26:17.800]  現在打仗也不用人去打了
[00:26:17.800 --> 00:26:18.800]  現在打仗也不用人去打了
[00:26:18.800 --> 00:26:19.800]  現在打仗也不用人去打了
[00:26:19.800 --> 00:26:20.800]  現在打仗也不用人去打了
[00:26:20.800 --> 00:26:21.800]  現在打仗也不用人去打了
[00:26:21.800 --> 00:26:22.800]  現在打仗也不用人去打了
[00:26:22.800 --> 00:26:23.800]  現在打仗也不用人去打了
[00:26:23.800 --> 00:26:24.800]  現在打仗也不用人去打了
[00:26:24.800 --> 00:26:25.800]  現在打仗也不用人去打了
[00:26:25.800 --> 00:26:26.800]  現在打仗也不用人去打了
[00:26:26.800 --> 00:26:27.800]  現在打仗也不用人去打了
[00:26:27.800 --> 00:26:42.800]  現在打仗也不用人去打了
[00:26:42.800 --> 00:26:43.800]  現在打仗也不用人去打了
[00:26:43.800 --> 00:26:44.800]  現在打仗也不用人去打了
[00:26:44.800 --> 00:26:45.800]  現在打仗也不用人去打了
[00:26:45.800 --> 00:26:46.800]  現在打仗也不用人去打了
[00:26:46.800 --> 00:26:47.800]  現在打仗也不用人去打了
[00:26:47.800 --> 00:26:48.800]  現在打仗也不用人去打了
[00:26:48.800 --> 00:26:49.800]  現在打仗也不用人去打了
[00:26:49.800 --> 00:26:50.800]  現在打仗也不用人去打了
[00:26:50.800 --> 00:26:51.800]  現在打仗也不用人去打了
[00:26:51.800 --> 00:26:52.800]  現在打仗也不用人去打了
[00:26:52.800 --> 00:26:53.800]  現在打仗也不用人去打了
[00:26:53.800 --> 00:26:54.800]  現在打仗也不用人去打了
[00:26:54.800 --> 00:26:55.800]  現在打仗也不用人去打了
[00:26:55.800 --> 00:26:56.800]  現在打仗也不用人去打了
[00:26:56.800 --> 00:26:57.800]  現在打仗也不用人去打了
[00:26:57.800 --> 00:26:58.800]  現在打仗也不用人去打了
[00:26:58.800 --> 00:26:59.800]  現在打仗也不用人去打了
[00:26:59.800 --> 00:27:00.800]  現在打仗也不用人去打了
[00:27:00.800 --> 00:27:01.800]  現在打仗也不用人去打了
[00:27:01.800 --> 00:27:02.800]  現在打仗也不用人去打了
[00:27:02.800 --> 00:27:03.800]  現在打仗也不用人去打了
[00:27:03.800 --> 00:27:04.800]  現在打仗也不用人去打了
[00:27:04.800 --> 00:27:05.800]  現在打仗也不用人去打了
[00:27:05.800 --> 00:27:06.800]  現在打仗也不用人去打了
[00:27:06.800 --> 00:27:07.800]  現在打仗也不用人去打了
[00:27:07.800 --> 00:27:08.800]  現在打仗也不用人去打了
[00:27:08.800 --> 00:27:09.800]  現在打仗也不用人去打了
[00:27:09.800 --> 00:27:10.800]  現在打仗也不用人去打了
[00:27:10.800 --> 00:27:11.800]  現在打仗也不用人去打了
[00:27:11.800 --> 00:27:12.800]  現在打仗也不用人去打了
[00:27:12.800 --> 00:27:13.800]  現在打仗也不用人去打了
[00:27:13.800 --> 00:27:14.800]  現在打仗也不用人去打了
[00:27:14.800 --> 00:27:28.800]  現在打仗也不用人去打了
[00:27:28.800 --> 00:27:29.800]  現在打仗也不用人去打了
[00:27:29.800 --> 00:27:30.800]  現在打仗也不用人去打了
[00:27:30.800 --> 00:27:31.800]  現在打仗也不用人去打了
[00:27:31.800 --> 00:27:32.800]  現在打仗也不用人去打了
[00:27:32.800 --> 00:27:33.800]  現在打仗也不用人去打了
[00:27:33.800 --> 00:27:34.800]  現在打仗也不用人去打了
