
[00:00:00.000 --> 00:00:06.200]  我想任何人都想不到
[00:30:32.560 --> 00:30:37.280]  放棄自己的道路
[00:30:37.280 --> 00:30:44.800]  耶穌基督很希望我們棄暗投明
[00:30:44.800 --> 00:30:46.800]  第十二節
[00:30:46.800 --> 00:30:50.080]  所以有話說
[00:30:50.080 --> 00:30:53.520]  有些日本詞是主說的
[00:30:53.520 --> 00:30:56.320]  我們一起讀這幾句說話
[00:30:56.320 --> 00:31:00.240]  「睡了的人醒過來」
[00:31:00.240 --> 00:31:02.960]  「從死人中起來吧」
[00:31:02.960 --> 00:31:08.480]  「基督必要照亮你」
[00:31:08.480 --> 00:31:15.280]  我們睡了還是死了?
[00:31:15.280 --> 00:31:19.920]  我們每一個都被主耶穌基督救贖
[00:31:19.920 --> 00:31:24.160]  耶穌基督必然照亮我們
[00:31:24.160 --> 00:31:31.120]  求主幫助我們去就基督的真光
[00:31:31.120 --> 00:31:34.720]  以致我們可以用感謝的話
[00:31:34.720 --> 00:31:37.840]  替代無益的言行
[00:31:37.840 --> 00:31:43.280]  用基督的真光揭露那些暗昧的行為
[00:31:43.280 --> 00:31:46.800]  求主施恩幫助我們
[00:31:46.800 --> 00:31:54.000]  我們一起禱告
[00:31:54.000 --> 00:32:01.520]  主在這個彎曲 潑墨 有邪惡的世代裏面
[00:32:01.520 --> 00:32:04.480]  很多的陷阱
[00:32:04.480 --> 00:32:09.040]  很多的無稽之談
[00:32:09.040 --> 00:32:16.640]  很多很多妖言惑眾的聲音
[00:32:16.640 --> 00:32:21.440]  主啊
[00:32:21.440 --> 00:32:26.560]  祢是那位的光
[00:32:26.560 --> 00:32:31.840]  我們靠近祢必然的得著光
[00:32:31.840 --> 00:32:35.200]  求主讓我們納入心智
[00:32:35.200 --> 00:32:38.400]  跟隨祢而行
[00:32:38.400 --> 00:32:41.840]  以致這些黑暗的勢力
[00:32:41.840 --> 00:32:45.440]  不可以纏擾我們
[00:32:45.440 --> 00:32:51.840]  主啊 求祢幫助我們能夠發揮光的作用
[00:32:51.840 --> 00:32:54.160]  我們影響別人
[00:32:54.160 --> 00:32:58.800]  我們使人都成為光
[00:32:58.800 --> 00:33:01.760]  主啊 這個世代
[00:33:01.760 --> 00:33:06.400]  我們發覺越來越難行
[00:33:06.400 --> 00:33:12.800]  求主讓我們有這樣的恩典和力量
[00:33:12.800 --> 00:33:19.840]  繼續靠著光前行
[00:33:19.840 --> 00:33:22.000]  多謝主
[00:33:22.000 --> 00:33:26.080]  因為祢的應許
[00:33:26.080 --> 00:33:31.600]  基督必要照亮我們
[00:33:31.600 --> 00:33:32.880]  感謝祢
[00:33:32.880 --> 00:33:35.520]  我們祈禱奉耶穌的聖名祈求
[00:33:35.520 --> 00:33:37.520]  阿門
