
[00:00:00.000 --> 00:00:06.120]  崇拜的弟兄姊妹,會記得聖經的主題是天國
[00:23:23.320 --> 00:23:25.520]  他開一間什麼店我不知道
[00:23:25.520 --> 00:23:31.120]  對一位經常光顧他的小店的基督徒說
[00:23:31.120 --> 00:23:35.520]  「你一定不是真信聖基的基督徒」
[00:23:35.520 --> 00:23:37.320]  基督徒很奇怪地問他
[00:23:37.320 --> 00:23:40.120]  「為什麼你這樣說?」
[00:23:40.120 --> 00:23:41.720]  店主說
[00:23:41.720 --> 00:23:44.120]  「因為你多年以來
[00:23:44.120 --> 00:23:46.120]  時時都來我這個店
[00:23:46.120 --> 00:23:48.120]  我們都經常見面
[00:23:48.120 --> 00:23:51.520]  但是你從來沒有跟我傳過福音
[00:23:51.520 --> 00:23:56.120]  我問你,你是不是真的信有一個地獄呢?
[00:23:56.120 --> 00:23:59.120]  是為不信的人預備的呢?」
[00:23:59.120 --> 00:24:00.120]  基督徒說
[00:24:00.120 --> 00:24:03.120]  「是的,我信的」
[00:24:03.120 --> 00:24:05.120]  老闆又問他
[00:24:05.120 --> 00:24:06.720]  「你是不是也知道
[00:24:06.720 --> 00:24:08.520]  如果我不信耶穌
[00:24:08.520 --> 00:24:11.120]  我就一定會去地獄呢?」
[00:24:11.120 --> 00:24:12.920]  基督徒回答說
[00:24:12.920 --> 00:24:14.520]  「是的」
[00:24:14.520 --> 00:24:15.520]  店主說
[00:24:15.520 --> 00:24:17.320]  「沒錯,我說得對
[00:24:17.320 --> 00:24:19.720]  你不是真信聖經的
[00:24:19.720 --> 00:24:21.720]  如果你真的信聖經
[00:24:21.720 --> 00:24:25.720]  你就一定是一個慘無人道的基督徒
[00:24:25.720 --> 00:24:27.520]  因為你每天來這裡
[00:24:27.520 --> 00:24:28.720]  在我面前經過
[00:24:28.720 --> 00:24:30.120]  什麼都跟我說
[00:24:30.120 --> 00:24:33.520]  唯獨你不把天國的福音告訴我
[00:24:33.520 --> 00:24:39.720]  也不警告我有地獄的存在」
[00:24:39.720 --> 00:24:42.120]  我不知道這件事是真是假
[00:24:42.120 --> 00:24:45.720]  但是重點很清楚
[00:24:45.720 --> 00:24:48.720]  假如我們是相信聖經
[00:24:48.720 --> 00:24:51.720]  相信有天堂有地獄
[00:24:51.720 --> 00:24:53.720]  不相信主耶穌的人
[00:24:53.720 --> 00:24:56.720]  大多數機會都是落地獄
[00:24:56.720 --> 00:25:03.720]  我們就應該向我們熟悉的親朋好友
[00:25:03.720 --> 00:25:05.720]  傳福音
[00:25:05.720 --> 00:25:07.720]  我不是叫大家去街上
[00:25:07.720 --> 00:25:09.720]  抓住每一個人傳福音
[00:25:09.720 --> 00:25:10.720]  不可能做得到
[00:25:10.720 --> 00:25:14.720]  但是我們時時會見面的銀行職員
[00:25:14.720 --> 00:25:18.720]  時時去洗頭的理髮師傅
[00:25:18.720 --> 00:25:22.720]  或者雜貨舖的收銀員
[00:25:22.720 --> 00:25:26.720]  甚至乎來英文班的同學
[00:25:26.720 --> 00:25:31.720]  我們都要找機會跟他們傳福音
[00:25:31.720 --> 00:25:33.720]  否則的話
[00:25:33.720 --> 00:25:35.720]  我們都變成一個不用變的
[00:25:35.720 --> 00:25:42.720]  簡直就是一個慘無人道的基督徒
[00:25:42.720 --> 00:25:45.720]  假如我們當中有未信耶穌的
[00:25:45.720 --> 00:25:47.720]  今天你來到這裡
[00:25:47.720 --> 00:25:49.720]  知道有天國
[00:25:49.720 --> 00:25:50.720]  知道有天堂
[00:25:50.720 --> 00:25:53.720]  也都知道不信的人會落地獄
[00:25:53.720 --> 00:25:56.720]  我很真心誠意的鼓勵你
[00:25:56.720 --> 00:25:59.720]  要快點移民入天國
[00:25:59.720 --> 00:26:02.720]  申請做天國公民
[00:26:02.720 --> 00:26:06.720]  是簡單過申請來澳洲的移民
[00:26:06.720 --> 00:26:08.720]  因為天國是不論年齡
[00:26:08.720 --> 00:26:10.720]  不需要你有任何專業
[00:26:10.720 --> 00:26:12.720]  不需要你考雅詩
[00:26:12.720 --> 00:26:16.720]  不需要你帶錢來做投資移民
[00:26:16.720 --> 00:26:18.720]  主耶穌的最基本要求是
[00:26:18.720 --> 00:26:23.720]  你願意悔改順福音
[00:26:23.720 --> 00:26:26.720]  悔改的意思當然是說每個人都有罪
[00:26:26.720 --> 00:26:29.720]  不是說因為你犯了國家的法例
[00:26:29.720 --> 00:26:32.720]  而是說我們做人做得不夠好
[00:26:32.720 --> 00:26:34.720]  我們曾經恨人
[00:26:34.720 --> 00:26:36.720]  我們曾經說謊
[00:26:36.720 --> 00:26:39.720]  我們曾經在背後說人是非
[00:26:39.720 --> 00:26:41.720]  甚至整人
[00:26:41.720 --> 00:26:46.720]  主耶穌要求我們誠心悔改跟隨他
[00:26:46.720 --> 00:26:49.720]  我們就馬上可以成為上帝的兒女
[00:26:49.720 --> 00:26:51.720]  成為天國的公民
[00:26:51.720 --> 00:26:54.720]  有永恆生命的把握
[00:26:54.720 --> 00:26:56.720]  當我們活在世上的時候
[00:26:56.720 --> 00:26:59.720]  也都有各樣屬天的福氣
[00:26:59.720 --> 00:27:03.720]  有天國的視野來看世界
[00:27:03.720 --> 00:27:06.720]  最近我都向一位國內的朋友傳福音
[00:27:06.720 --> 00:27:08.720]  他追求了真理很久了
[00:27:08.720 --> 00:27:11.720]  他熟悉佛教儒家這些學說
[00:27:11.720 --> 00:27:15.720]  很可惜他以為自己已經找到真理的光
[00:27:15.720 --> 00:27:20.720]  認為國家的學說都可以兼修並蓄
[00:27:20.720 --> 00:27:24.720]  如果你也在追求真理的話
[00:27:24.720 --> 00:27:26.720]  我可以告訴你
[00:27:26.720 --> 00:27:28.720]  只有主耶穌才說過
[00:27:28.720 --> 00:27:31.720]  我是道路真理生命
[00:27:31.720 --> 00:27:32.720]  要不是藉著我
[00:27:32.720 --> 00:27:37.720]  沒有人能到乎那裡去
[00:27:37.720 --> 00:27:40.720]  人世間的哲學思想
[00:27:40.720 --> 00:27:43.720]  只不過好像蠟燭一樣
[00:27:43.720 --> 00:27:46.720]  有了主耶穌的光之後
[00:27:46.720 --> 00:27:49.720]  你就好像有了陽光一樣
[00:27:49.720 --> 00:27:51.720]  不需要再有其他的光
[00:27:51.720 --> 00:27:53.720]  因為主耶穌都說過
[00:27:53.720 --> 00:27:55.720]  我是世界的光
[00:27:55.720 --> 00:27:58.720]  跟從我的會得著生命的光
[00:27:58.720 --> 00:28:02.720]  絕不會再黑暗裡走
[00:28:02.720 --> 00:28:03.720]  所以在我們當中
[00:28:03.720 --> 00:28:05.720]  如果有人未信耶穌
[00:28:05.720 --> 00:28:07.720]  我鼓勵你不要錯失機會
[00:28:07.720 --> 00:28:10.720]  快點移民天國
[00:28:10.720 --> 00:28:12.720]  天國是接受雙重國籍的
[00:28:12.720 --> 00:28:18.720]  天國的公民可以同時成為地上其他國家的公民
[00:28:18.720 --> 00:28:20.720]  我們一起祈禱
[00:28:35.720 --> 00:28:37.720]  要熱心傳福音
[00:28:37.720 --> 00:28:39.720]  也求你幫助我們當中
[00:28:39.720 --> 00:28:40.720]  未信你的人
[00:28:40.720 --> 00:28:42.720]  趕快移民去天國
[00:28:42.720 --> 00:28:44.720]  奉主耶穌基督的名祈禱
[00:28:44.720 --> 00:28:45.720]  阿門
