
[00:00:00.000 --> 00:00:04.040]  人生怎樣才算是成功呢?
[00:18:19.000 --> 00:18:21.000]  有時候你都會變
[00:18:21.000 --> 00:18:23.000]  人很軟弱
[00:18:23.000 --> 00:18:25.000]  保羅面對過去
[00:18:29.000 --> 00:18:31.000]  美好的戰我打過
[00:18:31.000 --> 00:18:33.000]  當跑過路我跑盡
[00:18:33.000 --> 00:18:35.000]  所信他在我手中
[00:18:35.000 --> 00:18:37.000]  那麽他怎樣面對將來呢
[00:18:37.000 --> 00:18:39.000]  從此以後有公義的官免
[00:18:39.000 --> 00:18:41.000]  為我存留
[00:18:41.000 --> 00:18:43.000]  第八節說
[00:18:43.000 --> 00:18:45.000]  保羅在臨終的時候
[00:18:45.000 --> 00:18:47.000]  他仍然有盼望
[00:18:47.000 --> 00:18:49.000]  或者你
[00:18:49.000 --> 00:18:51.000]  就說穆斯
[00:18:51.000 --> 00:18:53.000]  我已經過了半世人
[00:18:53.000 --> 00:18:55.000]  現在有這樣的樣子
[00:18:55.000 --> 00:18:57.000]  那麽有什麽盼望呢
[00:18:57.000 --> 00:18:59.000]  有舉手說自己成功
[00:18:59.000 --> 00:19:01.000]  當我們回顧過去
[00:19:01.000 --> 00:19:03.000]  或者你會記得自己的成功
[00:19:03.000 --> 00:19:05.000]  失敗
[00:19:05.000 --> 00:19:07.000]  一些事情做對了
[00:19:07.000 --> 00:19:09.000]  一些事情做錯了
[00:19:09.000 --> 00:19:11.000]  但是如果你真心相信耶穌的話
[00:19:11.000 --> 00:19:13.000]  這些都不要緊
[00:19:13.000 --> 00:19:15.000]  爲什麽呢
[00:19:15.000 --> 00:19:17.000]  因爲耶穌說我的恩典
[00:19:17.000 --> 00:19:19.000]  每早晨都是新的
[00:19:19.000 --> 00:19:21.000]  耶穌有憐憫
[00:19:21.000 --> 00:19:23.000]  有寬恕
[00:19:23.000 --> 00:19:25.000]  上帝溫柔體貼
[00:19:25.000 --> 00:19:27.000]  我經常用在我自己身上
[00:19:27.000 --> 00:19:29.000]  上帝說我塗抹了你的過犯
[00:19:29.000 --> 00:19:31.000]  好像後雲消散
[00:19:31.000 --> 00:19:33.000]  我每天都有過犯
[00:19:33.000 --> 00:19:35.000]  但上帝說
[00:19:35.000 --> 00:19:37.000]  我塗抹了
[00:19:37.000 --> 00:19:39.000]  抹後雲消散
[00:19:39.000 --> 00:19:41.000]  你將來到了基督臺前
[00:19:41.000 --> 00:19:43.000]  上帝說
[00:19:43.000 --> 00:19:45.000]  你是被亡救贖的
[00:19:45.000 --> 00:19:47.000]  在上帝面前
[00:19:47.000 --> 00:19:49.000]  你是沒有虧欠的
[00:19:49.000 --> 00:19:51.000]  所以 皇忘記背後
[00:19:51.000 --> 00:19:53.000]  努力面前
[00:19:53.000 --> 00:19:55.000]  所以我鼓勵那些
[00:19:55.000 --> 00:19:57.000]  特別是那些已經退休
[00:19:57.000 --> 00:19:59.000]  或者快要退休的弟兄姊妹
[00:19:59.000 --> 00:20:01.000]  以一個正面和積極的心態
[00:20:01.000 --> 00:20:03.000]  享受神為你
[00:20:03.000 --> 00:20:05.000]  預備的
[00:20:05.000 --> 00:20:07.000]  金陵時代
[00:20:07.000 --> 00:20:09.000]  你將以前所有的風光
[00:20:09.000 --> 00:20:11.000]  所有的委屈
[00:20:11.000 --> 00:20:13.000]  所有的失敗 交給上帝
[00:20:13.000 --> 00:20:15.000]  然後忘記背後
[00:20:15.000 --> 00:20:17.000]  享受現在
[00:20:17.000 --> 00:20:19.000]  盼望將來
[00:20:19.000 --> 00:20:21.000]  你的退休生活就會變得
[00:20:21.000 --> 00:20:23.000]  非常美好
[00:20:23.000 --> 00:20:25.000]  我認識一些朋友
[00:20:25.000 --> 00:20:27.000]  他們退休前在公司
[00:20:27.000 --> 00:20:29.000]  或者在政府做高層
[00:20:29.000 --> 00:20:31.000]  退休之後就不習慣這種
[00:20:31.000 --> 00:20:33.000]  由燦爛
[00:20:33.000 --> 00:20:35.000]  歸於平淡的生活
[00:20:35.000 --> 00:20:37.000]  甚至有些前導人都是這樣的
[00:20:37.000 --> 00:20:39.000]  他退休了之後
[00:20:39.000 --> 00:20:41.000]  仍然是留戀以前那種
[00:20:41.000 --> 00:20:43.000]  德高望重的職位
[00:20:43.000 --> 00:20:45.000]  很多人將自己的生命價值
[00:20:45.000 --> 00:20:47.000]  和一個職位
[00:20:47.000 --> 00:20:49.000]  一個辦公室
[00:20:49.000 --> 00:20:51.000]  如果我沒有這個身份
[00:20:51.000 --> 00:20:53.000]  我就好像沒有人生價值
[00:20:53.000 --> 00:20:55.000]  這個是錯誤的
[00:20:55.000 --> 00:20:59.000]  他們不懂得怎樣過退休的生活
[00:20:59.000 --> 00:21:01.000]  他們不懂得怎樣面對將來
[00:21:01.000 --> 00:21:03.000]  如果你不懂得面對將來
[00:21:03.000 --> 00:21:05.000]  很危險
[00:21:05.000 --> 00:21:07.000]  你65歲退休
[00:21:07.000 --> 00:21:09.000]  你可能活到95歲
[00:21:09.000 --> 00:21:11.000]  30年你自己很失落
[00:21:11.000 --> 00:21:13.000]  是不是很蠢
[00:21:13.000 --> 00:21:15.000]  所以其實這是很重要的
[00:21:15.000 --> 00:21:17.000]  我們有正確的神學思想
[00:21:17.000 --> 00:21:19.000]  神學思想
[00:21:19.000 --> 00:21:21.000]  我們對上帝有正確的觀念
[00:21:21.000 --> 00:21:23.000]  我們就能夠面對過去
[00:21:23.000 --> 00:21:25.000]  不會因為過去的失敗
[00:21:25.000 --> 00:21:27.000]  而鬱鬱在心裏面
[00:21:27.000 --> 00:21:29.000]  不會因為現在的處境而不開心
[00:21:29.000 --> 00:21:35.000]  不會因為將來那種的不穩定而擔心
[00:21:35.000 --> 00:21:37.000]  因為我們有上帝的懷疑
[00:21:37.000 --> 00:21:39.000]  我們的人生會過得快樂
[00:21:39.000 --> 00:21:41.000]  有一個例子
[00:21:41.000 --> 00:21:43.000]  蔣介石的太太宋美齡
[00:21:43.000 --> 00:21:47.000]  她抗戰期間為國家做了很多事情
[00:21:47.000 --> 00:21:49.000]  去過美國
[00:21:49.000 --> 00:21:53.000]  並且三次成為美國時代雜誌的封面人物
[00:21:53.000 --> 00:21:55.000]  真的很瘋狂
[00:21:55.000 --> 00:21:59.000]  蔣介石在1975年在台灣去世
[00:21:59.000 --> 00:22:03.000]  宋慶齡活到2003年
[00:22:03.000 --> 00:22:05.000]  總共活了28年
[00:22:05.000 --> 00:22:07.000]  丈夫總統死了之後
[00:22:07.000 --> 00:22:11.000]  他那種特權漸漸消失
[00:22:11.000 --> 00:22:13.000]  最後一段時間
[00:22:13.000 --> 00:22:15.000]  他很安靜
[00:22:15.000 --> 00:22:19.000]  一個人在紐約度過餘生
[00:22:19.000 --> 00:22:21.000]  他是個基督徒
[00:22:21.000 --> 00:22:25.000]  他懂得怎樣安靜的生活
[00:22:25.000 --> 00:22:29.000]  你和我都要學習
[00:22:29.000 --> 00:22:31.000]  在人生的最後階段
[00:22:31.000 --> 00:22:33.000]  你現在未到
[00:22:33.000 --> 00:22:35.000]  但是你始終都會到
[00:22:35.000 --> 00:22:39.000]  能夠積極地有盼望的
[00:22:39.000 --> 00:22:43.000]  能夠享受人生
[00:22:43.000 --> 00:22:45.000]  穆斯林有什麼盼望
[00:22:45.000 --> 00:22:47.000]  看看保羅有什麼盼望
[00:22:47.000 --> 00:22:49.000]  保羅說從今以後
[00:22:49.000 --> 00:22:51.000]  有公義的冠冕為我存留
[00:22:51.000 --> 00:22:53.000]  就是我用公義審判的旨在
[00:22:53.000 --> 00:22:55.000]  那日要賞給我的
[00:22:55.000 --> 00:22:57.000]  不但賞給我
[00:22:57.000 --> 00:22:59.000]  也賞給所有愛慕他顯然的人
[00:22:59.000 --> 00:23:01.000]  這個公義的冠冕
[00:23:01.000 --> 00:23:03.000]  是賞給所有的人
[00:23:03.000 --> 00:23:05.000]  所有那些人
[00:23:05.000 --> 00:23:07.000]  不是那些很厲害的人
[00:23:07.000 --> 00:23:09.000]  如果你對香港很有貢獻
[00:23:09.000 --> 00:23:13.000]  就會給一個金紫荊的荷蘭水過來
[00:23:13.000 --> 00:23:15.000]  或者不是叫荷蘭水過來
[00:23:15.000 --> 00:23:17.000]  現在叫做好一點
[00:23:17.000 --> 00:23:19.000]  金紫荊 銀紫荊 銅紫荊
[00:23:19.000 --> 00:23:21.000]  你真的要做到東西出來才行
[00:23:21.000 --> 00:23:23.000]  我就沒有
[00:23:23.000 --> 00:23:25.000]  不知道你有沒有
[00:23:25.000 --> 00:23:27.000]  但是你得著耶穌基督的公義冠冕
[00:23:27.000 --> 00:23:29.000]  就不是看你有什麼成就
[00:23:29.000 --> 00:23:31.000]  而是看你愛慕耶穌基督顯然
[00:23:31.000 --> 00:23:33.000]  就是愛慕同主相認
[00:23:33.000 --> 00:23:35.000]  有沒有留意到整個基督教都是講愛的
[00:23:35.000 --> 00:23:37.000]  上帝愛世人
[00:23:37.000 --> 00:23:39.000]  我們最大的誡命就是
[00:23:39.000 --> 00:23:41.000]  盡心盡意愛神
[00:23:41.000 --> 00:23:43.000]  和愛人如己
[00:23:43.000 --> 00:23:45.000]  全部都是講愛
[00:23:45.000 --> 00:23:47.000]  而愛耶穌 愛同祂一起
[00:23:47.000 --> 00:23:49.000]  你就得到一個公義的冠冕
[00:23:49.000 --> 00:23:51.000]  所以你不要說
[00:23:51.000 --> 00:23:53.000]  我好蠢的
[00:23:53.000 --> 00:23:55.000]  我在地上賺40元一個小時
[00:23:55.000 --> 00:23:57.000]  我就沒有錢
[00:23:57.000 --> 00:23:59.000]  那我將來有什麼獎勢呢
[00:23:59.000 --> 00:24:01.000]  你愛慕耶穌回來
[00:24:01.000 --> 00:24:03.000]  你得到一個公義的冠冕
[00:24:03.000 --> 00:24:05.000]  很厲害吧
[00:24:05.000 --> 00:24:07.000]  剛才康牧師說
[00:24:07.000 --> 00:24:09.000]  你至死中心
[00:24:09.000 --> 00:24:11.000]  就得到一個生命的冠冕
[00:24:11.000 --> 00:24:13.000]  聖經有五個冠冕
[00:24:13.000 --> 00:24:15.000]  這兩個都得到
[00:24:15.000 --> 00:24:17.000]  就是不需要你高IQ
[00:24:17.000 --> 00:24:19.000]  不需要你有成就
[00:24:19.000 --> 00:24:21.000]  你至死中心
[00:24:21.000 --> 00:24:23.000]  在這方面
[00:24:23.000 --> 00:24:25.000]  你得到生命的冠冕
[00:24:25.000 --> 00:24:27.000]  你愛慕耶穌基督
[00:24:27.000 --> 00:24:29.000]  你得到公義的冠冕
[00:24:29.000 --> 00:24:31.000]  所以我上天堂見到你
[00:24:31.000 --> 00:24:33.000]  如果沒有的話
[00:24:33.000 --> 00:24:35.000]  起碼有一個
[00:24:35.000 --> 00:24:37.000]  一個就是愛慕耶穌的生命
[00:24:37.000 --> 00:24:39.000]  你說我至死沒有中心
[00:24:39.000 --> 00:24:41.000]  但我愛慕耶穌也有一個冠冕
[00:24:41.000 --> 00:24:43.000]  如果連一個都沒有
[00:24:43.000 --> 00:24:45.000]  那就算了
[00:24:45.000 --> 00:24:47.000]  我都沒有話好說
[00:24:47.000 --> 00:24:49.000]  我也不知道我自己有多少個冠冕
[00:24:49.000 --> 00:24:51.000]  不過
[00:24:51.000 --> 00:24:53.000]  我們其實
[00:24:53.000 --> 00:24:55.000]  有兩樣東西可以盼望的
[00:24:55.000 --> 00:24:57.000]  第一 期待得著賞賜
[00:24:57.000 --> 00:24:59.000]  公義的冠冕
[00:24:59.000 --> 00:25:01.000]  第二 期待與主相遇
[00:25:01.000 --> 00:25:03.000]  那你做
[00:25:03.000 --> 00:25:05.000]  你這樣有期待
[00:25:05.000 --> 00:25:07.000]  你過退休生活
[00:25:07.000 --> 00:25:09.000]  是不是很舒服
[00:25:09.000 --> 00:25:11.000]  好像
[00:25:11.000 --> 00:25:13.000]  有些人入隊 有些人沒有
[00:25:13.000 --> 00:25:15.000]  我們或者散會
[00:25:15.000 --> 00:25:17.000]  跟岡牧師談談
[00:25:17.000 --> 00:25:19.000]  或者岡牧師會找你的
[00:25:19.000 --> 00:25:21.000]  見到你好像沒有入頭
[00:25:21.000 --> 00:25:23.000]  那
[00:25:23.000 --> 00:25:25.000]  我們做一些反思
[00:25:25.000 --> 00:25:27.000]  第一 你怕不怕離世
[00:25:27.000 --> 00:25:29.000]  我小時候就不懂得做人
[00:25:29.000 --> 00:25:31.000]  只能問爸爸
[00:25:31.000 --> 00:25:33.000]  人死了去哪
[00:25:33.000 --> 00:25:35.000]  我好像跟他說過
[00:25:35.000 --> 00:25:37.000]  家裡見到這樣就不喜歡提死字
[00:25:37.000 --> 00:25:39.000]  痛而無忌 大吉大利
[00:25:39.000 --> 00:25:41.000]  所以我孩提時代
[00:25:41.000 --> 00:25:43.000]  就為家裡帶來很多次的大吉大利
[00:25:43.000 --> 00:25:45.000]  如果你不怕死
[00:25:45.000 --> 00:25:47.000]  你要賺錢
[00:25:47.000 --> 00:25:49.000]  空宅特別便宜
[00:25:49.000 --> 00:25:51.000]  你不怕死就買一間空宅
[00:25:51.000 --> 00:25:53.000]  可以便宜五成
[00:25:53.000 --> 00:25:55.000]  在殯儀館旁邊那些又便宜一點
[00:25:55.000 --> 00:25:57.000]  你不怕死就好
[00:25:57.000 --> 00:25:59.000]  第二
[00:25:59.000 --> 00:26:01.000]  你願不願意為主打仗
[00:26:01.000 --> 00:26:03.000]  你會說 牧師我已經累了
[00:26:03.000 --> 00:26:05.000]  這場仗留給岡牧師打
[00:26:05.000 --> 00:26:07.000]  如果上帝
[00:26:07.000 --> 00:26:09.000]  不是叫你去打仗
[00:26:09.000 --> 00:26:11.000]  他會叫你回家
[00:26:11.000 --> 00:26:13.000]  是不是 回家
[00:26:13.000 --> 00:26:15.000]  有仗給你打
[00:26:15.000 --> 00:26:17.000]  如果我今年七十歲
[00:26:17.000 --> 00:26:19.000]  上帝都叫我去打仗
[00:26:19.000 --> 00:26:21.000]  現在正在申請
[00:26:21.000 --> 00:26:23.000]  去不去到就不知道
[00:26:23.000 --> 00:26:25.000]  不過他連我加拿大護照都扣了
[00:26:25.000 --> 00:26:27.000]  或者有機會去到都不定
[00:26:27.000 --> 00:26:29.000]  申請進入最後階段
[00:26:29.000 --> 00:26:31.000]  如果上帝
[00:26:31.000 --> 00:26:33.000]  我七十歲都去打仗
[00:26:33.000 --> 00:26:35.000]  你四五十歲
[00:26:35.000 --> 00:26:37.000]  比我年輕二十幾三十年
[00:26:37.000 --> 00:26:39.000]  可能上帝會叫你打仗
[00:26:39.000 --> 00:26:41.000]  其實打仗不一定做傳道人
[00:26:41.000 --> 00:26:43.000]  就在這個崗位
[00:26:43.000 --> 00:26:45.000]  在傳恩堂你做信徒
[00:26:45.000 --> 00:26:47.000]  你就可以盡忠職守
[00:26:47.000 --> 00:26:49.000]  為上帝打仗
[00:26:51.000 --> 00:26:53.000]  你是不是學務與主相義
[00:26:53.000 --> 00:26:55.000]  並且得著賞賜
[00:26:55.000 --> 00:26:57.000]  這個是成功的秘訣
[00:26:57.000 --> 00:26:59.000]  當你這樣學務的時候
[00:26:59.000 --> 00:27:01.000]  無論你的處境怎樣你都開心
[00:27:01.000 --> 00:27:03.000]  你說我現在被人冤枉
[00:27:03.000 --> 00:27:05.000]  或者我股票的股價跌了
[00:27:05.000 --> 00:27:07.000]  或者我身體不太好
[00:27:07.000 --> 00:27:09.000]  但是
[00:27:09.000 --> 00:27:11.000]  你學務與主相義
[00:27:11.000 --> 00:27:13.000]  你得賞賜的話
[00:27:13.000 --> 00:27:15.000]  這個盼望
[00:27:15.000 --> 00:27:17.000]  是非常非常有正能量
[00:27:19.000 --> 00:27:21.000]  第四
[00:27:21.000 --> 00:27:25.000]  你願不願意為你所信的道付代價
[00:27:25.000 --> 00:27:29.000]  很多信徒是為自己所信的付出代價
[00:27:29.000 --> 00:27:33.000]  其實你在香港要付的代價不是很多
[00:27:33.000 --> 00:27:35.000]  如果你這樣都不付
[00:27:35.000 --> 00:27:37.000]  那就
[00:27:37.000 --> 00:27:39.000]  殺了他
[00:27:39.000 --> 00:27:43.000]  耶穌說
[00:27:43.000 --> 00:27:45.000]  若有人要跟從我
[00:27:45.000 --> 00:27:48.000]  就當寫幾個背起十字架來跟從
[00:27:48.000 --> 00:27:50.000]  那你的十字架在哪裏呢
[00:27:50.000 --> 00:27:52.000]  我的十字架就在頸上
[00:27:52.000 --> 00:27:54.000]  有一條很漂亮的金鏈掛著
[00:27:54.000 --> 00:27:56.000]  這個是一個
[00:27:56.000 --> 00:27:58.000]  但最真摯的十字架
[00:27:58.000 --> 00:28:00.000]  就是耶穌基督放在你身上
[00:28:00.000 --> 00:28:02.000]  第五
[00:28:02.000 --> 00:28:06.000]  你願不願意效法保羅培育新一讀
[00:28:06.000 --> 00:28:08.000]  這五點的反思
[00:28:08.000 --> 00:28:10.000]  我希望大家可以回想
[00:28:10.000 --> 00:28:12.000]  有兩個應用
[00:28:12.000 --> 00:28:14.000]  application應用
[00:28:14.000 --> 00:28:16.000]  第一 感謝神 揀選之恩
[00:28:16.000 --> 00:28:18.000]  保羅說 我原本是史條中最少的
[00:28:18.000 --> 00:28:20.000]  本來沒有資格做使徒
[00:28:20.000 --> 00:28:22.000]  是因為我曾經迫害神的教會
[00:28:22.000 --> 00:28:24.000]  但今天
[00:28:24.000 --> 00:28:26.000]  靠著神的恩典 我可以做
[00:28:26.000 --> 00:28:28.000]  你和我都是
[00:28:28.000 --> 00:28:30.000]  本來我們死在罪惡過犯裏面
[00:28:30.000 --> 00:28:32.000]  但上帝拯救你
[00:28:32.000 --> 00:28:34.000]  叫你成為神的兒女
[00:28:34.000 --> 00:28:36.000]  竟然叫你成為君尊的祭司
[00:28:36.000 --> 00:28:38.000]  有君王身份的祭司
[00:28:38.000 --> 00:28:40.000]  侍奉神
[00:28:40.000 --> 00:28:42.000]  你說多麼厲害
[00:28:42.000 --> 00:28:44.000]  第二 效法保羅的人生
[00:28:44.000 --> 00:28:46.000]  奉獻一生
[00:28:46.000 --> 00:28:48.000]  保羅說 十二章一節
[00:28:48.000 --> 00:28:50.000]  很熟悉的經文 但很勁
[00:28:50.000 --> 00:28:52.000]  很值得我們每日回顧
[00:28:52.000 --> 00:28:54.000]  弟兄們 我憑著上帝的仁慈
[00:28:54.000 --> 00:28:56.000]  勸你們
[00:28:56.000 --> 00:28:58.000]  將身體獻上當作聖潔
[00:28:58.000 --> 00:29:00.000]  而蒙神如立的活祭
[00:29:00.000 --> 00:29:02.000]  living sacrifice
[00:29:02.000 --> 00:29:04.000]  不是死了
[00:29:04.000 --> 00:29:06.000]  而是每日生活中見證神
[00:29:06.000 --> 00:29:08.000]  這是我們理所當然的使徒
[00:29:08.000 --> 00:29:10.000]  從這兩點開始
[00:29:10.000 --> 00:29:12.000]  你就能夠經歷得聖的人生
[00:29:12.000 --> 00:29:14.000]  將來你到晚年回顧的時候
[00:29:14.000 --> 00:29:16.000]  你就會像保羅一樣
[00:29:16.000 --> 00:29:18.000]  說 南美好的時候
[00:29:18.000 --> 00:29:20.000]  我已經打過
[00:29:20.000 --> 00:29:22.000]  當跑過路 我已經跑盡
[00:29:22.000 --> 00:29:24.000]  所持的信仰我已經守住
[00:29:24.000 --> 00:29:26.000]  從今以後
[00:29:26.000 --> 00:29:28.000]  有公義的冠冕
[00:29:28.000 --> 00:29:30.000]  為我存留
[00:29:30.000 --> 00:29:32.000]  我們低頭祈禱
[00:29:32.000 --> 00:29:34.000]  親愛的主 我們感謝你
[00:29:34.000 --> 00:29:36.000]  我們看到你的僕人保羅的一生
[00:29:36.000 --> 00:29:38.000]  我們為他感恩
[00:29:38.000 --> 00:29:40.000]  他成為我們的榜樣
[00:29:40.000 --> 00:29:42.000]  而回顧過去
[00:29:42.000 --> 00:29:44.000]  展望將來
[00:29:44.000 --> 00:29:46.000]  面對現在
[00:29:46.000 --> 00:29:48.000]  我們知道是有盼望的
[00:29:48.000 --> 00:29:50.000]  我們知道無論過去
[00:29:50.000 --> 00:29:52.000]  我們受到什麼苦難
[00:29:52.000 --> 00:29:54.000]  或者失敗
[00:29:54.000 --> 00:29:56.000]  你都完全除去
[00:29:56.000 --> 00:29:58.000]  我們每一日的甄典都是新
[00:29:58.000 --> 00:30:00.000]  我們將來是盼望和你相遇
[00:30:00.000 --> 00:30:02.000]  得著你的賞賜
[00:30:02.000 --> 00:30:04.000]  侯主賜給我們每一個
[00:30:04.000 --> 00:30:06.000]  在座的或在網上的
[00:30:06.000 --> 00:30:08.000]  都有一個積極正面的人生觀
[00:30:08.000 --> 00:30:10.000]  我們依靠上帝
[00:30:10.000 --> 00:30:12.000]  開心的過完一日
[00:30:12.000 --> 00:30:14.000]  依靠神的帶領
[00:30:14.000 --> 00:30:16.000]  堅持我們的道
[00:30:16.000 --> 00:30:18.000]  在生命裏面
[00:30:18.000 --> 00:30:20.000]  在生活裏面為你作見證
[00:30:20.000 --> 00:30:22.000]  我們周圍的人
[00:30:22.000 --> 00:30:24.000]  都因為我們的信而得著福氣
[00:30:24.000 --> 00:30:26.000]  我們祈禱感恩
[00:30:26.000 --> 00:30:28.000]  奉耶穌基督的名
