
[00:00:00.000 --> 00:00:03.480]  好 新年了 大家先拜年
[00:17:16.720 --> 00:17:19.720]  一個比較老的牧師
[00:17:19.720 --> 00:17:22.120]  那他說這樣啊
[00:17:22.120 --> 00:17:23.520]  那我真的要跟我太太
[00:17:23.520 --> 00:17:26.520]  請她去吃飯了
[00:17:26.520 --> 00:17:26.920]  那你想一下
[00:17:26.920 --> 00:17:27.920]  如果你是那個長老
[00:17:27.920 --> 00:17:32.520]  我想一下我叫你發聲去辯駁一下
[00:17:32.520 --> 00:17:33.320]  那那個老牧者說
[00:17:33.320 --> 00:17:36.720]  那我跟我太太真的要請她去吃飯了
[00:17:36.720 --> 00:17:37.720]  就是這麼簡單
[00:17:37.720 --> 00:17:39.920]  他就開始請她去吃飯
[00:17:39.920 --> 00:17:41.520]  那這個女權分子
[00:17:41.520 --> 00:17:43.120]  Roselia為什麼要應約呢
[00:17:43.120 --> 00:17:45.120]  就是因為她也想多拿一點料
[00:17:45.120 --> 00:17:47.120]  她自己是一個大學教授
[00:17:47.120 --> 00:17:48.520]  她不是隨便寫一些文章
[00:17:48.520 --> 00:17:50.720]  在那裡罵罵的
[00:17:50.720 --> 00:17:51.920]  那她也要研究聖經
[00:17:51.920 --> 00:17:52.920]  研究你的基督教
[00:17:52.920 --> 00:17:55.120]  找出你的弱點才寫得到
[00:17:55.120 --> 00:17:56.520]  那所以她又應約
[00:17:56.520 --> 00:17:59.920]  她覺得這個老牧師也挺友善的
[00:17:59.920 --> 00:18:02.120]  但她去到的時候呢
[00:18:02.120 --> 00:18:03.320]  那個老牧師就知道
[00:18:03.320 --> 00:18:05.120]  她是一個素食者
[00:18:05.120 --> 00:18:07.120]  就是吃素的
[00:18:07.120 --> 00:18:10.520]  那她就全部煮素菜給她吃
[00:18:10.520 --> 00:18:13.920]  那她又聽聞她是環保主義者
[00:18:13.920 --> 00:18:15.520]  是反對人們用冷氣
[00:18:15.520 --> 00:18:17.920]  就是這些不應該用的
[00:18:17.920 --> 00:18:19.320]  那所以她一請她來
[00:18:19.320 --> 00:18:23.120]  她就關掉全部的冷氣
[00:18:23.120 --> 00:18:28.520]  那這個Roselia也覺得這個牧師挺特別的
[00:18:28.520 --> 00:18:31.320]  在飯桌上她沒有做兩件事
[00:18:31.320 --> 00:18:33.120]  第一沒有向她傳福音
[00:18:33.120 --> 00:18:35.720]  第二沒有邀請她去教會
[00:18:35.720 --> 00:18:39.920]  那所以她又覺得可以繼續回去吃飯
[00:18:39.920 --> 00:18:41.520]  那就去大家談
[00:18:41.520 --> 00:18:43.920]  但她發現這個老牧師跟她一樣
[00:18:43.920 --> 00:18:46.920]  因為她自己是一個積極的社權分子
[00:18:46.920 --> 00:18:50.720]  那她又發覺那個牧師跟她有點相似
[00:18:50.720 --> 00:18:54.120]  老牧師家裡的門是常開的
[00:18:54.120 --> 00:18:55.920]  就是你什麼時候打個電話上去吃飯
[00:18:55.920 --> 00:18:57.520]  她都很歡迎的
[00:18:57.520 --> 00:18:58.520]  那不僅僅是她
[00:18:58.520 --> 00:19:00.320]  也有其他的人
[00:19:00.320 --> 00:19:02.520]  因為這個女權分子她也是
[00:19:02.520 --> 00:19:04.920]  她那道門也是經常打開的
[00:19:04.920 --> 00:19:06.320]  無論同性戀也好
[00:19:06.320 --> 00:19:07.320]  變性戀也好
[00:19:07.320 --> 00:19:08.520]  什麼戀也好
[00:19:08.520 --> 00:19:09.920]  什麼人士也好
[00:19:09.920 --> 00:19:11.720]  她也是很歡迎他們去她家裡
[00:19:11.720 --> 00:19:12.920]  一起吃飯聊天
[00:19:12.920 --> 00:19:15.120]  她覺得那是一個Refuge Home
[00:19:15.120 --> 00:19:19.120]  任何一個寂寞的人都可以出現
[00:19:19.120 --> 00:19:22.520]  那她就發覺這個老牧師的信念
[00:19:22.520 --> 00:19:26.720]  在某個方面跟她也有些相近
[00:19:26.720 --> 00:19:27.720]  就是這樣
[00:19:27.720 --> 00:19:29.720]  有兩年的時間
[00:19:29.720 --> 00:19:33.520]  大家去交流交流交流
[00:19:33.520 --> 00:19:36.920]  到最後是她自己很想問牧師
[00:19:36.920 --> 00:19:40.320]  我可不可以去你教會看看
[00:19:40.320 --> 00:19:43.520]  然後她去到教會那邊就
[00:19:43.520 --> 00:19:46.320]  嘩 大大小小的
[00:19:46.320 --> 00:19:48.520]  一家人一家人一家人這樣
[00:19:48.520 --> 00:19:49.920]  因為她們認識的那一班
[00:19:49.920 --> 00:19:52.520]  全部都沒有小孩
[00:19:52.520 --> 00:19:54.120]  Anyway 細節我不講太多了
[00:19:54.120 --> 00:19:55.520]  總之就是在兩年裡面
[00:19:55.520 --> 00:19:59.520]  就是這些觀察 發言
[00:19:59.520 --> 00:20:01.520]  然後她就為了要寫文章
[00:20:01.520 --> 00:20:02.520]  她就開始看聖經
[00:20:02.520 --> 00:20:04.520]  一天看五個小時聖經
[00:20:04.520 --> 00:20:06.720]  事後信徒主的就說
[00:20:06.720 --> 00:20:08.920]  其實你每天看五個小時聖經
[00:20:08.920 --> 00:20:11.920]  你有很多空間給聖靈工作
[00:20:11.920 --> 00:20:13.920]  但是當時她看聖經的心意
[00:20:13.920 --> 00:20:16.120]  就是想找出一些缺點
[00:20:16.120 --> 00:20:17.120]  讓她可以寫文章
[00:20:17.120 --> 00:20:20.320]  去攻擊那些右派的基督徒
[00:20:20.320 --> 00:20:24.320]  在那兩年時間的浸淫當中
[00:20:24.320 --> 00:20:29.520]  不知不覺她就認識了這位上帝
[00:20:29.520 --> 00:20:33.120]  認識上帝和我們認識上帝有點不同
[00:20:33.120 --> 00:20:34.920]  我們認識上帝多數就是
[00:20:34.920 --> 00:20:36.920]  你快點來信耶穌吧
[00:20:36.920 --> 00:20:38.720]  你還沒有工作嗎
[00:20:38.720 --> 00:20:39.520]  我為你祈禱吧
[00:20:39.520 --> 00:20:41.120]  你找到工作了
[00:20:41.120 --> 00:20:43.720]  你家裡經濟有困難嗎
[00:20:43.720 --> 00:20:44.520]  快點來吧
[00:20:44.520 --> 00:20:46.920]  祈禱之後神會為你供應的
[00:20:46.920 --> 00:20:47.920]  你需要男朋友嗎
[00:20:47.920 --> 00:20:49.720]  更加要來教會
[00:20:49.720 --> 00:20:51.720]  有多些年輕人一起
[00:20:51.720 --> 00:20:54.920]  大家接觸一下是一件好事
[00:20:54.920 --> 00:20:56.920]  我們很多時候告訴別人
[00:20:56.920 --> 00:20:59.720]  信了耶穌是有好處的
[00:20:59.720 --> 00:21:01.520]  信了耶穌是平安的
[00:21:01.520 --> 00:21:03.720]  這些都是事實
[00:21:03.720 --> 00:21:05.320]  但對Rosalia來說
[00:21:05.320 --> 00:21:07.720]  信了耶穌絕不平安
[00:21:07.720 --> 00:21:09.120]  她在封面寫道
[00:21:09.120 --> 00:21:11.320]  我自從開始認識基督教之後
[00:21:11.320 --> 00:21:15.320]  我人生就好像連環撞車一樣
[00:21:15.320 --> 00:21:17.920]  起初我以為撞車死不去
[00:21:17.920 --> 00:21:19.920]  所以信耶穌
[00:21:19.920 --> 00:21:21.920]  原來不是
[00:21:21.920 --> 00:21:23.920]  連環撞車
[00:21:23.920 --> 00:21:25.520]  第一
[00:21:25.520 --> 00:21:28.720]  如果她接著要相信神的時候
[00:21:28.720 --> 00:21:31.320]  因為她是透過聖經認識神
[00:21:31.320 --> 00:21:33.320]  她必須要同意聖經裡說的話
[00:21:33.320 --> 00:21:35.520]  才可以認識神
[00:21:35.520 --> 00:21:37.120]  同意聖經裡說的話
[00:21:37.120 --> 00:21:40.120]  第一要處理什麼
[00:21:40.120 --> 00:21:42.320]  她是一個同性戀者
[00:21:42.320 --> 00:21:45.920]  她已經有了幾年大家住在一起的夥伴
[00:21:45.920 --> 00:21:49.720]  第一要處理什麼
[00:21:49.720 --> 00:21:51.520]  也不用她提出要離開
[00:21:51.520 --> 00:21:54.320]  她的夥伴開始頂不住她
[00:21:54.320 --> 00:21:57.320]  星期天去教會
[00:21:57.320 --> 00:21:59.120]  你違背了我們當初
[00:21:59.120 --> 00:22:02.920]  大家一起的理想和心意
[00:22:02.920 --> 00:22:07.320]  所以不知不覺
[00:22:07.320 --> 00:22:11.520]  這個夥伴和她的關係就分開了
[00:22:11.520 --> 00:22:13.520]  第二
[00:22:13.520 --> 00:22:17.320]  以前她打開門很多人會進來
[00:22:17.320 --> 00:22:19.720]  但慢慢她相信了耶穌之後
[00:22:19.720 --> 00:22:20.720]  開始回教會
[00:22:20.720 --> 00:22:22.520]  我們不敢說她哪一刻相信
[00:22:22.520 --> 00:22:25.320]  她沒有說那一刻缺志
[00:22:25.320 --> 00:22:26.920]  她開始去教會的時候
[00:22:26.920 --> 00:22:29.920]  身邊的朋友覺得這個人不同了
[00:22:29.920 --> 00:22:32.320]  說的話不同了
[00:22:32.320 --> 00:22:35.320]  她的信念開始變了
[00:22:35.320 --> 00:22:38.920]  所以人們開始不來找她
[00:22:38.920 --> 00:22:43.520]  你明白的意義是她開始沒有朋友了
[00:22:43.520 --> 00:22:44.720]  再進一步
[00:22:44.720 --> 00:22:47.520]  她的教授是教什麼科
[00:22:47.520 --> 00:22:50.920]  人家請她回來教什麼
[00:22:50.920 --> 00:22:55.720]  推廣左翼的意識形態
[00:22:55.720 --> 00:23:01.120]  請她回來是希望她能夠推廣女性運動
[00:23:01.120 --> 00:23:04.520]  她下面很多教職的人
[00:23:04.520 --> 00:23:05.920]  學生去擁護她
[00:23:05.920 --> 00:23:08.720]  她的粉絲
[00:23:08.720 --> 00:23:11.120]  但是怎樣
[00:23:11.120 --> 00:23:13.920]  她發覺每一次走上講台
[00:23:13.920 --> 00:23:15.120]  她的腳震
[00:23:15.120 --> 00:23:17.320]  心很慌
[00:23:17.320 --> 00:23:19.520]  以前她可以這樣說
[00:23:19.520 --> 00:23:20.920]  一點困難都沒有
[00:23:20.920 --> 00:23:24.120]  現在她發覺
[00:23:24.120 --> 00:23:25.920]  要不斷不斷改文章
[00:23:25.920 --> 00:23:28.520]  因為她也是知識分子
[00:23:28.520 --> 00:23:31.120]  她不可以亂說話
[00:23:31.120 --> 00:23:33.320]  她要思量過
[00:23:33.320 --> 00:23:37.120]  她要過到自己
[00:23:37.120 --> 00:23:41.320]  所以她說為什麼人生開始連環撞車
[00:23:41.320 --> 00:23:43.120]  在她自己家裡
[00:23:43.120 --> 00:23:44.920]  在她朋友圈子裡
[00:23:44.920 --> 00:23:47.920]  在她自己教職裡
[00:23:47.920 --> 00:23:50.320]  全部撞車
[00:23:50.320 --> 00:23:53.320]  不是我們說信了耶穌就平安
[00:23:53.320 --> 00:23:56.320]  你要經歷那個撞車
[00:23:56.320 --> 00:23:58.720]  我在想什麼能夠令她
[00:23:58.720 --> 00:24:02.320]  我今天看到很多基督徒信了耶穌之後沒有變
[00:24:02.320 --> 00:24:04.120]  家裡繼續吵架
[00:24:04.120 --> 00:24:07.120]  子女和她的關係繼續沒有改善
[00:24:07.120 --> 00:24:08.920]  賭錢的繼續賭錢
[00:24:08.920 --> 00:24:11.520]  生活不勝結的繼續不勝結
[00:24:11.520 --> 00:24:14.520]  其實我們今天發覺很多人信耶穌那一刻
[00:24:14.520 --> 00:24:17.520]  和她生命的改變是有距離的
[00:24:17.520 --> 00:24:21.320]  但是我就看到了
[00:24:21.320 --> 00:24:23.720]  她說
[00:24:23.720 --> 00:24:27.120]  她最重要是她對罪這件事的看法
[00:24:27.120 --> 00:24:28.720]  我覺得她比我還嚴格
[00:24:28.720 --> 00:24:30.920]  我看完之後我發覺
[00:24:30.920 --> 00:24:34.120]  我們真的要明白什麼叫做罪
[00:24:34.120 --> 00:24:35.120]  她說
[00:24:35.120 --> 00:24:37.720]  罪不是一種錯誤
[00:24:37.720 --> 00:24:41.320]  她說你在freeway裡面出錯了exit
[00:24:41.320 --> 00:24:43.120]  那個是錯誤
[00:24:43.120 --> 00:24:46.520]  如果你freeway裡面掉轉頭的車走
[00:24:46.520 --> 00:24:49.720]  那個是一個錯誤
[00:24:49.720 --> 00:24:52.320]  但是她說聖經裡面所說的罪
[00:24:52.320 --> 00:24:57.320]  是背叛了那個聖潔的上帝
[00:24:57.320 --> 00:25:01.120]  她說罪也不是一種邏輯上的錯誤
[00:25:01.120 --> 00:25:03.320]  好像我們說2加3等於5
[00:25:03.320 --> 00:25:06.520]  如果她說3加2等於7
[00:25:06.520 --> 00:25:09.320]  我們說這個邏輯上是一個錯誤
[00:25:09.320 --> 00:25:11.720]  我們覺得是錯誤
[00:25:11.720 --> 00:25:14.120]  她說罪不是這些東西那麼簡單
[00:25:14.120 --> 00:25:16.720]  罪是潛伏在人的心裡面
[00:25:16.720 --> 00:25:18.720]  她好像捏著你的脖子
[00:25:18.720 --> 00:25:22.120]  要你一定要聽她的話
[00:25:22.120 --> 00:25:27.720]  那個是罪
[00:25:27.720 --> 00:25:29.720]  所以她說在《創世紀》第四章
[00:25:29.720 --> 00:25:31.120]  你回去看一看
[00:25:31.120 --> 00:25:34.720]  第四章就說到戈隱和阿伯
[00:25:34.720 --> 00:25:36.720]  當戈隱和阿伯獻祭之後
[00:25:36.720 --> 00:25:38.320]  神說了一句話
[00:25:38.320 --> 00:25:39.720]  去警告戈隱
[00:25:39.720 --> 00:25:42.520]  那時候他還沒殺他哥哥
[00:25:42.520 --> 00:25:43.720]  神說了一句話
[00:25:43.720 --> 00:25:46.320]  罪就伏在你的門前
[00:25:46.320 --> 00:25:48.720]  他必戀無你
[00:25:48.720 --> 00:25:54.320]  他必戀無你 你卻要制伏他
[00:25:54.320 --> 00:25:59.720]  其實神一早知道戈隱心裡面的念頭
[00:25:59.720 --> 00:26:01.520]  但神並沒有放棄他
[00:26:01.520 --> 00:26:03.320]  神仍然警告他
[00:26:03.320 --> 00:26:06.720]  他說罪會伏在你的門前
[00:26:06.720 --> 00:26:09.320]  他必戀無你
[00:26:09.320 --> 00:26:10.920]  什麼意思
[00:26:10.920 --> 00:26:14.120]  罪是否一定很邪惡
[00:26:14.120 --> 00:26:17.920]  罪是否很討人厭
[00:26:17.920 --> 00:26:21.320]  你猜那些人去賭博是否覺得很討人厭
[00:26:21.320 --> 00:26:24.720]  我現在進去賭場很討人厭
[00:26:24.720 --> 00:26:27.520]  不 賭博的時候很爽
[00:26:27.520 --> 00:26:33.320]  很開心 是不是
[00:26:33.320 --> 00:26:35.120]  當你和一個不應該和的人
[00:26:35.120 --> 00:26:37.320]  發生性關係的時候
[00:26:37.320 --> 00:26:41.320]  你會覺得很骯髒很骯髒
[00:26:41.320 --> 00:26:44.320]  在那一刻你會不會這樣想
[00:26:44.320 --> 00:26:45.920]  不會
[00:26:45.920 --> 00:26:48.520]  你會覺得很溫馨很快樂
[00:26:48.520 --> 00:26:52.120]  很有安全感
[00:26:52.120 --> 00:26:54.320]  所以他說罪就伏在門前
[00:26:54.320 --> 00:26:56.720]  他必戀無你
[00:26:56.720 --> 00:26:59.120]  所謂罪終之
[00:26:59.120 --> 00:27:00.920]  什麼
[00:27:00.920 --> 00:27:03.120]  罪終之什麼
[00:27:03.120 --> 00:27:04.520]  樂
[00:27:04.520 --> 00:27:06.520]  罪是很開心的
[00:27:06.520 --> 00:27:08.520]  很快樂的
[00:27:08.520 --> 00:27:10.920]  所以人為何這麼難離開罪
[00:27:10.920 --> 00:27:13.720]  當你在網上看那些文法的時候
[00:27:13.720 --> 00:27:16.120]  你不知道它是不對嗎 全部都知道
[00:27:16.120 --> 00:27:18.720]  所以我們對著自己的兒子說不要看
[00:27:18.720 --> 00:27:20.520]  其實是沒有意思的
[00:27:20.520 --> 00:27:22.320]  他完全知道不應該看
[00:27:22.320 --> 00:27:24.720]  他完全知道那些東西的效果在哪裡
[00:27:24.720 --> 00:27:28.920]  不過看的時候很過癮
[00:27:28.920 --> 00:27:31.920]  你卻要制服他
[00:27:31.920 --> 00:27:34.520]  神已經警告了該人
[00:27:34.520 --> 00:27:36.120]  然後後面就說
[00:27:36.120 --> 00:27:42.120]  該人就殺了他那個阿伯
[00:27:42.120 --> 00:27:46.120]  所以羅塞尼亞是這樣去看罪的
[00:27:46.120 --> 00:27:50.320]  他說在基督裡面如今行事與悔改的心相稱
[00:27:50.320 --> 00:27:51.920]  在舌頭行傳
[00:27:51.920 --> 00:27:53.920]  然後他又看到馬太福音
[00:27:53.920 --> 00:27:57.320]  天國近了你們什麼
[00:27:57.320 --> 00:28:00.520]  要信主嗎
[00:28:00.520 --> 00:28:03.720]  天國近了你們要什麼
[00:28:03.720 --> 00:28:07.320]  悔改
[00:28:07.320 --> 00:28:09.720]  悔改 悔是後悔
[00:28:09.720 --> 00:28:11.120]  改是什麼
[00:28:11.120 --> 00:28:14.320]  變的 有改變的
[00:28:14.320 --> 00:28:18.520]  所以我看到這裡的時候我就明白了
[00:28:18.520 --> 00:28:24.120]  就是在一個基督徒
[00:28:24.120 --> 00:28:28.720]  神潔淨不是單單掃了牆
[00:28:28.720 --> 00:28:32.920]  神潔淨是說我們的心裡面
[00:28:32.920 --> 00:28:35.320]  有那個轉化
[00:28:35.320 --> 00:28:37.520]  所以他不再去掃牆了
[00:28:37.520 --> 00:28:41.920]  他掃了一次至兩次在聖殿裡面
[00:28:41.920 --> 00:28:44.520]  他開始掃哪裡
[00:28:44.520 --> 00:28:46.520]  掃人的心
[00:28:46.520 --> 00:28:49.720]  潔淨我們的心
[00:28:49.720 --> 00:28:52.920]  所以他說耶穌以他的身體為殿
[00:28:52.920 --> 00:28:54.720]  好 我們繼續看下去
[00:28:54.720 --> 00:28:56.720]  在接著那三章裡面
[00:28:56.720 --> 00:28:58.520]  耶穌掃完牆之後
[00:28:58.520 --> 00:29:00.720]  這班猶太人就去挑戰他
[00:29:00.720 --> 00:29:02.920]  你弄個神蹟來看
[00:29:02.920 --> 00:29:04.720]  但是有另外一個猶太人
[00:29:04.720 --> 00:29:07.120]  他也是看到耶穌所做的事情
[00:29:07.120 --> 00:29:10.920]  他晚晚偷偷地來見耶穌
[00:29:10.920 --> 00:29:11.920]  他是什麼
[00:29:11.920 --> 00:29:15.720]  聖經說他是一個猶太人的官
[00:29:15.720 --> 00:29:17.120]  就是有地位
[00:29:17.120 --> 00:29:18.520]  他是一個法利塞人
[00:29:18.520 --> 00:29:20.720]  就是一個知識份子
[00:29:20.720 --> 00:29:24.720]  他說了一句話
[00:29:24.720 --> 00:29:31.920]  他說:你所行的神蹟若無神同在
[00:29:31.920 --> 00:29:35.320]  無人能行
[00:29:35.320 --> 00:29:37.920]  這個人看得很對
[00:29:37.920 --> 00:29:39.720]  他說:你所行的神蹟
[00:29:39.720 --> 00:29:42.120]  若無神同在
[00:29:42.120 --> 00:29:44.520]  是行不出來的
[00:29:44.520 --> 00:29:46.320]  所以你覺得這個老人家
[00:29:46.320 --> 00:29:47.520]  我猜他只是老人家
[00:29:47.520 --> 00:29:48.720]  未必是
[00:29:48.720 --> 00:29:50.720]  這個猶太人的官
[00:29:50.720 --> 00:29:53.120]  究竟他想問耶穌什麼
[00:29:53.120 --> 00:29:54.520]  偷偷地夜漫漫
[00:29:54.520 --> 00:29:56.120]  這麼害怕被人見到
[00:29:56.120 --> 00:29:57.520]  都要來找耶穌
[00:29:57.520 --> 00:30:01.720]  你猜他心裡面想問一個什麼問題呢
[00:30:01.720 --> 00:30:04.120]  這裡沒有說他問什麼問題
[00:30:04.120 --> 00:30:06.320]  但是耶穌似乎已經看出了
[00:30:06.320 --> 00:30:09.120]  他心裡面想問的問題
[00:30:09.120 --> 00:30:12.520]  他說:人若不是從水和聖靈生
[00:30:12.520 --> 00:30:17.120]  就不能進神的國
[00:30:17.120 --> 00:30:30.920]  這句話可圈可點
[00:30:30.920 --> 00:30:32.920]  回到下一個slide
[00:30:32.920 --> 00:30:35.920]  人若不是隨水和聖靈而生
[00:30:35.920 --> 00:30:38.720]  就不能進神的國
[00:30:38.720 --> 00:30:43.320]  水就是潔淨
[00:30:43.320 --> 00:30:44.920]  我們剛才說了
[00:30:44.920 --> 00:30:53.920]  聖靈是什麼意思呢
[00:30:53.920 --> 00:30:54.920]  水就是潔淨
[00:30:54.920 --> 00:31:00.120]  要恢復我們人生命的本質和意義
[00:31:00.120 --> 00:31:04.920]  聖靈就是引導我們每一天的生活
[00:31:04.920 --> 00:31:06.720]  重生的意思
[00:31:06.720 --> 00:31:11.120]  我們很簡單解釋了
[00:31:11.120 --> 00:31:16.720]  重生的意思就是從上而來的生命
[00:31:16.720 --> 00:31:18.520]  因為連哥底姆都問了
[00:31:18.520 --> 00:31:19.920]  生了出來
[00:31:19.920 --> 00:31:22.120]  可不可以回到肚子裡再生
[00:31:22.120 --> 00:31:23.320]  當然不行
[00:31:23.320 --> 00:31:24.520]  你就問問我們吧
[00:31:24.520 --> 00:31:26.520]  我們已經變了五十多歲
[00:31:26.520 --> 00:31:29.520]  我可不可以回頭呢
[00:31:29.520 --> 00:31:32.520]  人生有很多事我們後悔的
[00:31:32.520 --> 00:31:34.120]  有些事我們覺得早知
[00:31:34.120 --> 00:31:36.120]  我們就不是這樣做
[00:31:36.120 --> 00:31:38.320]  有些事如果再給我一次機會
[00:31:38.320 --> 00:31:40.920]  我一定不是這樣走
[00:31:40.920 --> 00:31:42.720]  可不可以回頭呢
[00:31:42.720 --> 00:31:43.720]  回不頭
[00:31:43.720 --> 00:31:46.320]  所以猶太人的觀察
[00:31:46.320 --> 00:31:47.320]  人都老了
[00:31:47.320 --> 00:31:49.720]  如何回頭重新來過
[00:31:49.720 --> 00:31:51.520]  重生是什麼意思呢
[00:31:51.520 --> 00:31:52.720]  是一個圓明的意思
[00:31:52.720 --> 00:31:56.320]  就是從上而來的生命
[00:31:56.320 --> 00:32:00.520]  這些解釋大家不會很入腦
[00:32:00.520 --> 00:32:05.520]  所以又要講多個見證
[00:32:05.520 --> 00:32:08.720]  其實我不是很喜歡看書的人
[00:32:08.720 --> 00:32:11.920]  我通常考試是靠捉題目
[00:32:11.920 --> 00:32:16.920]  反而我入了大學之後
[00:32:16.920 --> 00:32:20.120]  就要找本書看一下
[00:32:20.120 --> 00:32:21.920]  為什麼呢
[00:32:21.920 --> 00:32:24.320]  我住在帕瑪地
[00:32:24.320 --> 00:32:26.320]  我當時是入中文大學
[00:32:26.320 --> 00:32:27.920]  就是馬寮水
[00:32:27.920 --> 00:32:31.520]  我現在講的是四十年前
[00:32:31.520 --> 00:32:35.720]  那時我們的火車上有煙
[00:32:35.720 --> 00:32:38.920]  所以我們要搭巴士去隧道口
[00:32:38.920 --> 00:32:41.920]  再搭一個站去紅磡站
[00:32:41.920 --> 00:32:44.120]  那時訓練你很可愛
[00:32:44.120 --> 00:32:45.120]  很健康
[00:32:45.120 --> 00:32:46.320]  因為你知道還有五分鐘
[00:32:46.320 --> 00:32:47.720]  火車要開
[00:32:47.720 --> 00:32:50.520]  你還要跑上樓梯去紅磡
[00:32:50.520 --> 00:32:52.120]  再跑過天橋
[00:32:52.120 --> 00:32:53.920]  再跑回月台
[00:32:53.920 --> 00:32:56.720]  大約五分鐘我都做得到
[00:32:56.720 --> 00:32:57.920]  為什麼做得到呢
[00:32:57.920 --> 00:32:59.920]  因為當時的火車是這樣的
[00:32:59.920 --> 00:33:00.920]  它一路開
[00:33:00.920 --> 00:33:04.920]  你還可以跳上火車
[00:33:04.920 --> 00:33:06.520]  所以就經常這樣
[00:33:06.520 --> 00:33:10.320]  但一上到火車我就會停下來
[00:33:10.320 --> 00:33:12.520]  停下來又怎樣呢
[00:33:12.520 --> 00:33:15.520]  以前的火車沒有現在那麼快
[00:33:15.520 --> 00:33:16.520]  所以每程
[00:33:16.520 --> 00:33:19.120]  你想想每天這樣
[00:33:19.120 --> 00:33:20.920]  來來回回都很多時間
[00:33:20.920 --> 00:33:23.120]  所以我就找到一本書看
[00:33:23.120 --> 00:33:27.720]  這本書叫《誰掌管明天》
[00:33:27.720 --> 00:33:31.120]  當時的封面是這樣的
[00:33:31.120 --> 00:33:35.120]  現在新版的厚了一倍
[00:33:35.120 --> 00:33:40.320]  我讀一讀那段文字
[00:33:40.320 --> 00:33:44.720]  它說十九歲
[00:33:44.720 --> 00:33:45.720]  應該有些文字
[00:33:45.720 --> 00:33:47.920]  出不到嗎
[00:33:47.920 --> 00:33:48.720]  出到了
[00:33:48.720 --> 00:33:50.320]  它說十九歲是一個
[00:33:50.320 --> 00:33:57.320]  充滿對前途如思似夢的童境年齡
[00:33:57.320 --> 00:33:58.320]  有一天
[00:33:58.320 --> 00:34:00.120]  神對我說去
[00:34:00.120 --> 00:34:01.320]  到中國去
[00:34:01.320 --> 00:34:03.720]  在那裡為我做工
[00:34:03.720 --> 00:34:07.520]  祂就拋下了美國加州燦爛的陽光
[00:34:07.520 --> 00:34:10.920]  拋下了校園屈衝的龍音
[00:34:10.920 --> 00:34:13.520]  拋下了父母的笑臉軟語
[00:34:13.520 --> 00:34:17.320]  跑到千里迢迢的外國國土
[00:34:17.320 --> 00:34:22.320]  因為祂知道誰掌管明天
[00:34:22.320 --> 00:34:25.320]  這裡說十九歲是在史丹佛讀的
[00:34:25.320 --> 00:34:27.520]  美國史丹佛大學
[00:34:27.520 --> 00:34:29.320]  剛好我看這本書
[00:34:29.320 --> 00:34:31.720]  大學的時候也是剛剛十九歲
[00:34:31.720 --> 00:34:34.320]  所以我一看到它這個封面就很吸引
[00:34:34.320 --> 00:34:35.920]  十九歲?
[00:34:35.920 --> 00:34:38.720]  我也想知道我十九歲應該怎麼走
[00:34:38.720 --> 00:34:42.320]  所以就在火車裡面看完這本書
[00:34:42.320 --> 00:34:46.320]  這本書就改變了我很多
[00:34:46.320 --> 00:34:48.720]  我在想一個生命
[00:34:48.720 --> 00:34:50.920]  為什麼十九歲
[00:34:50.920 --> 00:34:53.320]  還有沒有十九歲的?
[00:34:53.320 --> 00:34:54.320]  還有的
[00:34:54.320 --> 00:34:58.320]  我相信只有一個半個
[00:34:58.320 --> 00:35:00.520]  怎麼會想到
[00:35:00.520 --> 00:35:02.320]  離開美國
[00:35:02.320 --> 00:35:03.720]  去到中國
[00:35:03.720 --> 00:35:06.120]  當時沒有坐飛機的
[00:35:06.120 --> 00:35:07.320]  當時坐船的
[00:35:07.320 --> 00:35:10.120]  1900年代
[00:35:10.120 --> 00:35:11.320]  他不懂中文
[00:35:11.320 --> 00:35:13.720]  又不懂中國的文化
[00:35:13.720 --> 00:35:15.920]  要去那裡
[00:35:15.920 --> 00:35:16.920]  我很喜歡看的
[00:35:16.920 --> 00:35:18.720]  因為女性
[00:35:18.720 --> 00:35:19.920]  我喜歡看女性
[00:35:19.920 --> 00:35:21.720]  因為男性那些轟轟烈烈的
[00:35:21.720 --> 00:35:22.520]  我不知道
[00:35:22.520 --> 00:35:23.920]  我覺得差得太遠
[00:35:23.920 --> 00:35:24.920]  我通常看
[00:35:24.920 --> 00:35:26.920]  就看最後多少歲死
[00:35:26.920 --> 00:35:29.520]  去到宣教的工場三年死了
[00:35:29.520 --> 00:35:30.720]  那些我又不會看
[00:35:30.720 --> 00:35:34.320]  因為那些我搞不定
[00:35:34.320 --> 00:35:36.520]  我看到原來他寫這本書的時候
[00:35:36.520 --> 00:35:39.320]  是八十歲
[00:35:39.320 --> 00:35:41.320]  我覺得這樣就值得看了
[00:35:41.320 --> 00:35:42.920]  由十九歲到八十歲
[00:35:42.920 --> 00:35:45.920]  很想知道他的人生是怎樣一步一步活
[00:35:45.920 --> 00:35:48.920]  講出誰掌管明天
[00:35:48.920 --> 00:35:53.520]  他去到中國主要是幫那些孤兒
[00:35:53.520 --> 00:35:56.720]  其中一個大家都熟悉的
[00:35:56.720 --> 00:36:00.520]  就是
[00:36:00.520 --> 00:36:02.520]  這間堂的創辦人
[00:36:02.520 --> 00:36:03.920]  簡國慶牧師
[00:36:03.920 --> 00:36:04.320]  是不是?
