
[00:00:00.000 --> 00:00:02.820]  各位靈子慧平安
[00:15:55.480 --> 00:15:57.480]  很不想面對的事情
[00:15:57.480 --> 00:15:59.480]  無論是家庭工作裡出現的
[00:15:59.480 --> 00:16:01.480]  有時候也會有一種危險
[00:16:01.480 --> 00:16:03.480]  心裡面想試探神
[00:16:03.480 --> 00:16:05.480]  神啊
[00:16:05.480 --> 00:16:07.480]  為什麼你會這樣待我
[00:16:07.480 --> 00:16:09.480]  你是不是不再理會我
[00:16:09.480 --> 00:16:11.480]  那我也不需要再信靠你
[00:16:11.480 --> 00:16:15.480]  因此內心出現很多的
[00:16:15.480 --> 00:16:17.480]  一種危險想離開上帝
[00:16:17.480 --> 00:16:19.480]  但同時見到很多弟兄姊妹
[00:16:19.480 --> 00:16:21.480]  他們在神的面前
[00:16:21.480 --> 00:16:23.480]  他們心裡面知道
[00:16:23.480 --> 00:16:25.480]  這位上帝是可信的
[00:16:25.480 --> 00:16:27.480]  而在那些時候
[00:16:27.480 --> 00:16:29.480]  他們就堅定的
[00:16:29.480 --> 00:16:31.480]  仍然信靠著
[00:16:31.480 --> 00:16:33.480]  我們再讀下去的時候
[00:16:33.480 --> 00:16:35.480]  你發覺聖經就講述到
[00:16:35.480 --> 00:16:37.480]  當時以色列人在曠野
[00:16:37.480 --> 00:16:39.480]  有這種情況
[00:16:39.480 --> 00:16:41.480]  但你再讀下去的時候
[00:16:41.480 --> 00:16:43.480]  神就繼續告訴我們
[00:16:43.480 --> 00:16:45.480]  今天我們都有這個危險
[00:16:45.480 --> 00:16:47.480]  因此你和我要堅定
[00:16:47.480 --> 00:16:49.480]  繼續的信靠神
[00:16:49.480 --> 00:16:51.480]  大家再看十二節
[00:16:53.480 --> 00:16:55.480]  大家一起讀一讀這節聖經
[00:16:55.480 --> 00:16:57.480]  弟兄們
[00:16:57.480 --> 00:16:59.480]  你們要小心
[00:16:59.480 --> 00:17:01.480]  免得你們中間有人
[00:17:01.480 --> 00:17:03.480]  存著邪惡不信的心
[00:17:03.480 --> 00:17:05.480]  以致你們
[00:17:05.480 --> 00:17:07.480]  要永活的神
[00:17:07.480 --> 00:17:09.480]  聖經就講
[00:17:09.480 --> 00:17:11.480]  你們要小心
[00:17:11.480 --> 00:17:13.480]  避開這個邪惡不信的心
[00:17:13.480 --> 00:17:15.480]  聖經提到邪惡和不信
[00:17:15.480 --> 00:17:17.480]  另一個翻譯可以將
[00:17:17.480 --> 00:17:19.480]  這個次序稍微轉一轉
[00:17:19.480 --> 00:17:21.480]  就是先先有不信
[00:17:21.480 --> 00:17:23.480]  因此內心
[00:17:23.480 --> 00:17:25.480]  出現了一種
[00:17:25.480 --> 00:17:27.480]  內心的一種衝動
[00:17:27.480 --> 00:17:29.480]  要走自己的路
[00:17:29.480 --> 00:17:31.480]  出現了惡行
[00:17:31.480 --> 00:17:33.480]  然後一種
[00:17:33.480 --> 00:17:35.480]  不信帶來的惡行
[00:17:35.480 --> 00:17:37.480]  叫他離開這位永活的上帝
[00:17:37.480 --> 00:17:39.480]  意味著他切斷了
[00:17:39.480 --> 00:17:41.480]  生命的全員
[00:17:41.480 --> 00:17:43.480]  上帝是永遠活著的上帝
[00:17:43.480 --> 00:17:45.480]  當人離棄上帝的時候
[00:17:45.480 --> 00:17:47.480]  生命就失去了
[00:17:47.480 --> 00:17:49.480]  生命的源頭
[00:17:49.480 --> 00:17:51.480]  也就是說全員的供應
[00:17:51.480 --> 00:17:53.480]  在這裡聖經提到
[00:17:53.480 --> 00:17:55.480]  你要小心
[00:17:55.480 --> 00:17:57.480]  不要因為這種邪惡不信的心
[00:17:57.480 --> 00:17:59.480]  以致你棄了永活的上帝
[00:17:59.480 --> 00:18:01.480]  也都惹動了神的怒氣
[00:18:01.480 --> 00:18:03.480]  剛才的經文不斷提及
[00:18:03.480 --> 00:18:05.480]  以色列人他們
[00:18:05.480 --> 00:18:07.480]  惹動神的怒氣
[00:18:07.480 --> 00:18:09.480]  弟兄姊妹你和我都記得
[00:18:09.480 --> 00:18:11.480]  聖經講述到神的怒氣是怎樣的
[00:18:11.480 --> 00:18:13.480]  聖經說
[00:18:13.480 --> 00:18:15.480]  祂是不輕易發怒的
[00:18:15.480 --> 00:18:17.480]  但是雖然是這樣
[00:18:17.480 --> 00:18:19.480]  你見到人他們不斷
[00:18:19.480 --> 00:18:21.480]  惹動神的怒氣
[00:18:21.480 --> 00:18:23.480]  聖經提到他們在曠野
[00:18:23.480 --> 00:18:25.480]  惹動神的怒氣四十年
[00:18:25.480 --> 00:18:29.480]  雖然神是不輕易發怒
[00:18:29.480 --> 00:18:31.480]  但是同樣祂是有公義的上帝
[00:18:31.480 --> 00:18:33.480]  聖經提到
[00:18:33.480 --> 00:18:35.480]  神公義的審判就出現
[00:18:35.480 --> 00:18:39.480]  但是在這個情況之下
[00:18:39.480 --> 00:18:41.480]  有一種因素可以扭轉整個發展
[00:18:41.480 --> 00:18:43.480]  就是剛才所讀的第十三節所說
[00:18:43.480 --> 00:18:45.480]  他說
[00:18:45.480 --> 00:18:47.480]  趁著還有叫作今天的時候
[00:18:47.480 --> 00:18:49.480]  總要天天互相勸勉
[00:18:49.480 --> 00:18:51.480]  免得你們中間
[00:18:51.480 --> 00:18:53.480]  有人受了罪的誘惑
[00:18:53.480 --> 00:18:55.480]  心裡就剛硬了
[00:18:55.480 --> 00:18:57.480]  聖經提到一件事情
[00:18:57.480 --> 00:18:59.480]  就是
[00:18:59.480 --> 00:19:01.480]  當我們有這樣的情況出現的時候
[00:19:01.480 --> 00:19:03.480]  我們的弟兄姊妹
[00:19:03.480 --> 00:19:05.480]  整段的經文特別提及
[00:19:05.480 --> 00:19:07.480]  弟兄姊妹不單止那些跌倒的
[00:19:07.480 --> 00:19:09.480]  弟兄姊妹們
[00:19:09.480 --> 00:19:11.480]  你們要留意
[00:19:11.480 --> 00:19:13.480]  你們要趁著還有機會
[00:19:13.480 --> 00:19:15.480]  沒錯
[00:19:15.480 --> 00:19:17.480]  當有人跌倒的時候
[00:19:17.480 --> 00:19:19.480]  他的心未至於剛硬的時候
[00:19:19.480 --> 00:19:21.480]  未至於不願意
[00:19:21.480 --> 00:19:23.480]  轉回的時候
[00:19:23.480 --> 00:19:25.480]  或者說趁著今天
[00:19:25.480 --> 00:19:27.480]  上帝仍然接納我們回轉的時候
[00:19:27.480 --> 00:19:29.480]  你要去勸告你的弟兄姊妹
[00:19:29.480 --> 00:19:31.480]  弟兄姊妹之間
[00:19:31.480 --> 00:19:33.480]  彼此的相勸
[00:19:33.480 --> 00:19:35.480]  正是去解決
[00:19:35.480 --> 00:19:37.480]  很多很多
[00:19:37.480 --> 00:19:39.480]  是不順的
[00:19:39.480 --> 00:19:41.480]  情況的解藥
[00:19:41.480 --> 00:19:43.480]  聖經裡面
[00:19:43.480 --> 00:19:45.480]  一直在強調
[00:19:45.480 --> 00:19:47.480]  肢體之間的關係
[00:19:47.480 --> 00:19:49.480]  是一個極其重要的
[00:19:49.480 --> 00:19:51.480]  讓我們能夠克服不順的一個原因
[00:19:51.480 --> 00:19:53.480]  剛剛早前
[00:19:53.480 --> 00:19:55.480]  大家都很記得
[00:19:55.480 --> 00:19:57.480]  這個天竺
[00:19:57.480 --> 00:19:59.480]  帶來那種的影響
[00:19:59.480 --> 00:20:01.480]  山竺 天竺
[00:20:01.480 --> 00:20:03.480]  山竺
[00:20:03.480 --> 00:20:07.480]  不是山竺牛肉
[00:20:09.480 --> 00:20:11.480]  我們因為最近聽到消息
[00:20:11.480 --> 00:20:13.480]  很快又有新的暴風可能來到
[00:20:13.480 --> 00:20:15.480]  都會有雨季
[00:20:15.480 --> 00:20:19.480]  我記得在風暴之後
[00:20:19.480 --> 00:20:21.480]  大概兩天三天
[00:20:21.480 --> 00:20:23.480]  去到維多利亞公園
[00:20:23.480 --> 00:20:25.480]  在那裡做些運動
[00:20:25.480 --> 00:20:27.480]  突然間發覺
[00:20:27.480 --> 00:20:29.480]  條路都不通
[00:20:29.480 --> 00:20:31.480]  因為樹倒塌了
[00:20:31.480 --> 00:20:33.480]  擋住了路 走不了
[00:20:33.480 --> 00:20:35.480]  很感受到暴風那種的威力
[00:20:35.480 --> 00:20:37.480]  後來再去的時候
[00:20:37.480 --> 00:20:39.480]  就看到有一些樹
[00:20:39.480 --> 00:20:41.480]  雖然好像傾斜了
[00:20:41.480 --> 00:20:43.480]  但他們用一些木樁
[00:20:43.480 --> 00:20:45.480]  撐住那些樹 讓它慢慢長直
[00:20:45.480 --> 00:20:47.480]  那些木樁很有用
[00:20:47.480 --> 00:20:49.480]  但我更加留意到
[00:20:49.480 --> 00:20:51.480]  有一些榕樹
[00:20:51.480 --> 00:20:53.480]  榕樹大家知道
[00:20:53.480 --> 00:20:55.480]  它不需要木樁撐住它
[00:20:55.480 --> 00:20:57.480]  因為一些
[00:20:57.480 --> 00:20:59.480]  一些氣筋
[00:20:59.480 --> 00:21:01.480]  從那些樹枝長出來
[00:21:01.480 --> 00:21:03.480]  氣筋又落到底的時候
[00:21:03.480 --> 00:21:05.480]  慢慢它再摺到地上
[00:21:05.480 --> 00:21:07.480]  那些很粗壯的氣筋
[00:21:07.480 --> 00:21:09.480]  好像另一條樹幹
[00:21:09.480 --> 00:21:11.480]  在身邊支撐著整棵樹
[00:21:11.480 --> 00:21:13.480]  你慢慢看的時候
[00:21:13.480 --> 00:21:15.480]  很堅固
[00:21:15.480 --> 00:21:17.480]  因為很多不同的氣筋
[00:21:17.480 --> 00:21:19.480]  在旁邊支撐著它
[00:21:19.480 --> 00:21:21.480]  它不會倒塌
[00:21:21.480 --> 00:21:23.480]  弟兄姊妹你知道
[00:21:23.480 --> 00:21:25.480]  在你身邊的弟兄姊妹
[00:21:25.480 --> 00:21:27.480]  是極其重要
[00:21:27.480 --> 00:21:29.480]  幫助你
[00:21:29.480 --> 00:21:31.480]  能夠在挑戰的期間
[00:21:31.480 --> 00:21:33.480]  堅定信心的原因
[00:21:33.480 --> 00:21:35.480]  而你也是別人
[00:21:35.480 --> 00:21:37.480]  能夠堅定
[00:21:37.480 --> 00:21:39.480]  可以勝過不信的原因
[00:21:39.480 --> 00:21:43.480]  聖經在這裡講述不信的事情
[00:21:43.480 --> 00:21:45.480]  然後他就說
[00:21:45.480 --> 00:21:47.480]  你們要留意
[00:21:47.480 --> 00:21:49.480]  趁著還有今天
[00:21:49.480 --> 00:21:51.480]  彼此的相勸
[00:21:51.480 --> 00:21:53.480]  才能產生堅固的作用
[00:21:53.480 --> 00:21:55.480]  然後聖經就提醒我們
[00:21:55.480 --> 00:21:57.480]  弟兄姊妹留心
[00:21:57.480 --> 00:21:59.480]  不要好像當時的耶穌的人
[00:21:59.480 --> 00:22:01.480]  面對著那些處境的時候
[00:22:01.480 --> 00:22:03.480]  就硬著心
[00:22:03.480 --> 00:22:05.480]  第十五節所講
[00:22:05.480 --> 00:22:07.480]  今天你們聽見
[00:22:07.480 --> 00:22:09.480]  祂的話的時候
[00:22:09.480 --> 00:22:11.480]  領受了祂的道
[00:22:11.480 --> 00:22:13.480]  不要再硬著心
[00:22:13.480 --> 00:22:15.480]  像耶他發牢的時候一樣
[00:22:15.480 --> 00:22:17.480]  然後在期間
[00:22:17.480 --> 00:22:19.480]  一路勉勵我們
[00:22:19.480 --> 00:22:21.480]  無論在一切的試驗
[00:22:21.480 --> 00:22:23.480]  困難裡面
[00:22:23.480 --> 00:22:25.480]  堅定你的心
[00:22:25.480 --> 00:22:27.480]  來信靠主
[00:22:27.480 --> 00:22:29.480]  弟兄姊妹
[00:22:29.480 --> 00:22:31.480]  記得聖經所講
[00:22:31.480 --> 00:22:33.480]  這位上帝
[00:22:33.480 --> 00:22:35.480]  祂是信實的
[00:22:35.480 --> 00:22:37.480]  祂容許你所面對一切的
[00:22:37.480 --> 00:22:39.480]  困難試驗
[00:22:39.480 --> 00:22:41.480]  不會是過於你所能夠承擔的
[00:22:41.480 --> 00:22:43.480]  祂原有一個心意
[00:22:43.480 --> 00:22:45.480]  要你在這些困難當中
[00:22:45.480 --> 00:22:47.480]  你得著益處
[00:22:47.480 --> 00:22:49.480]  因此你不要試探祂
[00:22:49.480 --> 00:22:51.480]  你繼續信靠祂
[00:22:51.480 --> 00:22:53.480]  始終得著神要給你的益處
[00:22:53.480 --> 00:22:55.480]  我們一起祈禱
[00:22:57.480 --> 00:22:59.480]  天父我們感謝
[00:22:59.480 --> 00:23:01.480]  祢透過
[00:23:01.480 --> 00:23:03.480]  教育以色列人他們的生活
[00:23:03.480 --> 00:23:05.480]  的例子帶給我們
[00:23:05.480 --> 00:23:07.480]  提醒
[00:23:07.480 --> 00:23:09.480]  主啊祢是那位公義的上帝
[00:23:09.480 --> 00:23:11.480]  因此
[00:23:11.480 --> 00:23:13.480]  求主保守我們的心
[00:23:13.480 --> 00:23:15.480]  我們能夠由此途中
[00:23:15.480 --> 00:23:17.480]  堅定的信靠祢
[00:23:17.480 --> 00:23:19.480]  我們都圍到我們
[00:23:19.480 --> 00:23:21.480]  現今或將要面對著不同的困難
[00:23:21.480 --> 00:23:23.480]  主啊當一些事情
[00:23:23.480 --> 00:23:25.480]  想到的時候
[00:23:25.480 --> 00:23:27.480]  求主保守我們的信心
[00:23:27.480 --> 00:23:29.480]  知道祢是那位
[00:23:29.480 --> 00:23:31.480]  真是信實的上帝
[00:23:31.480 --> 00:23:33.480]  祢都將一切的困難
[00:23:33.480 --> 00:23:35.480]  甚至苦難化成為對我們的
[00:23:35.480 --> 00:23:37.480]  祝福
[00:23:37.480 --> 00:23:39.480]  主就叫我們在任何處境當中
[00:23:39.480 --> 00:23:41.480]  仍然知道
[00:23:41.480 --> 00:23:43.480]  信靠祢
[00:23:43.480 --> 00:23:45.480]  聽我們祈禱
[00:23:45.480 --> 00:23:47.480]  奉耶穌聖名求
