
[00:00:00.000 --> 00:00:02.440]  在開始之前我們一起祈禱
[00:21:42.800 --> 00:21:43.800]  他就說
[00:21:43.800 --> 00:21:45.800]  「要不要寫在此?」
[00:21:45.800 --> 00:21:48.800]  「你不在這裏賣,難道在那裏賣嗎?」
[00:21:48.800 --> 00:21:49.600]  他就在想
[00:21:49.600 --> 00:21:51.000]  「有道理」
[00:21:51.000 --> 00:21:54.800]  於是他就將「在此」拆了
[00:21:54.800 --> 00:21:56.600]  又有一個老婆婆經過
[00:21:56.600 --> 00:21:57.400]  她就說
[00:21:57.400 --> 00:22:00.600]  「銷售兩個字很多餘」
[00:22:00.600 --> 00:22:04.200]  「你如果不是賣,難道你白送嗎?」
[00:22:04.200 --> 00:22:05.200]  他就在想
[00:22:05.200 --> 00:22:06.400]  「是喎」
[00:22:06.400 --> 00:22:09.600]  又將「銷售」兩個字拆了
[00:22:09.600 --> 00:22:12.200]  這個時候有一個學生來到
[00:22:12.200 --> 00:22:13.200]  他就說
[00:22:13.200 --> 00:22:15.400]  「嘩,你多此一舉」
[00:22:15.400 --> 00:22:18.600]  「所有人都知道你在賣雞蛋」
[00:22:18.600 --> 00:22:21.000]  「何必寫「雞蛋」兩個字?」
[00:22:21.000 --> 00:22:21.800]  他又在想
[00:22:21.800 --> 00:22:22.800]  「是喎」
[00:22:22.800 --> 00:22:26.200]  於是他就將「雞蛋」那個字也拆了
[00:22:26.200 --> 00:22:30.600]  結果將所有字都拆掉了
[00:22:30.600 --> 00:22:34.200]  世界上有很多人有很多道理
[00:22:34.200 --> 00:22:36.400]  有時候都是好意的
[00:22:36.400 --> 00:22:38.400]  但我們同時也要知道
[00:22:38.400 --> 00:22:42.800]  這些好意的價值觀是建基於什麼?
[00:22:42.800 --> 00:22:46.000]  會不會搗亂了我們的心思呢?
[00:22:46.000 --> 00:22:48.400]  如果剛才所拆掉的
[00:22:48.400 --> 00:22:51.600]  不是新鮮雞蛋在此銷售
[00:22:51.600 --> 00:22:53.400]  而是拆掉的是
[00:22:53.400 --> 00:22:54.600]  清潔
[00:22:54.600 --> 00:22:55.600]  和平
[00:22:55.600 --> 00:22:56.600]  溫涼
[00:22:56.600 --> 00:22:57.600]  柔順
[00:22:57.600 --> 00:22:59.200]  沒有憐憫
[00:22:59.200 --> 00:23:00.800]  美善的果子
[00:23:00.800 --> 00:23:02.200]  沒有偏私
[00:23:02.200 --> 00:23:04.000]  沒有虛偽
[00:23:04.000 --> 00:23:07.400]  如果這些一一都被拆去的話
[00:23:07.400 --> 00:23:11.400]  這個世界會怎樣呢?
[00:23:11.400 --> 00:23:14.000]  作為基督徒的你和我
[00:23:14.000 --> 00:23:16.400]  上帝賦予了我們的使命
[00:23:16.400 --> 00:23:19.000]  就是願上帝的國降臨
[00:23:19.000 --> 00:23:21.600]  願上帝的旨意行在地上
[00:23:21.600 --> 00:23:23.600]  如同行在天上
[00:23:23.600 --> 00:23:27.400]  所以我們是要展現真理在群體之中
[00:23:27.400 --> 00:23:30.400]  而上帝也渴望我們在群體之中
[00:23:30.400 --> 00:23:31.800]  成為完全
[00:23:31.800 --> 00:23:33.800]  成為健全
[00:23:33.800 --> 00:23:36.200]  不過容不容易實踐呢?
[00:23:36.200 --> 00:23:37.600]  很不容易
[00:23:37.600 --> 00:23:40.000]  如果靠著自己咬緊牙關
[00:23:40.000 --> 00:23:41.800]  當然不容易
[00:23:41.800 --> 00:23:51.400]  所以我們一起讀讀第七和第八節好不好?
[00:23:51.400 --> 00:23:53.800]  好,預備,一二三
[00:23:53.800 --> 00:24:14.800]  (念)
[00:24:14.800 --> 00:24:16.000]  我們的生活
[00:24:16.000 --> 00:24:17.800]  如果是靠近上帝的話
[00:24:17.800 --> 00:24:19.400]  讓上帝的話語
[00:24:19.400 --> 00:24:21.800]  更多更多佔據我們的生命
[00:24:21.800 --> 00:24:25.800]  讓上帝更多介入和參與我們生命的話
[00:24:25.800 --> 00:24:27.600]  魔鬼會逃脫的
[00:24:27.600 --> 00:24:32.800]  因為他已經不能夠在我們身上有任何的作為了
[00:24:32.800 --> 00:24:35.800]  今天,《直傳雅各書》對我們的提醒
[00:24:35.800 --> 00:24:37.800]  講到有一種智慧
[00:24:37.800 --> 00:24:39.800]  是被惡毒和疾到
[00:24:39.800 --> 00:24:41.800]  自私所充滿的
[00:24:41.800 --> 00:24:44.600]  他過分關心和捍衛自我利益
[00:24:44.600 --> 00:24:48.000]  引致分裂結黨而顯不出真理
[00:24:48.000 --> 00:24:51.200]  這一種智慧不是從上而來的
[00:24:51.200 --> 00:24:54.000]  而又有一種智慧能夠謙卑
[00:24:54.000 --> 00:24:57.200]  藉著他的行為流露出美善的生命
[00:24:57.200 --> 00:25:01.000]  這一種智慧是不會以權力去壓制他人
[00:25:01.000 --> 00:25:02.400]  而是一視同仁
[00:25:02.400 --> 00:25:03.600]  公平接待
[00:25:03.600 --> 00:25:07.000]  以憐憫和美善去善待他人
[00:25:07.000 --> 00:25:09.000]  他所栽種的是和平
[00:25:09.000 --> 00:25:12.200]  而結出的果子都是和平的果子
[00:25:12.200 --> 00:25:17.000]  令到自己和別人都成為完整和健全
[00:25:17.000 --> 00:25:19.800]  你會選哪一樣呢?
[00:25:19.800 --> 00:25:24.400]  你會選被哪一個智慧所引導呢?
[00:25:24.400 --> 00:25:29.000]  哪一個才是有從上而來的智慧呢?
[00:25:29.000 --> 00:25:31.600]  願我們都在上帝的話語裏面
[00:25:31.600 --> 00:25:33.400]  繼續好好學習
[00:25:33.400 --> 00:25:34.800]  彼此提醒
[00:25:34.800 --> 00:25:39.800]  願一切榮耀、重讚都歸給我們三一的上帝
