
[00:00:00.000 --> 00:00:05.320]  弟兄姊妹,讓我們一同禱告
[00:21:31.880 --> 00:21:35.000]  也不是你長大的
[00:21:35.000 --> 00:21:38.040]  一夜長成,一夜死去
[00:21:38.040 --> 00:21:40.360]  你尚且愛惜它
[00:21:40.360 --> 00:21:43.120]  何況這泥泥未大成
[00:21:43.120 --> 00:21:48.640]  其中不曉得分辨左右手的十二萬多人
[00:21:48.640 --> 00:21:51.120]  並且有許多神族
[00:21:51.120 --> 00:21:54.240]  我怎能不愛惜呢?」
[00:21:54.240 --> 00:21:59.040]  這句話是神向約拿斯發出的挑戰
[00:21:59.040 --> 00:22:02.560]  也是今天神向我們發出的挑戰
[00:22:02.560 --> 00:22:05.240]  我們一起祈禱
[00:22:05.240 --> 00:22:20.760]  親愛的天父
[00:22:20.760 --> 00:22:23.520]  求祢幫助我們
[00:22:23.520 --> 00:22:25.960]  求祢饒恕我們
[00:22:25.960 --> 00:22:29.840]  讓我們不要只看我們眼前很多的東西
[00:22:29.840 --> 00:22:32.440]  我們每天忙忙碌碌
[00:22:32.440 --> 00:22:36.160]  讓我們能夠跳出我們的框框
[00:22:36.160 --> 00:22:38.200]  我們放眼世界
[00:22:38.200 --> 00:22:39.720]  讓我們去明白
[00:22:39.720 --> 00:22:41.920]  祢是怎樣愛世人
[00:22:41.920 --> 00:22:45.640]  世上還有二十一億未得之民
[00:22:45.640 --> 00:22:46.800]  主啊
[00:22:46.800 --> 00:22:48.360]  求祢叫我們
[00:22:48.360 --> 00:22:50.360]  用我們不同的方法
[00:22:50.360 --> 00:22:52.120]  去關心他們
[00:22:52.120 --> 00:22:53.520]  去愛他們
[00:22:53.520 --> 00:22:56.120]  我們這樣祈禱奉主耶穌基督的名
