
[00:00:00.000 --> 00:00:02.640]  各位聽眾、各位朋友 新年快樂
[00:18:32.120 --> 00:18:32.840]  為什麼呢?
[00:18:32.840 --> 00:18:36.040]  不知道是不是他覺得自己已經有升班的可能性
[00:18:36.040 --> 00:18:37.920]  大家都知道他已經在打英超了
[00:18:37.920 --> 00:18:40.640]  以前他在英冠的時候
[00:18:40.640 --> 00:18:43.080]  他們本身的球場都很大
[00:18:43.080 --> 00:18:44.320]  但是外面呢
[00:18:44.320 --> 00:18:45.920]  年尾左右的時候
[00:18:45.920 --> 00:18:49.320]  他們就開始弄漂亮外面的範圍
[00:18:49.320 --> 00:18:51.440]  越來越大、越來越寬敞
[00:18:51.440 --> 00:18:55.080]  你知道旅遊巴或者球迷越來越多的時候
[00:18:55.080 --> 00:18:56.280]  就要弄大一點
[00:18:56.280 --> 00:18:58.400]  配套就要更好
[00:18:58.400 --> 00:19:00.360]  所以弄闊一點
[00:19:00.360 --> 00:19:02.800]  巴士專線又可以多一點
[00:19:02.800 --> 00:19:04.720]  更多的巴士進來
[00:19:04.720 --> 00:19:06.440]  更多的球迷再來看球賽
[00:19:06.440 --> 00:19:08.920]  當然疫情就阻礙了這件事情的發生
[00:19:08.920 --> 00:19:09.720]  但是無論如何
[00:19:09.720 --> 00:19:11.120]  外面都變大了
[00:19:11.120 --> 00:19:12.520]  變漂亮了
[00:19:12.520 --> 00:19:15.480]  因為人流多了
[00:19:15.480 --> 00:19:16.960]  所以就要弄大一點
[00:19:16.960 --> 00:19:20.080]  擴大人和空間
[00:19:20.080 --> 00:19:21.680]  都要弄大
[00:19:21.680 --> 00:19:24.400]  在比喻裡面
[00:19:24.400 --> 00:19:27.280]  這裡我們看到擴張有另一個字眼
[00:19:27.280 --> 00:19:29.360]  也是非常特別的
[00:19:29.360 --> 00:19:35.360]  就是第二節裡面提到的張大這個字
[00:19:35.360 --> 00:19:37.000]  就是張大這個字
[00:19:37.000 --> 00:19:39.320]  他說要擴張你帳幕之地
[00:19:39.320 --> 00:19:42.280]  張大你居所的萬字
[00:19:42.280 --> 00:19:45.480]  張大這個字的意思是指拓展
[00:19:45.480 --> 00:19:47.840]  又或者是延長、伸開
[00:19:47.840 --> 00:19:49.240]  又或者是散開
[00:19:49.240 --> 00:19:50.600]  伸展的意思
[00:19:50.600 --> 00:19:51.600]  在意思上
[00:19:51.600 --> 00:19:55.360]  其實跟先前的擴張可以說是同義的字眼
[00:19:55.360 --> 00:19:57.240]  而這裡要拓展
[00:19:57.240 --> 00:19:59.720]  如果我們採用中文聖經的翻譯
[00:19:59.720 --> 00:20:00.760]  就是拓展什麼?
[00:20:00.760 --> 00:20:01.840]  居所
[00:20:01.840 --> 00:20:05.400]  也似乎表面聽起來跟住有關
[00:20:05.400 --> 00:20:08.440]  就是你居所的萬字
[00:20:08.440 --> 00:20:11.040]  以色列人他們出埃及的時候
[00:20:11.040 --> 00:20:13.680]  他們都住在帳棚、帳幕
[00:20:13.680 --> 00:20:16.160]  帳幕、帳棚當然不會有門
[00:20:16.160 --> 00:20:17.840]  只有一塊的萬字
[00:20:17.840 --> 00:20:20.680]  萬字就好像等於一道門一樣
[00:20:20.680 --> 00:20:22.040]  進去裡面
[00:20:22.040 --> 00:20:24.240]  當你的萬字張大之後
[00:20:24.240 --> 00:20:27.280]  就有更多人可以去到你的帳幕裡面
[00:20:27.280 --> 00:20:30.520]  無論是你的朋友或者更多的兒女也好
[00:20:30.520 --> 00:20:33.120]  可以容納更多的人
[00:20:33.120 --> 00:20:34.120]  當然了
[00:20:34.120 --> 00:20:36.880]  這裡的居所這個字
[00:20:36.880 --> 00:20:39.560]  其實在舊約出現了差不多140次
[00:20:39.560 --> 00:20:43.480]  但是至少119次都是翻譯為會莫的
[00:20:43.480 --> 00:20:45.920]  大家知道在所羅門王之前
[00:20:45.920 --> 00:20:48.200]  以色列人都是在會莫敬拜神
[00:20:48.200 --> 00:20:50.960]  不過在以賽亞先知的時代
[00:20:50.960 --> 00:20:52.760]  其實已經有聖殿了
[00:20:52.760 --> 00:20:56.320]  為什麼這裡還說到神與人相遇
[00:20:56.320 --> 00:20:59.520]  人敬拜的地方是在會莫這裡呢?
[00:20:59.520 --> 00:21:01.640]  而不是在聖殿呢?
[00:21:01.640 --> 00:21:03.440]  竟然用會莫
[00:21:03.440 --> 00:21:07.720]  還有如果純粹是說到人住的地方
[00:21:07.720 --> 00:21:09.000]  這樣行不行呢?
[00:21:09.000 --> 00:21:13.440]  還是真的說敬拜神與神相遇的會莫呢?
[00:21:13.440 --> 00:21:16.600]  如果這裡真的說到敬拜神的地方的話
[00:21:16.600 --> 00:21:19.160]  這樣的話
[00:21:19.160 --> 00:21:22.680]  新展萬字、張大萬字
[00:21:22.680 --> 00:21:29.160]  就好像讓更多人進入神同在的萬字裡面
[00:21:29.160 --> 00:21:32.320]  這不是一件好事嗎?
[00:21:32.320 --> 00:21:35.480]  以前我記得媽媽跟我去買校服的時候
[00:21:35.480 --> 00:21:38.680]  她就跟我說一定要買長一點的褲子
[00:21:38.680 --> 00:21:40.760]  我說長一點怎麼穿呢?
[00:21:40.760 --> 00:21:41.800]  不就拖地了嗎?
[00:21:41.800 --> 00:21:43.160]  我幫你摺起它
[00:21:43.160 --> 00:21:44.720]  到你高一點的時候
[00:21:44.720 --> 00:21:47.400]  就幫你放長一點的褲子
[00:21:47.400 --> 00:21:49.040]  伸長多一點
[00:21:49.040 --> 00:21:50.840]  伸展多一點
[00:21:50.840 --> 00:21:53.000]  萬字也是一樣的
[00:21:53.000 --> 00:21:54.840]  萬字伸展開它
[00:21:54.840 --> 00:21:55.880]  為什麼要伸展呢?
[00:21:55.880 --> 00:21:59.560]  因為越來越多人可以讓更多人進入裡面
[00:21:59.560 --> 00:22:01.200]  敬拜的萬字
[00:22:01.200 --> 00:22:03.440]  來到新展、拓展
[00:22:03.440 --> 00:22:05.560]  門口變大、萬字變大
[00:22:05.560 --> 00:22:08.360]  進去的人就越來越多
[00:22:08.360 --> 00:22:10.440]  當然了
[00:22:10.440 --> 00:22:12.800]  不是整大教會的門口
[00:22:12.800 --> 00:22:15.280]  教會於是就多了人進去
[00:22:15.280 --> 00:22:18.480]  我們也知道整大教會的門口是沒用的
[00:22:18.480 --> 00:22:20.520]  你要有更多人進去要做什麼呢?
[00:22:20.520 --> 00:22:22.040]  例如教會要多元化
[00:22:22.040 --> 00:22:25.320]  有些教會就於是乎做一些社區的參與
[00:22:25.320 --> 00:22:26.520]  多一點傳福音
[00:22:26.520 --> 00:22:27.720]  掃外賣店
[00:22:27.720 --> 00:22:28.840]  關心社群
[00:22:28.840 --> 00:22:29.920]  關心華人
[00:22:29.920 --> 00:22:33.200]  做一些外向的、外展的工作
[00:22:33.200 --> 00:22:37.400]  我們不要忘記內在的工作也很重要的
[00:22:37.400 --> 00:22:41.280]  例如我們要做好一些高質素的主要學
[00:22:41.280 --> 00:22:42.760]  你知道嗎?
[00:22:42.760 --> 00:22:45.000]  原來有不少華人
[00:22:45.000 --> 00:22:47.280]  他們覺得主要學是非常重要的
[00:22:47.280 --> 00:22:48.920]  如果主要學做得不好
[00:22:48.920 --> 00:22:51.400]  他寧願帶小朋友去西人教會
[00:22:51.400 --> 00:22:54.840]  所以為什麼這麼多華人都沒有參加華人教會
[00:22:54.840 --> 00:22:56.240]  其中一個原因
[00:22:56.240 --> 00:23:02.880]  就是因為華人教會不是很多時候做到青少年或者是小朋友主要學的工作
[00:23:02.880 --> 00:23:04.840]  所以如果我們搞主要學
[00:23:04.840 --> 00:23:05.880]  搞少年人
[00:23:05.880 --> 00:23:08.360]  可能會有更多人進來也說不定
[00:23:08.360 --> 00:23:11.560]  我們可以做一些高質素的敬拜
[00:23:11.560 --> 00:23:13.120]  高質素的講道等等
[00:23:13.120 --> 00:23:14.880]  在應用的層面上
[00:23:14.880 --> 00:23:15.880]  我也同意
[00:23:15.880 --> 00:23:20.440]  居所這個字眼可以應用在回眸的意思上
[00:23:20.440 --> 00:23:22.640]  也很有淑齡的提醒
[00:23:22.640 --> 00:23:25.320]  當然如果我們讀完第三個字
[00:23:25.320 --> 00:23:26.600]  我們就會馬上發現
[00:23:26.600 --> 00:23:28.120]  似乎是傾向一個
[00:23:28.120 --> 00:23:32.880]  這個解釋似乎是傾向一個普通住的帳幕多於回眸
[00:23:32.880 --> 00:23:34.600]  我們看看第三個解釋
[00:23:34.600 --> 00:23:36.520]  第三個我們會看到
[00:23:36.520 --> 00:23:43.520]  這裡是說放長這個字
[00:23:43.520 --> 00:23:46.960]  放長這個字的意思就是變長
[00:23:46.960 --> 00:23:48.640]  又或者是延長
[00:23:48.640 --> 00:23:50.400]  或者是放長它
[00:23:50.400 --> 00:23:51.600]  要放長什麼呢?
[00:23:51.600 --> 00:23:53.400]  就是你的繩子
[00:23:53.400 --> 00:23:58.200]  搭過帳棚或者帳幕的人大概都應該會清楚一點
[00:23:58.200 --> 00:24:02.360]  你知道帳幕的繩子的目的是什麼?
[00:24:02.360 --> 00:24:04.360]  是要拉緊它
[00:24:04.360 --> 00:24:06.120]  如果拉不緊帳幕的話
[00:24:06.120 --> 00:24:07.760]  帳幕就會鬆鬆的
[00:24:07.760 --> 00:24:10.000]  隨時一個風吹就塌了
[00:24:10.000 --> 00:24:11.440]  而且你拉橫了的時候
[00:24:11.440 --> 00:24:13.360]  你要有更大的空間
[00:24:13.360 --> 00:24:15.480]  你拉帳幕當然要有人幫忙
[00:24:15.480 --> 00:24:17.760]  左一邊右一邊拉得更緊
[00:24:17.760 --> 00:24:20.160]  於是帳幕的空間就會打開
[00:24:20.160 --> 00:24:22.280]  整個帳幕就會穩固很多
[00:24:22.280 --> 00:24:24.040]  空間因為這樣而變大
[00:24:24.040 --> 00:24:27.160]  就可以有更多人進來裡面
[00:24:27.160 --> 00:24:28.240]  是因為這樣的緣故
[00:24:28.240 --> 00:24:31.960]  基於第一個字和第三個動詞的內容的描述
[00:24:31.960 --> 00:24:36.520]  我們估計這裡說的傾向是人住的帳幕
[00:24:36.520 --> 00:24:40.480]  多於真的說敬拜的回眸
[00:24:40.480 --> 00:24:44.200]  所以我們看到這裡用的這三個相同時態的字眼
[00:24:44.200 --> 00:24:47.040]  意思都是幾乎是同意的動詞
[00:24:47.040 --> 00:24:48.880]  強調了擴大
[00:24:48.880 --> 00:24:50.520]  因為人多了
[00:24:50.520 --> 00:24:51.960]  記不記得這個比喻
[00:24:51.960 --> 00:24:54.360]  這個寓意裡面的古人
[00:24:54.360 --> 00:24:56.880]  他生了很多的兒女
[00:24:56.880 --> 00:24:59.960]  所以他自然的地方就要大一點
[00:24:59.960 --> 00:25:01.960]  就自然要空間多一點
[00:25:01.960 --> 00:25:03.960]  我不知道大家有沒有試過搬屋
[00:25:03.960 --> 00:25:05.120]  為什麼你要搬屋
[00:25:05.120 --> 00:25:07.200]  是因為其中一個原因就是人口多了
[00:25:07.200 --> 00:25:08.520]  生了嬰兒
[00:25:08.520 --> 00:25:10.000]  那些小朋友或者是長大了
[00:25:10.000 --> 00:25:11.240]  你的空間要多一點
[00:25:11.240 --> 00:25:12.880]  那就要搬屋
[00:25:12.880 --> 00:25:14.480]  今時今日的企業
[00:25:14.480 --> 00:25:16.720]  如何去擴充他們的業務
[00:25:16.720 --> 00:25:19.520]  可能上市、集資、收購
[00:25:19.520 --> 00:25:20.720]  開多幾個門市
[00:25:20.720 --> 00:25:22.640]  甚至做海外的分公司
[00:25:22.640 --> 00:25:24.120]  做多幾個不同的東西
[00:25:24.120 --> 00:25:25.040]  多元化
[00:25:25.040 --> 00:25:27.160]  於是生意就越搞越大
[00:25:27.160 --> 00:25:28.840]  擴充他們的生意
[00:25:28.840 --> 00:25:30.680]  搞大它
[00:25:30.680 --> 00:25:34.560]  教會什麼時候又要找一個新的地方
[00:25:34.560 --> 00:25:39.240]  當然不排除我們因為被人趕
[00:25:39.240 --> 00:25:41.000]  我們都經歷過
[00:25:41.000 --> 00:25:42.640]  看電視節目
[00:25:42.640 --> 00:25:43.960]  我們都經歷過這樣的情況
[00:25:43.960 --> 00:25:46.120]  又說那裡不可以再聚會了
[00:25:46.120 --> 00:25:48.600]  於是我們被迫要找第二個地方
[00:25:48.600 --> 00:25:50.680]  我們都曾經經歷過這樣的情況
[00:25:50.680 --> 00:25:52.640]  但是也有很多時候
[00:25:52.640 --> 00:25:53.840]  為什麼教會要搬
[00:25:53.840 --> 00:25:55.200]  是因為人多了
[00:25:55.200 --> 00:25:56.480]  所以我們要找一個第二個地方
[00:25:56.480 --> 00:25:57.480]  租一個第二個地方
[00:25:57.480 --> 00:25:59.960]  又或者買一個第二個地方
[00:25:59.960 --> 00:26:02.200]  又或者我們要擴展事工
[00:26:02.200 --> 00:26:03.360]  想做得更多
[00:26:03.360 --> 00:26:05.320]  需要一個更大的空間
[00:26:05.320 --> 00:26:07.320]  教會人多了
[00:26:07.320 --> 00:26:12.520]  配套相繼就要作出調整和改變
[00:26:12.520 --> 00:26:13.600]  擴張
[00:26:13.600 --> 00:26:16.080]  利用了這三個相似的字眼
[00:26:16.080 --> 00:26:19.560]  去提醒我們在這個比喻裡面
[00:26:19.560 --> 00:26:23.760]  我們要學習如何擴張我們的事工
[00:26:23.760 --> 00:26:28.760]  第二樣我們要學習的就是經歷患難
[00:26:28.760 --> 00:26:31.600]  在聖經裡面第一個字眼
[00:26:31.600 --> 00:26:33.440]  第一節就說到
[00:26:33.440 --> 00:26:36.400]  不懷孕不生養的要歌唱
[00:26:36.400 --> 00:26:39.440]  其實要歌唱是全句的第一個字
[00:26:39.440 --> 00:26:41.160]  是全句的第一個字
[00:26:41.160 --> 00:26:43.960]  意思是要發出大聲的呼喊
[00:26:43.960 --> 00:26:45.800]  是大喜樂的呼喊
[00:26:45.800 --> 00:26:50.160]  這裡是說到不孕不生養的
[00:26:50.160 --> 00:26:53.880]  就要去發出歌唱
[00:26:53.880 --> 00:26:59.680]  然後你留意在第54章第一節的第二個部分
[00:26:59.680 --> 00:27:01.960]  也在用一個動詞
[00:27:01.960 --> 00:27:03.160]  要發出
[00:27:03.160 --> 00:27:04.800]  要拼發出開詞
[00:27:04.800 --> 00:27:06.760]  這裡就說到發出歡樂
[00:27:06.760 --> 00:27:07.840]  發出歡呼
[00:27:07.840 --> 00:27:09.880]  而且要揚聲
[00:27:09.880 --> 00:27:10.760]  尖叫
[00:27:10.760 --> 00:27:11.560]  呼喊
[00:27:11.560 --> 00:27:15.120]  這次用了未曾經歷難產的人
[00:27:15.120 --> 00:27:16.480]  你記不記得?弟兄姊妹
[00:27:16.480 --> 00:27:18.040]  意思就是指不孕
[00:27:18.040 --> 00:27:19.800]  沒有生產過的婦人
[00:27:19.800 --> 00:27:24.120]  根本沒有經歷過生產痛苦的那種婦人
[00:27:24.120 --> 00:27:28.560]  她現在一樣發出歡樂和揚聲的呼喊
[00:27:28.560 --> 00:27:29.720]  為什麼?
[00:27:29.720 --> 00:27:33.200]  因為她經歷了神給她的兒女
[00:27:33.200 --> 00:27:37.320]  而且數量上甚至要比有丈夫的更多
[00:27:37.320 --> 00:27:39.120]  雖然她被拋棄
[00:27:39.120 --> 00:27:41.360]  雖然丈夫沒有理她
[00:27:41.360 --> 00:27:43.920]  但是我們發現在數量上
[00:27:43.920 --> 00:27:49.120]  竟然之間她生的兒女比有丈夫的更多
[00:27:49.120 --> 00:27:52.720]  比有丈夫的更多
[00:27:52.720 --> 00:27:55.200]  奇蹟真的發生了
[00:27:55.200 --> 00:27:57.120]  令她有兒女
[00:27:57.120 --> 00:28:01.200]  而且比有丈夫的更多
[00:28:01.200 --> 00:28:02.640]  請我們不要反駁
[00:28:02.640 --> 00:28:04.040]  她也沒有丈夫
[00:28:04.040 --> 00:28:05.320]  丈夫也不理她
[00:28:05.320 --> 00:28:07.160]  她怎麼可以生這麼多兒女呢?
[00:28:07.160 --> 00:28:09.720]  因為這是一個比喻
[00:28:09.720 --> 00:28:11.640]  這個比喻不是要我們反駁這件事
[00:28:11.640 --> 00:28:13.600]  比喻的重點不是在這裡
[00:28:13.600 --> 00:28:17.080]  耶路撒冷現在竟然可以從荒涼的絕境
[00:28:17.080 --> 00:28:20.080]  去到回歸
[00:28:20.080 --> 00:28:21.480]  去到復興
[00:28:21.480 --> 00:28:25.440]  去到人願意回到錫安這個地方
[00:28:25.440 --> 00:28:26.960]  一起去生活
[00:28:26.960 --> 00:28:28.880]  一起去建築
[00:28:28.880 --> 00:28:31.840]  以塞亞先知這一首詩歌
[00:28:31.840 --> 00:28:34.960]  預告了這個大喜訊
[00:28:34.960 --> 00:28:38.880]  所以這位婦女從絕境裡面
[00:28:38.880 --> 00:28:41.520]  從痛苦當中經歷到歡樂
[00:28:41.520 --> 00:28:45.080]  難怪經文重複用類似相似的字眼
[00:28:45.080 --> 00:28:47.280]  提到她有多麼大的歡樂
[00:28:47.280 --> 00:28:48.600]  多麼大的歡欣
[00:28:48.600 --> 00:28:50.360]  是收買不到的呼喊
[00:28:50.360 --> 00:28:51.640]  開心到飛起
[00:28:51.640 --> 00:28:52.920]  開心到尖叫
[00:28:52.920 --> 00:28:54.280]  就好像有些情況
[00:28:54.280 --> 00:28:56.080]  就好像你申請了一份工作
[00:28:56.080 --> 00:28:56.960]  等了很久
[00:28:56.960 --> 00:28:59.240]  或者你面試了很多間都不請你
[00:28:59.240 --> 00:29:01.400]  突然有一間請你
[00:29:01.400 --> 00:29:03.600]  你開心到飛起
[00:29:03.600 --> 00:29:07.120]  又或者你去一些飲宴的場合
[00:29:07.120 --> 00:29:08.240]  抽獎
[00:29:08.240 --> 00:29:09.560]  抽到大獎
[00:29:09.560 --> 00:29:12.120]  我想你歡喜若狂
[00:29:12.120 --> 00:29:13.960]  這一種感覺
[00:29:13.960 --> 00:29:18.080]  就是我想這一位不孕的婦人
[00:29:18.080 --> 00:29:21.280]  她經歷到耶和華神恩典
[00:29:21.280 --> 00:29:23.720]  比她有更多的兒女
[00:29:23.720 --> 00:29:26.520]  耶路撒冷經歷到回歸
[00:29:26.520 --> 00:29:29.720]  復興那種歡樂
[00:29:29.720 --> 00:29:31.160]  沒錯
[00:29:31.160 --> 00:29:34.800]  2020年真的不是這樣
[00:29:34.800 --> 00:29:40.280]  我們經歷過難過、傷心、失望
[00:29:40.280 --> 00:29:42.080]  有一個朋友直接跟我分享
[00:29:42.080 --> 00:29:43.680]  他從來沒有想過
[00:29:43.680 --> 00:29:45.640]  竟然2020年會這樣
[00:29:45.640 --> 00:29:49.520]  他說我從來沒有試過這麼想快點過一年
[00:29:49.520 --> 00:29:50.800]  趕快過去
[00:29:50.800 --> 00:29:53.720]  新的一年快點來就好
[00:29:53.720 --> 00:29:55.360]  因為他也其中有朋友
[00:29:55.360 --> 00:29:56.400]  因為這樣的緣故
[00:29:56.400 --> 00:29:59.720]  因為這個新冠病毒的緣故而死了
[00:29:59.720 --> 00:30:00.920]  沒錯
[00:30:00.920 --> 00:30:02.000]  在這樣的處境裏面
[00:30:02.000 --> 00:30:04.480]  我們怎樣能夠體會到歡樂呢?
[00:30:04.480 --> 00:30:06.440]  到底歡樂何時可以來呢?
[00:30:06.440 --> 00:30:07.880]  但是先知以塞亞
[00:30:07.880 --> 00:30:10.720]  他是保證向我們發出一個保證
[00:30:10.720 --> 00:30:11.920]  是會有歡樂的
[00:30:11.920 --> 00:30:13.600]  是會有極大的歡欣的
[00:30:13.600 --> 00:30:15.080]  而在回歸的時間
[00:30:15.080 --> 00:30:17.560]  就可以見證得到這是真實的
[00:30:17.560 --> 00:30:19.400]  我們必須要相信
[00:30:19.400 --> 00:30:22.600]  在神的裏面是有希望的
[00:30:22.600 --> 00:30:25.760]  我記得在很多年前
[00:30:25.760 --> 00:30:26.800]  大概十多年前
[00:30:26.800 --> 00:30:29.520]  我們有時候開英國的教務會議
[00:30:29.520 --> 00:30:31.200]  在北京的教務會議裏面
[00:30:31.200 --> 00:30:33.000]  有些教務會議裏面
[00:30:33.000 --> 00:30:35.760]  可以很揚言說廣東話的士工
[00:30:35.760 --> 00:30:38.000]  十年之內一定接脈
[00:30:38.000 --> 00:30:38.960]  玩完
[00:30:38.960 --> 00:30:40.680]  現在是國語的天下
[00:30:40.680 --> 00:30:43.120]  現在是第二代工作的天下
[00:30:43.120 --> 00:30:45.200]  現在是第二代的時間
[00:30:45.200 --> 00:30:47.840]  所以我們廣東話的士工已經玩完
[00:30:47.840 --> 00:30:49.520]  我們一定要走向這兩條路徑
[00:30:49.520 --> 00:30:51.680]  我不否認這件事
[00:30:51.680 --> 00:30:54.280]  大概沒有人會猜到十年之後
[00:30:54.280 --> 00:30:55.720]  經歷了這麼多時間
[00:30:55.720 --> 00:30:58.280]  猜不到廣東話不但沒有接脈
[00:30:58.280 --> 00:31:01.120]  現在更加越來越蓬勃
[00:31:01.120 --> 00:31:04.560]  因為想像不到的事情發生了
[00:31:04.560 --> 00:31:07.840]  香港有不少弟兄姊妹或者朋友
[00:31:07.840 --> 00:31:11.960]  他們拿著BNO過來英國
[00:31:11.960 --> 00:31:12.920]  在前一段時間
[00:31:12.920 --> 00:31:16.000]  我和一位第二間教會的姊妹聊天
[00:31:16.000 --> 00:31:16.920]  聊天的時候
[00:31:16.920 --> 00:31:18.200]  她說我真的很辛苦
[00:31:18.200 --> 00:31:19.880]  在教會裏面工作了很久
[00:31:19.880 --> 00:31:21.680]  是時候要退下來
[00:31:21.680 --> 00:31:23.520]  我鼓勵她說
[00:31:23.520 --> 00:31:24.360]  你所做的事情
[00:31:24.360 --> 00:31:26.480]  其實是在這個教會裏面
[00:31:26.480 --> 00:31:28.520]  建立了這個教會
[00:31:28.520 --> 00:31:29.920]  打好一個禁忌
[00:31:29.920 --> 00:31:32.480]  其實我們的出現
[00:31:32.480 --> 00:31:33.760]  我們這麼早來到英國
[00:31:33.760 --> 00:31:35.440]  或者在教會裏面服侍
[00:31:35.440 --> 00:31:37.200]  是迎接那班
[00:31:37.200 --> 00:31:40.200]  現在神就是放了我們在英國這個地方
[00:31:40.200 --> 00:31:41.320]  早早放了下來
[00:31:41.320 --> 00:31:42.400]  就像弱勢那樣
[00:31:42.400 --> 00:31:43.680]  放了他下來
[00:31:43.680 --> 00:31:47.480]  然後那些兄弟就來到埃及那裏
[00:31:47.480 --> 00:31:49.240]  去接待他們
[00:31:49.240 --> 00:31:50.560]  去接濟他們
[00:31:50.560 --> 00:31:52.400]  所以現在香港的人
[00:31:52.400 --> 00:31:53.680]  他們來到英國
[00:31:53.680 --> 00:31:56.480]  神就將我們一早預先放在英國這個地方
[00:31:56.480 --> 00:31:57.800]  我們準備好一切
[00:31:57.800 --> 00:31:59.280]  我們去歡迎他
[00:31:59.280 --> 00:32:00.360]  去接收他們
[00:32:00.360 --> 00:32:01.760]  去帶他們去教會裏面
[00:32:01.760 --> 00:32:02.560]  去認識神
[00:32:02.560 --> 00:32:04.120]  還有分分鐘
[00:32:04.120 --> 00:32:06.000]  其實他們比我們更有經驗
[00:32:06.000 --> 00:32:07.120]  比我們更有魄力
[00:32:07.120 --> 00:32:09.560]  比我們更有屬靈的洞見都未定
[00:32:09.560 --> 00:32:10.760]  因為很多來的人
[00:32:10.760 --> 00:32:13.320]  他們都是可能大慣茶經
[00:32:13.320 --> 00:32:14.640]  亦都可能是執事
[00:32:14.640 --> 00:32:17.160]  可能甚至有些是傳道目者都未定
[00:32:17.160 --> 00:32:20.120]  他們其實是接力的
[00:32:20.120 --> 00:32:21.280]  頂姊妹
[00:32:21.280 --> 00:32:22.680]  當我們見到這樣的情況的時候
[00:32:22.680 --> 00:32:24.520]  我們是不是應該歡樂
[00:32:24.520 --> 00:32:25.560]  我們的角色
[00:32:25.560 --> 00:32:27.400]  我們不要用撐或者捱
[00:32:27.400 --> 00:32:30.560]  我們為了這件事打好一個基礎
[00:32:30.560 --> 00:32:33.160]  然後他們來接力
[00:32:33.160 --> 00:32:36.240]  他們來可能帶我們全國
[00:32:36.240 --> 00:32:37.240]  英國的華人教會
[00:32:37.240 --> 00:32:40.000]  去邁向一個新的發展都未定
[00:32:40.000 --> 00:32:41.120]  如果你已經經歷了
[00:32:41.120 --> 00:32:43.080]  來了英國十幾二十年的華人
[00:32:43.080 --> 00:32:46.960]  你一定體會到這一份歡呼的喜悅
[00:32:46.960 --> 00:32:51.960]  因為我們曾經都經歷了很痛苦的日子
[00:32:51.960 --> 00:32:54.800]  到底廣東話時空何時會復興呢?
[00:32:54.800 --> 00:32:57.520]  想不到神的工作
[00:32:57.520 --> 00:33:00.760]  在神的計劃裡面去承受這件事
[00:33:00.760 --> 00:33:02.080]  最後第三件事
[00:33:02.080 --> 00:33:03.800]  今天想和大家分享的就是
[00:33:03.800 --> 00:33:05.840]  不能限止
[00:33:05.840 --> 00:33:08.320]  剛才我們說變長、延長
[00:33:08.320 --> 00:33:10.080]  或者放長你的繩子
[00:33:10.080 --> 00:33:11.440]  不要限止
[00:33:11.440 --> 00:33:13.640]  而限止這個字
[00:33:13.640 --> 00:33:15.520]  在舊約裡面出現了二十八次
[00:33:15.520 --> 00:33:17.160]  以賽亞書用了三次
[00:33:17.160 --> 00:33:18.520]  意思都很相近的
[00:33:18.520 --> 00:33:21.720]  是說到阻止、限制、止息
[00:33:21.720 --> 00:33:25.280]  加上筆字就說到不要限制
[00:33:25.280 --> 00:33:27.480]  不要阻止、不要控制
[00:33:27.480 --> 00:33:30.680]  不要抑制、不要保留
[00:33:30.680 --> 00:33:32.640]  以致可以繼續的擴展
[00:33:32.640 --> 00:33:34.160]  繼續的發展
[00:33:34.160 --> 00:33:36.720]  當我們擴張、當我們張大
[00:33:36.720 --> 00:33:37.520]  伸展的時候
[00:33:37.520 --> 00:33:39.680]  我們不可以限制這個發展
[00:33:39.680 --> 00:33:40.760]  因為第一
[00:33:40.760 --> 00:33:42.080]  這個是上帝應許的
[00:33:42.080 --> 00:33:42.960]  因為第二
[00:33:42.960 --> 00:33:47.920]  要讓住在這裡的人變得越來越多
[00:33:47.920 --> 00:33:49.920]  所以我們不能夠限制
[00:33:49.920 --> 00:33:52.200]  這些限制、這些阻止
[00:33:52.200 --> 00:33:54.720]  可能是來自制度上的
[00:33:54.720 --> 00:33:57.080]  加上一些東西
[00:33:57.080 --> 00:33:58.480]  弄多一些條件
[00:33:58.480 --> 00:33:59.880]  弄多一些條款
[00:33:59.880 --> 00:34:02.080]  我們的原意可能是好的
[00:34:02.080 --> 00:34:04.440]  我們的原意本來不是壞的
[00:34:04.440 --> 00:34:05.640]  但是不知道為什麼
[00:34:05.640 --> 00:34:08.240]  到頭來卻是令人止步了
[00:34:08.240 --> 00:34:10.640]  令人越來越分門別類的迷離
[00:34:10.640 --> 00:34:11.840]  例如
[00:34:11.840 --> 00:34:13.960]  有些教會硬推一些時宮
[00:34:13.960 --> 00:34:16.440]  硬推一些組織出來
[00:34:16.440 --> 00:34:18.880]  結果就造成更嚴重的分裂
[00:34:18.880 --> 00:34:20.160]  更嚴重的破壞
[00:34:20.160 --> 00:34:23.360]  導致一些資優信徒出現
[00:34:23.360 --> 00:34:27.240]  又或者是對於一些組員太多要求
[00:34:27.240 --> 00:34:29.800]  以致教會就開始
[00:34:29.800 --> 00:34:32.080]  各頂之門就各走各的
[00:34:32.080 --> 00:34:35.160]  於是有些人就決定離開教會
[00:34:35.160 --> 00:34:36.720]  我也聽過一些教會
[00:34:36.720 --> 00:34:38.080]  進了教會之後
[00:34:38.080 --> 00:34:40.040]  要進教會要過幾關
[00:34:40.040 --> 00:34:41.640]  如果你想參加那個教會
[00:34:41.640 --> 00:34:43.360]  麻煩你先上幾個課程
[00:34:43.360 --> 00:34:44.440]  上完一、二、三
[00:34:44.440 --> 00:34:46.000]  然後不同之後
[00:34:46.000 --> 00:34:48.440]  上完之後又要面見傳道目者
