
[00:00:00.000 --> 00:00:01.760]  在1918年
[00:18:37.800 --> 00:18:40.800]  是非常之重要的
[00:18:40.800 --> 00:18:42.800]  神亦都在我初信主的時候
[00:18:42.800 --> 00:18:45.800]  為我預備了很多的天使
[00:18:45.800 --> 00:18:48.800]  在我周圍成為我的同行者
[00:18:48.800 --> 00:18:50.800]  成為我的代禱者
[00:18:50.800 --> 00:18:53.800]  和接納我加入教會的人
[00:18:53.800 --> 00:18:56.800]  我在92年在多倫多決志信耶穌
[00:18:56.800 --> 00:18:59.800]  在信主之前我在香港
[00:18:59.800 --> 00:19:02.800]  我當時有個基督徒的上司
[00:19:02.800 --> 00:19:03.800]  他已經很努力地
[00:19:03.800 --> 00:19:05.800]  不斷地和我傳福音
[00:19:05.800 --> 00:19:07.800]  又邀請我去當時的
[00:19:07.800 --> 00:19:09.800]  北角宣道會裏面參加崇拜
[00:19:09.800 --> 00:19:13.800]  又試過威逼利誘請吃飯
[00:19:13.800 --> 00:19:15.800]  要我去參加在大球場舉行的
[00:19:15.800 --> 00:19:17.800]  葛培里報道會
[00:19:17.800 --> 00:19:19.800]  雖然是這樣
[00:19:19.800 --> 00:19:21.800]  我結果都沒有在香港信主
[00:19:21.800 --> 00:19:24.800]  但是我這位屬靈的朋友
[00:19:24.800 --> 00:19:28.800]  到現在都仍然是我屬靈的同行者
[00:19:28.800 --> 00:19:32.800]  我們剛剛才在農曆新年的時候聚會過
[00:19:32.800 --> 00:19:34.800]  而且在聚會當中
[00:19:34.800 --> 00:19:35.800]  我們亦都很努力地
[00:19:35.800 --> 00:19:40.800]  一起和一個未信主的舊同事去傳福音
[00:19:40.800 --> 00:19:42.800]  在我未信主的時間
[00:19:42.800 --> 00:19:43.800]  至到現在
[00:19:43.800 --> 00:19:44.800]  其實我家裏面
[00:19:44.800 --> 00:19:45.800]  我的姐姐
[00:19:45.800 --> 00:19:46.800]  我的姐夫
[00:19:46.800 --> 00:19:48.800]  一直都為著我的靈命
[00:19:48.800 --> 00:19:50.800]  為著我得救
[00:19:50.800 --> 00:19:53.800]  以至現在為著我的成長去祈禱
[00:19:53.800 --> 00:19:58.800]  而且他們不單止這樣
[00:19:58.800 --> 00:20:02.800]  他們亦都將我帶到當時多倫多的教會
[00:20:02.800 --> 00:20:06.800]  和之後回到香港的同福堂
[00:20:06.800 --> 00:20:08.800]  而在信主的初期
[00:20:08.800 --> 00:20:10.800]  和回流回來香港
[00:20:10.800 --> 00:20:12.800]  我就是回過兩間教會
[00:20:12.800 --> 00:20:13.800]  在這兩間教會裏面
[00:20:13.800 --> 00:20:16.800]  我都感受到牧者和弟兄姊妹
[00:20:16.800 --> 00:20:18.800]  對我這個新人的接納
[00:20:18.800 --> 00:20:20.800]  和用愛來相待
[00:20:20.800 --> 00:20:22.800]  以至於我真的很感恩
[00:20:22.800 --> 00:20:24.800]  一直在教會裏面
[00:20:24.800 --> 00:20:25.800]  不斷在小組
[00:20:25.800 --> 00:20:28.800]  在弟兄姊妹的同行當中
[00:20:28.800 --> 00:20:30.800]  我得以成長
[00:20:30.800 --> 00:20:32.800]  耶穌的恩典很夠我用
[00:20:32.800 --> 00:20:34.800]  祂不單止賜給我救恩
[00:20:34.800 --> 00:20:38.800]  而且祂賜給我很多天使
[00:20:38.800 --> 00:20:40.800]  讓我在我的屬靈生命裏面
[00:20:40.800 --> 00:20:41.800]  有一些同行者
[00:20:41.800 --> 00:20:44.800]  代討者亦都接納我
[00:20:44.800 --> 00:20:46.800]  讓我在新心靈裏面
[00:20:46.800 --> 00:20:48.800]  都能夠得到牧養
[00:20:48.800 --> 00:20:50.800]  得到成長
[00:20:50.800 --> 00:20:51.800]  我們信的耶穌
[00:20:51.800 --> 00:20:54.800]  是一個無所不能
[00:20:54.800 --> 00:20:57.800]  是一個獨行其事的神
[00:20:57.800 --> 00:20:59.800]  但是我們亦都看到
[00:20:59.800 --> 00:21:02.800]  祂很喜歡我們和祂同供
[00:21:02.800 --> 00:21:05.800]  很喜歡我們和祂同供當中
[00:21:05.800 --> 00:21:08.800]  去見證祂的大能和榮耀
[00:21:08.800 --> 00:21:09.800]  可以這樣說
[00:21:09.800 --> 00:21:11.800]  其實耶穌一出聲
[00:21:11.800 --> 00:21:13.800]  可以千千萬萬人
[00:21:13.800 --> 00:21:16.800]  就決志相信耶穌
[00:21:16.800 --> 00:21:19.800]  但是祂卻是不斷地說
[00:21:19.800 --> 00:21:21.800]  要我們活出大使命
[00:21:21.800 --> 00:21:23.800]  要我們去傳福音
[00:21:23.800 --> 00:21:26.800]  我們經歷很多吃白果
[00:21:26.800 --> 00:21:27.800]  很多的拒絕
[00:21:27.800 --> 00:21:29.800]  我們仍然很努力地去傳福音
[00:21:29.800 --> 00:21:31.800]  因為這是耶穌基督的大使命
[00:21:31.800 --> 00:21:34.800]  祂喜悅我們去回應祂的愛
[00:21:34.800 --> 00:21:36.800]  祂喜悅我們
[00:21:36.800 --> 00:21:39.800]  將福音傳給未信的人
[00:21:39.800 --> 00:21:43.800]  又譬如像約翰福音11章43-44節
[00:21:43.800 --> 00:21:45.800]  耶穌亦都很喜悅和人去同供
[00:21:45.800 --> 00:21:48.800]  我們看看拉撒路復活的事情
[00:21:48.800 --> 00:21:49.800]  說道者說
[00:21:49.800 --> 00:21:51.800]  就大聲呼叫說
[00:21:51.800 --> 00:21:52.800]  拉撒路出來
[00:21:52.800 --> 00:21:54.800]  那死人就出來了
[00:21:54.800 --> 00:21:56.800]  手腳裹著布
[00:21:56.800 --> 00:21:57.800]  臉上包著毛巾
[00:21:57.800 --> 00:21:59.800]  耶穌對他們說
[00:21:59.800 --> 00:22:00.800]  解開
[00:22:00.800 --> 00:22:02.800]  叫他走
[00:22:02.800 --> 00:22:05.800]  耶穌能夠讓拉撒路復活
[00:22:05.800 --> 00:22:07.800]  為何拉撒路不能脫下那些布
[00:22:07.800 --> 00:22:09.800]  讓拉撒路可以離開呢
[00:22:09.800 --> 00:22:12.800]  他就是要他身邊的人去幫助
[00:22:12.800 --> 00:22:14.800]  身邊的人去和他同行
[00:22:14.800 --> 00:22:16.800]  就是將錢繞在他身上
[00:22:16.800 --> 00:22:18.800]  好像木乃伊那樣
[00:22:18.800 --> 00:22:20.800]  綁著他實實的布
[00:22:20.800 --> 00:22:21.800]  挪開
[00:22:21.800 --> 00:22:24.800]  讓拉撒路能夠得著自由
[00:22:24.800 --> 00:22:25.800]  不單止復活
[00:22:25.800 --> 00:22:26.800]  他要得著自由
[00:22:26.800 --> 00:22:29.800]  而且繼續向前走
[00:22:29.800 --> 00:22:32.800]  所以在我們的屬靈生命裏
[00:22:32.800 --> 00:22:35.800]  我都想大家去思考一下
[00:22:35.800 --> 00:22:37.800]  或者去回想一下
[00:22:37.800 --> 00:22:39.800]  究竟神在我們生命裏
[00:22:39.800 --> 00:22:42.800]  我們的決志的過程裏
[00:22:42.800 --> 00:22:44.800]  有沒有所賜給我們
[00:22:44.800 --> 00:22:46.800]  這些同行者
[00:22:46.800 --> 00:22:47.800]  這些代禱者
[00:22:47.800 --> 00:22:48.800]  和這些接納的
[00:22:48.800 --> 00:22:50.800]  以至於我們今天
[00:22:50.800 --> 00:22:53.800]  能夠可以安然在這裏
[00:22:53.800 --> 00:22:55.800]  我們去經歷耶穌
[00:22:55.800 --> 00:22:57.800]  求神也幫助我們
[00:22:57.800 --> 00:23:00.800]  我們能夠薪火相傳
[00:23:00.800 --> 00:23:02.800]  我們也可以成為
[00:23:02.800 --> 00:23:03.800]  我們身邊周圍
[00:23:03.800 --> 00:23:06.800]  我們一些初信的弟兄姊妹
[00:23:06.800 --> 00:23:07.800]  我們可以和他們同行
[00:23:07.800 --> 00:23:09.800]  我們可以為他們代禱
[00:23:09.800 --> 00:23:11.800]  亦都是將他們
[00:23:11.800 --> 00:23:14.800]  從外面帶到教會
[00:23:14.800 --> 00:23:18.800]  讓他們得著成長
[00:23:18.800 --> 00:23:20.800]  在這個大能
[00:23:20.800 --> 00:23:23.800]  很震撼的屬靈經歷裏面
[00:23:23.800 --> 00:23:25.800]  素羅遇見耶穌
[00:23:25.800 --> 00:23:27.800]  而且耶穌為他預備了
[00:23:27.800 --> 00:23:29.800]  三個同行者之後
[00:23:29.800 --> 00:23:32.800]  就孕育了一個
[00:23:32.800 --> 00:23:34.800]  很合乎神的心意的僕人
[00:23:34.800 --> 00:23:36.800]  就是我們今天
[00:23:36.800 --> 00:23:38.800]  他不斷建立教會
[00:23:38.800 --> 00:23:41.800]  亦都是寫成了很多書卷
[00:23:41.800 --> 00:23:44.800]  亦都是成為一個宣教士
[00:23:44.800 --> 00:23:46.800]  我們的使徒保羅
[00:23:46.800 --> 00:23:48.800]  我們事實上
[00:23:48.800 --> 00:23:50.800]  我們很多時候祈禱
[00:23:50.800 --> 00:23:51.800]  我們都會用一些
[00:23:51.800 --> 00:23:54.800]  以下的經文去禱告
[00:23:54.800 --> 00:23:56.800]  願祢的國降臨
[00:23:56.800 --> 00:23:58.800]  願祢的旨意成就在地上
[00:23:58.800 --> 00:24:00.800]  如同成就在天上
[00:24:00.800 --> 00:24:03.800]  我們不要作糊塗人
[00:24:03.800 --> 00:24:06.800]  要明白主的旨意如何
[00:24:06.800 --> 00:24:10.800]  這個世界和其上的情慾都要過去
[00:24:10.800 --> 00:24:12.800]  唯獨進行神的旨意
[00:24:12.800 --> 00:24:14.800]  是永遠長存
[00:24:14.800 --> 00:24:17.800]  神的旨意對我們來說很重要
[00:24:17.800 --> 00:24:19.800]  當我們經歷了轉化之後
[00:24:19.800 --> 00:24:22.800]  我們能夠進入神的旨意當中
[00:24:22.800 --> 00:24:25.800]  讓我們從保羅的轉化
[00:24:25.800 --> 00:24:29.800]  繼續看神如何將他
[00:24:29.800 --> 00:24:32.800]  放在耶穌基督的旨意當中
[00:24:32.800 --> 00:24:35.800]  讓他能夠活出
[00:24:35.800 --> 00:24:37.800]  耶穌基督給他的大使命
[00:24:37.800 --> 00:24:38.800]  第一點
[00:24:38.800 --> 00:24:40.800]  一個合乎神的旨意的人
[00:24:40.800 --> 00:24:43.800]  是耶穌基督親自挑選的人
[00:24:43.800 --> 00:24:45.800]  我們看以下的經文
[00:24:45.800 --> 00:24:48.800]  蘇羅行路,行到大馬色
[00:24:48.800 --> 00:24:50.800]  忽然從天上發光
[00:24:50.800 --> 00:24:51.800]  四面照著他
[00:24:51.800 --> 00:24:54.800]  主說:我就是你所逼迫的耶穌
[00:24:54.800 --> 00:24:56.800]  耶穌親自遇到保羅
[00:24:56.800 --> 00:24:59.800]  而且他跟人這樣說
[00:24:59.800 --> 00:25:01.800]  他是我所挑選的器皿
[00:25:01.800 --> 00:25:03.800]  要在外邦人和君王
[00:25:03.800 --> 00:25:07.800]  並以色列人面前宣揚我的名
[00:25:07.800 --> 00:25:08.800]  第二點
[00:25:08.800 --> 00:25:11.800]  一個合乎神的心意的人
[00:25:11.800 --> 00:25:15.800]  他會努力去傳揚耶穌基督的榮耀救贖
[00:25:15.800 --> 00:25:17.800]  我們讀以下的經文
[00:25:17.800 --> 00:25:20.800]  兄弟蘇羅,在你來的路上
[00:25:20.800 --> 00:25:22.800]  向你顯現的主
[00:25:22.800 --> 00:25:24.800]  就是耶穌,打發我來
[00:25:24.800 --> 00:25:27.800]  叫你能看見右臂聖靈充滿
[00:25:27.800 --> 00:25:30.800]  一個經歷了聖靈充滿的保羅
[00:25:30.800 --> 00:25:33.800]  我們看下他怎樣的轉變
[00:25:33.800 --> 00:25:36.800]  就在國會堂裏宣傳耶穌
[00:25:36.800 --> 00:25:38.800]  說他是神的兒子
[00:25:38.800 --> 00:25:40.800]  但蘇羅越發有能力
[00:25:40.800 --> 00:25:43.800]  搏倒駐大馬色的猶太人
[00:25:43.800 --> 00:25:45.800]  證明耶穌是基督
[00:25:45.800 --> 00:25:48.800]  奉主的名放膽傳道
[00:25:48.800 --> 00:25:53.800]  並與說希臘話的猶太人講論辯駁
[00:25:53.800 --> 00:25:55.800]  昔日他和一群猶太人
[00:25:55.800 --> 00:25:58.800]  一同逼迫耶穌基督的信徒
[00:25:58.800 --> 00:26:03.800]  今日他調轉成為了耶穌基督的見證人
[00:26:03.800 --> 00:26:06.800]  他很努力去力證
[00:26:06.800 --> 00:26:08.800]  耶穌基督就是那個救主
[00:26:08.800 --> 00:26:10.800]  就是那個尼賽亞
[00:26:10.800 --> 00:26:12.800]  我們看第三點
[00:26:12.800 --> 00:26:15.800]  有時我們活在耶穌基督的旨意裏
[00:26:15.800 --> 00:26:17.800]  但很多時耶穌基督的旨意
[00:26:17.800 --> 00:26:19.800]  不是我們那麼容易明白
[00:26:19.800 --> 00:26:21.800]  因為他的意念高於我們的意念
[00:26:21.800 --> 00:26:24.800]  我們看以下的經文
[00:26:24.800 --> 00:26:26.800]  同行的人站在那裏
[00:26:26.800 --> 00:26:27.800]  說不出話來
[00:26:27.800 --> 00:26:30.800]  聽見聲音卻看不見人
[00:26:30.800 --> 00:26:32.800]  蘇羅從地上起來
[00:26:32.800 --> 00:26:35.800]  睜開眼睛竟不能看見什麼
[00:26:35.800 --> 00:26:37.800]  阿拿利亞回答說
[00:26:37.800 --> 00:26:39.800]  主啊,我聽見許多人說
[00:26:39.800 --> 00:26:41.800]  這人怎樣在耶路撒冷
[00:26:41.800 --> 00:26:43.800]  多多撫害你的信徒
[00:26:43.800 --> 00:26:48.800]  並且他在這裏有從祭司得來的權柄
[00:26:48.800 --> 00:26:50.800]  捆綁一切求告你名的人
[00:26:50.800 --> 00:26:53.800]  凡聽見的人都驚奇說
[00:26:53.800 --> 00:26:56.800]  在耶路撒冷殘害求告者名的
[00:26:56.800 --> 00:26:57.800]  不是這人嗎
[00:26:57.800 --> 00:27:00.800]  蘇羅到了耶路撒冷
[00:27:00.800 --> 00:27:02.800]  想與門徒建交
[00:27:02.800 --> 00:27:03.800]  他們卻都怕他
[00:27:03.800 --> 00:27:05.800]  不信他是門徒
[00:27:05.800 --> 00:27:08.800]  唯有巴拿巴接待他
[00:27:08.800 --> 00:27:10.800]  蘇羅的改變
[00:27:10.800 --> 00:27:11.800]  蘇羅的轉化
[00:27:11.800 --> 00:27:13.800]  蘇羅的信主
[00:27:13.800 --> 00:27:16.800]  真的不是人可以猜度
[00:27:16.800 --> 00:27:18.800]  是一個完完全全
[00:27:18.800 --> 00:27:20.800]  真是人很多都不明白
[00:27:20.800 --> 00:27:22.800]  蘇羅身邊的人不明白
[00:27:22.800 --> 00:27:24.800]  蘇羅自己都不明白
[00:27:24.800 --> 00:27:27.800]  為他討告的阿拿利亞都不明白
[00:27:27.800 --> 00:27:29.800]  以至於他問耶穌
[00:27:29.800 --> 00:27:31.800]  問神許多話
[00:27:31.800 --> 00:27:34.800]  以至於當蘇羅想加入教會的時候
[00:27:34.800 --> 00:27:37.800]  連那些使徒都不相信他
[00:27:37.800 --> 00:27:40.800]  就是今天信了主的那個
[00:27:40.800 --> 00:27:44.800]  唯有一個人叫巴拿巴接待他
[00:27:44.800 --> 00:27:46.800]  在這裡讓我想起
[00:27:46.800 --> 00:27:50.800]  近日上個星期到現在
[00:27:50.800 --> 00:27:52.800]  全城熱爆
[00:27:52.800 --> 00:27:55.800]  一個社會名人
[00:27:55.800 --> 00:27:59.800]  陳生的事情
[00:27:59.800 --> 00:28:02.800]  我自己本身不認識陳生
[00:28:02.800 --> 00:28:04.800]  我亦都未親身見過他
[00:28:04.800 --> 00:28:07.800]  除了在電視見到他之外
[00:28:07.800 --> 00:28:09.800]  假若我想下
[00:28:09.800 --> 00:28:11.800]  如果有一天
[00:28:11.800 --> 00:28:13.800]  陳生來同福堂聚會
[00:28:13.800 --> 00:28:15.800]  我會怎樣呢
[00:28:15.800 --> 00:28:17.800]  我們會怎樣呢
[00:28:17.800 --> 00:28:19.800]  求神都幫助我們
[00:28:19.800 --> 00:28:21.800]  讓我們不要想太多其他的事
[00:28:21.800 --> 00:28:23.800]  不要想他究竟
[00:28:23.800 --> 00:28:25.800]  我們用自己的主觀
[00:28:25.800 --> 00:28:27.800]  我們的判斷
[00:28:27.800 --> 00:28:29.800]  去想他是一個什麼人
[00:28:29.800 --> 00:28:31.800]  他信主究竟有什麼機心
[00:28:31.800 --> 00:28:33.800]  或者他是否在預備一個
[00:28:33.800 --> 00:28:35.800]  驚天的大計劃
[00:28:35.800 --> 00:28:38.800]  準備在基督教群體裡幹一番大事
[00:28:38.800 --> 00:28:41.800]  求神給我們一個單純的心
[00:28:41.800 --> 00:28:43.800]  我都很想求神給我
[00:28:43.800 --> 00:28:46.800]  好像巴拿巴那樣
[00:28:46.800 --> 00:28:49.800]  去接待一個新信主的弟兄
[00:28:49.800 --> 00:28:51.800]  進到他的家裡
[00:28:51.800 --> 00:28:54.800]  讓一個新信主的弟兄
[00:28:54.800 --> 00:28:58.800]  能夠在神的家裡得以成長
[00:28:58.800 --> 00:29:00.800]  神的工作很奇妙
[00:29:00.800 --> 00:29:02.800]  有時信主都不在我們
[00:29:02.800 --> 00:29:06.800]  自己的期望裡
[00:29:06.800 --> 00:29:08.800]  我在這裡介紹一個
[00:29:08.800 --> 00:29:11.800]  我自己當年大學裡的一個同房
[00:29:11.800 --> 00:29:13.800]  我這裡叫他做A君
[00:29:13.800 --> 00:29:14.800]  因為大家都不認識他
[00:29:14.800 --> 00:29:17.800]  我就用他英文名字的第一個字母
[00:29:17.800 --> 00:29:19.800]  就叫做A君
[00:29:19.800 --> 00:29:20.800]  我初信主的時候
[00:29:20.800 --> 00:29:22.800]  在加拿大回來探親
[00:29:22.800 --> 00:29:24.800]  當然很火熱
[00:29:24.800 --> 00:29:27.800]  當然想想有哪些我的好朋友
[00:29:27.800 --> 00:29:29.800]  很自然就想到我大學時候
[00:29:29.800 --> 00:29:31.800]  大家一起和老同胞
[00:29:31.800 --> 00:29:33.800]  住在同一間房的同房
[00:29:33.800 --> 00:29:35.800]  我就和他傳福音
[00:29:35.800 --> 00:29:37.800]  去到他家裡
[00:29:37.800 --> 00:29:38.800]  由早說到晚
[00:29:38.800 --> 00:29:40.800]  說到通宵都不捨得走
[00:29:40.800 --> 00:29:42.800]  他都仍然不肯信耶穌
[00:29:42.800 --> 00:29:45.800]  因為他覺得不需要
[00:29:45.800 --> 00:29:47.800]  在其他人的角度來看
[00:29:47.800 --> 00:29:50.800]  可能他都真的好像不太需要
[00:29:50.800 --> 00:29:51.800]  為什麼呢
[00:29:51.800 --> 00:29:53.800]  因為他真的是一個很好的人
[00:29:53.800 --> 00:29:56.800]  在家裡是一個好的兒子
[00:29:56.800 --> 00:29:58.800]  也是一個好的丈夫
[00:29:58.800 --> 00:30:00.800]  在朋友中
[00:30:00.800 --> 00:30:03.800]  他也是一個很肯幫人
[00:30:03.800 --> 00:30:06.800]  很值得人愛戴的一個朋友
[00:30:06.800 --> 00:30:08.800]  他甚至有時自己覺得
[00:30:08.800 --> 00:30:11.800]  他比一些認識了神的基督徒
[00:30:11.800 --> 00:30:14.800]  他們的行為更加好
[00:30:14.800 --> 00:30:15.800]  不知道他在說基督徒
[00:30:15.800 --> 00:30:17.800]  是不是在說我呢
[00:30:17.800 --> 00:30:20.800]  所以他就認為
[00:30:20.800 --> 00:30:23.800]  他自己不需要信耶穌
[00:30:23.800 --> 00:30:26.800]  他唯一肯的就是每個星期日
[00:30:26.800 --> 00:30:29.800]  開車把老婆送到教會
[00:30:29.800 --> 00:30:31.800]  讓老婆去崇拜
[00:30:31.800 --> 00:30:33.800]  然後他就去附近的茶餐廳
[00:30:33.800 --> 00:30:34.800]  吃早餐
[00:30:34.800 --> 00:30:36.800]  看一份報紙
[00:30:36.800 --> 00:30:39.800]  跟一些人聊聊天
[00:30:39.800 --> 00:30:42.800]  是不是跟當中的我們
[00:30:42.800 --> 00:30:44.800]  好像似曾相識
[00:30:44.800 --> 00:30:46.800]  我們很多主裡面的弟兄
[00:30:46.800 --> 00:30:47.800]  未信主的時候
[00:30:47.800 --> 00:30:52.800]  可能都曾經經歷過這個情景
[00:30:52.800 --> 00:30:53.800]  後來很特別
[00:30:53.800 --> 00:30:56.800]  神沒有讓他公開決志
[00:30:56.800 --> 00:30:57.800]  神卻感動他開始
[00:30:57.800 --> 00:30:59.800]  在家裡開始看聖經
[00:30:59.800 --> 00:31:02.800]  他開始對聖經產生興趣
[00:31:02.800 --> 00:31:03.800]  在一個晚上
[00:31:03.800 --> 00:31:05.800]  當他看聖經的時候
[00:31:05.800 --> 00:31:06.800]  根據他所說
[00:31:06.800 --> 00:31:08.800]  神就跟他說話
[00:31:08.800 --> 00:31:10.800]  就讓他看到
[00:31:10.800 --> 00:31:12.800]  他自己生命裡面的缺陷
[00:31:12.800 --> 00:31:16.800]  他在聖經神的話語裡面
[00:31:16.800 --> 00:31:18.800]  看到復活的耶穌基督
[00:31:18.800 --> 00:31:20.800]  於是他就悔改決志
[00:31:20.800 --> 00:31:23.800]  信了耶穌
[00:31:23.800 --> 00:31:25.800]  說回我自己的岳母
[00:31:25.800 --> 00:31:27.800]  當我們初信主
[00:31:27.800 --> 00:31:30.800]  二十年前他得著醫治
[00:31:30.800 --> 00:31:34.800]  但當時他並沒有馬上信耶穌
[00:31:34.800 --> 00:31:37.800]  當我們回到香港的時候
[00:31:37.800 --> 00:31:39.800]  我們就繼續跟他傳福音
[00:31:39.800 --> 00:31:41.800]  繼續為他代禱
[00:31:41.800 --> 00:31:44.800]  甚至他告訴我們
[00:31:44.800 --> 00:31:46.800]  耶穌是好的
[00:31:46.800 --> 00:31:48.800]  不過你們信好了
[00:31:48.800 --> 00:31:50.800]  我還是拜我的祖先
[00:31:50.800 --> 00:31:51.800]  拜我的偶像
[00:31:51.800 --> 00:31:53.800]  我的神
[00:31:53.800 --> 00:31:54.800]  而且他說過
[00:31:54.800 --> 00:31:56.800]  當我當年病的時候
[00:31:56.800 --> 00:31:58.800]  我曾經想過要死
[00:31:58.800 --> 00:32:00.800]  要自殺
[00:32:00.800 --> 00:32:02.800]  但觀音救過我
[00:32:02.800 --> 00:32:06.800]  所以他就一直不肯信耶穌
[00:32:06.800 --> 00:32:12.800]  我們就唯有在過往的十幾年裡
[00:32:12.800 --> 00:32:15.800]  繼續為他祈禱
[00:32:15.800 --> 00:32:18.800]  繼續有機會跟他說耶穌是好的
[00:32:18.800 --> 00:32:22.800]  也有機會帶他回來教會崇拜
[00:32:22.800 --> 00:32:23.800]  在每年的元旦
[00:32:23.800 --> 00:32:24.800]  一月一號的時候
[00:32:24.800 --> 00:32:28.800]  通常是我們家人的飯局時間
[00:32:28.800 --> 00:32:32.800]  我們一起吃元旦新年的飯
[00:32:32.800 --> 00:32:34.800]  在2006年
[00:32:34.800 --> 00:32:36.800]  即是現在的七年之前
[00:32:36.800 --> 00:32:39.800]  神蹟奇事就發生在我們家庭裡
[00:32:39.800 --> 00:32:41.800]  神蹟奇事就是
[00:32:41.800 --> 00:32:44.800]  當日的一月一號
[00:32:44.800 --> 00:32:47.800]  我們所有的親人
[00:32:47.800 --> 00:32:50.800]  哥哥 姐姐 弟弟那些家庭
[00:32:50.800 --> 00:32:52.800]  全部都說自己沒空
[00:32:52.800 --> 00:32:54.800]  有其他的約會
[00:32:54.800 --> 00:32:56.800]  於是就剩下我
[00:32:56.800 --> 00:32:58.800]  剩下我太太
[00:32:58.800 --> 00:33:00.800]  還有帶著外母
[00:33:00.800 --> 00:33:03.800]  去了當日北角的雪苑
[00:33:03.800 --> 00:33:05.800]  去吃晚飯
[00:33:05.800 --> 00:33:07.800]  今天的雪苑已經倒閉了
[00:33:07.800 --> 00:33:11.800]  當我們在吃雲吞雞
[00:33:11.800 --> 00:33:14.800]  在吃小籠包的時候
[00:33:14.800 --> 00:33:17.800]  好像忽然離神的感動
[00:33:17.800 --> 00:33:18.800]  現在回想起來
[00:33:18.800 --> 00:33:20.800]  其實都很無厘頭
[00:33:20.800 --> 00:33:24.800]  我就隨隨便便地問外母一聲
[00:33:24.800 --> 00:33:27.800]  外母啊 今天這麼好的日子
[00:33:27.800 --> 00:33:29.800]  不如你相信耶穌吧
[00:33:29.800 --> 00:33:31.800]  我都沒有想過
[00:33:31.800 --> 00:33:32.800]  外母有什麼回應
[00:33:32.800 --> 00:33:34.800]  繼續吃東西
[00:33:34.800 --> 00:33:36.800]  誰知道 外母竟然說
[00:33:36.800 --> 00:33:37.800]  好啊
[00:33:37.800 --> 00:33:41.800]  直接將我和太太都開口
[00:33:41.800 --> 00:33:45.800]  差點被小籠包燙傷
[00:33:45.800 --> 00:33:46.800]  就是這樣
[00:33:46.800 --> 00:33:47.800]  我們沒有放棄
[00:33:47.800 --> 00:33:50.800]  當然你知道之後發生的事情
[00:33:50.800 --> 00:33:52.800]  我們馬上抓緊機會
[00:33:52.800 --> 00:33:54.800]  就在當時的雪苑
[00:33:54.800 --> 00:33:57.800]  我還記得那張桌子
[00:33:57.800 --> 00:33:59.800]  我們就拿著外母的手
[00:33:59.800 --> 00:34:02.800]  去為她決志祈禱
[00:34:02.800 --> 00:34:05.800]  神的恩典也很夠我外母用
[00:34:05.800 --> 00:34:07.800]  我說過二十年前
[00:34:07.800 --> 00:34:09.800]  她已經病了二十年
[00:34:09.800 --> 00:34:11.800]  但是在這二十年裡
[00:34:11.800 --> 00:34:13.800]  她很健康
[00:34:13.800 --> 00:34:14.800]  到今天
[00:34:14.800 --> 00:34:17.800]  她仍然很開心 很健康地
[00:34:17.800 --> 00:34:20.800]  在我們的向日葵崇拜裡
[00:34:20.800 --> 00:34:22.800]  去敬拜神和侍奉主
[00:34:22.800 --> 00:34:26.800]  我們將榮耀歸還給我們的神
[00:34:26.800 --> 00:34:28.800]  一個合乎神的心意的人
[00:34:28.800 --> 00:34:29.800]  我們很相信
[00:34:29.800 --> 00:34:33.800]  他是在耶穌的完美計劃裡
[00:34:33.800 --> 00:34:35.800]  我們看這段聖經最後一節
[00:34:35.800 --> 00:34:36.800]  九章三十一節
[00:34:36.800 --> 00:34:37.800]  他這麼說
[00:34:37.800 --> 00:34:43.800]  那時猶太 加利利 撒瑪利亞各處的教會都得平安
[00:34:43.800 --> 00:34:46.800]  被建立凡事敬畏主
[00:34:46.800 --> 00:34:50.800]  蒙聖靈的安慰人數就增多了
[00:34:50.800 --> 00:34:51.800]  我很感恩
[00:34:51.800 --> 00:34:52.800]  我也很確信
[00:34:52.800 --> 00:34:56.800]  神也將我放在他的完美計劃裡
[00:34:56.800 --> 00:34:58.800]  我在九二年信主的時候
[00:34:58.800 --> 00:35:00.800]  我回加拿大的一間教會
[00:35:00.800 --> 00:35:03.800]  叫做城北華人基督教會
[00:35:03.800 --> 00:35:06.800]  當時的教會只是百多人
[00:35:06.800 --> 00:35:08.800]  是九二年
[00:35:08.800 --> 00:35:10.800]  到我九七年離開多倫多
[00:35:10.800 --> 00:35:11.800]  回來香港的時候
[00:35:11.800 --> 00:35:14.800]  教會已經增長到二千多人
[00:35:14.800 --> 00:35:17.800]  而且聽說現在仍然在多倫多
[00:35:17.800 --> 00:35:21.800]  是其中一間最大的華人教會
[00:35:21.800 --> 00:35:24.800]  神在九七年將我帶回來同福堂
[00:35:24.800 --> 00:35:27.800]  當時的同福堂不是在這裡聚會
[00:35:27.800 --> 00:35:28.800]  是在當時
[00:35:28.800 --> 00:35:31.800]  在我們白駱不夠一半的地方
[00:35:31.800 --> 00:35:33.800]  那裡叫景香樓
[00:35:33.800 --> 00:35:35.800]  就是白駱的一半地方
[00:35:35.800 --> 00:35:38.800]  我們也只有百多人聚會
[00:35:38.800 --> 00:35:39.800]  我很感謝主
[00:35:39.800 --> 00:35:41.800]  讓我在這十多年裡
[00:35:41.800 --> 00:35:43.800]  和其他弟兄姊妹一起
[00:35:43.800 --> 00:35:45.800]  去經歷了神如何祝福同福堂
