
[00:00:00.000 --> 00:00:03.360]  你想想,這是一個很特別的故事。
[00:19:58.760 --> 00:20:02.720]  讓我們回應主耶穌基督爲我們犧牲。
[00:20:02.720 --> 00:20:06.640]  今天有很多外面錯誤的神學教導,
[00:20:06.640 --> 00:20:08.680]  他說因爲耶穌受了羞辱,
[00:20:08.680 --> 00:20:11.440]  所以基督徒再不需要受羞辱,
[00:20:11.440 --> 00:20:15.360]  我們享受的是成功的榮耀。
[00:20:15.360 --> 00:20:17.080]  不可思議!
[00:20:17.080 --> 00:20:20.120]  當我們打開《新約聖經》去看的時候,
[00:20:20.120 --> 00:20:23.040]  新約的作者是呼喊我們,
[00:20:23.040 --> 00:20:30.760]  叫我們和主耶穌基督一起去承受地上人給我們的羞辱,
[00:20:30.760 --> 00:20:33.360]  叫我們跟着祂的腳蹤,
[00:20:33.360 --> 00:20:38.200]  走祂同一樣背十字架的生命。
[00:20:38.200 --> 00:20:40.880]  求主禰幫助我們,
[00:20:40.880 --> 00:20:43.600]  讓我們真的明白禰的聖經,
[00:20:43.600 --> 00:20:47.440]  讓我們不是隨意曲解禰的聖經,
[00:20:47.440 --> 00:20:50.000]  讓我們注意我們生命的方向,
[00:20:50.000 --> 00:20:51.840]  我們讀經的取向,
[00:20:51.840 --> 00:20:55.520]  我們禱告的方向。
[00:20:55.520 --> 00:20:57.640]  願禰復興禰的教會,
[00:20:57.640 --> 00:21:00.000]  願禰幫助我們下星期再回來,
[00:21:00.000 --> 00:21:02.640]  再看《史事記》的故事。
[00:21:02.640 --> 00:21:04.800]  今日祈禱爲奉主耶穌基督名咎。
[00:21:04.800 --> 00:21:05.680]  阿們。
[00:21:05.680 --> 00:21:06.280]  好
