
[00:00:00.000 --> 00:00:02.000]  各位定一會早安
[00:16:26.000 --> 00:16:27.000]  充滿著一班
[00:16:27.000 --> 00:16:31.000]  張狂、驕傲、自大、妒忌的弟兄姊妹
[00:16:31.000 --> 00:16:33.000]  所以保羅就用哥倫多前書
[00:16:33.000 --> 00:16:35.000]  在第四本八字裏面
[00:16:35.000 --> 00:16:36.000]  去諷刺他們
[00:16:36.000 --> 00:16:38.000]  說你們已經飽足
[00:16:38.000 --> 00:16:39.000]  豐富
[00:16:39.000 --> 00:16:40.000]  不用我們了
[00:16:40.000 --> 00:16:41.000]  自己可以作王了
[00:16:41.000 --> 00:16:43.000]  我願意你們真的作王
[00:16:43.000 --> 00:16:45.000]  我們都跟你一起作王
[00:16:45.000 --> 00:16:46.000]  但其實在第七字裏面
[00:16:46.000 --> 00:16:50.000]  他警告這班哥倫多教會的弟兄姊妹
[00:16:50.000 --> 00:16:51.000]  自高自大說
[00:16:51.000 --> 00:16:54.000]  使你與人不同的是誰呢
[00:16:54.000 --> 00:16:56.000]  你有什麼不是領受的呢
[00:16:56.000 --> 00:16:57.000]  若是領受的
[00:16:57.000 --> 00:16:59.000]  為何自誇
[00:16:59.000 --> 00:17:01.000]  彷彿不是領受的呢
[00:17:01.000 --> 00:17:03.000]  哥倫多教會的確充滿著
[00:17:03.000 --> 00:17:04.000]  很多熟人的恩賜
[00:17:04.000 --> 00:17:05.000]  講方言
[00:17:05.000 --> 00:17:07.000]  又很有智慧
[00:17:07.000 --> 00:17:08.000]  很有財富
[00:17:08.000 --> 00:17:09.000]  很有知識
[00:17:09.000 --> 00:17:11.000]  什麼都有
[00:17:11.000 --> 00:17:13.000]  但保羅提醒他們
[00:17:13.000 --> 00:17:14.000]  你們所有擁有的東西
[00:17:14.000 --> 00:17:15.000]  都是上帝賜予你們的
[00:17:15.000 --> 00:17:17.000]  你們有什麼可以自誇呢
[00:17:17.000 --> 00:17:19.000]  為何你們仍然驕傲呢
[00:17:19.000 --> 00:17:21.000]  仍然給自己所謂的妒忌呢
[00:17:21.000 --> 00:17:22.000]  為何這樣用這些東西
[00:17:22.000 --> 00:17:25.000]  來破壞一個愛的群體呢
[00:17:25.000 --> 00:17:27.000]  所以保羅要用愛的詩篇
[00:17:27.000 --> 00:17:29.000]  去提醒他們
[00:17:29.000 --> 00:17:31.000]  去勸勉他們
[00:17:31.000 --> 00:17:33.000]  其實按著人的本性
[00:17:33.000 --> 00:17:35.000]  我們都是自我中心
[00:17:35.000 --> 00:17:36.000]  即是說我們眼睛
[00:17:36.000 --> 00:17:38.000]  永遠都是關注自己的事先
[00:17:38.000 --> 00:17:40.000]  我們往往都是以自己為出發
[00:17:40.000 --> 00:17:42.000]  我們只看到自己
[00:17:42.000 --> 00:17:44.000]  因為我們只看到自己的時候
[00:17:44.000 --> 00:17:45.000]  見到自己沒有
[00:17:45.000 --> 00:17:46.000]  人家有
[00:17:46.000 --> 00:17:47.000]  我們就會妒忌
[00:17:47.000 --> 00:17:48.000]  見到自己有
[00:17:48.000 --> 00:17:49.000]  人家沒有
[00:17:49.000 --> 00:17:50.000]  我們就會自誇
[00:17:50.000 --> 00:17:51.000]  就會張狂
[00:17:51.000 --> 00:17:53.000]  很容易發怒
[00:17:53.000 --> 00:17:54.000]  只見到人家的不對
[00:17:54.000 --> 00:17:56.000]  看不到自己的不是
[00:17:56.000 --> 00:17:57.000]  因為我們心裏面
[00:17:57.000 --> 00:17:58.000]  沒有了愛
[00:17:58.000 --> 00:17:59.000]  就只有恨
[00:17:59.000 --> 00:18:01.000]  就陷在一個自我中心的深谷裏面
[00:18:01.000 --> 00:18:02.000]  而這個恨呢
[00:18:02.000 --> 00:18:04.000]  就破壞了人與人之間的關係
[00:18:04.000 --> 00:18:06.000]  就好像這幅卡通圖畫那樣
[00:18:06.000 --> 00:18:07.000]  鼻尖尖
[00:18:07.000 --> 00:18:08.000]  眼睛向上
[00:18:08.000 --> 00:18:09.000]  很高竇的
[00:18:09.000 --> 00:18:10.000]  戴著耳筒
[00:18:10.000 --> 00:18:11.000]  甚麼都不聽人說話
[00:18:11.000 --> 00:18:12.000]  走路就只是向上
[00:18:12.000 --> 00:18:13.000]  不理人的
[00:18:13.000 --> 00:18:15.000]  這些就是自我中心
[00:18:15.000 --> 00:18:17.000]  而這些自我中心
[00:18:17.000 --> 00:18:19.000]  就破壞了人與人之間的關係
[00:18:19.000 --> 00:18:21.000]  早陣子有一齣電影叫
[00:18:21.000 --> 00:18:23.000]  《那些年》
[00:18:23.000 --> 00:18:25.000]  令很多人勾起自己中學
[00:18:25.000 --> 00:18:27.000]  大學時代的回憶
[00:18:27.000 --> 00:18:29.000]  阿輝想起他和
[00:18:29.000 --> 00:18:31.000]  四個大學同學
[00:18:31.000 --> 00:18:33.000]  一起在英國讀書的日子
[00:18:33.000 --> 00:18:35.000]  即是三個兄弟同路同胞
[00:18:35.000 --> 00:18:37.000]  大家離開了香港
[00:18:37.000 --> 00:18:39.000]  去英國那麼遙遠的地方讀書
[00:18:39.000 --> 00:18:41.000]  然後很感謝主
[00:18:41.000 --> 00:18:43.000]  四個人一起進了一間公司裏面
[00:18:43.000 --> 00:18:45.000]  去工作
[00:18:45.000 --> 00:18:47.000]  更加同心
[00:18:47.000 --> 00:18:49.000]  一起在同一個部門裏面去工作
[00:18:49.000 --> 00:18:51.000]  下班後就一起去喝啤酒
[00:18:51.000 --> 00:18:53.000]  去打球
[00:18:53.000 --> 00:18:55.000]  互相關切互相支持
[00:18:55.000 --> 00:18:57.000]  真是三個兄弟
[00:18:57.000 --> 00:18:59.000]  很同心的一班兄弟
[00:18:59.000 --> 00:19:01.000]  但很可惜
[00:19:01.000 --> 00:19:03.000]  自從其中一個人升職之後
[00:19:03.000 --> 00:19:05.000]  情況就不同了
[00:19:05.000 --> 00:19:07.000]  我想大家都明白了
[00:19:07.000 --> 00:19:09.000]  心裏面有些嫉妒
[00:19:09.000 --> 00:19:11.000]  有些人說
[00:19:11.000 --> 00:19:13.000]  為什麼老闆升他不升我呢
[00:19:13.000 --> 00:19:15.000]  我們大家一起工作
[00:19:15.000 --> 00:19:17.000]  他領導才能好夠嗎
[00:19:17.000 --> 00:19:19.000]  我不是比他好嗎
[00:19:19.000 --> 00:19:21.000]  如果沒有我幫忙他會有今天
[00:19:21.000 --> 00:19:23.000]  慢慢這些紛爭這些嫉妒
[00:19:23.000 --> 00:19:25.000]  就破壞了這四兄弟很好的關係
[00:19:25.000 --> 00:19:27.000]  他們的友誼
[00:19:27.000 --> 00:19:29.000]  就在嫉妒、自誇、張狂
[00:19:29.000 --> 00:19:31.000]  怒氣、計算底下
[00:19:31.000 --> 00:19:33.000]  瓦解了
[00:19:33.000 --> 00:19:35.000]  如果自我中心
[00:19:35.000 --> 00:19:37.000]  就是什麼都想自己益處的話
[00:19:37.000 --> 00:19:39.000]  我們要做的就是
[00:19:39.000 --> 00:19:41.000]  無私付出的愛
[00:19:41.000 --> 00:19:43.000]  就是我們不求自己益處
[00:19:43.000 --> 00:19:45.000]  而是單單去求別人的益處
[00:19:45.000 --> 00:19:47.000]  就好像菲拉比書二章四節說
[00:19:47.000 --> 00:19:49.000]  個人不要單顧自己的事
[00:19:49.000 --> 00:19:51.000]  也要顧別人的事
[00:19:51.000 --> 00:19:53.000]  個人不要單顧自己的事
[00:19:53.000 --> 00:19:55.000]  也要顧別人的事
[00:19:55.000 --> 00:19:57.000]  而耶穌在馬達福音二十章二十八節
[00:19:57.000 --> 00:19:59.000]  更加這樣說
[00:19:59.000 --> 00:20:01.000]  正如人子來不是要受人的服事
[00:20:01.000 --> 00:20:03.000]  乃是要服事人
[00:20:03.000 --> 00:20:05.000]  並且要寫命
[00:20:05.000 --> 00:20:07.000]  作多人的贖駕
[00:20:07.000 --> 00:20:09.000]  原來耶穌來
[00:20:09.000 --> 00:20:11.000]  就是要將自己的生命完全撥出去
[00:20:11.000 --> 00:20:13.000]  祂不為自己的好處
[00:20:13.000 --> 00:20:15.000]  祂單單為我們世人的好處
[00:20:15.000 --> 00:20:17.000]  祂將祂的生命賜予給我們
[00:20:17.000 --> 00:20:19.000]  祂不是來要受人服事
[00:20:19.000 --> 00:20:21.000]  祂是要服事世人
[00:20:21.000 --> 00:20:27.000]  教會有一個姊妹
[00:20:27.000 --> 00:20:29.000]  她的姐姐患了末期的癌症
[00:20:29.000 --> 00:20:31.000]  所以教會立刻有很多弟兄姊妹
[00:20:31.000 --> 00:20:33.000]  去關心這個姐姐
[00:20:33.000 --> 00:20:35.000]  我不作名了
[00:20:35.000 --> 00:20:37.000]  大家記住姐姐
[00:20:37.000 --> 00:20:39.000]  不過這個姐姐是拜了佛很多年
[00:20:39.000 --> 00:20:41.000]  所以她和她妹妹說
[00:20:41.000 --> 00:20:43.000]  好,我給你教會弟兄姊妹來探訪我
[00:20:43.000 --> 00:20:45.000]  不過千萬不要跟我說耶穌
[00:20:45.000 --> 00:20:47.000]  不過千萬不要跟我說耶穌
[00:20:47.000 --> 00:20:49.000]  所以教會弟兄姊妹去探訪她
[00:20:49.000 --> 00:20:51.000]  也不會跟她傳福音
[00:20:51.000 --> 00:20:53.000]  純粹去關心她
[00:20:53.000 --> 00:20:55.000]  去為她祈禱
[00:20:55.000 --> 00:20:57.000]  幾個月之後
[00:20:57.000 --> 00:20:59.000]  她就很努力
[00:20:59.000 --> 00:21:01.000]  天天去探望這個姐姐
[00:21:01.000 --> 00:21:03.000]  煲湯
[00:21:03.000 --> 00:21:05.000]  帶水果去吃
[00:21:05.000 --> 00:21:07.000]  反而拜了佛很多年
[00:21:07.000 --> 00:21:09.000]  這個姐姐的朋友
[00:21:09.000 --> 00:21:11.000]  都很喜歡來探望她
[00:21:11.000 --> 00:21:13.000]  就算是自己的親戚朋友
[00:21:13.000 --> 00:21:15.000]  都沒有教會的人探訪得那麼熱心
[00:21:15.000 --> 00:21:17.000]  終於這個姐姐忍不住
[00:21:17.000 --> 00:21:19.000]  就和她妹妹說
[00:21:19.000 --> 00:21:21.000]  妹妹,叫你教會牧師來
[00:21:21.000 --> 00:21:23.000]  牧師就不知道發生什麼事
[00:21:23.000 --> 00:21:25.000]  就來見這個姐姐
[00:21:25.000 --> 00:21:27.000]  牧師你跟我說
[00:21:27.000 --> 00:21:29.000]  我死了之後
[00:21:29.000 --> 00:21:31.000]  你們教會幫我做身後事
[00:21:31.000 --> 00:21:33.000]  要收多少錢
[00:21:33.000 --> 00:21:35.000]  你猜牧師怎麼說
[00:21:35.000 --> 00:21:37.000]  我們不收錢的
[00:21:37.000 --> 00:21:39.000]  就和她詳細解釋
[00:21:39.000 --> 00:21:41.000]  原來這個姐姐就在想
[00:21:41.000 --> 00:21:43.000]  天下哪裡有那麼大的
[00:21:43.000 --> 00:21:45.000]  無親無故
[00:21:45.000 --> 00:21:47.000]  對我那麼好
[00:21:47.000 --> 00:21:49.000]  那麼關心我,背後一定有目的
[00:21:49.000 --> 00:21:51.000]  一定是想賺我的錢
[00:21:51.000 --> 00:21:53.000]  當她知道原來
[00:21:53.000 --> 00:21:55.000]  愛就是牧師付出的愛
[00:21:55.000 --> 00:21:57.000]  不求自己益處
[00:21:57.000 --> 00:21:59.000]  只是為別人的益處
[00:21:59.000 --> 00:22:01.000]  而著想的愛的時候
[00:22:01.000 --> 00:22:03.000]  這個拜了佛很多年的姐姐
[00:22:03.000 --> 00:22:05.000]  都最後信了主,歸向耶穌
[00:22:05.000 --> 00:22:07.000]  如果你問我
[00:22:07.000 --> 00:22:09.000]  牧師付出的愛的典範
[00:22:09.000 --> 00:22:11.000]  我一想起就想起誰呢
[00:22:11.000 --> 00:22:13.000]  我就想起
[00:22:13.000 --> 00:22:15.000]  德蘭修女,曾經拿到諾貝爾和平獎的
[00:22:15.000 --> 00:22:17.000]  德蘭修女
[00:22:17.000 --> 00:22:19.000]  她辦了一個叫
[00:22:19.000 --> 00:22:21.000]  人愛宣教修會
[00:22:21.000 --> 00:22:23.000]  她有很多的捐款
[00:22:23.000 --> 00:22:25.000]  都是來自世界各地的
[00:22:25.000 --> 00:22:27.000]  雖然她有四億的捐款
[00:22:27.000 --> 00:22:29.000]  但是她一生
[00:22:29.000 --> 00:22:31.000]  都是活在貧窮的底下
[00:22:31.000 --> 00:22:33.000]  為她生命的目標
[00:22:33.000 --> 00:22:35.000]  她住的地方
[00:22:35.000 --> 00:22:37.000]  只有兩個電器
[00:22:37.000 --> 00:22:39.000]  一個電燈和一個電話
[00:22:39.000 --> 00:22:41.000]  她全部財產只有一個耶穌像
[00:22:41.000 --> 00:22:43.000]  三套衣服和一雙涼鞋
[00:22:43.000 --> 00:22:45.000]  她從來都不穿襪的
[00:22:45.000 --> 00:22:47.000]  她很努力的
[00:22:47.000 --> 00:22:49.000]  將自己成為一個窮人
[00:22:49.000 --> 00:22:51.000]  她也鼓勵
[00:22:51.000 --> 00:22:53.000]  幫她的修士修女
[00:22:53.000 --> 00:22:55.000]  都要活成一個窮人
[00:22:55.000 --> 00:22:57.000]  因為只有他們
[00:22:57.000 --> 00:22:59.000]  以一個窮人的身份
[00:22:59.000 --> 00:23:01.000]  去幫助一些更貧窮的人
[00:23:01.000 --> 00:23:03.000]  才能夠讓這些貧窮人得到尊嚴
[00:23:03.000 --> 00:23:05.000]  對於他們來說
[00:23:05.000 --> 00:23:07.000]  施予愛和施予尊嚴
[00:23:07.000 --> 00:23:09.000]  比食物和衣服
[00:23:09.000 --> 00:23:11.000]  更加重要
[00:23:11.000 --> 00:23:13.000]  德蘭修女在全世界
[00:23:13.000 --> 00:23:15.000]  發展她的愛心機構
[00:23:15.000 --> 00:23:17.000]  在127個國家裏面有600個分支
[00:23:17.000 --> 00:23:19.000]  發展得很快
[00:23:19.000 --> 00:23:21.000]  單單在1961年
[00:23:21.000 --> 00:23:23.000]  她在印度就興建了
[00:23:23.000 --> 00:23:25.000]  創辦了26個修容中心
[00:23:25.000 --> 00:23:27.000]  兒童之家
[00:23:27.000 --> 00:23:29.000]  但在她的總部只有兩個修女
[00:23:29.000 --> 00:23:31.000]  一部古老的打字機
[00:23:31.000 --> 00:23:33.000]  她的辦公室只有一張桌子和一張椅子
[00:23:33.000 --> 00:23:35.000]  她怎樣接見那些
[00:23:35.000 --> 00:23:37.000]  熱心人士
[00:23:37.000 --> 00:23:39.000]  或者外來的賓客呢
[00:23:39.000 --> 00:23:41.000]  她就在她的工作的地方去接見他們
[00:23:41.000 --> 00:23:43.000]  就是那些貧民窟
[00:23:43.000 --> 00:23:45.000]  孤兒院
[00:23:45.000 --> 00:23:47.000]  臨終醫院
[00:23:47.000 --> 00:23:49.000]  愛滋病修容所等等
[00:23:49.000 --> 00:23:51.000]  幫助德蘭修女服侍的義工
[00:23:51.000 --> 00:23:53.000]  有很多很多人
[00:23:53.000 --> 00:23:55.000]  很多知名人士
[00:23:55.000 --> 00:23:57.000]  銀行家 企業家 政治家 大學生 演員
[00:23:57.000 --> 00:23:59.000]  模特兒 富家小姐 美國州長等等
[00:23:59.000 --> 00:24:01.000]  而其中一位台灣的
[00:24:01.000 --> 00:24:03.000]  李嘉同校長
[00:24:03.000 --> 00:24:05.000]  千里迢迢去到印度
[00:24:05.000 --> 00:24:07.000]  去做義工
[00:24:07.000 --> 00:24:09.000]  她這樣寫回去
[00:24:09.000 --> 00:24:11.000]  李嘉同校長
[00:24:11.000 --> 00:24:13.000]  在她的服侍裏面
[00:24:13.000 --> 00:24:15.000]  洗碗 幫那些病人穿衣服
[00:24:15.000 --> 00:24:17.000]  餵飯 餵奶
[00:24:17.000 --> 00:24:19.000]  搬運屍體
[00:24:19.000 --> 00:24:21.000]  送藥等等
[00:24:21.000 --> 00:24:23.000]  李嘉同校長說
[00:24:23.000 --> 00:24:25.000]  現在我才知道
[00:24:25.000 --> 00:24:27.000]  原來過去我一直都是躲藏在
[00:24:27.000 --> 00:24:29.000]  真正的貧窮和不幸裏面
[00:24:29.000 --> 00:24:31.000]  其實我從來未愛過
[00:24:31.000 --> 00:24:33.000]  德蘭修女是阿爾巴尼亞人
[00:24:33.000 --> 00:24:35.000]  她十八歲去到印度
[00:24:35.000 --> 00:24:37.000]  以後就再沒有離開過印度這個地方
[00:24:37.000 --> 00:24:39.000]  最終她成為了
[00:24:39.000 --> 00:24:41.000]  印度的驕傲
[00:24:41.000 --> 00:24:43.000]  十八歲的時候 印度人說
[00:24:43.000 --> 00:24:45.000]  我們失去了偉大的母親
[00:24:45.000 --> 00:24:47.000]  印度的總理說
[00:24:47.000 --> 00:24:49.000]  德蘭修女是一個罕有的天使
[00:24:49.000 --> 00:24:51.000]  她是光明和希望的象徵
[00:24:51.000 --> 00:24:53.000]  她抹去了千千萬萬人
[00:24:53.000 --> 00:24:55.000]  苦難的眼淚
[00:24:55.000 --> 00:24:57.000]  她給印度帶來巨大的榮耀
[00:24:57.000 --> 00:24:59.000]  一個十八歲的姑娘
[00:24:59.000 --> 00:25:01.000]  自然
[00:25:01.000 --> 00:25:03.000]  沒有一個固定的地方住
[00:25:03.000 --> 00:25:05.000]  自己 她每天做的事就是
[00:25:05.000 --> 00:25:07.000]  推著車子去到那些
[00:25:07.000 --> 00:25:09.000]  垃圾堆裏面
[00:25:09.000 --> 00:25:11.000]  或者教堂門口
[00:25:11.000 --> 00:25:13.000]  或者一些公共的台階
[00:25:13.000 --> 00:25:15.000]  或者一些建築物的後巷裏面
[00:25:15.000 --> 00:25:17.000]  去撿回那些
[00:25:17.000 --> 00:25:19.000]  奄奄一息的病人
[00:25:19.000 --> 00:25:21.000]  那些被人遺棄的嬰孩
[00:25:21.000 --> 00:25:23.000]  垂死的老人家
[00:25:23.000 --> 00:25:25.000]  之後就不斷去找東西吃
[00:25:25.000 --> 00:25:27.000]  去餵飽他們
[00:25:27.000 --> 00:25:29.000]  去找藥物醫治他們
[00:25:29.000 --> 00:25:31.000]  和求醫生能夠幫助他們
[00:25:31.000 --> 00:25:33.000]  開頭很多人都以為
[00:25:33.000 --> 00:25:35.000]  德蘭修女好像一個乞丐
[00:25:35.000 --> 00:25:37.000]  或者瘋婆 說她傻的
[00:25:37.000 --> 00:25:39.000]  甚至乎罵她
[00:25:39.000 --> 00:25:41.000]  不接待他們 趕她走
[00:25:41.000 --> 00:25:43.000]  但後來每一個人都因為德蘭修女的工作
[00:25:43.000 --> 00:25:45.000]  而受感動
[00:25:45.000 --> 00:25:47.000]  她救的人裏面
[00:25:47.000 --> 00:25:49.000]  有很多和她信仰不同的
[00:25:49.000 --> 00:25:51.000]  我們知道德蘭修女是一個天主教徒
[00:25:51.000 --> 00:25:53.000]  但她服侍的很多都是
[00:25:53.000 --> 00:25:55.000]  印度教徒
[00:25:55.000 --> 00:25:57.000]  她仍然尊重他們的信仰
[00:25:57.000 --> 00:25:59.000]  用他們信仰的方式去處理身後事
[00:25:59.000 --> 00:26:01.000]  當德蘭修女知道
[00:26:01.000 --> 00:26:03.000]  她要拿諾貝爾獎的時候
[00:26:03.000 --> 00:26:05.000]  她知道諾貝爾將會
[00:26:05.000 --> 00:26:07.000]  去設宴款待
[00:26:07.000 --> 00:26:09.000]  用七千美金來款待她
[00:26:09.000 --> 00:26:11.000]  接待一百三十五人
[00:26:11.000 --> 00:26:13.000]  去吃飯 當她知道這件事
[00:26:13.000 --> 00:26:15.000]  她主動去求主席
[00:26:15.000 --> 00:26:17.000]  取消宴會 因為這七千美金
[00:26:17.000 --> 00:26:19.000]  可以一日之內
[00:26:19.000 --> 00:26:21.000]  餵飽一萬五千人
[00:26:21.000 --> 00:26:23.000]  所以宴會取消了
[00:26:23.000 --> 00:26:25.000]  而這七千美金不單止給了德蘭修女
[00:26:25.000 --> 00:26:27.000]  更加因為這句說話
[00:26:27.000 --> 00:26:29.000]  感動了人再捐多
[00:26:29.000 --> 00:26:31.000]  四十萬瑞士的瑞幣
[00:26:31.000 --> 00:26:33.000]  去捐款支持她
[00:26:33.000 --> 00:26:35.000]  而那個受人傾慕
[00:26:35.000 --> 00:26:37.000]  仰慕的諾貝爾和平獎
[00:26:37.000 --> 00:26:39.000]  你猜猜最後變成怎樣
[00:26:39.000 --> 00:26:41.000]  德蘭修女將它賣了
[00:26:41.000 --> 00:26:43.000]  因為覺得這個獎項
[00:26:43.000 --> 00:26:45.000]  如果不能成為錢幫助貧窮人
[00:26:45.000 --> 00:26:47.000]  是一錢不值
[00:26:47.000 --> 00:26:49.000]  最感動我的
[00:26:49.000 --> 00:26:51.000]  是其中一幅圖畫
[00:26:51.000 --> 00:26:53.000]  當德蘭修女幫一個麻瘋病人
[00:26:53.000 --> 00:26:55.000]  去洗傷口的時候
[00:26:55.000 --> 00:26:57.000]  德蘭修女說
[00:26:57.000 --> 00:26:59.000]  我在這個麻瘋病人當中
[00:26:59.000 --> 00:27:01.000]  見到上帝在裏面
[00:27:01.000 --> 00:27:03.000]  我就好像在幫上帝
[00:27:03.000 --> 00:27:05.000]  去洗擦傷口一樣
[00:27:05.000 --> 00:27:07.000]  因為每個人
[00:27:07.000 --> 00:27:09.000]  都有上帝的形象
[00:27:09.000 --> 00:27:11.000]  你能不能夠在你服侍的人當中
[00:27:11.000 --> 00:27:13.000]  見到上帝在他背後呢
[00:27:13.000 --> 00:27:15.000]  見到耶穌在他背後呢
[00:27:15.000 --> 00:27:17.000]  耶穌說你接待一個小子
[00:27:17.000 --> 00:27:19.000]  就等於接待我
[00:27:19.000 --> 00:27:21.000]  而一個垂死的病人
[00:27:21.000 --> 00:27:23.000]  當他得到德蘭修女
[00:27:23.000 --> 00:27:25.000]  為他祈禱的時候
[00:27:25.000 --> 00:27:27.000]  他和德蘭修女說
[00:27:27.000 --> 00:27:29.000]  我過去一生好像一隻狗的生活
[00:27:29.000 --> 00:27:31.000]  但你卻讓我死得
[00:27:31.000 --> 00:27:33.000]  好像天使
[00:27:33.000 --> 00:27:35.000]  讓我們用一分鐘的時間
[00:27:35.000 --> 00:27:37.000]  去安靜去思想
[00:27:37.000 --> 00:27:39.000]  我們怎樣能夠學習
[00:27:39.000 --> 00:27:41.000]  這個無私付出的愛
[00:27:59.000 --> 00:28:01.000]  愛是
[00:28:01.000 --> 00:28:03.000]  頂心頂閉的愛
[00:28:03.000 --> 00:28:05.000]  愛是一個無私付出的愛
[00:28:05.000 --> 00:28:07.000]  愛也是一個恆久
[00:28:07.000 --> 00:28:09.000]  不倒的愛
[00:28:09.000 --> 00:28:11.000]  在我的詩篇最後
[00:28:11.000 --> 00:28:13.000]  有四個凡事
[00:28:13.000 --> 00:28:15.000]  這個凡事
[00:28:15.000 --> 00:28:17.000]  我們要小心了解
[00:28:17.000 --> 00:28:19.000]  不是所有事
[00:28:19.000 --> 00:28:21.000]  譬如在一些罪惡的裏面
[00:28:21.000 --> 00:28:23.000]  或者是一些
[00:28:23.000 --> 00:28:25.000]  不合神心意的事裏面
[00:28:25.000 --> 00:28:27.000]  當然是一個凡事之外
[00:28:27.000 --> 00:28:29.000]  如果在一個合神心意
[00:28:29.000 --> 00:28:31.000]  在合乎真理的凡事裏面
[00:28:31.000 --> 00:28:33.000]  我們要怎樣做呢
[00:28:33.000 --> 00:28:35.000]  保留說
[00:28:35.000 --> 00:28:37.000]  凡事包容
[00:28:37.000 --> 00:28:39.000]  包容的意思是遮蓋的意思
[00:28:39.000 --> 00:28:41.000]  也衍生成為一個寬容的意思
[00:28:41.000 --> 00:28:43.000]  凡事包容
[00:28:43.000 --> 00:28:45.000]  即是說擔當別人的軟弱
[00:28:45.000 --> 00:28:47.000]  使他不要受到傷害
[00:28:47.000 --> 00:28:49.000]  或者受到辱罵
[00:28:49.000 --> 00:28:51.000]  甚至有時和罪有關的時候
[00:28:51.000 --> 00:28:53.000]  凡事包容
[00:28:53.000 --> 00:28:55.000]  都是在一個不張揚
[00:28:55.000 --> 00:28:57.000]  幫助他去悔改
[00:28:57.000 --> 00:28:59.000]  我們包容罪人
[00:28:59.000 --> 00:29:01.000]  但不包容罪
[00:29:01.000 --> 00:29:03.000]  我們包容罪人,但不包容罪
[00:29:03.000 --> 00:29:05.000]  凡事相信
[00:29:05.000 --> 00:29:07.000]  即是說我們往往
[00:29:07.000 --> 00:29:09.000]  都向好那方面想
[00:29:09.000 --> 00:29:11.000]  在不同的遭遇底下
[00:29:11.000 --> 00:29:13.000]  我們信任別人好的一面
[00:29:13.000 --> 00:29:15.000]  我們帶著積極的心
[00:29:15.000 --> 00:29:17.000]  去相信他
[00:29:17.000 --> 00:29:19.000]  我們不是說代表愛
[00:29:19.000 --> 00:29:21.000]  是愚昧無知
[00:29:21.000 --> 00:29:23.000]  或者被人欺騙
[00:29:23.000 --> 00:29:25.000]  我們願意為人留下餘地
[00:29:25.000 --> 00:29:27.000]  我們不向最壞的方向想
[00:29:27.000 --> 00:29:29.000]  而向積極的方向想
[00:29:29.000 --> 00:29:31.000]  我們愛是保持不變的信心
[00:29:31.000 --> 00:29:33.000]  這件事
[00:29:33.000 --> 00:29:35.000]  我很受的
[00:29:35.000 --> 00:29:37.000]  凡事相信
[00:29:37.000 --> 00:29:39.000]  我往往都是希望用積極的愛的層面去想
[00:29:39.000 --> 00:29:41.000]  很多人經常都會挑戰我
[00:29:41.000 --> 00:29:43.000]  你去街那邊,有人問你借錢
[00:29:43.000 --> 00:29:45.000]  你借給他,他騙你的
[00:29:45.000 --> 00:29:47.000]  很多時候都會遇到這件事
[00:29:47.000 --> 00:29:49.000]  但我相信
[00:29:49.000 --> 00:29:51.000]  凡事相信
[00:29:51.000 --> 00:29:53.000]  是愛的典範
[00:29:53.000 --> 00:29:55.000]  讓我們
[00:29:55.000 --> 00:29:57.000]  能夠靈巧像蛇
[00:29:57.000 --> 00:29:59.000]  但亦能夠
[00:29:59.000 --> 00:30:01.000]  用愛心去凡事相信
[00:30:01.000 --> 00:30:03.000]  用積極的層面
[00:30:03.000 --> 00:30:05.000]  去愛人
[00:30:05.000 --> 00:30:07.000]  去關心人
[00:30:07.000 --> 00:30:09.000]  凡事盼望
[00:30:09.000 --> 00:30:11.000]  即是我們要向前展望
[00:30:11.000 --> 00:30:13.000]  我們都要看現實
[00:30:13.000 --> 00:30:15.000]  不過我們不會見到失敗
[00:30:15.000 --> 00:30:17.000]  就視為一個絕路
[00:30:17.000 --> 00:30:19.000]  我們相信在神的恩典底下
[00:30:19.000 --> 00:30:21.000]  我們最終會勝利
[00:30:21.000 --> 00:30:23.000]  凡事忍耐
[00:30:23.000 --> 00:30:25.000]  即是我們要堅持
[00:30:25.000 --> 00:30:27.000]  堅持用在軍事上
[00:30:27.000 --> 00:30:29.000]  即是當一個軍隊
[00:30:29.000 --> 00:30:31.000]  去到一個地方,面對著槍林彈雨
[00:30:31.000 --> 00:30:33.000]  面對著很難堪的情況下
[00:30:33.000 --> 00:30:35.000]  他仍然積極地
[00:30:35.000 --> 00:30:37.000]  堅持下去
[00:30:37.000 --> 00:30:39.000]  去守候著他們的據點
[00:30:39.000 --> 00:30:41.000]  不要放棄
[00:30:41.000 --> 00:30:43.000]  這個就是忍耐
[00:30:43.000 --> 00:30:45.000]  這個忍耐和剛才第四節的恆久忍耐有些不同
[00:30:45.000 --> 00:30:47.000]  這個忍耐的意思是
[00:30:47.000 --> 00:30:49.000]  在苦難之下仍然能夠
[00:30:49.000 --> 00:30:51.000]  忍耐去愛
[00:30:51.000 --> 00:30:53.000]  唯有愛才能夠
[00:30:53.000 --> 00:30:55.000]  繼續讓我們在一些
[00:30:55.000 --> 00:30:57.000]  似乎無法包容的事底下
[00:30:57.000 --> 00:30:59.000]  仍然去繼續包容
[00:30:59.000 --> 00:31:01.000]  唯有愛能夠讓我們
[00:31:01.000 --> 00:31:03.000]  繼續相信那些似乎不能夠相信的事
[00:31:03.000 --> 00:31:05.000]  唯有愛
