
[00:00:00.000 --> 00:00:03.320]  弟兄姊妹,過去一年
[00:19:44.880 --> 00:19:47.080]  萬國的珍寶就必運來
[00:19:47.080 --> 00:19:50.080]  我要使這電雨充滿榮耀
[00:19:50.080 --> 00:19:52.880]  這是萬君之義和華說的
[00:19:52.880 --> 00:19:54.880]  這電雨後來的榮耀
[00:19:54.880 --> 00:19:57.280]  必大過先前的榮耀
[00:19:57.280 --> 00:19:59.680]  大家看到台上的那個幅相
[00:19:59.680 --> 00:20:02.680]  就是我們去年慶祝自立
[00:20:02.680 --> 00:20:06.880]  有自己的弟兄姊妹、有來賓
[00:20:06.880 --> 00:20:10.480]  見證到神的經歷和恩典
[00:20:10.480 --> 00:20:13.880]  我今日和太太都想到
[00:20:13.880 --> 00:20:17.080]  都聊天 在兩堂崇拜之間都聊天
[00:20:17.080 --> 00:20:18.880]  很多事我們沒有想到的
[00:20:18.880 --> 00:20:20.480]  神真的為我們預備
[00:20:20.480 --> 00:20:24.680]  甚至為我們信用卡怎樣增加限額
[00:20:24.680 --> 00:20:29.480]  以致我們可以為教會去買些東西
[00:20:29.480 --> 00:20:32.280]  那麼詳細的情況都是預備
[00:20:32.280 --> 00:20:35.880]  所以很多的恩典、很多的神的應許
[00:20:35.880 --> 00:20:38.680]  真的就發生在我們面前
[00:20:38.680 --> 00:20:40.280]  回歸的猶太人
[00:20:40.280 --> 00:20:43.680]  從建造祭壇開始到升殿的完成
[00:20:43.680 --> 00:20:45.680]  總共經歷了二十年
[00:20:45.680 --> 00:20:47.680]  後來重建耶路撒冷的聖場
[00:20:47.680 --> 00:20:49.280]  又再過幾十年
[00:20:49.280 --> 00:20:51.880]  在這個漫長的歲月裏面
[00:20:51.880 --> 00:20:54.080]  我們看到人的軟弱罪惡
[00:20:54.080 --> 00:20:59.080]  但更清楚的是神的不離不棄的愛
[00:20:59.080 --> 00:21:05.480]  所以神的恩典今日都照樣陪伴他每一個兒女
[00:21:05.480 --> 00:21:08.880]  我們不要擔心自己能不能夠重新開始
[00:21:08.880 --> 00:21:10.080]  能不能夠成功
[00:21:10.080 --> 00:21:12.680]  因為成功與否都在乎神
[00:21:12.680 --> 00:21:14.680]  上帝想你成功的
[00:21:14.680 --> 00:21:16.880]  我們信耶穌是神的恩典
[00:21:16.880 --> 00:21:19.880]  我們信耶穌以後的成性過程
[00:21:19.880 --> 00:21:21.480]  亦都是神的恩典
[00:21:21.480 --> 00:21:24.480]  所以今日就讓全恩堂的弟兄姊妹
[00:21:24.480 --> 00:21:26.680]  在上帝面前立志
[00:21:26.680 --> 00:21:28.280]  我們毀身基督
[00:21:28.280 --> 00:21:30.280]  既然我們回到上
[00:21:30.280 --> 00:21:32.080]  回到全恩這個家
[00:21:32.080 --> 00:21:35.080]  就讓我們珍惜這個家
[00:21:35.080 --> 00:21:36.680]  重建神家
[00:21:36.680 --> 00:21:39.680]  同心協力彼此幫助
[00:21:39.680 --> 00:21:41.680]  我們一起低頭祈禱
[00:21:41.680 --> 00:21:46.080]  親愛的主我們多謝你來到這個世界
[00:21:46.080 --> 00:21:47.480]  道成肉身
[00:21:47.480 --> 00:21:50.480]  拎著自己的血進入至聖所
[00:21:50.480 --> 00:21:53.480]  一次就完成了救贖的事
[00:21:53.480 --> 00:21:55.280]  叫我們成為神的兒女
[00:21:55.280 --> 00:21:58.880]  面對困難、面對危難
[00:21:58.880 --> 00:22:00.680]  我們有神的幫助
[00:22:00.680 --> 00:22:02.880]  我們就求你將這個平安的心
[00:22:02.880 --> 00:22:04.680]  一個樂觀的心賜給我們
[00:22:04.680 --> 00:22:06.080]  又求你激勵我們
[00:22:06.080 --> 00:22:07.880]  叫我們在全恩堂的弟兄姊妹
[00:22:07.880 --> 00:22:09.280]  同心協力
[00:22:09.280 --> 00:22:10.880]  共建神家
[00:22:10.880 --> 00:22:13.280]  我們祈禱感恩奉耶穌基督的名
[00:22:13.280 --> 00:22:14.280]  阿門
