
[00:00:00.000 --> 00:00:02.700]  (主席) 兄弟姐妹 午安
[00:18:22.900 --> 00:18:24.900]  (主席) 有一個很難的位置
[00:18:24.900 --> 00:18:26.900]  (主席) 不知道大家有沒有被人問過
[00:18:26.900 --> 00:18:31.900]  (主席) 信和不信都是要死的 為什麼要信耶穌呢
[00:18:31.900 --> 00:18:33.900]  (主席) 這個真的是事實
[00:18:33.900 --> 00:18:37.900]  (主席) 如果你是未信主或者正在信仰追尋當中
[00:18:37.900 --> 00:18:39.900]  (主席) 又或者你是已經信了主
[00:18:39.900 --> 00:18:42.900]  (主席) 但是經常被你的親朋戚友
[00:18:42.900 --> 00:18:45.900]  (主席) 是這樣問你取笑你或者揶揄你
[00:18:45.900 --> 00:18:47.900]  (主席) 更甚的好像第四節所講
[00:18:47.900 --> 00:18:50.900]  (主席) 以往同賓放蕩無度的人
[00:18:50.900 --> 00:18:52.900]  (主席) 覺得你很奇怪
[00:18:52.900 --> 00:18:54.900]  (主席) 上了五日宮或者六日宮
[00:18:54.900 --> 00:18:56.900]  (主席) 還回教會
[00:18:56.900 --> 00:18:58.900]  (主席) 為什麼不是出去
[00:18:58.900 --> 00:19:01.900]  (主席) 吃吃玩玩 休息一下呢
[00:19:01.900 --> 00:19:03.900]  (主席) 這樣去取笑你
[00:19:03.900 --> 00:19:05.900]  (主席) 毀謗或者揶揄你
[00:19:05.900 --> 00:19:09.900]  (主席) 你可能真的要聽清楚以下那幾句話
[00:19:09.900 --> 00:19:11.900]  (主席) 是的 千百年來
[00:19:11.900 --> 00:19:14.900]  (主席) 所有信主不信主的人
[00:19:14.900 --> 00:19:16.900]  (主席) 信耶穌不信耶穌的人
[00:19:16.900 --> 00:19:18.900]  (主席) 是的 都會死的
[00:19:18.900 --> 00:19:20.900]  (主席) 如果不是有病
[00:19:20.900 --> 00:19:22.900]  (主席) 就應該來教會
[00:19:22.900 --> 00:19:24.900]  (主席) 不是去醫院
[00:19:24.900 --> 00:19:26.900]  (主席) 這個是事實
[00:19:26.900 --> 00:19:28.900]  (主席) 信主的人
[00:19:28.900 --> 00:19:30.900]  (主席) 表面上
[00:19:30.900 --> 00:19:32.900]  (主席) 其實是沒有好處的
[00:19:32.900 --> 00:19:34.900]  (主席) 當你缺志那一刻
[00:19:34.900 --> 00:19:36.900]  (主席) 或者你缺志之前
[00:19:36.900 --> 00:19:38.900]  (主席) 其實你都知道
[00:19:38.900 --> 00:19:40.900]  (主席) 信不信主都是會死的
[00:19:40.900 --> 00:19:42.900]  (主席) 你不是因為不會死
[00:19:42.900 --> 00:19:44.900]  (主席) 才信耶穌的
[00:19:44.900 --> 00:19:48.900]  (主席) 這個是大家都知道的事實
[00:19:48.900 --> 00:19:50.900]  (主席) 更甚的是
[00:19:50.900 --> 00:19:52.900]  (主席) 我們知道
[00:19:52.900 --> 00:19:56.900]  (主席) 有親友或者朋友
[00:19:56.900 --> 00:19:58.900]  (主席) 臨終的時候
[00:19:58.900 --> 00:20:00.900]  (主席) 我們可能會很快地趕去醫院
[00:20:00.900 --> 00:20:02.900]  (主席) 向他傳福音
[00:20:02.900 --> 00:20:04.900]  (主席) 又或者我們知道
[00:20:04.900 --> 00:20:06.900]  (主席) 有朋友有家人
[00:20:06.900 --> 00:20:08.900]  (主席) 他患上末期的病患的時候
[00:20:08.900 --> 00:20:10.900]  (主席) 我們很心急地去傳福音
[00:20:10.900 --> 00:20:14.900]  (主席) 我們並不是想他不死
[00:20:14.900 --> 00:20:16.900]  (主席) 是不是?
[00:20:16.900 --> 00:20:18.900]  (主席) 這個是我們心底裡
[00:20:18.900 --> 00:20:20.900]  (主席) 最好的福音
[00:20:20.900 --> 00:20:22.900]  (主席) 去告訴他們
[00:20:22.900 --> 00:20:24.900]  (主席) 那為什麼
[00:20:24.900 --> 00:20:28.900]  (主席) 為什麼會有這個誤會
[00:20:28.900 --> 00:20:30.900]  (主席) 或者一些未信主的人
[00:20:30.900 --> 00:20:32.900]  (主席) 會這樣問我們呢?
[00:20:32.900 --> 00:20:36.900]  (主席) 他們應該是不清楚福音
[00:20:36.900 --> 00:20:38.900]  (主席) 所以我們應該要
[00:20:38.900 --> 00:20:40.900]  (主席) 真的有忍耐
[00:20:40.900 --> 00:20:42.900]  (主席) 慢慢地解釋給他們聽
[00:20:42.900 --> 00:20:44.900]  (主席) 其實就好像彼得這裡
[00:20:44.900 --> 00:20:46.900]  (主席) 他也說了出來
[00:20:46.900 --> 00:20:48.900]  (主席) 在第六節這裡說
[00:20:48.900 --> 00:20:50.900]  (主席) 信福音的人雖然死了
[00:20:50.900 --> 00:20:52.900]  (主席) 他們會面向著一個審判
[00:20:52.900 --> 00:20:54.900]  (主席) 但是這個信與不信的審判
[00:20:54.900 --> 00:20:58.900]  (主席) 其實是有很大的分別的
[00:20:58.900 --> 00:21:00.900]  (主席) 信主人面向著的審判
[00:21:00.900 --> 00:21:02.900]  (主席) 這裡說是怎麼樣
[00:21:02.900 --> 00:21:04.900]  (主席) 同時間他會靠主
[00:21:04.900 --> 00:21:06.900]  (主席) 靠著神
[00:21:06.900 --> 00:21:08.900]  (主席) 會活著的
[00:21:08.900 --> 00:21:10.900]  (主席) 這個是最大的分別
[00:21:10.900 --> 00:21:12.900]  (主席) 更加重要的資料
[00:21:12.900 --> 00:21:14.900]  (主席) 或者信息告訴我們
[00:21:14.900 --> 00:21:16.900]  (主席) 活著這個字
[00:21:16.900 --> 00:21:18.900]  (主席) 是現在式的
[00:21:18.900 --> 00:21:22.900]  (主席) 在經文中文我們看不到
[00:21:22.900 --> 00:21:24.900]  (主席) 但在原文當中
[00:21:24.900 --> 00:21:26.900]  (主席) 現在式就是告訴你
[00:21:26.900 --> 00:21:28.900]  (主席) 二千年前彼得寫的時候
[00:21:28.900 --> 00:21:30.900]  (主席) 是現在式
[00:21:30.900 --> 00:21:32.900]  (主席) 信主的人經歷著審判之後
[00:21:32.900 --> 00:21:34.900]  (主席) 他會現在活著
[00:21:34.900 --> 00:21:36.900]  (主席) 二千年之後今天
[00:21:36.900 --> 00:21:38.900]  (主席) 我們在這個禮堂讀的時候
[00:21:38.900 --> 00:21:40.900]  (主席) 告訴我們
[00:21:40.900 --> 00:21:42.900]  (主席) 如果有人要離開世界面向死亡
[00:21:42.900 --> 00:21:44.900]  (主席) 經歷審判的時候
[00:21:44.900 --> 00:21:46.900]  (主席) 他是會現在活著
[00:21:46.900 --> 00:21:50.900]  (主席) 這是一個很大的英許
[00:21:50.900 --> 00:21:54.900]  (主席) 很重要的
[00:21:54.900 --> 00:21:56.900]  (主席) 原來有分別的
[00:21:56.900 --> 00:21:58.900]  (主席) 真的有分別的
[00:21:58.900 --> 00:22:00.900]  (主席) 弟兄姊妹
[00:22:00.900 --> 00:22:02.900]  (主席) 這個是不是你的信念
[00:22:02.900 --> 00:22:04.900]  (主席) 或者是不是你的確信
[00:22:04.900 --> 00:22:06.900]  (主席) 很重要的
[00:22:06.900 --> 00:22:08.900]  (主席) 當我們面對著一些
[00:22:08.900 --> 00:22:10.900]  (主席) 很艱難的環境的時候
[00:22:10.900 --> 00:22:12.900]  (主席) 彼得在這段聖經裡面
[00:22:12.900 --> 00:22:14.900]  (主席) 告訴我們
[00:22:14.900 --> 00:22:16.900]  (主席) 原來
[00:22:16.900 --> 00:22:18.900]  (主席) 信主的人
[00:22:18.900 --> 00:22:20.900]  (主席) 是會經歷審判之後
[00:22:20.900 --> 00:22:22.900]  (主席) 面向著這個結局之後
[00:22:22.900 --> 00:22:24.900]  (主席) 我們會活著的
[00:22:24.900 --> 00:22:26.900]  (主席) 是一個很大的英許
[00:22:26.900 --> 00:22:28.900]  (主席) 很大的把持
[00:22:28.900 --> 00:22:30.900]  (主席) 這樣的話
[00:22:30.900 --> 00:22:32.900]  (主席) 就會很影響
[00:22:32.900 --> 00:22:34.900]  (主席) 你每一天生活的那種態度
[00:22:34.900 --> 00:22:38.900]  (主席) 很重要
[00:22:38.900 --> 00:22:40.900]  (主席) 在這麼艱難的光景裡
[00:22:40.900 --> 00:22:42.900]  (主席) 你知道
[00:22:42.900 --> 00:22:44.900]  (主席) 耶穌
[00:22:44.900 --> 00:22:46.900]  (主席) 應許了你
[00:22:46.900 --> 00:22:48.900]  (主席) 一個很重要
[00:22:48.900 --> 00:22:50.900]  (主席) 很寶貴的訊息
[00:22:50.900 --> 00:22:56.900]  (主席) 這裡有一句話
[00:22:56.900 --> 00:22:58.900]  (主席) 或者要和大家交代一下
[00:22:58.900 --> 00:23:00.900]  (主席) 在第六節這裡說
[00:23:00.900 --> 00:23:02.900]  (主席) 死人也曾有福音傳給他們
[00:23:02.900 --> 00:23:04.900]  (主席) 死了之後還能聽到福音嗎?
[00:23:04.900 --> 00:23:06.900]  (主席) 整個新約都沒有這樣說過
[00:23:06.900 --> 00:23:08.900]  (主席) 所以這個最好的解釋
[00:23:08.900 --> 00:23:10.900]  (主席) 是在說一些已死的信徒
[00:23:10.900 --> 00:23:12.900]  (主席) 當他在生的時候
[00:23:12.900 --> 00:23:14.900]  (主席) 他已經信主的信徒
[00:23:14.900 --> 00:23:16.900]  (主席) 他
[00:23:16.900 --> 00:23:18.900]  (主席) 懷抱著福音這個信念
[00:23:18.900 --> 00:23:20.900]  (主席) 離開世界
[00:23:20.900 --> 00:23:22.900]  (主席) 因為如果死了之後
[00:23:22.900 --> 00:23:24.900]  (主席) 還能聽福音
[00:23:24.900 --> 00:23:26.900]  (主席) 一些在生的信徒
[00:23:26.900 --> 00:23:28.900]  (主席) 遇到艱難就不用這麼堅持
[00:23:28.900 --> 00:23:30.900]  (主席) 棄下算了
[00:23:30.900 --> 00:23:32.900]  (主席) 因為死了之後才信都可以
[00:23:34.900 --> 00:23:36.900]  (主席) 所以這個說話要解釋
[00:23:36.900 --> 00:23:38.900]  (主席) 說清楚給大家知道
[00:23:38.900 --> 00:23:40.900]  (主席) 以致我們在每一日
[00:23:40.900 --> 00:23:42.900]  (主席) 我們今日今生的生活裏面
[00:23:42.900 --> 00:23:44.900]  (主席) 你保持著一個正確的態度
[00:23:44.900 --> 00:23:48.900]  (主席) 亦都去關心一些身邊
[00:23:48.900 --> 00:23:50.900]  (主席) 未信耶穌
[00:23:50.900 --> 00:23:52.900]  (主席) 在艱難當中裏面
[00:23:52.900 --> 00:23:54.900]  (主席) 在這裏很困惑的朋友
[00:23:54.900 --> 00:23:56.900]  (主席) 告訴他們
[00:23:56.900 --> 00:23:58.900]  (主席) 這個福音
[00:23:58.900 --> 00:24:00.900]  (主席) 那個的好處
[00:24:00.900 --> 00:24:02.900]  (主席) 那個的重要性
[00:24:02.900 --> 00:24:04.900]  (主席) 現在我們去到喪禮當中
[00:24:04.900 --> 00:24:08.900]  (主席) 一方面我們會去安慰家人
[00:24:08.900 --> 00:24:12.900]  (主席) 另一方面亦都一個很好的機會
[00:24:12.900 --> 00:24:14.900]  (主席) 去和一些未信主的
[00:24:14.900 --> 00:24:16.900]  (主席) 親友
[00:24:16.900 --> 00:24:18.900]  (主席) 家人
[00:24:18.900 --> 00:24:20.900]  (主席) 讓他們去思考人生
[00:24:20.900 --> 00:24:24.900]  (主席) 基督教的喪禮
[00:24:24.900 --> 00:24:26.900]  (主席) 很安詳
[00:24:26.900 --> 00:24:28.900]  (主席) 很平安
[00:24:30.900 --> 00:24:32.900]  (主席) 下次有機會
[00:24:32.900 --> 00:24:34.900]  (主席) 再去到一些親朋戚友的喪禮當中
[00:24:34.900 --> 00:24:36.900]  (主席) 你去到殯儀館的時候
[00:24:36.900 --> 00:24:40.900]  (主席) 你可以細心去比較一下
[00:24:40.900 --> 00:24:42.900]  (主席) 不同宗教的喪禮
[00:24:42.900 --> 00:24:46.900]  (主席) 你會留意到基督教的喪禮
[00:24:46.900 --> 00:24:48.900]  (主席) 我們會如常地在這裏唱詩歌
[00:24:48.900 --> 00:24:52.900]  (主席) 如常地在這裏禱告
[00:24:52.900 --> 00:24:54.900]  (主席) 彼此的關懷
[00:24:54.900 --> 00:24:56.900]  (主席) 彼此的問候
[00:24:56.900 --> 00:24:58.900]  (主席) 是一個很特別的時刻
[00:25:00.900 --> 00:25:02.900]  (主席) 當中裏面有那份平安
[00:25:02.900 --> 00:25:04.900]  (主席) 最重要的是
[00:25:04.900 --> 00:25:06.900]  (主席) 有那份盼望
[00:25:06.900 --> 00:25:08.900]  (主席) 在你人生當中
[00:25:08.900 --> 00:25:10.900]  (主席) 雖然已經走到結局
[00:25:10.900 --> 00:25:12.900]  (主席) 但是仍然有那個盼望
[00:25:12.900 --> 00:25:14.900]  (主席) 有那個現在活著
[00:25:14.900 --> 00:25:16.900]  (主席) 那個應許的確信
[00:25:16.900 --> 00:25:18.900]  (主席) 很不同
[00:25:18.900 --> 00:25:20.900]  (主席) 所以基督徒的離開
[00:25:20.900 --> 00:25:22.900]  (主席) 其實只是暫別
[00:25:22.900 --> 00:25:24.900]  (主席) 不是永別
[00:25:24.900 --> 00:25:26.900]  (主席) 基督徒在天家裏面
[00:25:26.900 --> 00:25:28.900]  (主席) 信主的人在天家裏面
[00:25:28.900 --> 00:25:30.900]  (主席) 是必定會再會
[00:25:30.900 --> 00:25:32.900]  (主席) 這個是一個
[00:25:32.900 --> 00:25:34.900]  (主席) 很不同的生命
[00:25:34.900 --> 00:25:36.900]  (主席) 很不同的人生的取態
[00:25:36.900 --> 00:25:38.900]  (主席) 所以
[00:25:38.900 --> 00:25:40.900]  (主席) 我們要懷抱著這份態度
[00:25:40.900 --> 00:25:42.900]  (主席) 這個的向度
[00:25:42.900 --> 00:25:44.900]  (主席) 去度過我們每一日的生活
[00:25:44.900 --> 00:25:46.900]  (主席) 即或那個生活裏面
[00:25:46.900 --> 00:25:48.900]  (主席) 你是開心不開心
[00:25:48.900 --> 00:25:50.900]  (主席) 艱難或者困苦
[00:25:50.900 --> 00:25:52.900]  (主席) 或者平順的日子
[00:25:52.900 --> 00:25:54.900]  (主席) 我們都知道
[00:25:54.900 --> 00:25:56.900]  (主席) 上帝是照管著你每一日的
[00:25:56.900 --> 00:25:58.900]  (主席) 上帝
[00:25:58.900 --> 00:26:00.900]  (主席) 看著我們
[00:26:00.900 --> 00:26:02.900]  (主席) 我們每一個人在
[00:26:02.900 --> 00:26:04.900]  (主席) 在世度過的日子裏面
[00:26:04.900 --> 00:26:06.900]  (主席) 上帝
[00:26:06.900 --> 00:26:08.900]  (主席) 他日都會去
[00:26:08.900 --> 00:26:10.900]  (主席) 和我們去審判
[00:26:10.900 --> 00:26:12.900]  (主席) 好像錄影帶
[00:26:12.900 --> 00:26:14.900]  (主席) 去將我們的心思
[00:26:14.900 --> 00:26:16.900]  (主席) 意念 我們每一個人的行為
[00:26:16.900 --> 00:26:18.900]  (主席) 舉止重新再一次
[00:26:18.900 --> 00:26:20.900]  (主席) 在天家回到去的時候
[00:26:20.900 --> 00:26:22.900]  (主席) 再一次重新展現出來
[00:26:22.900 --> 00:26:24.900]  (主席) 所謂要結帳
[00:26:24.900 --> 00:26:26.900]  (主席) 所以弟兄姊妹
[00:26:26.900 --> 00:26:28.900]  (主席) 我們今天
[00:26:28.900 --> 00:26:30.900]  (主席) 每一日渡過的光陰
[00:26:30.900 --> 00:26:32.900]  (主席) 其實都不要白費
[00:26:32.900 --> 00:26:34.900]  (主席) 我們要知道
[00:26:34.900 --> 00:26:36.900]  (主席) 有結局
[00:26:36.900 --> 00:26:38.900]  (主席) 但我們不是要
[00:26:38.900 --> 00:26:40.900]  (主席) 怕結局
[00:26:40.900 --> 00:26:42.900]  (主席) 我們要知道
[00:26:42.900 --> 00:26:44.900]  (主席) 結局來的時候
[00:26:44.900 --> 00:26:46.900]  (主席) 我們怎樣去
[00:26:46.900 --> 00:26:48.900]  (主席) 好好準備
[00:26:48.900 --> 00:26:50.900]  (主席) 好好去營建
[00:26:50.900 --> 00:26:52.900]  (主席) 渡我們餘下的光陰
[00:26:52.900 --> 00:26:54.900]  (主席)
[00:26:54.900 --> 00:26:56.900]  (主席) 怎樣去生活
[00:26:56.900 --> 00:26:58.900]  (主席) 主耶穌講得好清楚
[00:26:58.900 --> 00:27:00.900]  (主席) 每日去做
[00:27:00.900 --> 00:27:02.900]  (主席) 祂的大使命
[00:27:02.900 --> 00:27:04.900]  (主席) 大誡命
[00:27:04.900 --> 00:27:06.900]  (主席) 是不是
[00:27:06.900 --> 00:27:08.900]  (主席) 這個就是每一個信徒
[00:27:08.900 --> 00:27:10.900]  (主席) 信主的時候
[00:27:10.900 --> 00:27:12.900]  (主席) 去肩負
[00:27:12.900 --> 00:27:14.900]  (主席) 神給我們
[00:27:14.900 --> 00:27:16.900]  (主席) 那個的
[00:27:16.900 --> 00:27:18.900]  (主席) 一個我們必須要去做的事
[00:27:18.900 --> 00:27:20.900]  (主席) 所以在不同的日子當中
[00:27:20.900 --> 00:27:22.900]  (主席) 弟兄姊妹我們仍然
[00:27:22.900 --> 00:27:24.900]  (主席) 可以這樣
[00:27:24.900 --> 00:27:26.900]  (主席) 保持著這份心智
[00:27:26.900 --> 00:27:28.900]  (主席) 這份態度去過活
[00:27:28.900 --> 00:27:30.900]  (主席) 因為彼得他
[00:27:30.900 --> 00:27:32.900]  (主席) 強調萬物的結局
[00:27:32.900 --> 00:27:34.900]  (主席) 近了
[00:27:34.900 --> 00:27:36.900]  (主席) 萬物結局近了
[00:27:36.900 --> 00:27:38.900]  (主席) 無論你喜不喜歡有結局
[00:27:38.900 --> 00:27:42.900]  (主席) 結局都會近了
[00:27:42.900 --> 00:27:44.900]  (主席) 我問的時候有些人
[00:27:44.900 --> 00:27:46.900]  (主席) 我說想不想有結局來
[00:27:46.900 --> 00:27:48.900]  (主席) 有些弟兄姊妹就說
[00:27:48.900 --> 00:27:50.900]  (主席) 先保持三五七年
[00:27:50.900 --> 00:27:52.900]  (主席) 現在多開心多好玩
[00:27:52.900 --> 00:27:56.900]  (主席) 但無論你怎樣的心態
[00:27:56.900 --> 00:27:58.900]  (主席) 神有祂自己的時間
[00:27:58.900 --> 00:28:00.900]  (主席) 結局總是會來的
[00:28:00.900 --> 00:28:02.900]  (主席) 遇到艱難遇到困苦
[00:28:02.900 --> 00:28:04.900]  (主席) 有些人的反應是
[00:28:04.900 --> 00:28:06.900]  (主席) 潮州音樂
[00:28:06.900 --> 00:28:08.900]  (主席) 那些叫什麼 自己顧自己
[00:28:08.900 --> 00:28:10.900]  (主席) 有些就田雞過河
[00:28:10.900 --> 00:28:12.900]  (主席) 就各有各樣
[00:28:12.900 --> 00:28:16.900]  (主席) 不同人的反應不同
[00:28:16.900 --> 00:28:18.900]  (主席) 有句說話叫夫妻本是同林鳥
[00:28:18.900 --> 00:28:20.900]  (主席) 大難臨頭又可以各自飛
[00:28:20.900 --> 00:28:26.900]  (主席) 個個好像自己顧著自己
[00:28:26.900 --> 00:28:28.900]  (主席) 還有句說話叫人不為己
[00:28:28.900 --> 00:28:30.900]  (主席) 就天知地滅
[00:28:30.900 --> 00:28:32.900]  (主席) 遇到艱難
[00:28:32.900 --> 00:28:34.900]  (主席) 遇到困苦
[00:28:34.900 --> 00:28:36.900]  (主席) 我們
[00:28:36.900 --> 00:28:38.900]  (主席) 是不是應該這樣做
[00:28:38.900 --> 00:28:42.900]  (主席) 彼得怎樣教我們
[00:28:42.900 --> 00:28:44.900]  (主席) 我們一起看看第七到第十節
[00:28:44.900 --> 00:28:46.900]  (主席) 給了四個很重要的
[00:28:46.900 --> 00:28:48.900]  (主席) 很重要的
[00:28:48.900 --> 00:28:50.900]  (主席) 勸勉給我們
[00:28:50.900 --> 00:28:52.900]  (主席) 去面向正視結局
[00:28:52.900 --> 00:28:54.900]  (主席) 首先是祈禱
[00:28:54.900 --> 00:28:56.900]  (主席) 接著是彼此相愛
[00:28:56.900 --> 00:28:58.900]  (主席) 接著是互相款待
[00:28:58.900 --> 00:29:00.900]  (主席) 接著是彼此
[00:29:00.900 --> 00:29:02.900]  (主席) 服侍
[00:29:02.900 --> 00:29:04.900]  (主席) 看到中間有一個什麼的共同點嗎
[00:29:04.900 --> 00:29:08.900]  (主席) 是什麼
[00:29:08.900 --> 00:29:10.900]  (主席) 彼此
[00:29:10.900 --> 00:29:12.900]  (主席) 是一個
[00:29:12.900 --> 00:29:14.900]  (主席) 為他者
[00:29:14.900 --> 00:29:16.900]  (主席) 為別人
[00:29:16.900 --> 00:29:18.900]  (主席) 無論你為自己禱告
[00:29:18.900 --> 00:29:20.900]  (主席) 為別人禱告
[00:29:20.900 --> 00:29:22.900]  (主席) 無論你去面向
[00:29:22.900 --> 00:29:24.900]  (主席) 朋友 家人
[00:29:24.900 --> 00:29:26.900]  (主席) 去彼此的相愛
[00:29:26.900 --> 00:29:28.900]  (主席) 全部都是
[00:29:28.900 --> 00:29:30.900]  (主席) 關於別人的
[00:29:30.900 --> 00:29:32.900]  (主席) 所以當面向著
[00:29:32.900 --> 00:29:34.900]  (主席) 艱難困境的時候
[00:29:34.900 --> 00:29:36.900]  (主席) 彼得第一樣提醒我們的
[00:29:36.900 --> 00:29:38.900]  (主席) 禱告
[00:29:38.900 --> 00:29:40.900]  (主席) 謹慎自守
[00:29:40.900 --> 00:29:42.900]  (主席) 自律的生活
[00:29:42.900 --> 00:29:44.900]  (主席) 以致我們能夠保持我們頭腦清醒
[00:29:44.900 --> 00:29:46.900]  (主席) 警醒地去禱告
[00:29:46.900 --> 00:29:48.900]  (主席) 無論你為自己禱告
[00:29:48.900 --> 00:29:50.900]  (主席) 為別人禱告
[00:29:50.900 --> 00:29:56.900]  (主席) 最要緊的是什麼
[00:29:56.900 --> 00:29:58.900]  (主席) 比結局還要重要
[00:29:58.900 --> 00:30:00.900]  (主席) 是彼此相愛
[00:30:00.900 --> 00:30:02.900]  (主席) 因為愛能遮掩很多很多的罪
[00:30:02.900 --> 00:30:04.900]  (主席) 當我們去
[00:30:04.900 --> 00:30:06.900]  (主席) 過生活的時候
[00:30:06.900 --> 00:30:08.900]  (主席) 特別是近日的日子當中
[00:30:08.900 --> 00:30:10.900]  (主席) 我們的腦海裡
[00:30:10.900 --> 00:30:12.900]  (主席) 有很多
[00:30:12.900 --> 00:30:14.900]  (主席) 謾駡
[00:30:14.900 --> 00:30:16.900]  (主席) 很多的怨聲
[00:30:16.900 --> 00:30:18.900]  (主席) 很多的仇恨
[00:30:18.900 --> 00:30:20.900]  (主席) 在我們當中
[00:30:20.900 --> 00:30:22.900]  (主席) 但耶穌教我們
[00:30:22.900 --> 00:30:24.900]  (主席) 愛你的仇敵
[00:30:24.900 --> 00:30:28.900]  (主席) 耶穌說
[00:30:28.900 --> 00:30:30.900]  (主席) 如果愛我們只是喜歡愛的
[00:30:30.900 --> 00:30:32.900]  (主席) 有什麼獎賞
[00:30:32.900 --> 00:30:34.900]  (主席) 所以在當中裡
[00:30:34.900 --> 00:30:36.900]  (主席) 最要緊的
[00:30:36.900 --> 00:30:38.900]  (主席) 是彼此相愛
[00:30:38.900 --> 00:30:40.900]  (主席) 以致我們更加學會去
[00:30:40.900 --> 00:30:42.900]  (主席) 遙述這個功課
[00:30:42.900 --> 00:30:44.900]  (主席) 很重要
[00:30:44.900 --> 00:30:48.900]  (主席) 接著
[00:30:48.900 --> 00:30:50.900]  (主席) 彼得鼓勵我們
[00:30:50.900 --> 00:30:52.900]  (主席) 用神的恩賜去
[00:30:52.900 --> 00:30:54.900]  (主席) 互相款待
[00:30:54.900 --> 00:30:56.900]  (主席) 彼此的服侍
[00:30:56.900 --> 00:31:00.900]  (主席) 他用了兩個的例子
[00:31:00.900 --> 00:31:02.900]  (主席) 是講道
[00:31:02.900 --> 00:31:04.900]  (主席) 是分享上帝的說話
[00:31:04.900 --> 00:31:06.900]  (主席) 讓人知道
[00:31:06.900 --> 00:31:08.900]  (主席) 教導上帝的說話
[00:31:08.900 --> 00:31:10.900]  (主席) 讓人去學習去跟從
[00:31:10.900 --> 00:31:12.900]  (主席) 還有服侍
[00:31:12.900 --> 00:31:16.900]  (主席) 很重要地
[00:31:16.900 --> 00:31:18.900]  (主席) 是教我們去服侍別人
[00:31:18.900 --> 00:31:20.900]  (主席) 幫助別人
[00:31:20.900 --> 00:31:22.900]  (主席) 關心一些你身邊
[00:31:22.900 --> 00:31:24.900]  (主席) 有需要的人
[00:31:24.900 --> 00:31:26.900]  (主席) 四個
[00:31:26.900 --> 00:31:28.900]  (主席) 很重要的
[00:31:28.900 --> 00:31:30.900]  (主席) 勸勉
[00:31:30.900 --> 00:31:32.900]  (主席) 以致到
[00:31:32.900 --> 00:31:34.900]  (主席) 最重要的一句說話
[00:31:34.900 --> 00:31:36.900]  (主席) 都是最後一節的經文
[00:31:36.900 --> 00:31:38.900]  (主席) 告訴我們
[00:31:38.900 --> 00:31:40.900]  (主席) 以致到你這樣做
[00:31:40.900 --> 00:31:42.900]  (主席) 在磨難的日子當中
[00:31:42.900 --> 00:31:44.900]  (主席) 你可以榮耀神
[00:31:44.900 --> 00:31:46.900]  (主席) 是不是很感恩
[00:31:46.900 --> 00:31:50.900]  (主席) 原來彼得他
[00:31:50.900 --> 00:31:52.900]  (主席) 一路這樣分享
[00:31:52.900 --> 00:31:54.900]  (主席) 告訴我們的時候
[00:31:54.900 --> 00:31:56.900]  (主席) 是教我們信徒
[00:31:56.900 --> 00:31:58.900]  (主席) 在什麼不同的日子當中
[00:31:58.900 --> 00:32:00.900]  (主席) 去榮耀神
[00:32:00.900 --> 00:32:02.900]  (主席) 這個是我們做信徒
[00:32:02.900 --> 00:32:04.900]  (主席) 一個最大最終極
[00:32:04.900 --> 00:32:06.900]  (主席) 在我們生命當中
[00:32:06.900 --> 00:32:08.900]  (主席) 最重要要做的事
[00:32:08.900 --> 00:32:10.900]  (主席) 去榮耀神
[00:32:10.900 --> 00:32:12.900]  (主席) 很多時候我們說
[00:32:12.900 --> 00:32:14.900]  (主席) 怎樣可以去榮耀神呢
[00:32:14.900 --> 00:32:16.900]  (主席) 真的不懂
[00:32:16.900 --> 00:32:18.900]  (主席) 這裏有四個
[00:32:18.900 --> 00:32:20.900]  (主席) 可以你做得早出來
[00:32:20.900 --> 00:32:22.900]  (主席) 行得到出來的勸練
[00:32:22.900 --> 00:32:24.900]  (主席) 告訴你
[00:32:24.900 --> 00:32:26.900]  (主席) 你可以做的
[00:32:26.900 --> 00:32:28.900]  (主席) 你這樣做去榮耀神
[00:32:28.900 --> 00:32:30.900]  (主席) 你可以現在馬上去做
[00:32:30.900 --> 00:32:32.900]  (主席) 或者一會兒
[00:32:32.900 --> 00:32:34.900]  (主席) 完了崇拜之後你馬上去做
[00:32:34.900 --> 00:32:36.900]  (主席) 你想一件事
[00:32:36.900 --> 00:32:38.900]  (主席) 或者想一個人
[00:32:38.900 --> 00:32:40.900]  (主席) 在你的心裏
[00:32:40.900 --> 00:32:42.900]  (主席) 在你的腦海裏
[00:32:42.900 --> 00:32:46.900]  (主席) 困擾著你
[00:32:46.900 --> 00:32:48.900]  (主席) 纏繞著你
[00:32:48.900 --> 00:32:50.900]  (主席) 你為他祈禱
[00:32:50.900 --> 00:32:54.900]  (主席) 無論那個是人也好
[00:32:54.900 --> 00:32:56.900]  (主席) 是事也好
[00:32:56.900 --> 00:32:58.900]  (主席) 你為他祈禱
[00:32:58.900 --> 00:33:00.900]  (主席) 亦都為你自己祈禱
[00:33:00.900 --> 00:33:04.900]  (主席) 如果那樣東西會令到你
[00:33:04.900 --> 00:33:06.900]  (主席) 很多情緒
[00:33:06.900 --> 00:33:08.900]  (主席) 很多不同的感受
[00:33:08.900 --> 00:33:12.900]  (主席) 你為你自己祈禱
[00:33:12.900 --> 00:33:14.900]  (主席) 相愛
[00:33:14.900 --> 00:33:18.900]  (主席) 耶穌在十字架上
