
[00:00:00.000 --> 00:00:04.360]  今天我的題目是《御虎奇》
[00:21:01.360 --> 00:21:06.360]  我喜歡做一些幫助別人的事
[00:21:06.360 --> 00:21:10.080]  就是在背後去幫助別人
[00:21:10.080 --> 00:21:13.720]  最好就不用站在別人面前
[00:21:13.720 --> 00:21:21.600]  最好大家不要見到我在角落頭位的位置
[00:21:21.600 --> 00:21:23.160]  我很願意幫忙的
[00:21:23.160 --> 00:21:25.400]  就是排一下椅子這樣OK的
[00:21:25.400 --> 00:21:27.840]  但是其實我不太喜歡站在別人面前
[00:21:27.840 --> 00:21:33.000]  以及我又會很怕自己說的東西會不會是錯的呢
[00:21:33.000 --> 00:21:35.400]  就是這個是我原先的性格
[00:21:35.400 --> 00:21:37.880]  但是當我一直要服侍著
[00:21:37.880 --> 00:21:42.280]  一直很想去繼續走我服侍的路的時候
[00:21:42.280 --> 00:21:45.760]  我就不斷地被神去挑戰
[00:21:45.760 --> 00:21:47.080]  不斷地被挑戰
[00:21:47.080 --> 00:21:48.880]  開頭做一個組長
[00:21:48.880 --> 00:21:51.480]  就是人
[00:21:51.480 --> 00:21:54.400]  在小組當中我要做一個帶領的角色
[00:21:54.400 --> 00:21:58.040]  我都已經覺得有一點點很挑戰我這樣
[00:21:58.040 --> 00:22:02.280]  但是到了今天其實我還要站在這裡去證到
[00:22:02.280 --> 00:22:06.320]  其實都是會是我一種
[00:22:06.320 --> 00:22:12.280]  跟我的性格有一點點一反我的性格的做法
[00:22:12.280 --> 00:22:14.360]  這個都不是我很想
[00:22:14.360 --> 00:22:16.080]  就是我不是那些
[00:22:16.080 --> 00:22:17.280]  有些人很厲害的
[00:22:17.280 --> 00:22:19.760]  就是一站在別人的面前
[00:22:19.760 --> 00:22:22.880]  就可以指揮大家去做不同的事
[00:22:22.880 --> 00:22:25.320]  但是我不是這一類型的人
[00:22:25.320 --> 00:22:27.680]  不過就是在服侍的當中
[00:22:27.680 --> 00:22:29.480]  主不斷地去挑戰我
[00:22:29.480 --> 00:22:32.480]  不斷地我就要去突破自己
[00:22:32.480 --> 00:22:35.400]  今天我站在這裡
[00:22:35.400 --> 00:22:37.840]  其實我都會有點緊張的
[00:22:37.840 --> 00:22:44.680]  但是這個就是我們服侍神的那種美麗
[00:22:44.680 --> 00:22:48.520]  就是我們能夠突破自己原先的性格
[00:22:48.520 --> 00:22:50.960]  因著服侍神的緣故
[00:22:50.960 --> 00:22:53.880]  就算是一些我不喜歡的事
[00:22:53.880 --> 00:22:56.600]  我都願意去為主的緣故
[00:22:56.600 --> 00:22:58.320]  我願意去
[00:22:58.320 --> 00:23:00.440]  所以這個就是我們
[00:23:00.440 --> 00:23:02.400]  怎樣去讓我們的生命
[00:23:02.400 --> 00:23:05.480]  能夠成為一個結果子的生命
[00:23:05.480 --> 00:23:08.040]  就是好像一棵樹一樣
[00:23:08.040 --> 00:23:11.240]  樹我們看到的只是一個表面
[00:23:11.240 --> 00:23:15.840]  但是原來大家一定比我厲害種東西
[00:23:15.840 --> 00:23:18.000]  但是其實很重要的一樣東西
[00:23:18.000 --> 00:23:22.160]  我們要去經營的是根部份
[00:23:22.160 --> 00:23:23.960]  就是我們的內心
[00:23:23.960 --> 00:23:29.360]  一個我們不是很多人能夠看到的部份
[00:23:29.360 --> 00:23:33.680]  但是神最著重的就是這一部份
[00:23:33.680 --> 00:23:37.280]  所以當我們今天說我們要悔改的時候
[00:23:37.280 --> 00:23:39.960]  其實我需要躺開我的心
[00:23:39.960 --> 00:23:44.240]  在主面前傳言的降伏
[00:23:44.240 --> 00:23:48.760]  傳言的降伏給神
[00:23:48.760 --> 00:23:53.920]  悔改原來是沒有一個人可以例外
[00:23:53.920 --> 00:23:58.800]  悔改是我們需要檢視一下我們自己
[00:23:58.800 --> 00:24:01.960]  是不是一個結果子的生命呢
[00:24:01.960 --> 00:24:05.800]  悔改是我願意躺開我的心
[00:24:05.800 --> 00:24:08.960]  傳言的降伏給神
[00:24:08.960 --> 00:24:16.480]  這幅就是最終有果子的無花果樹
[00:24:16.480 --> 00:24:20.040]  最近我們有空
[00:24:20.040 --> 00:24:23.200]  我和我老公就會去看一下屋
[00:24:23.200 --> 00:24:29.720]  看一下這裡的…看看吧
[00:24:29.720 --> 00:24:33.400]  實話也沒有一點去買屋
[00:24:33.400 --> 00:24:34.960]  但是看一下吧
[00:24:34.960 --> 00:24:40.600]  最近我們看到一些屋很漂亮
[00:24:40.600 --> 00:24:41.640]  很吸引我們
[00:24:41.640 --> 00:24:45.360]  也和弟兄一起去看
[00:24:45.360 --> 00:24:47.440]  挺吸引我們
[00:24:47.440 --> 00:24:49.760]  因為它全新裝修了
[00:24:49.760 --> 00:24:54.400]  全新裝修了一定很漂亮 屋的內櫳
[00:24:54.400 --> 00:24:58.000]  所以我們都說挺好的
[00:24:58.000 --> 00:25:00.320]  然後弟兄就提醒我們一件事
[00:25:00.320 --> 00:25:04.920]  就說其實因為他很熟悉看屋
[00:25:04.920 --> 00:25:06.440]  他就會馬上問代理人
[00:25:06.440 --> 00:25:08.840]  這間屋是什麼時候建起的
[00:25:08.840 --> 00:25:10.880]  留意樓齡
[00:25:10.880 --> 00:25:12.600]  弟兄也提醒我們
[00:25:12.600 --> 00:25:16.240]  就是我們買屋的時候要留意樓齡
[00:25:16.240 --> 00:25:17.640]  因為如果不是裡面
[00:25:17.640 --> 00:25:19.200]  我想大家都很清楚
[00:25:19.200 --> 00:25:20.680]  如果太舊的話
[00:25:20.680 --> 00:25:22.440]  裡面有很多東西
[00:25:22.440 --> 00:25:25.560]  水喉啊 各樣的東西都要去處理
[00:25:25.560 --> 00:25:28.040]  如果不是當我們買了的話
[00:25:28.040 --> 00:25:30.880]  之後弟兄就很好的提醒我們
[00:25:30.880 --> 00:25:31.680]  如果不是的話
[00:25:31.680 --> 00:25:35.920]  你買了之後可能不斷有東西要去維修
[00:25:35.920 --> 00:25:41.840]  這一件事件就令我體會得到
[00:25:41.840 --> 00:25:47.200]  是 其實我們的生命就好像一間屋一樣
[00:25:47.200 --> 00:25:51.160]  如果我們做一個表面的工程
[00:25:51.160 --> 00:25:53.680]  就是去裝修得很漂亮的話
[00:25:53.680 --> 00:25:56.240]  確實是吸引到很多人來看的
[00:25:56.240 --> 00:25:59.640]  吸引到很多有潛質的買家來看屋
[00:25:59.640 --> 00:26:01.200]  而且大家看完都覺得
[00:26:01.200 --> 00:26:03.680]  哇 挺好的 挺好的
[00:26:03.680 --> 00:26:07.000]  但是如果我們的生命工程
[00:26:07.000 --> 00:26:11.400]  是著重裡面的部分
[00:26:11.400 --> 00:26:13.840]  未必很多人看到
[00:26:13.840 --> 00:26:19.200]  但是那個才是最重要的部分
[00:26:19.200 --> 00:26:20.400]  所以弟兄姊妹
[00:26:20.400 --> 00:26:25.800]  究竟我們的生命是很想跟很多人
[00:26:25.800 --> 00:26:28.400]  萍水相逢
[00:26:28.400 --> 00:26:32.440]  或者是你的生命很表面的
[00:26:32.440 --> 00:26:34.280]  很吸引到很多人覺得你
[00:26:34.280 --> 00:26:35.320]  啊 挺好的
[00:26:35.320 --> 00:26:36.640]  這個弟兄挺好的
[00:26:36.640 --> 00:26:38.440]  這個姊妹挺好的
[00:26:38.440 --> 00:26:42.160]  定益或是我們需要著重的
[00:26:42.160 --> 00:26:44.400]  是我們內心的工程
[00:26:44.400 --> 00:26:47.720]  以至到我們可以跟我們身邊的
[00:26:47.720 --> 00:26:51.840]  弟兄姊妹誓水長流
[00:26:51.840 --> 00:26:53.880]  還有我們的生命是可以
[00:26:53.880 --> 00:26:57.840]  真是結真實的果子呢
[00:26:57.840 --> 00:27:01.160]  今天御虎奇很想祝福大家
[00:27:01.160 --> 00:27:02.440]  我們的生命
[00:27:02.440 --> 00:27:04.920]  都可以是一個結果子的生命
[00:27:04.920 --> 00:27:06.640]  所以呢
[00:27:06.640 --> 00:27:10.240]  耶穌已經明明跟我們說了
[00:27:10.240 --> 00:27:12.160]  我們需要悔改
[00:27:12.160 --> 00:27:14.160]  每一個人都需要悔改
[00:27:14.160 --> 00:27:16.400]  無一例外
[00:27:16.400 --> 00:27:20.040]  所以很想我們一起來去禱告 好不好
[00:27:20.040 --> 00:27:31.800]  親愛的主 我多謝你
[00:27:31.800 --> 00:27:33.360]  全是恩典
[00:27:33.360 --> 00:27:38.720]  所以我們被稱為神的兒女
[00:27:38.720 --> 00:27:42.800]  主啊 願祢祝福我們的生命
[00:27:42.800 --> 00:27:45.880]  讓我們每一個
[00:27:45.880 --> 00:27:50.760]  我們都有一個願意去悔改的生命
[00:27:50.760 --> 00:27:52.960]  並且我們願意
[00:27:52.960 --> 00:27:57.440]  糖開我們的心給主
[00:27:57.440 --> 00:28:02.160]  傳言的降福在主祢的裡面
[00:28:02.160 --> 00:28:04.640]  讓我們的生命可以成為
[00:28:04.640 --> 00:28:08.280]  多結果子的生命
[00:28:08.280 --> 00:28:10.040]  願祢祝福我們
[00:28:10.040 --> 00:28:12.120]  多謝主聽我們的祈禱
[00:28:12.120 --> 00:28:13.920]  禱告奉主名求
[00:28:13.920 --> 00:28:14.680]  阿們
