
[00:00:00.000 --> 00:00:03.900]  好,今天講的講題是無限自由
[00:18:36.600 --> 00:18:39.600]  你如果選擇信服
[00:18:39.600 --> 00:18:43.100]  你選擇你自己以善行
[00:18:43.100 --> 00:18:44.100]  以德行
[00:18:44.100 --> 00:18:47.100]  你去過你生命的每一天
[00:18:47.100 --> 00:18:48.300]  每一個時刻裡面
[00:18:48.300 --> 00:18:50.100]  人看到的時候
[00:18:50.100 --> 00:18:53.300]  就會有一些不同的結果
[00:18:53.300 --> 00:18:59.000]  我有另外一個信服的功課的結果
[00:18:59.000 --> 00:19:02.000]  剛才那個是經過來的
[00:19:02.000 --> 00:19:03.300]  這個是結果
[00:19:03.300 --> 00:19:06.300]  一個更好的結果就是苦盡甘來
[00:19:06.300 --> 00:19:07.800]  我不知道你有沒有試過
[00:19:07.800 --> 00:19:09.800]  你的朋友你身邊的人
[00:19:09.800 --> 00:19:13.200]  真的可能在很多事情裡面
[00:19:13.200 --> 00:19:15.300]  或者經驗裡面對你不好
[00:19:15.300 --> 00:19:18.100]  不過你學懂怎樣遙算
[00:19:18.100 --> 00:19:19.800]  怎樣愛他
[00:19:19.800 --> 00:19:25.600]  你怎樣用你的好的行為去面對他的時候
[00:19:25.600 --> 00:19:28.800]  有一天他是會改變的
[00:19:28.800 --> 00:19:32.600]  我很希望在我們當中的每一個
[00:19:32.600 --> 00:19:36.100]  我們都學習一個更高的要求
[00:19:36.100 --> 00:19:38.800]  就是神很想我們在生命裡面
[00:19:38.800 --> 00:19:40.800]  我們在有限的自由裡面
[00:19:40.800 --> 00:19:42.800]  我們有一個好的選擇
[00:19:42.800 --> 00:19:47.300]  我們去選擇好好的去服侍神
[00:19:47.300 --> 00:19:50.300]  我們好好地明白神的話語
[00:19:50.300 --> 00:19:53.800]  讓我們可以得到真正的自由
[00:19:53.800 --> 00:19:56.300]  就好像約翰福音八章三十二節
[00:19:56.300 --> 00:20:00.800]  「你們必要得真理,真理必叫我們得自由」
[00:20:00.800 --> 00:20:07.300]  這個自由是不單止不再受罪所捆索的
[00:20:07.300 --> 00:20:11.800]  更加我們可以很自由地去服侍人、服侍神
[00:20:11.800 --> 00:20:14.800]  也都在我們的生命裡面
[00:20:14.800 --> 00:20:18.800]  我們每一天都去服侍愛人、愛神
[00:20:18.800 --> 00:20:23.300]  這個在我們整個人生裡面都是這樣去經歷
[00:20:23.300 --> 00:20:26.300]  也都給我們去做一個好的見證
[00:20:26.300 --> 00:20:28.300]  今天我有一個挑戰
[00:20:28.300 --> 00:20:32.300]  是很想在自己的位置裡面
[00:20:32.300 --> 00:20:33.800]  你去想一想
[00:20:33.800 --> 00:20:38.800]  究竟你今天有沒有一或兩件事情
[00:20:38.800 --> 00:20:41.300]  你是很難去面對的
[00:20:41.300 --> 00:20:43.300]  或者有些人你都很難去面對的
[00:20:43.300 --> 00:20:45.300]  你就為他禱告
[00:20:45.300 --> 00:20:48.300]  你亦都改變自己
[00:20:48.300 --> 00:20:50.800]  讓自己的生命可以做得更好
[00:20:50.800 --> 00:20:53.300]  讓人見到你的好行為的時候
[00:20:53.300 --> 00:20:56.300]  同樣地見到我們的神
[00:20:56.300 --> 00:20:59.300]  就是那個有愛、有犧牲
[00:20:59.300 --> 00:21:02.800]  也都甘願信服在神的旨意裡面
[00:21:02.800 --> 00:21:05.300]  為我們帶來救恩愛慰的神
[00:21:05.300 --> 00:21:09.300]  就讓我們去將這個福音跟人分享
