
[00:00:00.000 --> 00:00:02.760]  好 今天跟大家分享「恃求必應」
[00:17:28.120 --> 00:17:30.120]  神不能夠容忍罪惡
[00:17:30.120 --> 00:17:32.120]  他如果不審問
[00:17:32.120 --> 00:17:34.120]  就是縱容和放任
[00:17:34.120 --> 00:17:36.120]  我們怎麼可以相信
[00:17:36.120 --> 00:17:38.120]  這位神呢
[00:17:38.120 --> 00:17:40.120]  所以大衛甘心的
[00:17:40.120 --> 00:17:42.120]  接受神的責備
[00:17:42.120 --> 00:17:44.120]  讚賞神的屬性
[00:17:44.120 --> 00:17:46.120]  這就是為什麼
[00:17:46.120 --> 00:17:48.120]  他會得到祝福的原因
[00:17:48.120 --> 00:17:50.120]  第五節我們來看看
[00:17:50.120 --> 00:17:52.120]  第五節又好像
[00:17:52.120 --> 00:17:54.120]  他想推卸責任
[00:17:54.120 --> 00:17:56.120]  第五節
[00:17:56.120 --> 00:17:58.120]  我是在罪孽裡生的
[00:17:58.120 --> 00:18:00.120]  在我母親懷胎的時候
[00:18:00.120 --> 00:18:02.120]  就有了罪
[00:18:02.120 --> 00:18:04.120]  好像
[00:18:04.120 --> 00:18:06.120]  賴了媽媽
[00:18:06.120 --> 00:18:08.120]  人家好像
[00:18:08.120 --> 00:18:10.120]  有責任感
[00:18:10.120 --> 00:18:12.120]  但事實上並不是這樣
[00:18:12.120 --> 00:18:14.120]  大衛只是想指出
[00:18:14.120 --> 00:18:16.120]  人的罪性
[00:18:16.120 --> 00:18:18.120]  罪的可怕
[00:18:18.120 --> 00:18:20.120]  因為當始中華當下
[00:18:20.120 --> 00:18:22.120]  犯罪之後
[00:18:22.120 --> 00:18:24.120]  羅馬書很清楚講
[00:18:24.120 --> 00:18:26.120]  罪是因為一個人
[00:18:26.120 --> 00:18:28.120]  而進入這個世界
[00:18:28.120 --> 00:18:30.120]  而我們就秉承了
[00:18:30.120 --> 00:18:32.120]  這個罪的基因
[00:18:32.120 --> 00:18:34.120]  天主教就說有原罪
[00:18:34.120 --> 00:18:36.120]  我們的信仰就不會講原罪
[00:18:36.120 --> 00:18:38.120]  但我們不得不承認
[00:18:38.120 --> 00:18:40.120]  每一個人出世
[00:18:40.120 --> 00:18:42.120]  雖然很乖很可愛
[00:18:42.120 --> 00:18:44.120]  但他都有犯罪的天性
[00:18:44.120 --> 00:18:46.120]  一個還沒讀書的小朋友
[00:18:46.120 --> 00:18:48.120]  一樣會妒忌
[00:18:48.120 --> 00:18:50.120]  一樣會說謊
[00:18:50.120 --> 00:18:52.120]  一樣會虛假
[00:18:52.120 --> 00:18:54.120]  誰教他的
[00:18:54.120 --> 00:18:56.120]  絕對不是父母爺爺
[00:18:56.120 --> 00:18:58.120]  公公婆婆教他的
[00:18:58.120 --> 00:19:00.120]  這就是我們的罪性
[00:19:00.120 --> 00:19:02.120]  所以今天
[00:19:02.120 --> 00:19:04.120]  就發展出罪的強橫力
[00:19:04.120 --> 00:19:06.120]  我們每個人都不能夠
[00:19:06.120 --> 00:19:08.120]  逃避罪的束縛
[00:19:08.120 --> 00:19:10.120]  我們只有求神憐憫
[00:19:10.120 --> 00:19:12.120]  幫助我們
[00:19:12.120 --> 00:19:14.120]  好了 接著
[00:19:14.120 --> 00:19:16.120]  第三部份就看到
[00:19:16.120 --> 00:19:18.120]  愛的呼喊
[00:19:18.120 --> 00:19:20.120]  第六到第十二節
[00:19:20.120 --> 00:19:22.120]  我們很著緊
[00:19:22.120 --> 00:19:24.120]  那個人
[00:19:24.120 --> 00:19:26.120]  和我們的關係
[00:19:26.120 --> 00:19:28.120]  往往影響了
[00:19:28.120 --> 00:19:30.120]  那個人和我們之間
[00:19:30.120 --> 00:19:32.120]  生活的態度
[00:19:32.120 --> 00:19:34.120]  還有他的行動
[00:19:34.120 --> 00:19:36.120]  很簡單舉個例子
[00:19:36.120 --> 00:19:38.120]  如果一個小朋友
[00:19:38.120 --> 00:19:40.120]  很頑皮
[00:19:40.120 --> 00:19:42.120]  父母就會說
[00:19:42.120 --> 00:19:44.120]  你再不聽話
[00:19:44.120 --> 00:19:46.120]  我不理你
[00:19:46.120 --> 00:19:48.120]  我趕你出去
[00:19:48.120 --> 00:19:50.120]  或者我不會再理你
[00:19:50.120 --> 00:19:52.120]  你有沒有留意到
[00:19:52.120 --> 00:19:54.120]  那些三四歲
[00:19:54.120 --> 00:19:56.120]  四五歲的小朋友
[00:19:56.120 --> 00:19:58.120]  就會很害怕
[00:19:58.120 --> 00:20:00.120]  不要啊 不要啊
[00:20:00.120 --> 00:20:02.120]  他都會死扯著你
[00:20:02.120 --> 00:20:04.120]  因為他很著緊
[00:20:04.120 --> 00:20:06.120]  和你的關係
[00:20:06.120 --> 00:20:08.120]  如果你不理他
[00:20:08.120 --> 00:20:10.120]  他會很害怕
[00:20:10.120 --> 00:20:12.120]  不過很可悲
[00:20:12.120 --> 00:20:14.120]  這一招就千萬不要
[00:20:14.120 --> 00:20:16.120]  對著十幾歲的小朋友說
[00:20:16.120 --> 00:20:18.120]  不然就死定了
[00:20:18.120 --> 00:20:20.120]  你再這麼頑皮
[00:20:20.120 --> 00:20:22.120]  我不理你
[00:20:22.120 --> 00:20:24.120]  你真的不要理我
[00:20:24.120 --> 00:20:26.120]  這就是我們的可悲
[00:20:26.120 --> 00:20:28.120]  大衛很著緊
[00:20:28.120 --> 00:20:30.120]  和父母之間的關係
[00:20:30.120 --> 00:20:32.120]  他不想過往
[00:20:32.120 --> 00:20:34.120]  很密切和神的關係
[00:20:34.120 --> 00:20:36.120]  因為這個罪的緣故
[00:20:36.120 --> 00:20:38.120]  而終止
[00:20:38.120 --> 00:20:40.120]  甚至減弱
[00:20:40.120 --> 00:20:42.120]  他過去很深經歷到神
[00:20:42.120 --> 00:20:44.120]  對他的保護
[00:20:44.120 --> 00:20:46.120]  對他的祝福
[00:20:46.120 --> 00:20:48.120]  所以很怕沒有這件事的時候
[00:20:48.120 --> 00:20:50.120]  這就很大件事
[00:20:50.120 --> 00:20:52.120]  所以就發出這個愛的呼喚
[00:20:52.120 --> 00:20:54.120]  他第一就是
[00:20:54.120 --> 00:20:56.120]  求神不要再注視他的罪役
[00:20:56.120 --> 00:20:58.120]  臉不看我的罪
[00:20:58.120 --> 00:21:00.120]  塗滿我一切的罪役
[00:21:00.120 --> 00:21:02.120]  不要再看我的壞事
[00:21:02.120 --> 00:21:04.120]  但不只是叫神不要看
[00:21:04.120 --> 00:21:08.120]  還要除去他一切的罪
[00:21:08.120 --> 00:21:10.120]  所以
[00:21:10.120 --> 00:21:12.120]  他就求神
[00:21:12.120 --> 00:21:14.120]  清潔他的罪
[00:21:14.120 --> 00:21:16.120]  第七節
[00:21:16.120 --> 00:21:18.120]  求你用牛膝草
[00:21:18.120 --> 00:21:20.120]  潔淨我
[00:21:20.120 --> 00:21:22.120]  我就潔淨
[00:21:22.120 --> 00:21:24.120]  求你洗滌我
[00:21:24.120 --> 00:21:26.120]  讓我比雪更白
[00:21:26.120 --> 00:21:28.120]  什麼叫牛膝草呢
[00:21:28.120 --> 00:21:30.120]  就是用來煲湯的
[00:21:30.120 --> 00:21:32.120]  牛膝草呢
[00:21:32.120 --> 00:21:34.120]  是生在牆頭上面
[00:21:34.120 --> 00:21:36.120]  一些的植物
[00:21:36.120 --> 00:21:38.120]  在出埃及的時候
[00:21:38.120 --> 00:21:40.120]  摩西就吩咐種長老
[00:21:40.120 --> 00:21:42.120]  將餘節的
[00:21:42.120 --> 00:21:44.120]  羔羊的血
[00:21:44.120 --> 00:21:46.120]  用牛膝草
[00:21:46.120 --> 00:21:48.120]  草好像油油的草
[00:21:48.120 --> 00:21:50.120]  蘸了這些血
[00:21:50.120 --> 00:21:52.120]  塗在門眉和門腔上面
[00:21:52.120 --> 00:21:54.120]  天使
[00:21:54.120 --> 00:21:56.120]  看到這血的記號
[00:21:56.120 --> 00:21:58.120]  於是就會
[00:21:58.120 --> 00:22:00.120]  離開而不殺長子
[00:22:00.120 --> 00:22:02.120]  在出埃及
[00:22:02.120 --> 00:22:04.120]  第十二章的
[00:22:04.120 --> 00:22:06.120]  二十一到二十三節
[00:22:06.120 --> 00:22:08.120]  記載了這些事
[00:22:08.120 --> 00:22:10.120]  所以後來牛膝草
[00:22:10.120 --> 00:22:12.120]  就成為他們
[00:22:12.120 --> 00:22:14.120]  潔淨禮儀的用具
[00:22:14.120 --> 00:22:16.120]  這個意思
[00:22:16.120 --> 00:22:18.120]  是一個轉譽法
[00:22:18.120 --> 00:22:20.120]  就是求神
[00:22:20.120 --> 00:22:22.120]  徹底用血
[00:22:22.120 --> 00:22:24.120]  將祂的罪
[00:22:24.120 --> 00:22:26.120]  去除去
[00:22:26.120 --> 00:22:28.120]  當除去罪之後
[00:22:28.120 --> 00:22:30.120]  祂是比雪更加白的
[00:22:30.120 --> 00:22:32.120]  所以你留意到牛膝草
[00:22:32.120 --> 00:22:34.120]  在油炭裡面
[00:22:34.120 --> 00:22:36.120]  是代表了潔淨的一種工具
[00:22:36.120 --> 00:22:38.120]  好了 更加特別的
[00:22:38.120 --> 00:22:40.120]  祈禱求神
[00:22:40.120 --> 00:22:42.120]  千萬不要丟下祂
[00:22:42.120 --> 00:22:44.120]  第十一節
[00:22:44.120 --> 00:22:46.120]  不要丟棄我
[00:22:46.120 --> 00:22:48.120]  使我離開你的面
[00:22:48.120 --> 00:22:50.120]  不要從我收回
[00:22:50.120 --> 00:22:52.120]  你的聖靈
[00:22:52.120 --> 00:22:54.120]  如果一個人
[00:22:54.120 --> 00:22:56.120]  不再重視他所愛人的關係
[00:22:56.120 --> 00:22:58.120]  他生活就會
[00:22:58.120 --> 00:23:00.120]  很隨便 甚至放縱
[00:23:00.120 --> 00:23:02.120]  但如果你重視
[00:23:02.120 --> 00:23:04.120]  你所愛的人的關係
[00:23:04.120 --> 00:23:06.120]  你就不會輕率
[00:23:06.120 --> 00:23:08.120]  所以我自己
[00:23:08.120 --> 00:23:10.120]  好心體會到很多弟兄姊妹
[00:23:10.120 --> 00:23:12.120]  很疼愛我
[00:23:12.120 --> 00:23:14.120]  我也很緊張
[00:23:14.120 --> 00:23:16.120]  我跟他們之間的關係
[00:23:16.120 --> 00:23:18.120]  要很小心 不要犯罪
[00:23:18.120 --> 00:23:20.120]  免得自己失敗的時候
[00:23:20.120 --> 00:23:22.120]  令他們失望
[00:23:22.120 --> 00:23:24.120]  甚至關係因為這原因而疏離
[00:23:24.120 --> 00:23:26.120]  這是很重要的
[00:23:26.120 --> 00:23:28.120]  好了 縱使偶然
[00:23:28.120 --> 00:23:32.120]  被罪惡過犯所成
[00:23:32.120 --> 00:23:34.120]  但都會容易一點
[00:23:34.120 --> 00:23:36.120]  浪子回頭 是不是
[00:23:36.120 --> 00:23:38.120]  反省都會快一點
[00:23:38.120 --> 00:23:40.120]  回轉都會
[00:23:40.120 --> 00:23:42.120]  好一點
[00:23:42.120 --> 00:23:44.120]  如果你不重視關係就算了
[00:23:44.120 --> 00:23:46.120]  錯下去了 有什麼問題
[00:23:46.120 --> 00:23:48.120]  不要緊 無所謂
[00:23:48.120 --> 00:23:50.120]  這就是一個問題
[00:23:50.120 --> 00:23:52.120]  你留意到 蘇羅
[00:23:52.120 --> 00:23:54.120]  他就是重視物質
[00:23:54.120 --> 00:23:56.120]  輕視了跟神的關係
[00:23:56.120 --> 00:23:58.120]  於是就被神離開
[00:23:58.120 --> 00:24:00.120]  放棄了
[00:24:00.120 --> 00:24:02.120]  但大衛就重視
[00:24:02.120 --> 00:24:04.120]  跟神的關係
[00:24:04.120 --> 00:24:06.120]  你不要扔下我
[00:24:06.120 --> 00:24:08.120]  於是他就得到神的祝福
[00:24:08.120 --> 00:24:10.120]  另外一個禱告就是
[00:24:10.120 --> 00:24:12.120]  不要從我收回
[00:24:12.120 --> 00:24:14.120]  你的聖靈
[00:24:14.120 --> 00:24:16.120]  這句經文
[00:24:16.120 --> 00:24:18.120]  在舊約裏面
[00:24:18.120 --> 00:24:20.120]  是非常少有的
[00:24:20.120 --> 00:24:22.120]  因為舊約裏面
[00:24:22.120 --> 00:24:24.120]  是很少提到聖靈的
[00:24:24.120 --> 00:24:26.120]  從以塞亞書
[00:24:26.120 --> 00:24:28.120]  63章
[00:24:28.120 --> 00:24:30.120]  第9到14節裏面
[00:24:30.120 --> 00:24:32.120]  數次提到
[00:24:32.120 --> 00:24:34.120]  關於聖靈
[00:24:34.120 --> 00:24:36.120]  當中提及聖靈就是愛
[00:24:36.120 --> 00:24:38.120]  以塞亞書
[00:24:38.120 --> 00:24:40.120]  63章
[00:24:40.120 --> 00:24:42.120]  第10節
[00:24:42.120 --> 00:24:44.120]  提到使主的
[00:24:44.120 --> 00:24:46.120]  聖靈擔憂
[00:24:46.120 --> 00:24:48.120]  原來就是指紋
[00:24:48.120 --> 00:24:50.120]  來帶入他半翼
[00:24:50.120 --> 00:24:52.120]  是令到神的靈
[00:24:52.120 --> 00:24:54.120]  來帶入他擔憂
[00:24:54.120 --> 00:24:56.120]  今天在新約裏面
[00:24:56.120 --> 00:24:58.120]  都提到不要讓聖靈
[00:24:58.120 --> 00:25:00.120]  來帶入他擔憂
[00:25:00.120 --> 00:25:02.120]  好了 今天
[00:25:02.120 --> 00:25:04.120]  原來神的靈
[00:25:04.120 --> 00:25:06.120]  不單單有拯救我們
[00:25:06.120 --> 00:25:08.120]  更加使得我們得到安息
[00:25:08.120 --> 00:25:10.120]  我們再看
[00:25:10.120 --> 00:25:12.120]  以塞亞書63章
[00:25:12.120 --> 00:25:14.120]  第14節
[00:25:14.120 --> 00:25:16.120]  耶和的靈使他們得安息
[00:25:16.120 --> 00:25:18.120]  彷彿伸出
[00:25:18.120 --> 00:25:20.120]  下渡山谷
[00:25:20.120 --> 00:25:22.120]  留意到原來
[00:25:22.120 --> 00:25:24.120]  神可以安慰我們
[00:25:24.120 --> 00:25:26.120]  讓我們得到平安
[00:25:26.120 --> 00:25:28.120]  事實上
[00:25:28.120 --> 00:25:30.120]  一個沒有生命的人
[00:25:30.120 --> 00:25:32.120]  只會活在
[00:25:32.120 --> 00:25:34.120]  苦澀 艱辛的裏面
[00:25:34.120 --> 00:25:36.120]  去產生那種
[00:25:36.120 --> 00:25:38.120]  罪疚感 羞恥感
[00:25:38.120 --> 00:25:40.120]  甚至恐懼
[00:25:40.120 --> 00:25:42.120]  和無奈 不安
[00:25:42.120 --> 00:25:44.120]  沮喪 失望
[00:25:44.120 --> 00:25:46.120]  而且最不斷地
[00:25:46.120 --> 00:25:48.120]  蠶食他的生命
[00:25:48.120 --> 00:25:50.120]  可能徹夜難眠
[00:25:50.120 --> 00:25:52.120]  食不安
[00:25:52.120 --> 00:25:54.120]  所以
[00:25:54.120 --> 00:25:56.120]  他求神幫助他
[00:25:56.120 --> 00:25:58.120]  是做什麼呢
[00:25:58.120 --> 00:26:00.120]  第12節
[00:26:00.120 --> 00:26:02.120]  求你使我認得救恩之樂
[00:26:02.120 --> 00:26:04.120]  賜我樂意的靈
[00:26:04.120 --> 00:26:06.120]  扶持我
[00:26:06.120 --> 00:26:08.120]  救恩就包含了
[00:26:08.120 --> 00:26:10.120]  拯救
[00:26:10.120 --> 00:26:12.120]  和勝利
[00:26:12.120 --> 00:26:14.120]  他求神你都可以
[00:26:14.120 --> 00:26:16.120]  赦免他
[00:26:16.120 --> 00:26:18.120]  救贖他
[00:26:18.120 --> 00:26:20.120]  他不能夠
[00:26:20.120 --> 00:26:22.120]  再失敗 神不要讓我再失敗
[00:26:22.120 --> 00:26:24.120]  不要讓我再陷入這個罪惡當中
[00:26:24.120 --> 00:26:26.120]  而因為這個緣故
[00:26:26.120 --> 00:26:28.120]  他得聖的時候
[00:26:28.120 --> 00:26:30.120]  他就重拾這個喜樂
[00:26:30.120 --> 00:26:32.120]  事實上 一個人如果
[00:26:32.120 --> 00:26:34.120]  他的罪得到赦免
[00:26:34.120 --> 00:26:36.120]  他會因喜若狂
[00:26:36.120 --> 00:26:38.120]  一個人
[00:26:38.120 --> 00:26:40.120]  當他來到
[00:26:40.120 --> 00:26:42.120]  你要看
[00:26:42.120 --> 00:26:44.120]  一個很大的折磨
[00:26:44.120 --> 00:26:46.120]  扣留了你
[00:26:46.120 --> 00:26:48.120]  三年 四年
[00:26:48.120 --> 00:26:50.120]  都不去審你的時候
[00:26:50.120 --> 00:26:52.120]  這個就是一個
[00:26:52.120 --> 00:26:54.120]  很厲害的心理
[00:26:54.120 --> 00:26:56.120]  工作
[00:26:56.120 --> 00:26:58.120]  折磨到你
[00:26:58.120 --> 00:27:00.120]  我們已經發揮出認罪
[00:27:00.120 --> 00:27:02.120]  我知道我的刑期是怎樣
[00:27:02.120 --> 00:27:04.120]  都有個結果
[00:27:04.120 --> 00:27:06.120]  所以你留意到的時候
[00:27:06.120 --> 00:27:08.120]  原來 如果一個人
[00:27:08.120 --> 00:27:10.120]  他的罪得到赦免
[00:27:10.120 --> 00:27:12.120]  他整個人是會很輕鬆的
[00:27:12.120 --> 00:27:14.120]  所以大衛很渴望
[00:27:14.120 --> 00:27:16.120]  他重拾喜樂的生命
[00:27:16.120 --> 00:27:18.120]  第五十一篇第八節
[00:27:18.120 --> 00:27:20.120]  求你使我得聽
[00:27:20.120 --> 00:27:22.120]  歡喜快樂的聲音
[00:27:22.120 --> 00:27:24.120]  使你所壓傷的骨頭
[00:27:24.120 --> 00:27:26.120]  可以溶藥
[00:27:26.120 --> 00:27:28.120]  所以
[00:27:28.120 --> 00:27:30.120]  我們罪的擔子
[00:27:30.120 --> 00:27:32.120]  出去的時候
[00:27:32.120 --> 00:27:34.120]  就會有這份快樂
[00:27:34.120 --> 00:27:36.120]  好了
[00:27:36.120 --> 00:27:38.120]  我們要留意
[00:27:38.120 --> 00:27:40.120]  什麼叫悔改呢
[00:27:40.120 --> 00:27:42.120]  我經常說悔改是兩種東西
[00:27:42.120 --> 00:27:44.120]  第一就是後悔
[00:27:44.120 --> 00:27:46.120]  後悔你所做的事
[00:27:46.120 --> 00:27:48.120]  不是因為罪的刑罰
[00:27:48.120 --> 00:27:50.120]  而是說我犯了這個錯
[00:27:50.120 --> 00:27:52.120]  傷害了自己 傷害了神
[00:27:52.120 --> 00:27:54.120]  傷害了我愛的人
[00:27:54.120 --> 00:27:56.120]  但只是後悔不行
[00:27:56.120 --> 00:27:58.120]  是要有那個改變
[00:27:58.120 --> 00:28:00.120]  不然只是停留在感受上
[00:28:00.120 --> 00:28:02.120]  哎呀 我很不對
[00:28:02.120 --> 00:28:04.120]  是不足夠的
[00:28:04.120 --> 00:28:06.120]  不單單希望我們過一個無罪的生活
[00:28:06.120 --> 00:28:08.120]  更加希望我們過一個
[00:28:08.120 --> 00:28:10.120]  豐盛的生活
[00:28:10.120 --> 00:28:12.120]  不單單的
[00:28:12.120 --> 00:28:14.120]  去求神赦免
[00:28:14.120 --> 00:28:16.120]  我們過去的罪
[00:28:16.120 --> 00:28:18.120]  這個是消極的
[00:28:18.120 --> 00:28:20.120]  我們更加需要積極的
[00:28:20.120 --> 00:28:22.120]  過一個土神喜悅的生活
[00:28:22.120 --> 00:28:24.120]  這個就是我們應該
[00:28:24.120 --> 00:28:26.120]  禱告的方向
[00:28:26.120 --> 00:28:28.120]  和內容
[00:28:28.120 --> 00:28:30.120]  大衛他深深的
[00:28:30.120 --> 00:28:32.120]  是他相信
[00:28:32.120 --> 00:28:34.120]  神是一位聖潔的神
[00:28:34.120 --> 00:28:36.120]  他所喜愛的是什麼
[00:28:36.120 --> 00:28:38.120]  是內裡的誠實
[00:28:38.120 --> 00:28:40.120]  是真真正正的誠實
[00:28:40.120 --> 00:28:42.120]  而不是講一套
[00:28:42.120 --> 00:28:44.120]  做一套
[00:28:44.120 --> 00:28:46.120]  他說你所喜愛的是
[00:28:46.120 --> 00:28:48.120]  內裡誠實
[00:28:48.120 --> 00:28:50.120]  你在我隱密處
[00:28:50.120 --> 00:28:52.120]  必使我得智慧
[00:28:52.120 --> 00:28:54.120]  誠實和智慧這兩個字
[00:28:54.120 --> 00:28:56.120]  都是包含了
[00:28:56.120 --> 00:28:58.120]  真誠
[00:28:58.120 --> 00:29:00.120]  可以依賴的意思
[00:29:00.120 --> 00:29:02.120]  就是說你信得過
[00:29:02.120 --> 00:29:04.120]  我才會交給你
[00:29:04.120 --> 00:29:06.120]  你信得過銀行
[00:29:06.120 --> 00:29:08.120]  於是怎麼樣
[00:29:08.120 --> 00:29:10.120]  你便會把錢放在那裡
[00:29:10.120 --> 00:29:12.120]  當你信不過的時候
[00:29:12.120 --> 00:29:14.120]  原來我進了錢的時候
[00:29:14.120 --> 00:29:16.120]  隨時拿不回
[00:29:16.120 --> 00:29:18.120]  或者我要拿回的時候
[00:29:18.120 --> 00:29:20.120]  很多限制
[00:29:20.120 --> 00:29:22.120]  便不放在銀行那裡
[00:29:22.120 --> 00:29:24.120]  所以你留意到
[00:29:24.120 --> 00:29:26.120]  這是神的屬性
[00:29:26.120 --> 00:29:28.120]  神是絕對不可以虛假的
[00:29:28.120 --> 00:29:32.120]  有人說神是無所不能
[00:29:32.120 --> 00:29:34.120]  無所不知 無所不在
[00:29:34.120 --> 00:29:36.120]  我自己很清楚講
[00:29:36.120 --> 00:29:38.120]  神一定是無所不知
[00:29:38.120 --> 00:29:40.120]  但神不是無所不在
[00:29:40.120 --> 00:29:42.120]  因為神是不會
[00:29:42.120 --> 00:29:44.120]  在地獄裡面
[00:29:44.120 --> 00:29:46.120]  不會在這些
[00:29:46.120 --> 00:29:48.120]  要審判那些罪人
[00:29:48.120 --> 00:29:50.120]  要被困的地方
[00:29:50.120 --> 00:29:52.120]  還有 神絕對
[00:29:52.120 --> 00:29:54.120]  不是無所不能的
[00:29:54.120 --> 00:29:56.120]  聖經裡面提到神是有不能的
[00:29:56.120 --> 00:29:58.120]  向我們縱然失信
[00:29:58.120 --> 00:30:00.120]  祂仍是可信的
[00:30:00.120 --> 00:30:02.120]  因為祂
[00:30:02.120 --> 00:30:04.120]  不能
[00:30:04.120 --> 00:30:06.120]  背負自己
[00:30:06.120 --> 00:30:08.120]  神絕對不會
[00:30:08.120 --> 00:30:10.120]  說謊
[00:30:10.120 --> 00:30:12.120]  神是不會犯罪
[00:30:12.120 --> 00:30:14.120]  神是滿有智慧的安排
[00:30:14.120 --> 00:30:16.120]  一切都是
[00:30:16.120 --> 00:30:18.120]  謹言有罪
[00:30:18.120 --> 00:30:20.120]  是這麼奇妙
[00:30:20.120 --> 00:30:22.120]  故此 私人知道自己需要的
[00:30:22.120 --> 00:30:24.120]  就是要追求真誠
[00:30:24.120 --> 00:30:26.120]  除掉虛荒
[00:30:26.120 --> 00:30:28.120]  特別是一個政治人物
[00:30:28.120 --> 00:30:30.120]  但當大衛回想自己
[00:30:30.120 --> 00:30:32.120]  怎樣運用他所謂的智慧
[00:30:32.120 --> 00:30:34.120]  也是去
[00:30:34.120 --> 00:30:36.120]  欲蓋彌彰地
[00:30:36.120 --> 00:30:38.120]  就是想掩蓋一些東西
[00:30:38.120 --> 00:30:40.120]  但都一樣的
[00:30:40.120 --> 00:30:42.120]  失敗
[00:30:42.120 --> 00:30:44.120]  他曾經想用自己的智慧
[00:30:44.120 --> 00:30:46.120]  把有了細蚊仔
[00:30:46.120 --> 00:30:48.120]  這件事
[00:30:48.120 --> 00:30:50.120]  放在烏利亞那裡
[00:30:50.120 --> 00:30:52.120]  但是
[00:30:52.120 --> 00:30:54.120]  沒有用
[00:30:54.120 --> 00:30:56.120]  他就用他的智慧
[00:30:56.120 --> 00:30:58.120]  安排烏利亞被殺
[00:30:58.120 --> 00:31:00.120]  然後就娶這個寡婦
[00:31:00.120 --> 00:31:02.120]  一切都是這麼虛偽
[00:31:02.120 --> 00:31:04.120]  特別他
[00:31:04.120 --> 00:31:06.120]  叫烏利亞回家
[00:31:06.120 --> 00:31:08.120]  很希望他和他的妻子有親密的關係
[00:31:08.120 --> 00:31:10.120]  請他吃飯
[00:31:10.120 --> 00:31:12.120]  喝酒
[00:31:12.120 --> 00:31:14.120]  灌醉
[00:31:14.120 --> 00:31:16.120]  這都是什麼呢
[00:31:16.120 --> 00:31:18.120]  都是這麼虛偽
[00:31:18.120 --> 00:31:20.120]  所以他內心有悔咎
[00:31:20.120 --> 00:31:22.120]  他要改弦逆切地
[00:31:22.120 --> 00:31:24.120]  去追求真誠
[00:31:24.120 --> 00:31:26.120]  真實的生活
[00:31:26.120 --> 00:31:28.120]  他就能得到真正的智慧
[00:31:28.120 --> 00:31:30.120]  因為聖經裡面很清楚的
[00:31:30.120 --> 00:31:32.120]  大家都熟悉
[00:31:32.120 --> 00:31:34.120]  敬畏耶和華是智慧的開端
[00:31:34.120 --> 00:31:36.120]  認識至聖者便是聰明
[00:31:36.120 --> 00:31:38.120]  智慧的人就是信靠神
[00:31:38.120 --> 00:31:40.120]  敬畏神
[00:31:40.120 --> 00:31:42.120]  他自己本身都過一個誠實的生活
[00:31:42.120 --> 00:31:44.120]  要成為一個
[00:31:44.120 --> 00:31:46.120]  人家信得過的人
[00:31:46.120 --> 00:31:48.120]  是可信賴的人
[00:31:48.120 --> 00:31:50.120]  所以他呼求什麼呢
[00:31:50.120 --> 00:31:52.120]  神啊
[00:31:52.120 --> 00:31:54.120]  求祢為我做清潔的心
[00:31:54.120 --> 00:31:56.120]  使我裡面
[00:31:56.120 --> 00:31:58.120]  重新有正直的靈
[00:31:58.120 --> 00:32:00.120]  我們應該要反省一下
[00:32:00.120 --> 00:32:02.120]  平時我們的祈禱
[00:32:02.120 --> 00:32:04.120]  有沒有這麼積極的呼求
[00:32:04.120 --> 00:32:06.120]  求神幫助我們
[00:32:06.120 --> 00:32:08.120]  可以過一個誠實
[00:32:08.120 --> 00:32:10.120]  誠潔
[00:32:10.120 --> 00:32:12.120]  而正直的生活
[00:32:12.120 --> 00:32:14.120]  好了
[00:32:14.120 --> 00:32:16.120]  最後兩點就是
[00:32:16.120 --> 00:32:18.120]  他要見證神的恩典
[00:32:18.120 --> 00:32:20.120]  私人深深地相信
[00:32:20.120 --> 00:32:22.120]  神是會赦免他的罪
[00:32:22.120 --> 00:32:24.120]  他就
[00:32:24.120 --> 00:32:26.120]  向神許願
[00:32:26.120 --> 00:32:28.120]  除了獻上這個感恩之外
[00:32:28.120 --> 00:32:30.120]  他更加立誓
[00:32:30.120 --> 00:32:32.120]  就是要幫助和
[00:32:32.120 --> 00:32:34.120]  教導別人
[00:32:34.120 --> 00:32:36.120]  引導他們誠心歸向神
[00:32:36.120 --> 00:32:38.120]  拜登說
[00:32:38.120 --> 00:32:40.120]  寬恕了他的兒子
[00:32:40.120 --> 00:32:42.120]  特赦他的兒子
[00:32:42.120 --> 00:32:44.120]  他兒子馬上出來就說
[00:32:44.120 --> 00:32:46.120]  我要多謝啦
[00:32:46.120 --> 00:32:48.120]  教導別人不要再犯錯
[00:32:48.120 --> 00:32:50.120]  我不知道這是
[00:32:50.120 --> 00:32:52.120]  政治上的
[00:32:52.120 --> 00:32:54.120]  表述
[00:32:54.120 --> 00:32:56.120]  還是真心
[00:32:56.120 --> 00:32:58.120]  我不是神我不知道
[00:32:58.120 --> 00:33:00.120]  留意以後的行為
[00:33:00.120 --> 00:33:02.120]  但是大衛就真真正正
[00:33:02.120 --> 00:33:04.120]  他知道自己壞了
[00:33:04.120 --> 00:33:06.120]  他竟然願意
[00:33:06.120 --> 00:33:08.120]  將自己不好的一面
[00:33:08.120 --> 00:33:10.120]  犯錯的一面
[00:33:10.120 --> 00:33:12.120]  去提醒後人不要
[00:33:12.120 --> 00:33:14.120]  再去犯錯
[00:33:14.120 --> 00:33:16.120]  第十三節
[00:33:16.120 --> 00:33:18.120]  我就把你的道
[00:33:18.120 --> 00:33:20.120]  指教有過犯的人
