
[00:00:00.000 --> 00:00:03.600]  有弟兄姊妹在現場一齊崇拜
[00:22:32.860 --> 00:22:35.860]  「又要將敬畏他的心」
[00:22:35.860 --> 00:22:38.860]  「放在我們心裏面」
[00:22:38.860 --> 00:22:41.860]  如果你還懷疑耶利米書
[00:22:41.860 --> 00:22:44.860]  公元前六世紀說的
[00:22:44.860 --> 00:22:46.860]  真是很久以前了
[00:22:46.860 --> 00:22:49.860]  還有沒有用的
[00:22:49.860 --> 00:22:54.860]  偶爾就會將神和我們所立的永遠的約
[00:22:54.860 --> 00:22:59.860]  相關的經文表列出來
[00:22:59.860 --> 00:23:02.860]  放在自己的眼前
[00:23:02.860 --> 00:23:06.860]  以致不要讓我不信神的赦免
[00:23:06.860 --> 00:23:07.860]  神的幫助
[00:23:07.860 --> 00:23:09.860]  不要妄自菲薄
[00:23:09.860 --> 00:23:13.860]  神和我們所立的約的性質
[00:23:13.860 --> 00:23:16.860]  是永遠的約
[00:23:16.860 --> 00:23:18.860]  又叫做新約
[00:23:18.860 --> 00:23:20.860]  第二約的雙方
[00:23:20.860 --> 00:23:22.860]  一方是神自己
[00:23:22.860 --> 00:23:25.860]  另一方起初是以色列
[00:23:25.860 --> 00:23:29.860]  然後慢慢就聚焦在大衛的皇朝
[00:23:29.860 --> 00:23:32.860]  用安息日做記號
[00:23:32.860 --> 00:23:37.860]  然後又和以色列家和猶大家
[00:23:37.860 --> 00:23:39.860]  更新這個永遠的約
[00:23:39.860 --> 00:23:44.860]  最後耶穌基督用他的血所立的新約
[00:23:44.860 --> 00:23:51.860]  總其成再擴充到你和我這些基督徒的身上
[00:23:51.860 --> 00:23:54.860]  於是乎這個記號也轉為
[00:23:54.860 --> 00:23:58.860]  在教會基督教的聖禮
[00:23:58.860 --> 00:24:01.860]  在接受洗禮的時候
[00:24:01.860 --> 00:24:04.860]  我們是歸入受洗
[00:24:04.860 --> 00:24:06.860]  歸入主的死
[00:24:06.860 --> 00:24:08.860]  在參與聖餐的時候
[00:24:08.860 --> 00:24:10.860]  我們所領受的杯
[00:24:10.860 --> 00:24:15.860]  是用主的血所立的新約
[00:24:15.860 --> 00:24:17.860]  其實也因為這樣的緣故
[00:24:17.860 --> 00:24:19.860]  撕洗約翰
[00:24:19.860 --> 00:24:23.860]  首先要將耶穌這位神的陽高
[00:24:23.860 --> 00:24:26.860]  顯明給以色列人
[00:24:26.860 --> 00:24:28.860]  我們有時候讀經不察覺
[00:24:28.860 --> 00:24:31.860]  為什麼首先顯明給以色列人
[00:24:31.860 --> 00:24:33.860]  首先顯明給以色列人
[00:24:33.860 --> 00:24:36.860]  然後我們被接上去
[00:24:36.860 --> 00:24:39.860]  你記不記得保羅在羅馬書的說法
[00:24:39.860 --> 00:24:41.860]  我們是野橄欖枝
[00:24:41.860 --> 00:24:46.860]  園底在野橄欖樹上被砍下來
[00:24:46.860 --> 00:24:52.860]  然後是接到一棵栽培得很好的橄欖樹
[00:24:52.860 --> 00:24:55.860]  可能我們都不太懂園藝
[00:24:55.860 --> 00:24:57.860]  以為這個是國語流行曲
[00:24:57.860 --> 00:24:58.860]  又是另一首
[00:24:58.860 --> 00:25:03.860]  不過是羅馬書第十一章答應我們的
[00:25:03.860 --> 00:25:09.860]  我們接駁到永遠有效的約裡面
[00:25:09.860 --> 00:25:14.860]  我們今天圍繞著我信聚得赦免的主題
[00:25:14.860 --> 00:25:18.860]  一起重溫了聖經相關的內容
[00:25:18.860 --> 00:25:20.860]  希望真的是重溫
[00:25:20.860 --> 00:25:23.860]  十居其九應該你都認識的
[00:25:23.860 --> 00:25:26.860]  只是一次的整合
[00:25:26.860 --> 00:25:28.860]  但是我仍然掛心
[00:25:28.860 --> 00:25:31.860]  你很可能會覺得
[00:25:31.860 --> 00:25:35.860]  自己會不會信心不足
[00:25:35.860 --> 00:25:37.860]  求主幫助之餘
[00:25:37.860 --> 00:25:42.860]  好像仍然對應不了聚得赦免的真理
[00:25:42.860 --> 00:25:45.860]  尤其是在我們這一段日子
[00:25:45.860 --> 00:25:48.860]  我覺得真的很容易懷疑人生
[00:25:48.860 --> 00:25:50.860]  這是很流行的說法
[00:25:50.860 --> 00:25:54.860]  總之就覺得不妥
[00:25:54.860 --> 00:25:57.860]  但是究竟怎樣向前走
[00:25:57.860 --> 00:25:59.860]  聚得赦免的真理
[00:25:59.860 --> 00:26:05.860]  究竟怎樣在我們身上可以實現呢
[00:26:05.860 --> 00:26:08.860]  最後再回到《仕途順經》
[00:26:08.860 --> 00:26:10.860]  不知道有沒有那個出路
[00:26:10.860 --> 00:26:15.860]  《仕途順經》第三段用我信聖靈開始
[00:26:15.860 --> 00:26:17.860]  我們相信它
[00:26:17.860 --> 00:26:23.860]  於是亦都相信三一神是永遠與我們同在的
[00:26:23.860 --> 00:26:25.860]  這個醒覺很重要的
[00:26:25.860 --> 00:26:28.860]  如果我們覺得神都走了不在這裡了
[00:26:28.860 --> 00:26:30.860]  只有我們這麼孤單
[00:26:30.860 --> 00:26:32.860]  聚得赦免從何說起呢
[00:26:32.860 --> 00:26:35.860]  知道前面怎樣走又從何說起呢
[00:26:35.860 --> 00:26:37.860]  相反如果祂在的時候
[00:26:37.860 --> 00:26:42.860]  我們醒悟到主已經赦免我們的罪
[00:26:42.860 --> 00:26:46.860]  於是我們尋求別人的饒恕
[00:26:46.860 --> 00:26:49.860]  亦都學習饒恕自己
[00:26:49.860 --> 00:26:52.860]  那份的原動力就在這裡
[00:26:52.860 --> 00:26:54.860]  另一方面
[00:26:54.860 --> 00:26:59.860]  亦都有可能覺得我們不能夠饒恕自己
[00:26:59.860 --> 00:27:01.860]  那怎麼辦呢
[00:27:01.860 --> 00:27:05.860]  和忘記不了的張力一樣
[00:27:05.860 --> 00:27:08.860]  饒恕不了自己那怎麼辦呢
[00:27:08.860 --> 00:27:12.860]  聖徒相通是很重要的
[00:27:12.860 --> 00:27:14.860]  聖徒相通是很廣泛的
[00:27:14.860 --> 00:27:16.860]  凡子參與崇拜
[00:27:16.860 --> 00:27:18.860]  參與聖餐
[00:27:18.860 --> 00:27:22.860]  和相交生活都在這個範圍裡面
[00:27:22.860 --> 00:27:29.860]  如果你覺得這個難處未大到要找輔導員幫忙的話
[00:27:29.860 --> 00:27:34.860]  找過你信得過的弟兄姊妹談談
[00:27:34.860 --> 00:27:37.860]  可能有所突破的
[00:27:37.860 --> 00:27:40.860]  不要小看你身邊的弟兄姊妹
[00:27:40.860 --> 00:27:44.860]  可能是神的傭人幫到我們的
[00:27:44.860 --> 00:27:46.860]  然後最後
[00:27:46.860 --> 00:27:48.860]  當我們前瞻未來的時候
[00:27:48.860 --> 00:27:52.860]  我們知道前面等著我們的是什麼
[00:27:52.860 --> 00:27:56.860]  都不止他朝軍體也相同
[00:27:56.860 --> 00:27:58.860]  但是那個軍體也相同
[00:27:58.860 --> 00:28:02.860]  都是有正面的一面的
[00:28:02.860 --> 00:28:04.860]  就是前瞻未來的時候
[00:28:04.860 --> 00:28:08.860]  是身體復活和永遠的生命
[00:28:08.860 --> 00:28:11.860]  於是乎我經常都逆向思維
[00:28:11.860 --> 00:28:16.860]  學好用地上餘下的生命做合符主用的人
[00:28:16.860 --> 00:28:18.860]  那就搞定了
[00:28:18.860 --> 00:28:23.860]  但願你和我人生都是這樣
[00:28:23.860 --> 00:28:26.860]  搞定成了合符主用
[00:28:26.860 --> 00:28:29.860]  讓我們人生這樣過的時候
[00:28:29.860 --> 00:28:33.860]  是一段精彩的旅程
[00:28:33.860 --> 00:28:36.860]  也是做主合用的僕人
[00:28:36.860 --> 00:28:37.860]  求主幫助我們
[00:28:37.860 --> 00:28:38.860]  我們同心祈禱
[00:28:44.860 --> 00:28:49.860]  親愛的天父上帝我們再一次感謝你
[00:28:49.860 --> 00:28:53.860]  因為你真是與我們同在
[00:28:53.860 --> 00:28:55.860]  你的靈常常感動我們
[00:28:55.860 --> 00:28:58.860]  讓我們相信你此刻
[00:28:58.860 --> 00:29:02.860]  和我們在一起
[00:29:02.860 --> 00:29:06.860]  即使世代怎樣彎曲叛謀
[00:29:06.860 --> 00:29:07.860]  求主幫助我們
[00:29:07.860 --> 00:29:12.860]  仍然抬起頭走前面的路
[00:29:12.860 --> 00:29:18.860]  相信你對我們最得赦免的承諾
[00:29:18.860 --> 00:29:20.860]  是可以實現
[00:29:20.860 --> 00:29:23.860]  又讓我們可以堂堂正正
[00:29:23.860 --> 00:29:25.860]  這樣行在你的面前
[00:29:25.860 --> 00:29:27.860]  行在人的面前
[00:29:27.860 --> 00:29:29.860]  求主賜福給我們
[00:29:29.860 --> 00:29:32.860]  有時候我們不能夠忘記的事情
[00:29:32.860 --> 00:29:34.860]  但我們應該忘記的
[00:29:34.860 --> 00:29:37.860]  求你賜下這樣的能力豁達的心
[00:29:37.860 --> 00:29:41.860]  又當我們去看回前面的時候
[00:29:41.860 --> 00:29:44.860]  沒有把握要怎樣走前面的路
[00:29:44.860 --> 00:29:47.860]  求你也指引賜給我們
[00:29:47.860 --> 00:29:51.860]  知道要定征在哪一處
[00:29:51.860 --> 00:29:54.860]  盡心就回來
[00:29:54.860 --> 00:29:55.860]  向準你
[00:29:55.860 --> 00:29:58.860]  求主幫助帶領
[00:29:58.860 --> 00:30:00.860]  奉耶穌基督名字祈禱
[00:30:00.860 --> 00:30:01.860]  阿們
