
[00:00:00.000 --> 00:00:04.000]  好 今天我們來看《思唐傳》第十五章
[00:16:34.000 --> 00:16:36.000]  所以這個也是很重要的原則
[00:16:36.000 --> 00:16:37.000]  你一邊讀的時候
[00:16:37.000 --> 00:16:39.000]  你會一邊發現的
[00:16:39.000 --> 00:16:41.000]  我們繼續看下去
[00:16:41.000 --> 00:16:42.000]  請讀第六節
[00:16:42.000 --> 00:16:47.000]  使徒和長老聚會商議者時
[00:16:47.000 --> 00:16:49.000]  辯論已經多了
[00:16:49.000 --> 00:16:51.000]  彼得就起論
[00:16:51.000 --> 00:16:53.000]  說:諸位弟兄
[00:16:53.000 --> 00:16:54.000]  你們知道
[00:16:54.000 --> 00:16:57.000]  上帝早已在你們中間
[00:16:57.000 --> 00:16:58.000]  揀選了我
[00:16:58.000 --> 00:17:02.000]  叫外公人從我口中得聽
[00:17:02.000 --> 00:17:04.000]  福音之道
[00:17:04.000 --> 00:17:05.000]  而且相信
[00:17:05.000 --> 00:17:07.000]  知道人心的上帝
[00:17:07.000 --> 00:17:10.000]  也為他們作了見證
[00:17:10.000 --> 00:17:12.000]  賜聖靈給他們
[00:17:12.000 --> 00:17:14.000]  正如給我們一樣
[00:17:14.000 --> 00:17:15.000]  有跡象
[00:17:15.000 --> 00:17:18.000]  信結淨了他們的心
[00:17:18.000 --> 00:17:21.000]  並不分他們我和他
[00:17:21.000 --> 00:17:23.000]  所以你留意 Highlight 的地方
[00:17:23.000 --> 00:17:25.000]  剛才藍色那些就知道了
[00:17:25.000 --> 00:17:26.000]  就是講上帝
[00:17:26.000 --> 00:17:28.000]  所以你會看到不斷出現
[00:17:28.000 --> 00:17:31.000]  他說:你知道上帝的作為
[00:17:31.000 --> 00:17:33.000]  上帝揀選了我
[00:17:33.000 --> 00:17:35.000]  叫外邦人聽福音之道
[00:17:35.000 --> 00:17:37.000]  這個我是誰
[00:17:37.000 --> 00:17:38.000]  彼得
[00:17:38.000 --> 00:17:41.000]  所以彼得未先見到那個異象
[00:17:41.000 --> 00:17:44.000]  他見到原來神越立那些
[00:17:44.000 --> 00:17:45.000]  好像我們猶太人
[00:17:45.000 --> 00:17:47.000]  以為不潔淨那些東西
[00:17:47.000 --> 00:17:49.000]  所以他是第一個
[00:17:49.000 --> 00:17:51.000]  向哥利留傳福音
[00:17:51.000 --> 00:17:53.000]  見到外邦人信主
[00:17:53.000 --> 00:17:56.000]  然後又講上帝
[00:17:56.000 --> 00:17:58.000]  知道人心的上帝
[00:17:58.000 --> 00:18:00.000]  神怎樣看呢
[00:18:00.000 --> 00:18:02.000]  神為他們作見證
[00:18:02.000 --> 00:18:03.000]  為甚麼
[00:18:03.000 --> 00:18:04.000]  因為賜給聖靈
[00:18:04.000 --> 00:18:06.000]  所以他見到哥利留
[00:18:06.000 --> 00:18:09.000]  外邦意大利的百夫長信主
[00:18:09.000 --> 00:18:12.000]  聖靈臨到他們信的人身上
[00:18:12.000 --> 00:18:14.000]  所以這很明顯是神越立了他們
[00:18:14.000 --> 00:18:16.000]  他們是外邦人
[00:18:16.000 --> 00:18:17.000]  同樣跟我們一起
[00:18:17.000 --> 00:18:18.000]  沒有分離我
[00:18:18.000 --> 00:18:19.000]  同受聖靈
[00:18:19.000 --> 00:18:20.000]  都是因著我信
[00:18:20.000 --> 00:18:22.000]  潔淨了他們的心
[00:18:22.000 --> 00:18:24.000]  所以這就是他們的理由
[00:18:24.000 --> 00:18:26.000]  這就是彼得所提出的理由
[00:18:26.000 --> 00:18:28.000]  聖靈賜給他們
[00:18:28.000 --> 00:18:30.000]  因著信潔淨了他們
[00:18:30.000 --> 00:18:31.000]  跟我們一樣
[00:18:31.000 --> 00:18:33.000]  這是神的作為
[00:18:33.000 --> 00:18:36.000]  所以我們看見他們透過開會
[00:18:36.000 --> 00:18:38.000]  這就是耶路撒冷的會議
[00:18:38.000 --> 00:18:40.000]  辯論已經多了
[00:18:40.000 --> 00:18:43.000]  所以不是一開始就彼得說話
[00:18:43.000 --> 00:18:45.000]  大家聽了很久
[00:18:45.000 --> 00:18:46.000]  聽了你的理由
[00:18:46.000 --> 00:18:47.000]  我的理由
[00:18:47.000 --> 00:18:48.000]  談了很久
[00:18:48.000 --> 00:18:50.000]  然後彼得就做了一個
[00:18:50.000 --> 00:18:53.000]  是一個很重要的建議
[00:18:53.000 --> 00:18:55.000]  以及一個提醒
[00:18:55.000 --> 00:18:57.000]  我們應該回到神
[00:18:57.000 --> 00:19:01.000]  他怎樣去處理這件事
[00:19:01.000 --> 00:19:03.000]  怎樣來帶領我們去明白
[00:19:03.000 --> 00:19:05.000]  所以跟著下去
[00:19:05.000 --> 00:19:07.000]  未讀完第九節之後
[00:19:07.000 --> 00:19:08.000]  到第十節
[00:19:08.000 --> 00:19:09.000]  第十節繼續
[00:19:09.000 --> 00:19:20.000]  現在為什麼試探上帝要把我們祖宗和我們所不能負的財放在門徒的頸上呢
[00:19:20.000 --> 00:19:24.000]  我們得救乃是因主耶穌的因
[00:19:24.000 --> 00:19:25.000]  和他們一樣
[00:19:25.000 --> 00:19:28.000]  這是我們所信的
[00:19:28.000 --> 00:19:30.000]  眾人都默默無聲
[00:19:30.000 --> 00:19:33.000]  就聽巴拿巴和保羅述說
[00:19:33.000 --> 00:19:39.000]  上帝藉他們在外光人中所行的神職其事
[00:19:39.000 --> 00:19:41.000]  所以我們又看到
[00:19:41.000 --> 00:19:42.000]  又出現了
[00:19:42.000 --> 00:19:44.000]  為什麼要試探神呢
[00:19:44.000 --> 00:19:45.000]  神既然這樣做
[00:19:45.000 --> 00:19:48.000]  我們為什麼要超過神所要求的
[00:19:48.000 --> 00:19:51.000]  把這些重擔放在他們身上呢
[00:19:51.000 --> 00:19:53.000]  神要求我們就是信耶穌基督
[00:19:53.000 --> 00:19:56.000]  這就是我們所信的
[00:19:56.000 --> 00:20:00.000]  所以耶穌基督為我們圓避了救恩
[00:20:00.000 --> 00:20:03.000]  和我們所有的信靠基督的人一樣
[00:20:03.000 --> 00:20:06.000]  他們都能夠得救
[00:20:06.000 --> 00:20:08.000]  所以這就是彼得所說的
[00:20:08.000 --> 00:20:12.000]  彼得說完之後誰說呢
[00:20:12.000 --> 00:20:14.000]  彼得說完之後誰說呢
[00:20:14.000 --> 00:20:17.000]  接著就是巴拿巴和保羅
[00:20:17.000 --> 00:20:19.000]  巴拿巴和保羅又說什麼呢
[00:20:19.000 --> 00:20:23.000]  又是說上帝藉著外光人所行的
[00:20:23.000 --> 00:20:25.000]  所以神怎樣藉著他們
[00:20:25.000 --> 00:20:26.000]  他們兩個
[00:20:26.000 --> 00:20:28.000]  剛剛上次說完了
[00:20:28.000 --> 00:20:31.000]  就是怎樣藉著保羅和巴拿巴
[00:20:31.000 --> 00:20:37.000]  在耳哥廉 路斯德 比西底 安提歐
[00:20:37.000 --> 00:20:40.000]  這些地方
[00:20:40.000 --> 00:20:41.000]  外光人的地方
[00:20:41.000 --> 00:20:44.000]  他們怎樣行出神職其事
[00:20:44.000 --> 00:20:45.000]  引領他們
[00:20:45.000 --> 00:20:47.000]  所以神與他們同在
[00:20:47.000 --> 00:20:48.000]  就證明神越納
[00:20:48.000 --> 00:20:52.000]  神證明神真的要這些外光人歸罪
[00:20:52.000 --> 00:20:54.000]  所以到保羅 巴拿巴作見證
[00:20:54.000 --> 00:20:56.000]  內容都是說神的作為
[00:20:56.000 --> 00:20:59.000]  接著我們再看下去
[00:20:59.000 --> 00:21:02.000]  第十三節
[00:21:02.000 --> 00:21:04.000]  我們繼續讀 請讀
[00:21:04.000 --> 00:21:07.000]  他們主了聖 馬國就說
[00:21:07.000 --> 00:21:10.000]  諸位弟兄 請聽我的話
[00:21:10.000 --> 00:21:14.000]  方才西門 述說上帝當初怎樣勸禍
[00:21:14.000 --> 00:21:16.000]  外光人從他們中間
[00:21:16.000 --> 00:21:19.000]  選取百姓歸於自己的名頭
[00:21:19.000 --> 00:21:24.000]  眾先職的話 也與這意思相合
[00:21:24.000 --> 00:21:27.000]  比德 即西門
[00:21:27.000 --> 00:21:29.000]  西門 比德 說完
[00:21:29.000 --> 00:21:30.000]  到誰說
[00:21:30.000 --> 00:21:32.000]  巴拿巴 保羅說
[00:21:32.000 --> 00:21:34.000]  接著到瓦割
[00:21:34.000 --> 00:21:36.000]  第三個出現的瓦割
[00:21:36.000 --> 00:21:38.000]  瓦割就說
[00:21:38.000 --> 00:21:40.000]  這個瓦割是誰
[00:21:40.000 --> 00:21:43.000]  瓦割就是當時教會的主石
[00:21:43.000 --> 00:21:46.000]  就是寫瓦割書的作者
[00:21:46.000 --> 00:21:52.000]  不是試圖約翰瓦割那個瓦割
[00:21:52.000 --> 00:21:55.000]  因為當時他已經殉道了
[00:21:55.000 --> 00:21:57.000]  所以這個瓦割就是當時
[00:21:57.000 --> 00:22:03.000]  耶穌的同父義母的兄弟
[00:22:03.000 --> 00:22:05.000]  他也是寫瓦割書的
[00:22:05.000 --> 00:22:06.000]  瓦割很特別
[00:22:06.000 --> 00:22:09.000]  因為瓦割他自己對律法非常清楚
[00:22:09.000 --> 00:22:11.000]  由他講很重要
[00:22:11.000 --> 00:22:15.000]  當時他是一個教會很重要的人物
[00:22:15.000 --> 00:22:17.000]  比德經常出去
[00:22:17.000 --> 00:22:19.000]  但瓦割留守在教會
[00:22:19.000 --> 00:22:20.000]  當然比德最重要
[00:22:20.000 --> 00:22:21.000]  比德的見解
[00:22:21.000 --> 00:22:22.000]  因為他是大司徒
[00:22:22.000 --> 00:22:25.000]  但瓦割當時已經在耶路撒冷的主石
[00:22:25.000 --> 00:22:27.000]  他們的重要很重要
[00:22:27.000 --> 00:22:29.000]  由他講解
[00:22:29.000 --> 00:22:31.000]  他也是一樣講
[00:22:31.000 --> 00:22:33.000]  他說方才述說
[00:22:33.000 --> 00:22:36.000]  就是神怎樣眷顧外國人
[00:22:36.000 --> 00:22:39.000]  他又回到神的心意那裡
[00:22:39.000 --> 00:22:42.000]  你看到每個人都在講神的心意
[00:22:42.000 --> 00:22:44.000]  你就明白這個有多重要
[00:22:44.000 --> 00:22:46.000]  所以我們看到
[00:22:46.000 --> 00:22:49.000]  他就有點不同
[00:22:49.000 --> 00:22:51.000]  因為他沒有出去
[00:22:51.000 --> 00:22:54.000]  他不是像比德親自經歷外國人的得救
[00:22:54.000 --> 00:22:57.000]  不是像保羅巴拿巴看著那些外國人的信主
[00:22:57.000 --> 00:23:00.000]  他用什麼來引證神的心意呢
[00:23:00.000 --> 00:23:02.000]  他就回到上帝的話那裡
[00:23:02.000 --> 00:23:07.000]  所以他說先知眾先知所講的
[00:23:07.000 --> 00:23:10.000]  聖經裡舊約裡眾先知所講的
[00:23:10.000 --> 00:23:12.000]  跟他們所講的意思是一樣
[00:23:12.000 --> 00:23:14.000]  這就是證明神的心意
[00:23:14.000 --> 00:23:16.000]  所以我們繼續下去
[00:23:16.000 --> 00:23:17.000]  請讀
[00:23:17.000 --> 00:23:19.000]  正如經上所寫的
[00:23:19.000 --> 00:23:21.000]  此後我已回來
[00:23:21.000 --> 00:23:24.000]  從身心做大弊倒塌的將來
[00:23:24.000 --> 00:23:28.000]  把那破壞的從身心做建立起來
[00:23:28.000 --> 00:23:32.000]  叫聖餘的人就是凡稱為我名下的外國人
[00:23:32.000 --> 00:23:34.000]  都沉留住
[00:23:34.000 --> 00:23:37.000]  者還是從創世以來
[00:23:37.000 --> 00:23:40.000]  顯明者是敵主選的
[00:23:40.000 --> 00:23:43.000]  所以他就引用聖經
[00:23:43.000 --> 00:23:45.000]  先知書這裡如果大家知道
[00:23:45.000 --> 00:23:48.000]  就是阿摩斯書就講到
[00:23:48.000 --> 00:23:52.000]  當時他怎樣是已經預言在舊約
[00:23:52.000 --> 00:23:55.000]  說將來這些外邦人
[00:23:55.000 --> 00:23:59.000]  被凡稱為我名下的外邦人都沉舊主
[00:23:59.000 --> 00:24:01.000]  舊約已經講了
[00:24:01.000 --> 00:24:02.000]  不是只有猶太人
[00:24:02.000 --> 00:24:03.000]  所有全世界的人
[00:24:03.000 --> 00:24:06.000]  外邦人包括都來到沉舊主
[00:24:06.000 --> 00:24:08.000]  他說其實這個從創世以來
[00:24:08.000 --> 00:24:10.000]  這個都是神的心意
[00:24:10.000 --> 00:24:14.000]  所以整個舊約裡都已經有這些痕跡
[00:24:14.000 --> 00:24:17.000]  神越納人 喜歡萬人得救
[00:24:17.000 --> 00:24:20.000]  從最初創造神創造人開始
[00:24:20.000 --> 00:24:21.000]  沒有分種族的
[00:24:21.000 --> 00:24:23.000]  神都是我們的造物主
[00:24:23.000 --> 00:24:27.000]  所以十九節我們繼續
[00:24:27.000 --> 00:24:29.000]  所以按我的意見
[00:24:29.000 --> 00:24:34.000]  不可難為那歸服上帝的外邦人
[00:24:34.000 --> 00:24:36.000]  只要舍上吩咐他無禁戒
[00:24:36.000 --> 00:24:39.000]  偶像的富貴和奸佑
[00:24:39.000 --> 00:24:41.000]  並立死的生出何願
[00:24:41.000 --> 00:24:44.000]  因為從古以來下
[00:24:44.000 --> 00:24:47.000]  摩西的書在國城有人傳說
[00:24:47.000 --> 00:24:49.000]  每逢我昔日在會堂裡做夢
[00:24:49.000 --> 00:24:51.000]  所以當時有一種情況
[00:24:51.000 --> 00:24:54.000]  很多猶太人信了耶穌
[00:24:54.000 --> 00:24:55.000]  但他們仍然回到會堂
[00:24:55.000 --> 00:24:56.000]  記得嗎
[00:24:56.000 --> 00:24:58.000]  所以我們知道他們也有參雜
[00:24:58.000 --> 00:25:00.000]  有些信耶穌 有些不信耶穌
[00:25:00.000 --> 00:25:01.000]  不過有些仍然回到會堂
[00:25:01.000 --> 00:25:03.000]  所以他說既然摩西的書
[00:25:03.000 --> 00:25:05.000]  我們所尊敬的很重要的
[00:25:05.000 --> 00:25:07.000]  是聖經的權威
[00:25:07.000 --> 00:25:10.000]  來到新約 現在耶穌來了
[00:25:10.000 --> 00:25:12.000]  當然未必要守律法
[00:25:12.000 --> 00:25:15.000]  但是我們仍然很尊重這些猶太人
[00:25:15.000 --> 00:25:17.000]  他們的良心
[00:25:17.000 --> 00:25:19.000]  他們所尊重的律法
[00:25:19.000 --> 00:25:21.000]  所以他說不如我有個見解
[00:25:21.000 --> 00:25:24.000]  他說我們不要難為這些外邦人
[00:25:24.000 --> 00:25:26.000]  不過寫封信給他們
[00:25:26.000 --> 00:25:31.000]  吩咐他們禁戒偶像的富貴和奸佑
[00:25:31.000 --> 00:25:32.000]  為什麼呢
[00:25:32.000 --> 00:25:34.000]  因為當時他們認為什麼都可以
[00:25:34.000 --> 00:25:38.000]  外邦的鬼神都沒有所謂
[00:25:38.000 --> 00:25:40.000]  我們信了真神之後
[00:25:40.000 --> 00:25:44.000]  這些什麼祭國偶像那些都可以吃
[00:25:44.000 --> 00:25:46.000]  所以後來很多保羅書信
[00:25:46.000 --> 00:25:49.000]  就慢慢詳細解釋這些真理
[00:25:49.000 --> 00:25:52.000]  所以他說這些外邦人有希臘背景
[00:25:52.000 --> 00:25:53.000]  他們有很多鬼神
[00:25:53.000 --> 00:25:55.000]  那些外邦神明的背景
[00:25:55.000 --> 00:25:56.000]  所以幫助他們明白
[00:25:56.000 --> 00:25:58.000]  第一 如果你信耶穌
[00:25:58.000 --> 00:26:00.000]  就不要搞錯
[00:26:00.000 --> 00:26:02.000]  我們信的就是獨一的真神
[00:26:02.000 --> 00:26:04.000]  不同那些偶像
[00:26:04.000 --> 00:26:06.000]  所以既然信了獨一的真神
[00:26:06.000 --> 00:26:09.000]  你就專心信主 歸信祂
[00:26:09.000 --> 00:26:12.000]  就不要將什麼都可以得
[00:26:12.000 --> 00:26:16.000]  所以這個首先要讓他們知道
[00:26:16.000 --> 00:26:18.000]  其實律法就是幫助我們
[00:26:18.000 --> 00:26:21.000]  不要信那些偶像
[00:26:21.000 --> 00:26:22.000]  不要信別神
[00:26:22.000 --> 00:26:25.000]  單單尊崇這位堯華上帝
[00:26:25.000 --> 00:26:27.000]  摩西律法的正義就是這樣
[00:26:27.000 --> 00:26:29.000]  所以這個正義留給他
[00:26:29.000 --> 00:26:31.000]  這個正義就是不要敬拜偶像
[00:26:31.000 --> 00:26:33.000]  不要敬拜別的神
[00:26:33.000 --> 00:26:36.000]  十誡裡面清楚 他說
[00:26:36.000 --> 00:26:38.000]  不可以為我雕刻偶像
[00:26:38.000 --> 00:26:40.000]  也不可以敬拜Prediction
[00:26:40.000 --> 00:26:41.000]  這個很清楚的
[00:26:41.000 --> 00:26:42.000]  所以這個要守
[00:26:42.000 --> 00:26:45.000]  因為幫助那些外邦人不要搞錯
[00:26:45.000 --> 00:26:48.000]  守摩西律法得救就不需要
[00:26:48.000 --> 00:26:51.000]  不過守摩西律法的正義去愛神
[00:26:51.000 --> 00:26:53.000]  盡心盡性盡意盡力
[00:26:53.000 --> 00:26:55.000]  以及專卻為獨一的真神
[00:26:55.000 --> 00:26:57.000]  這個就是需要的
[00:26:57.000 --> 00:26:58.000]  所以這個要保持
[00:26:58.000 --> 00:27:03.000]  然後這個勒死生中有血
[00:27:03.000 --> 00:27:06.000]  就是因為猶太人他們的律法
[00:27:06.000 --> 00:27:09.000]  告訴他們他們不吃這些帶血的東西
[00:27:09.000 --> 00:27:12.000]  這個就跟得救沒有關係
[00:27:12.000 --> 00:27:14.000]  又跟神 是不是獨一真神沒有關係
[00:27:14.000 --> 00:27:18.000]  所以他說這個我們就為了他們的良心
[00:27:18.000 --> 00:27:20.000]  為了他們不要因為
[00:27:20.000 --> 00:27:23.000]  以為我們去踐踏摩西的律法
[00:27:23.000 --> 00:27:26.000]  所以我們就形容
[00:27:26.000 --> 00:27:28.000]  大家同在一起 在教會
[00:27:28.000 --> 00:27:30.000]  有些猶太人 有些外邦人
[00:27:30.000 --> 00:27:31.000]  大家同台吃飯
[00:27:31.000 --> 00:27:34.000]  所以你就說有血那些不吃
[00:27:34.000 --> 00:27:36.000]  我們什麼都吃
[00:27:36.000 --> 00:27:39.000]  又產生日後很多問題
[00:27:39.000 --> 00:27:42.000]  所以為了他們用愛心來遷就他們
[00:27:42.000 --> 00:27:45.000]  暫時未能夠脫離
[00:27:45.000 --> 00:27:47.000]  特別初期這段時間
[00:27:47.000 --> 00:27:49.000]  我們就盡量遷就他們
[00:27:49.000 --> 00:27:51.000]  用愛心遷就他們
[00:27:51.000 --> 00:27:55.000]  不吃 不吃這些帶血勒死的生粥
[00:27:55.000 --> 00:27:57.000]  有沒有跟福音真理相違背
[00:27:57.000 --> 00:27:59.000]  沒有 是不是
[00:27:59.000 --> 00:28:01.000]  所以既然這些是次要的道理
[00:28:01.000 --> 00:28:03.000]  這些不是絕對真理
[00:28:03.000 --> 00:28:05.000]  那就遷就他們
[00:28:05.000 --> 00:28:08.000]  讓他們都知道我們去
[00:28:08.000 --> 00:28:11.000]  體恤他們這些
[00:28:11.000 --> 00:28:13.000]  從小開始守律法的人
[00:28:13.000 --> 00:28:15.000]  那種困難
[00:28:15.000 --> 00:28:17.000]  以致他們能夠明白到
[00:28:17.000 --> 00:28:20.000]  我們都在基督裡面彼此的接纳
[00:28:20.000 --> 00:28:24.000]  這個也是雅各一個很重要的方案
[00:28:24.000 --> 00:28:26.000]  所以我們看到這個
[00:28:26.000 --> 00:28:29.000]  就是他們經常都回到
[00:28:29.000 --> 00:28:31.000]  究竟神的心意是什麼
[00:28:31.000 --> 00:28:33.000]  哪些是絕對的真理
[00:28:33.000 --> 00:28:36.000]  哪些是比較次要的東西
[00:28:36.000 --> 00:28:38.000]  是做法的問題
[00:28:38.000 --> 00:28:41.000]  或者我們有沒有一些更加高的標準
[00:28:41.000 --> 00:28:47.000]  去凌駕於那些次要的問題
[00:28:47.000 --> 00:28:51.000]  例如我們用愛心和接納謙卑
[00:28:51.000 --> 00:28:54.000]  勝過這些枝枝節節的傲嬌
[00:28:54.000 --> 00:28:57.000]  所以既然我們有愛心
[00:28:57.000 --> 00:28:58.000]  為了軟弱的人
[00:28:58.000 --> 00:29:00.000]  我們就做軟弱的人
[00:29:00.000 --> 00:29:02.000]  為了那些剛強的人
[00:29:02.000 --> 00:29:03.000]  我們就做剛強的人
[00:29:03.000 --> 00:29:04.000]  你說我很有愛心
[00:29:04.000 --> 00:29:05.000]  什麼都不怕只好吃的
[00:29:05.000 --> 00:29:07.000]  你的愛心如果是
[00:29:07.000 --> 00:29:09.000]  不理別人怎麼想的
[00:29:09.000 --> 00:29:10.000]  不理別人的軟弱的
[00:29:10.000 --> 00:29:12.000]  那這個是不是真的愛心呢
[00:29:12.000 --> 00:29:14.000]  愛心比較重要
[00:29:14.000 --> 00:29:17.000]  還是那些食物比較重要
[00:29:17.000 --> 00:29:19.000]  所以有了新的一個原則
[00:29:19.000 --> 00:29:24.000]  凌駕了這些枝枝節節的東西
[00:29:24.000 --> 00:29:25.000]  那就不同了
[00:29:25.000 --> 00:29:28.000]  所以就越來越明白神的心意是什麼
[00:29:28.000 --> 00:29:31.000]  所以這個最終回來
[00:29:31.000 --> 00:29:34.000]  就是神的心意是什麼
[00:29:34.000 --> 00:29:35.000]  所以我們說
[00:29:35.000 --> 00:29:39.000]  無要是最終合神的心意
[00:29:39.000 --> 00:29:40.000]  這裡有幾樣東西很重要的
[00:29:40.000 --> 00:29:41.000]  第一
[00:29:41.000 --> 00:29:44.000]  就是救恩的真理是不妥協的
[00:29:44.000 --> 00:29:47.000]  所以為什麼他們一定要去辯論
[00:29:47.000 --> 00:29:48.000]  很清楚
[00:29:48.000 --> 00:29:50.000]  救不是因為守律法
[00:29:50.000 --> 00:29:51.000]  不是因為行國禮
[00:29:51.000 --> 00:29:52.000]  是因為什麼
[00:29:52.000 --> 00:29:53.000]  是因為什麼
[00:29:53.000 --> 00:29:56.000]  是因為信主耶穌基督
[00:29:56.000 --> 00:29:57.000]  祂的救恩
[00:29:57.000 --> 00:29:58.000]  所以這個很清楚
[00:29:58.000 --> 00:30:00.000]  一定不妥協的
[00:30:00.000 --> 00:30:04.000]  但是他們在當中尋求長者的指引
[00:30:04.000 --> 00:30:07.000]  因為有時候我們對於這些問題
[00:30:07.000 --> 00:30:08.000]  真理不太明白
[00:30:08.000 --> 00:30:10.000]  所以去求一下
[00:30:10.000 --> 00:30:12.000]  結果爭拗完一輪之後
[00:30:12.000 --> 00:30:13.000]  彼得就出聲
[00:30:13.000 --> 00:30:14.000]  保羅又出聲
[00:30:14.000 --> 00:30:16.000]  巴拿巴跟著雅各
[00:30:16.000 --> 00:30:18.000]  教導幫助他們
[00:30:18.000 --> 00:30:19.000]  接著我們看到
[00:30:19.000 --> 00:30:22.000]  他們繼續遵行神的心意
[00:30:22.000 --> 00:30:23.000]  我們看到他們沿途裡面
[00:30:23.000 --> 00:30:25.000]  不斷向外幫人傳訪耶穌
[00:30:25.000 --> 00:30:28.000]  不說要守律法行國禮
[00:30:28.000 --> 00:30:31.000]  所以他們繼續遵行主的心意
[00:30:31.000 --> 00:30:34.000]  然後真理是越辯越明的
[00:30:34.000 --> 00:30:36.000]  因為很多時候你以為對
[00:30:36.000 --> 00:30:37.000]  未必的
[00:30:37.000 --> 00:30:39.000]  有時候要談一下
[00:30:39.000 --> 00:30:40.000]  說一下
[00:30:40.000 --> 00:30:41.000]  討論一下
[00:30:41.000 --> 00:30:44.000]  尋求一下別人的意見
[00:30:44.000 --> 00:30:46.000]  請教一下屬靈的長者
[00:30:46.000 --> 00:30:48.000]  然後就越辯越明了
[00:30:48.000 --> 00:30:49.000]  那就越來越明白
[00:30:49.000 --> 00:30:52.000]  什麼我們應該是神的心意
[00:30:52.000 --> 00:30:54.000]  然後不要忘記
[00:30:54.000 --> 00:30:56.000]  有時候是透過會議的
[00:30:56.000 --> 00:30:57.000]  所以你不要認為
[00:30:57.000 --> 00:30:58.000]  開會就不屬靈的
[00:30:58.000 --> 00:31:00.000]  其實有些人說
[00:31:00.000 --> 00:31:02.000]  我侍奉就行了
[00:31:02.000 --> 00:31:03.000]  我最怕開會
[00:31:03.000 --> 00:31:05.000]  其實不是的
[00:31:05.000 --> 00:31:06.000]  神透過會議的
[00:31:06.000 --> 00:31:09.000]  神很多時候都會透過會議
[00:31:09.000 --> 00:31:10.000]  因為為什麼呢
[00:31:10.000 --> 00:31:11.000]  會議就幫助我們
[00:31:11.000 --> 00:31:13.000]  去面對這件事
[00:31:13.000 --> 00:31:15.000]  集中討論
[00:31:15.000 --> 00:31:16.000]  平時這部分講一下
[00:31:16.000 --> 00:31:17.000]  那部分講一下
[00:31:17.000 --> 00:31:18.000]  這個講一聲
[00:31:18.000 --> 00:31:19.000]  那個講一聲
[00:31:19.000 --> 00:31:21.000]  就不完整了
[00:31:21.000 --> 00:31:22.000]  所以我們的確是
[00:31:22.000 --> 00:31:24.000]  要開會的有時候
[00:31:24.000 --> 00:31:28.000]  不過開會我們時常都記得
[00:31:28.000 --> 00:31:30.000]  我們要尋求神的心意
[00:31:30.000 --> 00:31:32.000]  不是我們開會
[00:31:32.000 --> 00:31:33.000]  你有你的意見
[00:31:33.000 --> 00:31:34.000]  我有我的意見
[00:31:34.000 --> 00:31:36.000]  這樣就會開會的結果了
[00:31:36.000 --> 00:31:37.000]  而是我們祈禱
[00:31:37.000 --> 00:31:39.000]  求神帶領我們
[00:31:39.000 --> 00:31:41.000]  而是當中不斷去思想
[00:31:41.000 --> 00:31:42.000]  什麼是神的心意
[00:31:42.000 --> 00:31:44.000]  我這樣的看法
[00:31:44.000 --> 00:31:46.000]  是否適合神的心意呢
[00:31:46.000 --> 00:31:50.000]  這個也是我們開會的原則
[00:31:50.000 --> 00:31:51.000]  這個開會
[00:31:51.000 --> 00:31:53.000]  我們看到有幾樣東西
[00:31:53.000 --> 00:31:54.000]  第一
[00:31:54.000 --> 00:31:57.000]  我們看到眾人就
[00:31:57.000 --> 00:32:00.000]  很多的討論
[00:32:00.000 --> 00:32:01.000]  這個討論代表什麼呢
[00:32:01.000 --> 00:32:03.000]  大家就內心聆聽
[00:32:03.000 --> 00:32:06.000]  所以大家都有份去聆聽
[00:32:06.000 --> 00:32:07.000]  這個很重要的
[00:32:07.000 --> 00:32:08.000]  大家彼此尊重
[00:32:08.000 --> 00:32:09.000]  你講你的
[00:32:09.000 --> 00:32:11.000]  你認為要這樣那樣
[00:32:11.000 --> 00:32:12.000]  那我不要
[00:32:12.000 --> 00:32:14.000]  你都未夠講完一句兩句
[00:32:14.000 --> 00:32:15.000]  我就駁斥你
[00:32:15.000 --> 00:32:16.000]  那就不要了
[00:32:16.000 --> 00:32:18.000]  最好大家先聽了
[00:32:18.000 --> 00:32:20.000]  聽了你有什麼意見
[00:32:20.000 --> 00:32:21.000]  尊重你的意見
[00:32:21.000 --> 00:32:23.000]  了解你所講的是什麼
[00:32:23.000 --> 00:32:25.000]  然後大家才可以討論
[00:32:25.000 --> 00:32:27.000]  所以這個也很重要
[00:32:27.000 --> 00:32:28.000]  彼此聆聽
[00:32:28.000 --> 00:32:32.000]  我們知道這個很重要
[00:32:32.000 --> 00:32:33.000]  其實我們再講
[00:32:33.000 --> 00:32:34.000]  有的時候
[00:32:34.000 --> 00:32:37.000]  就不關那些絕對真理的事
[00:32:37.000 --> 00:32:38.000]  其實現在你有聖經
[00:32:38.000 --> 00:32:40.000]  你有正典
[00:32:40.000 --> 00:32:41.000]  就是六十六卷聖經
[00:32:41.000 --> 00:32:43.000]  就是上了這麼多主一學
[00:32:43.000 --> 00:32:45.000]  就是很少那些意見
[00:32:45.000 --> 00:32:46.000]  是違反真理的
[00:32:46.000 --> 00:32:48.000]  越來越少了
[00:32:48.000 --> 00:32:49.000]  不過很多時候
[00:32:49.000 --> 00:32:51.000]  就是那些小小灰色地帶
[00:32:51.000 --> 00:32:54.000]  有些究竟應該這樣做法
