
[00:00:00.000 --> 00:00:02.240]  好 各位親愛的大英姊妹 我們很開心
[00:15:20.860 --> 00:15:25.180]  而且這個身體也是有屬靈的身體
[00:15:25.180 --> 00:15:28.220]  這個時候這個身體是尊貴的
[00:15:28.220 --> 00:15:32.340]  我們再看肥立秘書第三章第二十一節
[00:15:32.340 --> 00:15:35.180]  他要按著那能叫萬有
[00:15:35.180 --> 00:15:36.940]  恢復自己的大能
[00:15:36.940 --> 00:15:40.260]  將我們者卑賤的身體改變形狀
[00:15:40.260 --> 00:15:42.860]  和他自己榮耀的身體相似
[00:15:42.860 --> 00:15:44.940]  看到嗎 這裡很清楚的說
[00:15:44.940 --> 00:15:46.460]  耶穌基督復活的時候
[00:15:46.460 --> 00:15:48.940]  祂的身體是滿有榮耀
[00:15:48.940 --> 00:15:51.020]  是超越了物質的
[00:15:51.020 --> 00:15:54.300]  原來將來你和我有一天都會復活
[00:15:54.300 --> 00:15:57.260]  都是會有這個榮耀的身體
[00:15:57.260 --> 00:15:59.660]  樣貌是怎樣我們不需要知道
[00:15:59.660 --> 00:16:01.860]  至少不是這個時候需要知道
[00:16:01.860 --> 00:16:03.300]  但是我們很肯定
[00:16:03.300 --> 00:16:04.900]  我們有復活的生命
[00:16:04.900 --> 00:16:08.260]  好了 除了瞞徒認不出耶穌的樣子之外
[00:16:08.260 --> 00:16:10.300]  最重要的是什麼呢
[00:16:10.300 --> 00:16:13.380]  就是他沒有期望
[00:16:13.380 --> 00:16:15.380]  瞞徒不相信最重要的原因就是
[00:16:15.380 --> 00:16:18.540]  他認不出耶穌的樣子之外
[00:16:18.540 --> 00:16:21.460]  就是很多瞞徒沒有親眼見到主
[00:16:21.460 --> 00:16:23.860]  但是他們仍然不相信
[00:16:23.860 --> 00:16:26.220]  別人來到所說的話
[00:16:26.220 --> 00:16:27.780]  說耶穌有復活
[00:16:27.780 --> 00:16:30.180]  最大的原因是什麼呢
[00:16:30.180 --> 00:16:32.140]  他們是沒有期待
[00:16:32.140 --> 00:16:35.460]  他們沒有期待主耶穌的宣告會實現
[00:16:35.460 --> 00:16:38.940]  沒有期待到這個神蹟會出現
[00:16:38.940 --> 00:16:41.540]  雖然他們不止一次
[00:16:41.540 --> 00:16:44.860]  聽過主耶穌很清楚的宣告
[00:16:44.860 --> 00:16:47.180]  祂會為人的罪惡受死
[00:16:47.180 --> 00:16:50.020]  但是受苦受死只是暫時
[00:16:50.020 --> 00:16:51.420]  祂是會復活的
[00:16:51.420 --> 00:16:54.460]  例如多次多次的說
[00:16:54.460 --> 00:16:56.380]  但是瞞徒聽了
[00:16:56.380 --> 00:16:58.100]  但是沒有記在心裡面
[00:16:58.100 --> 00:17:00.300]  我們一起看馬福音第八章
[00:17:00.300 --> 00:17:02.700]  三十一到三十二節
[00:17:02.700 --> 00:17:04.780]  從此他教訓他們說
[00:17:04.780 --> 00:17:07.180]  人子必須受許多的苦
[00:17:07.180 --> 00:17:10.100]  被長老 祭司長和民事氣絕
[00:17:10.100 --> 00:17:11.300]  並且被殺
[00:17:11.300 --> 00:17:12.740]  過三天復活
[00:17:12.740 --> 00:17:16.260]  耶穌明明地說者說
[00:17:16.260 --> 00:17:19.340]  看馬福音十七章二十二到二十三節
[00:17:19.340 --> 00:17:21.740]  他們還住在加利利的時候
[00:17:21.740 --> 00:17:24.380]  耶穌對瞞徒說
[00:17:24.380 --> 00:17:26.860]  人子將要被交在人手裡
[00:17:26.860 --> 00:17:28.300]  他們要殺害他
[00:17:28.300 --> 00:17:30.020]  第三天他要復活
[00:17:30.020 --> 00:17:32.300]  瞞徒就大大地憂愁
[00:17:32.300 --> 00:17:33.540]  有沒有看得很清楚
[00:17:33.540 --> 00:17:36.700]  耶穌是很清晰的來說
[00:17:36.700 --> 00:17:39.060]  不是一些打啞謎
[00:17:39.060 --> 00:17:42.660]  說明我過三天就會復活了
[00:17:42.660 --> 00:17:45.380]  但是瞞徒竟然沒有記在心中
[00:17:45.380 --> 00:17:47.660]  剛剛我們看到有四段經文
[00:17:47.660 --> 00:17:50.740]  說這些瞞徒不信耶穌復活
[00:17:50.740 --> 00:17:53.780]  所以我都照樣用四段經文來講
[00:17:53.780 --> 00:17:56.620]  耶穌自己怎麼宣告他會復活
[00:17:56.620 --> 00:17:57.980]  馬福音二十六章三十二節
[00:17:57.980 --> 00:17:59.260]  還有我們很熟悉的
[00:17:59.260 --> 00:18:01.460]  約翰福音十一章二十五節
[00:18:01.460 --> 00:18:02.820]  但我復活以後
[00:18:02.820 --> 00:18:04.100]  要在你門而先
[00:18:04.100 --> 00:18:05.700]  皇家你離去
[00:18:05.700 --> 00:18:07.100]  耶穌對他說
[00:18:07.100 --> 00:18:09.580]  復活在我 生命也在我
[00:18:09.580 --> 00:18:11.580]  信我的人雖然死了
[00:18:11.580 --> 00:18:13.020]  也必復活
[00:18:13.020 --> 00:18:15.700]  耶穌很清楚地說 我會復活
[00:18:15.700 --> 00:18:17.300]  而且我會讓你們先去家裡
[00:18:17.300 --> 00:18:18.140]  你們的地方
[00:18:18.140 --> 00:18:20.340]  連地方他都說明會去哪裡
[00:18:20.340 --> 00:18:23.660]  那個時候
[00:18:23.660 --> 00:18:26.700]  馬大馬利亞的弟弟拉撒路死了
[00:18:26.700 --> 00:18:29.140]  他們埋怨耶穌這麼遲來
[00:18:29.140 --> 00:18:30.980]  但是耶穌說到
[00:18:30.980 --> 00:18:33.340]  復活在我 生命也在我
[00:18:33.340 --> 00:18:34.580]  信我的人雖然死了
[00:18:34.580 --> 00:18:35.860]  也必復活
[00:18:35.860 --> 00:18:37.660]  如果你要復活在我
[00:18:37.660 --> 00:18:38.460]  英文是什麼
[00:18:38.460 --> 00:18:40.020]  I am the resurrection
[00:18:40.020 --> 00:18:41.780]  我就是復活了
[00:18:41.780 --> 00:18:45.300]  雖然很清楚地宣告
[00:18:45.300 --> 00:18:46.700]  他會復活
[00:18:46.700 --> 00:18:48.220]  但是很可惜
[00:18:48.220 --> 00:18:49.820]  門徒聽了
[00:18:49.820 --> 00:18:51.580]  但是他沒有放在心裡
[00:18:51.580 --> 00:18:55.780]  或者他不會相信這是真的
[00:18:55.780 --> 00:18:58.060]  所以當別人跟我們分享的時候
[00:18:58.060 --> 00:19:00.780]  他仍然懷著這個懷疑的心
[00:19:00.780 --> 00:19:03.620]  你不要去笑這些門徒
[00:19:03.620 --> 00:19:06.780]  會不會我們同樣犯了這個錯呢
[00:19:06.780 --> 00:19:10.020]  今天當我們活在現實的世界裡
[00:19:10.020 --> 00:19:13.700]  我們看到 觸摸到 看到一個現實的時候
[00:19:13.700 --> 00:19:18.220]  我們看到這個現實好像很殘酷
[00:19:18.220 --> 00:19:20.620]  那些做不好的事情的人
[00:19:20.620 --> 00:19:22.180]  反而步步高升
[00:19:22.180 --> 00:19:26.620]  有權力去迫害那些良善的人
[00:19:26.620 --> 00:19:29.740]  好像陳理無理會
[00:19:29.740 --> 00:19:31.460]  面對著未來
[00:19:31.460 --> 00:19:34.860]  可能我們有太多不肯定的事情會發生
[00:19:34.860 --> 00:19:36.380]  信息萬變
[00:19:36.380 --> 00:19:38.380]  所以很多人都說
[00:19:38.380 --> 00:19:41.340]  拿著現實的東西就比較好
[00:19:41.340 --> 00:19:43.060]  不要只等將來
[00:19:43.060 --> 00:19:44.460]  言語也有一句話
[00:19:44.460 --> 00:19:45.460]  西方的言語
[00:19:45.460 --> 00:19:49.300]  「一鳥在手好過百鳥在鱗」
[00:19:49.300 --> 00:19:51.500]  正如那個少年的官
[00:19:51.500 --> 00:19:52.380]  記不記得
[00:19:52.380 --> 00:19:54.100]  他是很好的
[00:19:54.100 --> 00:19:56.020]  他在眾人面前很難得
[00:19:56.020 --> 00:19:56.980]  他是官
[00:19:56.980 --> 00:19:58.620]  很有名望 有地位
[00:19:58.620 --> 00:20:01.820]  但是幾天在街上跪下 求問耶穌
[00:20:01.820 --> 00:20:04.420]  我怎麼可以得到這個永生呢
[00:20:04.420 --> 00:20:05.340]  整個裡面很清楚
[00:20:05.340 --> 00:20:07.540]  耶穌看著他就愛他
[00:20:07.540 --> 00:20:09.540]  耶穌覺得這個人很好
[00:20:09.540 --> 00:20:11.260]  但是耶穌就說
[00:20:11.260 --> 00:20:14.180]  你變了所有的來跟從我
[00:20:14.180 --> 00:20:16.140]  變了所有的要周濟窮人
[00:20:16.140 --> 00:20:18.140]  不是耶穌自己要的
[00:20:18.140 --> 00:20:19.860]  但是這個人馬上怎麼樣
[00:20:19.860 --> 00:20:22.660]  雖然很渴望這個永生
[00:20:22.660 --> 00:20:26.940]  但是金錢地位是有目前所擁有的
[00:20:26.940 --> 00:20:28.620]  要他變了那些
[00:20:28.620 --> 00:20:29.740]  他不行了
[00:20:29.740 --> 00:20:33.500]  所以他只好無奈地憂憂愁愁地離開
[00:20:33.500 --> 00:20:35.100]  所以今天
[00:20:35.100 --> 00:20:36.900]  我們會不會有時候
[00:20:36.900 --> 00:20:39.820]  都是頭腦上面知道
[00:20:39.820 --> 00:20:41.260]  但是我們的信心
[00:20:41.260 --> 00:20:44.220]  或者不夠 或者沒有行動呢
[00:20:44.220 --> 00:20:46.540]  最簡單舉個例子
[00:20:46.540 --> 00:20:48.780]  我們很清楚 神宣告
[00:20:48.780 --> 00:20:50.780]  你來服侍我的時候
[00:20:50.780 --> 00:20:53.220]  你必定會得到祝福的
[00:20:53.220 --> 00:20:54.300]  我剛剛寫了一篇木信
[00:20:54.300 --> 00:20:55.620]  明天應該發給大家的
[00:20:55.620 --> 00:20:56.700]  我就說到
[00:20:56.700 --> 00:20:58.860]  我很深感受到什麼叫幸福
[00:20:58.860 --> 00:21:01.820]  不是在乎你有多少的錢
[00:21:01.820 --> 00:21:04.460]  只是很在乎你自己
[00:21:04.460 --> 00:21:07.780]  那個心靈裡面的滿足
[00:21:07.780 --> 00:21:09.660]  我剛剛過去這個星期
[00:21:09.660 --> 00:21:11.700]  去了Kent那個港島
[00:21:11.700 --> 00:21:13.140]  我回來的時候 你知道嗎
[00:21:13.140 --> 00:21:14.940]  要轉五次車
[00:21:14.940 --> 00:21:16.140]  才可以回到家
[00:21:16.140 --> 00:21:17.340]  是五次
[00:21:17.340 --> 00:21:18.580]  那個時候
[00:21:18.580 --> 00:21:21.340]  但是我港島只是說45分鐘而已
[00:21:21.340 --> 00:21:23.660]  但是我仍然是很開心的
[00:21:23.660 --> 00:21:25.780]  就是不要計時隔 或者轉車
[00:21:25.780 --> 00:21:28.020]  就是因為看到自己的弟兄姊妹
[00:21:28.020 --> 00:21:29.340]  有機會跟他們聊天
[00:21:29.340 --> 00:21:30.380]  看到很多基督徒
[00:21:30.380 --> 00:21:31.820]  看到教會的增長
[00:21:31.820 --> 00:21:34.460]  看到我港島沒有什麼人睜開眼睛
[00:21:34.460 --> 00:21:36.820]  這個時候就已經是滿足了
[00:21:36.820 --> 00:21:39.220]  所以我們會知道
[00:21:39.220 --> 00:21:40.860]  但是我們有沒有去實踐呢
[00:21:40.860 --> 00:21:43.100]  神話到你要將你
[00:21:43.100 --> 00:21:44.780]  應該要給的十分之一
[00:21:44.780 --> 00:21:47.140]  傳言送入倉庫使我加以有良
[00:21:47.140 --> 00:21:48.900]  以此試試我
[00:21:48.900 --> 00:21:50.420]  會不會傾覆你們
[00:21:50.420 --> 00:21:51.700]  打了天上的窗戶
[00:21:51.700 --> 00:21:53.980]  傾覆給你們 甚至無處可用呢
[00:21:53.980 --> 00:21:55.380]  我們知道 知道 知道
[00:21:55.380 --> 00:21:56.820]  但是我們有沒有去做呢
[00:21:56.820 --> 00:21:59.020]  原來我們沒有這些期盼
[00:21:59.020 --> 00:22:00.940]  所以是一個很大的悲哀
[00:22:00.940 --> 00:22:02.900]  這個時候我們有禱告
[00:22:02.900 --> 00:22:05.740]  但是我們沒有期待神蹟會發生的
[00:22:05.740 --> 00:22:08.700]  甚至我們不斷用人的方法去解決
[00:22:08.700 --> 00:22:12.380]  沒有空間給神在我們身上去做事
[00:22:12.380 --> 00:22:16.580]  很簡單 近期流感很厲害
[00:22:16.580 --> 00:22:18.380]  大家都為我的孫子祈禱
[00:22:18.380 --> 00:22:19.140]  兩個都病了
[00:22:19.140 --> 00:22:20.140]  其實不只是
[00:22:20.140 --> 00:22:22.300]  很多的小朋友都病了
[00:22:22.300 --> 00:22:23.820]  都很厲害
[00:22:23.820 --> 00:22:29.100]  有些人要看醫生
[00:22:29.100 --> 00:22:31.020]  但是你相不相信有神蹟呢
[00:22:31.020 --> 00:22:33.140]  我絕對相信有神蹟醫治
[00:22:33.140 --> 00:22:34.860]  但是我不是去強求的
[00:22:34.860 --> 00:22:36.260]  十三世紀有一個人
[00:22:36.260 --> 00:22:37.500]  大家可能會聽過了
[00:22:37.500 --> 00:22:39.540]  就是聖方濟國
[00:22:39.540 --> 00:22:41.380]  就是方濟國
[00:22:41.380 --> 00:22:44.220]  在香港都有聖方濟國的書院
[00:22:44.220 --> 00:22:46.780]  他是服侍了麻風病患者
[00:22:46.780 --> 00:22:50.660]  在當中超過20年
[00:22:50.660 --> 00:22:54.220]  他是親自去接觸麻風病者
[00:22:54.220 --> 00:22:57.660]  但是竟然沒有說麻風病
[00:22:57.660 --> 00:23:00.180]  他沒有打那些防血針的
[00:23:00.180 --> 00:23:02.540]  44歲 他離開世界
[00:23:02.540 --> 00:23:05.940]  但是他死不是因為他患了麻風病
[00:23:05.940 --> 00:23:10.220]  所以今天我們有沒有這份信心呢
[00:23:10.220 --> 00:23:11.620]  神器不是宣告
[00:23:11.620 --> 00:23:13.780]  如果有人死去一切就跟隨他的
[00:23:13.780 --> 00:23:16.660]  必定會得到祝福 得到獎賞
[00:23:16.660 --> 00:23:20.020]  但是有多少人真是傳言的偉生彼神呢
[00:23:20.020 --> 00:23:22.020]  神器不是說他的話語
[00:23:22.020 --> 00:23:23.740]  就是我們生命的糧
[00:23:23.740 --> 00:23:25.180]  我們來到賢獨臣的話語
[00:23:25.180 --> 00:23:26.660]  我們會得到這份能力
[00:23:26.660 --> 00:23:28.900]  抗拒了撒旦的誘惑
[00:23:28.900 --> 00:23:31.220]  我們的生命就會茁壯成長
[00:23:31.220 --> 00:23:32.860]  走在光明之中
[00:23:32.860 --> 00:23:34.260]  但是不要介意這樣說
[00:23:34.260 --> 00:23:35.860]  我們大家要反省
[00:23:35.860 --> 00:23:38.980]  我們有沒有很渴慕神話語的心
[00:23:38.980 --> 00:23:41.140]  當然你們參加茶經班
[00:23:41.140 --> 00:23:43.380]  或者上YouTube來聽的時候
[00:23:43.380 --> 00:23:44.620]  是很值得欣賞
[00:23:44.620 --> 00:23:45.860]  還有我要多謝你們
[00:23:45.860 --> 00:23:46.900]  這個渴慕的心
[00:23:46.900 --> 00:23:47.980]  但是不夠的
[00:23:47.980 --> 00:23:50.660]  我們平時自己有沒有好一點的靈修
[00:23:50.660 --> 00:23:52.500]  去親近神呢
[00:23:52.500 --> 00:23:55.300]  我們相信師彼授更為有福
[00:23:55.300 --> 00:23:56.860]  但是我們見到人有需要的時候
[00:23:56.860 --> 00:23:59.700]  我們願不願意去幫助呢
[00:23:59.700 --> 00:24:02.300]  所以這個是求神幫助我們
[00:24:02.300 --> 00:24:06.780]  雖然有時候我們知道神的應許是真實
[00:24:06.780 --> 00:24:09.940]  但是我們有沒有這種期待呢
[00:24:09.940 --> 00:24:12.500]  但是我仍然是發覺可能我們有很多期待
[00:24:12.500 --> 00:24:14.460]  是奇怪的等待
[00:24:14.460 --> 00:24:16.020]  所以求神憐憫我們
[00:24:16.020 --> 00:24:18.300]  我們被復活的主
[00:24:18.300 --> 00:24:21.820]  會不會同樣的責備這句話呢
[00:24:21.820 --> 00:24:24.020]  我們一起來看《六合福音》
[00:24:24.020 --> 00:24:26.460]  第24章第25節
[00:24:26.460 --> 00:24:28.060]  耶穌對他們說
[00:24:28.060 --> 00:24:31.140]  「無知的人,甚至所說的一切話」
[00:24:31.140 --> 00:24:34.380]  「你們的心信得太遲鈍了」
[00:24:34.380 --> 00:24:36.980]  會不會有時候我們的信心太遲鈍呢
[00:24:36.980 --> 00:24:38.660]  所以我們看第一部份
[00:24:38.660 --> 00:24:40.660]  第一部份就是耶穌復活
[00:24:40.660 --> 00:24:42.500]  那些門徒他們不信
[00:24:42.500 --> 00:24:43.940]  其中一個因素可能
[00:24:43.940 --> 00:24:46.980]  耶穌的形象變了
[00:24:46.980 --> 00:24:49.540]  但是第二就是他們內心裡面
[00:24:49.540 --> 00:24:52.500]  是完全沒有將主所宣告的話
[00:24:52.500 --> 00:24:53.420]  放在心裡面
[00:24:53.420 --> 00:24:55.100]  沒有這份期待
[00:24:55.100 --> 00:24:58.020]  好了 終於他們都接觸了主
[00:24:58.020 --> 00:25:00.020]  當他們接觸到主的時候
[00:25:00.020 --> 00:25:02.260]  面對主耶穌的復活
[00:25:02.260 --> 00:25:07.060]  那些跟隨者都有一個使命
[00:25:07.060 --> 00:25:09.420]  就是要接受差遣
[00:25:09.420 --> 00:25:11.220]  這時候我們看看
[00:25:11.220 --> 00:25:14.300]  不同的人面對主耶穌復活
[00:25:14.300 --> 00:25:15.700]  是怎樣接受差遣
[00:25:15.700 --> 00:25:19.020]  第一就是穆大拉的瑪利亞
[00:25:19.020 --> 00:25:22.540]  瑪利亞在清晨仍然天還沒亮的時候
[00:25:22.540 --> 00:25:25.020]  就走去主耶穌的墳墓裡面
[00:25:25.020 --> 00:25:28.020]  在用墳第20章第一節記載了這件事
[00:25:28.020 --> 00:25:29.300]  可以見到他對主耶穌的愛
[00:25:29.300 --> 00:25:31.300]  因為天黑不要忘記
[00:25:31.300 --> 00:25:34.060]  我們在英國特別是冬天的時候
[00:25:34.060 --> 00:25:35.740]  你六點多出門的時候
[00:25:35.740 --> 00:25:37.860]  天還是黑黑的 是不是
[00:25:37.860 --> 00:25:40.300]  好了 一個女孩子
[00:25:40.300 --> 00:25:43.500]  早上天還沒亮就出去
[00:25:43.500 --> 00:25:45.140]  這樣很不方便
[00:25:45.140 --> 00:25:46.900]  但是她很愛主
[00:25:46.900 --> 00:25:48.340]  她去墳墓裡面看
[00:25:48.340 --> 00:25:52.940]  誰知道發現墳墓前面的大石
[00:25:52.940 --> 00:25:55.060]  已經被捆開了
[00:25:55.060 --> 00:25:56.500]  那時候她後來
[00:25:56.500 --> 00:26:00.180]  主耶穌復活就馬上告訴彼得
[00:26:00.180 --> 00:26:02.060]  雅各 約翰聽
[00:26:02.060 --> 00:26:04.020]  然後她自己再去
[00:26:04.020 --> 00:26:05.340]  所以你留意到
[00:26:05.340 --> 00:26:07.260]  她來來回回有多少次
[00:26:07.260 --> 00:26:08.620]  她自己去了一次
[00:26:08.620 --> 00:26:11.420]  看到墳墓開了就走回頭
[00:26:11.420 --> 00:26:14.020]  就告訴彼得 雅各 約翰聽
[00:26:14.020 --> 00:26:15.500]  接著就再帶他們去
[00:26:15.500 --> 00:26:17.980]  她前後一來一回去了四次
[00:26:17.980 --> 00:26:19.140]  她很難過
[00:26:19.140 --> 00:26:19.980]  她看到的時候
[00:26:19.980 --> 00:26:20.900]  就是第一次去
[00:26:20.900 --> 00:26:22.500]  屍體不見了
[00:26:22.500 --> 00:26:24.140]  她進入墳墓的時候
[00:26:24.140 --> 00:26:27.660]  竟然看到兩個人
[00:26:27.660 --> 00:26:28.900]  其實是天使
[00:26:28.900 --> 00:26:31.260]  天使問她為甚麼她哭了
[00:26:31.260 --> 00:26:32.340]  她怎麼說呢
[00:26:32.340 --> 00:26:34.540]  讓回二十章第十三節
[00:26:34.540 --> 00:26:37.820]  她說 因為有人把我主拿去了
[00:26:37.820 --> 00:26:39.900]  我不知道放在哪裏
[00:26:39.900 --> 00:26:42.580]  某個程度她都不是信耶穌復活的
[00:26:42.580 --> 00:26:43.860]  她只不過以為有人
[00:26:43.860 --> 00:26:47.100]  把耶穌的屍體拿走了
[00:26:47.100 --> 00:26:48.900]  當她轉身的時候
[00:26:48.900 --> 00:26:50.900]  她看到主
[00:26:50.900 --> 00:26:52.780]  主耶穌親自向她顯現
[00:26:52.780 --> 00:26:54.700]  但是她認不出主
[00:26:54.700 --> 00:26:56.980]  這個時候很可能有幾個因素
[00:26:56.980 --> 00:26:59.980]  剛才我說 耶穌的形象變了
[00:26:59.980 --> 00:27:02.580]  第二 她淚眼模糊 看不清楚
[00:27:02.580 --> 00:27:05.100]  第三 耶穌站在墳墓口
[00:27:05.100 --> 00:27:06.100]  外面就是江
[00:27:06.100 --> 00:27:09.180]  所以呢 耶穌是背江的
[00:27:09.180 --> 00:27:11.020]  她看不清楚耶穌的樣子
[00:27:11.020 --> 00:27:12.860]  她怎麼帶他們去說呢
[00:27:12.860 --> 00:27:15.780]  好 二十章第十四到第十五節
[00:27:15.780 --> 00:27:18.260]  說了者說 就轉過身來
[00:27:18.260 --> 00:27:20.340]  看見耶穌站在哪裏
[00:27:20.340 --> 00:27:22.340]  卻不知道是耶穌
[00:27:22.340 --> 00:27:23.420]  耶穌問她說
[00:27:23.420 --> 00:27:26.340]  「婦人 為什麼哭 你找誰呢」
[00:27:26.340 --> 00:27:28.300]  瑪利亞以為是看完的
[00:27:28.300 --> 00:27:29.380]  就對她說
[00:27:29.380 --> 00:27:32.140]  「先生 若是你把他移去了
[00:27:32.140 --> 00:27:34.980]  請告訴我 你把他放在哪裏
[00:27:34.980 --> 00:27:37.060]  我便去取他」
[00:27:37.060 --> 00:27:40.180]  可能耶穌的聲音都有點不同了
[00:27:40.180 --> 00:27:42.380]  所以瑪利亞認不出耶穌的聲音
[00:27:42.380 --> 00:27:43.260]  看不到祂的樣子
[00:27:43.260 --> 00:27:44.500]  因為是背江
[00:27:44.500 --> 00:27:47.780]  她以為是看守墳墓的人
[00:27:47.780 --> 00:27:51.220]  「你是不是拿了我父子的屍體
[00:27:51.220 --> 00:27:52.260]  如果是你告訴我
[00:27:52.260 --> 00:27:54.740]  讓我拿回來吧」
[00:27:54.740 --> 00:27:57.300]  但是當主耶穌一跟她說話的時候
[00:27:57.300 --> 00:28:01.940]  哇 她後來終於認出主耶穌的聲音
[00:28:01.940 --> 00:28:04.740]  她就興奮得立刻用希伯來話說
[00:28:04.740 --> 00:28:06.180]  「拉玻璃」
[00:28:06.180 --> 00:28:08.500]  「拉玻璃」是什麼意思呢
[00:28:08.500 --> 00:28:11.380]  就是老師的意思
[00:28:11.380 --> 00:28:12.900]  因為大部份的時候
[00:28:12.900 --> 00:28:16.660]  他們是說阿蘭語的
[00:28:16.660 --> 00:28:18.660]  就是希伯來話的
[00:28:18.660 --> 00:28:20.580]  正如你知道嗎
[00:28:20.580 --> 00:28:23.300]  我有去過南美洲韋律瑞拉
[00:28:23.300 --> 00:28:25.540]  你知道韋律瑞拉說什麼話嗎
[00:28:25.540 --> 00:28:28.180]  他們是說西班牙話的
[00:28:28.180 --> 00:28:30.020]  但是我看到中國人
[00:28:30.020 --> 00:28:32.660]  他們跟我們交往都要說西班牙話
[00:28:32.660 --> 00:28:34.660]  但是當他們看球賽
[00:28:34.660 --> 00:28:35.780]  或者賽馬
[00:28:35.780 --> 00:28:36.820]  或者玩遊戲
[00:28:36.820 --> 00:28:38.420]  玩得很興奮的時候
[00:28:38.420 --> 00:28:40.260]  他們不是說西班牙話的
[00:28:40.260 --> 00:28:42.500]  他們是說欣平話的
[00:28:42.500 --> 00:28:43.540]  那我就聽得明白了
[00:28:43.540 --> 00:28:46.100]  因為我跟廣東話差不多
[00:28:46.100 --> 00:28:47.860]  那就是當他們很興奮的時候
[00:28:47.860 --> 00:28:50.820]  他們立刻說回自己的原意
[00:28:50.820 --> 00:28:51.780]  那時候
[00:28:51.780 --> 00:28:53.540]  但是一句話我們不是很明白的
[00:28:53.540 --> 00:28:55.460]  他們立刻抓住耶穌
[00:28:55.460 --> 00:28:59.140]  耶穌怎麼說呢
[00:28:59.140 --> 00:29:01.220]  耶穌說「不要摸我
[00:29:01.220 --> 00:29:04.900]  因我還沒有聲相去見我的父」
[00:29:04.900 --> 00:29:07.540]  這句話我那時候在神學院經常都在玩
[00:29:07.540 --> 00:29:09.220]  「不要摸我」
[00:29:09.220 --> 00:29:10.500]  「我還沒走」
[00:29:10.500 --> 00:29:11.700]  「不要摸我」
[00:29:11.700 --> 00:29:12.660]  有時候很壞
[00:29:12.660 --> 00:29:13.700]  因為我們神學生
[00:29:13.700 --> 00:29:16.260]  都會拿一些金句來開玩笑
[00:29:16.260 --> 00:29:18.260]  不過那時候我才21、22歲
[00:29:18.260 --> 00:29:21.060]  現在我絕對不會拿這些東西來開玩笑的
[00:29:21.060 --> 00:29:22.340]  那時候你留意
[00:29:22.340 --> 00:29:24.340]  耶穌說「不要摸我」
[00:29:24.340 --> 00:29:27.700]  我不知道大家有沒有探究這些經文
[00:29:27.700 --> 00:29:35.700]  會不會就好像我們所聽過的
[00:29:35.700 --> 00:29:37.140]  傳說的故事
[00:29:37.140 --> 00:29:38.740]  一些神話鬼故
[00:29:38.740 --> 00:29:40.500]  一個人死了
[00:29:40.500 --> 00:29:43.460]  他就變成浮雲野鬼
[00:29:43.460 --> 00:29:45.780]  浮雲野鬼不可以碰的
[00:29:45.780 --> 00:29:47.060]  你一碰我
[00:29:47.060 --> 00:29:49.780]  可能我就會魂飛魄散的
[00:29:49.780 --> 00:29:52.260]  那你會不會是這樣呢
[00:29:52.260 --> 00:29:55.300]  所以呢
[00:29:55.300 --> 00:29:59.060]  是不是耶穌還沒完全的變回
[00:29:59.060 --> 00:30:01.060]  成為一個有實體的人
[00:30:01.060 --> 00:30:03.540]  所以就叫「不要摸我」呢
[00:30:03.540 --> 00:30:05.860]  其實完全不是這樣的意思
[00:30:05.860 --> 00:30:08.900]  原文裡面有兩個時間性的
[00:30:08.900 --> 00:30:11.300]  就是我們所謂的現在進行式
[00:30:11.300 --> 00:30:13.060]  或者過去式
[00:30:13.060 --> 00:30:14.900]  其實那個意思是什麼呢
[00:30:14.900 --> 00:30:17.860]  就是不要開始一個行動
[00:30:17.860 --> 00:30:20.420]  或者不要持續一個行動
[00:30:20.420 --> 00:30:21.940]  是什麼意思呢
[00:30:21.940 --> 00:30:23.060]  耶穌的意思就是說
[00:30:23.060 --> 00:30:25.220]  你不要繼續拉著我
[00:30:25.220 --> 00:30:26.500]  不要摸我意思就是
[00:30:26.500 --> 00:30:28.260]  不要繼續拉著我
[00:30:28.260 --> 00:30:30.580]  馬利亞一定是很興奮的
[00:30:30.580 --> 00:30:32.580]  立刻抓住耶穌的
[00:30:32.580 --> 00:30:35.300]  就好像我們一看到一些
[00:30:35.300 --> 00:30:36.260]  哇
[00:30:36.260 --> 00:30:37.780]  很久沒見過的人
[00:30:37.780 --> 00:30:38.980]  可能我會抓住他
[00:30:38.980 --> 00:30:40.340]  不斷的握手握手
[00:30:40.340 --> 00:30:41.380]  一直聊天聊天
[00:30:41.380 --> 00:30:43.060]  不斷的不放手
[00:30:43.060 --> 00:30:44.420]  很簡單的我說
[00:30:44.420 --> 00:30:45.860]  未來這個星期
[00:30:45.860 --> 00:30:46.980]  其實不是這個星期
[00:30:46.980 --> 00:30:48.260]  今天是星期三
[00:30:48.260 --> 00:30:50.020]  星期五星期六
[00:30:50.020 --> 00:30:52.100]  都會見不同的人
[00:30:52.100 --> 00:30:53.540]  因為他們在香港
[00:30:53.540 --> 00:30:54.820]  全部都是教育界的
[00:30:54.820 --> 00:30:56.260]  都已經放假了
[00:30:56.260 --> 00:30:57.860]  馬上過來英國
[00:30:57.860 --> 00:30:59.780]  探望家人探望朋友
[00:30:59.780 --> 00:31:01.060]  約出來見我
[00:31:01.060 --> 00:31:01.700]  喂
[00:31:01.700 --> 00:31:03.460]  三年多沒見了
[00:31:03.460 --> 00:31:05.700]  很可能我見到他的時候
