
[00:00:00.000 --> 00:00:02.000]  今日我要同大家分享
[00:35:51.000 --> 00:35:58.000]  它不會死的,不過你要確保它不要出來放肆
[00:35:59.000 --> 00:36:02.000]  如果你不小心放它出來
[00:36:02.000 --> 00:36:08.000]  它會帶來很多質度紛爭,破壞會很大
[00:36:08.000 --> 00:36:13.000]  要時時拿隻野獸出來打
[00:36:13.000 --> 00:36:19.000]  打殘它,打完放回去
[00:36:19.000 --> 00:36:23.000]  沒多久又要拿它出來打
[00:36:23.000 --> 00:36:26.000]  打打打,打殘它,又放回去
[00:36:27.000 --> 00:36:32.000]  這個過程一直打,直至我們回天家那天為止
[00:36:32.000 --> 00:36:36.000]  那隻野獸才徹底消滅
[00:36:36.000 --> 00:36:42.000]  到今天,我還在打那隻野獸
[00:36:42.000 --> 00:36:49.000]  在這方面,我有很深刻的體會
[00:36:49.000 --> 00:36:54.000]  我這麼多雜質,神仍然沒有放棄我
[00:36:55.000 --> 00:37:01.000]  到今天,神仍然用我,很感恩
[00:37:01.000 --> 00:37:05.000]  我表面沒有行差踏錯
[00:37:05.000 --> 00:37:10.000]  但很多時候,在自己的世界裏
[00:37:10.000 --> 00:37:14.000]  內心世界裏,是相當黑暗的
[00:37:14.000 --> 00:37:18.000]  天父在暗中察看
[00:37:19.000 --> 00:37:25.000]  我越認識自己,就越共鳴到保羅所說的
[00:37:25.000 --> 00:37:29.000]  我是罪人當中的罪魁
[00:37:29.000 --> 00:37:36.000]  保羅多成功,外表多淑齡
[00:37:36.000 --> 00:37:40.000]  但他越進入自己的內心世界
[00:37:40.000 --> 00:37:44.000]  去反省自己的動機的時候
[00:37:45.000 --> 00:37:50.000]  他都說自己是罪人當中的罪魁
[00:37:50.000 --> 00:37:55.000]  但神仍然愛我,用我
[00:37:55.000 --> 00:38:00.000]  我想到這裏,我時時都很感動
[00:38:00.000 --> 00:38:04.000]  對神恩典深刻的體會
[00:38:04.000 --> 00:38:08.000]  會讓我們努力不斷悔改
[00:38:09.000 --> 00:38:17.000]  做一個低調、名副其實的僕人
[00:38:17.000 --> 00:38:22.000]  怎樣學低調呢?
[00:38:22.000 --> 00:38:29.000]  大家老老實實做一個低調的人,好嗎?
[00:38:30.000 --> 00:38:41.000]  在行為上,學習做一些美善的事
[00:38:41.000 --> 00:38:46.000]  卻刻意不讓別人知道
[00:38:46.000 --> 00:38:52.000]  大家知道,在這個講流量的世界
[00:38:52.000 --> 00:38:57.000]  甚麼事做了好事都想別人知道
[00:38:58.000 --> 00:39:04.000]  所以不讓別人知道是很難的
[00:39:04.000 --> 00:39:08.000]  要克服很多內心的野獸
[00:39:08.000 --> 00:39:14.000]  侍奉主有時的確需要講見證、分享異象
[00:39:14.000 --> 00:39:17.000]  為了鼓勵弟兄姊妹
[00:39:17.000 --> 00:39:21.000]  有些事你做了真的需要分享
[00:39:21.000 --> 00:39:25.000]  要靠主時時保持自己的內心
[00:39:26.000 --> 00:39:28.000]  保持無愧的良心
[00:39:28.000 --> 00:39:33.000]  聖靈一提醒你,你動機不純正
[00:39:33.000 --> 00:39:37.000]  你即時向神悔改
[00:39:37.000 --> 00:39:40.000]  這是一個心念的轉變
[00:39:40.000 --> 00:39:43.000]  悔改不需要長篇大論祈禱
[00:39:43.000 --> 00:39:49.000]  一個意念,我回頭,這就是悔改
[00:39:50.000 --> 00:39:56.000]  不過總有很多事你做了是無需讓別人知道
[00:39:56.000 --> 00:40:03.000]  做了就算了,自己付出了很大的代價
[00:40:03.000 --> 00:40:08.000]  而無需讓別人知道,就不要跟別人說
[00:40:08.000 --> 00:40:13.000]  做了就算了,不要讓別人知道
[00:40:14.000 --> 00:40:21.000]  神不知,但天賦知,負在暗中察看,必然會報答你
[00:40:21.000 --> 00:40:28.000]  不因人的喜悅而去做
[00:40:28.000 --> 00:40:32.000]  只是為了神的喜悅去做
[00:40:32.000 --> 00:40:36.000]  是一種極大的釋放
[00:40:36.000 --> 00:40:40.000]  因為你可以不受別人的期望擺佈
[00:40:41.000 --> 00:40:46.000]  不受別人的反應來控制你的情緒
[00:40:46.000 --> 00:40:51.000]  你不計較別人是否注意你,或者讚賞你
[00:40:51.000 --> 00:40:58.000]  而甘心去愛,去服侍,是一種很大的自由
[00:40:58.000 --> 00:41:06.000]  神要我們在這種服侍中得到這種自由
[00:41:07.000 --> 00:41:12.000]  阿們,我們一起低頭祈禱
[00:41:12.000 --> 00:41:18.000]  親愛的主,感謝讚美你
[00:41:18.000 --> 00:41:26.000]  呼召我們不單止成為基督徒
[00:41:26.000 --> 00:41:31.000]  也成為一個僕人
[00:41:31.000 --> 00:41:35.000]  透過我們謙卑的服侍
[00:41:36.000 --> 00:41:39.000]  生命的影響
[00:41:39.000 --> 00:41:47.000]  讓這個世界因著我們的存在有所不同
[00:41:47.000 --> 00:41:51.000]  就是這種僕人的心態
[00:41:51.000 --> 00:41:57.000]  成為社會的光,社會的熱
[00:41:57.000 --> 00:42:03.000]  叫主的名,得到榮耀,我們就心滿意足
[00:42:04.000 --> 00:42:07.000]  這樣服侍是應份的
[00:42:07.000 --> 00:42:12.000]  聽我們的禱告,奉耶穌命救,阿們
