
[00:00:00.000 --> 00:00:01.940]  鄧小妹 新年快樂
[00:20:33.680 --> 00:20:38.080]  你有沒有這樣讓你帶到耶穌的身邊
[00:20:38.080 --> 00:20:42.280]  這個就是孔牧人最需要去做
[00:20:42.280 --> 00:20:43.880]  有時我自己都自我檢討
[00:20:43.880 --> 00:20:47.080]  林少麟你自己有沒有做好這件事
[00:20:47.080 --> 00:20:50.080]  就是經常都覺得好像有虧欠
[00:20:50.080 --> 00:20:51.480]  對弟兄姊妹有虧欠
[00:20:51.480 --> 00:20:55.080]  時間能力都好像給不夠
[00:20:55.080 --> 00:20:56.880]  都好像有很多不足的地方
[00:20:56.880 --> 00:21:02.480]  所以有時弟兄姊妹都要紀念你們的牧者
[00:21:02.480 --> 00:21:09.880]  而牧者我相信除了將羊帶到主的身邊
[00:21:09.880 --> 00:21:14.680]  而且在當中我相信有一件事是很需要
[00:21:14.680 --> 00:21:17.880]  牧者和弟兄姊妹來去同行的
[00:21:17.880 --> 00:21:23.680]  就是那種靈魂的喚醒
[00:21:23.680 --> 00:21:26.280]  聖經有一個這樣的情況出現
[00:21:26.280 --> 00:21:31.480]  約翰將他的學生安德烈介紹給耶穌
[00:21:31.480 --> 00:21:34.280]  也叫安德烈去跟從耶穌
[00:21:34.280 --> 00:21:39.480]  就說這是神的羔羊除去世人罪孽的
[00:21:39.480 --> 00:21:42.880]  耶穌也呼召安德烈的哥哥西門
[00:21:42.880 --> 00:21:46.280]  耶穌將西門的名字改為彼得
[00:21:46.280 --> 00:21:49.080]  彼得一聽就跟隨了耶穌
[00:21:49.080 --> 00:21:51.080]  耶穌呼召拿旦葉說
[00:21:51.080 --> 00:21:53.280]  這是一個真以色列人
[00:21:53.280 --> 00:21:54.880]  心中沒有鬼咋的
[00:21:54.880 --> 00:21:57.080]  他說你怎樣知道呢
[00:21:57.080 --> 00:22:00.080]  耶穌說肥力還沒有招呼你
[00:22:00.080 --> 00:22:03.280]  你就在無花果樹下拔賞禱告
[00:22:03.280 --> 00:22:05.480]  我就看見你了
[00:22:05.480 --> 00:22:08.080]  拿旦葉一時之間嚇壞了
[00:22:08.080 --> 00:22:11.080]  就說拉比你是神的兒子
[00:22:11.080 --> 00:22:13.680]  是以色列的王
[00:22:13.680 --> 00:22:17.480]  也在聖經還有其他的例子出現
[00:22:17.480 --> 00:22:20.280]  耶穌和尼哥底姆談重生的道理
[00:22:20.280 --> 00:22:24.080]  說只要信耶穌就可以重生
[00:22:24.080 --> 00:22:26.280]  他雖然沒有馬上去跟隨耶穌
[00:22:26.280 --> 00:22:27.680]  但是耶穌死了之後
[00:22:27.680 --> 00:22:32.480]  他有出面要處理耶穌的遺體
[00:22:32.480 --> 00:22:34.680]  還有撒瑪利亞的婦人
[00:22:34.680 --> 00:22:37.480]  被耶穌指出淫亂的罪後
[00:22:37.480 --> 00:22:39.080]  她相信了耶穌
[00:22:39.080 --> 00:22:42.680]  認出了這是自己靈魂的恐怖人
[00:22:42.680 --> 00:22:47.880]  在聖經裏面這位被醫好眼睛
[00:22:47.880 --> 00:22:49.080]  即是這個盒子
[00:22:49.080 --> 00:22:51.080]  她聽到耶穌說
[00:22:51.080 --> 00:22:54.480]  要信我就是上帝的兒子
[00:22:54.480 --> 00:22:55.880]  她馬上就相信了
[00:22:55.880 --> 00:22:57.280]  就拜耶穌
[00:22:57.280 --> 00:22:59.280]  因為一聽到耶穌的話
[00:22:59.280 --> 00:23:06.680]  她就知道耶穌正在呼喚她靈魂心底的需要
[00:23:06.680 --> 00:23:10.280]  而在當中作為一個牧者
[00:23:10.280 --> 00:23:19.880]  我相信是要讓羊認識牧羊人的聲音
[00:23:19.880 --> 00:23:26.080]  讓牠在生命裏給神的話觸動
[00:23:26.080 --> 00:23:31.680]  讓神的話對牠靈魂作出一個最根本
[00:23:31.680 --> 00:23:35.080]  最深層次的呼召
[00:23:35.080 --> 00:23:38.480]  世界上有很多聲音
[00:23:38.480 --> 00:23:42.280]  看報紙、看電視、看傳媒
[00:23:42.280 --> 00:23:46.080]  或者新年都有很多恭賀的聲音
[00:23:46.080 --> 00:23:47.480]  不過我們知道
[00:23:47.480 --> 00:23:49.480]  這些是人的聲音
[00:23:49.480 --> 00:23:52.280]  可能有很多祝福在當中
[00:23:52.280 --> 00:23:54.680]  但是我們需要去聽到
[00:23:54.680 --> 00:24:01.080]  原來我們真正需要聽到的是主的聲音
[00:24:01.080 --> 00:24:05.080]  是我們靈魂深處那種呼召
[00:24:05.080 --> 00:24:07.080]  那種呼喚
[00:24:07.080 --> 00:24:10.080]  靈姐妹,你聽到嗎?
[00:24:10.080 --> 00:24:13.080]  聽到有去春行的
[00:24:13.080 --> 00:24:17.880]  你就可以得到豐盛的生命
[00:24:17.880 --> 00:24:20.280]  在耶穌來到之前
[00:24:20.280 --> 00:24:24.880]  有許多人都稱他們自己是彌賽亞
[00:24:24.880 --> 00:24:29.080]  但是耶穌來到告訴當時的群眾
[00:24:29.080 --> 00:24:31.280]  他們不是真正的彌賽亞
[00:24:31.280 --> 00:24:33.880]  而是強盜和賊
[00:24:33.880 --> 00:24:38.080]  屬於基督的人能夠去分辨當中的差異
[00:24:38.080 --> 00:24:42.480]  而在經文去到第十一節之後
[00:24:42.480 --> 00:24:45.080]  來表達出
[00:24:45.080 --> 00:24:50.280]  原來當你這樣去聽,又這樣去行的時候
[00:24:50.280 --> 00:24:55.680]  你就會在當中體驗到一種豐盛
[00:24:55.680 --> 00:24:58.880]  因為在當中你會經歷到
[00:24:58.880 --> 00:25:00.880]  是頗為心靈的事情
[00:25:00.880 --> 00:25:03.880]  在心靈上面你會經歷到飽足
[00:25:03.880 --> 00:25:07.280]  你會知道什麼叫做有草食
[00:25:07.280 --> 00:25:10.280]  什麼叫做清草地,溪水旁
[00:25:10.280 --> 00:25:13.080]  怎樣有草殼
[00:25:13.080 --> 00:25:18.280]  因為在當時牧羊人的主要的工作
[00:25:18.280 --> 00:25:20.080]  就是帶領一群羊群
[00:25:20.080 --> 00:25:23.080]  來到這些地方放牧
[00:25:23.080 --> 00:25:25.280]  但是有時候情況會是這樣
[00:25:25.280 --> 00:25:26.880]  放牧的時候
[00:25:26.880 --> 00:25:30.680]  晚上不能趕回羊圈的時候
[00:25:30.680 --> 00:25:33.880]  他們就要在野外露宿
[00:25:33.880 --> 00:25:37.280]  因此在露宿的時候可能就會有危險
[00:25:37.280 --> 00:25:41.080]  而這個情況
[00:25:41.080 --> 00:25:45.080]  牧羊人他再展現多進一步的情況
[00:25:45.080 --> 00:25:50.680]  就是他要捨身來保護他的羊群
[00:25:50.680 --> 00:25:53.680]  而在當中經歷的豐盛就是
[00:25:53.680 --> 00:25:56.680]  牧羊人和羊的關係不單止是
[00:25:56.680 --> 00:25:59.680]  帶羊到主的身邊
[00:25:59.680 --> 00:26:01.880]  也在同行的過程中
[00:26:01.880 --> 00:26:05.480]  他陪牠一起來經歷
[00:26:05.480 --> 00:26:08.680]  這些生命的高高低低
[00:26:08.680 --> 00:26:13.480]  他甚至保守羊,甚至要為羊寫命
[00:26:13.480 --> 00:26:16.080]  《聖經》也帶出一個很重要的提醒
[00:26:16.080 --> 00:26:21.880]  就是原來他提出另外一個的分別就是
[00:26:21.880 --> 00:26:23.080]  真假牧人
[00:26:23.080 --> 00:26:29.080]  第二就是牧羊人和故宮的分別
[00:26:29.080 --> 00:26:33.880]  做牧者其實是不是打工的?
[00:26:33.880 --> 00:26:36.880]  可以說是,是不是?
[00:26:36.880 --> 00:26:38.280]  你可以說不是
[00:26:38.280 --> 00:26:41.480]  如果做牧者做到好像打工的
[00:26:41.480 --> 00:26:46.480]  你會覺得他像誰?
[00:26:46.480 --> 00:26:48.880]  昨晚有沒有看新聞?
[00:26:48.880 --> 00:26:53.680]  一些官員每年年初三去求籤的時候
[00:26:53.680 --> 00:26:55.680]  那些不就是打工,是不是?
[00:26:55.680 --> 00:26:57.480]  掉穿了籤筒
[00:26:57.480 --> 00:26:59.280]  這樣也可以的嗎?
[00:26:59.280 --> 00:27:01.680]  真是太離譜了,戴錯了籤筒
[00:27:01.680 --> 00:27:05.280]  不行的,打工都打成這樣
[00:27:05.280 --> 00:27:08.680]  牧羊人和打工的分別
[00:27:08.680 --> 00:27:12.280]  我想就是他做這份工
[00:27:12.280 --> 00:27:13.680]  他真的在做工
[00:27:13.680 --> 00:27:16.280]  你不要說他只是侍奉,不是做這份工
[00:27:16.280 --> 00:27:18.080]  他真的在做這份工
[00:27:18.080 --> 00:27:21.280]  但是這份工成為他畢生的志業
[00:27:21.280 --> 00:27:28.280]  甚至連條命都可以豁出去
[00:27:28.280 --> 00:27:34.680]  我想問,有時候我也要這樣去問
[00:27:34.680 --> 00:27:38.480]  除了主耶穌,你自己之外
[00:27:38.480 --> 00:27:40.880]  有誰能夠去做到?
[00:27:40.880 --> 00:27:45.080]  我們只是看著耶穌的背脊
[00:27:45.080 --> 00:27:49.680]  即是賀蘭,我們自己都上帝說
[00:27:49.680 --> 00:27:52.880]  但是無減我們要這樣
[00:27:52.880 --> 00:27:57.080]  來成為我們牧羊的一個指標
[00:27:57.080 --> 00:28:00.680]  來和弟兄姊妹同行
[00:28:00.680 --> 00:28:05.080]  所以故宮和羊的分別就是
[00:28:05.080 --> 00:28:08.080]  當羊去到臨急
[00:28:08.080 --> 00:28:11.680]  即是有緊急突發的情況的時候
[00:28:11.680 --> 00:28:17.480]  牧羊人就會在這個時候來保護羊群
[00:28:17.480 --> 00:28:22.280]  甚至失去牠的生命
[00:28:22.280 --> 00:28:26.480]  這個就是在牧羊人和故宮之間
[00:28:26.480 --> 00:28:30.080]  那個第二層的分別
[00:28:30.080 --> 00:28:32.480]  而第二層他提出
[00:28:32.480 --> 00:28:35.680]  什麼叫做豐盛的生命
[00:28:35.680 --> 00:28:39.080]  原來不是給了你家財萬貫
[00:28:39.080 --> 00:28:40.480]  即是你信了耶穌之後
[00:28:40.480 --> 00:28:42.880]  一帆風順,步步高升
[00:28:42.880 --> 00:28:46.280]  這個你可以說是豐盛的生命
[00:28:46.280 --> 00:28:48.080]  但原來豐盛的生命是
[00:28:48.080 --> 00:28:53.080]  你在裏面,當你出,你入的時候
[00:28:53.080 --> 00:28:59.080]  上帝本了條命來和你一起行
[00:28:59.080 --> 00:29:03.080]  這個豈不是我們大年初三
[00:29:03.080 --> 00:29:07.080]  我們想要求的事情嗎?
[00:29:07.080 --> 00:29:11.480]  所以我們有時來問
[00:29:11.480 --> 00:29:13.480]  在豐盛的生命裏面
[00:29:13.480 --> 00:29:17.880]  我們怎樣可以獲得
[00:29:17.880 --> 00:29:19.880]  怎樣去經歷
[00:29:19.880 --> 00:29:23.680]  我們亦要回到最根本的那件事
[00:29:23.680 --> 00:29:30.680]  我們要回到聖經裏面去經歷主的帶領
[00:29:30.680 --> 00:29:34.280]  在當中我們才去體驗
[00:29:34.280 --> 00:29:38.280]  原來好牧人和羊的生命
[00:29:38.280 --> 00:29:41.080]  他要經歷得更豐盛
[00:29:41.080 --> 00:29:45.480]  是有這種生死相連的關係
[00:29:45.480 --> 00:29:47.880]  這個就是我們的大牧者
[00:29:47.880 --> 00:29:53.080]  和假的牧人,和故宮,或者是廟祝
[00:29:53.080 --> 00:29:56.480]  是一個很大很根本的分別
[00:29:56.480 --> 00:29:59.480]  然後再進到最後一步
[00:29:59.480 --> 00:30:04.080]  豐盛生命,我們要去問一個問題
[00:30:04.080 --> 00:30:07.080]  當你經歷了豐盛的生命,很好
[00:30:07.080 --> 00:30:09.080]  整間教會,可能弟兄姊妹
[00:30:09.080 --> 00:30:13.880]  在你的人生都經歷了豐盛的生命
[00:30:13.880 --> 00:30:17.280]  而這種豐盛能不能夠
[00:30:17.280 --> 00:30:21.880]  由你的身上延續出去
[00:30:21.880 --> 00:30:25.680]  讓這種的豐盛能夠再延伸出去
[00:30:25.680 --> 00:30:28.480]  在牧羊上面有一句這樣的說話
[00:30:28.480 --> 00:30:31.080]  我時常都去記住
[00:30:31.080 --> 00:30:36.080]  Success without succession is totally fail
[00:30:36.080 --> 00:30:39.880]  即是說,你的豐盛或者你的成功
[00:30:39.880 --> 00:30:43.280]  不能夠承傳或者傳達
[00:30:43.280 --> 00:30:45.680]  那是完全失敗了
[00:30:45.680 --> 00:30:50.080]  無論你的牧羊是做到多麼豐山水起
[00:30:50.080 --> 00:30:51.880]  多麼宏大的時候
[00:30:51.880 --> 00:30:55.680]  但原來沒有了下一層
[00:30:55.680 --> 00:31:00.080]  這個是不是真正的豐盛呢?
[00:31:00.080 --> 00:31:02.880]  原來這個豐盛未能夠去延伸
[00:31:02.880 --> 00:31:05.280]  去壯大,去流出去
[00:31:05.280 --> 00:31:08.280]  這種的豐盛都很貧瘠
[00:31:08.280 --> 00:31:15.280]  正如我們有一句說話
[00:31:15.280 --> 00:31:20.680]  窮得最有錢
[00:31:20.680 --> 00:31:21.880]  是不是那句?
[00:31:21.880 --> 00:31:26.080]  忽然之間忘記了那本書
[00:31:26.080 --> 00:31:28.880]  大英宣佈說了出來
[00:31:28.880 --> 00:31:35.880]  我們最窮的就是這樣的情況
[00:31:35.880 --> 00:31:37.480]  當我們豐盛的生命
[00:31:37.480 --> 00:31:40.280]  原來不能夠去延伸的時候
[00:31:40.280 --> 00:31:44.880]  其實這種的豐盛是很貧瘠的
[00:31:44.880 --> 00:31:47.280]  主耶穌接著這樣說
[00:31:47.280 --> 00:31:50.480]  這種的貧瘠是什麼,大英姐妹?
[00:31:50.480 --> 00:31:51.880]  主耶穌有說
[00:31:51.880 --> 00:31:56.880]  我令我有羊,不是在這圈內
[00:31:56.880 --> 00:31:58.680]  我必須領牠們來
[00:31:58.680 --> 00:32:01.680]  牠們也要聽我的聲音
[00:32:01.680 --> 00:32:05.280]  傳道的事,牧羊的工作
[00:32:05.280 --> 00:32:08.280]  一個終極的關懷,終極的目標
[00:32:08.280 --> 00:32:12.480]  是在整個的群體,整個的世界
[00:32:12.480 --> 00:32:14.880]  向外去延伸
[00:32:14.880 --> 00:32:19.680]  並不是正正滿足在我們這四面牆內
[00:32:19.680 --> 00:32:22.880]  我們經常說,還有羊在哪裡?
[00:32:22.880 --> 00:32:28.080]  現在羊在街外,不單止在教會內
[00:32:28.080 --> 00:32:32.480]  聖經馬太福音第28章18-20節這樣說
[00:32:32.480 --> 00:32:34.680]  耶穌進前來對他們說
[00:32:34.680 --> 00:32:38.480]  天上地下所有的權柄都似給我鳥
[00:32:38.480 --> 00:32:40.080]  所以你們要去
[00:32:40.080 --> 00:32:41.680]  使萬民作我的門徒
[00:32:41.680 --> 00:32:45.080]  奉父子聖靈的名給他們施洗
[00:32:45.080 --> 00:32:48.080]  凡我所吩咐你們的,都教訓他們遵守
[00:32:48.080 --> 00:32:51.880]  我就常與你們同在,直到世界的末了
[00:32:51.880 --> 00:32:56.480]  這個就是今天教會的大使命的所在
[00:32:56.480 --> 00:32:59.680]  教會的責任有兩大方面
[00:32:59.680 --> 00:33:02.480]  第一就是傳福音
[00:33:02.480 --> 00:33:05.280]  第二就是要將主的教訓
[00:33:05.280 --> 00:33:09.080]  來去教訓弟兄姊妹,來去遵守
[00:33:09.080 --> 00:33:12.280]  兩者都是相輔相成
[00:33:12.280 --> 00:33:15.880]  傳福音的目的是要將更多的人
[00:33:15.880 --> 00:33:21.480]  帶領到主的羊群當中,主的名下
[00:33:21.480 --> 00:33:24.880]  並且一齊來聽主的聲音
[00:33:24.880 --> 00:33:29.480]  聽主的教訓,活出有主的生命
[00:33:29.480 --> 00:33:35.080]  而在當中,這個就是豐盛的延伸
[00:33:35.080 --> 00:33:37.080]  如果豐盛裏面大家真的唯唯諱諱
[00:33:37.080 --> 00:33:41.080]  我在這裏真好,我信了耶穌就OK
[00:33:41.080 --> 00:33:48.080]  這種豐盛顯得相當相當的貧瘠
[00:33:48.080 --> 00:33:54.080]  但這種豐盛就是我們不是留住自己用
[00:33:54.080 --> 00:33:58.280]  而是將這個豐盛再對外來延伸
[00:33:58.280 --> 00:34:02.280]  你會經歷甚麼是真正的豐盛
[00:34:02.280 --> 00:34:05.680]  大家還記得上個主日有兩位年青人
[00:34:05.680 --> 00:34:08.880]  去立志來回應主的呼召
[00:34:08.880 --> 00:34:12.680]  甚至去作一個宣教士
[00:34:12.680 --> 00:34:15.880]  有長宣,有短宣
[00:34:15.880 --> 00:34:18.880]  在當中他們都願意在生活環境
[00:34:18.880 --> 00:34:21.880]  一個叫做穩定的狀態底下
[00:34:21.880 --> 00:34:25.280]  毅然來回應主的呼召
[00:34:25.280 --> 00:34:29.280]  去到預備自己,去到一個陌生的角度
[00:34:29.280 --> 00:34:35.280]  來重新學習當地的環境,當地的語言
[00:34:35.280 --> 00:34:39.680]  在當中他們就是經歷了主的豐盛
[00:34:39.680 --> 00:34:43.680]  然後要將這個福音傳開
[00:34:43.680 --> 00:34:48.680]  將這種生命繼續延續出去
[00:34:48.680 --> 00:34:55.680]  這個就是去到第三,我認為是去到第三個層面
[00:34:55.680 --> 00:34:58.680]  你要經歷主的豐盛
[00:34:58.680 --> 00:35:02.680]  原來就是不要將豐盛留住給自己
[00:35:02.680 --> 00:35:06.680]  將豐盛繼續去給其他的人
[00:35:06.680 --> 00:35:12.680]  你會感覺到什麼叫做近豐盛
[00:35:12.680 --> 00:35:16.280]  靖姐妹,相信在新年的裏面
[00:35:16.280 --> 00:35:20.680]  我們除了要信耶穌,要跟從耶穌
[00:35:20.680 --> 00:35:24.680]  要和耶穌建立親密的關係之外
[00:35:24.680 --> 00:35:27.880]  我們也都在當中再進深一步
[00:35:27.880 --> 00:35:34.880]  我們都很相信主會帶領我們去經歷祂豐盛的生命
[00:35:34.880 --> 00:35:36.880]  當我們有豐盛的生命
[00:35:36.880 --> 00:35:42.880]  然後再將這種豐盛的生命不要留住自己用
[00:35:42.880 --> 00:35:47.880]  再去將這種豐盛延續出去,祝福別人
[00:35:47.880 --> 00:35:53.880]  同時這段經文對我自己都有很大的提醒
[00:35:53.880 --> 00:35:57.880]  在今天我仍然去問,整個早上我都在問
[00:35:57.880 --> 00:36:01.880]  預備的時候,很掙扎,很衝擊
[00:36:01.880 --> 00:36:09.880]  究竟林少林,你自己有沒有很好的跟從上帝
[00:36:09.880 --> 00:36:11.880]  做一個好牧者
[00:36:11.880 --> 00:36:14.880]  每每想到這裏我都自己汗顏
[00:36:14.880 --> 00:36:16.880]  不過那滴汗滴在後面,你看不到
[00:36:16.880 --> 00:36:19.880]  但是求主施恩憐憫
[00:36:19.880 --> 00:36:25.880]  盡自己最大的能力將生命延續
[00:36:25.880 --> 00:36:29.880]  求主去保守帶領,讓我們同心祈禱
[00:36:29.880 --> 00:36:35.880]  親愛的主耶穌,我們再一次向祢懇切的禱告祈求
[00:36:35.880 --> 00:36:40.880]  首先孩子向祢去呼求
[00:36:40.880 --> 00:36:45.880]  仍然有很多需要去學習的地方
[00:36:45.880 --> 00:36:47.880]  需要去成長的地方
[00:36:47.880 --> 00:36:50.880]  怎樣去作為一個好牧者,好牧人
[00:36:50.880 --> 00:36:54.880]  除了主你是那位最大的牧人之外
[00:36:54.880 --> 00:37:00.880]  我們去跟從祢的,我們都有很多成長需要,成長的地方
[00:37:00.880 --> 00:37:04.880]  同樣亦都求主祢祝福,保守我們弟兄姊妹
[00:37:04.880 --> 00:37:08.880]  因為在當中,我們在我們的親朋戚友
[00:37:08.880 --> 00:37:11.880]  或者在我們朋友圈子裏面
[00:37:11.880 --> 00:37:17.880]  在當中我們都會成為作為一個牧者,可能作為一個牧人
[00:37:17.880 --> 00:37:23.880]  將主的愛,將主的豐盛是靠著我們來延續出去
[00:37:23.880 --> 00:37:28.880]  求祢來保守帶領,來拖大我們
[00:37:28.880 --> 00:37:33.880]  在新年的裏面亦都讓愛成為我們最大的祝福
[00:37:33.880 --> 00:37:37.880]  求主去保守,禱告奉主耶穌基督命求,阿們
