
[00:00:00.000 --> 00:00:03.020]  今天節目讓我們聽神的道理
[00:14:28.440 --> 00:14:31.640]  上帝不是這件事告訴我們這麼簡單
[00:14:31.640 --> 00:14:32.980]  律法
[00:14:32.980 --> 00:14:35.020]  聖經的啟示其實是告訴我們
[00:14:35.020 --> 00:14:37.320]  上帝是一個怎樣的神
[00:14:37.320 --> 00:14:39.020]  上帝是怎樣的一位神
[00:14:39.020 --> 00:14:42.560]  我們應該有他的樣式是怎樣的一個人
[00:14:42.560 --> 00:14:45.500]  我們應該有他的樣式是怎樣的一個人
[00:14:45.500 --> 00:14:46.960]  好像月亮一樣
[00:14:46.960 --> 00:14:47.760]  好像月亮一樣
[00:14:47.760 --> 00:14:49.560]  月亮自己本身不會發光
[00:14:49.560 --> 00:14:51.360]  月亮本身並不會發光
[00:14:51.360 --> 00:14:54.300]  他的光完全是從太陽而來的
[00:14:54.300 --> 00:14:55.900]  因為他的光完全是從太陽而來的
[00:14:55.900 --> 00:14:58.540]  但是我們就好像月亮一樣
[00:14:58.540 --> 00:14:59.800]  我們好像月亮一樣
[00:14:59.800 --> 00:15:01.940]  反照從上帝而來的光
[00:15:01.940 --> 00:15:03.780]  反照從上帝而來的光
[00:15:03.780 --> 00:15:06.540]  所以不是原則原味
[00:15:06.540 --> 00:15:08.440]  先不是原汁原味
[00:15:08.440 --> 00:15:10.420]  但也是源於上帝
[00:15:10.420 --> 00:15:11.980]  而是源於上帝
[00:15:11.980 --> 00:15:18.220]  保羅當時同住一班被壓榨的囚犯和官員
[00:15:18.220 --> 00:15:22.700]  保羅和一群被壓榨的囚犯和官員
[00:15:25.300 --> 00:15:26.700]  上文我已經講過
[00:15:26.700 --> 00:15:29.100]  他們經歷了很大的風浪
[00:15:29.100 --> 00:15:31.340]  原來他們經歷了很大的風浪
[00:15:31.340 --> 00:15:36.100]  現在他們所有的得救的指望都絕了
[00:15:36.100 --> 00:15:38.680]  在所有得救的指望都絕了
[00:15:38.680 --> 00:15:40.020]  在這樣的情況之下
[00:15:40.020 --> 00:15:41.020]  在這樣的情況之下
[00:15:41.020 --> 00:15:43.520]  作為基督徒的保羅
[00:15:43.520 --> 00:15:45.020]  作為基督徒的保羅
[00:15:45.020 --> 00:15:46.480]  在這一刻做甚麼好呢
[00:15:46.480 --> 00:15:47.620]  在這一刻做甚麼好呢
[00:15:47.620 --> 00:15:49.080]  他的角色是甚麼呢
[00:15:49.080 --> 00:15:50.360]  他的角色是甚麼呢
[00:15:50.360 --> 00:15:53.460]  怎樣能夠仍然活出一個有神生命的人呢
[00:15:53.460 --> 00:15:55.860]  怎樣能夠仍然活出一個有神生命的人呢
[00:15:55.860 --> 00:15:57.760]  而不是做作地做些事
[00:15:57.760 --> 00:15:58.560]  而不是做作地做些事
[00:15:58.560 --> 00:15:59.660]  而不是做作地做些事
[00:15:59.660 --> 00:16:00.760]  不是做作地做甚麼事
[00:16:00.760 --> 00:16:02.040]  我們看看他怎樣活
[00:16:02.040 --> 00:16:02.900]  我們看看他怎樣活
[00:16:02.900 --> 00:16:03.800]  第21節
[00:16:03.800 --> 00:16:05.000]  第21節
[00:16:05.000 --> 00:16:08.140]  他說眾人多日都沒有甚麼吃
[00:16:08.140 --> 00:16:10.440]  說眾人多日沒吃甚麼
[00:16:10.440 --> 00:16:12.280]  其實前文已經講過
[00:16:12.280 --> 00:16:13.240]  前文已經講過
[00:16:13.240 --> 00:16:16.880]  說他們將所有的東西全部
[00:16:16.880 --> 00:16:19.020]  全部都丟到海裡
[00:16:19.020 --> 00:16:21.820]  因為他們把全部東西都丟到大海
[00:16:21.820 --> 00:16:24.320]  但輕船的載重量
[00:16:24.320 --> 00:16:26.000]  但輕船的載重量
[00:16:26.000 --> 00:16:28.320]  不會那麼容易被風浪所打沉
[00:16:28.320 --> 00:16:29.800]  而不會被風浪所打沉
[00:16:29.800 --> 00:16:30.800]  或者摧毀
[00:16:30.800 --> 00:16:31.660]  或者摧毀
[00:16:31.660 --> 00:16:32.340]  在這個時候
[00:16:32.340 --> 00:16:33.900]  大家都很多日沒吃飯
[00:16:33.900 --> 00:16:34.740]  沒吃東西了
[00:16:34.740 --> 00:16:36.700]  很多人都沒有吃飯
[00:16:36.700 --> 00:16:38.000]  充分反映出
[00:16:38.000 --> 00:16:43.100]  這一刻再沒有人力的因素在其中
[00:16:43.100 --> 00:16:46.120]  怎麼充分反映出沒有人力的因素在裡面
[00:16:46.120 --> 00:16:49.080]  人想再用自己能力幾大掙扎
[00:16:49.080 --> 00:16:50.680]  Sorry在這一刻沒有了
[00:16:50.680 --> 00:16:53.620]  人有多大能力在這一刻都已經沒有了
[00:16:53.620 --> 00:16:56.620]  保羅就在這個時候站在
[00:16:56.620 --> 00:17:01.160]  中船員或者所有的人當中
[00:17:01.160 --> 00:17:04.260]  保羅就站在政權人員或者所有人當中
[00:17:04.260 --> 00:17:06.200]  就向他們講這番說話
[00:17:06.200 --> 00:17:07.100]  就跟他們講這番話
[00:17:07.100 --> 00:17:09.840]  這番說話就從第21節的下半節
[00:17:09.840 --> 00:17:12.600]  一路去到第26節
[00:17:12.600 --> 00:17:15.880]  就一路從21節下半節到26節
[00:17:15.880 --> 00:17:18.240]  那這段說話是很重要的一段說話
[00:17:18.240 --> 00:17:19.720]  這是很重要的話
[00:17:19.720 --> 00:17:20.940]  因為這段說話
[00:17:20.940 --> 00:17:25.280]  是作為基督徒在一個合時的時間
[00:17:25.280 --> 00:17:27.380]  配合上帝的工作
[00:17:27.380 --> 00:17:30.020]  原來是一個基督徒在一個合時的時間
[00:17:30.020 --> 00:17:31.720]  配合上帝的工作
[00:17:31.720 --> 00:17:32.660]  他講什麼呢?
[00:17:32.660 --> 00:17:33.400]  他講什麼呢?
[00:17:33.400 --> 00:17:34.500]  我們再看多一次
[00:17:34.500 --> 00:17:35.360]  再讀多一次
[00:17:35.360 --> 00:17:36.760]  我們再多讀一次
[00:17:36.760 --> 00:17:39.240]  因為我們對這段也未必那麼熟悉
[00:17:39.240 --> 00:17:41.240]  我們再看保羅講什麼
[00:17:41.240 --> 00:17:43.360]  我們從中位那裡一起讀好嗎?
[00:17:43.360 --> 00:17:45.000]  我們從中位開始讀
[00:17:45.000 --> 00:17:47.100]  讀到他們必要撞在一個島上為止
[00:17:47.100 --> 00:17:48.940]  我們必要撞在一個島上為止
[00:17:48.940 --> 00:17:50.800]  我們一起讀
[00:17:50.800 --> 00:17:51.900]  眾位
[00:17:51.900 --> 00:17:54.940]  你們本該聽我的話
[00:17:54.940 --> 00:17:56.980]  不離開克里特
[00:17:56.980 --> 00:18:00.880]  免得遭這樣的雙選破壞
[00:18:00.880 --> 00:18:03.820]  現在我還勸你們放心
[00:18:03.820 --> 00:18:07.520]  你們的性命也不失喪
[00:18:07.520 --> 00:18:09.820]  唯獨失喪者算
[00:18:09.820 --> 00:18:12.600]  因我所屬所侍奉的神
[00:18:12.600 --> 00:18:15.800]  他的使者昨夜站在我旁邊
[00:18:15.800 --> 00:18:18.600]  說:保羅不要害怕
[00:18:18.600 --> 00:18:21.440]  你必定站在凱撒面前
[00:18:21.440 --> 00:18:24.300]  並且與你同船的人
[00:18:24.300 --> 00:18:27.080]  上帝都賜給你了
[00:18:27.080 --> 00:18:29.740]  所以眾位可以放心
[00:18:29.740 --> 00:18:33.520]  我相信他怎樣對我說
[00:18:33.520 --> 00:18:35.880]  事情也要怎樣成就
[00:18:35.880 --> 00:18:39.860]  只是我們必要撞在一個島上
[00:18:39.860 --> 00:18:41.080]  保羅在這裡說
[00:18:41.080 --> 00:18:42.060]  保羅在這裡講
[00:18:42.060 --> 00:18:43.520]  各位
[00:18:43.520 --> 00:18:44.560]  請聽我說
[00:18:44.560 --> 00:18:45.720]  請聽我講
[00:18:45.720 --> 00:18:47.960]  保羅叫他聽什麼呢?
[00:18:47.960 --> 00:18:51.200]  就是回到你之前說的話
[00:18:51.200 --> 00:18:53.140]  回到以前所說的話
[00:18:53.140 --> 00:18:55.440]  他說:你應該一早聽我說
[00:18:55.440 --> 00:18:56.940]  不要離開克里特
[00:18:56.940 --> 00:18:58.880]  你們一早就應該聽我講
[00:18:58.880 --> 00:19:00.040]  不要離開克里特
[00:19:00.040 --> 00:19:04.940]  保羅早就預計這次行程一定有危險
[00:19:04.940 --> 00:19:09.080]  保羅早就預計這次行程一定有危險
[00:19:09.080 --> 00:19:12.120]  保羅在這裡也不是馬後炮
[00:19:12.120 --> 00:19:14.060]  保羅並不是馬後炮
[00:19:14.060 --> 00:19:16.060]  也不是翻舊帳
[00:19:16.060 --> 00:19:17.320]  也不是翻舊帳
[00:19:17.320 --> 00:19:19.200]  保羅只是說回事實
[00:19:19.200 --> 00:19:20.200]  保羅只是說一個事實
[00:19:20.200 --> 00:19:21.400]  讓我停在這裡
[00:19:21.400 --> 00:19:22.160]  讓我停在這裡
[00:19:22.160 --> 00:19:24.840]  今天很多人抵受不了這種說話
[00:19:24.840 --> 00:19:28.500]  有很多人抵受不了這句話
[00:19:28.500 --> 00:19:29.840]  你最了不起了
[00:19:29.840 --> 00:19:32.000]  你之前說的都中了
[00:19:32.000 --> 00:19:33.280]  你了不起
[00:19:33.280 --> 00:19:35.480]  你之前說的已經中了
[00:19:35.480 --> 00:19:36.940]  今天的人
[00:19:36.940 --> 00:19:40.340]  如果聽見保羅在這個時候還說這些話
[00:19:40.340 --> 00:19:43.360]  現在的人如果聽保羅說這樣的話
[00:19:43.360 --> 00:19:45.160]  絕大部分的反應都是這樣的
[00:19:45.160 --> 00:19:47.280]  絕大部分的反應都是這樣的
[00:19:47.280 --> 00:19:49.760]  你就是現在批評我們
[00:19:49.760 --> 00:19:51.860]  被你看扁了我們
[00:19:51.860 --> 00:19:52.860]  是不是保羅
[00:19:52.860 --> 00:19:56.400]  保羅絕對不是這個意思
[00:19:56.400 --> 00:19:57.540]  保羅不是這個意思
[00:19:57.540 --> 00:20:04.240]  保羅在這裡重新說回他之前所預計的事情
[00:20:04.240 --> 00:20:08.280]  保羅是誠心說回他之前所預計的事情
[00:20:08.280 --> 00:20:12.080]  是告訴他其實他一直都沒有改變過他的想法
[00:20:12.080 --> 00:20:14.320]  他一直都沒有改變過他的想法
[00:20:14.320 --> 00:20:18.880]  很傳統、很單一、很連貫性地
[00:20:18.880 --> 00:20:22.120]  由最初到這一刻保羅都是這樣想的
[00:20:22.120 --> 00:20:27.400]  保羅是很連貫、很單純地一直都這麼講的
[00:20:27.400 --> 00:20:30.500]  保羅也不是在這一刻要高舉自己有多厲害
[00:20:30.500 --> 00:20:33.600]  保羅在這一刻也不是要高舉自己有多厲害
[00:20:33.600 --> 00:20:37.200]  因為在這裡保羅所講
[00:20:37.200 --> 00:20:39.980]  我和你說不要離開克里特
[00:20:39.980 --> 00:20:41.780]  免得有嚴重損傷
[00:20:41.780 --> 00:20:43.640]  不過現在真的有嚴重損害了
[00:20:43.640 --> 00:20:46.140]  就是說我叫你不要離開克里特
[00:20:46.140 --> 00:20:48.040]  免得有嚴重的損傷
[00:20:48.040 --> 00:20:51.880]  不過保羅說現在我勸你們放心
[00:20:51.880 --> 00:20:53.380]  現在我勸你們放心
[00:20:53.380 --> 00:20:56.020]  保羅其實在這一刻不是去質疑他們
[00:20:56.020 --> 00:20:57.760]  保羅最後不是質疑他們
[00:20:57.760 --> 00:21:00.660]  是想他們知道他們自己的有限
[00:21:00.660 --> 00:21:02.260]  是要知道他們自己的由來
[00:21:02.260 --> 00:21:05.200]  他們自己的連貫性的頑固
[00:21:05.200 --> 00:21:06.660]  他連貫性的頑固
[00:21:06.660 --> 00:21:07.360]  是錯的
[00:21:07.360 --> 00:21:07.900]  是錯的
[00:21:07.900 --> 00:21:10.000]  但錯不在指責
[00:21:10.000 --> 00:21:11.040]  錯不在指責
[00:21:11.040 --> 00:21:15.680]  在這個時候講這個錯是告訴他們有出路
[00:21:15.680 --> 00:21:16.980]  是有出路
[00:21:16.980 --> 00:21:20.440]  保羅是回應在第20節的裏面
[00:21:20.440 --> 00:21:22.020]  保羅在20節裏面
[00:21:22.020 --> 00:21:26.220]  看到當時的人他們的得救指望已經絕了
[00:21:26.220 --> 00:21:29.720]  應著當時的情況而去展示
[00:21:29.720 --> 00:21:31.020]  就是他們得救
[00:21:31.020 --> 00:21:32.220]  在20節說
[00:21:32.220 --> 00:21:35.360]  你們我們得救指望都絕了
[00:21:35.360 --> 00:21:36.720]  是回應這句話
[00:21:36.720 --> 00:21:39.600]  如果回顧剛才我一開始引言的時候
[00:21:39.600 --> 00:21:41.760]  講存在主義的人
[00:21:41.760 --> 00:21:43.900]  這些人就死了就死了
[00:21:43.900 --> 00:21:45.740]  死了就算了
[00:21:45.740 --> 00:21:46.400]  就是這樣
[00:21:46.400 --> 00:21:48.140]  就是剛才講存在主義
[00:21:48.140 --> 00:21:49.840]  死了就死了
[00:21:49.840 --> 00:21:50.740]  死了就算了
[00:21:50.740 --> 00:21:53.380]  因為他們的存在主義只有他自己
[00:21:53.380 --> 00:21:54.840]  他存在主義只有自己
[00:21:54.840 --> 00:21:55.780]  沒有上帝
[00:21:55.780 --> 00:21:56.720]  沒有上帝
[00:21:56.720 --> 00:21:58.180]  沒有上帝的人
[00:21:58.180 --> 00:21:58.880]  沒有上帝的人
[00:21:58.880 --> 00:22:01.880]  就算你和他們討論存在主義也好
[00:22:01.880 --> 00:22:03.120]  他們存在主義也好
[00:22:03.120 --> 00:22:04.460]  他們是走向錯誤的
[00:22:04.460 --> 00:22:05.920]  走向錯誤
[00:22:05.920 --> 00:22:07.360]  就算死到臨頭
[00:22:07.360 --> 00:22:08.920]  死到臨頭
[00:22:08.920 --> 00:22:10.920]  絕了
[00:22:10.920 --> 00:22:12.000]  他們就絕了
[00:22:12.000 --> 00:22:12.900]  他們是不是絕了呢
[00:22:12.900 --> 00:22:14.420]  但保羅在這個時候
[00:22:14.420 --> 00:22:16.400]  作為一個有神生命的人
[00:22:16.400 --> 00:22:18.300]  保羅這個時候作為有神生命的人
[00:22:18.300 --> 00:22:20.800]  更重要他是有上帝啟示的人
[00:22:20.800 --> 00:22:22.200]  是有上帝啟示的人
[00:22:22.200 --> 00:22:25.040]  所以他將一個得救的盼望
[00:22:25.040 --> 00:22:26.080]  帶回來給他們
[00:22:26.080 --> 00:22:27.940]  將一個得救的盼望帶回來給他們
[00:22:27.940 --> 00:22:31.180]  而這個得救的盼望不是順口開河
[00:22:31.180 --> 00:22:33.140]  這個得救的盼望不是順口開河
[00:22:33.140 --> 00:22:35.080]  也都不是現在今天人們講的
[00:22:35.080 --> 00:22:37.060]  所謂positive thinking
[00:22:37.060 --> 00:22:39.180]  也都不是現在人們寫的positive thinking
[00:22:39.180 --> 00:22:41.980]  你知道今天的人講的positive thinking是指什麼嗎
[00:22:41.980 --> 00:22:43.920]  今天人講的positive thinking是指什麼
[00:22:43.920 --> 00:22:46.860]  永遠保持有正面的思想
[00:22:46.860 --> 00:22:48.120]  要保持有正面的思想
[00:22:48.120 --> 00:22:50.560]  那你又必定有正面的結果
[00:22:50.560 --> 00:22:51.900]  你必定有正面的結果
[00:22:51.900 --> 00:22:55.440]  這種也是存在主義其中一種的極端人生
[00:22:55.440 --> 00:22:57.540]  這是存在主義的極端人生
[00:22:57.540 --> 00:22:59.780]  很多客觀的情況不參考
[00:22:59.780 --> 00:23:01.040]  很多客觀的情況不參考
[00:23:01.040 --> 00:23:02.280]  我思故我在
[00:23:02.280 --> 00:23:03.580]  我自己存在
[00:23:03.580 --> 00:23:05.340]  我想是這樣就是這樣
[00:23:05.340 --> 00:23:06.740]  我認為存在主義
[00:23:06.740 --> 00:23:08.280]  我認為存在就是存在
[00:23:08.280 --> 00:23:11.680]  那些人失敗是因為他想得負面
[00:23:11.680 --> 00:23:14.020]  有那些人失敗的時候想得不同
[00:23:14.020 --> 00:23:14.520]  我不同
[00:23:14.520 --> 00:23:15.560]  我想正面
[00:23:15.560 --> 00:23:16.220]  我想正面
[00:23:16.220 --> 00:23:17.520]  我結果一定正面
[00:23:17.520 --> 00:23:18.360]  我結果一定正面
[00:23:18.360 --> 00:23:18.860]  對不起
[00:23:18.860 --> 00:23:22.360]  這個世界不是因為你想正面或者你想負面
[00:23:22.360 --> 00:23:24.960]  結果會隨著你想而去發生
[00:23:24.960 --> 00:23:27.500]  不是說因為你想正面
[00:23:27.500 --> 00:23:29.440]  而說你的結果就是正面
[00:23:29.440 --> 00:23:31.740]  因為這個世界掌管的不是你
[00:23:31.740 --> 00:23:32.700]  因為這個世界掌管的不是你
[00:23:32.700 --> 00:23:33.900]  都不是我自己
[00:23:33.900 --> 00:23:34.880]  也不是我自己
[00:23:34.880 --> 00:23:36.380]  而是那個創造的主義
[00:23:36.380 --> 00:23:37.420]  是那個創造的主義
[00:23:37.420 --> 00:23:39.040]  這個整個現象
[00:23:39.040 --> 00:23:40.280]  這個整個現象
[00:23:40.280 --> 00:23:40.940]  上帝
[00:23:40.940 --> 00:23:42.020]  我們之前已經說過
[00:23:42.020 --> 00:23:44.780]  上帝是給這班船員
[00:23:44.780 --> 00:23:46.020]  甚至官員
[00:23:46.020 --> 00:23:50.320]  能夠有一個反思、拯救、信上帝的一個機會
[00:23:50.320 --> 00:23:54.320]  一個反思、拯救、信上帝的一個機會
[00:23:54.320 --> 00:23:55.200]  所以保羅在這個時候
[00:23:55.200 --> 00:23:55.800]  你們放心
[00:23:55.800 --> 00:23:57.740]  你們的生命不會損失的
[00:23:57.740 --> 00:24:00.140]  所以你們放心
[00:24:00.140 --> 00:24:01.140]  你們的生命不會損失
[00:24:01.140 --> 00:24:02.640]  不過這艘船呢
[00:24:02.640 --> 00:24:03.640]  不過這艘船
[00:24:03.640 --> 00:24:04.980]  就一定會損失了
[00:24:04.980 --> 00:24:07.080]  一定會損失
[00:24:07.080 --> 00:24:08.640]  保羅怎麼說得出這番話
[00:24:08.640 --> 00:24:11.180]  不是自己有positive thinking
[00:24:11.180 --> 00:24:12.680]  保羅為什麼會說出這番話
[00:24:12.680 --> 00:24:13.980]  並不是他有positive thinking
[00:24:13.980 --> 00:24:14.980]  第二十三節說
[00:24:14.980 --> 00:24:19.480]  因為昨晚我有神的使者站在我旁邊做啟示
[00:24:19.480 --> 00:24:22.080]  因為我有神的使者站在我旁邊做啟示
[00:24:22.080 --> 00:24:23.520]  使者怎麼跟保羅說
[00:24:23.520 --> 00:24:24.520]  使者怎麼跟保羅說
[00:24:24.520 --> 00:24:25.800]  保羅不要害怕
[00:24:25.800 --> 00:24:28.020]  你別站在這個凱撒面前
[00:24:28.020 --> 00:24:29.800]  你別站在凱撒面前
[00:24:29.800 --> 00:24:31.960]  並且與你同船的人
[00:24:31.960 --> 00:24:33.260]  並且與你同船的人
[00:24:33.260 --> 00:24:34.660]  神都會刺激你的
[00:24:34.660 --> 00:24:35.660]  神都會刺激你的
[00:24:35.660 --> 00:24:37.360]  但是這番話
[00:24:37.360 --> 00:24:38.440]  所以這番話
[00:24:38.440 --> 00:24:39.440]  保羅不是說
[00:24:39.440 --> 00:24:41.940]  所以我有啟示大哂
[00:24:41.940 --> 00:24:43.640]  不是我有啟示就了不起了
[00:24:43.640 --> 00:24:48.440]  而是顯露出保羅是隨時對上帝那份敏感
[00:24:48.440 --> 00:24:50.340]  而是他對撒德那份敏感
[00:24:50.340 --> 00:24:52.460]  他在適時的時間
[00:24:52.460 --> 00:24:53.660]  在適時的時間
[00:24:53.660 --> 00:24:54.960]  適當的空間
[00:24:54.960 --> 00:24:56.060]  適當的空間
[00:24:56.060 --> 00:24:57.360]  有上帝的道理
[00:24:57.360 --> 00:24:58.360]  有撒德的道理
[00:24:58.360 --> 00:24:59.460]  有上帝的啟示
[00:24:59.460 --> 00:25:00.160]  撒德的啟示
[00:25:00.160 --> 00:25:01.660]  引導他走面前的路
[00:25:01.660 --> 00:25:03.060]  引導他走前面的路
[00:25:03.060 --> 00:25:04.760]  而當他走這條道路的時候
[00:25:04.760 --> 00:25:05.860]  當他走前面的路的時候
[00:25:05.860 --> 00:25:07.160]  上帝的應許
[00:25:07.160 --> 00:25:08.060]  上帝的應許
[00:25:08.060 --> 00:25:10.560]  不單止只是在他的子民身上
[00:25:10.560 --> 00:25:11.860]  不光是在子民身上
[00:25:11.860 --> 00:25:13.660]  甚至是子民身邊的人
[00:25:13.660 --> 00:25:14.660]  甚至是子民身邊的人
[00:25:14.660 --> 00:25:18.760]  上帝都想涵括他們在這個拯救的裏面
[00:25:18.760 --> 00:25:20.760]  就涵括在這個拯救當中
[00:25:20.760 --> 00:25:23.360]  來到今天
[00:25:23.360 --> 00:25:25.160]  雖然我們沒有
[00:25:25.160 --> 00:25:28.460]  所謂上帝的使者在某一個時間某一個空間
[00:25:28.460 --> 00:25:31.260]  能夠顯然在你面前與你講說話
[00:25:31.260 --> 00:25:35.060]  但是上帝的使者可以顯然在你面前與你說話
[00:25:35.060 --> 00:25:35.760]  為什麽?
[00:25:35.760 --> 00:25:36.260]  為什麽呢?
[00:25:36.260 --> 00:25:39.360]  因為聖經的啟示已經足夠讓我們知道上帝是怎麽樣的神
[00:25:39.360 --> 00:25:41.960]  因爲聖經的啟示已經足夠讓我們知道
[00:25:41.960 --> 00:25:43.060]  上帝是怎麽樣的一位神
[00:25:43.060 --> 00:25:45.060]  今天我們不是再走迷信的道路
[00:25:45.060 --> 00:25:46.360]  往不少迷信的道路
[00:25:46.360 --> 00:25:47.760]  今天有基督徒甚至認爲
[00:25:47.760 --> 00:25:49.060]  上帝還有新的啟示
[00:25:49.060 --> 00:25:49.760]  我發個夢
[00:25:49.760 --> 00:25:51.860]  今晚就會知道上帝講了什麽
[00:25:51.860 --> 00:25:52.760]  或者說
[00:25:52.760 --> 00:25:54.060]  今天晚上有新的啟示
[00:25:54.060 --> 00:25:55.860]  我做個夢就會知道
[00:25:55.860 --> 00:25:56.560]  不是
[00:25:56.560 --> 00:25:58.660]  上帝不需要用這種方法
[00:25:58.660 --> 00:26:00.060]  上帝不需要用這種方法
[00:26:00.060 --> 00:26:01.460]  祂接着祂的道理
[00:26:01.460 --> 00:26:02.160]  祂接着祂的道理
[00:26:02.160 --> 00:26:04.460]  和內在我們生命裏面的聖靈
[00:26:04.460 --> 00:26:05.560]  和內在我們生命裏面的聖靈
[00:26:05.560 --> 00:26:06.960]  就會將上帝的道理
[00:26:06.960 --> 00:26:09.260]  將祂銜接在我們生命裏面
[00:26:09.260 --> 00:26:11.460]  祂到了顯現出來
[00:26:11.460 --> 00:26:12.660]  在這個時候
[00:26:12.660 --> 00:26:13.360]  在這個時候
[00:26:13.360 --> 00:26:15.460]  救恩就會臨到這個人身上
[00:26:15.460 --> 00:26:16.960]  救恩就會臨到這個人身上
[00:26:16.960 --> 00:26:21.460]  救恩甚至可以銜接在身邊所有的人身上
[00:26:21.460 --> 00:26:24.360]  祂甚至可以銜接在身邊所有的人身上
[00:26:24.360 --> 00:26:28.560]  保羅在這一刻介紹給他們得救的子母
[00:26:28.560 --> 00:26:31.860]  保羅在這一刻介紹給他們得救的子母
[00:26:31.860 --> 00:26:33.960]  重點不是只是說怎樣可以得救
[00:26:33.960 --> 00:26:36.560]  重點是有沒有上帝的啟示在裏面
[00:26:36.560 --> 00:26:38.560]  不是說這兩個方法怎樣得救
[00:26:38.560 --> 00:26:40.060]  而是重點在於
[00:26:40.060 --> 00:26:41.460]  上帝有沒有啟示的當中
[00:26:41.460 --> 00:26:43.160]  當我們今天讀到這段聖經的時候
[00:26:43.160 --> 00:26:44.460]  當我們今天讀到這段聖經的時候
[00:26:44.460 --> 00:26:46.760]  你和我應該都同樣要問這條問題
[00:26:46.760 --> 00:26:49.160]  你和我都應該要同樣問這條問題
[00:26:49.160 --> 00:26:52.560]  上帝把我在一個特定的時間空間裏面
[00:26:52.560 --> 00:26:53.160]  沒有錯
[00:26:53.160 --> 00:26:55.560]  上帝把我在一個特定的時間空間裏面
[00:26:55.560 --> 00:26:58.460]  但是在這個時間空間的過程當中
[00:26:58.460 --> 00:27:00.060]  但是在這個時間空間的過程當中
[00:27:00.060 --> 00:27:01.860]  我還有沒有上帝的啟示在我生命裏面
[00:27:01.860 --> 00:27:01.960]  我還有沒有上帝的啟示在我生命裏面
[00:27:01.960 --> 00:27:03.560]  我有沒有上帝的啟示呢
[00:27:03.560 --> 00:27:04.860]  今天有很多基督徒
[00:27:04.860 --> 00:27:06.160]  今天有很多基督徒
[00:27:06.160 --> 00:27:08.760]  有沒有上帝的啟示在他裏面
[00:27:08.760 --> 00:27:11.960]  有沒有上帝的啟示在當中呢
[00:27:11.960 --> 00:27:12.760]  我想問一下
[00:27:12.760 --> 00:27:12.760]  我想問一下
[00:27:12.760 --> 00:27:14.160]  我想問一下 用他的信徒
[00:27:14.160 --> 00:27:15.060]  我想問一下在下一刻
[00:27:15.060 --> 00:27:16.360]  加入下一刻
[00:27:16.360 --> 00:27:16.960]  下一刻
[00:27:16.960 --> 00:27:18.960]  在世界末了的時間
[00:27:18.960 --> 00:27:20.160]  在世界末了的時間
[00:27:20.160 --> 00:27:21.560]  你去到耶穌的面前
[00:27:21.560 --> 00:27:23.960]  你去到耶穌的面前
[00:27:23.960 --> 00:27:25.260]  如果耶穌這樣問你
[00:27:25.260 --> 00:27:27.760]  如果耶穌這樣問你
[00:27:27.760 --> 00:27:28.960]  你來找我做什麼
[00:27:28.960 --> 00:27:31.260]  你來找我做什麼
[00:27:31.260 --> 00:27:32.260]  你會怎樣回答他
[00:27:32.260 --> 00:27:35.960]  你會怎樣回答他
[00:27:35.960 --> 00:27:37.160]  我想得救
[00:27:37.160 --> 00:27:39.760]  我想得救
[00:27:39.760 --> 00:27:42.460]  耶穌說你平日都不聽我的說話
[00:27:42.460 --> 00:27:42.460]  耶穌說你平日都不聽我的說話
[00:27:42.460 --> 00:27:44.060]  你平日都不聽我的說話
[00:27:44.060 --> 00:27:45.460]  也不聽我的說話
[00:27:45.460 --> 00:27:46.660]  也不聽我的說話
[00:27:46.660 --> 00:27:49.360]  你聽其他人的說話多過聽我的說話
[00:27:49.360 --> 00:27:51.260]  你聽別人的話多過聽我的說話
[00:27:51.260 --> 00:27:52.860]  那你們來找我做什麼呢
[00:27:52.860 --> 00:27:53.860]  你來找我做什麼呢
[00:27:53.860 --> 00:27:54.860]  你來找我做什麼呢 你會怎樣回答他
[00:27:54.860 --> 00:27:58.660]  你來找我做什麼呢 你會怎樣回答他
[00:27:58.660 --> 00:28:00.360]  很多人以為拉車邊
[00:28:00.360 --> 00:28:01.960]  可以上天堂
[00:28:01.960 --> 00:28:05.560]  有人說可以順便上天堂
[00:28:05.560 --> 00:28:07.960]  你知不知道真正能夠進入天國的人
[00:28:07.960 --> 00:28:08.960]  真正能夠進入天國的人
[00:28:08.960 --> 00:28:11.060]  是不是因為你在教會做了很多事
[00:28:11.060 --> 00:28:12.260]  是不是因為你在教會做了很多事
[00:28:12.260 --> 00:28:13.760]  或者你是做牧師的
[00:28:13.760 --> 00:28:14.560]  或者你是做牧師的
[00:28:14.560 --> 00:28:15.560]  教會執事的
[00:28:15.560 --> 00:28:17.060]  還是教會執事的
[00:28:17.060 --> 00:28:18.060]  傳道人
[00:28:18.060 --> 00:28:20.460]  還是你去到哪裡做宣教
[00:28:20.460 --> 00:28:21.860]  或者你到哪裡去做宣教
[00:28:21.860 --> 00:28:25.960]  你會向上帝基於這些東西來決定
[00:28:25.960 --> 00:28:27.260]  你可不可以回到祂面前
[00:28:27.260 --> 00:28:29.960]  上帝接下來決定你回不去
[00:28:29.960 --> 00:28:32.960]  上帝接下來決定你回不去 還是基於你對上帝有多熟悉
[00:28:32.960 --> 00:28:34.960]  還是基於你對上帝有多熟悉
[00:28:34.960 --> 00:28:36.160]  你對上帝都不熟悉的
