
[00:00:00.000 --> 00:00:02.700]  今天跟大家 早堂就真的很快了
[00:14:02.600 --> 00:14:04.600]  這兩個教會在七個教會裡面
[00:14:04.600 --> 00:14:06.600]  大家記不記得七個教會是什麼
[00:14:06.600 --> 00:14:08.600]  記不記得
[00:14:08.600 --> 00:14:10.600]  考考你們好不好
[00:14:10.600 --> 00:14:12.600]  第一個是什麼
[00:14:12.600 --> 00:14:14.600]  一定會的
[00:14:14.600 --> 00:14:20.600]  你不用裝模作樣
[00:14:20.600 --> 00:14:22.600]  是已忽所教會
[00:14:22.600 --> 00:14:24.600]  第一個是不是已忽所教會
[00:14:24.600 --> 00:14:26.600]  第二個呢
[00:14:26.600 --> 00:14:28.600]  善美娜第三個是什麼
[00:14:28.600 --> 00:14:30.600]  別加摩第四個是什麼
[00:14:30.600 --> 00:14:32.600]  第四第五個是什麼
[00:14:32.600 --> 00:14:34.600]  薩迪教會第六個是什麼
[00:14:34.600 --> 00:14:36.600]  第六個都不知道
[00:14:36.600 --> 00:14:38.600]  就是今天的飛拉鐵飛教會
[00:14:38.600 --> 00:14:40.600]  第七個是什麼
[00:14:40.600 --> 00:14:42.600]  第七個當然是最差的那個
[00:14:42.600 --> 00:14:44.600]  就是魯迪加教會
[00:14:44.600 --> 00:14:46.600]  這七個教會裡面
[00:14:46.600 --> 00:14:48.600]  其實有五個都有
[00:14:48.600 --> 00:14:50.600]  彈有讚
[00:14:50.600 --> 00:14:52.600]  不過彈多過讚
[00:14:52.600 --> 00:14:54.600]  但唯獨是第二個善美娜教會
[00:14:54.600 --> 00:14:56.600]  和這個第六個
[00:14:56.600 --> 00:14:58.600]  飛拉鐵飛教會
[00:14:58.600 --> 00:15:00.600]  是只有稱讚和鼓勵
[00:15:00.600 --> 00:15:04.600]  是沒有批評他們的
[00:15:04.600 --> 00:15:06.600]  好不好
[00:15:06.600 --> 00:15:08.600]  為什麼這兩個教會這麼厲害
[00:15:08.600 --> 00:15:10.600]  是不是財雄勢大
[00:15:10.600 --> 00:15:12.600]  人馬眾多
[00:15:12.600 --> 00:15:14.600]  是不是
[00:15:14.600 --> 00:15:16.600]  不是
[00:15:16.600 --> 00:15:18.600]  所以為什麼我要和大家去
[00:15:18.600 --> 00:15:20.600]  研讀這個啟屬七個教會
[00:15:20.600 --> 00:15:22.600]  就是因為
[00:15:22.600 --> 00:15:24.600]  在裡面我們有很多很多的學習
[00:15:24.600 --> 00:15:26.600]  不但去檢討
[00:15:26.600 --> 00:15:28.600]  我們自己教會
[00:15:28.600 --> 00:15:30.600]  究竟有沒有這七個教會
[00:15:30.600 --> 00:15:32.600]  那些好的地方我們值得去學習
[00:15:32.600 --> 00:15:34.600]  借鏡呢
[00:15:34.600 --> 00:15:36.600]  或者有些不好的地方我們去避開不做呢
[00:15:36.600 --> 00:15:38.600]  其實除了這個之外
[00:15:38.600 --> 00:15:40.600]  都是一個個人人生的檢討
[00:15:40.600 --> 00:15:42.600]  對不對
[00:15:42.600 --> 00:15:44.600]  我們要檢討我們自己
[00:15:44.600 --> 00:15:46.600]  有沒有什麼像這個七個教會那樣
[00:15:46.600 --> 00:15:48.600]  是值得去學習
[00:15:48.600 --> 00:15:50.600]  和像這個七個教會那樣
[00:15:50.600 --> 00:15:52.600]  值得去
[00:15:52.600 --> 00:15:54.600]  我們不要去做那些事
[00:15:54.600 --> 00:15:56.600]  真的
[00:15:56.600 --> 00:15:58.600]  我今天早上做了一件事
[00:15:58.600 --> 00:16:00.600]  是非常之不好的
[00:16:00.600 --> 00:16:02.600]  不好到一個地步我自己坐在那裡哭
[00:16:02.600 --> 00:16:04.600]  牧師你做了什麼
[00:16:04.600 --> 00:16:06.600]  是會做到這樣
[00:16:06.600 --> 00:16:08.600]  令到自己都覺得自己不好呢
[00:16:08.600 --> 00:16:10.600]  我都不知道講不講給你們聽
[00:16:10.600 --> 00:16:12.600]  投票
[00:16:12.600 --> 00:16:14.600]  哇我見到那些姊妹特別說
[00:16:14.600 --> 00:16:16.600]  講呀講呀講呀
[00:16:16.600 --> 00:16:18.600]  你們覺得怎樣講不講好
[00:16:18.600 --> 00:16:20.600]  我最尊重
[00:16:20.600 --> 00:16:22.600]  那兩個 Anna 和
[00:16:22.600 --> 00:16:24.600]  LE 他們領頭
[00:16:24.600 --> 00:16:26.600]  我告訴你
[00:16:26.600 --> 00:16:28.600]  我有原因的
[00:16:28.600 --> 00:16:30.600]  大多數未必一定
[00:16:30.600 --> 00:16:32.600]  是對的
[00:16:34.600 --> 00:16:36.600]  為什麼我這樣講絕對沒有任何意義
[00:16:36.600 --> 00:16:38.600]  你們不要去想別的東西
[00:16:38.600 --> 00:16:40.600]  因為這個 Finland TV 教會是怎樣的
[00:16:40.600 --> 00:16:42.600]  他們是屬於少數人
[00:16:42.600 --> 00:16:44.600]  他們是屬於少數人
[00:16:44.600 --> 00:16:46.600]  是屬於少數人
[00:16:46.600 --> 00:16:48.600]  是屬於少數人
[00:16:48.600 --> 00:16:50.600]  他們不是很人強馬壯
[00:16:50.600 --> 00:16:52.600]  Finland TV 教會
[00:16:52.600 --> 00:16:54.600]  我們來看看為什麼士妹蘭和 Finland TV 兩個教會
[00:16:54.600 --> 00:16:56.600]  是被神稱讚她
[00:16:56.600 --> 00:16:58.600]  被神鼓勵她
[00:16:58.600 --> 00:17:00.600]  這兩個教會是怎樣的
[00:17:00.600 --> 00:17:02.600]  一個教會就是士妹蘭教會
[00:17:02.600 --> 00:17:04.600]  他們經歷了患難和貧窮
[00:17:04.600 --> 00:17:06.600]  他們經歷了患難和貧窮
[00:17:06.600 --> 00:17:08.600]  一個教會就是力量微小
[00:17:08.600 --> 00:17:10.600]  Finland TV 教會就是力量微小
[00:17:10.600 --> 00:17:12.600]  但他們都是處於弱勢
[00:17:12.600 --> 00:17:14.600]  但他們都是處於弱勢
[00:17:14.600 --> 00:17:16.600]  大家都是被猶太人攻擊
[00:17:16.600 --> 00:17:18.600]  大家都是被猶太人攻擊
[00:17:18.600 --> 00:17:20.600]  他們都是被猶太人攻擊
[00:17:20.600 --> 00:17:22.600]  猶太人是什麼
[00:17:22.600 --> 00:17:24.600]  就是撒旦一會的人
[00:17:24.600 --> 00:17:26.600]  他們不是真正的猶太人
[00:17:26.600 --> 00:17:28.600]  但他們不是真正的猶太人
[00:17:28.600 --> 00:17:30.600]  肉體是猶太人
[00:17:30.600 --> 00:17:32.600]  但他們不是真正的猶太人
[00:17:32.600 --> 00:17:34.600]  真正的猶太人是什麼
[00:17:34.600 --> 00:17:36.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:17:36.600 --> 00:17:38.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:17:38.600 --> 00:17:40.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:17:40.600 --> 00:17:42.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:17:42.600 --> 00:17:44.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:17:44.600 --> 00:17:46.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:17:46.600 --> 00:17:48.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:17:48.600 --> 00:17:50.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:17:50.600 --> 00:17:52.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:18:00.600 --> 00:18:02.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:18:02.600 --> 00:18:04.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:18:04.600 --> 00:18:06.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:18:06.600 --> 00:18:08.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:18:08.600 --> 00:18:10.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:18:10.600 --> 00:18:12.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:18:12.600 --> 00:18:14.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:18:14.600 --> 00:18:16.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:18:16.600 --> 00:18:18.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:18:18.600 --> 00:18:20.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:18:30.600 --> 00:18:32.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:18:32.600 --> 00:18:34.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:18:34.600 --> 00:18:36.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:18:36.600 --> 00:18:38.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:18:38.600 --> 00:18:40.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:18:40.600 --> 00:18:42.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:18:42.600 --> 00:18:44.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:18:44.600 --> 00:18:46.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:18:46.600 --> 00:18:48.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:18:48.600 --> 00:18:50.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:19:00.600 --> 00:19:02.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:19:02.600 --> 00:19:04.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:19:04.600 --> 00:19:06.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:19:06.600 --> 00:19:08.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:19:08.600 --> 00:19:10.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:19:10.600 --> 00:19:12.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:19:12.600 --> 00:19:14.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:19:14.600 --> 00:19:16.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:19:16.600 --> 00:19:18.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:19:18.600 --> 00:19:20.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:19:30.600 --> 00:19:32.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:19:32.600 --> 00:19:34.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:19:34.600 --> 00:19:36.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:19:36.600 --> 00:19:38.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:19:38.600 --> 00:19:40.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:19:40.600 --> 00:19:42.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:19:42.600 --> 00:19:44.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:19:44.600 --> 00:19:46.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:19:46.600 --> 00:19:48.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:19:48.600 --> 00:19:50.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:20:00.600 --> 00:20:02.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:20:02.600 --> 00:20:04.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:20:04.600 --> 00:20:06.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:20:06.600 --> 00:20:08.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:20:08.600 --> 00:20:10.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:20:10.600 --> 00:20:12.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:20:12.600 --> 00:20:14.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:20:14.600 --> 00:20:16.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:20:16.600 --> 00:20:18.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:20:18.600 --> 00:20:20.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:20:30.600 --> 00:20:32.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:20:32.600 --> 00:20:34.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:20:34.600 --> 00:20:36.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:20:36.600 --> 00:20:38.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:20:38.600 --> 00:20:40.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:20:40.600 --> 00:20:42.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:20:42.600 --> 00:20:44.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:20:44.600 --> 00:20:46.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:20:46.600 --> 00:20:48.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:20:48.600 --> 00:20:50.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:21:00.600 --> 00:21:02.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:21:02.600 --> 00:21:04.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:21:04.600 --> 00:21:06.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:21:06.600 --> 00:21:08.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:21:08.600 --> 00:21:10.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:21:10.600 --> 00:21:12.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:21:12.600 --> 00:21:14.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:21:14.600 --> 00:21:16.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:21:16.600 --> 00:21:18.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:21:18.600 --> 00:21:20.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:21:30.600 --> 00:21:32.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:21:32.600 --> 00:21:34.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:21:34.600 --> 00:21:36.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:21:36.600 --> 00:21:38.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:21:38.600 --> 00:21:40.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:21:40.600 --> 00:21:42.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:21:42.600 --> 00:21:44.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:21:44.600 --> 00:21:46.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:21:46.600 --> 00:21:48.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:21:48.600 --> 00:21:50.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:22:00.600 --> 00:22:02.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:22:02.600 --> 00:22:04.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:22:04.600 --> 00:22:06.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:22:06.600 --> 00:22:08.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:22:08.600 --> 00:22:10.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:22:10.600 --> 00:22:12.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:22:12.600 --> 00:22:14.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:22:14.600 --> 00:22:16.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:22:16.600 --> 00:22:18.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:22:18.600 --> 00:22:20.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:22:30.600 --> 00:22:32.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:22:32.600 --> 00:22:34.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:22:34.600 --> 00:22:36.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:22:36.600 --> 00:22:38.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:22:38.600 --> 00:22:40.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:22:40.600 --> 00:22:42.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:22:42.600 --> 00:22:44.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:22:44.600 --> 00:22:46.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:22:46.600 --> 00:22:48.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:22:48.600 --> 00:22:50.600]  真正的猶太人就是用心靈和真理去敬拜神
[00:23:00.600 --> 00:23:02.600]  原來那個爸爸是保護兒子
[00:23:02.600 --> 00:23:04.600]  兒子三十多歲又高體又溫慢又靚仔
[00:23:04.600 --> 00:23:06.600]  兒子三十多歲又高體又溫慢又靚仔
[00:23:06.600 --> 00:23:08.600]  那個爸爸年紀比我還要大
[00:23:08.600 --> 00:23:10.600]  也挺好養的
[00:23:10.600 --> 00:23:12.600]  但他不斷走近那隻狗
[00:23:12.600 --> 00:23:14.600]  那隻狗就不斷推
[00:23:14.600 --> 00:23:16.600]  接著爸爸就在地上拿一塊石頭
[00:23:16.600 --> 00:23:18.600]  扔下去,那隻狗就轉身走了
[00:23:18.600 --> 00:23:20.600]  接著這兩父子就來到我家的前面
[00:23:20.600 --> 00:23:22.600]  因為隔沒多遠
[00:23:22.600 --> 00:23:24.600]  我講了第一句說話
[00:23:24.600 --> 00:23:26.600]  我講了第一句說話
[00:23:26.600 --> 00:23:28.600]  我真的不要講給你聽
[00:23:28.600 --> 00:23:30.600]  我真的不要講給你聽
[00:23:30.600 --> 00:23:32.600]  如果你想知道待會崇拜完我再講
[00:23:32.600 --> 00:23:34.600]  我覺得在港台上都不應該講這些
[00:23:34.600 --> 00:23:36.600]  否則我不會講完就哭了
[00:23:36.600 --> 00:23:38.600]  不是粗口
[00:23:38.600 --> 00:23:40.600]  不是粗口,我不講粗口的
[00:23:40.600 --> 00:23:42.600]  我講一句說話
[00:23:42.600 --> 00:23:44.600]  居然他們兩個在那裏哈哈大笑
[00:23:44.600 --> 00:23:46.600]  居然他們兩個在那裏哈哈大笑
[00:23:46.600 --> 00:23:48.600]  他們不覺得是一回甚麼事
[00:23:48.600 --> 00:23:50.600]  為甚麼
[00:23:50.600 --> 00:23:52.600]  但我覺得是一回事
[00:23:52.600 --> 00:23:54.600]  我心裏自己覺得自己為甚麼這樣說話
[00:23:54.600 --> 00:23:56.600]  你又衰了
[00:23:56.600 --> 00:23:58.600]  講一些這樣的說話
[00:23:58.600 --> 00:24:00.600]  我講完他們兩個嘻哈大笑
[00:24:00.600 --> 00:24:02.600]  很開心
[00:24:02.600 --> 00:24:04.600]  就走了
[00:24:04.600 --> 00:24:06.600]  但我回到房裏坐下
[00:24:06.600 --> 00:24:08.600]  準備拿經文出來
[00:24:08.600 --> 00:24:10.600]  還有五堂的經文出來
[00:24:10.600 --> 00:24:12.600]  再一次溫習的時候
[00:24:12.600 --> 00:24:14.600]  那時大約是七點九
[00:24:14.600 --> 00:24:16.600]  我都不敢打開這個經文看
[00:24:16.600 --> 00:24:18.600]  自己低頭在那裏祈禱
[00:24:18.600 --> 00:24:20.600]  自己低頭在那裏祈禱
[00:24:20.600 --> 00:24:22.600]  求天父饒恕我
[00:24:22.600 --> 00:24:24.600]  求天父饒恕我
[00:24:24.600 --> 00:24:26.600]  他們兩個笑話
[00:24:26.600 --> 00:24:28.600]  他們兩個笑得很開心
[00:24:28.600 --> 00:24:30.600]  但我自己不開心
[00:24:30.600 --> 00:24:32.600]  我自己不開心
[00:24:32.600 --> 00:24:34.600]  你如果想知道
[00:24:34.600 --> 00:24:36.600]  我送米給你聽
[00:24:36.600 --> 00:24:38.600]  在這裏我們繼續看下去
[00:24:38.600 --> 00:24:42.600]  大家是受試煉
[00:24:42.600 --> 00:24:44.600]  大家都有冠冕
[00:24:44.600 --> 00:24:46.600]  大家都是得到神的保障
[00:24:46.600 --> 00:24:48.600]  雖然他們有一個共通點
[00:24:48.600 --> 00:24:50.600]  都是力量微小的
[00:24:50.600 --> 00:24:52.600]  不要小看你自己
[00:24:52.600 --> 00:24:54.600]  弟兄姊妹
[00:24:54.600 --> 00:24:56.600]  不要以為我力量微小
[00:24:56.600 --> 00:24:58.600]  我是什麼
[00:24:58.600 --> 00:25:00.600]  我是small potato
[00:25:00.600 --> 00:25:02.600]  不要以為你是small potato
[00:25:02.600 --> 00:25:04.600]  你不能夠成就大件事
[00:25:04.600 --> 00:25:10.600]  我昨天在銀禧辦公室外
[00:25:10.600 --> 00:25:12.600]  我昨天在銀禧辦公室外
[00:25:12.600 --> 00:25:14.600]  見到一個小妹妹
[00:25:14.600 --> 00:25:16.600]  我覺得她很面善
[00:25:16.600 --> 00:25:18.600]  很面善
[00:25:18.600 --> 00:25:20.600]  她來補習社補習
[00:25:20.600 --> 00:25:22.600]  我跟這個小妹妹說
[00:25:22.600 --> 00:25:24.600]  我認識你嗎
[00:25:24.600 --> 00:25:28.600]  你認識我嗎
[00:25:28.600 --> 00:25:30.600]  她回答
[00:25:30.600 --> 00:25:34.600]  你是不是去培基小學
[00:25:34.600 --> 00:25:36.600]  不是
[00:25:36.600 --> 00:25:38.600]  我在九龍塘那間家立學校
[00:25:38.600 --> 00:25:42.600]  你有沒有去培基教會聚會
[00:25:42.600 --> 00:25:44.600]  沒有
[00:25:48.600 --> 00:25:50.600]  你是不是在附近住
[00:25:50.600 --> 00:25:52.600]  不是
[00:25:52.600 --> 00:25:54.600]  我住九套山
[00:25:54.600 --> 00:25:56.600]  我就開始想到玄機
[00:25:56.600 --> 00:25:58.600]  所以我覺得她面善
[00:25:58.600 --> 00:26:00.600]  我也是住那裡
[00:26:00.600 --> 00:26:04.600]  她就說
[00:26:04.600 --> 00:26:06.600]  你住進寶居嗎
[00:26:06.600 --> 00:26:08.600]  她住進寶居
[00:26:08.600 --> 00:26:10.600]  所以她就說你住進寶居嗎
[00:26:10.600 --> 00:26:12.600]  我不是住進寶居
[00:26:12.600 --> 00:26:14.600]  不過我早上起床的時候
[00:26:14.600 --> 00:26:16.600]  我去拿車
[00:26:16.600 --> 00:26:18.600]  我會經過那座山
[00:26:18.600 --> 00:26:20.600]  我看到你站在那裡
[00:26:20.600 --> 00:26:22.600]  有飛鴻姐姐帶你
[00:26:22.600 --> 00:26:24.600]  上學等巴士
[00:26:24.600 --> 00:26:26.600]  所以我覺得你很面善
[00:26:26.600 --> 00:26:28.600]  接著我就問她
[00:26:28.600 --> 00:26:30.600]  你住進寶居
[00:26:30.600 --> 00:26:32.600]  你認識馬田嗎
[00:26:32.600 --> 00:26:34.600]  馬田是個小朋友
[00:26:34.600 --> 00:26:36.600]  小朋友
[00:26:36.600 --> 00:26:38.600]  馬田我也是自小看著
[00:26:38.600 --> 00:26:40.600]  我住在山上的村屋
[00:26:40.600 --> 00:26:42.600]  十幾年了
[00:26:42.600 --> 00:26:44.600]  我2001年
[00:26:44.600 --> 00:26:46.600]  看著他媽媽大肚出世
[00:26:46.600 --> 00:26:48.600]  看著他從小爬爬長大
[00:26:48.600 --> 00:26:50.600]  我又跟他們聊天
[00:26:50.600 --> 00:26:52.600]  很開心的
[00:26:52.600 --> 00:26:54.600]  我試過一次坐小巴
[00:26:54.600 --> 00:26:56.600]  馬田見到我馬上走來要跟我坐
[00:26:56.600 --> 00:26:58.600]  就是認得我
[00:26:58.600 --> 00:27:00.600]  因為我又會跟他聊天
[00:27:00.600 --> 00:27:02.600]  她說她住我對面屋
[00:27:02.600 --> 00:27:04.600]  我每天放學都跟她玩
[00:27:04.600 --> 00:27:06.600]  我說你讀幾年班
[00:27:06.600 --> 00:27:08.600]  我讀三年班
[00:27:08.600 --> 00:27:10.600]  馬田讀四年班
[00:27:10.600 --> 00:27:12.600]  是啊因為我留班
[00:27:12.600 --> 00:27:14.600]  我二年級留了班
[00:27:14.600 --> 00:27:16.600]  你猜我怎麼跟她說
[00:27:16.600 --> 00:27:18.600]  你們未必說得到
[00:27:18.600 --> 00:27:20.600]  如果給了你你會怎麼跟她說
[00:27:20.600 --> 00:27:22.600]  你見到她好像有點不好意思
[00:27:22.600 --> 00:27:24.600]  她說我二年級留了班
[00:27:24.600 --> 00:27:26.600]  你會怎麼跟她說
[00:27:26.600 --> 00:27:28.600]  說不要緊
[00:27:28.600 --> 00:27:30.600]  就是這樣
[00:27:30.600 --> 00:27:32.600]  你說不要緊
[00:27:32.600 --> 00:27:34.600]  說不要緊
[00:27:34.600 --> 00:27:36.600]  代表了什麼
[00:27:36.600 --> 00:27:38.600]  代表了
[00:27:38.600 --> 00:27:40.600]  是就不是很好
[00:27:40.600 --> 00:27:42.600]  說不要緊
[00:27:42.600 --> 00:27:44.600]  差不多是這個意思
[00:27:44.600 --> 00:27:46.600]  你猜我怎麼跟她說
[00:27:46.600 --> 00:27:48.600]  我怎麼跟她說
[00:27:48.600 --> 00:27:50.600]  你們說不到
[00:27:50.600 --> 00:27:52.600]  吳永亮你再給你一個機會
[00:27:52.600 --> 00:27:54.600]  你會怎麼跟她說
[00:27:54.600 --> 00:27:56.600]  留班就是人成熟
[00:27:56.600 --> 00:27:58.600]  留班就是人成熟
[00:27:58.600 --> 00:28:00.600]  留班就是人成熟
[00:28:00.600 --> 00:28:02.600]  那不就是鼓勵小朋友留班
[00:28:02.600 --> 00:28:04.600]  那不就是鼓勵小朋友留班
[00:28:04.600 --> 00:28:06.600]  我講完之後
[00:28:06.600 --> 00:28:08.600]  她的眼睛瞪起來
[00:28:08.600 --> 00:28:10.600]  我說
[00:28:10.600 --> 00:28:12.600]  哥哥
[00:28:12.600 --> 00:28:14.600]  哥哥
[00:28:14.600 --> 00:28:16.600]  五年級留班
[00:28:16.600 --> 00:28:18.600]  六年級又留班
[00:28:18.600 --> 00:28:20.600]  是真的
[00:28:20.600 --> 00:28:22.600]  她看著我笑嘻嘻嘴
[00:28:22.600 --> 00:28:24.600]  為什麼
[00:28:24.600 --> 00:28:26.600]  因為
[00:28:26.600 --> 00:28:28.600]  我原來留了一班也不是那麼差
[00:28:28.600 --> 00:28:30.600]  是不是
[00:28:30.600 --> 00:28:32.600]  我想說什麼
[00:28:32.600 --> 00:28:34.600]  我這個例子說什麼
[00:28:34.600 --> 00:28:36.600]  就是因為我
[00:28:36.600 --> 00:28:38.600]  留過兩次班
[00:28:38.600 --> 00:28:40.600]  當我跟她說的時候
[00:28:40.600 --> 00:28:42.600]  當我跟她說的時候
[00:28:42.600 --> 00:28:44.600]  我有這樣的
[00:28:44.600 --> 00:28:46.600]  qualification跟她說
[00:28:46.600 --> 00:28:48.600]  而很多人沒有
[00:28:48.600 --> 00:28:50.600]  這個qualification跟她說
[00:28:50.600 --> 00:28:52.600]  是不是一樣不好的東西
[00:28:52.600 --> 00:28:54.600]  都可以變成好的東西
[00:28:54.600 --> 00:28:56.600]  我沒有以留班為榮
[00:28:56.600 --> 00:28:58.600]  絕對沒有
[00:28:58.600 --> 00:29:00.600]  其實很多年我都不想告訴別人
[00:29:00.600 --> 00:29:02.600]  是不是
[00:29:02.600 --> 00:29:04.600]  我只能說
[00:29:04.600 --> 00:29:06.600]  開始讀書
[00:29:06.600 --> 00:29:08.600]  我媽媽跟我說的
[00:29:08.600 --> 00:29:10.600]  因為你太小就讀書了
[00:29:10.600 --> 00:29:12.600]  所以你留完一年又一年
[00:29:12.600 --> 00:29:14.600]  第二件事我可以說
[00:29:14.600 --> 00:29:16.600]  因為我那時候那間學校是名校
[00:29:16.600 --> 00:29:18.600]  是不是
[00:29:18.600 --> 00:29:20.600]  明白嗎
[00:29:20.600 --> 00:29:22.600]  用這些說法
[00:29:22.600 --> 00:29:24.600]  讓自己好過一點
[00:29:24.600 --> 00:29:26.600]  你試過沒有
[00:29:26.600 --> 00:29:28.600]  你未試過留過班
[00:29:28.600 --> 00:29:30.600]  未
[00:29:30.600 --> 00:29:32.600]  你太太後面不斷點頭
[00:29:32.600 --> 00:29:34.600]  在她來說你就淋班
[00:29:34.600 --> 00:29:36.600]  你哭了就淋班
[00:29:36.600 --> 00:29:38.600]  你明白我想說什麼嗎
[00:29:38.600 --> 00:29:40.600]  原來當我們
[00:29:40.600 --> 00:29:42.600]  是有軟弱
[00:29:42.600 --> 00:29:44.600]  有困難的時候不是一定不能夠
