
[00:00:00.000 --> 00:00:01.440]  主耶稣真的會再來嗎
[00:31:51.720 --> 00:31:58.800]  如果我們按照主的話去行 你就是善 你就是義 你就合乎神的心意
[00:31:58.800 --> 00:32:05.160]  但是你不按照主的話 在主的眼中 你就是惡人 懂這意思嗎
[00:32:05.160 --> 00:32:12.760]  這個不是跟得救不得救有關係 但是這跟得正不得正有關係 這樣了解我意思嗎
[00:32:13.920 --> 00:32:17.520]  好了 那你看這個啟示錄二十二章也說什麼
[00:32:17.520 --> 00:32:23.720]  這是在啟示錄最後已經講到末世的時候 他看來我必快來
[00:32:23.720 --> 00:32:27.880]  賞罰在我 我要照個人所行的怎麼樣
[00:32:27.880 --> 00:32:34.480]  報應他 所以他說賞罰在我 所以有賞也有什麼 有罰
[00:32:38.200 --> 00:32:44.520]  將來有一天我們基督徒也要在主的面前 行善的受報
[00:32:44.520 --> 00:32:53.120]  行善的有獎賞 行惡的有管教有處罰
[00:32:53.120 --> 00:32:58.240]  所以不要以為說我們到了天堂去了
[00:32:58.240 --> 00:33:06.320]  我們就從此快快樂樂 無憂無慮 無災無病
[00:33:08.000 --> 00:33:12.800]  那聖經這邊講的是怎麼辦呢
[00:33:12.800 --> 00:33:15.560]  了解我意思嗎
[00:33:15.560 --> 00:33:18.200]  聽懂了沒 所以
[00:33:18.200 --> 00:33:27.440]  但是我盼望的是我們不是因為怕被處罰 我們盼望的是什麼 我們渴望得到主的獎賞
[00:33:27.440 --> 00:33:34.200]  有人說 哎呀 牧師這樣講是不是有點公立主義 什麼叫公立主義
[00:33:36.160 --> 00:33:38.560]  我覺得應該這個叫做公平主義 懂嗎
[00:33:38.560 --> 00:33:41.240]  公立不一樣
[00:33:41.240 --> 00:33:49.040]  這是公平 主既然是公義的 公義公平是他寶座的根基
[00:33:49.040 --> 00:33:53.240]  所以他審判一定憑公義的
[00:33:53.240 --> 00:33:58.080]  如果你在地上不愛主
[00:33:59.080 --> 00:34:08.080]  糊裡糊塗 隨隨便便 馬馬虎虎做基督徒 將來到天國去 一樣跟我正在地上的時候 為主受苦 甚至為主殉道
[00:34:08.080 --> 00:34:10.920]  到天上去一個樣 請問上帝公平嗎
[00:34:10.920 --> 00:34:14.760]  懂我說的意思嗎
[00:34:14.760 --> 00:34:21.000]  所以正因為神的公義 因此才有審判
[00:34:23.040 --> 00:34:31.920]  不管他今天是普亭 不管他是在地上多麼風光 有一天他到天上去 他一定面臨審判 不信的接受審判 信的人也要接受審判
[00:34:31.920 --> 00:34:34.920]  因為神公義的原則一定要有審判
[00:34:34.920 --> 00:34:38.040]  好 那
[00:34:38.040 --> 00:34:46.840]  那彼得在這裡講說 他說有蹊蹺的人說 主要降臨的應許在哪裡呢
[00:34:47.160 --> 00:34:53.200]  從列祖生了以來 萬物起初創造的時候都是一樣 他們故意忘記 他意思就是說 當時有一些人就說
[00:34:53.200 --> 00:35:01.280]  哎呀 牧師啊 你講這個主在來 講了那麼多次了 講的太多了 我告訴你 主在來 主在來 你告訴我 什麼時候再來啊
[00:35:01.280 --> 00:35:06.040]  他真的會再來嗎 所以今天的題目就是主真的會再來嗎
[00:35:06.040 --> 00:35:13.560]  我告訴你 你去查這個題目 你用這個題目去查 你會發現你查的最多的是哪一個單位你知道嗎
[00:35:13.560 --> 00:35:16.520]  東方閃電
[00:35:17.160 --> 00:35:21.960]  因為他們的 他們的主在來觀念是有問題的
[00:35:21.960 --> 00:35:25.880]  因為他們已經說這個主已經在來了
[00:35:25.880 --> 00:35:35.600]  就是東方出現了閃電 所以他叫東方閃電 那這個人是誰呢 這個人是基督 這個基督是女的
[00:35:35.600 --> 00:35:43.160]  他也講出他一個道理來 他說墮落的是亞當
[00:35:44.600 --> 00:35:49.800]  所以第一個亞當是男的 所以再來的基督是什麼 就是女的
[00:35:49.800 --> 00:35:56.040]  他這些也有點道理 胡扯 亂扯
[00:35:56.040 --> 00:36:07.720]  但是unfortunately這種錯謬的道理 今天在網站裡面 中文網站裡面 你查主在來 你查的都是他
[00:36:08.880 --> 00:36:19.720]  什麼中文聖經網 跟隨耶穌網 什麼什麼什麼追逐成心網 全都是 你不要去亂看這些東西
[00:36:19.720 --> 00:36:26.440]  你看這些東西啊 他就會一步一步 他有那個cookie 你懂我意思嗎
[00:36:26.440 --> 00:36:36.720]  所以我是根本一查 看到是這些 我就馬上不進去了 免得給他放cookie在我的電腦裡面
[00:36:38.800 --> 00:36:44.240]  啊 前丟準備 主耶穌一定會再來
[00:36:44.240 --> 00:36:48.480]  這個必表明說必定的肯定的事情
[00:36:48.480 --> 00:36:55.680]  為什麼呢 彼得說因為先知所說的話 主的命令 然後使徒
[00:36:55.680 --> 00:37:04.880]  聖使徒這三個就表明是整本聖經 舊約到新約都在講這些事情 我沒有時間一個一個的講給
[00:37:05.400 --> 00:37:13.800]  講給大家聽 如果你去查主在來有關主的日子 有關那個日子 有關末日的事情 你會發現整本聖經裡面
[00:37:13.800 --> 00:37:18.040]  的預言裡面充滿了這一類的經文
[00:37:18.040 --> 00:37:25.680]  根據統計 聖經當中舊約的預言
[00:37:25.680 --> 00:37:31.320]  大概已經有97%已經應驗了
[00:37:33.880 --> 00:37:35.880]  只有3%還沒有應驗的
[00:37:35.880 --> 00:37:41.760]  這些沒有應驗的都跟主的再來有關係
[00:37:41.760 --> 00:37:50.440]  那麼我們根據這97%已經應驗的預言 就證明一件事情 神說的他一定算話 對不對
[00:37:50.440 --> 00:37:52.240]  你懂我意思嗎
[00:37:55.720 --> 00:38:04.280]  譬如說舊約裡面就預言耶穌基督要定十字架 甚至那個詩篇裡面講到他定十字架的光景 有人要研究他的外衣內衣
[00:38:04.280 --> 00:38:05.960]  講的清清楚楚啊
[00:38:05.960 --> 00:38:12.840]  對不對 舊約就預言了耶穌基督出生 耶穌基督的誕生跟他的定十字架他的復活 那麼
[00:38:12.840 --> 00:38:22.360]  成就了 對不對 今天我們都知道成就了 這個預言成就了 7%都成就了 所以剩下3%的預言 你相不相信他會成就
[00:38:24.200 --> 00:38:27.320]  對嗎 主耶穌一定會再來
[00:38:27.320 --> 00:38:35.080]  大家聽我準備 從知識上我知道 到實際上我真相信主再來
[00:38:35.080 --> 00:38:37.920]  我們看看剛才我們做的統計
[00:38:37.920 --> 00:38:46.400]  39%的美國人相信
[00:38:47.160 --> 00:38:54.520]  這個問題是說 你相信我們今天 英文來講就是說 we live in the end time
[00:38:54.520 --> 00:38:59.080]  我們是活在這個末世嗎 末日嗎
[00:38:59.080 --> 00:39:05.720]  那麼39%的美國人說他們相信
[00:39:05.720 --> 00:39:11.680]  這個比例還沒有達到一半啊
[00:39:11.680 --> 00:39:15.360]  所以我們說這是一個基督教的國家嗎
[00:39:17.040 --> 00:39:19.760]  那麼這是根據這個統計
[00:39:19.760 --> 00:39:25.000]  那你再看看我highlight的地方啊
[00:39:25.000 --> 00:39:32.520]  這裡說evangelical就是福音派的基督徒有多少比例呢
[00:39:32.520 --> 00:39:37.560]  63%的人相信我們現在是活在末世
[00:39:37.560 --> 00:39:40.560]  這個比例就比較高了
[00:39:40.560 --> 00:39:43.080]  那你看看那個
[00:39:44.480 --> 00:39:49.360]  這個比較高的 大概就是還有黑人的
[00:39:49.360 --> 00:39:53.600]  這個就是他叫做historic
[00:39:53.600 --> 00:39:58.920]  這個black christian就是黑人基督徒
[00:39:58.920 --> 00:40:04.360]  這就讓我想起他們也是相信主耶穌再來最高的比例的
[00:40:04.360 --> 00:40:06.280]  這個其中一個
[00:40:06.280 --> 00:40:12.080]  就讓我想到以前我曾經唱過一首我在和尚團唱過一首黑人的歌叫做
[00:40:15.480 --> 00:40:20.080]  我記不得歌詞 但就這樣
[00:40:20.080 --> 00:40:26.600]  那首歌就是黑人就是在講主耶穌的再來
[00:40:26.600 --> 00:40:28.600]  整首歌在講主耶穌再來
[00:40:28.600 --> 00:40:31.880]  那我就我們後來我去了解才知道
[00:40:31.880 --> 00:40:41.080]  因為你知道黑人他們在整個很長的歷史的當中是受被歧視的一群
[00:40:42.080 --> 00:40:44.720]  所以當他們成為基督徒的時候
[00:40:44.720 --> 00:40:48.680]  其實他們心中有一個很大的渴望是對主的再來
[00:40:48.680 --> 00:40:50.680]  瞭解我說的意思嗎
[00:40:50.680 --> 00:40:55.120]  當主再來這一切就要改變了
[00:40:55.120 --> 00:40:57.840]  這一切no more不再有這些東西了
[00:40:57.840 --> 00:41:00.320]  所以這個是黑人的一個好anyway
[00:41:00.320 --> 00:41:07.640]  那這是一個統計 統計的重點是說我們活在末世是不是現在是活在末世
[00:41:07.920 --> 00:41:12.720]  那下一個下一個的問號是說 耶穌有一天
[00:41:12.720 --> 00:41:18.720]  Someday Jesus will return
[00:41:18.720 --> 00:41:22.120]  有一天 耶穌會再來
[00:41:22.120 --> 00:41:24.840]  剛才你們很多人舉手就是屬於這個對不對
[00:41:24.840 --> 00:41:27.200]  我們看看美國人有多少人相信呢
[00:41:27.200 --> 00:41:33.800]  百分之五十五 這個比例就已經過了一半了
[00:41:35.280 --> 00:41:38.480]  那我們看看福音派的基督徒呢這個比例更高
[00:41:38.480 --> 00:41:46.960]  92% Evangelical Christian相信耶穌有一天會再來
[00:41:46.960 --> 00:41:53.960]  好了 那我們來看看下一個問題
[00:41:53.960 --> 00:42:00.440]  下一個問題就是說你相信耶穌
[00:42:05.800 --> 00:42:11.680]  Definitely probably return in their lifetime
[00:42:11.680 --> 00:42:17.560]  就是我剛才問的你相信在你有生之年耶穌會再回來嗎
[00:42:17.560 --> 00:42:19.560]  這個比例就變成是多少了
[00:42:19.560 --> 00:42:23.400]  只有十的比例了10%
[00:42:23.400 --> 00:42:27.520]  那基督徒的比例是多少呢也很低
[00:42:27.520 --> 00:42:33.440]  Evangelical Christian是21%
[00:42:35.200 --> 00:42:36.720]  這個反映一個什麼差別
[00:42:36.720 --> 00:42:41.520]  這個反映一件事情就是雖然我們相信耶穌基督會再來
[00:42:41.520 --> 00:42:44.080]  Someday
[00:42:44.080 --> 00:42:48.360]  但是其實當我們說有一天會再來的時候
[00:42:48.360 --> 00:42:52.000]  我們是相信不是在我活著的時候
[00:42:52.000 --> 00:42:53.440]  You know what I mean
[00:42:53.440 --> 00:42:57.520]  那這帶來一個什麼的不同的attitude
[00:42:57.520 --> 00:43:03.240]  如果醫生跟你說你還有一個月可以活了
[00:43:04.680 --> 00:43:05.680]  請問你會怎麼反應
[00:43:05.680 --> 00:43:09.080]  請問你會怎麼反應
[00:43:09.080 --> 00:43:14.600]  哎呀慢慢來還有一個月
[00:43:14.600 --> 00:43:20.520]  好我這太長了如果醫生跟你說你只有三天可活你怎麼辦
[00:43:20.520 --> 00:43:24.560]  你會怎麼辦你會怎麼反應
[00:43:24.560 --> 00:43:27.760]  哎呀回家先睡個大覺
[00:43:27.760 --> 00:43:31.960]  會不會不會你會開始積極的開始想了
[00:43:32.480 --> 00:43:35.200]  可能你回去從醫生講了那句話之後你就開始想
[00:43:35.200 --> 00:43:41.720]  該怎麼辦該怎麼辦對不對銀行存款還有房子還有沒有生前信託
[00:43:41.720 --> 00:43:50.160]  還有什麼還沒有目的還沒買到底要死帳還是活帳不是死帳活帳
[00:43:50.160 --> 00:43:57.200]  我那天跟傳道同工談了這個問題我說你買保險沒有
[00:43:57.560 --> 00:44:05.800]  不不買保險沒有你沒有生前利託沒有不是生前信託沒有你們有沒有買目的
[00:44:05.800 --> 00:44:17.880]  他們在節目生理老了吧怎麼問我們這問題我們還年輕啊我剛已經講了黃錢路上不分老少
[00:44:17.880 --> 00:44:23.960]  那我去買目的就表示我不愛主嗎
[00:44:26.200 --> 00:44:32.200]  我去生前信託是不是表示我我比較憂慮不是
[00:44:32.200 --> 00:44:38.280]  丟著妹你要去想啊是不是如果只有三天你會怎麼活
[00:44:38.280 --> 00:44:42.040]  前丟著妹所以你的人生秩序是什麼
[00:44:42.040 --> 00:44:45.520]  那這一個經文就這一個就告訴我們一件事情
[00:44:45.520 --> 00:44:55.440]  說是很多的人其實是不相信耶穌基督或者說他不認為耶穌會在他有生之年就來
[00:44:56.600 --> 00:45:03.000]  難怪我有生之年可以好好的過我自己的日子我想要怎麼過就怎麼過
[00:45:03.000 --> 00:45:08.440]  反正耶穌再來是在我以後死以後的事情你懂我所以什麼
[00:45:08.440 --> 00:45:15.280]  丟著妹今天我盼望你你是屬於
[00:45:15.280 --> 00:45:17.840]  這一個範疇的
[00:45:17.840 --> 00:45:23.760]  就是你相信耶穌在有生之年他就會來
[00:45:24.640 --> 00:45:28.360]  丟著妹當然我不是在預言耶穌基督來的日期
[00:45:28.360 --> 00:45:36.360]  但是聖經告訴我們就是說你應該prepare好你應該相信你應該預備好耶穌anytime
[00:45:36.360 --> 00:45:47.120]  anytime包括就是在你有生之年是嗎anytime可以right now anytime可以after the service
[00:45:47.120 --> 00:45:48.560]  耶穌就在來了
[00:45:48.560 --> 00:45:54.440]  那時候你可能會很訝異發現林亮堂到底有多少人不見了
[00:45:55.600 --> 00:45:56.360]  被提了
[00:45:56.360 --> 00:45:58.560]  親愛的丟著妹
[00:45:58.560 --> 00:46:02.560]  耶穌一定會再來
[00:46:02.560 --> 00:46:07.520]  所以彼得在這裡告訴我們說既然我們知道耶穌要再來
[00:46:07.520 --> 00:46:16.320]  然後為什麼耶穌還不再來呢他說因為耶穌不是他拖延他是寬容你們因為他不願
[00:46:16.320 --> 00:46:21.560]  一人成輪乃願人人都怎麼樣悔改
[00:46:23.440 --> 00:46:26.040]  悔改前路準備
[00:46:26.040 --> 00:46:35.160]  耶穌出來傳道的時候他常常講一句話就是說天國敬了你們應當悔改
[00:46:35.160 --> 00:46:43.320]  斯西約翰也是傳道的時候常常講你們應當悔改
[00:46:46.360 --> 00:46:54.680]  保羅也講保羅說他說又對猶太人和希臘人證明當相聲悔改信靠我主耶穌基督
[00:46:54.680 --> 00:46:58.560]  為什麼特別要提highlight這個悔改
[00:46:58.560 --> 00:47:03.000]  穆迪在十
[00:47:03.000 --> 00:47:08.760]  這個十九世紀的最偉大的這個部道家
[00:47:08.760 --> 00:47:13.760]  他曾經在他的一本書裡面他這樣說
[00:47:17.160 --> 00:47:23.600]  他說我注意到一件事情有些人歸主卻沒有在他們生命當中產生任何的影響
[00:47:23.600 --> 00:47:27.160]  這種人是不曾真正認罪悔改的
[00:47:27.160 --> 00:47:36.320]  他們的心田就像滿布十塊的土地不會結果之只要一點的逼迫或反對領導馬上就會回到世界
[00:47:37.800 --> 00:47:46.440]  親愛的基督徒們呢 我們要禱告求主帶下深刻而徹底的工作使罪人能夠認罪悔改
[00:47:46.440 --> 00:47:53.440]  我寧可看見一百個徹底悔改真正重生成為神兒女的人
[00:47:53.440 --> 00:47:59.760]  勝過看見一千個聲稱他自己是基督徒卻從未認罪悔改的人
[00:48:03.480 --> 00:48:11.800]  這句話也是對今天西方教會對我們美國的教會一個可以說是一句重重的一個棒喝
[00:48:11.800 --> 00:48:16.040]  美國號稱有百分之六十三的基督徒
[00:48:16.040 --> 00:48:25.080]  百分之六十三的人自稱他是基督徒 但是他卻從來不曾好好的認罪悔改
[00:48:25.080 --> 00:48:27.480]  這樣子的信仰
[00:48:28.680 --> 00:48:33.760]  就變成是一種膚淺的信仰 甚至有沒有真正的重生
[00:48:33.760 --> 00:48:47.280]  耶穌 彼得 保羅這些使徒們所傳的道是悔改涉罪的道
[00:48:47.280 --> 00:48:50.920]  看到沒有 悔改涉罪的道
[00:48:50.920 --> 00:48:55.480]  今天我們要傳的是悔改涉罪的道
[00:48:56.960 --> 00:48:59.680]  我們要傳的不是Prosperity Gospel
[00:48:59.680 --> 00:49:08.440]  我們不是傳的是這個叫做成功福音 我們也不是傳恩典福音
[00:49:08.440 --> 00:49:12.760]  新加坡的那個平約社牧師
[00:49:12.760 --> 00:49:23.640]  你只要相信神的 你只要相信 你不需要認罪 神的恩典大過你的認罪
[00:49:26.520 --> 00:49:29.800]  你不需要認罪 我很受歡迎
[00:49:29.800 --> 00:49:34.000]  很多人來到那個地方太好了 feel good
[00:49:34.000 --> 00:49:37.320]  I don't need to confess my sin
[00:49:37.320 --> 00:49:44.960]  上帝的恩典大過這一切 我不需要認罪 No 這不是聖經說的
[00:49:44.960 --> 00:49:50.640]  聖經裡面充滿了這些悔改認罪
[00:49:50.640 --> 00:49:54.800]  沒有悔改認罪的信仰是膚淺的
[00:49:56.120 --> 00:49:58.720]  沒有認罪悔改的負心是膚淺的
[00:49:58.720 --> 00:50:07.360]  今天很多教會在講負心 講負心 但是其實那個很膚淺 人數多 聚會人數多 那不代表負心
[00:50:07.360 --> 00:50:11.840]  負心是罪人悔改
[00:50:11.840 --> 00:50:20.720]  負心是基督徒看見自己 你看見這位聖潔的神 才覺得那個聖潔的神 這麼樣子聖潔的光
[00:50:20.720 --> 00:50:22.400]  照在你心裡的黑暗
[00:50:26.040 --> 00:50:28.440]  所以宋善傑博士在講這個講到的時候
[00:50:28.440 --> 00:50:34.640]  有一次他講聖靈充滿 那麼他講到他就在那個
[00:50:34.640 --> 00:50:38.240]  他的外衣畫了一個心
[00:50:38.240 --> 00:50:47.920]  然後就指出許多的罪 把這個宋善傑博士講到家 他也很喜歡用這些的食物道具
[00:50:47.920 --> 00:50:54.080]  奸淫 仇恨 說謊等等這些就畫在這個心裡面
[00:50:57.040 --> 00:51:00.360]  然後他一上台 他就叫幾個人上台
[00:51:00.360 --> 00:51:03.480]  這幾個人被他請上台
[00:51:03.480 --> 00:51:12.800]  他就對他們說 你們這些人心中充滿各種的誤會 如果你們要聖靈充滿 你們就必須認罪悔改
[00:51:12.800 --> 00:51:22.560]  然後這時候他就在其中一個人身上就給他畫上了一個說謊的心
[00:51:25.360 --> 00:51:30.960]  哇 沒有想到那一天這個人痛哭了一個晚上
[00:51:30.960 --> 00:51:34.960]  為什麼 原來
[00:51:34.960 --> 00:51:44.160]  聖靈那天大大的工作 其實宋善傑博士他並不知道他的事情 可聖靈使用他 原來這個人
[00:51:44.160 --> 00:51:50.920]  原來他在外面有女人 犯淫亂 別人都不知道
[00:51:52.120 --> 00:51:59.800]  那一天當宋善傑博士一講到說 畫了一個說謊的心的時候 聖靈就大大的光照他 讓他看見他一直在說謊
[00:51:59.800 --> 00:52:04.360]  他一直在掩飾不要讓人家知道他有淫亂的問題
[00:52:04.360 --> 00:52:11.640]  聖靈的工作 親愛的公子妹 今天我們需要聖靈的工作 我們需要這樣子聖靈的工作
[00:52:11.640 --> 00:52:14.440]  我們不需要那種表表面的
[00:52:14.440 --> 00:52:22.080]  膚淺的 我們要看見聖靈在我們中間 神在我們中間的時候 親愛的公子妹 人在這個地方就要敬畏啊
[00:52:23.120 --> 00:52:24.600]  說話就不要亂說啊
[00:52:24.600 --> 00:52:29.560]  是不是 連心思的意念都不敢隨便想啊
[00:52:29.560 --> 00:52:36.400]  親愛的公子妹 我們今天要傳的這個道 是叫做悔改赦罪的道 Amen
[00:52:36.400 --> 00:52:38.720]  你知道嗎 凌涼堂
[00:52:38.720 --> 00:52:45.080]  你會注意到 我們教會的名字叫做洛杉磯凌涼堂 有沒有
[00:52:45.080 --> 00:52:50.880]  但是你又會注意到 我們教會的名字又寫著 洛杉磯凌涼教會
[00:52:52.440 --> 00:52:52.680]  是吧
[00:52:52.680 --> 00:52:59.400]  好 這個細節我不仔細講了 我們教會開始的時候
[00:52:59.400 --> 00:53:05.520]  這個凌涼堂是誰開始的呢 他的名字叫做趙世光牧師
[00:53:05.520 --> 00:53:08.480]  趙世光牧師
[00:53:08.480 --> 00:53:15.840]  他在上海成立凌涼第一間凌涼堂 但是他本身是一個步道家 他到世界各地去步道
[00:53:16.360 --> 00:53:23.040]  他到蘭陽去步道 他不僅僅是向中國人步道 他也向這些海外的
[00:53:23.040 --> 00:53:28.120]  不是中國人也步道 甚至他還在韓國步道
[00:53:28.120 --> 00:53:34.360]  他在韓國步道的時候
[00:53:34.360 --> 00:53:41.480]  這裡提到說 他在1960 1961 1964年
[00:53:42.800 --> 00:53:49.360]  到日本步道 然後1965年五到六月到漢城 就是今天的首爾
[00:53:49.360 --> 00:53:54.640]  釜山大邱五個大城市 主領了兩百場的聚會
[00:53:54.640 --> 00:54:00.920]  一共有五十萬人來聽他的講道
[00:54:00.920 --> 00:54:12.120]  我對我們今天剛剛受洗或者是信書或者來教會不久的
[00:54:13.800 --> 00:54:16.040]  我們真是proud of我們有一個
[00:54:16.040 --> 00:54:22.680]  方的牧師是有這樣強的步道宣教的負擔
[00:54:22.680 --> 00:54:33.080]  所以凌涼堂是趙世光牧師所定下來的名字 有什麼不好
[00:54:33.080 --> 00:54:35.320]  懂我意思嗎
[00:54:35.320 --> 00:54:41.680]  但是今天有人常常問說 你們凌涼堂 剛才有臺北凌涼堂舉下手來一位
[00:54:43.280 --> 00:54:45.680]  臺北凌涼堂 你知道我們都是一家人嗎
[00:54:45.680 --> 00:54:51.600]  對 人家都以為我們一家人 是不是 確實是一家人
[00:54:51.600 --> 00:54:56.840]  有人常常問說 你們凌涼堂跟臺北凌涼堂是不是一樣的凌涼堂
[00:54:56.840 --> 00:55:05.280]  我說我們同有一個老爸 我們是兄弟 這個比對吧
[00:55:06.680 --> 00:55:14.520]  是不是 一個兄弟在這個生後世 一個兄弟在這個臺北 一個兄弟在新竹 在哪裡在那邊
[00:55:14.520 --> 00:55:20.920]  沒有 那些是孫輩 兄弟輩的來 臺北凌涼堂跟我們算兄弟
[00:55:20.920 --> 00:55:27.400]  生命河凌涼堂 六一凌涼堂 香港六一凌涼堂 算是什麼 算孫輩 懂嗎
[00:55:33.120 --> 00:55:38.960]  但是我不是要大家這個focus在我們今天是凌涼堂 我要講的就是說
[00:55:38.960 --> 00:55:47.360]  千秋之輩你知道嗎 趙世光 慕斯 傳福音 迫切的在那邊火熱的傳福音 到處步道建立了這個凌涼堂
[00:55:47.360 --> 00:55:55.920]  因此神也藉著他這樣子好像把這個DNA 這個步道宣教的DNA放在凌涼堂裡面
[00:55:55.920 --> 00:55:59.480]  所以臺北凌涼堂
[00:56:00.640 --> 00:56:06.640]  如果你去他看他的網站 他們現在已經在全世界值了超過六百間的分堂
[00:56:06.640 --> 00:56:14.360]  香港的六一一凌涼堂 這是我剛講孫子輩
[00:56:14.360 --> 00:56:19.560]  他們也值了超過五十五間的分堂
[00:56:19.560 --> 00:56:29.560]  不是只有在華人中間 也有在非洲什麼什麼什麼這些這些裔族的地方
[00:56:30.720 --> 00:56:31.520]  親愛的孫子輩
[00:56:31.520 --> 00:56:40.640]  所以我有時候想起來我常覺得說 求主憐憫我們洛杉磯凌涼堂
[00:56:40.640 --> 00:56:47.120]  洛杉磯凌涼堂是在北美第一間成立的凌涼堂
[00:56:47.120 --> 00:56:57.360]  但是我們有沒有把這一個傳福音的這個DNA繼續的carry 繼續的carry
[00:56:58.920 --> 00:57:01.960]  親愛的孫子輩 從我們自己開始
[00:57:01.960 --> 00:57:05.600]  跟你旁邊說你要成為一個傳福音的人
[00:57:05.600 --> 00:57:08.480]  我們的
[00:57:08.480 --> 00:57:15.000]  我知道我們現在喜樂在做 喜樂團體在做這個幸福小組
[00:57:15.000 --> 00:57:21.360]  還有金蘋果也準備馬上要做幸福小組 他們因為去年沒有做 所以今年來做
[00:57:22.480 --> 00:57:32.240]  不是只有做幸福小組才可以傳福音 但是重點是要傳福音 跟你旁邊說 重點就是要去傳福音
[00:57:32.240 --> 00:57:40.640]  你說我聖經都沒讀一遍 我告訴你 聖經讀過一遍的人不見得會傳福音
[00:57:40.640 --> 00:57:48.680]  保羅我都不知道他是誰 沒關係 你知道耶穌是誰就好了
[00:57:50.440 --> 00:57:53.400]  從你一開始信主就要開始傳福音
[00:57:53.400 --> 00:57:59.400]  求主幫助我們 所以當我們在這裡祭奠主的時候
[00:57:59.400 --> 00:58:07.080]  每一次剝餅領聖餐的時候 你記得馬太福音二十四章十四節的那句話 這天國的福音
[00:58:07.080 --> 00:58:09.680]  要向萬民做見證
[00:58:09.680 --> 00:58:17.880]  要傳福音 天國的福音要傳遍天下 向萬民做見證 然後怎麼樣 末期才會來到
[00:58:19.920 --> 00:58:26.280]  所以主耶穌要再來 其中一個很重要的事情要發生是什麼 就是福音要傳遍天下
