
[00:00:00.000 --> 00:00:02.800]  Hello 大家好 我是林牧師
[00:20:24.600 --> 00:20:25.640]  但是你可以看到
[00:20:25.640 --> 00:20:28.760]  大家都覺得有一些活動是必要的
[00:20:28.760 --> 00:20:30.640]  或者都要出去透透氣
[00:20:30.640 --> 00:20:33.800]  但是去到教會或者崇拜的時候
[00:20:33.800 --> 00:20:39.080]  我們彷彿不會覺得這個是其中一個的必要
[00:20:39.080 --> 00:20:40.760]  我想要講的就是
[00:20:40.760 --> 00:20:43.760]  健康固然是寶貴
[00:20:43.760 --> 00:20:47.240]  但是靈命的價值是更高
[00:20:47.240 --> 00:20:53.440]  在我們很小心去為我們自己健康
[00:20:53.440 --> 00:20:57.320]  去創造一個保護罩的時候
[00:20:57.320 --> 00:20:58.840]  去關心的時候
[00:20:58.840 --> 00:21:02.240]  我們有沒有想一下我們自己的靈命呢?
[00:21:02.240 --> 00:21:04.160]  總結
[00:21:04.160 --> 00:21:07.120]  我想給一個很簡單的信息去總結
[00:21:07.120 --> 00:21:08.800]  正面這個信息
[00:21:08.800 --> 00:21:10.080]  這個信息就叫做
[00:21:10.080 --> 00:21:14.280]  我想叫大家都去珍惜真實的敬拜
[00:21:14.280 --> 00:21:16.120]  真正的實體的敬拜
[00:21:16.120 --> 00:21:22.680]  我想叫大家珍惜我們有的實體的敬拜
[00:21:22.680 --> 00:21:29.360]  我很特意是這樣用「珍惜」這兩個字的
[00:21:29.360 --> 00:21:31.840]  我不想給一個信息說
[00:21:31.840 --> 00:21:33.320]  大家一定要去崇拜
[00:21:33.320 --> 00:21:35.960]  因為每個人的情況是不一樣的
[00:21:35.960 --> 00:21:38.560]  如果我們當中有一些老人家他說不舒服
[00:21:38.560 --> 00:21:39.800]  我作為一個牧師
[00:21:39.800 --> 00:21:42.000]  我就說你不要去這個禮拜
[00:21:42.000 --> 00:21:42.960]  你休息一下
[00:21:42.960 --> 00:21:46.200]  在家裡遲一點上網你可以聽一聽
[00:21:46.200 --> 00:21:48.720]  或者下個禮拜等你舒服一點
[00:21:48.720 --> 00:21:52.120]  等你身體強健一點
[00:21:52.120 --> 00:21:54.600]  免疫力好一點的時候才回來
[00:21:54.600 --> 00:21:58.240]  我相信去不去教會一個實體的崇拜
[00:21:58.240 --> 00:22:00.440]  每個人的情況不一樣
[00:22:00.440 --> 00:22:03.400]  也都不是一個信心大小的問題
[00:22:03.400 --> 00:22:05.160]  我不想有些人會說
[00:22:05.160 --> 00:22:06.640]  你信心大你就去
[00:22:06.640 --> 00:22:08.240]  是不是我信心大我就脫口罩
[00:22:08.240 --> 00:22:10.200]  不是的嘛 完全
[00:22:10.200 --> 00:22:12.120]  每個人的情況不一樣
[00:22:12.120 --> 00:22:14.520]  但是我想跟大家說
[00:22:14.520 --> 00:22:18.640]  就是我們不要這麼快愛上了這個隔離
[00:22:18.640 --> 00:22:20.840]  一定要拒絕愛上這個隔離
[00:22:20.840 --> 00:22:30.440]  要珍惜我們有一切真正實體崇拜的每一個機會
[00:22:30.440 --> 00:22:32.120]  當我這樣說
[00:22:32.120 --> 00:22:34.640]  或者鼓勵大家去考慮實體崇拜的時候
[00:22:34.640 --> 00:22:39.320]  也都不代表我們鬆懈對疫情掉以輕心
[00:22:39.320 --> 00:22:41.120]  Not at all
[00:22:41.120 --> 00:22:42.520]  但是我想告訴你
[00:22:42.520 --> 00:22:45.280]  外面當它說大家不要鬆懈
[00:22:45.280 --> 00:22:49.320]  大家不要現在就出去相聚的時候
[00:22:49.320 --> 00:22:52.440]  我想它沒有考慮到屬靈的因素
[00:22:52.440 --> 00:22:55.840]  作為基督徒我們當然考慮社會
[00:22:55.840 --> 00:22:57.000]  我們考慮身體
[00:22:57.000 --> 00:22:58.840]  但是我們也都更加有一個
[00:22:58.840 --> 00:23:00.880]  是非基督徒不會考慮的
[00:23:00.880 --> 00:23:03.720]  就是我們靈魂上的需要
[00:23:03.720 --> 00:23:05.240]  在我們教會而言
[00:23:05.240 --> 00:23:08.280]  我們教會真的比起其它教會是有條件的
[00:23:08.280 --> 00:23:10.800]  所以我又不會去批評其它教會
[00:23:10.800 --> 00:23:12.800]  為什麼沒有了實體的崇拜
[00:23:12.800 --> 00:23:15.200]  因為每一家教會的情況都不一樣
[00:23:15.200 --> 00:23:16.880]  我們的優勢在哪裡?
[00:23:16.880 --> 00:23:18.200]  我們有地方
[00:23:18.200 --> 00:23:26.200]  我們可以將那些椅子可以隔離多一點
[00:23:26.200 --> 00:23:29.120]  就是你不會馬上隔離碰到隔離的人
[00:23:29.120 --> 00:23:32.520]  我們的大堂有很多的地方
[00:23:32.520 --> 00:23:34.960]  每一個人我們都鼓勵大家坐鬆一點
[00:23:34.960 --> 00:23:37.040]  除非你是自己家裡一個人
[00:23:37.040 --> 00:23:38.200]  一家人
[00:23:38.200 --> 00:23:39.960]  要不然我們會說你可以坐鬆
[00:23:39.960 --> 00:23:42.920]  而我們有這樣的地方容許我們
[00:23:42.920 --> 00:23:46.640]  我們進來的時候每一個人都會有洗手液
[00:23:46.640 --> 00:23:48.640]  每一個人我們都要戴口罩
[00:23:48.640 --> 00:23:50.360]  我故意弄兩個口罩
[00:23:50.360 --> 00:23:51.640]  一個大人一個小朋友
[00:23:51.640 --> 00:23:53.840]  為什麼?因為我都鼓勵小朋友
[00:23:53.840 --> 00:23:57.200]  在合理的情況之下
[00:23:57.200 --> 00:24:01.160]  是可以來實體的崇拜
[00:24:01.160 --> 00:24:02.800]  我知道小朋友現在不上學
[00:24:02.800 --> 00:24:04.520]  但是不上學不代表你不出街
[00:24:04.520 --> 00:24:07.000]  你小朋友困在家裡都會縮小了
[00:24:07.000 --> 00:24:08.360]  你都會帶他出街
[00:24:08.360 --> 00:24:12.360]  為什麼不考慮可以來實體的崇拜呢?
[00:24:12.360 --> 00:24:14.040]  是不是教會真的更危險呢?
[00:24:14.040 --> 00:24:15.040]  其實不是的
[00:24:15.040 --> 00:24:16.840]  你街上那個人的密集力
[00:24:16.840 --> 00:24:19.600]  比你來公立堂其實更高
[00:24:19.600 --> 00:24:23.880]  我們又會給你量體溫等等
[00:24:23.880 --> 00:24:28.240]  所以我想有兩件事想鼓勵大家
[00:24:28.240 --> 00:24:29.920]  就是一個總結的時候
[00:24:29.920 --> 00:24:33.160]  第一 我想你真的在上帝面前考慮一下
[00:24:33.160 --> 00:24:36.640]  如果你最近已經停了實體崇拜一段時間
[00:24:36.640 --> 00:24:39.320]  可以考慮一下你自己的情況
[00:24:39.320 --> 00:24:44.160]  看看你可不可以嘗試參加一個實體的崇拜
[00:24:44.160 --> 00:24:46.200]  因為這個我要強調
[00:24:46.200 --> 00:24:49.000]  不是因為教會需要你回來
[00:24:49.000 --> 00:24:51.480]  正如我們不是上帝需要我們
[00:24:51.480 --> 00:24:53.920]  是我們真的需要這個實體的崇拜
[00:24:53.920 --> 00:24:57.280]  如果不是我們的靈命是有一個很大的危機
[00:24:57.280 --> 00:25:00.520]  第二 我想你和其他的弟兄姊妹
[00:25:00.520 --> 00:25:03.960]  甚至有一些慕道的朋友分享這個信息
[00:25:03.960 --> 00:25:05.240]  就是告訴他們
[00:25:05.240 --> 00:25:08.600]  公立堂是有崇拜繼續的
[00:25:08.600 --> 00:25:11.920]  而他們是可以考慮
[00:25:11.920 --> 00:25:15.960]  雖然我現在講的可能有些教會它真的停了
[00:25:15.960 --> 00:25:20.400]  這位弟兄姊妹或者朋友就在網上上網
[00:25:20.400 --> 00:25:23.400]  但是其實實體是對他們好的
[00:25:23.400 --> 00:25:26.560]  會不會他們都在找一些人
[00:25:26.560 --> 00:25:29.200]  在找一些地方又可以有實體崇拜
[00:25:29.200 --> 00:25:30.920]  我想你和他們分享這個信息
[00:25:30.920 --> 00:25:35.240]  我們是有這樣的實體
[00:25:35.240 --> 00:25:38.640]  我們都盡量想繼續堅持這個實體的
[00:25:38.640 --> 00:25:43.720]  我自己負責的就是週六五點鐘的廣東話崇拜
[00:25:43.720 --> 00:25:48.960]  和週日11點15分的英語崇拜
[00:25:48.960 --> 00:25:51.360]  記住這個地址
[00:25:51.360 --> 00:25:54.840]  香港銅鑼灣麗頓道119號
[00:25:54.840 --> 00:25:57.240]  我覺得我們真的需要這個東西
[00:25:57.240 --> 00:26:00.480]  還有三個多星期就到復活節
[00:26:00.480 --> 00:26:03.840]  在這個時候我想我們很需要專注思想
[00:26:03.840 --> 00:26:07.200]  耶穌基督祂獨一無二的救恩
[00:26:07.200 --> 00:26:09.760]  當我們很繁忙地思想
[00:26:09.760 --> 00:26:12.080]  怎樣保住我們的健康的時候
[00:26:12.080 --> 00:26:15.440]  我想我們更加需要追求一些永恆
[00:26:15.440 --> 00:26:18.320]  更加實在的東西
[00:26:18.320 --> 00:26:21.280]  就是我們屬靈的拯救
[00:26:21.280 --> 00:26:25.320]  我邀請你在這幾個禮拜裡面來到我們的崇拜
[00:26:25.320 --> 00:26:26.840]  如果你來到的時候
[00:26:26.840 --> 00:26:32.320]  我想請你 我會請你看一場很精彩的拳賽
[00:26:32.320 --> 00:26:34.640]  有一個七個回合的拳賽
[00:26:34.640 --> 00:26:38.320]  我們正在讀的是馬可福音裡面的聖殿爭霸
[00:26:38.320 --> 00:26:41.680]  耶穌最後一個禮拜在聖殿的故事
[00:26:41.680 --> 00:26:44.000]  在當中有七場的拳賽
[00:26:44.000 --> 00:26:47.000]  耶穌贏了所有七場的拳賽
[00:26:47.000 --> 00:26:48.520]  在七場的拳賽裡面
[00:26:48.520 --> 00:26:52.400]  耶穌彰顯了祂自己的榮耀、祂的身份
[00:26:52.400 --> 00:26:55.080]  而每一個拳賽儘管祂得勝
[00:26:55.080 --> 00:26:57.600]  最後都帶祂上我們的十字架
[00:26:57.600 --> 00:27:00.880]  這個是在這個時候
[00:27:00.880 --> 00:27:03.560]  大齋祈的一個很重要的信息
[00:27:03.560 --> 00:27:07.400]  我們的《講到》系列不單止是有廣東話
[00:27:07.400 --> 00:27:10.320]  是雙語廣播 也都有英文
[00:27:10.320 --> 00:27:14.760]  所以歡迎大家真的去考慮
[00:27:14.760 --> 00:27:18.520]  去參與一個實體的崇拜
[00:27:18.520 --> 00:27:21.400]  再次我們的地址最重要的一樣東西
[00:27:21.400 --> 00:27:24.960]  香港銅鑼灣 禮頓道119號
[00:27:24.960 --> 00:27:28.040]  除了我們週六的五點鐘崇拜
[00:27:28.040 --> 00:27:31.160]  週日的英語十一點、十五分的崇拜
[00:27:31.160 --> 00:27:34.800]  我們還有週日的八點半、十一點
[00:27:34.800 --> 00:27:38.800]  和晚上七點半的廣東話崇拜
[00:27:38.800 --> 00:27:41.280]  希望可以在這段時間裡面
[00:27:41.280 --> 00:27:43.680]  在公理堂見到大家
[00:27:43.680 --> 00:27:47.840]  為你們禱告 為香港的教會禱告
