
[00:00:00.000 --> 00:00:06.000]  我們繼續 今天我們講到的主題就是基督眼中的教會
[00:15:48.000 --> 00:15:50.000]  就是一個這樣的意境
[00:15:50.000 --> 00:15:52.000]  如果去到羅馬的話
[00:15:52.000 --> 00:15:54.000]  那個鬥獸場附近
[00:15:54.000 --> 00:15:56.000]  就有一個叫做
[00:15:56.000 --> 00:15:57.000]  提多的
[00:15:57.000 --> 00:15:59.000]  Titus Arch
[00:15:59.000 --> 00:16:01.000]  提多的海船們
[00:16:01.000 --> 00:16:03.000]  他們去慶祝
[00:16:03.000 --> 00:16:05.000]  羅馬軍隊去到巴勒斯坦地
[00:16:05.000 --> 00:16:07.000]  然後打壓了第一次
[00:16:07.000 --> 00:16:10.000]  猶太人的叛亂
[00:16:10.000 --> 00:16:11.000]  打壓了之後
[00:16:11.000 --> 00:16:13.000]  然後就在耶路撒冷的聖殿
[00:16:13.000 --> 00:16:15.000]  扔掉了他們最貴重的東西
[00:16:15.000 --> 00:16:17.000]  你見到左邊那個就是那個城門
[00:16:17.000 --> 00:16:19.000]  就是那個海船門下面
[00:16:19.000 --> 00:16:21.000]  其中一幅畫像
[00:16:21.000 --> 00:16:23.000]  在石頭雕上去的畫像
[00:16:23.000 --> 00:16:25.000]  你見到那些士兵托住
[00:16:25.000 --> 00:16:26.000]  上面一個東西
[00:16:26.000 --> 00:16:28.000]  七燈臺
[00:16:28.000 --> 00:16:29.000]  見到嗎
[00:16:29.000 --> 00:16:30.000]  七燈臺
[00:16:30.000 --> 00:16:32.000]  然後有很多那些的
[00:16:32.000 --> 00:16:33.000]  標語
[00:16:33.000 --> 00:16:35.000]  很多的旗等等
[00:16:35.000 --> 00:16:37.000]  前面的見到
[00:16:37.000 --> 00:16:38.000]  有兩支牆的
[00:16:38.000 --> 00:16:40.000]  那些應該是掃花
[00:16:40.000 --> 00:16:42.000]  就是那些trumpet
[00:16:42.000 --> 00:16:43.000]  在聖殿裏面找到的
[00:16:43.000 --> 00:16:44.000]  那些號角
[00:16:44.000 --> 00:16:46.000]  還有陳設柄等等
[00:16:46.000 --> 00:16:48.000]  全部東西他們拿回來
[00:16:48.000 --> 00:16:49.000]  羅馬
[00:16:49.000 --> 00:16:51.000]  你見到那些士兵穿什麼衣服
[00:16:51.000 --> 00:16:53.000]  左邊你見不到
[00:16:53.000 --> 00:16:55.000]  因爲那些已經剝落了那些顏色
[00:16:55.000 --> 00:16:57.000]  但其實你找回那些跡象的時候
[00:16:57.000 --> 00:17:00.000]  你知道原來本身是彩色的
[00:17:00.000 --> 00:17:02.000]  這些其實是中央電視臺說的東西
[00:17:02.000 --> 00:17:04.000]  羅馬中央電視臺就說
[00:17:04.000 --> 00:17:05.000]  我們多巴逼
[00:17:05.000 --> 00:17:07.000]  這些白衣的人進城的時候
[00:17:07.000 --> 00:17:09.000]  他們海船迴歸的時候
[00:17:09.000 --> 00:17:10.000]  這幫德性者
[00:17:10.000 --> 00:17:14.000]  他們是和王者一起慶祝
[00:17:14.000 --> 00:17:17.000]  耶穌說我纔是德性者
[00:17:17.000 --> 00:17:19.000]  能夠忠於我的
[00:17:19.000 --> 00:17:21.000]  穿起白衣
[00:17:21.000 --> 00:17:26.000]  能夠和我一起進入新天新地
[00:17:26.000 --> 00:17:27.000]  德性的
[00:17:27.000 --> 00:17:29.000]  我讓他白衣穿上
[00:17:29.000 --> 00:17:31.000]  因爲他配穿白衣
[00:17:31.000 --> 00:17:32.000]  在生命策上
[00:17:32.000 --> 00:17:35.000]  不會逃去他的名字
[00:17:35.000 --> 00:17:36.000]  在上帝面前
[00:17:36.000 --> 00:17:37.000]  衆矢者面前
[00:17:37.000 --> 00:17:40.000]  去認你的名字
[00:17:40.000 --> 00:17:41.000]  認你的名字
[00:17:41.000 --> 00:17:42.000]  我想
[00:17:42.000 --> 00:17:43.000]  唯一一件事
[00:17:43.000 --> 00:17:47.000]  幫到我不會裝睡的
[00:17:47.000 --> 00:17:48.000]  就是我知道
[00:17:48.000 --> 00:17:50.000]  Someday I have to answer
[00:17:50.000 --> 00:17:52.000]  有一天
[00:17:52.000 --> 00:17:56.000]  我要在上帝面前回答
[00:17:56.000 --> 00:17:57.000]  到底我這個生命
[00:17:57.000 --> 00:17:59.000]  做了些什麼
[00:17:59.000 --> 00:18:01.000]  爲他做了些什麼
[00:18:01.000 --> 00:18:02.000]  一個宇宙性
[00:18:02.000 --> 00:18:04.000]  一個人生性的問題
[00:18:04.000 --> 00:18:06.000]  一個cosmic question
[00:18:06.000 --> 00:18:07.000]  我們每一個基督徒
[00:18:07.000 --> 00:18:10.000]  我們都需要回答
[00:18:10.000 --> 00:18:11.000]  不要裝睡
[00:18:11.000 --> 00:18:12.000]  因爲將來一定要
[00:18:12.000 --> 00:18:15.000]  去見這位主的時候
[00:18:15.000 --> 00:18:17.000]  交些什麼給他
[00:18:17.000 --> 00:18:18.000]  對嗎
[00:18:18.000 --> 00:18:20.000]  見這位主的時候
[00:18:20.000 --> 00:18:23.000]  我不能夠和主說
[00:18:23.000 --> 00:18:26.000]  Yes, I have been faithful
[00:18:26.000 --> 00:18:27.000]  I have been faithful
[00:18:27.000 --> 00:18:31.000]  for little things
[00:18:31.000 --> 00:18:32.000]  海船迴歸
[00:18:32.000 --> 00:18:35.000]  能夠穿上白衣
[00:18:35.000 --> 00:18:37.000]  今天看完書信的時候
[00:18:37.000 --> 00:18:39.000]  但我們在上帝面前
[00:18:39.000 --> 00:18:40.000]  可以記起
[00:18:40.000 --> 00:18:41.000]  耶穌見你
[00:18:41.000 --> 00:18:44.000]  耶穌看見你的時候
[00:18:44.000 --> 00:18:46.000]  不是看你的過去
[00:18:46.000 --> 00:18:48.000]  Yes, I know
[00:18:48.000 --> 00:18:49.000]  以前你可能爲上帝
[00:18:49.000 --> 00:18:50.000]  做過這一樣
[00:18:50.000 --> 00:18:51.000]  爲上帝做過那樣
[00:18:51.000 --> 00:18:55.000]  可能是很漂亮的東西
[00:18:55.000 --> 00:18:57.000]  但what matters
[00:18:57.000 --> 00:19:01.000]  is now
[00:19:01.000 --> 00:19:04.000]  now into the future
[00:19:04.000 --> 00:19:05.000]  你所關心的
[00:19:05.000 --> 00:19:06.000]  不是你過去
[00:19:06.000 --> 00:19:07.000]  而是你現在
[00:19:07.000 --> 00:19:08.000]  不是你過去的名義
[00:19:08.000 --> 00:19:09.000]  而是現在
[00:19:09.000 --> 00:19:12.000]  你對主的心
[00:19:12.000 --> 00:19:13.000]  我們來到主的面前
[00:19:13.000 --> 00:19:14.000]  我們
[00:19:14.000 --> 00:19:15.000]  好像這封書信一樣
[00:19:15.000 --> 00:19:17.000]  我們要警醒
[00:19:17.000 --> 00:19:18.000]  警醒
[00:19:18.000 --> 00:19:20.000]  然後我們去
[00:19:20.000 --> 00:19:24.000]  不再裝睡
[00:19:24.000 --> 00:19:25.000]  讓主提醒我們
[00:19:25.000 --> 00:19:26.000]  去遵守
[00:19:26.000 --> 00:19:28.000]  去悔改
[00:19:28.000 --> 00:19:30.000]  去警醒
[00:19:30.000 --> 00:19:32.000]  直到他回來的時候
[00:19:32.000 --> 00:19:38.000]  我們都在祈禱
[00:19:38.000 --> 00:19:39.000]  主我們衆大英姐妹
[00:19:39.000 --> 00:19:40.000]  來到你面前
[00:19:40.000 --> 00:19:42.000]  我們求你
[00:19:42.000 --> 00:19:46.000]  求你赦免我們
[00:19:46.000 --> 00:19:47.000]  在生活的忙碌裏面
[00:19:47.000 --> 00:19:48.000]  在生活裏面
[00:19:48.000 --> 00:19:52.000]  我們很多不同的偶像裏面
[00:19:52.000 --> 00:19:55.000]  我們有時的事
[00:19:55.000 --> 00:19:57.000]  我們實在是忘記了
[00:19:57.000 --> 00:19:58.000]  在名義上
[00:19:58.000 --> 00:20:00.000]  好像是活的
[00:20:00.000 --> 00:20:01.000]  但我們心底裏面
[00:20:01.000 --> 00:20:02.000]  我們的生命
[00:20:02.000 --> 00:20:05.000]  我們和上帝之間的關係
[00:20:05.000 --> 00:20:08.000]  往往多時是死的
[00:20:08.000 --> 00:20:11.000]  主要求你再一次去警醒我們
[00:20:11.000 --> 00:20:12.000]  給我們力量
[00:20:12.000 --> 00:20:13.000]  給我們恩典
[00:20:13.000 --> 00:20:15.000]  給我們迴轉
[00:20:15.000 --> 00:20:16.000]  我們知道將來
[00:20:16.000 --> 00:20:18.000]  你爲我們所預備的
[00:20:18.000 --> 00:20:20.000]  像海船迴歸的那種
[00:20:20.000 --> 00:20:23.000]  新天新地的榮耀
[00:20:23.000 --> 00:20:25.000]  並且我們需要在你面前
[00:20:25.000 --> 00:20:28.000]  來到去交漲
[00:20:28.000 --> 00:20:30.000]  主要求你再一次去挑釁我們
[00:20:30.000 --> 00:20:32.000]  挑戰我們
[00:20:32.000 --> 00:20:33.000]  以致我們的生命
[00:20:33.000 --> 00:20:35.000]  不是再回望以前
[00:20:35.000 --> 00:20:37.000]  我們曾經有過的事
[00:20:37.000 --> 00:20:38.000]  因爲你所看到的
[00:20:38.000 --> 00:20:41.000]  是今天我們的心
[00:20:41.000 --> 00:20:43.000]  是不是真正全心全意
[00:20:43.000 --> 00:20:44.000]  來到愛你
[00:20:44.000 --> 00:20:47.000]  全心全意來到服侍你
[00:20:47.000 --> 00:20:48.000]  主要是求你
[00:20:48.000 --> 00:20:49.000]  在我們的生命裏
[00:20:49.000 --> 00:20:51.000]  每一個角落
[00:20:51.000 --> 00:20:54.000]  再一次去做警醒的工作
[00:20:54.000 --> 00:20:56.000]  讓我們醒過來
[00:20:56.000 --> 00:20:57.000]  我們自己個人的生命
[00:20:57.000 --> 00:20:59.000]  我們的家庭
[00:20:59.000 --> 00:21:02.000]  我們的一切
[00:21:02.000 --> 00:21:04.000]  是要向着你
[00:21:04.000 --> 00:21:06.000]  去榮耀你
[00:21:06.000 --> 00:21:08.000]  主要幫助我們的工作
[00:21:08.000 --> 00:21:10.000]  叫我們忠心地去做
[00:21:10.000 --> 00:21:13.000]  不是純粹爲了賺錢
[00:21:13.000 --> 00:21:15.000]  而是去榮耀神靈
[00:21:15.000 --> 00:21:18.000]  去好好管理我們自己的生活
[00:21:18.000 --> 00:21:19.000]  我們的敬拜
[00:21:19.000 --> 00:21:21.000]  不是純粹去follow the motion
[00:21:21.000 --> 00:21:23.000]  去循例式地去做
[00:21:23.000 --> 00:21:25.000]  而是我們真正來到你面前
[00:21:25.000 --> 00:21:29.000]  知道你是我們教會的主
[00:21:29.000 --> 00:21:31.000]  是我們生命裏的主
[00:21:31.000 --> 00:21:33.000]  是我們生命裏每一個房間
[00:21:33.000 --> 00:21:36.000]  每一個方面的主菜
[00:21:36.000 --> 00:21:41.000]  還要求你再一次來做我們的主人
[00:21:41.000 --> 00:21:44.000]  我們娛樂的生活
[00:21:44.000 --> 00:21:46.000]  我們消遣的生活
[00:21:46.000 --> 00:21:48.000]  我們的工作
[00:21:48.000 --> 00:21:49.000]  我們的家庭關係
[00:21:49.000 --> 00:21:50.000]  和其他人的關係
[00:21:50.000 --> 00:21:51.000]  論社的關係
[00:21:51.000 --> 00:21:54.000]  還要再一次來歸給你
[00:21:54.000 --> 00:21:56.000]  求你在我們中間
[00:21:56.000 --> 00:21:57.000]  在我們的生命裏
[00:21:57.000 --> 00:21:58.000]  再一次來做我們的主人
[00:21:58.000 --> 00:22:00.000]  帶領我們
[00:22:00.000 --> 00:22:02.000]  我們這樣祈禱馮主明
