
[00:00:00.000 --> 00:00:04.080]  生命如光 行在光中
[00:22:39.480 --> 00:22:45.640]  Rachel就是要負責去幫這些小朋友拯救他們出來
[00:22:45.640 --> 00:22:51.240]  她說最小的她拯救出來的只有三個月
[00:22:51.240 --> 00:22:56.360]  我都想不到三個月這麼小的小朋友可以做些什麼
[00:22:56.360 --> 00:23:02.520]  但確實她就是要去拯救這些小朋友
[00:23:02.520 --> 00:23:05.640]  她以耶穌基督為榜樣
[00:23:05.640 --> 00:23:09.080]  她很希望可以做到好像她這樣
[00:23:09.080 --> 00:23:12.080]  行公義 厚憐憫
[00:23:12.080 --> 00:23:14.760]  縱使她是一個大狀
[00:23:14.760 --> 00:23:19.400]  她都甘願去幫助這些人
[00:23:19.400 --> 00:23:22.920]  正正就好像我們今天所說的
[00:23:22.920 --> 00:23:28.080]  生命如光 行在光中一樣
[00:23:28.080 --> 00:23:34.840]  接下來第二個就是一個訓練殘奧的教練
[00:23:34.840 --> 00:23:36.160]  你看到這幅相片
[00:23:36.160 --> 00:23:39.680]  他好像坐在輪椅上
[00:23:39.680 --> 00:23:44.320]  但他卻是四肢健全的
[00:23:44.320 --> 00:23:48.840]  他坐在輪椅上只是想去體驗一下
[00:23:48.840 --> 00:23:52.560]  如果他們坐在輪椅上去做運動的時候
[00:23:52.560 --> 00:23:55.280]  那種感覺 那種限制
[00:23:55.280 --> 00:23:57.400]  他就可以幫助他
[00:23:57.400 --> 00:24:01.160]  他也是在英國讀書的
[00:24:01.160 --> 00:24:03.000]  但是很特別
[00:24:03.000 --> 00:24:05.440]  他在香港讀不成書
[00:24:05.440 --> 00:24:08.800]  所以才去到英國讀書
[00:24:08.800 --> 00:24:14.640]  在英國他慢慢一步一步地去認識神
[00:24:14.640 --> 00:24:18.880]  神帶領了他去這個群體裏面
[00:24:18.880 --> 00:24:22.880]  他甚至去帶這群傷殘的運動員
[00:24:22.880 --> 00:24:24.880]  在英國的羽毛球隊
[00:24:24.880 --> 00:24:26.160]  傷殘的羽毛球隊
[00:24:26.160 --> 00:24:31.000]  參加那次的倫敦傷殘奧運
[00:24:31.000 --> 00:24:35.280]  他對這群傷殘兒童很有負擔
[00:24:35.280 --> 00:24:39.040]  他甚至將他的家
[00:24:39.040 --> 00:24:41.360]  如果那些小朋友去他的家
[00:24:41.360 --> 00:24:43.160]  那個運動場很遠
[00:24:43.160 --> 00:24:45.640]  於是他就將自己的家
[00:24:45.640 --> 00:24:49.360]  搬到這群孩子的家附近
[00:24:49.360 --> 00:24:51.120]  讓他們學習
[00:24:51.120 --> 00:24:57.600]  而他自己每一天就要坐50個地鐵站去上班
[00:24:57.600 --> 00:25:00.120]  他用了三年的時間
[00:25:00.120 --> 00:25:02.560]  在他回望的過程當中
[00:25:02.560 --> 00:25:05.640]  他覺得這是神的帶領
[00:25:05.640 --> 00:25:08.920]  如果不是 他沒有可能做得到
[00:25:08.920 --> 00:25:11.560]  早幾年他回到香港
[00:25:11.560 --> 00:25:14.880]  他甚至不再做銀行
[00:25:14.880 --> 00:25:17.560]  他和一群志同道合的人
[00:25:17.560 --> 00:25:20.320]  一起組織了一個NGO
[00:25:20.320 --> 00:25:25.520]  專門幫助一群傷殘的人士
[00:25:25.520 --> 00:25:27.160]  希望在當中
[00:25:27.160 --> 00:25:29.760]  不單止可以幫助他們
[00:25:29.760 --> 00:25:32.960]  在傷殘領域上有什麼幫助
[00:25:32.960 --> 00:25:37.640]  怎樣可以為他們爭取更多權益
[00:25:37.640 --> 00:25:39.680]  神透過TomTom
[00:25:39.680 --> 00:25:41.720]  去告訴我們知道
[00:25:41.720 --> 00:25:44.640]  其實我們一個健全的人
[00:25:44.640 --> 00:25:47.320]  也可以幫助不同的人
[00:25:47.320 --> 00:25:52.000]  雖然我們不可能體驗到他們有什麼艱難
[00:25:52.000 --> 00:25:53.640]  但是他們這個機構
[00:25:53.640 --> 00:25:56.880]  正正就是會帶領我們體驗到
[00:25:56.880 --> 00:26:01.560]  這群傷殘人士的那種辛苦
[00:26:01.560 --> 00:26:03.960]  他會有一個叫做輪椅團
[00:26:03.960 --> 00:26:06.320]  就是每人都坐著輪椅
[00:26:06.320 --> 00:26:09.280]  然後在香港的街道上
[00:26:09.280 --> 00:26:14.080]  嘗試一下怎樣去行 怎樣去走
[00:26:14.080 --> 00:26:15.640]  神告訴我們知道
[00:26:15.640 --> 00:26:17.600]  這兩個年輕人
[00:26:17.600 --> 00:26:21.600]  他們都能夠做得到
[00:26:21.600 --> 00:26:23.280]  這兩個年輕人
[00:26:23.280 --> 00:26:26.000]  他們不愛世界的事
[00:26:26.000 --> 00:26:28.680]  他們行在神的光中
[00:26:28.680 --> 00:26:34.120]  去做神的很好的兒女
[00:26:34.120 --> 00:26:37.520]  下星期林牧師將會告訴我們
[00:26:37.520 --> 00:26:42.920]  什麼叫做不愛世界的事呢?
[00:26:42.920 --> 00:26:45.280]  縱使你可能今天覺得
[00:26:45.280 --> 00:26:48.680]  我要怎樣行 怎樣走呢?
[00:26:48.680 --> 00:26:50.920]  神託付給我們每一個人
[00:26:50.920 --> 00:26:53.360]  都有不同的使命
[00:26:53.360 --> 00:26:56.800]  可能你是要去幫助一些
[00:26:56.800 --> 00:27:00.040]  剛才所說的弱勢社群
[00:27:00.040 --> 00:27:03.680]  也可能你不是去幫助弱勢社群
[00:27:03.680 --> 00:27:06.440]  可能神是放你在職場上
[00:27:06.440 --> 00:27:10.360]  要你在職場上好好去發揮
[00:27:10.360 --> 00:27:13.520]  傳福音 行好行為
[00:27:13.520 --> 00:27:17.640]  又可能神託付給你去從醫
[00:27:17.640 --> 00:27:18.840]  去學醫
[00:27:18.840 --> 00:27:22.040]  你的醫術可以幫助其他人
[00:27:22.040 --> 00:27:25.240]  甚至神給你一把很好的聲線
[00:27:25.240 --> 00:27:28.280]  你去唱歌讚頌祂
[00:27:28.280 --> 00:27:30.800]  當神託付給你的時候
[00:27:30.800 --> 00:27:33.640]  你有沒有去回應呢?
[00:27:33.640 --> 00:27:36.640]  這個都是很重要的
[00:27:36.640 --> 00:27:38.360]  神告訴我們知道
[00:27:38.360 --> 00:27:42.400]  當我們生命要如光一樣的時候
[00:27:42.400 --> 00:27:46.400]  我們必然會行在光當中
[00:27:46.400 --> 00:27:48.640]  求主繼續帶領我們
[00:27:48.640 --> 00:27:50.080]  讓我們的生命
[00:27:50.080 --> 00:27:52.440]  不單止能夠跟祂一樣
[00:27:52.440 --> 00:27:54.480]  發光發熱
[00:27:54.480 --> 00:27:57.520]  同樣我們每一個走出來的
[00:27:57.520 --> 00:27:59.160]  都告訴別人知道
[00:27:59.160 --> 00:28:02.760]  我們就是行在光中
[00:28:02.760 --> 00:28:05.680]  有主在我們的生命裡面
[00:28:05.680 --> 00:28:09.080]  我們一起祈禱
[00:28:09.080 --> 00:28:11.240]  差天父上帝
[00:28:11.240 --> 00:28:12.800]  感謝祢
[00:28:12.800 --> 00:28:15.760]  感謝祢幫助我們
[00:28:15.760 --> 00:28:17.280]  幫助我們
[00:28:17.280 --> 00:28:19.600]  洗去我們的罪
[00:28:19.600 --> 00:28:23.200]  祢派遣耶穌基督來到我們當中
[00:28:23.200 --> 00:28:25.160]  慰藥我們
[00:28:25.160 --> 00:28:27.200]  讓我們的罪
[00:28:27.200 --> 00:28:30.160]  再不用跟隨
[00:28:30.160 --> 00:28:32.120]  求祢給我們的生命
[00:28:32.120 --> 00:28:34.520]  不要再在黑暗當中
[00:28:34.520 --> 00:28:38.760]  幫我們除去所有的黑暗
[00:28:38.760 --> 00:28:42.080]  讓我們行在光明的當中
[00:28:42.080 --> 00:28:45.840]  領受祢賜給我們每一個人的喜樂
[00:28:45.840 --> 00:28:48.040]  和豐盛的生命
[00:28:48.040 --> 00:28:50.720]  讓我們一步一步地
[00:28:50.720 --> 00:28:53.640]  行在祢的光當中
[00:28:53.640 --> 00:28:55.320]  我們同心禱告
[00:28:55.320 --> 00:28:56.760]  奉主名求
[00:28:56.760 --> 00:28:57.760]  阿門
