
[00:00:00.000 --> 00:00:06.000]  2017年過得怎樣?好嗎?
[00:22:57.000 --> 00:23:00.000]  他不疲乏也不困倦
[00:23:00.000 --> 00:23:03.000]  他的智慧無法察覺
[00:23:03.000 --> 00:23:06.000]  這個神其實你知道
[00:23:06.000 --> 00:23:10.000]  你認識他
[00:23:10.000 --> 00:23:15.000]  不過當處境改變的時候
[00:23:15.000 --> 00:23:18.000]  是不是這個神就改變了
[00:23:18.000 --> 00:23:20.000]  會不會呢
[00:23:20.000 --> 00:23:24.000]  有時當我們面對的處境一改變
[00:23:24.000 --> 00:23:31.000]  發覺會不會連你心裡所相信的上帝都改變了
[00:23:31.000 --> 00:23:33.000]  本來不是這樣的
[00:23:33.000 --> 00:23:35.000]  但因著這個環境一改變
[00:23:35.000 --> 00:23:37.000]  面對的事情改變
[00:23:37.000 --> 00:23:40.000]  和老婆吵了一場架之後
[00:23:40.000 --> 00:23:43.000]  連上帝都改變了
[00:23:43.000 --> 00:23:46.000]  有時我們心裡的上帝
[00:23:46.000 --> 00:23:49.000]  是我們改變了他
[00:23:49.000 --> 00:23:53.000]  但這一位永在的神耶和華
[00:23:53.000 --> 00:23:57.000]  他是創造地極的主
[00:23:57.000 --> 00:24:02.000]  他永不改變
[00:24:02.000 --> 00:24:06.000]  然後從二十八到三十一節
[00:24:06.000 --> 00:24:10.000]  短短的四節經文
[00:24:10.000 --> 00:24:15.000]  出現了四次的疲乏
[00:24:15.000 --> 00:24:18.000]  三次的困倦
[00:24:18.000 --> 00:24:23.000]  疲乏困倦疲乏困倦
[00:24:23.000 --> 00:24:26.000]  一個顯示的是
[00:24:26.000 --> 00:24:29.000]  一班被擄的猶大人
[00:24:29.000 --> 00:24:31.000]  他們的境況
[00:24:31.000 --> 00:24:33.000]  心靈
[00:24:33.000 --> 00:24:35.000]  不一定是肉體
[00:24:35.000 --> 00:24:38.000]  心靈裡的疲乏困倦
[00:24:38.000 --> 00:24:42.000]  無助無望
[00:24:42.000 --> 00:24:46.000]  猶大人在巴比倫的情況
[00:24:46.000 --> 00:24:49.000]  我們在聖經裡看得不多
[00:24:49.000 --> 00:24:51.000]  不過詩篇裡
[00:24:51.000 --> 00:24:54.000]  詩篇一百三十七篇
[00:24:54.000 --> 00:24:57.000]  在那裡
[00:24:57.000 --> 00:25:00.000]  來描述他們在巴比倫的情況
[00:25:00.000 --> 00:25:03.000]  一百三十七篇第一至四節
[00:25:03.000 --> 00:25:06.000]  那裡說我們在巴比倫的河邊坐在那裡
[00:25:06.000 --> 00:25:08.000]  一追上石鞍
[00:25:08.000 --> 00:25:11.000]  就是耶路撒冷就哭了
[00:25:11.000 --> 00:25:13.000]  在一排的柳樹當中
[00:25:13.000 --> 00:25:16.000]  我們掛上我們的樹琴
[00:25:16.000 --> 00:25:18.000]  然後擄掠我們的
[00:25:18.000 --> 00:25:21.000]  在那裡要我們唱歌
[00:25:21.000 --> 00:25:22.000]  搶奪我們的
[00:25:22.000 --> 00:25:25.000]  要我們為他們作惡
[00:25:25.000 --> 00:25:27.000]  然後告訴我們
[00:25:27.000 --> 00:25:30.000]  幫我們唱一首石鞍的歌
[00:25:30.000 --> 00:25:32.000]  唱給我們聽
[00:25:32.000 --> 00:25:34.000]  他們怎麼說
[00:25:34.000 --> 00:25:37.000]  我們怎能在外邦的土地上
[00:25:37.000 --> 00:25:40.000]  唱耶和華的歌呢
[00:25:40.000 --> 00:25:42.000]  這正是代表他們
[00:25:42.000 --> 00:25:45.000]  被擄的人的心情
[00:25:45.000 --> 00:25:47.000]  在外邦那裡
[00:25:47.000 --> 00:25:52.000]  怎樣去唱敬拜耶和華的歌
[00:25:52.000 --> 00:25:55.000]  很矛盾的心情
[00:25:55.000 --> 00:25:59.000]  疲乏困倦
[00:26:03.000 --> 00:26:05.000]  早兩年
[00:26:05.000 --> 00:26:08.000]  如果我們早上搭巴士
[00:26:08.000 --> 00:26:09.000]  兩三年吧
[00:26:09.000 --> 00:26:11.000]  搭巴士搭地鐵
[00:26:11.000 --> 00:26:14.000]  我們會看到那些人怎樣
[00:26:14.000 --> 00:26:17.000]  很多在那裡黑眼睛睡
[00:26:17.000 --> 00:26:19.000]  在那裡睡覺
[00:26:19.000 --> 00:26:22.000]  不過如果今天我們搭巴士搭地鐵
[00:26:22.000 --> 00:26:25.000]  沒什麼人睡覺
[00:26:25.000 --> 00:26:28.000]  在那裡做什麼
[00:26:28.000 --> 00:26:30.000]  對著手機
[00:26:30.000 --> 00:26:32.000]  是不是那些人
[00:26:32.000 --> 00:26:35.000]  沒那麼疲乏沒那麼困倦
[00:26:35.000 --> 00:26:39.000]  我想不是
[00:26:39.000 --> 00:26:41.000]  只不過是更加疲乏
[00:26:41.000 --> 00:26:43.000]  更加困倦
[00:26:43.000 --> 00:26:47.000]  帶著更疲乏更困倦的身體
[00:26:47.000 --> 00:26:49.000]  去上班
[00:26:49.000 --> 00:26:52.000]  因為連在巴士
[00:26:52.000 --> 00:26:55.000]  在車上休息的時間
[00:26:55.000 --> 00:26:58.000]  都被自己剝奪了
[00:26:58.000 --> 00:27:01.000]  疲乏困倦
[00:27:01.000 --> 00:27:04.000]  是不是我們今天的情況
[00:27:04.000 --> 00:27:06.000]  要上班的人
[00:27:06.000 --> 00:27:08.000]  上班很累
[00:27:08.000 --> 00:27:10.000]  下班呢
[00:27:10.000 --> 00:27:12.000]  更累
[00:27:12.000 --> 00:27:14.000]  回家呢
[00:27:14.000 --> 00:27:16.000]  就沒那麼累了
[00:27:16.000 --> 00:27:17.000]  接著又忘記了
[00:27:17.000 --> 00:27:20.000]  第二天再重複一些這樣的情況
[00:27:20.000 --> 00:27:23.000]  在政治上面對的問題
[00:27:23.000 --> 00:27:26.000]  也都叫我們疲乏困倦
[00:27:26.000 --> 00:27:28.000]  所以
[00:27:28.000 --> 00:27:31.000]  遊行的人數越來越少
[00:27:31.000 --> 00:27:34.000]  是不是因為贊成的人多了
[00:27:34.000 --> 00:27:36.000]  反對的人少了
[00:27:36.000 --> 00:27:37.000]  不是
[00:27:37.000 --> 00:27:39.000]  而是我們太疲乏了
[00:27:39.000 --> 00:27:41.000]  都無謂去反對
[00:27:41.000 --> 00:27:43.000]  沒用了
[00:27:43.000 --> 00:27:45.000]  帶著這樣的心情
[00:27:45.000 --> 00:27:47.000]  去到面對
[00:27:47.000 --> 00:27:49.000]  信仰上面
[00:27:49.000 --> 00:27:51.000]  是不是這樣
[00:27:51.000 --> 00:27:53.000]  你和上帝的關係
[00:27:53.000 --> 00:27:55.000]  是不是都是這樣
[00:27:55.000 --> 00:27:58.000]  好像太累了
[00:27:58.000 --> 00:28:00.000]  敬拜
[00:28:00.000 --> 00:28:03.000]  來一來吧
[00:28:03.000 --> 00:28:05.000]  呼喊
[00:28:05.000 --> 00:28:07.000]  興奮
[00:28:07.000 --> 00:28:09.000]  興奮什麼
[00:28:09.000 --> 00:28:13.000]  有什麼好呼喊呢
[00:28:13.000 --> 00:28:17.000]  信仰上面是不是這樣
[00:28:17.000 --> 00:28:19.000]  聖經告訴我們
[00:28:19.000 --> 00:28:21.000]  就是年輕人都要疲乏困倦
[00:28:21.000 --> 00:28:24.000]  強壯的也必存然跌倒
[00:28:24.000 --> 00:28:27.000]  我們要接受一個事實
[00:28:27.000 --> 00:28:29.000]  疲乏困倦
[00:28:29.000 --> 00:28:31.000]  是我們都有的
[00:28:31.000 --> 00:28:35.000]  連最有活力的少年人
[00:28:35.000 --> 00:28:37.000]  最強壯的人
[00:28:37.000 --> 00:28:39.000]  都會疲乏
[00:28:39.000 --> 00:28:40.000]  你是不是
[00:28:40.000 --> 00:28:43.000]  我已經不是少年人了
[00:28:43.000 --> 00:28:45.000]  少年人都會疲乏
[00:28:45.000 --> 00:28:46.000]  所以
[00:28:46.000 --> 00:28:48.000]  疲乏困倦
[00:28:48.000 --> 00:28:50.000]  我們要接受
[00:28:50.000 --> 00:28:52.000]  是我們的本相
[00:28:52.000 --> 00:28:54.000]  我們都是這樣
[00:28:54.000 --> 00:28:56.000]  不過
[00:28:56.000 --> 00:28:59.000]  我們也不需要被疲乏困倦
[00:28:59.000 --> 00:29:01.000]  來捆綁我們
[00:29:01.000 --> 00:29:05.000]  以致影響我們和上帝的關係
[00:29:05.000 --> 00:29:07.000]  三十一節
[00:29:07.000 --> 00:29:09.000]  我們經常寫給人
[00:29:09.000 --> 00:29:11.000]  送給人的金句
[00:29:11.000 --> 00:29:13.000]  但等候耶和華的
[00:29:13.000 --> 00:29:15.000]  必重新得力
[00:29:15.000 --> 00:29:17.000]  他們必如鷹
[00:29:17.000 --> 00:29:19.000]  展翅上騰
[00:29:19.000 --> 00:29:21.000]  他們奔跑卻不困倦
[00:29:21.000 --> 00:29:25.000]  行走卻不疲乏
[00:29:25.000 --> 00:29:30.000]  疲乏困倦的人
[00:29:30.000 --> 00:29:33.000]  可以重新得力
[00:29:33.000 --> 00:29:35.000]  秘訣是什麼
[00:29:35.000 --> 00:29:39.000]  等候耶和華
[00:29:39.000 --> 00:29:43.000]  什麼叫等候耶和華
[00:29:43.000 --> 00:29:45.000]  等候耶和華
[00:29:45.000 --> 00:29:47.000]  等耶和華
[00:29:47.000 --> 00:29:50.000]  什麼意思
[00:29:50.000 --> 00:29:52.000]  很難解釋
[00:29:52.000 --> 00:29:54.000]  不過在《耳塞俠書》裡面
[00:29:54.000 --> 00:29:56.000]  也有一個例子
[00:29:56.000 --> 00:30:00.000]  《耳塞俠書》第七章第八章
[00:30:00.000 --> 00:30:01.000]  也說到
[00:30:01.000 --> 00:30:05.000]  以色列人面對一件事
[00:30:05.000 --> 00:30:08.000]  猶大國在南邊
[00:30:08.000 --> 00:30:09.000]  當時
[00:30:09.000 --> 00:30:11.000]  北國以色列還未亡
[00:30:11.000 --> 00:30:13.000]  在他們的北面
[00:30:13.000 --> 00:30:15.000]  即是地圖上
[00:30:15.000 --> 00:30:18.000]  再上就是亞蘭
[00:30:18.000 --> 00:30:19.000]  這個國家
[00:30:19.000 --> 00:30:21.000]  而當時他們面對的
[00:30:21.000 --> 00:30:26.000]  就是從再北面的亞述的威脅
[00:30:26.000 --> 00:30:28.000]  亞述越來越強
[00:30:28.000 --> 00:30:30.000]  而亞述要攻擊
[00:30:30.000 --> 00:30:33.000]  如果亞述要攻擊猶大
[00:30:33.000 --> 00:30:36.000]  猶大就應該安全一點
[00:30:36.000 --> 00:30:37.000]  為什麼
[00:30:37.000 --> 00:30:39.000]  因為上面有另外兩個國家
[00:30:39.000 --> 00:30:41.000]  來擋住
[00:30:41.000 --> 00:30:42.000]  一個以色列
[00:30:42.000 --> 00:30:45.000]  一個亞蘭
[00:30:45.000 --> 00:30:48.000]  當時他們正面對這樣的威脅
[00:30:48.000 --> 00:30:52.000]  所以亞蘭和以色列聯合起來
[00:30:52.000 --> 00:30:56.000]  他們也來邀請猶大
[00:30:56.000 --> 00:31:00.000]  加入我們三個國家
[00:31:00.000 --> 00:31:01.000]  聯合起來
[00:31:01.000 --> 00:31:05.000]  可以更加容易去抵擋亞述
[00:31:05.000 --> 00:31:08.000]  不過當時的猶大王阿哈斯
[00:31:08.000 --> 00:31:10.000]  不願意
[00:31:10.000 --> 00:31:14.000]  不和亞蘭和以色列結盟
[00:31:14.000 --> 00:31:17.000]  反而去投靠亞述
[00:31:17.000 --> 00:31:21.000]  猶大這麼做
[00:31:21.000 --> 00:31:23.000]  帶來的是什麼
[00:31:23.000 --> 00:31:25.000]  亞蘭和以色列
[00:31:25.000 --> 00:31:27.000]  就要先攻打
[00:31:27.000 --> 00:31:30.000]  因為如果他們在北面
[00:31:30.000 --> 00:31:32.000]  面對亞述的攻擊的時候
[00:31:32.000 --> 00:31:34.000]  他們一定要先搞定下面
[00:31:34.000 --> 00:31:36.000]  否則下面再攻打他們
[00:31:36.000 --> 00:31:38.000]  他們就防守不了
[00:31:38.000 --> 00:31:40.000]  所以他們兩個國家聯合
[00:31:40.000 --> 00:31:44.000]  來攻打猶大
[00:31:44.000 --> 00:31:48.000]  阿哈斯面對這個情況
[00:31:48.000 --> 00:31:49.000]  第七章就說
[00:31:49.000 --> 00:31:52.000]  整個國家都很害怕
[00:31:52.000 --> 00:31:53.000]  震動
[00:31:53.000 --> 00:31:56.000]  不過上帝就差派先知爾賽亞
[00:31:56.000 --> 00:31:58.000]  來告訴他們
[00:31:58.000 --> 00:32:00.000]  你不用怕他們
[00:32:00.000 --> 00:32:02.000]  不用怕這兩個國家
[00:32:02.000 --> 00:32:04.000]  這兩個國家
[00:32:04.000 --> 00:32:07.000]  只是無煙的火把頭
[00:32:07.000 --> 00:32:09.000]  就是什麼
[00:32:09.000 --> 00:32:11.000]  只有煙
[00:32:11.000 --> 00:32:12.000]  燒不著
[00:32:12.000 --> 00:32:16.000]  燒一會就沒了
[00:32:16.000 --> 00:32:19.000]  他們的威脅不會是長遠的
[00:32:19.000 --> 00:32:24.000]  先知還給了一個兆頭
[00:32:24.000 --> 00:32:25.000]  一個證據
[00:32:25.000 --> 00:32:27.000]  必有同女懷孕生子
[00:32:27.000 --> 00:32:29.000]  經文就是從這裡出來
[00:32:29.000 --> 00:32:32.000]  當時用一句
[00:32:32.000 --> 00:32:35.000]  說會有一個嬰孩出世
[00:32:35.000 --> 00:32:39.000]  我相信是說第八章
[00:32:39.000 --> 00:32:42.000]  以賽亞的兒子出世
[00:32:42.000 --> 00:32:46.000]  到兒子能夠分辨是非的時候
[00:32:46.000 --> 00:32:49.000]  他們的威脅就會解除
[00:32:49.000 --> 00:32:51.000]  分辨是非
[00:32:51.000 --> 00:32:52.000]  有些人解釋
[00:32:52.000 --> 00:32:54.000]  大概兩年
[00:32:54.000 --> 00:32:55.000]  兩歲多
[00:32:55.000 --> 00:32:56.000]  孩子都懂得
[00:32:56.000 --> 00:32:58.000]  哪些對哪些不對
[00:32:58.000 --> 00:33:00.000]  兩年左右
[00:33:00.000 --> 00:33:03.000]  他們的威脅就會解除
[00:33:03.000 --> 00:33:05.000]  不過阿哈斯
[00:33:05.000 --> 00:33:07.000]  就沒有相信
[00:33:07.000 --> 00:33:09.000]  沒有依靠耶和華
[00:33:09.000 --> 00:33:13.000]  反而去投靠了亞述
[00:33:13.000 --> 00:33:15.000]  結果帶來的是什麼呢
[00:33:15.000 --> 00:33:17.000]  帶來的是
[00:33:17.000 --> 00:33:19.000]  這兩個國家的威脅
[00:33:19.000 --> 00:33:20.000]  很快就消失了
[00:33:20.000 --> 00:33:22.000]  因為他們兩個國家
[00:33:22.000 --> 00:33:24.000]  被亞述攻陷了
[00:33:24.000 --> 00:33:27.000]  而阿哈斯帶來的是
[00:33:27.000 --> 00:33:30.000]  把自己國家的財富
[00:33:30.000 --> 00:33:32.000]  給了亞述
[00:33:32.000 --> 00:33:35.000]  也把亞述的一個神像
[00:33:35.000 --> 00:33:38.000]  吸入了聖殿的敬拜當中
[00:33:38.000 --> 00:33:42.000]  帶來的是他們離棄了耶和華
[00:33:42.000 --> 00:33:44.000]  兩年的時間
[00:33:44.000 --> 00:33:45.000]  他們沒有等待
[00:33:45.000 --> 00:33:47.000]  沒有等候耶和華
[00:33:47.000 --> 00:33:48.000]  來到工作
[00:33:48.000 --> 00:33:50.000]  反而自己的心
[00:33:50.000 --> 00:33:52.000]  因著驚慌
[00:33:52.000 --> 00:33:54.000]  投靠了亞述
[00:33:54.000 --> 00:33:58.000]  不聽先知的說話
[00:33:58.000 --> 00:34:01.000]  等候耶和華
[00:34:01.000 --> 00:34:03.000]  其實包括的是什麼呢
[00:34:03.000 --> 00:34:05.000]  包括的是
[00:34:05.000 --> 00:34:07.000]  你要有耐性
[00:34:07.000 --> 00:34:09.000]  你要對上帝忠心
[00:34:09.000 --> 00:34:11.000]  你要相信
[00:34:11.000 --> 00:34:13.000]  你要信服
[00:34:13.000 --> 00:34:15.000]  聽從耶和華
[00:34:15.000 --> 00:34:17.000]  聽從耶和華的
[00:34:17.000 --> 00:34:20.000]  要如鷹展翅上騰
[00:34:20.000 --> 00:34:22.000]  如鷹展翅上騰
[00:34:22.000 --> 00:34:24.000]  我覺得最簡單的解釋
[00:34:24.000 --> 00:34:27.000]  就是你看到那些鷹飛行
[00:34:27.000 --> 00:34:30.000]  就是攤開它的雙翼
[00:34:30.000 --> 00:34:33.000]  就可以飛得很高飛得很遠
[00:34:33.000 --> 00:34:35.000]  不用很辛苦在這裡拍翼
[00:34:35.000 --> 00:34:37.000]  是不是
[00:34:37.000 --> 00:34:39.000]  倚靠耶和華的人
[00:34:39.000 --> 00:34:40.000]  是不是就是這樣呢
[00:34:40.000 --> 00:34:42.000]  可以很輕鬆的
[00:34:42.000 --> 00:34:45.000]  就順著這個氣流
[00:34:45.000 --> 00:34:47.000]  就去到
[00:34:47.000 --> 00:34:49.000]  享受在空中
[00:34:49.000 --> 00:34:50.000]  翱翔
[00:34:50.000 --> 00:34:52.000]  那個情況
[00:34:52.000 --> 00:34:54.000]  仰望耶和華的人
[00:34:54.000 --> 00:34:56.000]  我們可以很輕鬆
[00:34:56.000 --> 00:34:58.000]  面對我們的人生
[00:34:58.000 --> 00:35:02.000]  包括一切的風浪
[00:35:02.000 --> 00:35:04.000]  耶和華是不是輸給
[00:35:04.000 --> 00:35:06.000]  巴比倫的神
[00:35:06.000 --> 00:35:10.000]  耶和華是不是離棄猶大人
[00:35:10.000 --> 00:35:12.000]  絕對不是
[00:35:12.000 --> 00:35:14.000]  聖經告訴我們
[00:35:14.000 --> 00:35:17.000]  耶和華是掌權的主
[00:35:17.000 --> 00:35:19.000]  祂是創造的主
[00:35:19.000 --> 00:35:21.000]  祂是一直看著
[00:35:21.000 --> 00:35:23.000]  這些猶大人的主
[00:35:23.000 --> 00:35:25.000]  但假如他們只是
[00:35:25.000 --> 00:35:27.000]  看自己的遭遇
[00:35:27.000 --> 00:35:29.000]  假如我們今天也是一樣
[00:35:29.000 --> 00:35:31.000]  看我們的情況
[00:35:31.000 --> 00:35:33.000]  有時候我們強的時候
[00:35:33.000 --> 00:35:35.000]  我們就埋怨上帝
[00:35:35.000 --> 00:35:37.000]  我們自己不對的時候
[00:35:37.000 --> 00:35:39.000]  我們就內疚
[00:35:39.000 --> 00:35:41.000]  很多時候我們看的
[00:35:41.000 --> 00:35:43.000]  只是我們自己
[00:35:43.000 --> 00:35:45.000]  經文叫我們看的是什麼呢
[00:35:45.000 --> 00:35:47.000]  向上舉目
[00:35:47.000 --> 00:35:49.000]  望一位
[00:35:49.000 --> 00:35:52.000]  創造天地萬物的主
[00:35:52.000 --> 00:35:55.000]  望一位萬軍的耶和華
[00:35:55.000 --> 00:35:57.000]  仰望他
[00:35:57.000 --> 00:36:01.000]  在我辦公室裏面
[00:36:01.000 --> 00:36:05.000]  有一張OMF海外基督使團
[00:36:05.000 --> 00:36:07.000]  也是以前的中國內地會
[00:36:07.000 --> 00:36:11.000]  一些宣教士的海報
[00:36:11.000 --> 00:36:13.000]  其中有一句說話
[00:36:13.000 --> 00:36:15.000]  這樣說
[00:36:15.000 --> 00:36:21.000]  我相信這是內地會宣教士的格言
[00:36:21.000 --> 00:36:27.000]  那裏說我們需要的並非偉大的信心
[00:36:27.000 --> 00:36:33.000]  而是要信靠一位偉大的神
[00:36:33.000 --> 00:36:37.000]  今天我們沒有很大的信心
[00:36:37.000 --> 00:36:39.000]  你有沒有很大的信心
[00:36:39.000 --> 00:36:41.000]  不過如果你有很大的信心
[00:36:41.000 --> 00:36:45.000]  你只是相信一些虛假的東西
[00:36:45.000 --> 00:36:47.000]  一個沒有用
[00:36:47.000 --> 00:36:49.000]  反而你說我的信心微小
[00:36:49.000 --> 00:36:51.000]  但我的信心
[00:36:51.000 --> 00:36:55.000]  是信靠一位偉大的耶和華上帝
[00:36:55.000 --> 00:36:57.000]  雖然我的信心小
[00:36:57.000 --> 00:36:59.000]  一個是更重要
[00:36:59.000 --> 00:37:03.000]  2018年明天就來了
[00:37:03.000 --> 00:37:05.000]  我們不知道2018年是怎樣
[00:37:05.000 --> 00:37:07.000]  不知道我們前面的路是怎樣
[00:37:07.000 --> 00:37:11.000]  但是讓我們知道
[00:37:11.000 --> 00:37:13.000]  耶和華永不改變
[00:37:13.000 --> 00:37:15.000]  他是偉大的主
[00:37:15.000 --> 00:37:17.000]  是值得我們相信
[00:37:17.000 --> 00:37:19.000]  讓我們向他舉目
[00:37:19.000 --> 00:37:21.000]  定睛在他的身上
[00:37:21.000 --> 00:37:23.000]  我們一起祈禱
[00:37:23.000 --> 00:37:25.000]  主幫助我們
[00:37:25.000 --> 00:37:27.000]  定睛仰望你
[00:37:27.000 --> 00:37:29.000]  倚靠你
[00:37:29.000 --> 00:37:31.000]  渡過2017
[00:37:31.000 --> 00:37:33.000]  踏進2018
[00:37:33.000 --> 00:37:35.000]  讓你成為我們生命的主
[00:37:35.000 --> 00:37:37.000]  歷史的主
[00:37:37.000 --> 00:37:39.000]  奉耶穌基督的聖名
