
[00:00:00.000 --> 00:00:04.320]  今天要和大家分享的訊息就是
[00:19:59.400 --> 00:20:02.400]  她們姐姐說使徒以為是
[00:20:02.400 --> 00:20:04.400]  胡言
[00:20:04.400 --> 00:20:06.400]  都不相信
[00:20:06.400 --> 00:20:08.400]  原來第一批的懷疑論者
[00:20:08.400 --> 00:20:10.400]  竟然是這班使徒
[00:20:10.400 --> 00:20:13.400]  這班使徒聽見婦女說
[00:20:13.400 --> 00:20:14.400]  哎呀不見了
[00:20:14.400 --> 00:20:16.400]  不見了耶穌的屍體
[00:20:16.400 --> 00:20:20.400]  可能這班使徒就說
[00:20:20.400 --> 00:20:22.400]  Nonsense
[00:20:22.400 --> 00:20:23.400]  一派胡言
[00:20:23.400 --> 00:20:25.400]  無稽之談
[00:20:25.400 --> 00:20:27.400]  他們不相信
[00:20:27.400 --> 00:20:29.400]  他們根本難以接受
[00:20:29.400 --> 00:20:30.400]  耶穌復活的事情
[00:20:30.400 --> 00:20:31.400]  什麼耶穌復活
[00:20:31.400 --> 00:20:33.400]  在不是耶穌死之前
[00:20:33.400 --> 00:20:35.400]  已經預言過了嗎
[00:20:35.400 --> 00:20:38.400]  並且預言過很多次
[00:20:38.400 --> 00:20:42.400]  為什麼他們不能夠接受呢
[00:20:42.400 --> 00:20:46.400]  弟兄姊妹今天有什麼
[00:20:46.400 --> 00:20:48.400]  神自己說的話
[00:20:48.400 --> 00:20:49.400]  說的應許
[00:20:49.400 --> 00:20:53.400]  是你不能夠接受的呢
[00:20:53.400 --> 00:20:57.400]  是你難以接受的呢
[00:20:57.400 --> 00:21:00.400]  信仰的路程
[00:21:00.400 --> 00:21:01.400]  聖經一早說
[00:21:01.400 --> 00:21:02.400]  是要付代價
[00:21:02.400 --> 00:21:05.400]  是要走這條十字架的道路
[00:21:05.400 --> 00:21:06.400]  我們命被人攻擊
[00:21:06.400 --> 00:21:10.400]  命被人來插的時候
[00:21:10.400 --> 00:21:12.400]  我們說我們不可以這麼吃虧
[00:21:12.400 --> 00:21:13.400]  我們要怎樣怎樣
[00:21:13.400 --> 00:21:16.400]  但是聖經又怎麼說呢
[00:21:16.400 --> 00:21:19.400]  仍要愛你的仇敵
[00:21:19.400 --> 00:21:22.400]  為他們祈禱
[00:21:22.400 --> 00:21:24.400]  他們越是感恩越
[00:21:24.400 --> 00:21:26.400]  我們每一個信徒
[00:21:26.400 --> 00:21:28.400]  我們每一天都遇到不同的事情
[00:21:28.400 --> 00:21:29.400]  有些逆境的事情
[00:21:29.400 --> 00:21:31.400]  有些順境的事情
[00:21:31.400 --> 00:21:34.400]  我們凡事感恩
[00:21:34.400 --> 00:21:35.400]  我們很難接受
[00:21:35.400 --> 00:21:41.400]  我們難道遇到很不順利的事情
[00:21:41.400 --> 00:21:44.400]  我們也要感恩嗎
[00:21:44.400 --> 00:21:45.400]  聖經說凡事感恩
[00:21:45.400 --> 00:21:47.400]  我們不能夠接受
[00:21:47.400 --> 00:21:48.400]  難以接受
[00:21:48.400 --> 00:21:49.400]  就好像我們難以接受
[00:21:49.400 --> 00:21:51.400]  復活的事情
[00:21:51.400 --> 00:21:53.400]  有些神學家去看聖經
[00:21:53.400 --> 00:21:56.400]  是會將聖經裏面全部的神跡
[00:21:56.400 --> 00:21:58.400]  拔出來的
[00:21:58.400 --> 00:22:00.400]  全部通不過他的大腦
[00:22:00.400 --> 00:22:02.400]  他的理性的經文
[00:22:02.400 --> 00:22:05.400]  以及神行的神跡
[00:22:05.400 --> 00:22:06.400]  全部抽出來
[00:22:06.400 --> 00:22:07.400]  然後抽出來
[00:22:07.400 --> 00:22:09.400]  這一本就是聖經
[00:22:09.400 --> 00:22:10.400]  因為這一本聖經
[00:22:10.400 --> 00:22:13.400]  是能夠通過他的大腦的思想
[00:22:13.400 --> 00:22:17.400]  這一本還是聖經嗎
[00:22:17.400 --> 00:22:21.400]  難以接受復活的事情
[00:22:21.400 --> 00:22:22.400]  丙姐妹
[00:22:22.400 --> 00:22:24.400]  今天可以思想一下
[00:22:24.400 --> 00:22:28.400]  你預計到的是什麼事情
[00:22:28.400 --> 00:22:32.400]  當神在聖經裏面跟我們說的話
[00:22:32.400 --> 00:22:35.400]  是否也難以接受呢
[00:22:35.400 --> 00:22:36.400]  德國神學家
[00:22:36.400 --> 00:22:39.400]  郭華牧師在《獄中書簡》裏面說
[00:22:39.400 --> 00:22:42.400]  基督並非以祂的全能來幫助我們
[00:22:42.400 --> 00:22:49.400]  而是以祂的軟弱和痛苦來幫助我們
[00:22:49.400 --> 00:22:51.400]  我們也難以想像
[00:22:51.400 --> 00:22:52.400]  我們也難以接受
[00:22:52.400 --> 00:22:55.400]  為什麼不是祂的全能來幫助我們
[00:22:55.400 --> 00:22:58.400]  我們現在有病有痛立即要治好
[00:22:58.400 --> 00:22:59.400]  一切的事情
[00:22:59.400 --> 00:23:02.400]  要完全按照我們自己的意思
[00:23:02.400 --> 00:23:04.400]  按照我們自己的人的理解
[00:23:04.400 --> 00:23:09.400]  按照我們能夠接受的事情去做
[00:23:09.400 --> 00:23:11.400]  不是的
[00:23:11.400 --> 00:23:13.400]  如果這樣的話
[00:23:13.400 --> 00:23:16.400]  你是神了
[00:23:16.400 --> 00:23:17.400]  第三
[00:23:17.400 --> 00:23:18.400]  為什麼他們打不開眼睛
[00:23:18.400 --> 00:23:20.400]  認不出耶穌呢
[00:23:20.400 --> 00:23:21.400]  缺乏信心
[00:23:21.400 --> 00:23:25.400]  帶來痛苦的回憶
[00:23:25.400 --> 00:23:26.400]  耶穌對他們說
[00:23:26.400 --> 00:23:30.400]  你們走路彼此談論的是什麼呢
[00:23:30.400 --> 00:23:31.400]  他們就站著
[00:23:31.400 --> 00:23:34.400]  臉上戴著愁容
[00:23:34.400 --> 00:23:36.400]  今天我們回教會
[00:23:36.400 --> 00:23:39.400]  我也發覺
[00:23:39.400 --> 00:23:46.400]  很多人越回越是臉上戴著愁容
[00:23:46.400 --> 00:23:49.400]  不是回完教會臉上戴著
[00:23:49.400 --> 00:23:51.400]  亮熱生命
[00:23:51.400 --> 00:23:53.400]  很開心
[00:23:53.400 --> 00:23:55.400]  很受激勵
[00:23:55.400 --> 00:23:57.400]  很得安慰
[00:23:57.400 --> 00:24:01.400]  心靈整個人都開心
[00:24:01.400 --> 00:24:06.400]  像賣藥的告白
[00:24:06.400 --> 00:24:08.400]  你吃了這個藥
[00:24:08.400 --> 00:24:12.400]  整個人都精神了
[00:24:12.400 --> 00:24:13.400]  不是的
[00:24:13.400 --> 00:24:16.400]  我們也不知道吃了什麼藥
[00:24:16.400 --> 00:24:18.400]  在教會裡面也不知道吃了什麼藥
[00:24:18.400 --> 00:24:20.400]  臉上戴著愁容
[00:24:20.400 --> 00:24:23.400]  缺乏信心
[00:24:23.400 --> 00:24:26.400]  信仰如果從人的角度去理解
[00:24:26.400 --> 00:24:28.400]  難以接受復活的事情
[00:24:28.400 --> 00:24:31.400]  當然也是難以通過我們的腦
[00:24:31.400 --> 00:24:33.400]  我們的腦其實轉數很低
[00:24:33.400 --> 00:24:34.400]  很慢
[00:24:34.400 --> 00:24:36.400]  是我們的笨頭笨腦
[00:24:36.400 --> 00:24:38.400]  只會讓我們失望
[00:24:38.400 --> 00:24:39.400]  挫敗
[00:24:39.400 --> 00:24:40.400]  打不開眼睛
[00:24:40.400 --> 00:24:42.400]  蒙住眼
[00:24:42.400 --> 00:24:44.400]  留下痛苦的回憶
[00:24:44.400 --> 00:24:45.400]  他們是缺乏信心
[00:24:45.400 --> 00:24:51.400]  看不見神自己寶貴的英許
[00:24:51.400 --> 00:24:54.400]  耶穌在這裡要說到
[00:24:54.400 --> 00:24:55.400]  對他們有個責備
[00:24:55.400 --> 00:24:56.400]  第25節
[00:24:56.400 --> 00:24:57.400]  耶穌對他們說
[00:24:57.400 --> 00:24:58.400]  無知的人
[00:24:58.400 --> 00:25:00.400]  先知所說的一切話
[00:25:00.400 --> 00:25:04.400]  你們的心信得太遲鈍
[00:25:04.400 --> 00:25:06.400]  Eugene Peterson的
[00:25:06.400 --> 00:25:08.400]  The Message的版本
[00:25:08.400 --> 00:25:11.400]  這裡說到
[00:25:11.400 --> 00:25:12.400]  笨頭笨腦
[00:25:12.400 --> 00:25:14.400]  轉數極慢
[00:25:14.400 --> 00:25:16.400]  你們為什麼不可以
[00:25:16.400 --> 00:25:17.400]  簡單地相信
[00:25:17.400 --> 00:25:19.400]  先知所說的一切話
[00:25:19.400 --> 00:25:20.400]  先知所說的一切話
[00:25:20.400 --> 00:25:23.400]  就是代表舊約聖經
[00:25:23.400 --> 00:25:24.400]  我們笨頭笨腦
[00:25:24.400 --> 00:25:26.400]  轉數極慢
[00:25:26.400 --> 00:25:28.400]  為什麼我們不簡單
[00:25:28.400 --> 00:25:30.400]  Simply
[00:25:30.400 --> 00:25:31.400]  為什麼不可以
[00:25:31.400 --> 00:25:33.400]  好像一個小朋友
[00:25:33.400 --> 00:25:34.400]  一個小孩子
[00:25:34.400 --> 00:25:37.400]  用一個單純的信心
[00:25:37.400 --> 00:25:41.400]  去相信神自己的話
[00:25:41.400 --> 00:25:45.400]  弟兄姊妹 從人的角度
[00:25:45.400 --> 00:25:47.400]  難以接受復活的事情
[00:25:47.400 --> 00:25:48.400]  缺乏信心帶來的
[00:25:48.400 --> 00:25:50.400]  只是痛苦的回憶
[00:25:50.400 --> 00:25:54.400]  耶穌的責備
[00:25:54.400 --> 00:25:56.400]  同樣是耶穌的呼籲
[00:25:56.400 --> 00:25:58.400]  Simply
[00:25:58.400 --> 00:26:00.400]  Trust Lord
[00:26:00.400 --> 00:26:02.400]  簡單地去信靠
[00:26:02.400 --> 00:26:04.400]  簡單地去相信
[00:26:04.400 --> 00:26:05.400]  弟兄姊妹
[00:26:05.400 --> 00:26:07.400]  今天我們的資訊爆炸的時代
[00:26:07.400 --> 00:26:08.400]  其實也是很複雜
[00:26:08.400 --> 00:26:10.400]  我們看的資訊
[00:26:10.400 --> 00:26:12.400]  是片段式
[00:26:12.400 --> 00:26:14.400]  碎片式
[00:26:14.400 --> 00:26:19.400]  其實令我們很複雜
[00:26:19.400 --> 00:26:22.400]  你根本不會挑選什麼資訊
[00:26:22.400 --> 00:26:25.400]  Simply Trust
[00:26:25.400 --> 00:26:27.400]  簡單地去信靠
[00:26:27.400 --> 00:26:30.400]  門徒為什麼眼睛能夠打開呢
[00:26:30.400 --> 00:26:32.400]  為什麼他們的心靈能夠著火呢
[00:26:32.400 --> 00:26:34.400]  為什麼能夠認出耶穌來呢
[00:26:34.400 --> 00:26:37.400]  為什麼他們的生命不再一樣呢
[00:26:37.400 --> 00:26:41.400]  為什麼能夠立時起身回到耶路撒冷呢
[00:26:41.400 --> 00:26:43.400]  不回鄉了
[00:26:43.400 --> 00:26:44.400]  走這條信仰的路
[00:26:44.400 --> 00:26:47.400]  是一條不歸的路
[00:26:47.400 --> 00:26:49.400]  怎麼可以呢
[00:26:49.400 --> 00:26:51.400]  他們的眼睛明亮了
[00:26:51.400 --> 00:26:53.400]  意思就是打開了
[00:26:53.400 --> 00:26:56.400]  認出耶穌來
[00:26:56.400 --> 00:26:57.400]  記住
[00:26:57.400 --> 00:26:58.400]  這裡有三點
[00:26:58.400 --> 00:27:00.400]  很容易記的
[00:27:00.400 --> 00:27:03.400]  ROB
[00:27:03.400 --> 00:27:07.400]  請問誰的弟兄姊妹
[00:27:07.400 --> 00:27:09.400]  你的英文名叫ROB
[00:27:09.400 --> 00:27:10.400]  有沒有
[00:27:10.400 --> 00:27:12.400]  ROB
[00:27:12.400 --> 00:27:13.400]  一個都沒有
[00:27:13.400 --> 00:27:15.400]  你拿著這個ROB
[00:27:15.400 --> 00:27:16.400]  第一
[00:27:16.400 --> 00:27:18.400]  Remember what he said
[00:27:18.400 --> 00:27:22.400]  和迴想主的說話
[00:27:22.400 --> 00:27:23.400]  迴想主的說話
[00:27:23.400 --> 00:27:26.400]  在聖經裡面說到
[00:27:26.400 --> 00:27:27.400]  他們彼此一路說
[00:27:27.400 --> 00:27:28.400]  在路上
[00:27:28.400 --> 00:27:30.400]  他和我們說說話
[00:27:30.400 --> 00:27:32.400]  當紀念他還在加利利的時候
[00:27:32.400 --> 00:27:33.400]  他和我們說
[00:27:33.400 --> 00:27:35.400]  他們和那班婦女說
[00:27:35.400 --> 00:27:37.400]  天使都和他們說
[00:27:37.400 --> 00:27:40.400]  他們就想起耶穌的說話
[00:27:40.400 --> 00:27:43.400]  從前和你們同在之時所告訴你們的說話
[00:27:43.400 --> 00:27:46.400]  其實耶穌都說了
[00:27:46.400 --> 00:27:48.400]  耶穌都說了
[00:27:48.400 --> 00:27:51.400]  你有沒有迴想他的說話
[00:27:51.400 --> 00:27:52.400]  他都說了
[00:27:52.400 --> 00:27:54.400]  你們不記得嗎
[00:27:54.400 --> 00:27:57.400]  你們要迴想神的說話
[00:27:57.400 --> 00:27:58.400]  弟兄姊妹
[00:27:58.400 --> 00:28:01.400]  建立讀經的生活
[00:28:01.400 --> 00:28:07.400]  習慣可以叫我們常常想起主的說話
[00:28:07.400 --> 00:28:08.400]  在聖靈的工作
[00:28:08.400 --> 00:28:11.400]  我記得李斯敬博士有一次這樣說
[00:28:11.400 --> 00:28:12.400]  他說
[00:28:12.400 --> 00:28:14.400]  聖靈在我們心裡面
[00:28:14.400 --> 00:28:17.400]  聖靈會叫我們想起神的說話
[00:28:17.400 --> 00:28:20.400]  聖靈是真理的教師
[00:28:20.400 --> 00:28:21.400]  會感動我們
[00:28:21.400 --> 00:28:23.400]  教導我們聖經
[00:28:23.400 --> 00:28:24.400]  是
[00:28:24.400 --> 00:28:26.400]  但是李斯敬博士說
[00:28:26.400 --> 00:28:28.400]  你從來沒有讀聖經
[00:28:28.400 --> 00:28:32.400]  沒有一句聖經在你的心裡面留下的時候
[00:28:32.400 --> 00:28:37.400]  聖靈怎樣挖你的東西出來
[00:28:37.400 --> 00:28:41.400]  聖靈都挖不到神的說話出來
[00:28:41.400 --> 00:28:44.400]  聖靈都幫不到你
[00:28:44.400 --> 00:28:47.400]  聖靈的工作叫我們想起神的說話
[00:28:47.400 --> 00:28:51.400]  所以神的話是確實的
[00:28:51.400 --> 00:28:55.400]  神的計劃是必定成就的
[00:28:55.400 --> 00:28:58.400]  Remember what he said
[00:28:58.400 --> 00:29:00.400]  回想主的說話
[00:29:00.400 --> 00:29:03.400]  回想主的說話是確實的
[00:29:03.400 --> 00:29:04.400]  弟兄姊妹
[00:29:04.400 --> 00:29:05.400]  是真實的
[00:29:05.400 --> 00:29:06.400]  如果不是的話
[00:29:06.400 --> 00:29:09.400]  你今天回來崇拜是徒然的
[00:29:09.400 --> 00:29:12.400]  你今天回來小組查經是徒然的
[00:29:12.400 --> 00:29:13.400]  神的計劃
[00:29:13.400 --> 00:29:14.400]  神的說話
[00:29:14.400 --> 00:29:16.400]  是一定成就的
[00:29:16.400 --> 00:29:19.400]  在整卷的《路加福音》裡面
[00:29:19.400 --> 00:29:23.400]  「必須」這個字出現了18次
[00:29:23.400 --> 00:29:26.400]  耶穌未死之前已經三次預言
[00:29:26.400 --> 00:29:28.400]  祂會受難復活
[00:29:28.400 --> 00:29:33.400]  祂說「必須」「必須」「必須」「必須」
[00:29:33.400 --> 00:29:34.400]  神的說話
[00:29:34.400 --> 00:29:35.400]  神的計劃
[00:29:35.400 --> 00:29:36.400]  必定成就
[00:29:36.400 --> 00:29:37.400]  弟兄姊妹
[00:29:37.400 --> 00:29:40.400]  一定成就的
[00:29:40.400 --> 00:29:43.400]  你信不信呢
[00:29:43.400 --> 00:29:45.400]  唯有神的說話
[00:29:45.400 --> 00:29:50.400]  是可以打開我們的眼睛
[00:29:50.400 --> 00:29:53.400]  真正看見神自己
[00:29:53.400 --> 00:29:55.400]  我們能夠回想
[00:29:55.400 --> 00:29:56.400]  我們能夠記得
[00:29:56.400 --> 00:29:57.400]  我們明白
[00:29:57.400 --> 00:30:01.400]  神的話是唯一的途徑
[00:30:01.400 --> 00:30:04.400]  神的話是唯一的媒介
[00:30:04.400 --> 00:30:05.400]  弟兄姊妹
[00:30:05.400 --> 00:30:06.400]  在你的生活裡面
[00:30:06.400 --> 00:30:07.400]  可能在你的學業
[00:30:07.400 --> 00:30:08.400]  在讀書
[00:30:08.400 --> 00:30:09.400]  你的前途
[00:30:09.400 --> 00:30:10.400]  你的工作壓力
[00:30:10.400 --> 00:30:12.400]  甚至你的摘偶
[00:30:12.400 --> 00:30:14.400]  你的婚姻
[00:30:14.400 --> 00:30:16.400]  或者你的家庭
[00:30:16.400 --> 00:30:20.400]  你會想起神的什麼說話呢
[00:30:20.400 --> 00:30:22.400]  還是你一邊想著
[00:30:22.400 --> 00:30:24.400]  糟了不行了
[00:30:24.400 --> 00:30:25.400]  我考不到試
[00:30:25.400 --> 00:30:26.400]  我不合格了
[00:30:26.400 --> 00:30:28.400]  我入不了U
[00:30:28.400 --> 00:30:34.400]  我有很多很多的困難
[00:30:34.400 --> 00:30:36.400]  為什麼不打開聖經
[00:30:36.400 --> 00:30:40.400]  用一個謙卑開放的態度
[00:30:40.400 --> 00:30:42.400]  讓神對你說話呢
[00:30:42.400 --> 00:30:44.400]  打開聖經
[00:30:44.400 --> 00:30:47.400]  他們的眼睛就明亮了
[00:30:47.400 --> 00:30:49.400]  明亮這個字叫打開
[00:30:49.400 --> 00:30:51.400]  神跟他們講聖經
[00:30:51.400 --> 00:30:53.400]  講解又是打開
[00:30:53.400 --> 00:30:54.400]  然後去到45節
[00:30:54.400 --> 00:30:57.400]  講到耶穌開他們的心竅
[00:30:57.400 --> 00:31:02.400]  完全是耶穌主動的動作
[00:31:02.400 --> 00:31:04.400]  不是你打開
[00:31:04.400 --> 00:31:06.400]  是耶穌打開
[00:31:06.400 --> 00:31:08.400]  今天我們用什麼態度
[00:31:08.400 --> 00:31:11.400]  來到神的話語面前呢
[00:31:11.400 --> 00:31:12.400]  謙卑的態度
[00:31:12.400 --> 00:31:14.400]  聆聽的態度
[00:31:14.400 --> 00:31:15.400]  開放的態度
[00:31:15.400 --> 00:31:18.400]  等著你跟我說什麼呢
[00:31:18.400 --> 00:31:19.400]  我就接受
[00:31:19.400 --> 00:31:21.400]  Simply trust
[00:31:21.400 --> 00:31:25.400]  一個簡單的信靠
[00:31:25.400 --> 00:31:27.400]  所以今天你們的手機
[00:31:27.400 --> 00:31:29.400]  純粹都打開
[00:31:29.400 --> 00:31:32.400]  你們都會打開一個app
[00:31:32.400 --> 00:31:35.400]  叫做Openrise
[00:31:35.400 --> 00:31:37.400]  開飯了
[00:31:37.400 --> 00:31:39.400]  我們打開這個開飯
[00:31:39.400 --> 00:31:41.400]  我們就進入去
[00:31:41.400 --> 00:31:45.400]  我們有一個很期望的態度
[00:31:45.400 --> 00:31:47.400]  仔細的研究
[00:31:47.400 --> 00:31:49.400]  親臨這些餐館
[00:31:49.400 --> 00:31:51.400]  來試菜
[00:31:51.400 --> 00:31:52.400]  親嘗這些菜式
[00:31:52.400 --> 00:31:55.400]  看看這些是不是真的好吃
[00:31:55.400 --> 00:31:57.400]  但我們用什麼態度
[00:31:57.400 --> 00:31:59.400]  去打開聖經呢
[00:31:59.400 --> 00:32:01.400]  叫我們眼睛明亮
[00:32:01.400 --> 00:32:02.400]  心裡火熱
[00:32:02.400 --> 00:32:07.400]  有力量來生活和侍奉呢
[00:32:07.400 --> 00:32:09.400]  R是什麼呢
[00:32:09.400 --> 00:32:11.400]  Remember what he said
[00:32:11.400 --> 00:32:12.400]  回想主話
[00:32:12.400 --> 00:32:15.400]  O, open up the scripture
[00:32:15.400 --> 00:32:17.400]  第三
[00:32:17.400 --> 00:32:20.400]  B, being with Jesus
[00:32:20.400 --> 00:32:23.400]  親身的經歷
[00:32:23.400 --> 00:32:26.400]  第28節那裡說到
[00:32:26.400 --> 00:32:29.400]  將近他們所去的村子
[00:32:29.400 --> 00:32:31.400]  耶穌好像還要向前走
[00:32:31.400 --> 00:32:33.400]  第29節
[00:32:33.400 --> 00:32:36.400]  他們強什麼
[00:32:36.400 --> 00:32:38.400]  強留他
[00:32:38.400 --> 00:32:40.400]  耶穌不要走啊
[00:32:40.400 --> 00:32:42.400]  強留他
[00:32:42.400 --> 00:32:44.400]  這個態度不錯
[00:32:44.400 --> 00:32:46.400]  在我家住吧
[00:32:46.400 --> 00:32:48.400]  強留他
[00:32:48.400 --> 00:32:50.400]  時後晚了
[00:32:50.400 --> 00:32:52.400]  日頭已經平息
[00:32:52.400 --> 00:32:54.400]  請你和我們住下吧
[00:32:54.400 --> 00:32:56.400]  和我們住下吧
[00:32:56.400 --> 00:32:57.400]  耶穌就進去
[00:32:57.400 --> 00:32:59.400]  要和他們住下
[00:32:59.400 --> 00:33:00.400]  第30節
[00:33:00.400 --> 00:33:01.400]  到了坐直的時候
[00:33:01.400 --> 00:33:04.400]  英文聖經有三個with
[00:33:04.400 --> 00:33:06.400]  Stay with us
[00:33:06.400 --> 00:33:07.400]  Stay with them
[00:33:07.400 --> 00:33:08.400]  然後呢
[00:33:08.400 --> 00:33:10.400]  在這個坐直的時候
[00:33:10.400 --> 00:33:12.400]  又和他們一起
[00:33:12.400 --> 00:33:15.400]  Stay with
[00:33:15.400 --> 00:33:17.400]  今天你就算打開聖經
[00:33:17.400 --> 00:33:19.400]  今天你就算回小祖查聖經
[00:33:19.400 --> 00:33:21.400]  你是查
[00:33:21.400 --> 00:33:24.400]  你是不是with Jesus
[00:33:24.400 --> 00:33:26.400]  你是不是being with Jesus
[00:33:26.400 --> 00:33:27.400]  今天你回來崇拜
[00:33:27.400 --> 00:33:29.400]  你是坐在那裡
[00:33:29.400 --> 00:33:30.400]  你人到了
[00:33:30.400 --> 00:33:34.400]  你的心還沒到
[00:33:34.400 --> 00:33:36.400]  你心裡可能
[00:33:36.400 --> 00:33:37.400]  快點說完吧
[00:33:37.400 --> 00:33:39.400]  11點01分
[00:33:39.400 --> 00:33:42.400]  我們一會又要去吃飯
[00:33:42.400 --> 00:33:44.400]  你的人到了
[00:33:44.400 --> 00:33:46.400]  你的心到了沒有
[00:33:46.400 --> 00:33:48.400]  這個屬靈操練的裏邊
[00:33:48.400 --> 00:33:50.400]  也有一個很重要
[00:33:50.400 --> 00:33:52.400]  你可能上學的時候
[00:33:52.400 --> 00:33:53.400]  你的人到了
[00:33:53.400 --> 00:33:56.400]  你在大學裏邊的lecture hall的時候
[00:33:56.400 --> 00:33:58.400]  你的心沒有到
[00:33:58.400 --> 00:34:00.400]  今天
[00:34:00.400 --> 00:34:01.400]  同樣都是
[00:34:01.400 --> 00:34:04.400]  我們去和耶穌的時候
[00:34:04.400 --> 00:34:06.400]  是不是和耶穌一起
[00:34:06.400 --> 00:34:09.400]  親身的經歷
[00:34:09.400 --> 00:34:10.400]  是很重要的
[00:34:10.400 --> 00:34:13.400]  Being with Jesus
[00:34:13.400 --> 00:34:14.400]  另外就是
[00:34:14.400 --> 00:34:16.400]  他們親身的
[00:34:16.400 --> 00:34:18.400]  來去目睹耶穌
[00:34:18.400 --> 00:34:21.400]  做一件事情
[00:34:21.400 --> 00:34:23.400]  這件事情就是
[00:34:23.400 --> 00:34:26.400]  到了坐直的時候
[00:34:26.400 --> 00:34:28.400]  耶穌拿起餅來
[00:34:28.400 --> 00:34:30.400]  祝謝了
[00:34:30.400 --> 00:34:33.400]  就打開第二托塔門
[00:34:33.400 --> 00:34:36.400]  這是最後晚餐的一幕
[00:34:36.400 --> 00:34:37.400]  多麼熟悉
[00:34:37.400 --> 00:34:39.400]  多麼深刻的印象
[00:34:39.400 --> 00:34:40.400]  這是一個記號
[00:34:40.400 --> 00:34:42.400]  這個記號叫他們回想
[00:34:42.400 --> 00:34:47.400]  復活的耶穌對他們說過的話
[00:34:47.400 --> 00:34:49.400]  親歷其境
[00:34:49.400 --> 00:34:52.400]  這個是復活的耶穌
[00:34:52.400 --> 00:34:53.400]  弟兄姊妹
[00:34:53.400 --> 00:34:56.400]  這個親身的經歷
[00:34:56.400 --> 00:35:00.400]  不是我能夠代替你的
[00:35:00.400 --> 00:35:02.400]  不是我能夠代替你的
[00:35:02.400 --> 00:35:06.400]  是你自己要親身的去經歷
[00:35:06.400 --> 00:35:07.400]  親身的目睹
[00:35:07.400 --> 00:35:08.400]  純粹的說
[00:35:08.400 --> 00:35:10.400]  純粹的教
[00:35:10.400 --> 00:35:14.400]  是不行的
[00:35:14.400 --> 00:35:18.400]  需要親身的經歷去實踐
[00:35:18.400 --> 00:35:21.400]  才能夠真正明白經文的含義
[00:35:21.400 --> 00:35:22.400]  弟兄姊妹
[00:35:22.400 --> 00:35:24.400]  今天你的信仰
[00:35:24.400 --> 00:35:28.400]  是不是只是依賴導師的講解呢
[00:35:28.400 --> 00:35:31.400]  是不是只是被動的去讀經呢
[00:35:31.400 --> 00:35:33.400]  回到小組
[00:35:33.400 --> 00:35:34.400]  可能
[00:35:34.400 --> 00:35:36.400]  不知道是不是被迫呢
[00:35:36.400 --> 00:35:38.400]  被迫的說給黃牧師聽
[00:35:38.400 --> 00:35:41.400]  說給鄭善芳傳道聽
[00:35:41.400 --> 00:35:43.400]  誰逼你
[00:35:43.400 --> 00:35:46.400]  我們有沒有備課呢
[00:35:46.400 --> 00:35:49.400]  有沒有用信心去讀去解呢
[00:35:49.400 --> 00:35:51.400]  我們讀經的體驗
[00:35:51.400 --> 00:35:53.400]  是來自其他的人
[00:35:53.400 --> 00:35:54.400]  二手的體驗
[00:35:54.400 --> 00:35:56.400]  二手的信仰
[00:35:56.400 --> 00:35:58.400]  是沒有建立神自己的話語
[00:35:58.400 --> 00:36:02.400]  第一身的相遇
[00:36:02.400 --> 00:36:05.400]  第一身和經文來相遇
[00:36:05.400 --> 00:36:07.400]  第一身和文本來相遇
[00:36:07.400 --> 00:36:09.400]  二手的信仰
[00:36:09.400 --> 00:36:11.400]  聖經和生活的結連
[00:36:11.400 --> 00:36:13.400]  難怪我們的眼睛打不開
[00:36:13.400 --> 00:36:16.400]  我們沒有能力
[00:36:16.400 --> 00:36:18.400]  所以弟兄姊妹
[00:36:18.400 --> 00:36:21.400]  門徒為什麼眼睛可以打開
[00:36:21.400 --> 00:36:23.400]  為什麼心靈可以著火
[00:36:23.400 --> 00:36:25.400]  為什麼能夠認出耶穌來
[00:36:25.400 --> 00:36:29.400]  是因為他們回想主的話
[00:36:29.400 --> 00:36:31.400]  打開聖經
[00:36:31.400 --> 00:36:34.400]  親身的去經歷
[00:36:34.400 --> 00:36:37.400]  Being with Jesus
[00:36:37.400 --> 00:36:39.400]  穆勒
[00:36:39.400 --> 00:36:41.400]  相信大家都很認識
[00:36:41.400 --> 00:36:43.400]  他曾經這樣說過
[00:36:43.400 --> 00:36:45.400]  我越來越清楚一件事
[00:36:45.400 --> 00:36:47.400]  人生首要的任務是
[00:36:47.400 --> 00:36:52.400]  在主裡邊得到喜樂
[00:36:52.400 --> 00:36:53.400]  穆勒又這樣說
[00:36:53.400 --> 00:36:56.400]  我每一朝早默想神的話
[00:36:56.400 --> 00:36:59.400]  帶給我心靈很大的悲憶
[00:36:59.400 --> 00:37:00.400]  過去四十年來
[00:37:00.400 --> 00:37:02.400]  我每一天朝早起來
[00:37:02.400 --> 00:37:04.400]  第一件事就是
[00:37:04.400 --> 00:37:08.400]  叫我的靈喜樂和滿足
[00:37:08.400 --> 00:37:10.400]  準備自己的心去面對
[00:37:10.400 --> 00:37:12.400]  每天的考驗
[00:37:12.400 --> 00:37:16.400]  試探和侍奉
[00:37:16.400 --> 00:37:17.400]  是的
[00:37:17.400 --> 00:37:19.400]  原來叫我們的心靈
[00:37:19.400 --> 00:37:22.400]  得到真正的歡樂
[00:37:22.400 --> 00:37:24.400]  喜樂和滿足
