
[00:00:00.000 --> 00:00:06.840]  好 那麼我們今天的講道題目是多結恩慈的果子
[00:17:32.920 --> 00:17:35.000]  心裏是滿足的
[00:17:35.000 --> 00:17:36.880]  不需要別人的掌聲的
[00:17:36.880 --> 00:17:38.240]  有別人的掌聲也很好
[00:17:38.240 --> 00:17:39.120]  感謝主
[00:17:39.120 --> 00:17:39.840]  沒有的話
[00:17:39.840 --> 00:17:40.560]  也是好
[00:17:40.560 --> 00:17:41.720]  感謝主
[00:17:41.720 --> 00:17:42.440]  因爲呢
[00:17:42.440 --> 00:17:44.360]  我是爲上帝而做
[00:17:44.360 --> 00:17:45.480]  有天賦的賞賜
[00:17:45.480 --> 00:17:47.280]  內心是知道的
[00:17:47.280 --> 00:17:49.680]  這裏講的是那樣的
[00:17:49.680 --> 00:17:51.240]  如果是那些人爲的
[00:17:51.240 --> 00:17:52.680]  那是不會被忽略的
[00:17:52.680 --> 00:17:54.960]  有很多人都在積極的做善事
[00:17:54.960 --> 00:17:56.640]  但是是不是出於內心呢
[00:17:56.640 --> 00:17:57.440]  我們不知道
[00:17:57.440 --> 00:17:58.600]  我們也不論斷
[00:17:58.600 --> 00:18:00.280]  但是我們看我們自己
[00:18:00.280 --> 00:18:01.960]  我們自己的內心是怎麼樣
[00:18:01.960 --> 00:18:02.720]  就夠了
[00:18:02.720 --> 00:18:07.200]  因爲上帝最關心的是你的生命
[00:18:07.200 --> 00:18:08.880]  那麼我們看第四個
[00:18:08.880 --> 00:18:10.040]  第四個呢是
[00:18:10.040 --> 00:18:11.720]  生命的問題
[00:18:11.720 --> 00:18:13.040]  生命的問題呢
[00:18:13.040 --> 00:18:16.680]  是行爲跟心的問題
[00:18:16.680 --> 00:18:18.840]  講到底啊
[00:18:18.840 --> 00:18:21.240]  恩慈呢是一個心的問題
[00:18:21.240 --> 00:18:22.680]  有沒有心
[00:18:22.680 --> 00:18:24.160]  有沒有愛心
[00:18:24.160 --> 00:18:27.040]  這裏呢我講一個故事
[00:18:27.040 --> 00:18:28.200]  就是
[00:18:28.200 --> 00:18:29.360]  在聖經裏面記載的
[00:18:29.360 --> 00:18:31.320]  有一個長大麻瘋的人
[00:18:31.320 --> 00:18:33.960]  他來求耶穌醫治他
[00:18:33.960 --> 00:18:35.920]  大家如果有上主日宣
[00:18:35.920 --> 00:18:36.960]  你都清楚
[00:18:36.960 --> 00:18:37.920]  長大麻瘋的人
[00:18:37.920 --> 00:18:41.000]  在當時的社會是怎麼樣呢
[00:18:41.000 --> 00:18:42.680]  被遺棄的
[00:18:42.680 --> 00:18:44.160]  他們需要怎麼樣呢
[00:18:44.160 --> 00:18:45.600]  身上掛一個靈嘛
[00:18:45.600 --> 00:18:46.440]  對嗎
[00:18:46.440 --> 00:18:48.840]  如果有人走過來的時候
[00:18:48.840 --> 00:18:51.440]  他們需要搖他們的靈
[00:18:51.440 --> 00:18:53.200]  以致那些陌生人
[00:18:53.200 --> 00:18:55.120]  他們不會不小心接近他們
[00:18:55.120 --> 00:18:57.200]  而在宗教上變成不潔淨
[00:18:57.200 --> 00:18:58.400]  不能去聖殿
[00:18:58.400 --> 00:18:59.160]  對不對
[00:18:59.160 --> 00:19:01.720]  所以他們真的是被社會遺棄的
[00:19:01.720 --> 00:19:02.920]  沒有人想要接近他們
[00:19:02.920 --> 00:19:03.920]  因爲接近他們呢
[00:19:03.920 --> 00:19:05.840]  我們就在宗教的生活上呢
[00:19:05.840 --> 00:19:07.920]  就已經不潔淨了
[00:19:07.920 --> 00:19:09.280]  所以呢每個人都遠離他們
[00:19:09.280 --> 00:19:10.760]  他們是被遺忘的
[00:19:10.760 --> 00:19:11.840]  一羣人
[00:19:11.840 --> 00:19:13.520]  那麼他來到耶穌面前
[00:19:13.520 --> 00:19:15.440]  他跟耶穌說
[00:19:15.440 --> 00:19:16.160]  他跪下
[00:19:16.160 --> 00:19:16.840]  他求耶穌
[00:19:16.840 --> 00:19:18.440]  他說你若肯
[00:19:18.440 --> 00:19:20.200]  便能叫我潔淨了
[00:19:20.200 --> 00:19:21.000]  第四十一節
[00:19:21.000 --> 00:19:23.120]  我請弟兄姐妹記住
[00:19:23.120 --> 00:19:24.000]  第四十一節
[00:19:24.000 --> 00:19:26.920]  馬可福音第一章第四十一節
[00:19:26.920 --> 00:19:28.800]  有兩個重點是很重要的
[00:19:28.800 --> 00:19:29.800]  當我們做記錄圖
[00:19:29.800 --> 00:19:31.200]  我們要有這樣的聲明
[00:19:31.200 --> 00:19:32.840]  動了慈心
[00:19:32.840 --> 00:19:35.280]  伸手摸他
[00:19:35.280 --> 00:19:36.600]  這裏講什麼呢
[00:19:36.600 --> 00:19:37.320]  講恩慈呢
[00:19:37.320 --> 00:19:39.960]  這兩方面是非常的重要的
[00:19:39.960 --> 00:19:41.600]  要有心
[00:19:41.600 --> 00:19:43.720]  要有行動
[00:19:43.720 --> 00:19:46.320]  有些人的問題是
[00:19:46.320 --> 00:19:47.720]  有行動
[00:19:47.720 --> 00:19:49.360]  沒有心
[00:19:49.360 --> 00:19:53.120]  他也去一些貧窮的地區派飯
[00:19:53.120 --> 00:19:54.280]  但是他去
[00:19:54.280 --> 00:19:57.120]  是因爲他不敢拒絕人家的邀請
[00:19:57.120 --> 00:19:58.680]  團企一起去
[00:19:58.680 --> 00:19:59.720]  他就一起去
[00:19:59.720 --> 00:20:00.440]  小組一起去
[00:20:00.440 --> 00:20:01.320]  他就一起去
[00:20:01.320 --> 00:20:02.400]  他去了那裏呢
[00:20:02.400 --> 00:20:04.200]  他是沒有心的
[00:20:04.200 --> 00:20:04.760]  他去的時候
[00:20:04.760 --> 00:20:06.640]  他派的時候是沒有心的
[00:20:06.640 --> 00:20:07.880]  你覺得那個受賄者
[00:20:07.880 --> 00:20:10.320]  他們知不知道他沒有心啊
[00:20:10.320 --> 00:20:11.760]  他們感受得到
[00:20:11.760 --> 00:20:13.040]  沒有心的
[00:20:13.040 --> 00:20:14.600]  然後呢
[00:20:14.600 --> 00:20:16.200]  我們就跟他們說
[00:20:16.200 --> 00:20:18.200]  我們是教會來的
[00:20:18.200 --> 00:20:20.040]  我們是從教會來的
[00:20:20.040 --> 00:20:21.600]  他們收了那些飯之後呢
[00:20:21.600 --> 00:20:23.400]  他們的心裏就想
[00:20:23.400 --> 00:20:26.400]  教會來的人是沒有心的
[00:20:26.400 --> 00:20:28.280]  因爲你沒有帶着一個心去
[00:20:28.280 --> 00:20:29.360]  有些人呢
[00:20:29.360 --> 00:20:30.600]  是有心
[00:20:30.600 --> 00:20:32.440]  但是沒有行動
[00:20:32.440 --> 00:20:33.960]  他在禱告會的時候呢
[00:20:33.960 --> 00:20:35.480]  他可以流淚痛哭
[00:20:35.480 --> 00:20:37.080]  爲那些貧窮的人呢
[00:20:37.080 --> 00:20:38.720]  流淚地禱告
[00:20:38.720 --> 00:20:39.720]  禱告到很流淚
[00:20:39.720 --> 00:20:42.000]  你叫他出去的時候
[00:20:42.000 --> 00:20:44.120]  他說
[00:20:44.120 --> 00:20:45.000]  不要啦
[00:20:45.000 --> 00:20:47.240]  太熱了
[00:20:47.240 --> 00:20:51.000]  在夏天的時候太熱了
[00:20:51.000 --> 00:20:53.280]  冬天的時候太冷
[00:20:53.280 --> 00:20:55.640]  我們夏天就是要去派涼水
[00:20:55.640 --> 00:20:59.760]  冬天的時候就是要派毛毯
[00:20:59.760 --> 00:21:01.440]  一個太熱一個太冷
[00:21:01.440 --> 00:21:02.360]  有心
[00:21:02.360 --> 00:21:03.400]  但是沒有行動
[00:21:03.400 --> 00:21:04.520]  求神憐憫我們
[00:21:04.520 --> 00:21:06.280]  求神幫助我們呢
[00:21:06.280 --> 00:21:09.160]  要讓耶穌的生命
[00:21:09.160 --> 00:21:10.480]  轉換我們的生命
[00:21:10.480 --> 00:21:12.800]  使到我們有心
[00:21:12.800 --> 00:21:13.720]  又有行動
[00:21:13.720 --> 00:21:15.440]  所以有些人忽略恩慈
[00:21:15.440 --> 00:21:16.880]  是因爲生命的問題
[00:21:16.880 --> 00:21:18.280]  生命不一致
[00:21:18.280 --> 00:21:19.640]  有心但是沒行動
[00:21:19.640 --> 00:21:20.680]  或者有行動
[00:21:20.680 --> 00:21:22.200]  但是沒有心
[00:21:22.200 --> 00:21:24.040]  現在呢我要
[00:21:24.040 --> 00:21:24.840]  跟大家分享
[00:21:24.840 --> 00:21:26.440]  怎麼樣結出恩慈的果子
[00:21:26.440 --> 00:21:27.160]  剛纔講了
[00:21:27.160 --> 00:21:28.000]  心態很重要
[00:21:28.000 --> 00:21:28.880]  要有行爲
[00:21:28.880 --> 00:21:29.840]  但是心態很重要
[00:21:29.840 --> 00:21:31.240]  因爲心態呢
[00:21:31.240 --> 00:21:34.280]  就結出這個果子
[00:21:34.280 --> 00:21:35.880]  就是結出行爲
[00:21:35.880 --> 00:21:38.520]  我想簡單的講三樣東西
[00:21:38.520 --> 00:21:39.880]  你要怎麼樣結出
[00:21:39.880 --> 00:21:40.800]  恩慈的果子呢
[00:21:40.800 --> 00:21:41.360]  第一
[00:21:41.360 --> 00:21:43.600]  你要看見神所看見的需要
[00:21:43.600 --> 00:21:44.080]  第二
[00:21:44.080 --> 00:21:46.200]  你要看見神裏面的足夠
[00:21:46.200 --> 00:21:46.800]  第三
[00:21:46.800 --> 00:21:49.200]  你要看見神對自己的恩慈
[00:21:49.200 --> 00:21:50.040]  第一方面
[00:21:50.040 --> 00:21:52.160]  我們要看見神所看見的需要
[00:21:52.160 --> 00:21:53.520]  在馬可福音第六章
[00:21:53.520 --> 00:21:55.000]  三十三節到三十四節
[00:21:55.000 --> 00:21:56.560]  那裏我們看見
[00:21:56.560 --> 00:21:57.280]  那裏說
[00:21:57.280 --> 00:21:58.480]  衆人看見他們去
[00:21:58.480 --> 00:21:59.960]  有許多認識他們的
[00:21:59.960 --> 00:22:01.840]  就從各城步行
[00:22:01.840 --> 00:22:03.120]  一同跑到那裏
[00:22:03.120 --> 00:22:04.680]  比他們先趕到了
[00:22:04.680 --> 00:22:07.240]  這是我們講剛纔的同一個故事
[00:22:07.240 --> 00:22:09.480]  很多人就聽耶穌講道
[00:22:09.480 --> 00:22:10.840]  耶穌出來
[00:22:10.840 --> 00:22:11.640]  你留意了
[00:22:11.640 --> 00:22:13.600]  你留意聖經這個關鍵字
[00:22:13.600 --> 00:22:14.840]  幫助我們的生命
[00:22:14.840 --> 00:22:15.800]  耶穌出來
[00:22:15.800 --> 00:22:17.960]  他見
[00:22:17.960 --> 00:22:19.680]  有許多的人
[00:22:19.680 --> 00:22:21.080]  就憐憫他們
[00:22:21.080 --> 00:22:22.600]  因爲他們如同羊
[00:22:22.600 --> 00:22:24.240]  沒有目人一般
[00:22:24.240 --> 00:22:28.200]  於是開口教訓他們許多道理
[00:22:28.200 --> 00:22:29.640]  憐憫
[00:22:29.640 --> 00:22:31.920]  的其中一個關鍵呢
[00:22:31.920 --> 00:22:35.840]  就是要看見
[00:22:35.840 --> 00:22:37.320]  有些時候
[00:22:37.320 --> 00:22:39.320]  我們沒有看見
[00:22:39.320 --> 00:22:41.400]  因爲我們不想看
[00:22:41.400 --> 00:22:43.200]  我們明明走過我們
[00:22:43.200 --> 00:22:44.640]  一些熟悉的地方
[00:22:44.640 --> 00:22:47.200]  知道那裏有一些的需要
[00:22:47.200 --> 00:22:48.640]  但是我們把
[00:22:48.640 --> 00:22:50.560]  我們的視線
[00:22:50.560 --> 00:22:51.880]  放在不同的地方
[00:22:51.880 --> 00:22:53.280]  我們不想看
[00:22:53.280 --> 00:22:54.640]  那個問題
[00:22:54.640 --> 00:22:56.120]  我們需要看見
[00:22:56.120 --> 00:22:58.360]  上帝怎麼樣看這個社會
[00:22:58.360 --> 00:22:59.800]  我們需要看見
[00:22:59.800 --> 00:23:00.800]  上帝怎麼樣看到
[00:23:00.800 --> 00:23:02.960]  我們有需要的弟兄姐妹
[00:23:02.960 --> 00:23:04.760]  我們看見
[00:23:04.760 --> 00:23:06.640]  上帝所看見的需要
[00:23:06.640 --> 00:23:08.920]  我們才能夠有憐憫的心
[00:23:08.920 --> 00:23:09.760]  這是第一方面
[00:23:09.760 --> 00:23:11.880]  我們怎麼樣可以結出
[00:23:11.880 --> 00:23:14.120]  這個恩慈的果子
[00:23:14.120 --> 00:23:15.320]  第二方面呢
[00:23:15.320 --> 00:23:16.360]  你要看見
[00:23:16.360 --> 00:23:17.840]  在神裏面的足夠
[00:23:17.840 --> 00:23:19.840]  有一個原因使到我們呢
[00:23:19.840 --> 00:23:21.800]  不敢去有任何的想法
[00:23:21.800 --> 00:23:23.880]  關於爲上帝來做
[00:23:23.880 --> 00:23:25.400]  結出更多恩慈的果子
[00:23:25.400 --> 00:23:26.800]  你知道是什麼呢
[00:23:26.800 --> 00:23:29.320]  就是我們覺得我們不夠資源
[00:23:29.320 --> 00:23:30.480]  不夠資源
[00:23:30.480 --> 00:23:32.000]  同樣的故事我們再看
[00:23:32.000 --> 00:23:33.240]  這裏很有意思
[00:23:33.240 --> 00:23:34.400]  耶穌回答說
[00:23:34.400 --> 00:23:36.120]  你們給他們喫吧
[00:23:36.120 --> 00:23:37.840]  門徒就說
[00:23:37.840 --> 00:23:40.560]  我們可以去買二十兩銀子的餅
[00:23:40.560 --> 00:23:41.720]  給他們喫嗎
[00:23:41.720 --> 00:23:42.720]  我不知道你
[00:23:42.720 --> 00:23:45.920]  有沒有聽到這句話的語氣
[00:23:45.920 --> 00:23:47.080]  這句話你讀聖經的時候
[00:23:47.080 --> 00:23:48.760]  我不知道你有沒有讀到語氣
[00:23:48.760 --> 00:23:49.320]  我不知道
[00:23:49.320 --> 00:23:51.040]  我覺得門徒是有一點點的
[00:23:51.040 --> 00:23:52.360]  諷刺耶穌
[00:23:52.360 --> 00:23:53.640]  他們心裏已經
[00:23:53.640 --> 00:23:54.600]  憤怒了
[00:23:54.600 --> 00:23:55.840]  已經覺得這個主啊
[00:23:55.840 --> 00:23:57.360]  你是怎麼搞的
[00:23:57.360 --> 00:23:58.320]  叫我們
[00:23:58.320 --> 00:23:58.800]  叫我們
[00:23:58.800 --> 00:23:59.960]  我們明明就說
[00:23:59.960 --> 00:24:01.400]  我們的想法比較好
[00:24:01.400 --> 00:24:03.160]  你讓他們去到村莊
[00:24:03.160 --> 00:24:04.240]  自己找東西喫
[00:24:04.240 --> 00:24:05.800]  你們來這邊露營
[00:24:05.800 --> 00:24:06.320]  對嗎
[00:24:06.320 --> 00:24:07.240]  你們來這邊露營
[00:24:07.240 --> 00:24:09.000]  你們自己要帶飯
[00:24:09.000 --> 00:24:09.520]  對嗎
[00:24:09.520 --> 00:24:10.240]  你們沒有帶飯
[00:24:10.240 --> 00:24:11.920]  你們至少去買
[00:24:11.920 --> 00:24:12.920]  這個很好的方法
[00:24:12.920 --> 00:24:14.240]  天要黑了
[00:24:14.240 --> 00:24:15.440]  主耶穌看到我們嗎
[00:24:15.440 --> 00:24:16.560]  我們這麼有遠見
[00:24:16.560 --> 00:24:18.280]  我們看到這裏是曠野
[00:24:18.280 --> 00:24:19.000]  天已經黑了
[00:24:19.000 --> 00:24:20.960]  主耶穌也沒有欣賞我們的遠見
[00:24:20.960 --> 00:24:22.000]  我們的策劃
[00:24:22.000 --> 00:24:23.640]  我們這樣把這些人分出去
[00:24:23.640 --> 00:24:24.640]  他們自己買
[00:24:24.640 --> 00:24:26.560]  問題解決了
[00:24:26.560 --> 00:24:27.920]  但是主耶穌說
[00:24:27.920 --> 00:24:30.760]  你們給他們喫吧
[00:24:30.760 --> 00:24:32.480]  他們就說
[00:24:32.480 --> 00:24:35.920]  我們可以買20兩銀子的餅給他們喫嗎
[00:24:35.920 --> 00:24:37.400]  我們有這麼多錢嗎
[00:24:37.400 --> 00:24:39.120]  意思是說
[00:24:39.120 --> 00:24:40.720]  耶穌說什麼呢
[00:24:40.720 --> 00:24:41.440]  耶穌說
[00:24:41.440 --> 00:24:43.680]  你們有多少餅
[00:24:43.680 --> 00:24:46.280]  可以去看看
[00:24:46.280 --> 00:24:47.560]  看看
[00:24:47.560 --> 00:24:49.520]  耶穌應該知道他們有多少的
[00:24:49.520 --> 00:24:51.120]  對嗎
[00:24:51.120 --> 00:24:52.480]  但是耶穌叫他們去看看
[00:24:52.480 --> 00:24:54.520]  因爲對耶穌來說呢
[00:24:54.520 --> 00:24:56.840]  五個餅兩個魚呢
[00:24:56.840 --> 00:24:58.280]  不是少的問題
[00:24:58.280 --> 00:25:00.960]  是有沒有交給他的問題
[00:25:00.960 --> 00:25:02.920]  耶穌要教門徒一個功課
[00:25:02.920 --> 00:25:05.080]  我們有沒有把我們的資源呢
[00:25:05.080 --> 00:25:05.920]  交給上帝
[00:25:05.920 --> 00:25:08.840]  而相信上帝能夠祝福
[00:25:08.840 --> 00:25:10.600]  能夠祝福
[00:25:10.600 --> 00:25:12.040]  我們還沒有信耶穌的時候
[00:25:12.040 --> 00:25:13.600]  我們還沒有信仰的時候
[00:25:13.600 --> 00:25:15.880]  我們以前都是很會規劃的
[00:25:15.880 --> 00:25:18.360]  所以我們都是用自己的方法去計算
[00:25:18.360 --> 00:25:19.800]  我們有沒有足夠的資源
[00:25:19.800 --> 00:25:20.720]  如果沒有的話
[00:25:20.720 --> 00:25:22.360]  我們就不要做這件事情
[00:25:22.360 --> 00:25:23.040]  對不對
[00:25:23.040 --> 00:25:23.840]  這是很自然的
[00:25:23.840 --> 00:25:25.200]  我們以前都是這樣做
[00:25:25.200 --> 00:25:29.680]  但是如果今天我們已經是一個有信仰的人
[00:25:29.680 --> 00:25:33.600]  如果聖經裏面已經記載了這樣的神蹟來教導我們
[00:25:33.600 --> 00:25:36.520]  我們能不能夠因着信仰的緣故
[00:25:36.520 --> 00:25:39.760]  把信心放在耶穌那裏
[00:25:39.760 --> 00:25:42.680]  不管我們的資源有多有少
[00:25:42.680 --> 00:25:44.720]  耶穌都叫我們去看看
[00:25:44.720 --> 00:25:47.840]  我相信耶穌就是故意要讓我們去看看
[00:25:47.840 --> 00:25:49.120]  不管我們有多有少
[00:25:49.120 --> 00:25:50.360]  關鍵不在那裏
[00:25:50.360 --> 00:25:52.240]  是有沒有交給他
[00:25:52.240 --> 00:25:54.280]  最後我要跟大家分享
[00:25:54.280 --> 00:25:55.960]  神看見自己
[00:25:55.960 --> 00:25:58.280]  要看見神對自己的恩慈
[00:25:58.280 --> 00:26:01.000]  如果我們要結出更多恩慈的果子
[00:26:01.000 --> 00:26:06.000]  在黎基米蘇八章三節那裏
[00:26:06.000 --> 00:26:07.400]  有一段經文很有意思
[00:26:07.400 --> 00:26:10.240]  這是我今天早上的靈脩
[00:26:10.240 --> 00:26:12.760]  今天早上我做了一個靈脩
[00:26:12.760 --> 00:26:14.360]  我就看到這段經文
[00:26:14.360 --> 00:26:16.480]  它說七月初一
[00:26:16.480 --> 00:26:20.320]  祭司以斯拉將律法書
[00:26:20.320 --> 00:26:25.120]  帶到聽了能明白的男女會衆面前
[00:26:25.120 --> 00:26:29.520]  在一個地方叫做水門前的寬闊處
[00:26:29.520 --> 00:26:31.640]  從清早到降午
[00:26:31.640 --> 00:26:35.720]  在衆男女一切聽了能明白的人面前
[00:26:35.720 --> 00:26:37.400]  讀着律法書
[00:26:37.400 --> 00:26:41.000]  還好我們的崇拜不是清早到降午
[00:26:41.000 --> 00:26:45.240]  還是你們很希望我們從清早到降午呢
[00:26:45.240 --> 00:26:49.720]  我們就看到他把神的話語讀給這些人聽
[00:26:49.720 --> 00:26:51.720]  衆民他就怎麼樣呢
[00:26:51.720 --> 00:26:53.040]  徹耳而聽
[00:26:53.040 --> 00:26:54.600]  很留心的聽啊
[00:26:54.600 --> 00:26:56.000]  好幾個小時啊
[00:26:56.000 --> 00:26:58.040]  都是留心的聽啊
[00:26:58.040 --> 00:26:59.800]  因爲什麼呢
[00:26:59.800 --> 00:27:02.000]  因爲他們要聽
[00:27:02.000 --> 00:27:03.440]  不是聽先知的話
[00:27:03.440 --> 00:27:05.840]  是聽神的話
[00:27:05.840 --> 00:27:07.680]  今天的靈脩是挑戰我
[00:27:07.680 --> 00:27:09.720]  有沒有去明白
[00:27:09.720 --> 00:27:11.560]  聽到上帝的聲音
[00:27:11.560 --> 00:27:14.440]  我知道聽到上帝的聲音有兩個方法
[00:27:14.440 --> 00:27:15.640]  一個是什麼呢
[00:27:15.640 --> 00:27:18.640]  藉着我們讀聖經
[00:27:18.640 --> 00:27:20.160]  讀聖經
[00:27:20.160 --> 00:27:23.160]  從神的話語來了解上帝對我們說的話
[00:27:23.160 --> 00:27:24.000]  對不對
[00:27:24.000 --> 00:27:25.960]  我們不管是用哪一個方法呢
[00:27:25.960 --> 00:27:27.280]  第一個第二個方法呢
[00:27:27.280 --> 00:27:29.880]  都要跟聖經一樣
[00:27:29.880 --> 00:27:32.000]  不能夠違背聖經的教導
[00:27:32.000 --> 00:27:34.040]  但是第二個方法是怎麼樣呢
[00:27:34.040 --> 00:27:35.720]  第二個方法呢是
[00:27:35.720 --> 00:27:37.640]  你有沒有在生活中
[00:27:37.640 --> 00:27:39.640]  在發生的事情裏面
[00:27:39.640 --> 00:27:42.960]  也聽到上帝正在跟你說話呢
[00:27:42.960 --> 00:27:43.800]  對嗎
[00:27:43.800 --> 00:27:46.080]  我要分享一件事情
[00:27:46.080 --> 00:27:50.560]  最近呢我有一件心事啊
[00:27:50.560 --> 00:27:51.800]  那麼就是
[00:27:51.800 --> 00:27:53.360]  我上次跟大家分享
[00:27:53.360 --> 00:27:55.680]  我妹妹要帶着她的女兒
[00:27:55.680 --> 00:27:57.680]  跟我媽媽來香港
[00:27:57.680 --> 00:27:59.920]  然後我們就要去日本
[00:27:59.920 --> 00:28:01.000]  其實就是今晚
[00:28:01.000 --> 00:28:02.240]  就要去日本
[00:28:02.240 --> 00:28:03.360]  那麼
[00:28:03.360 --> 00:28:04.200]  那麼呢
[00:28:04.200 --> 00:28:05.240]  他們要來
[00:28:05.240 --> 00:28:07.160]  大家知道我爲我妹妹的救恩
[00:28:07.160 --> 00:28:09.640]  禱告了很多很多時候
[00:28:09.640 --> 00:28:10.720]  那麼
[00:28:10.720 --> 00:28:12.400]  竟然來了
[00:28:12.400 --> 00:28:13.760]  我真的是很想呢
[00:28:13.760 --> 00:28:15.880]  好好地關心他們
[00:28:15.880 --> 00:28:16.520]  他們來了
[00:28:16.520 --> 00:28:18.120]  我因爲侍奉的緣故
[00:28:18.120 --> 00:28:19.720]  我不能夠去接飛機
[00:28:19.720 --> 00:28:21.680]  我心裏已經有點失望了
[00:28:21.680 --> 00:28:22.680]  但是他們來到了
[00:28:22.680 --> 00:28:23.760]  住進酒店了
[00:28:23.760 --> 00:28:25.360]  我不能夠跟他們去
[00:28:25.360 --> 00:28:27.320]  一起喫頓飯
[00:28:27.320 --> 00:28:29.280]  馬上去好像迎接他們
[00:28:29.280 --> 00:28:31.400]  我心裏又是失望了
[00:28:31.400 --> 00:28:32.040]  但是
[00:28:32.040 --> 00:28:34.920]  因爲我這兩天的侍奉是
[00:28:34.920 --> 00:28:36.960]  是特別忙的
[00:28:36.960 --> 00:28:38.640]  有些時候的那個週末呢
[00:28:38.640 --> 00:28:39.200]  沒有這麼忙
[00:28:39.200 --> 00:28:40.400]  這兩天就特別忙
[00:28:40.400 --> 00:28:41.440]  從我昨天呢
[00:28:41.440 --> 00:28:43.080]  七點多就要出門呢
[00:28:43.080 --> 00:28:46.080]  一直去到晚上還有那個婚宴呢
[00:28:46.080 --> 00:28:47.960]  要去到十點多十一點多
[00:28:47.960 --> 00:28:49.560]  這整個
[00:28:49.560 --> 00:28:50.640]  沒有時間
[00:28:50.640 --> 00:28:53.040]  來做其他任何的事情
[00:28:53.040 --> 00:28:55.080]  心裏是有點失望的
[00:28:55.080 --> 00:28:56.640]  那麼
[00:28:56.640 --> 00:28:59.000]  要參加婚禮那怎麼辦呢
[00:28:59.000 --> 00:29:00.800]  然後呢
[00:29:00.800 --> 00:29:01.760]  呃
[00:29:01.760 --> 00:29:02.920]  這個就是我的掙扎了
[00:29:02.920 --> 00:29:04.160]  婚禮還有家人
[00:29:04.160 --> 00:29:05.640]  我想陪伴他們
[00:29:05.640 --> 00:29:06.720]  結果你知道
[00:29:06.720 --> 00:29:09.320]  發生什麼事嗎
[00:29:09.320 --> 00:29:11.480]  當晚上我要去參加那個婚禮的時候
[00:29:11.480 --> 00:29:14.480]  你看我忙到沒有時間去看那個婚禮地點在哪裏
[00:29:14.480 --> 00:29:16.800]  我去看那個婚禮的地點在哪裏
[00:29:16.800 --> 00:29:18.280]  那酒店在哪裏
[00:29:18.280 --> 00:29:20.080]  那酒店呢
[00:29:20.080 --> 00:29:21.120]  就是
[00:29:21.120 --> 00:29:25.120]  我妹妹住的酒店
[00:29:25.120 --> 00:29:27.160]  其實我昨晚要去的婚禮的酒店
[00:29:27.160 --> 00:29:29.160]  就是我妹妹要住的酒店
[00:29:29.160 --> 00:29:31.080]  是一樣的
[00:29:31.080 --> 00:29:31.480]  是一樣的
[00:29:31.480 --> 00:29:32.560]  我覺得太奇妙了
[00:29:32.560 --> 00:29:33.360]  對不對
[00:29:33.360 --> 00:29:35.000]  大家會覺得奇妙
[00:29:35.000 --> 00:29:37.120]  而如果覺得很奇妙很開心
[00:29:37.120 --> 00:29:38.880]  這是婚禮啊
[00:29:38.880 --> 00:29:41.240]  這是在酒店裏面拍的
[00:29:41.240 --> 00:29:42.720]  那麼
[00:29:42.720 --> 00:29:44.320]  我覺得很開心就這樣完了
[00:29:44.320 --> 00:29:46.280]  我沒有聽見神的信息
[00:29:46.280 --> 00:29:48.600]  但是如果我去想
[00:29:48.600 --> 00:29:51.840]  我看得見神的工作嗎
[00:29:51.840 --> 00:29:54.480]  我的掙扎是侍奉跟家人
[00:29:54.480 --> 00:29:55.280]  那怎麼辦
[00:29:55.280 --> 00:29:56.880]  結果是同一間酒店
[00:29:56.880 --> 00:29:58.160]  我上網去查一查
[00:29:58.160 --> 00:30:03.000]  香港大概現在有270間酒店
[00:30:03.000 --> 00:30:05.360]  270間酒店
[00:30:05.360 --> 00:30:07.760]  一年有365天
[00:30:07.760 --> 00:30:10.680]  我妹妹要選擇來香港
[00:30:10.680 --> 00:30:13.320]  要選擇在同一天
[00:30:13.320 --> 00:30:18.720]  那一對弟兄姐妹要用那間酒店來結婚的那一天
[00:30:18.720 --> 00:30:19.960]  還有
[00:30:19.960 --> 00:30:21.440]  這對弟兄姐妹
[00:30:21.440 --> 00:30:22.000]  很奇妙的
[00:30:22.000 --> 00:30:24.000]  他們不是跟我一起做婚前輔導
[00:30:24.000 --> 00:30:24.720]  不然的話
[00:30:24.720 --> 00:30:26.800]  我每一對跟我做婚前輔導的
[00:30:26.800 --> 00:30:28.240]  我都會幫助他們
[00:30:28.240 --> 00:30:30.280]  確定他們每樣東西都安排好了
[00:30:30.280 --> 00:30:32.000]  所以酒店我會知道是在哪裏
[00:30:32.000 --> 00:30:34.280]  所以我完全不知道
[00:30:34.280 --> 00:30:35.480]  完全不知道
[00:30:35.480 --> 00:30:36.480]  所以我覺得
[00:30:36.480 --> 00:30:38.840]  神的工作是太奇妙了
[00:30:38.840 --> 00:30:40.600]  但是弟兄姐妹
[00:30:40.600 --> 00:30:42.600]  如果我只是停留在
[00:30:42.600 --> 00:30:44.560]  知道神的工作特別奇妙
[00:30:44.560 --> 00:30:47.040]  我還是沒有聽到神的聲音
[00:30:47.040 --> 00:30:49.440]  我還是沒有聽到神要跟我說的信息
[00:30:49.440 --> 00:30:51.840]  除非我再去思想
[00:30:51.840 --> 00:30:53.600]  當我思想的時候
[00:30:53.600 --> 00:30:54.640]  我就會問我自己
[00:30:54.640 --> 00:30:58.280]  我看見神對我的恩慈嗎
