
[00:00:00.000 --> 00:00:02.440]  各位全因堂的弟兄姊妹
[00:16:07.880 --> 00:16:10.280]  就要開始說話 開始教導
[00:16:10.280 --> 00:16:12.880]  接著星期四 星期五 星期六 星期日
[00:16:12.880 --> 00:16:14.680]  星期日說兩場道
[00:16:14.680 --> 00:16:17.080]  榨乾榨盡
[00:16:17.080 --> 00:16:19.480]  有一次我們幾個教會的領袖
[00:16:19.480 --> 00:16:22.880]  去找國內的三次教會探望他們
[00:16:22.880 --> 00:16:24.280]  有些牧者
[00:16:24.280 --> 00:16:25.080]  在聊天
[00:16:25.080 --> 00:16:26.680]  說說我們的情況
[00:16:26.680 --> 00:16:29.080]  有一位女牧者就跟我說
[00:16:29.080 --> 00:16:32.880]  你們既然每個月這麼困難
[00:16:32.880 --> 00:16:37.080]  千辛萬苦要牧者從海外飛來幫你們
[00:16:37.080 --> 00:16:40.880]  為什麼你們當中沒有人去嘗試學習港道
[00:16:40.880 --> 00:16:42.080]  就是這句話
[00:16:42.080 --> 00:16:43.080]  當時有幾個人
[00:16:43.080 --> 00:16:45.680]  但是這句話在我的心裡面
[00:16:45.680 --> 00:16:48.480]  給了我一個很大的負擔
[00:16:48.480 --> 00:16:49.880]  叮一聲
[00:16:49.880 --> 00:16:51.880]  我想為什麼不試一下呢
[00:16:51.880 --> 00:16:53.880]  所以我就跟我的教會說
[00:16:53.880 --> 00:16:56.480]  不如我也試一下幫忙港道
[00:16:56.480 --> 00:16:59.280]  膽粗粗 當時還沒讀神學
[00:16:59.280 --> 00:17:00.880]  看了幾本書
[00:17:00.880 --> 00:17:02.280]  只是膽粗粗
[00:17:02.280 --> 00:17:04.880]  第一次 他們當然就讓你上去
[00:17:04.880 --> 00:17:06.480]  大家都不懂的
[00:17:06.480 --> 00:17:07.680]  有人不肯幫忙
[00:17:07.680 --> 00:17:09.480]  當然就讓你上去
[00:17:09.480 --> 00:17:12.280]  我上去面對五六百人
[00:17:12.280 --> 00:17:13.480]  第一次港道
[00:17:13.480 --> 00:17:15.680]  我還記得我講過馬太福音第五章
[00:17:15.680 --> 00:17:18.080]  為炎為光
[00:17:18.080 --> 00:17:20.480]  台下的觀眾
[00:17:20.480 --> 00:17:21.480]  會有看不到
[00:17:21.480 --> 00:17:23.680]  我下面的腳在顫抖
[00:17:23.680 --> 00:17:26.880]  流汗了 很害怕
[00:17:26.880 --> 00:17:28.880]  不是容易的差事
[00:17:28.880 --> 00:17:30.880]  港道不是容易的差事
[00:17:30.880 --> 00:17:33.180]  但是我覺得神給
[00:17:33.180 --> 00:17:34.480]  給我沒有準備的時候
[00:17:34.480 --> 00:17:36.480]  他呼召我去做這件事
[00:17:36.480 --> 00:17:40.480]  所以今天我寧願在這裡去港道
[00:17:40.480 --> 00:17:41.980]  很少的開始
[00:17:41.980 --> 00:17:45.280]  但是神讓我一步一步看到他怎麼帶
[00:17:45.280 --> 00:17:46.380]  我覺得
[00:17:46.380 --> 00:17:49.080]  當神呼召我們去做一些事情的時候
[00:17:49.080 --> 00:17:51.080]  很微小的開始
[00:17:51.080 --> 00:17:53.980]  哪怕是幫忙抬一下椅子
[00:17:53.980 --> 00:17:55.680]  設置一下這個牆
[00:17:55.680 --> 00:17:56.680]  回來打掃一下
[00:17:56.680 --> 00:17:58.180]  有時候我叫大兄姐妹
[00:17:58.180 --> 00:17:59.080]  椅子擺好了
[00:17:59.080 --> 00:18:01.480]  你也看看有沒有頭髮在這裡
[00:18:01.480 --> 00:18:05.680]  你買雞毛掃回來掃一掃椅子
[00:18:05.680 --> 00:18:07.480]  為大兄姐妹服侍
[00:18:07.480 --> 00:18:09.480]  很微小的服侍
[00:18:09.480 --> 00:18:11.380]  其實可以帶來很大的祝福
[00:18:11.380 --> 00:18:12.680]  不只是你自己
[00:18:12.680 --> 00:18:14.280]  也對教會
[00:18:14.280 --> 00:18:16.380]  對大兄姐妹
[00:18:16.380 --> 00:18:17.280]  所以大兄姐妹
[00:18:17.280 --> 00:18:20.080]  如果你曾經有人邀請過來
[00:18:20.080 --> 00:18:22.580]  做一些事情的時候
[00:18:22.580 --> 00:18:23.780]  你不要怕
[00:18:23.780 --> 00:18:25.080]  因為在這裡
[00:18:25.080 --> 00:18:26.280]  耶利米說
[00:18:26.280 --> 00:18:28.380]  不要制神 不要找我
[00:18:28.380 --> 00:18:31.680]  神說我會給你說話
[00:18:31.680 --> 00:18:32.980]  你說你自己口才不好嗎
[00:18:32.980 --> 00:18:34.980]  我會教導你
[00:18:34.980 --> 00:18:36.580]  神說你要跟意識人說什麼呢
[00:18:36.580 --> 00:18:37.180]  他說
[00:18:37.180 --> 00:18:39.480]  我今天立你在列邦列國之上
[00:18:39.480 --> 00:18:41.180]  是要施行拔出
[00:18:41.180 --> 00:18:42.380]  拆毀
[00:18:42.380 --> 00:18:43.280]  毀壞
[00:18:43.280 --> 00:18:44.480]  傾覆
[00:18:44.480 --> 00:18:47.480]  又要建立和栽植
[00:18:47.480 --> 00:18:51.880]  很多時候我們會專注於負面的信息
[00:18:51.880 --> 00:18:55.080]  就是前面那四個動詞
[00:18:55.080 --> 00:18:56.780]  全部都是負面是不是
[00:18:56.780 --> 00:19:02.080]  因為神將要拆毀和拔出猶太國
[00:19:02.080 --> 00:19:04.080]  移走祂自己的子民
[00:19:04.080 --> 00:19:07.080]  帶他們去第二個地方做奴隸
[00:19:07.080 --> 00:19:11.880]  但是神其實往往要我們專注的
[00:19:11.880 --> 00:19:13.880]  不是前面的拆毀
[00:19:13.880 --> 00:19:14.780]  因為前面拆毀
[00:19:14.780 --> 00:19:16.980]  就好像醫生私人手術一樣
[00:19:16.980 --> 00:19:18.380]  最後
[00:19:18.380 --> 00:19:20.080]  這個傷口被打開之後
[00:19:20.080 --> 00:19:21.380]  要被縫合
[00:19:21.380 --> 00:19:23.180]  而且更好地痊癒
[00:19:23.180 --> 00:19:24.080]  所以後面神說
[00:19:24.080 --> 00:19:26.380]  我要建立和栽植
[00:19:26.380 --> 00:19:29.680]  如果你有看先知書的大小先知書
[00:19:29.680 --> 00:19:32.880]  每一次先知宣告完神的審判
[00:19:32.880 --> 00:19:35.180]  最後是留下一扇窗口
[00:19:35.180 --> 00:19:37.480]  就是說神我將要
[00:19:37.480 --> 00:19:39.080]  回復你們以前和我的關係
[00:19:39.080 --> 00:19:42.580]  甚至超越以前我和你們的關係
[00:19:42.580 --> 00:19:43.680]  我會更愛你們
[00:19:43.680 --> 00:19:44.980]  你會更愛我
[00:19:44.980 --> 00:19:47.380]  我會給你們一個新的心
[00:19:47.380 --> 00:19:49.880]  我會差派聖靈
[00:19:49.880 --> 00:19:51.380]  在你們的生命裡面
[00:19:51.380 --> 00:19:55.280]  讓你的生命有很大的轉變
[00:19:55.280 --> 00:19:58.280]  來回歸在我的懷抱當中
[00:19:58.280 --> 00:19:59.280]  每一次
[00:19:59.280 --> 00:20:03.780]  當先知宣告的時候都是這樣
[00:20:03.780 --> 00:20:05.480]  所以弟兄姊妹我們
[00:20:05.480 --> 00:20:07.980]  自己這個城市都經歷了很多
[00:20:07.980 --> 00:20:10.380]  我們現在經濟都不是很好
[00:20:10.380 --> 00:20:12.580]  我們很多時候都希望問
[00:20:12.580 --> 00:20:14.580]  我們所經歷的事情
[00:20:14.580 --> 00:20:16.080]  究竟是什麼
[00:20:16.080 --> 00:20:18.080]  有什麼原因
[00:20:18.080 --> 00:20:20.680]  我覺得我們教會是有責任
[00:20:20.680 --> 00:20:22.980]  牧者是有責任
[00:20:22.980 --> 00:20:25.880]  去為弟兄姊妹透過聖經
[00:20:25.880 --> 00:20:28.380]  讓我們認識到這個時代
[00:20:28.380 --> 00:20:30.080]  我們怎樣去看待它
[00:20:30.080 --> 00:20:31.380]  究竟聖經對這個時代
[00:20:31.380 --> 00:20:33.280]  有什麼先知的說話
[00:20:33.280 --> 00:20:35.980]  我們要發出的
[00:20:35.980 --> 00:20:38.780]  因為我們不一定有所有的答案
[00:20:38.780 --> 00:20:40.280]  起碼我們知道
[00:20:40.280 --> 00:20:41.980]  我們的方向是什麼
[00:20:41.980 --> 00:20:44.280]  我們的依靠是什麼
[00:20:44.280 --> 00:20:47.780]  現代神未必再會有一個耶利米
[00:20:47.780 --> 00:20:49.180]  一個摩西
[00:20:49.180 --> 00:20:50.680]  一個二塞亞
[00:20:50.680 --> 00:20:52.680]  但我知道我們每一個基督徒
[00:20:52.680 --> 00:20:55.380]  當你有福音在你的生命裡面
[00:20:55.380 --> 00:20:58.880]  其實你如果經歷過這個福音的大能
[00:20:58.880 --> 00:21:01.880]  你都已經可以作為一個先知
[00:21:01.880 --> 00:21:03.180]  去和身邊的人
[00:21:03.180 --> 00:21:06.480]  去宣告神的偉大和神的能力
[00:21:06.480 --> 00:21:07.980]  是能夠勝過
[00:21:07.980 --> 00:21:12.480]  我們現在所經歷的困難
[00:21:12.480 --> 00:21:14.280]  有很多人都說我不是耶利米
[00:21:14.280 --> 00:21:15.880]  我不是摩西
[00:21:15.880 --> 00:21:17.280]  我亦都不是一個
[00:21:17.280 --> 00:21:20.380]  被呼召做全職牧者的基督徒
[00:21:20.380 --> 00:21:22.980]  我只是一個小小的信徒
[00:21:22.980 --> 00:21:24.080]  沒錯
[00:21:24.080 --> 00:21:25.680]  但是當你聽完這個故事後
[00:21:25.680 --> 00:21:26.880]  你再想想
[00:21:26.880 --> 00:21:28.080]  我想和大家分享這個故事
[00:21:28.080 --> 00:21:30.580]  就是57分前的故事
[00:21:30.580 --> 00:21:32.680]  這是真實的故事
[00:21:32.680 --> 00:21:33.580]  很多年前
[00:21:33.580 --> 00:21:35.280]  很多很多年前了
[00:21:35.280 --> 00:21:36.580]  有一個女孩子
[00:21:36.580 --> 00:21:37.580]  五歲的時候
[00:21:37.580 --> 00:21:39.180]  家裡很窮
[00:21:39.180 --> 00:21:40.580]  在美國費城一間教會
[00:21:40.580 --> 00:21:42.080]  浸信會
[00:21:42.080 --> 00:21:43.780]  去到浸信會那裡
[00:21:43.780 --> 00:21:45.980]  很想上主要學
[00:21:45.980 --> 00:21:46.580]  這個故事
[00:21:46.580 --> 00:21:47.580]  如果你有兒童
[00:21:47.580 --> 00:21:50.780]  就和兒童說對了
[00:21:50.780 --> 00:21:53.380]  當時教堂很小
[00:21:53.380 --> 00:21:56.080]  主要學校房很小
[00:21:56.080 --> 00:21:57.180]  很多小朋友想來
[00:21:57.180 --> 00:21:59.880]  因為當時很多人都很窮
[00:21:59.880 --> 00:22:00.480]  沒有地方去
[00:22:00.480 --> 00:22:00.980]  沒有工作
[00:22:00.980 --> 00:22:02.380]  主要學校很開心
[00:22:02.380 --> 00:22:03.380]  又可以學習
[00:22:03.380 --> 00:22:04.220]  學習
[00:22:04.220 --> 00:22:04.780]  看聖經
[00:22:04.780 --> 00:22:06.480]  又可以玩
[00:22:06.480 --> 00:22:07.680]  小妹妹
[00:22:07.680 --> 00:22:08.480]  因為人太多
[00:22:08.480 --> 00:22:10.180]  進不去
[00:22:10.180 --> 00:22:11.280]  而這個教會
[00:22:11.280 --> 00:22:12.480]  亦都因為人太多
[00:22:12.480 --> 00:22:14.980]  每一次主要學校房開放之前
[00:22:14.980 --> 00:22:17.080]  要派籌
[00:22:17.080 --> 00:22:18.780]  小妹妹拿不到籌
[00:22:18.780 --> 00:22:21.680]  很失望地和牧師說
[00:22:21.680 --> 00:22:23.180]  牧師我很想上主要學
[00:22:23.180 --> 00:22:24.580]  但是
[00:22:24.580 --> 00:22:28.880]  我們的主學課室太小了
[00:22:28.880 --> 00:22:29.780]  牧師也很失望
[00:22:29.780 --> 00:22:30.680]  我說是呀
[00:22:30.680 --> 00:22:32.080]  真的太小了
[00:22:32.080 --> 00:22:34.880]  不過我希望我們神將來給多些
[00:22:34.880 --> 00:22:38.080]  之餘我們建一個大一點的教堂
[00:22:38.080 --> 00:22:39.480]  我們有多一點的
[00:22:39.480 --> 00:22:41.680]  主學課室給你們
[00:22:41.680 --> 00:22:42.980]  結果小妹妹
[00:22:42.980 --> 00:22:46.980]  在七歲的時候就離世
[00:22:46.980 --> 00:22:48.380]  她離世的時候
[00:22:48.380 --> 00:22:51.280]  牧師為她主持最後的安息
[00:22:51.280 --> 00:22:54.480]  她媽媽就拿著一個很小的銀包
[00:22:54.480 --> 00:22:56.380]  拿去給牧師
[00:22:56.380 --> 00:22:59.380]  銀包裡面有57分錢
[00:22:59.380 --> 00:23:01.380]  一分錢就是一個仙
[00:23:01.380 --> 00:23:02.680]  很少很少
[00:23:02.680 --> 00:23:03.980]  就是一仙
[00:23:03.980 --> 00:23:06.380]  今天沒有人用一仙的了
[00:23:06.380 --> 00:23:09.280]  牧師是一個很有神給她智慧的
[00:23:09.280 --> 00:23:11.780]  我不知道他是不是以前做過金融
[00:23:11.780 --> 00:23:13.780]  很厲害的牧師
[00:23:13.780 --> 00:23:17.580]  他將這個小妹妹想回主要學回不了
[00:23:17.580 --> 00:23:18.780]  很想教會大一點
[00:23:18.780 --> 00:23:20.380]  又多一點小朋友回到主要學
[00:23:20.380 --> 00:23:22.380]  這個心願這個故事
[00:23:22.380 --> 00:23:24.180]  跟大英姊妹分享
[00:23:24.180 --> 00:23:29.780]  然後他將這57分錢給大英姊妹看
[00:23:29.780 --> 00:23:31.880]  他說現在這57分錢
[00:23:31.880 --> 00:23:35.080]  我會用一個便士賣給你
[00:23:35.080 --> 00:23:36.680]  來交換你一個便士
[00:23:36.680 --> 00:23:40.980]  一個便士就是一分錢的十倍
[00:23:40.980 --> 00:23:43.780]  很快牧師就籌到50個便士
[00:23:43.780 --> 00:23:46.680]  就是說小妹妹的57分錢
[00:23:46.680 --> 00:23:50.080]  一轉眼就增長了十倍
[00:23:50.080 --> 00:23:52.080]  故事還沒完
[00:23:52.080 --> 00:23:55.380]  接著有54個人賣了這一分錢的時候
[00:23:55.380 --> 00:23:56.880]  還給牧師
[00:23:56.880 --> 00:23:58.380]  牧師你再拿去賣
[00:23:58.380 --> 00:23:59.780]  我們不需要這一分錢
[00:23:59.780 --> 00:24:01.980]  你再拿去賣
[00:24:01.980 --> 00:24:04.180]  於是就轉手又轉手
[00:24:04.180 --> 00:24:10.880]  結果57分錢滾動到250元美金
[00:24:10.880 --> 00:24:15.580]  這個故事擴展了很多很多的地方
[00:24:15.580 --> 00:24:17.080]  很多人知道這個故事之後
[00:24:17.080 --> 00:24:18.680]  甚至乎成立一些組織
[00:24:18.680 --> 00:24:23.580]  去跟進和籌募更加多的錢
[00:24:23.580 --> 00:24:26.580]  最後這57分錢
[00:24:26.580 --> 00:24:30.180]  建了一間叫做聖殿浸信會
[00:24:30.180 --> 00:24:32.780]  今天在費城仍然存在
[00:24:32.780 --> 00:24:34.680]  不單止是這樣
[00:24:34.680 --> 00:24:36.180]  還有一間大學
[00:24:36.180 --> 00:24:37.980]  還有醫院
[00:24:37.980 --> 00:24:42.180]  這個女生叫做Haty Mate
[00:24:42.180 --> 00:24:44.180]  她小小的心願
[00:24:44.180 --> 00:24:46.180]  透過這位牧者
[00:24:46.180 --> 00:24:48.680]  幫她傳遞這個故事
[00:24:48.680 --> 00:24:49.880]  這個信息的時候
[00:24:49.880 --> 00:24:52.580]  她加上她那種理財
[00:24:52.580 --> 00:24:55.380]  或者我叫籌募經費的那種智慧
[00:24:55.380 --> 00:24:56.880]  將小小的夢想
[00:24:56.880 --> 00:24:59.580]  只是需要大一點的主義學室
[00:24:59.580 --> 00:25:02.180]  變成大教堂
[00:25:02.180 --> 00:25:03.280]  大學
[00:25:03.280 --> 00:25:05.280]  甚至乎是醫院
[00:25:05.280 --> 00:25:06.780]  造福很多人
[00:25:06.780 --> 00:25:10.580]  而這個故事發生在1880年的時候
[00:25:10.580 --> 00:25:11.280]  所以當我們覺得
[00:25:11.280 --> 00:25:14.080]  我們自己什麼都沒有
[00:25:14.080 --> 00:25:16.180]  什麼都不行的時候
[00:25:16.180 --> 00:25:19.480]  你記住這個57分錢的故事
[00:25:19.480 --> 00:25:20.780]  很少的東西
[00:25:20.780 --> 00:25:24.580]  神是會用它
[00:25:24.580 --> 00:25:25.780]  Haty Mate的故事
[00:25:25.780 --> 00:25:26.680]  和耶利米的故事
[00:25:26.680 --> 00:25:30.080]  有什麼共通之處呢
[00:25:30.080 --> 00:25:31.180]  這個故事告訴我們
[00:25:31.180 --> 00:25:33.480]  神可以用任何人
[00:25:33.480 --> 00:25:34.780]  不要說你的年紀
[00:25:34.780 --> 00:25:37.380]  不要看我自己的軟弱
[00:25:37.380 --> 00:25:39.780]  當神要用你的時候
[00:25:39.780 --> 00:25:41.380]  你去幫祂的時候
[00:25:41.380 --> 00:25:44.480]  神會完成祂給你的使命
[00:25:44.480 --> 00:25:46.180]  所以任何人都可以被神用
[00:25:46.180 --> 00:25:47.380]  小小的開始
[00:25:47.380 --> 00:25:49.680]  可以有很大的影響
[00:25:49.680 --> 00:25:52.380]  以及信服神的呼召
[00:25:52.380 --> 00:25:54.680]  是會產生心願的影響
[00:25:54.680 --> 00:25:57.080]  不是你今天看到的
[00:25:57.080 --> 00:25:58.680]  結果這麼簡單
[00:25:58.680 --> 00:26:02.180]  是多過我們所想所求
[00:26:02.180 --> 00:26:03.080]  以及神的計劃
[00:26:03.080 --> 00:26:06.280]  往往超越我們人有限的眼光
[00:26:06.280 --> 00:26:08.580]  最重要的是我們的信心
[00:26:08.580 --> 00:26:11.180]  以及我們願意服侍的心
[00:26:11.180 --> 00:26:13.380]  是至關重要的
[00:26:13.380 --> 00:26:15.480]  當一個電話打過來給你的時候
[00:26:15.480 --> 00:26:17.380]  你接不接呢
[00:26:17.380 --> 00:26:19.580]  當神打一個電話給你
[00:26:19.580 --> 00:26:21.180]  你可以不接
[00:26:21.180 --> 00:26:22.480]  你接了聽完
[00:26:22.480 --> 00:26:24.780]  你可以掩蓋它的線
[00:26:24.780 --> 00:26:26.480]  有一天耶穌回來
[00:26:26.480 --> 00:26:28.080]  祂會看看祂
[00:26:28.080 --> 00:26:29.480]  曾經打電話的記錄
[00:26:29.480 --> 00:26:29.880]  祂會說
[00:26:29.880 --> 00:26:31.580]  我打過很多次電話給你
[00:26:31.580 --> 00:26:33.280]  你掩蓋過很多次線
[00:26:33.280 --> 00:26:35.280]  或者你不接我線
[00:26:35.280 --> 00:26:36.780]  我們想不想耶穌
[00:26:36.780 --> 00:26:38.180]  將來跟我們問
[00:26:38.180 --> 00:26:39.980]  我打過電話給你
[00:26:39.980 --> 00:26:42.880]  為什麼你不接我電話
[00:26:42.880 --> 00:26:45.980]  如果我們不明白呼召
[00:26:45.980 --> 00:26:46.780]  我的生命裡面
[00:26:46.780 --> 00:26:49.280]  有什麼神在跟我說話的時候
[00:26:49.280 --> 00:26:51.780]  你要跟光牧師說
[00:26:51.780 --> 00:26:54.380]  你要跟教會的領袖去分享
[00:26:54.380 --> 00:26:57.080]  因為一個很重要的呼召
[00:26:57.080 --> 00:26:58.980]  神去召喚你的時候
[00:26:58.980 --> 00:27:01.780]  我們未必知道是不是很清晰
[00:27:01.780 --> 00:27:02.680]  需要牧者
[00:27:02.680 --> 00:27:04.880]  需要資深的教會的領袖
[00:27:04.880 --> 00:27:08.580]  幫我們去判斷
[00:27:08.580 --> 00:27:09.880]  去辨別
[00:27:09.880 --> 00:27:11.580]  以致我們能夠知道
[00:27:11.580 --> 00:27:14.080]  這個呼召是不是從神而來
[00:27:14.080 --> 00:27:17.080]  對我們的影響是什麼
[00:27:17.080 --> 00:27:18.780]  當神呼召我們的時候
[00:27:18.780 --> 00:27:19.680]  你要記住
[00:27:19.680 --> 00:27:22.580]  總是神首先發出這個呼召的
[00:27:22.580 --> 00:27:24.980]  因為神是主動尋求人
[00:27:24.980 --> 00:27:26.580]  主動赦免人
[00:27:26.580 --> 00:27:29.180]  主動告訴人我愛你
[00:27:29.180 --> 00:27:31.180]  神不需要等
[00:27:31.180 --> 00:27:32.980]  所以有時候你不要覺得突然
[00:27:32.980 --> 00:27:34.380]  不是你準備好的時候
[00:27:34.380 --> 00:27:36.580]  神才會使用你的
[00:27:36.580 --> 00:27:37.880]  第二就是
[00:27:37.880 --> 00:27:39.380]  我們一定正常來說
[00:27:39.380 --> 00:27:40.780]  都會有掙扎的
[00:27:40.780 --> 00:27:41.980]  誰沒有掙扎
[00:27:41.980 --> 00:27:42.980]  我今天都會掙扎
[00:27:42.980 --> 00:27:44.180]  我今天有時候都會跟神
[00:27:44.180 --> 00:27:46.180]  可能說不
[00:27:46.180 --> 00:27:47.880]  因為很多人找我做事
[00:27:47.880 --> 00:27:49.880]  找很多事我可以做
[00:27:49.880 --> 00:27:51.480]  但是我有限的時間
[00:27:51.480 --> 00:27:53.780]  有時候我要說不
[00:27:53.780 --> 00:27:56.780]  有時候是因為出於實際的考慮
[00:27:56.780 --> 00:27:59.080]  有時候我不知道我這個說不
[00:27:59.080 --> 00:28:01.780]  是不是我影響了神的計劃
[00:28:01.780 --> 00:28:03.280]  我不知道
[00:28:03.280 --> 00:28:06.780]  但是我們要憑信心
[00:28:06.780 --> 00:28:08.480]  我們是不是重要的
[00:28:08.480 --> 00:28:11.180]  走在神的一個
[00:28:11.180 --> 00:28:13.180]  更加親近的關係當中
[00:28:13.180 --> 00:28:15.380]  更加願意服侍神
[00:28:15.380 --> 00:28:17.080]  所以有復零一面
[00:28:17.080 --> 00:28:18.180]  也有實際一面
[00:28:18.180 --> 00:28:19.780]  我們要去衡量
[00:28:19.780 --> 00:28:20.580]  最重要的是
[00:28:20.580 --> 00:28:23.180]  我們必須要作出一個決定
[00:28:23.180 --> 00:28:24.780]  一個回應
[00:28:24.780 --> 00:28:26.780]  有時候神等我們
[00:28:26.780 --> 00:28:28.480]  有時候我們等神
[00:28:28.480 --> 00:28:30.980]  我希望更加多的時間
[00:28:30.980 --> 00:28:34.180]  是我們願意去接這個電話
[00:28:34.180 --> 00:28:34.980]  而不是等神
[00:28:34.980 --> 00:28:36.580]  覺得很失望
[00:28:36.580 --> 00:28:38.480]  今年2025年
[00:28:38.480 --> 00:28:40.580]  剛剛開始
[00:28:40.580 --> 00:28:42.280]  我跟我的家人
[00:28:42.280 --> 00:28:43.980]  每年都會做一個
[00:28:43.980 --> 00:28:44.980]  叫做例行公事也好
[00:28:44.980 --> 00:28:46.180]  什麼也好
[00:28:46.180 --> 00:28:48.380]  我們會一起聚在一起
[00:28:48.380 --> 00:28:50.280]  我們去靈修祈禱
[00:28:50.280 --> 00:28:51.380]  我們會過一年
[00:28:51.380 --> 00:28:53.080]  我們會真的用紙
[00:28:53.080 --> 00:28:54.280]  寫下
[00:28:54.280 --> 00:28:57.780]  今年我們需要做的一些願望
[00:28:57.780 --> 00:28:59.580]  然後入我的信封
[00:28:59.580 --> 00:29:01.980]  然後我會放進保險箱裡
[00:29:01.980 --> 00:29:04.780]  明年我們會拿出來看
[00:29:04.780 --> 00:29:07.380]  我不知道你們有沒有這個習慣
[00:29:07.380 --> 00:29:09.680]  這種習慣是告訴我
[00:29:09.680 --> 00:29:13.780]  我們自己要做一些決定
[00:29:13.780 --> 00:29:15.880]  今年我想怎麼生活
[00:29:15.880 --> 00:29:16.880]  我怎麼服侍神
[00:29:16.880 --> 00:29:18.380]  我有沒有方向
[00:29:18.380 --> 00:29:20.580]  還是我每一天睡醒了
[00:29:20.580 --> 00:29:22.580]  我仍然是那個我
[00:29:22.580 --> 00:29:24.580]  是沒有方向感的
[00:29:24.580 --> 00:29:25.480]  我希望等待姐妹
[00:29:25.480 --> 00:29:27.980]  我們的生命有方向感
[00:29:27.980 --> 00:29:30.180]  可以嘗試做這個動作
[00:29:30.180 --> 00:29:31.580]  小小的動作
[00:29:31.580 --> 00:29:33.380]  可能成為你的習慣
[00:29:33.380 --> 00:29:34.980]  也可能影響了你
[00:29:34.980 --> 00:29:36.180]  以後的宿命生命
[00:29:36.180 --> 00:29:39.280]  讓我一起禱告
[00:29:39.280 --> 00:29:41.780]  天父我們都在您的面前
[00:29:41.780 --> 00:29:44.580]  去感謝您
[00:29:44.580 --> 00:29:47.180]  因為您先愛我們
[00:29:47.180 --> 00:29:50.080]  以致我們本來不配的
[00:29:50.080 --> 00:29:52.580]  但是您看為寶貴
[00:29:52.580 --> 00:29:55.080]  求您都是潔淨我們
[00:29:55.080 --> 00:29:58.280]  讓我們成為可用的器皿
[00:29:58.280 --> 00:30:00.380]  能夠被分別為聖
[00:30:00.380 --> 00:30:02.280]  叫我們不要懼怕
[00:30:02.280 --> 00:30:06.280]  不要專注在我們自己軟弱的當中
[00:30:06.280 --> 00:30:09.480]  因為我們的神是滿有力量
[00:30:09.480 --> 00:30:11.080]  滿有能力
[00:30:11.080 --> 00:30:14.280]  也都知道未來所發生的一切事情
[00:30:14.280 --> 00:30:17.280]  讓我們落在主你的手當中
[00:30:17.280 --> 00:30:19.480]  讓你帶領我們前面的路
[00:30:19.480 --> 00:30:20.780]  讓新的一年
[00:30:20.780 --> 00:30:23.280]  我們有力量
[00:30:23.280 --> 00:30:25.480]  有一個願望
[00:30:25.480 --> 00:30:28.280]  更好的使用你給予的時間
[00:30:28.280 --> 00:30:29.680]  你給予的生命
[00:30:29.680 --> 00:30:30.580]  願神的祝福
[00:30:30.580 --> 00:30:32.480]  臨到傳恩堂和弟兄姐妹
[00:30:32.480 --> 00:30:34.180]  奉主耶穌的名字而求
[00:30:34.180 --> 00:30:35.180]  阿們
