
[00:00:00.000 --> 00:00:05.160]  弟兄姊妹平安 新年快樂
[00:18:37.920 --> 00:18:39.720]  都成為你自己的祝福
[00:18:39.720 --> 00:18:41.960]  和成為別人的祝福
[00:18:41.960 --> 00:18:44.320]  我覺得我第一個收到這樣的
[00:18:44.320 --> 00:18:47.400]  這樣的祝福的說話
[00:18:47.400 --> 00:18:49.120]  不是說恩典滿滿
[00:18:49.120 --> 00:18:50.280]  什麼身體健康
[00:18:50.280 --> 00:18:53.200]  就是說在風雨裡面
[00:18:53.200 --> 00:18:55.680]  你看到神的恩典
[00:18:55.680 --> 00:18:57.560]  成為別人的祝福
[00:18:57.560 --> 00:19:00.360]  你自己也被祝福的
[00:19:00.360 --> 00:19:02.960]  第三節這裡其實很有意思的
[00:19:02.960 --> 00:19:04.280]  剛才看了Doris
[00:19:04.280 --> 00:19:06.560]  幫我們弄這一套的環燈片
[00:19:06.560 --> 00:19:08.400]  就你很感受到的
[00:19:08.400 --> 00:19:11.800]  上主忠誠的子民多麼高貴
[00:19:11.800 --> 00:19:14.920]  跟他們在一起是我最大的喜樂
[00:19:14.920 --> 00:19:16.200]  這個國語說法
[00:19:16.200 --> 00:19:17.320]  「跟」我
[00:19:17.320 --> 00:19:19.560]  就是說跟他們一起
[00:19:19.560 --> 00:19:22.040]  真的是很大的喜樂
[00:19:22.040 --> 00:19:26.400]  每一次禦堂搞這些大型的慶祝會
[00:19:26.400 --> 00:19:28.880]  大家是不是很開心
[00:19:28.880 --> 00:19:30.960]  不是 你說真的很辛苦
[00:19:30.960 --> 00:19:31.840]  是辛苦的
[00:19:31.840 --> 00:19:34.520]  因為不辛苦怎麼會有開心呢
[00:19:34.520 --> 00:19:37.560]  不辛苦怎麼會有這麼多人跟你一起開心呢
[00:19:37.560 --> 00:19:40.240]  所以這個真的好像聖經所說
[00:19:40.240 --> 00:19:43.200]  神的子民 神的聖民
[00:19:43.200 --> 00:19:44.960]  我們就是神的聖民
[00:19:44.960 --> 00:19:48.120]  但是我們是不是忠誠的子民呢
[00:19:48.120 --> 00:19:51.360]  是不是忠誠的神的子民百姓呢
[00:19:51.360 --> 00:19:52.560]  如果是的話
[00:19:52.560 --> 00:19:54.280]  我們一起的時候
[00:19:54.280 --> 00:19:57.360]  那種喜樂是最大的
[00:19:57.360 --> 00:19:59.880]  我很欣賞有些團契小組
[00:19:59.880 --> 00:20:03.960]  有時也會有這些集會
[00:20:03.960 --> 00:20:07.000]  不要管它叫大食會也好
[00:20:07.000 --> 00:20:08.720]  大笑會也好
[00:20:08.720 --> 00:20:12.520]  或者大家一起享樂會也好
[00:20:12.520 --> 00:20:15.080]  但是那種快樂
[00:20:15.080 --> 00:20:17.440]  不是因為我們是同姓的
[00:20:17.440 --> 00:20:19.440]  不是因為我們是同鄉的
[00:20:19.440 --> 00:20:23.040]  不是因為我們是同年齡的
[00:20:23.040 --> 00:20:25.920]  而是因為我們是神的子民
[00:20:25.920 --> 00:20:27.560]  神的百姓
[00:20:27.560 --> 00:20:28.600]  你說是不是呢
[00:20:28.600 --> 00:20:31.000]  這就是幸福
[00:20:31.000 --> 00:20:32.360]  好 接著下面讀
[00:20:32.360 --> 00:20:34.040]  四五六
[00:20:34.040 --> 00:20:35.880]  請大家一起讀 請
[00:20:35.880 --> 00:20:38.920]  追隨其他神明的人
[00:20:38.920 --> 00:20:41.840]  朝野無窮的禍患
[00:20:41.840 --> 00:20:45.360]  我決不參與他們的祭祀
[00:20:45.360 --> 00:20:49.040]  也不祭拜他們的神明
[00:20:49.040 --> 00:20:50.400]  上主啊
[00:20:50.400 --> 00:20:54.000]  祢是我一切福份的源頭
[00:20:54.000 --> 00:20:56.880]  祢掌握我的生命
[00:20:56.880 --> 00:21:00.360]  祢的賞賜多麼艱美
[00:21:00.360 --> 00:21:06.360]  祢給我的地業多麼令人喜愛
[00:21:06.360 --> 00:21:11.200]  大衛他認定了這位耶和華神
[00:21:11.200 --> 00:21:12.120]  是祂的主
[00:21:12.120 --> 00:21:13.840]  是祂生命的主
[00:21:13.840 --> 00:21:15.880]  他就要做一個決定了
[00:21:15.880 --> 00:21:19.520]  他不可以再去追隨其他神
[00:21:19.520 --> 00:21:20.960]  其他偶像
[00:21:20.960 --> 00:21:22.560]  其他神明
[00:21:22.560 --> 00:21:23.680]  而且他知道
[00:21:23.680 --> 00:21:26.640]  如果我這樣一腳踏兩拳
[00:21:26.640 --> 00:21:29.480]  又去敬拜我們的真神
[00:21:29.480 --> 00:21:30.880]  耶和華神
[00:21:30.880 --> 00:21:32.440]  三一真神
[00:21:32.440 --> 00:21:36.160]  又去拜其他那些假神也好
[00:21:36.160 --> 00:21:38.080]  迷信也好
[00:21:38.080 --> 00:21:40.120]  我知道這樣做是不好的
[00:21:40.120 --> 00:21:44.240]  是會招來無窮的禍患的
[00:21:44.240 --> 00:21:45.400]  和合本說
[00:21:45.400 --> 00:21:48.400]  那個說以別神代替耶和華的
[00:21:48.400 --> 00:21:51.040]  他們的仇苦必加憎
[00:21:51.040 --> 00:21:52.040]  很苦的
[00:21:52.040 --> 00:21:53.760]  很煩 很愁的
[00:21:53.760 --> 00:21:57.480]  想想 如果一個人 說得好笑一點
[00:21:57.480 --> 00:22:01.160]  如果你覺得自己很幸福
[00:22:01.160 --> 00:22:04.600]  你有1 2 3 4個太太
[00:22:04.600 --> 00:22:06.400]  煩不煩
[00:22:06.400 --> 00:22:08.200]  很煩
[00:22:08.200 --> 00:22:11.360]  沒錯 你可以享齊人之福
[00:22:11.360 --> 00:22:13.640]  但是很煩的
[00:22:13.640 --> 00:22:15.280]  彼此之間的鬥爭
[00:22:15.280 --> 00:22:18.320]  還有你究竟要討誰喜歡呢
[00:22:18.320 --> 00:22:20.200]  讓你養得起他
[00:22:20.200 --> 00:22:22.960]  但是你真的很煩
[00:22:22.960 --> 00:22:25.040]  同樣一樣 你的信仰
[00:22:25.040 --> 00:22:27.000]  如果你不是信一位真神
[00:22:27.000 --> 00:22:28.800]  你不斷信 這樣信那樣
[00:22:28.800 --> 00:22:29.880]  又很迷信
[00:22:29.880 --> 00:22:31.200]  連那些日子
[00:22:31.200 --> 00:22:33.040]  十三 十四也不好
[00:22:33.040 --> 00:22:34.160]  什麼也不好
[00:22:34.160 --> 00:22:35.200]  你哪有日子過
[00:22:35.200 --> 00:22:37.960]  因為每個月都有十三 十四的
[00:22:37.960 --> 00:22:40.960]  一定有些二四那些
[00:22:40.960 --> 00:22:43.680]  那你沒有辦法的
[00:22:43.680 --> 00:22:45.360]  不要迷信
[00:22:45.360 --> 00:22:48.800]  所以他說 我絕不參與他們的祭祀
[00:22:48.800 --> 00:22:51.360]  也不拜他們的神明
[00:22:51.360 --> 00:22:55.280]  這裡就說 我嘴唇也不提別神的名號
[00:22:55.280 --> 00:22:59.840]  他們所挑戰的血 我不獻上
[00:22:59.840 --> 00:23:01.680]  今天最糟糕的是什麼呢
[00:23:01.680 --> 00:23:03.200]  有時候去旅行
[00:23:03.200 --> 00:23:05.520]  去參觀一些廟
[00:23:05.520 --> 00:23:08.400]  其他宗教的地方
[00:23:08.400 --> 00:23:10.240]  你說入鄉隨俗
[00:23:10.240 --> 00:23:12.640]  我就跟著他們拜一拜
[00:23:12.640 --> 00:23:16.560]  或者是跟著他們念些什麼
[00:23:16.560 --> 00:23:17.640]  有時候有些人是這樣的
[00:23:17.640 --> 00:23:19.600]  他覺得信一個好像不夠
[00:23:19.600 --> 00:23:22.040]  再找一兩個來補一下
[00:23:22.040 --> 00:23:23.440]  那就糟糕了
[00:23:23.440 --> 00:23:27.480]  你會發覺你很混亂 很混亂
[00:23:27.480 --> 00:23:30.480]  究竟你祈禱神聽你的
[00:23:30.480 --> 00:23:33.240]  還是你念經那個
[00:23:33.240 --> 00:23:36.240]  你正在拜的那個聽你的
[00:23:36.240 --> 00:23:38.000]  那你就很混淆了
[00:23:38.000 --> 00:23:39.760]  所以不好 弟兄姊妹
[00:23:39.760 --> 00:23:42.840]  也不要去說什麼時辰八字
[00:23:42.840 --> 00:23:44.840]  又去很迷信的那些
[00:23:44.840 --> 00:23:46.600]  風水那些也不好
[00:23:46.600 --> 00:23:48.640]  你自己嚇自己
[00:23:48.640 --> 00:23:51.240]  這裡說神賜給我們的地業
[00:23:51.240 --> 00:23:53.480]  產業是多麼美好
[00:23:53.480 --> 00:23:57.400]  你不要去埋怨
[00:23:57.400 --> 00:23:58.920]  今天你有間屋
[00:23:58.920 --> 00:24:00.160]  不要埋怨自己的屋
[00:24:00.160 --> 00:24:01.840]  哎呀 太小了
[00:24:01.840 --> 00:24:03.800]  不要埋怨自己的屋
[00:24:03.800 --> 00:24:05.760]  那些草地都不綠的
[00:24:05.760 --> 00:24:09.560]  我種那些東西種什麼就是這樣了
[00:24:09.560 --> 00:24:11.240]  都沒有收成的
[00:24:11.240 --> 00:24:12.760]  我們很多時候很多埋怨的
[00:24:12.760 --> 00:24:13.640]  有間屋給你住
[00:24:13.640 --> 00:24:15.480]  你也很多埋怨的
[00:24:15.480 --> 00:24:16.840]  哎呀 我真的不要那間屋
[00:24:16.840 --> 00:24:18.080]  有二樓的
[00:24:18.080 --> 00:24:19.160]  到我不舒服的時候
[00:24:19.160 --> 00:24:21.280]  要爬樓梯很辛苦
[00:24:21.280 --> 00:24:22.480]  哇 或者有些人說
[00:24:22.480 --> 00:24:24.880]  真的不要 那間屋是一層的
[00:24:24.880 --> 00:24:27.200]  我想運動都沒有樓梯走的
[00:24:27.200 --> 00:24:29.360]  總之你什麼東西到你手
[00:24:29.360 --> 00:24:31.880]  你都覺得是不夠完美的
[00:24:31.880 --> 00:24:34.040]  那人生就很苦了
[00:24:34.040 --> 00:24:35.840]  什麼是福呢
[00:24:35.840 --> 00:24:38.600]  就是你不會經常埋怨的
[00:24:38.600 --> 00:24:41.280]  你覺得給到你的東西都是最好的
[00:24:41.280 --> 00:24:43.120]  你的財產 你的產業
[00:24:43.120 --> 00:24:45.200]  你的基業 你的地業
[00:24:45.200 --> 00:24:48.520]  產業就是你的子女 孫子
[00:24:48.520 --> 00:24:50.320]  不要埋怨
[00:24:50.320 --> 00:24:54.160]  我再說 我很敬佩
[00:24:54.160 --> 00:24:56.200]  我真的很欣賞
[00:24:56.200 --> 00:24:57.920]  有一些家庭
[00:24:57.920 --> 00:25:01.600]  他們所懷的胎是神賜的 是不是
[00:25:01.600 --> 00:25:04.280]  子女是神的產業來的
[00:25:04.280 --> 00:25:06.400]  但是不知道為什麼
[00:25:06.400 --> 00:25:08.400]  那個產業出來的時候
[00:25:08.400 --> 00:25:10.960]  不是跟別人一樣的
[00:25:10.960 --> 00:25:13.920]  是要接受很大的挑戰的
[00:25:13.920 --> 00:25:15.840]  到了十歲八歲
[00:25:15.840 --> 00:25:18.240]  他還是要別人照顧的
[00:25:18.240 --> 00:25:20.160]  要別人餵他吃東西的
[00:25:20.160 --> 00:25:21.880]  走不了路的
[00:25:21.880 --> 00:25:24.400]  但是那些父母 那些祖父母
[00:25:24.400 --> 00:25:28.840]  是不離不棄的
[00:25:28.840 --> 00:25:30.800]  不是好像 我不知道
[00:25:30.800 --> 00:25:32.120]  有些地方
[00:25:32.120 --> 00:25:35.080]  你很容易會去領養到小孩子的
[00:25:35.080 --> 00:25:37.360]  但是領養是什麼小孩子呢
[00:25:37.360 --> 00:25:41.400]  是那些盲的 聾的
[00:25:41.400 --> 00:25:46.520]  或者是智障的 殘障的
[00:25:46.520 --> 00:25:49.640]  被人扔在巴士上 沒人要的
[00:25:49.640 --> 00:25:52.960]  真是因為他們小時候受過這些打擊
[00:25:52.960 --> 00:25:54.360]  很大個都不說話的
[00:25:54.360 --> 00:25:55.840]  因為他不會說話
[00:25:55.840 --> 00:25:57.840]  沒有人跟他說話的
[00:25:57.840 --> 00:25:58.520]  這些小孩子
[00:25:58.520 --> 00:26:01.640]  但是有人故意去領養他們
[00:26:01.640 --> 00:26:04.600]  因為他覺得幫到一個人就幫到一個
[00:26:04.600 --> 00:26:07.920]  救到一個弱智 有殘障的人
[00:26:07.920 --> 00:26:09.520]  救到一個就是一個
[00:26:09.520 --> 00:26:11.320]  我很欣賞他們
[00:26:11.320 --> 00:26:14.280]  甚至有些家庭不是一個
[00:26:14.280 --> 00:26:16.400]  一個 兩個 三個 四個
[00:26:16.400 --> 00:26:19.360]  不斷地領養這些小孩子回來
[00:26:19.360 --> 00:26:24.000]  去給愛他 照顧他 關心他
[00:26:24.000 --> 00:26:26.160]  賴大卿師母 無論怎樣都好
[00:26:26.160 --> 00:26:28.480]  神賜給我們的產業
[00:26:28.480 --> 00:26:31.400]  包括物質那方面
[00:26:31.400 --> 00:26:35.160]  人事物 包括你自己的兒女
[00:26:35.160 --> 00:26:38.680]  真是沒有人這麼成功
[00:26:38.680 --> 00:26:41.680]  沒有人長得這麼漂亮
[00:26:41.680 --> 00:26:44.320]  沒有人好像人的定義
[00:26:44.320 --> 00:26:45.800]  世界的定義沒有那麼幸福
[00:26:45.800 --> 00:26:47.160]  沒有那麼成功
[00:26:47.160 --> 00:26:48.680]  都不要緊
[00:26:48.680 --> 00:26:49.840]  你記得
[00:26:49.840 --> 00:26:51.640]  那個是神給你的
[00:26:51.640 --> 00:26:53.440]  你就愛他到底
[00:26:53.440 --> 00:26:55.440]  你就支持他到底
[00:26:55.440 --> 00:26:56.600]  就好像有些子女
[00:26:56.600 --> 00:26:57.880]  他都可以埋怨的
[00:26:57.880 --> 00:27:00.400]  神為什麼你給我的父母這麼多病呢
[00:27:00.400 --> 00:27:02.440]  整天都要我帶她去看醫生的呢
[00:27:02.440 --> 00:27:05.160]  為什麼你給我父母這麼囉嗦
[00:27:05.160 --> 00:27:07.480]  整天都在暗暗尋尋的呢
[00:27:07.480 --> 00:27:09.640]  他都可以這麼埋怨的 是不是
[00:27:09.640 --> 00:27:11.760]  但是我又見到那些子女
[00:27:11.760 --> 00:27:14.000]  是不離不棄他父母的
[00:27:14.000 --> 00:27:16.000]  到他父母九十多歲
[00:27:16.000 --> 00:27:18.400]  他還經常回去探望他
[00:27:18.400 --> 00:27:22.480]  哄他 哄他 扶著他
[00:27:22.480 --> 00:27:26.080]  哇 我真是很感動 你知不知道
[00:27:26.080 --> 00:27:28.840]  人世間這些就叫幸福
[00:27:28.840 --> 00:27:31.000]  就是在不幸當中
[00:27:31.000 --> 00:27:33.640]  你仍然可以經歷到愛
[00:27:33.640 --> 00:27:37.720]  仍然可以經歷到有人關心你的
[00:27:37.720 --> 00:27:42.440]  這個就是真正的幸福
[00:27:42.440 --> 00:27:44.280]  接著下去
[00:27:44.280 --> 00:27:48.120]  這個十六章七八九
[00:27:48.120 --> 00:27:49.640]  一起來讀 請
[00:27:49.640 --> 00:27:51.880]  我仍讚上主
[00:27:51.880 --> 00:27:54.280]  因為祂指導我
[00:27:54.280 --> 00:27:58.320]  夜間祂的良知喚醒我
[00:27:58.320 --> 00:28:03.040]  我時時體會到上主在我面前
[00:28:03.040 --> 00:28:07.880]  祂在我身邊 我不自動搖
[00:28:07.880 --> 00:28:12.800]  所以我的心歡喜 我的靈快樂
[00:28:12.800 --> 00:28:16.760]  我的肉身安穩自在
[00:28:16.760 --> 00:28:19.640]  這幾節又提到
[00:28:19.640 --> 00:28:24.200]  神怎樣對祂的子民百姓
[00:28:24.200 --> 00:28:27.600]  一些教導 一些指導和保護
[00:28:27.600 --> 00:28:29.280]  說得更加仔細
[00:28:29.280 --> 00:28:32.760]  當祂的子民百姓投靠祂的時候
[00:28:32.760 --> 00:28:34.760]  一定沒有投靠錯的
[00:28:34.760 --> 00:28:37.480]  反而他們會經歷到我要重讚神
[00:28:37.480 --> 00:28:39.240]  重讚我們的主
[00:28:39.240 --> 00:28:41.720]  因為祂指導我
[00:28:41.720 --> 00:28:44.360]  這裡指導就是提議給你
[00:28:44.360 --> 00:28:46.640]  給你忠告 即是提醒你
[00:28:46.640 --> 00:28:48.600]  還有夜間
[00:28:48.600 --> 00:28:49.840]  到晚上你睡不著覺
[00:28:49.840 --> 00:28:51.120]  你知道我們到這裏
[00:28:51.120 --> 00:28:53.080]  晚上經常半夜醒 是不是
[00:28:53.080 --> 00:28:54.520]  睡不著覺幹什麼
[00:28:54.520 --> 00:28:55.880]  不是數眠樣
[00:28:55.880 --> 00:28:59.440]  而是祂發動你的內心
[00:28:59.440 --> 00:29:03.680]  給你的良知 你的良心能夠有感覺的
[00:29:03.680 --> 00:29:05.080]  不是麻木的
[00:29:05.080 --> 00:29:07.600]  那以後就想通一些東西
[00:29:07.600 --> 00:29:08.840]  想到一些東西
[00:29:08.840 --> 00:29:14.040]  甚至都給那種良知 那種雜備
[00:29:14.040 --> 00:29:17.560]  哎呀 我要認罪悔改了
[00:29:17.560 --> 00:29:21.200]  這個就是神在一生裏面做的工作
[00:29:21.200 --> 00:29:25.200]  祂不只是給你外面的福氣
[00:29:25.200 --> 00:29:27.880]  有衣有食 有家人 有屋住
[00:29:27.880 --> 00:29:30.120]  而是祂整天都在你心裏面
[00:29:30.120 --> 00:29:32.000]  指示你當行的路
[00:29:32.000 --> 00:29:33.160]  這個更加需要
[00:29:33.160 --> 00:29:35.920]  因為我們人是包括靈魂看的
[00:29:35.920 --> 00:29:39.720]  所以那個魂和靈很重要
[00:29:39.720 --> 00:29:42.800]  不只是看 三餐吃飽就算了
[00:29:42.800 --> 00:29:45.440]  而是裏面我們有沒有滿足的呢
[00:29:45.440 --> 00:29:47.400]  裏面我們有沒有光明的
[00:29:47.400 --> 00:29:48.760]  在光明裏面就是
[00:29:48.760 --> 00:29:50.920]  看到什麼對 什麼不對
[00:29:50.920 --> 00:29:52.000]  什麼是土神的喜悅
[00:29:52.000 --> 00:29:55.120]  什麼是不土神喜悅的呢
[00:29:55.120 --> 00:29:59.440]  還有這裏說是祂自己的決心
[00:29:59.440 --> 00:30:02.880]  祂說我張堯說常擺在我面前
[00:30:02.880 --> 00:30:06.720]  因為祂在我右邊 我就不自搖動
[00:30:06.720 --> 00:30:08.560]  這個就是《和合本》說的
[00:30:08.560 --> 00:30:11.000]  那這裏新頁本說
[00:30:11.000 --> 00:30:13.840]  我時時體會到上主在我面前
[00:30:13.840 --> 00:30:17.920]  祂在我身邊 我就不會動搖了
[00:30:17.920 --> 00:30:20.320]  你知不知道以前打仗的人
[00:30:20.320 --> 00:30:22.600]  他右手是拿兵器的
[00:30:22.600 --> 00:30:24.640]  左手拿什麼
[00:30:24.640 --> 00:30:26.000]  盾牌
[00:30:26.000 --> 00:30:28.240]  而且那個盾牌不是普通小小的
[00:30:28.240 --> 00:30:30.160]  遮住你的臉的那些盾牌
[00:30:30.160 --> 00:30:30.880]  全新的
[00:30:30.880 --> 00:30:32.320]  當你蹲下來
[00:30:32.320 --> 00:30:34.920]  它就把整個盾牌都遮住了
[00:30:34.920 --> 00:30:41.680]  意思就是說凡是你拿著寶劍
[00:30:41.680 --> 00:30:43.400]  左手拿著盾牌
[00:30:43.400 --> 00:30:45.760]  你不是用來擋自己 是擋誰
[00:30:45.760 --> 00:30:47.360]  擋旁邊那個人的
[00:30:47.360 --> 00:30:49.360]  因為旁邊那個人是拿著兵器
[00:30:49.360 --> 00:30:51.160]  他一樣是拿著兵器一隻手
[00:30:51.160 --> 00:30:52.760]  那他怎樣擋自己
[00:30:52.760 --> 00:30:56.120]  就是靠你在他右邊
[00:30:56.120 --> 00:30:58.200]  你在他左邊擋住他
[00:30:58.200 --> 00:31:01.840]  那你自己旁邊那個人擋住你
[00:31:01.840 --> 00:31:04.600]  但其實我們很需要神的
[00:31:04.600 --> 00:31:07.000]  也很需要弟兄姊妹 你知不知道
[00:31:07.000 --> 00:31:10.280]  神在我們一邊擋住我們
[00:31:10.280 --> 00:31:13.280]  我們也要在一邊擋住我們弟兄姊妹
[00:31:13.280 --> 00:31:16.080]  彼此去遮蓋
[00:31:16.080 --> 00:31:19.720]  彼此去扶持
[00:31:19.720 --> 00:31:21.880]  我去探一個人前兩天
[00:31:21.880 --> 00:31:23.680]  他的孫女跟我說
[00:31:23.680 --> 00:31:30.440]  我這個奶奶九十幾歲
[00:31:30.440 --> 00:31:33.120]  她說她經常喜歡外出
[00:31:33.120 --> 00:31:34.760]  當然要找機會外出
[00:31:34.760 --> 00:31:36.720]  有人扶著你 有人陪你才能外出
[00:31:36.720 --> 00:31:37.840]  自己不能外出
[00:31:37.840 --> 00:31:39.920]  所以一定要身邊有人扶著她
[00:31:39.920 --> 00:31:43.440]  甚至有人在前面 有人在後面
[00:31:43.440 --> 00:31:45.560]  這樣扶著她才能外出
[00:31:45.560 --> 00:31:49.040]  她說不知道跟她去哪裡買東西
[00:31:49.040 --> 00:31:51.120]  她說她幾乎跌了
[00:31:51.120 --> 00:31:56.400]  但是她已經用了拐杖
[00:31:56.400 --> 00:31:59.360]  她說幸好我在後面抱著她
[00:31:59.360 --> 00:32:00.640]  她說她想跌了
[00:32:00.640 --> 00:32:02.400]  她說我抱著她
[00:32:02.400 --> 00:32:06.720]  所以她跌在我身上
[00:32:06.720 --> 00:32:09.720]  旁邊有個保姆照顧她
[00:32:09.720 --> 00:32:11.920]  前面有個兒子帶路
[00:32:11.920 --> 00:32:14.040]  後面還有一個人托著她
[00:32:14.040 --> 00:32:15.720]  那她可以去了
[00:32:15.720 --> 00:32:17.840]  可以外出了
[00:32:17.840 --> 00:32:20.000]  我們人生也是一樣
[00:32:20.000 --> 00:32:22.120]  其實神真的很好
[00:32:22.120 --> 00:32:24.440]  祂派了很多人在我們身邊
[00:32:24.440 --> 00:32:27.600]  護衛我們 幫助我們
[00:32:27.600 --> 00:32:31.240]  而祂自己也是親手托著我們
[00:32:31.240 --> 00:32:34.480]  這個就是我們要時時感恩
[00:32:34.480 --> 00:32:35.160]  這裡說
[00:32:35.160 --> 00:32:39.120]  所以我的心歡喜 我的靈快樂
[00:32:39.120 --> 00:32:42.160]  我肉身安穩自在
[00:32:42.160 --> 00:32:44.720]  這個新日本也很好
[00:32:44.720 --> 00:32:47.080]  所以當你如果知道
[00:32:47.080 --> 00:32:50.480]  你有一位主祂很愛你 你屬於祂
[00:32:50.480 --> 00:32:53.680]  祂賜給你很多恩典很多福氣
[00:32:53.680 --> 00:32:57.360]  當然福氣裡面有時帶著是挑戰
[00:32:57.360 --> 00:32:59.360]  帶著苦難
[00:32:59.360 --> 00:33:02.720]  但是恩典夠用
[00:33:02.720 --> 00:33:04.440]  愛夠用
[00:33:04.440 --> 00:33:06.000]  精神夠用
[00:33:06.000 --> 00:33:07.520]  力量夠用
[00:33:07.520 --> 00:33:08.520]  那我就感恩
[00:33:08.520 --> 00:33:11.760]  不要埋怨那些不完美的東西
[00:33:11.760 --> 00:33:15.440]  那你人生就會快樂
[00:33:15.440 --> 00:33:18.600]  心歡喜 靈快樂
[00:33:18.600 --> 00:33:22.480]  而且祂說肉身安穩自在
[00:33:22.480 --> 00:33:25.960]  但是我們真的要把神放在面前
[00:33:25.960 --> 00:33:27.040]  丁姐妹
[00:33:27.040 --> 00:33:29.080]  如果你比神先
[00:33:29.080 --> 00:33:30.680]  你比神快
[00:33:30.680 --> 00:33:33.240]  你在神的前面 你做神
[00:33:33.240 --> 00:33:35.320]  神不過是你的僕人
[00:33:35.320 --> 00:33:36.760]  那你很難
[00:33:36.760 --> 00:33:39.120]  很難人生裡面有快樂
[00:33:39.120 --> 00:33:41.280]  因為你正在做神
[00:33:41.280 --> 00:33:43.360]  你要神聽你的話
[00:33:43.360 --> 00:33:45.280]  所以如果你每個祈禱一下神
[00:33:45.280 --> 00:33:46.560]  你一定要聽我的話
[00:33:46.560 --> 00:33:49.000]  你不聽我就不相信你了
[00:33:49.000 --> 00:33:50.360]  那你就糟糕了
[00:33:50.360 --> 00:33:52.320]  或者當你遇到困難的時候
[00:33:52.320 --> 00:33:55.080]  我不相信 為什麼神不只是賜福給人
[00:33:55.080 --> 00:33:58.400]  是會讓我們遇到禍患的呢
[00:33:58.400 --> 00:34:00.720]  就好像為什麼神不一直出太陽
[00:34:00.720 --> 00:34:01.840]  讓我們下雨
[00:34:01.840 --> 00:34:04.200]  還是我剛剛要去歐庭
[00:34:04.200 --> 00:34:06.120]  這麼說 要出外旅行的
[00:34:06.120 --> 00:34:09.520]  或者我剛剛要做些什麼很不方便的
[00:34:09.520 --> 00:34:11.000]  你會埋怨神
[00:34:11.000 --> 00:34:12.560]  千萬不要
[00:34:12.560 --> 00:34:14.480]  如果沒有雨水
[00:34:14.480 --> 00:34:16.320]  根本就沒有生命
[00:34:16.320 --> 00:34:18.720]  生命都是靠雨水 是不是
[00:34:18.720 --> 00:34:19.800]  它有一棵東西
[00:34:19.800 --> 00:34:24.600]  都是要水給它成長結果的
[00:34:24.600 --> 00:34:25.960]  好
[00:34:25.960 --> 00:34:27.000]  哎呀 為什麼會沒有了
[00:34:27.000 --> 00:34:27.680]  對不起 現在
[00:34:27.680 --> 00:34:29.920]  好
[00:34:29.920 --> 00:34:32.600]  好 我們去第十和十一
[00:34:32.600 --> 00:34:34.440]  好嗎 一起來
[00:34:34.440 --> 00:34:37.720]  因為你不會讓我下陰間
[00:34:37.720 --> 00:34:42.760]  也不會容許你忠貞的僕人見冥府
[00:34:42.760 --> 00:34:45.800]  你會指示我生命的道路
[00:34:45.800 --> 00:34:49.600]  在你面前我滿有喜樂
[00:34:49.600 --> 00:34:54.080]  在你身邊我有永遠的幸福
[00:34:54.080 --> 00:34:56.520]  哇 讀得很現代化
[00:34:56.520 --> 00:34:59.080]  身邊永遠的幸福
[00:34:59.080 --> 00:35:02.080]  如果那個和合本就說
[00:35:02.080 --> 00:35:04.960]  因為你必不將我的靈魂撇在陰間
[00:35:04.960 --> 00:35:07.680]  也不叫你的聖者見扭壞
[00:35:07.680 --> 00:35:10.920]  然後你就將生命的道路指給我
[00:35:10.920 --> 00:35:14.520]  然後在你面前有滿足的喜樂
[00:35:14.520 --> 00:35:19.320]  在你的右手有永遠的福樂
[00:35:19.320 --> 00:35:23.800]  這裡私人也面對一個挑戰
[00:35:23.800 --> 00:35:25.600]  是我們每個人都會挑戰的
[00:35:25.600 --> 00:35:27.000]  有的挑戰
[00:35:27.000 --> 00:35:29.960]  就是會面對死亡
[00:35:29.960 --> 00:35:32.000]  死了去哪裡
[00:35:32.000 --> 00:35:34.920]  你知不知道我四歲 五歲
[00:35:34.920 --> 00:35:37.120]  我就開始想這個問題
[00:35:37.120 --> 00:35:40.360]  因為我的祖母
[00:35:40.360 --> 00:35:43.720]  她生病很大年紀了
[00:35:43.720 --> 00:35:47.360]  但是有一次我的舅舅
[00:35:47.360 --> 00:35:50.040]  揹她到街上看醫生
[00:35:50.040 --> 00:35:52.360]  但是我就看不見她回來了
[00:35:52.360 --> 00:35:54.200]  我問我媽媽
[00:35:54.200 --> 00:35:55.520]  我媽媽去了哪裡
[00:35:55.520 --> 00:35:59.240]  或者不是應該說太婆
[00:35:59.240 --> 00:36:01.560]  因為是我媽媽的祖母
[00:36:01.560 --> 00:36:03.240]  她說太婆去了哪裡
[00:36:03.240 --> 00:36:05.960]  為什麼她下了街就不回來
[00:36:05.960 --> 00:36:07.800]  四歲 五歲而已
[00:36:07.800 --> 00:36:10.680]  我媽媽跟我解釋
[00:36:10.680 --> 00:36:13.080]  她上了西天
[00:36:13.080 --> 00:36:14.520]  因為那時候我媽媽還沒信主
[00:36:14.520 --> 00:36:15.920]  我到五歲
[00:36:15.920 --> 00:36:17.800]  我外婆才帶我去教會
[00:36:17.800 --> 00:36:21.440]  知道讀到聖經 聽到福音
[00:36:21.440 --> 00:36:24.360]  我說上面是什麼來的
[00:36:24.360 --> 00:36:25.200]  又或者有時候
[00:36:25.200 --> 00:36:28.360]  有些人說下面是什麼來的
[00:36:28.360 --> 00:36:30.800]  我們在香港讀書
