
[00:00:00.000 --> 00:00:02.000]  各位靖姐妹 各位來賓 晚安
[00:23:20.000 --> 00:23:23.000]  那些都是他們人生裏面重要的東西
[00:23:23.000 --> 00:23:28.000]  今日我們能不能夠這樣去信服
[00:23:29.000 --> 00:23:34.000]  我們能不能夠去信服在神的呼召底下
[00:23:34.000 --> 00:23:38.000]  現在很多時候我們聽到
[00:23:38.000 --> 00:23:40.000]  我們很離地
[00:23:40.000 --> 00:23:42.000]  其實不離地
[00:23:42.000 --> 00:23:45.000]  是很容易我們去理解
[00:23:45.000 --> 00:23:48.000]  因為我們是在職場裏面
[00:23:48.000 --> 00:23:50.000]  我們是在我們的生活
[00:23:50.000 --> 00:23:52.000]  我們的家庭裏面
[00:23:52.000 --> 00:23:54.000]  其實每一分每一秒
[00:23:54.000 --> 00:23:56.000]  上帝都可以跟我們同在
[00:23:57.000 --> 00:23:59.000]  並且他來向我們說話
[00:23:59.000 --> 00:24:04.000]  只在乎我們究竟願不願意去聆聽
[00:24:04.000 --> 00:24:06.000]  我們願不願意去回應
[00:24:06.000 --> 00:24:09.000]  我們的主對我們的呼召
[00:24:09.000 --> 00:24:13.000]  我不知道今天大家有什麼召命
[00:24:13.000 --> 00:24:17.000]  耶穌給了你什麼召命呢
[00:24:17.000 --> 00:24:23.000]  我們有沒有這個時間空間來探索
[00:24:23.000 --> 00:24:26.000]  或者去聆聽耶穌對我們的呼召
[00:24:27.000 --> 00:24:32.000]  如果我們真心真意去跟隨耶穌
[00:24:32.000 --> 00:24:34.000]  我可以告訴大家
[00:24:34.000 --> 00:24:37.000]  你一定會聽到耶穌對你的呼召
[00:24:37.000 --> 00:24:48.000]  在2017年台灣有一個青年大會
[00:24:48.000 --> 00:24:52.000]  當中有幾位的目者都在台上去分享
[00:24:52.000 --> 00:24:54.000]  他們其中說了幾句說話
[00:24:54.000 --> 00:24:56.000]  我覺得很有意思
[00:24:57.000 --> 00:24:58.000]  可以幫助我們去思考
[00:24:58.000 --> 00:25:01.000]  究竟今天我們如何來做一個
[00:25:01.000 --> 00:25:03.000]  耶穌的跟隨者
[00:25:03.000 --> 00:25:05.000]  他這樣說
[00:25:05.000 --> 00:25:11.000]  當我們無法放開手上的東西
[00:25:11.000 --> 00:25:15.000]  無論是金錢名利
[00:25:15.000 --> 00:25:18.000]  或者我們的工作或者喜好
[00:25:18.000 --> 00:25:21.000]  如果我們不能夠放開手
[00:25:21.000 --> 00:25:23.000]  手上拿著這些東西
[00:25:23.000 --> 00:25:26.000]  我們就不能夠找著耶穌
[00:25:28.000 --> 00:25:29.000]  另一位說到
[00:25:29.000 --> 00:25:32.000]  當我們真的將神放在我們生命中
[00:25:32.000 --> 00:25:35.000]  最優先的次序裡的時候
[00:25:35.000 --> 00:25:39.000]  我們才能夠明白祂對我們的呼召
[00:25:39.000 --> 00:25:42.000]  正如我剛才所提到
[00:25:42.000 --> 00:25:45.000]  我們今天是否讓神在我們的守衛裡
[00:25:45.000 --> 00:25:48.000]  其實我們不能夠去擺明
[00:25:48.000 --> 00:25:51.000]  神在我們面前
[00:25:51.000 --> 00:25:53.000]  我們只能夠擺明
[00:25:54.000 --> 00:25:57.000]  其實我們不能夠擺神在守衛的時候
[00:25:57.000 --> 00:26:00.000]  我們就很難明白到神的呼召
[00:26:00.000 --> 00:26:03.000]  神對我們的心意是怎樣
[00:26:03.000 --> 00:26:08.000]  如何將神放在我們的生命裡
[00:26:08.000 --> 00:26:11.000]  這個我們真的要下功夫
[00:26:11.000 --> 00:26:15.000]  我們每一天都要去親近祂
[00:26:15.000 --> 00:26:17.000]  聖經說我們要親近祂
[00:26:17.000 --> 00:26:19.000]  神就必親近我們
[00:26:19.000 --> 00:26:21.000]  我們不願意親近祂的時候
[00:26:21.000 --> 00:26:23.000]  我們怎能夠明白
[00:26:24.000 --> 00:26:26.000]  怎能夠聽到祂的聲音呢
[00:26:26.000 --> 00:26:33.000]  最後另一位牧者也說到
[00:26:33.000 --> 00:26:38.000]  當我們勇敢來回應神的呼召的時候
[00:26:38.000 --> 00:26:42.000]  神就會做不一樣的事
[00:26:42.000 --> 00:26:46.000]  我們有沒有這個信心呢
[00:26:46.000 --> 00:26:48.000]  如果我們能夠將
[00:26:48.000 --> 00:26:50.000]  回應神祂對我們呼召的時候
[00:26:50.000 --> 00:26:53.000]  原來神在其中有奇妙的作為
[00:26:54.000 --> 00:26:55.000]  是我們想像不到的
[00:26:55.000 --> 00:26:59.000]  就正如彼得安德烈他們
[00:26:59.000 --> 00:27:01.000]  他們也沒有想過
[00:27:01.000 --> 00:27:02.000]  他們放下餘亡
[00:27:02.000 --> 00:27:05.000]  雖然也經歷了幾年的時間
[00:27:05.000 --> 00:27:07.000]  他們放下餘亡以後
[00:27:07.000 --> 00:27:10.000]  他們將來的生命原來是這樣
[00:27:10.000 --> 00:27:14.000]  他們要成為主的僕人
[00:27:14.000 --> 00:27:16.000]  成為耶穌的使徒
[00:27:16.000 --> 00:27:20.000]  來將福音帶給遠方的人
[00:27:20.000 --> 00:27:22.000]  直到地極的人
[00:27:23.000 --> 00:27:26.000]  他們就是那些先鋒
[00:27:26.000 --> 00:27:31.000]  以致我們今天可以享受這個福分
[00:27:31.000 --> 00:27:38.000]  另一位女傳道也說到
[00:27:38.000 --> 00:27:40.000]  原來每一天
[00:27:40.000 --> 00:27:45.000]  都是我們回應神呼召的練習
[00:27:45.000 --> 00:27:48.000]  每一天我們都要練習
[00:27:48.000 --> 00:27:50.000]  怎樣回應神的呼召
[00:27:52.000 --> 00:27:53.000]  我們準備好了沒有
[00:27:53.000 --> 00:27:56.000]  我們能不能每一天都去練習
[00:27:56.000 --> 00:27:58.000]  就好像我們彈琴
[00:27:58.000 --> 00:28:01.000]  我們要每一天練習才能考到八級
[00:28:01.000 --> 00:28:04.000]  才能考到演奏級
[00:28:04.000 --> 00:28:06.000]  我就是沒有每天練習
[00:28:06.000 --> 00:28:08.000]  所以我只有三級
[00:28:08.000 --> 00:28:11.000]  但只要我們讓神去用
[00:28:11.000 --> 00:28:14.000]  我深信我這三級都可以用得到
[00:28:14.000 --> 00:28:19.000]  我都可以幫到姐妹們彈琴
[00:28:19.000 --> 00:28:21.000]  我真的只有三級
[00:28:22.000 --> 00:28:23.000]  因為我五級就胖了
[00:28:23.000 --> 00:28:28.000]  其實真的每天的練習對我們是很重要的
[00:28:28.000 --> 00:28:31.000]  所以我們每天怎樣練習來領清神
[00:28:31.000 --> 00:28:33.000]  怎樣來回應神的呼召
[00:28:33.000 --> 00:28:35.000]  都是一個很重要的操練
[00:28:35.000 --> 00:28:42.000]  今早我們跟門訓班的姐妹分享
[00:28:42.000 --> 00:28:47.000]  門訓十字架篇裏面最重要的是甚麼
[00:28:50.000 --> 00:28:52.000]  就是我們以那位生命的主
[00:28:52.000 --> 00:28:54.000]  作為我們心中的王
[00:28:54.000 --> 00:28:58.000]  我們是要讓祂居首位
[00:28:58.000 --> 00:29:02.000]  然後祂說了甚麼
[00:29:02.000 --> 00:29:05.000]  祂說有三個行動我們要去做
[00:29:05.000 --> 00:29:07.000]  就是甚麼呢
[00:29:07.000 --> 00:29:09.000]  我讀給大家聽
[00:29:09.000 --> 00:29:11.000]  路加方第九章二十三節
[00:29:11.000 --> 00:29:13.000]  耶穌說:若有人要跟從我
[00:29:13.000 --> 00:29:15.000]  就當捨忌
[00:29:15.000 --> 00:29:18.000]  天天背棄他的十字架來跟從我
[00:29:19.000 --> 00:29:21.000]  原來要天天背棄十字架
[00:29:21.000 --> 00:29:23.000]  正如剛才我們所說
[00:29:23.000 --> 00:29:27.000]  我們每天來操練怎樣去回應神的呼召
[00:29:27.000 --> 00:29:31.000]  頂姐妹
[00:29:31.000 --> 00:29:35.000]  我們是否希望成為一個得人如得魚的漁夫呢
[00:29:35.000 --> 00:29:41.000]  我們是否願意放下犧牲我們一些
[00:29:41.000 --> 00:29:45.000]  捨棄我們一些不知是甚麼的東西
[00:29:47.000 --> 00:29:49.000]  但是可以來成為耶穌的跟隨者
[00:29:49.000 --> 00:29:54.000]  來帶領更多人去歸順我們的主
[00:29:54.000 --> 00:29:57.000]  讓他們同樣得著福音的好處
[00:29:57.000 --> 00:30:00.000]  能夠有更新的生命
[00:30:00.000 --> 00:30:06.000]  昔日那位窮寡婦
[00:30:06.000 --> 00:30:10.000]  她將她身上唯一兩個的銅錢
[00:30:10.000 --> 00:30:14.000]  都願意投進這個奉獻箱裡
[00:30:16.000 --> 00:30:19.000]  以至耶穌繼續來稱讚她
[00:30:19.000 --> 00:30:22.000]  也成為一個美好的故事
[00:30:22.000 --> 00:30:24.000]  流傳下去
[00:30:24.000 --> 00:30:27.000]  在當中我們看到
[00:30:27.000 --> 00:30:31.000]  人願意捨棄的時候
[00:30:31.000 --> 00:30:34.000]  其實可能得著更多
[00:30:34.000 --> 00:30:36.000]  正如我們剛才所說
[00:30:36.000 --> 00:30:40.000]  你的手如果握著你自己想很重要的東西的時候
[00:30:40.000 --> 00:30:43.000]  其實我們看不到耶穌
[00:30:44.000 --> 00:30:46.000]  我們看不到經文
[00:30:46.000 --> 00:30:49.000]  但我們是否願意捨棄去看經文
[00:30:49.000 --> 00:30:51.000]  還是上網看新聞呢
[00:30:51.000 --> 00:30:53.000]  其實我們握著它的時候
[00:30:53.000 --> 00:30:57.000]  我們就看不到上帝對我們的呼召
[00:30:57.000 --> 00:30:59.000]  或者很難看到
[00:30:59.000 --> 00:31:02.000]  凡事沒有絕對
[00:31:02.000 --> 00:31:04.000]  我們都要看到
[00:31:04.000 --> 00:31:06.000]  我們很難去聽到
[00:31:06.000 --> 00:31:09.000]  去看到神對我們的呼召
[00:31:13.000 --> 00:31:16.000]  宗主裡面有兩首詩歌都是說得很好
[00:31:16.000 --> 00:31:18.000]  一會兒我們會唱的
[00:31:18.000 --> 00:31:20.000]  「救主傳社」
[00:31:20.000 --> 00:31:25.000]  「我曾寫命為你,我血為你流出」
[00:31:25.000 --> 00:31:30.000]  「救你從死復活,使你多罪得贖」
[00:31:30.000 --> 00:31:35.000]  副歌說到「為你為你,我命曾寫」
[00:31:35.000 --> 00:31:38.000]  「你寫何事為我」
[00:31:38.000 --> 00:31:41.000]  這個詩歌的作者提醒我們
[00:31:42.000 --> 00:31:45.000]  耶穌基督已經為我們捨棄他的生命
[00:31:45.000 --> 00:31:47.000]  並且他復活的大能
[00:31:47.000 --> 00:31:49.000]  使我們得著永生
[00:31:49.000 --> 00:31:51.000]  我們將來有盼望
[00:31:51.000 --> 00:31:53.000]  我們能夠再一次的復活
[00:31:53.000 --> 00:31:57.000]  今天我們願意為耶穌捨棄什麼呢
[00:31:57.000 --> 00:32:02.000]  其實我們看到在耶穌出道之前
[00:32:02.000 --> 00:32:06.000]  施浸日汗已經為他捨棄他的生命
[00:32:06.000 --> 00:32:10.000]  施浸日汗願意為主作為先驅
[00:32:11.000 --> 00:32:14.000]  來將悔改的訊息帶給人
[00:32:14.000 --> 00:32:18.000]  但他自己願意謙卑自己
[00:32:18.000 --> 00:32:21.000]  他說不是他自己
[00:32:21.000 --> 00:32:23.000]  他願意來為耶穌
[00:32:23.000 --> 00:32:28.000]  他來講解給人知道
[00:32:28.000 --> 00:32:32.000]  「天國近了,你們應當悔改」
[00:32:32.000 --> 00:32:35.000]  但是在後面來的那位
[00:32:35.000 --> 00:32:38.000]  我連解去鞋帶都不配
[00:32:40.000 --> 00:32:42.000]  他願意來謙卑自己
[00:32:42.000 --> 00:32:47.000]  他願意來捨棄他自己擁有的東西
[00:32:47.000 --> 00:32:51.000]  最後他也是因此而殉道
[00:32:51.000 --> 00:32:57.000]  弟兄姊妹我們今天
[00:32:57.000 --> 00:32:59.000]  我們生活很大壓力
[00:32:59.000 --> 00:33:02.000]  或者我們面對社會很多的紛亂
[00:33:02.000 --> 00:33:07.000]  但是這一切的事情
[00:33:08.000 --> 00:33:13.000]  會否難阻到我們在神面前的信服
[00:33:13.000 --> 00:33:17.000]  或者我們在神面前的安靜
[00:33:17.000 --> 00:33:21.000]  讓祂告訴我們我們應該怎樣做
[00:33:21.000 --> 00:33:23.000]  怎樣為祂而活
[00:33:23.000 --> 00:33:27.000]  我們身邊可能有很多怨氣的人
[00:33:27.000 --> 00:33:31.000]  又或者有很多失喪的靈魂
[00:33:31.000 --> 00:33:36.000]  甚至有些是失望到幾乎不想生存的人
[00:33:38.000 --> 00:33:39.000]  我們能否幫他們一把
[00:33:39.000 --> 00:33:42.000]  我們能否放下我們的一些習慣
[00:33:42.000 --> 00:33:44.000]  或者我們的嗜好
[00:33:44.000 --> 00:33:46.000]  或者我們娛樂的時間
[00:33:46.000 --> 00:33:49.000]  我們來接觸他們
[00:33:49.000 --> 00:33:51.000]  去聆聽他們
[00:33:51.000 --> 00:33:53.000]  去幫助他們
[00:33:53.000 --> 00:33:58.000]  又或者我們自己有很多的結放不下
[00:33:58.000 --> 00:34:02.000]  但是你願不願意為耶穌而放下這些東西
[00:34:02.000 --> 00:34:04.000]  你說很容易吧
[00:34:04.000 --> 00:34:06.000]  是不是很容易呢我不知道
[00:34:07.000 --> 00:34:09.000]  但是這些都要願意我們放下
[00:34:09.000 --> 00:34:11.000]  去捨棄
[00:34:11.000 --> 00:34:15.000]  我們願不願意被耶穌撫摸醫治呢
[00:34:15.000 --> 00:34:17.000]  其實都要我們放下
[00:34:17.000 --> 00:34:19.000]  我們來捨棄
[00:34:19.000 --> 00:34:23.000]  所以無論我們在什麼處境裡
[00:34:23.000 --> 00:34:25.000]  其實我們都可以來學習
[00:34:25.000 --> 00:34:28.000]  我們來為主而捨棄
[00:34:28.000 --> 00:34:32.000]  我們來被主得著
[00:34:32.000 --> 00:34:36.000]  讓主成為我們的能力
[00:34:37.000 --> 00:34:39.000]  以致我們可以聆聽祂的聲音
[00:34:39.000 --> 00:34:42.000]  我們能夠回應祂的呼召
[00:34:42.000 --> 00:34:47.000]  回應呼召同樣要有那種勇氣
[00:34:47.000 --> 00:34:50.000]  我們不知道前路是怎樣
[00:34:50.000 --> 00:34:54.000]  但是我們願意回應主的呼召
[00:34:54.000 --> 00:34:56.000]  我們一同勉勵
[00:34:56.000 --> 00:34:58.000]  我們彼此來提醒
[00:34:58.000 --> 00:35:03.000]  也都希望我們在路上有著這麼多的同路人的時候
[00:35:03.000 --> 00:35:05.000]  我們真的可以勇敢向前
[00:35:06.000 --> 00:35:07.000]  低頭祈禱
[00:35:07.000 --> 00:35:11.000]  我們主位神我們要多謝祢
[00:35:11.000 --> 00:35:14.000]  我們多謝祢不厭棄我們
[00:35:14.000 --> 00:35:16.000]  祢願意簡說我們
[00:35:16.000 --> 00:35:19.000]  主呀今天我們坐在這裡敬拜祢
[00:35:19.000 --> 00:35:22.000]  因為祢是那位佩德敬拜的神
[00:35:22.000 --> 00:35:26.000]  我們也都知道祢是那位滿有大能權柄的神
[00:35:26.000 --> 00:35:28.000]  求祢幫助我們
[00:35:28.000 --> 00:35:31.000]  無論我們今天在什麼光景底下
[00:35:31.000 --> 00:35:33.000]  主我們求祢憐憫
[00:35:34.000 --> 00:35:37.000]  照顧提醒安慰
[00:35:37.000 --> 00:35:41.000]  讓我們在祢裡面有著那種平安喜樂
[00:35:41.000 --> 00:35:44.000]  也都我們來到去聆聽到祢的聲音
[00:35:44.000 --> 00:35:46.000]  祢來到去呼召我們
[00:35:46.000 --> 00:35:48.000]  我們可以為祢做些什麼
[00:35:48.000 --> 00:35:50.000]  也都讓我們立即的回應
[00:35:50.000 --> 00:35:53.000]  主呀我們願意
[00:35:53.000 --> 00:35:55.000]  求祢來到幫助
[00:35:55.000 --> 00:35:57.000]  帶領著我們每一位的頂智會
[00:35:57.000 --> 00:35:59.000]  在祢面前勇敢的前行
[00:35:59.000 --> 00:36:01.000]  多謝祢聽我們的祈禱
[00:36:02.000 --> 00:36:04.000]  祈禱
