
[00:00:00.000 --> 00:00:03.000]  各位頂姐妹午安 處內平安
[00:26:35.000 --> 00:26:39.000]  對南方雪不要拘留
[00:26:39.000 --> 00:26:40.000]  大家可以想一下
[00:26:40.000 --> 00:26:42.000]  其實這大約有五十年
[00:26:42.000 --> 00:26:44.000]  五十年至六十年的時間
[00:26:44.000 --> 00:26:46.000]  很長
[00:26:46.000 --> 00:26:48.000]  當時其實
[00:26:48.000 --> 00:26:50.000]  可能有很多的以色列民
[00:26:50.000 --> 00:26:52.000]  在那裏的
[00:26:52.000 --> 00:26:54.000]  在巴比倫的生活
[00:26:54.000 --> 00:27:00.000]  都或者已經漸漸適應了
[00:27:00.000 --> 00:27:02.000]  所以在裏面生活
[00:27:02.000 --> 00:27:04.000]  或者都會呈現出
[00:27:04.000 --> 00:27:06.000]  巴比倫人的外表
[00:27:06.000 --> 00:27:09.000]  會講當地人的說話
[00:27:09.000 --> 00:27:11.000]  那個語言
[00:27:11.000 --> 00:27:13.000]  耶路撒冷的記憶
[00:27:13.000 --> 00:27:15.000]  可能對他們來說
[00:27:15.000 --> 00:27:16.000]  都是很少
[00:27:16.000 --> 00:27:19.000]  或者都會是消失
[00:27:19.000 --> 00:27:21.000]  所以當
[00:27:21.000 --> 00:27:23.000]  是為什麼
[00:27:23.000 --> 00:27:26.000]  他們會想回去的人
[00:27:26.000 --> 00:27:27.000]  回去的話
[00:27:27.000 --> 00:27:29.000]  去過那個地方
[00:27:29.000 --> 00:27:33.000]  又或者是對耶路撒冷那個記憶
[00:27:33.000 --> 00:27:37.000]  只會是一片的廢墟
[00:27:37.000 --> 00:27:40.000]  而在歷史的事實是
[00:27:40.000 --> 00:27:43.000]  這一班的以色列民
[00:27:43.000 --> 00:27:46.000]  他們在巴比倫解放出來的時候
[00:27:46.000 --> 00:27:50.000]  也都會有人留在巴比倫
[00:27:50.000 --> 00:27:53.000]  也都會在裏面形成了一個
[00:27:53.000 --> 00:27:56.000]  猶太的社區
[00:27:56.000 --> 00:27:59.000]  所以在這裏亦都是
[00:27:59.000 --> 00:28:01.000]  這兩隻經文
[00:28:01.000 --> 00:28:03.000]  去看到上帝的應許
[00:28:03.000 --> 00:28:06.000]  就是說我必與你同在
[00:28:06.000 --> 00:28:08.000]  即是
[00:28:08.000 --> 00:28:11.000]  其實上帝沒有忘記任何一個
[00:28:11.000 --> 00:28:15.000]  在不同地方的以色列民
[00:28:15.000 --> 00:28:17.000]  他愛他們
[00:28:17.000 --> 00:28:19.000]  原來上帝並不是好像他們
[00:28:19.000 --> 00:28:22.000]  被擄的人所想
[00:28:22.000 --> 00:28:25.000]  已經是早已經遺忘了他們
[00:28:25.000 --> 00:28:27.000]  上帝沒有遺忘他們
[00:28:27.000 --> 00:28:29.000]  上帝亦都是親自的行動
[00:28:29.000 --> 00:28:33.000]  這個是愛的行動
[00:28:33.000 --> 00:28:35.000]  上帝不單止是表達了
[00:28:35.000 --> 00:28:38.000]  這個愛的關係
[00:28:38.000 --> 00:28:42.000]  更加的就是在這首歌裏面
[00:28:42.000 --> 00:28:46.000]  他宣告了這個愛的代價
[00:28:46.000 --> 00:28:50.000]  這個不單止是去表示
[00:28:50.000 --> 00:28:51.000]  上帝的愛
[00:28:51.000 --> 00:28:56.000]  他是去看他們為寶為尊
[00:28:56.000 --> 00:28:59.000]  於是他要為這個失落的群體
[00:28:59.000 --> 00:29:04.000]  作出這個買屬的行動
[00:29:04.000 --> 00:29:06.000]  經文就在第三節的當中
[00:29:06.000 --> 00:29:08.000]  就是宣告
[00:29:08.000 --> 00:29:12.000]  要以埃及去代以色列民
[00:29:12.000 --> 00:29:13.000]  埃及是
[00:29:13.000 --> 00:29:16.000]  以色列人就是去逃出
[00:29:16.000 --> 00:29:18.000]  是由耶和華神
[00:29:18.000 --> 00:29:21.000]  是去拯救他們出埃及的
[00:29:21.000 --> 00:29:24.000]  一個受奴役的地方
[00:29:24.000 --> 00:29:28.000]  代表著過去的痛苦和困難
[00:29:28.000 --> 00:29:30.000]  在這裏上帝就是提到埃及
[00:29:30.000 --> 00:29:32.000]  象徵他們就是
[00:29:32.000 --> 00:29:36.000]  是上帝在當中有這個救贖
[00:29:36.000 --> 00:29:38.000]  和解放他們的能力
[00:29:38.000 --> 00:29:42.000]  是超越了埃及世俗的權力
[00:29:42.000 --> 00:29:44.000]  和挑戰
[00:29:44.000 --> 00:29:46.000]  上帝的拯救就是顯示出
[00:29:46.000 --> 00:29:50.000]  他超越世俗強權的能力
[00:29:50.000 --> 00:29:54.000]  而古實通常都是說
[00:29:54.000 --> 00:29:56.000]  埃及南方的地方
[00:29:56.000 --> 00:29:59.000]  大約是埃塞俄比亞
[00:29:59.000 --> 00:30:03.000]  象徵著也是外邦和異民族
[00:30:03.000 --> 00:30:06.000]  這裏因為在那個地方
[00:30:06.000 --> 00:30:10.000]  他們都會有很多珍貴的資源
[00:30:10.000 --> 00:30:12.000]  所以上帝是願意
[00:30:12.000 --> 00:30:18.000]  以這個地方去代替以色列民
[00:30:18.000 --> 00:30:22.000]  顯示出他們在上帝心目中
[00:30:22.000 --> 00:30:28.000]  那個珍貴的價值
[00:30:28.000 --> 00:30:31.000]  所以會看到
[00:30:31.000 --> 00:30:34.000]  上帝不單止是愛他昔日的子民
[00:30:34.000 --> 00:30:38.000]  無論是舊約或者新約
[00:30:38.000 --> 00:30:43.000]  都清楚地說明上帝愛世人
[00:30:43.000 --> 00:30:46.000]  他愛你和我
[00:30:46.000 --> 00:30:48.000]  他用的代價就是
[00:30:48.000 --> 00:30:54.000]  他的獨生愛子耶穌基督
[00:30:54.000 --> 00:30:58.000]  所以在裏面我們會知道
[00:30:58.000 --> 00:31:01.000]  他沒有因為愛他的兒子
[00:31:01.000 --> 00:31:04.000]  而不賜給我們
[00:31:04.000 --> 00:31:08.000]  相反的就是因為他的愛
[00:31:08.000 --> 00:31:10.000]  他去宣告愛我們
[00:31:10.000 --> 00:31:12.000]  我們每一個人
[00:31:12.000 --> 00:31:19.000]  都是在他眼中捍衛寶貴
[00:31:19.000 --> 00:31:23.000]  我們剛剛有唱到一首詩歌
[00:31:23.000 --> 00:31:26.000]  《真神之愛》
[00:31:26.000 --> 00:31:33.000]  裏面作詞是一位叫做李曼的牧師
[00:31:33.000 --> 00:31:40.000]  他的出生年份是1868年至1953年
[00:31:40.000 --> 00:31:44.000]  這首詩寫在1917年
[00:31:44.000 --> 00:31:48.000]  那個時候他的家發生變故
[00:31:48.000 --> 00:31:50.000]  他失去了一切
[00:31:50.000 --> 00:31:55.000]  要以做苦工來維持一家的生計
[00:31:55.000 --> 00:31:58.000]  他每天要搬運
[00:31:58.000 --> 00:32:04.000]  多滿有30噸重的檸檬木箱
[00:32:04.000 --> 00:32:08.000]  當時一定這麼重
[00:32:08.000 --> 00:32:12.000]  身體會受不住這個粗重的工作
[00:32:12.000 --> 00:32:17.000]  而心靈也受到很大的考驗
[00:32:17.000 --> 00:32:22.000]  就是在一個極度痛苦和失意的時候
[00:32:22.000 --> 00:32:28.000]  上帝對他說話賜給他靈感
[00:32:28.000 --> 00:32:35.000]  就是他寫出這首詩《真神之愛》
[00:32:35.000 --> 00:32:38.000]  裏面會提到
[00:32:38.000 --> 00:32:42.000]  上帝的愛是很難用筆墨形容
[00:32:42.000 --> 00:32:45.000]  他的愛是很偉大
[00:32:45.000 --> 00:32:49.000]  是很奇妙
[00:32:49.000 --> 00:32:52.000]  他寫這首歌他知道
[00:32:52.000 --> 00:32:57.000]  無論是順境的時候有上帝的愛
[00:32:57.000 --> 00:33:01.000]  逆境的時候都有上帝的愛
[00:33:01.000 --> 00:33:06.000]  因為上帝的愛是不變的
[00:33:06.000 --> 00:33:12.000]  所以他知道他是屬於上帝
[00:33:12.000 --> 00:33:15.000]  我們都是屬於上帝
[00:33:15.000 --> 00:33:20.000]  我們在這個地上所經歷任何的生活
[00:33:20.000 --> 00:33:27.000]  我們會知道裏面有不同程度的艱難或者困苦
[00:33:27.000 --> 00:33:31.000]  面對社會種種的情況
[00:33:31.000 --> 00:33:34.000]  但是我們都深知道
[00:33:34.000 --> 00:33:38.000]  上帝他自己有他的心意在當中
[00:33:38.000 --> 00:33:41.000]  我們怎樣去依靠著去經過
[00:33:41.000 --> 00:33:46.000]  就是因為這首詩歌
[00:33:46.000 --> 00:33:49.000]  會事實上成為我們的提醒
[00:33:49.000 --> 00:33:52.000]  我們在任何的情況
[00:33:52.000 --> 00:33:55.000]  我們都可以去聽這首詩歌
[00:33:55.000 --> 00:33:59.000]  我們唱頌這首詩歌
[00:33:59.000 --> 00:34:04.000]  我們一起有一個祈禱
[00:34:04.000 --> 00:34:06.000]  親愛的天父我們多謝你
[00:34:06.000 --> 00:34:11.000]  恩著你自己的奇妙偉大的愛
[00:34:11.000 --> 00:34:14.000]  對我們有這一份微義
[00:34:14.000 --> 00:34:18.000]  叫我們恩著這一份救贖的恩典
[00:34:18.000 --> 00:34:22.000]  我們能夠時常地去依靠你
[00:34:22.000 --> 00:34:25.000]  恩著你自己對我們的愛眷
[00:34:25.000 --> 00:34:32.000]  你深知道我們真的會在不同的情況
[00:34:32.000 --> 00:34:37.000]  日艱難的時候可能我們就會感到有被遺棄
[00:34:37.000 --> 00:34:39.000]  被遺忘
[00:34:39.000 --> 00:34:44.000]  但是恩著主你經常提醒我們
[00:34:44.000 --> 00:34:49.000]  不單止是用你自己的經文
[00:34:49.000 --> 00:34:53.000]  不單止是用你自己的叮嚀話語
[00:34:53.000 --> 00:34:57.000]  更加的真是去提醒我們
[00:34:57.000 --> 00:34:59.000]  我們和你的關係
[00:34:59.000 --> 00:35:01.000]  我們是屬於你的
[00:35:01.000 --> 00:35:05.000]  你清楚我們每一個人的名字
[00:35:05.000 --> 00:35:08.000]  願意我們在每一天的生活
[00:35:08.000 --> 00:35:12.000]  我們能夠是繼續衷心地順靠你
[00:35:12.000 --> 00:35:16.000]  能夠真是恩著這一份愛的關係
[00:35:16.000 --> 00:35:18.000]  愛的行動
[00:35:18.000 --> 00:35:20.000]  和這個愛的代價
[00:35:20.000 --> 00:35:24.000]  去改變我們生命的歷程
[00:35:24.000 --> 00:35:27.000]  我們多謝你聽我們的祈禱
[00:35:27.000 --> 00:35:29.720]  我們祈禱交托 奉主明求
[00:35:29.720 --> 00:35:30.720]  阿們
