
[00:00:00.000 --> 00:00:05.000]  如果耶穌一出世已經是一個超能的嬰兒
[00:17:07.600 --> 00:17:09.500]  才能夠幫助我們
[00:17:09.500 --> 00:17:11.400]  救我們脫離罪惡
[00:17:11.400 --> 00:17:13.600]  得著永遠的生命
[00:17:13.600 --> 00:17:15.600]  醫治了我們在地上
[00:17:15.600 --> 00:17:18.800]  種種的心靈的痛苦的傷口
[00:17:18.800 --> 00:17:21.200]  我不知道大家有沒有認識一位人
[00:17:21.200 --> 00:17:23.600]  叫做查理·卓別林
[00:17:23.600 --> 00:17:24.800]  誰有看過他的電影
[00:17:24.800 --> 00:17:27.900]  就差不多跟我們同年紀的了
[00:17:27.900 --> 00:17:30.900]  《同學不怨》
[00:17:30.900 --> 00:17:33.600]  幸好還沒看
[00:17:33.600 --> 00:17:36.000]  查理·卓別林的電影你有沒有看過呢
[00:17:36.000 --> 00:17:37.700]  那你真的好打有限了
[00:17:37.700 --> 00:17:43.000]  因為查理的電影是非常發人心性的
[00:17:43.000 --> 00:17:43.700]  我小時候
[00:17:43.700 --> 00:17:45.000]  我非常小的時候
[00:17:45.000 --> 00:17:46.500]  非常非常小的時候
[00:17:46.500 --> 00:17:49.500]  已經在電視機看他的黑白的
[00:17:49.500 --> 00:17:51.600]  這些默片
[00:17:51.600 --> 00:17:52.900]  就是不用說話的片
[00:17:52.900 --> 00:17:54.200]  有一套片裡面
[00:17:54.200 --> 00:17:55.600]  他就飾演囚犯
[00:17:55.600 --> 00:17:58.000]  送到監獄途中就遇上風暴
[00:17:58.000 --> 00:17:59.500]  算席沉沒
[00:17:59.500 --> 00:18:01.300]  漂流到一個荒島上面
[00:18:01.300 --> 00:18:02.400]  影片開始的時候
[00:18:02.400 --> 00:18:04.600]  他獨自就坐在沙灘上面
[00:18:04.600 --> 00:18:07.100]  腳就被鐵鏈和鉛球
[00:18:07.100 --> 00:18:09.400]  重重的鎖住他
[00:18:09.400 --> 00:18:10.800]  鉛球很重
[00:18:10.800 --> 00:18:12.400]  他不能夠自由地走動
[00:18:12.400 --> 00:18:15.800]  整套片就描述他怎樣跟這個鉛球
[00:18:15.800 --> 00:18:19.300]  鉛球和這條鐵鏈來掙扎
[00:18:19.300 --> 00:18:23.000]  他試圖擺脫這個鐵鏈和鉛球
[00:18:23.000 --> 00:18:25.900]  影片就出現了一幕又一幕的字幕出來
[00:18:25.900 --> 00:18:26.800]  例如
[00:18:26.800 --> 00:18:28.600]  例如說他怎樣逃生
[00:18:28.600 --> 00:18:30.800]  例如說只要我跟這個鉛球
[00:18:30.800 --> 00:18:32.000]  鐵鏈
[00:18:32.000 --> 00:18:33.100]  搞一些爛劇
[00:18:33.100 --> 00:18:35.500]  開一些玩笑的話
[00:18:35.500 --> 00:18:37.100]  只要我跟他理論
[00:18:37.100 --> 00:18:38.700]  跟他講數
[00:18:38.700 --> 00:18:40.100]  說服他們
[00:18:40.100 --> 00:18:42.200]  只要我跟他鬥氣
[00:18:42.200 --> 00:18:43.500]  跟他湊沉默
[00:18:43.500 --> 00:18:45.800]  不理他
[00:18:45.800 --> 00:18:51.000]  就有機會擺脫這些捆鎖和鉛球
[00:18:51.000 --> 00:18:52.100]  但很可惜
[00:18:52.100 --> 00:18:53.700]  通通都失敗
[00:18:53.700 --> 00:18:55.100]  每一次他都掉下來
[00:18:55.100 --> 00:18:56.100]  每一次這條鐵鏈
[00:18:56.100 --> 00:18:57.400]  每一次這條鉛球
[00:18:57.400 --> 00:18:59.000]  都將他扯回頭
[00:18:59.000 --> 00:19:02.000]  甚至吃了幾次泥沙
[00:19:02.000 --> 00:19:04.300]  他沒有辦法再靠自己
[00:19:04.300 --> 00:19:06.700]  他必須明白到他是要靠外力
[00:19:06.700 --> 00:19:09.400]  於是他第一次抬頭仰望著天
[00:19:09.400 --> 00:19:11.100]  眼睛望著天
[00:19:11.100 --> 00:19:12.700]  伸開兩隻雙手
[00:19:12.700 --> 00:19:16.700]  來等待上天的救援
[00:19:16.700 --> 00:19:18.700]  罪要得到解脫
[00:19:18.700 --> 00:19:21.200]  必須是靠外力
[00:19:21.200 --> 00:19:23.300]  我們自己沒有辦法解決
[00:19:23.300 --> 00:19:25.200]  耶穌就來這個世界上
[00:19:25.200 --> 00:19:26.500]  拯救我們
[00:19:26.500 --> 00:19:29.700]  超能BB就是要拯救人
[00:19:29.700 --> 00:19:31.700]  脫離這些處境
[00:19:31.700 --> 00:19:32.900]  還有第三件事
[00:19:32.900 --> 00:19:34.700]  超能BB的超能
[00:19:34.700 --> 00:19:37.700]  就是因為在於祂和我們同在
[00:19:37.700 --> 00:19:38.700]  我們讀一讀
[00:19:38.700 --> 00:19:40.400]  馬太方第一章二十三節
[00:19:40.400 --> 00:19:40.900]  請讀
[00:19:40.900 --> 00:19:49.400]  耶穌的名字叫做「以買來利」
[00:19:49.400 --> 00:19:51.100]  提醒我們祂的降生
[00:19:51.100 --> 00:19:54.700]  是上帝和人同在的標誌
[00:19:54.700 --> 00:19:56.200]  坦白說這個名字
[00:19:56.200 --> 00:19:58.900]  其實是來自舊約的以塞亞書
[00:19:58.900 --> 00:20:01.700]  在第七章開始有說到
[00:20:01.700 --> 00:20:03.500]  在新約的馬太福音這裡
[00:20:03.500 --> 00:20:06.000]  再一次提起「以買來利」這個名字
[00:20:06.000 --> 00:20:07.600]  或者更準確一點說
[00:20:07.600 --> 00:20:09.400]  是終極應驗了
[00:20:09.400 --> 00:20:12.200]  以塞亞先知所說的「以買來利」
[00:20:12.200 --> 00:20:16.200]  不過不論在以塞亞先知說的時候
[00:20:16.200 --> 00:20:19.000]  還是七八年之後的馬太福音
[00:20:19.000 --> 00:20:21.400]  耶穌在這裡說的時候
[00:20:21.400 --> 00:20:25.200]  當時人民都是面對著幾乎一樣的狀況
[00:20:25.200 --> 00:20:29.400]  就是活在社會和政局動盪的時間
[00:20:29.400 --> 00:20:33.900]  很多人生活在驚恐 惶恐之中
[00:20:33.900 --> 00:20:36.900]  就好像我們這個時代一樣
[00:20:36.900 --> 00:20:38.300]  覺不覺得我們這個時代
[00:20:38.300 --> 00:20:42.100]  都是很多惶恐 很多驚恐
[00:20:42.100 --> 00:20:44.100]  當我昨天一看新聞的時候
[00:20:44.100 --> 00:20:47.100]  又恐襲
[00:20:47.100 --> 00:20:48.300]  在德國
[00:20:48.300 --> 00:20:49.300]  一個不知什麼人
[00:20:49.300 --> 00:20:50.300]  總之是一個男人
[00:20:50.300 --> 00:20:56.200]  開著車撞進去德國其中一個市場
[00:20:56.200 --> 00:20:58.500]  死了五個人
[00:20:58.500 --> 00:21:01.300]  傷了二百人
[00:21:01.300 --> 00:21:02.900]  這個時間
[00:21:02.900 --> 00:21:05.600]  我們聖誕節講求平安
[00:21:05.600 --> 00:21:10.100]  但是卻是出現另一次的恐襲
[00:21:10.100 --> 00:21:13.300]  我們生活這幾年都夠不平安了
[00:21:13.300 --> 00:21:15.700]  又疫情 又打仗
[00:21:15.700 --> 00:21:19.000]  又幾個邪惡核心國
[00:21:19.000 --> 00:21:21.200]  我們活在這樣的時代
[00:21:21.200 --> 00:21:23.400]  其實跟他們差不多
[00:21:23.400 --> 00:21:26.300]  我們都在經歷著一個很動盪的社會
[00:21:26.300 --> 00:21:29.600]  個個都活在一個很不平安的環境裡面
[00:21:29.600 --> 00:21:30.700]  坦白說
[00:21:30.700 --> 00:21:33.500]  耶穌來這個世界
[00:21:33.500 --> 00:21:35.400]  就是與人同在
[00:21:35.400 --> 00:21:37.100]  以馬來尼
[00:21:37.100 --> 00:21:40.400]  但是這個不是祂的名字
[00:21:40.400 --> 00:21:42.200]  從來沒有人叫祂「以馬來尼」
[00:21:42.200 --> 00:21:43.600]  你什麼時候叫祂祈禱的時候
[00:21:43.600 --> 00:21:44.800]  說「以馬來尼」
[00:21:44.800 --> 00:21:46.400]  我們沒有聽過
[00:21:46.400 --> 00:21:48.800]  有誰在地上看到耶穌的時候
[00:21:48.800 --> 00:21:50.200]  說「Hello 以馬來尼」
[00:21:50.200 --> 00:21:51.600]  沒有人這樣說的
[00:21:51.600 --> 00:21:55.100]  所以「以馬來尼」不是祂的名字
[00:21:55.100 --> 00:21:58.200]  祂是一個角色
[00:21:58.200 --> 00:21:59.500]  祂是一個角色
[00:21:59.500 --> 00:22:00.800]  沒錯 就是指
[00:22:00.800 --> 00:22:03.400]  神竟然在這樣的環境
[00:22:03.400 --> 00:22:05.000]  人在這樣的處境裡面
[00:22:05.000 --> 00:22:07.000]  與人同在
[00:22:07.000 --> 00:22:09.100]  在《馬太福音》裡面有一個特別的地方
[00:22:09.100 --> 00:22:10.600]  這裡提到祂說
[00:22:10.600 --> 00:22:13.400]  「人要 人要」
[00:22:13.400 --> 00:22:14.800]  這個「人」其實是眾數
[00:22:14.800 --> 00:22:16.100]  就是祂們
[00:22:16.100 --> 00:22:17.300]  有很多人
[00:22:17.300 --> 00:22:22.800]  全世界的人都需要「以馬來尼」
[00:22:22.800 --> 00:22:25.400]  都需要耶穌的同在
[00:22:25.400 --> 00:22:27.800]  都需要有耶穌的同在
[00:22:27.800 --> 00:22:30.000]  有耶穌的同在的時候
[00:22:30.000 --> 00:22:33.400]  就代表有神的愛和恩典
[00:22:33.400 --> 00:22:35.400]  有耶穌的同在的時候
[00:22:35.400 --> 00:22:36.800]  就有安慰
[00:22:36.800 --> 00:22:38.200]  就有指引
[00:22:38.200 --> 00:22:40.000]  就賜給我們有力量
[00:22:40.000 --> 00:22:42.400]  去面對生活各種的困難
[00:22:42.400 --> 00:22:43.500]  在恐懼的裡面
[00:22:43.500 --> 00:22:44.800]  有耶穌的同在
[00:22:44.800 --> 00:22:47.400]  就會賜給我們有平安
[00:22:47.400 --> 00:22:49.400]  在不清晰的環境的時候
[00:22:49.400 --> 00:22:50.600]  祂賜給我們
[00:22:50.600 --> 00:22:54.000]  有屬靈的視野去看事情
[00:22:54.000 --> 00:22:55.400]  耶穌的同在
[00:22:55.400 --> 00:23:01.000]  就是活在一個不再害怕的平安之中
[00:23:01.000 --> 00:23:03.900]  1998年5月12日到15日
[00:23:03.900 --> 00:23:06.700]  印尼耶加達發生了轟動一時的
[00:23:06.700 --> 00:23:08.200]  排華的暴亂
[00:23:08.200 --> 00:23:10.800]  強姦華人的婦女的事件
[00:23:10.800 --> 00:23:11.900]  此起彼落
[00:23:11.900 --> 00:23:14.200]  造成一個十億美元的損失
[00:23:14.200 --> 00:23:15.600]  不單止華裔的商店
[00:23:15.600 --> 00:23:18.200]  在這次的事件裡面飽受攻擊
[00:23:18.200 --> 00:23:21.100]  而華人的教會當然不幸免遇難
[00:23:21.100 --> 00:23:24.100]  5月14日9點45分的時候
[00:23:24.100 --> 00:23:26.900]  兩名騎著電單車的男人
[00:23:26.900 --> 00:23:29.200]  去到耶加達華人教會的門口
[00:23:29.200 --> 00:23:31.200]  向著群眾就說
[00:23:31.200 --> 00:23:32.200]  扔這間教會
[00:23:32.200 --> 00:23:33.300]  燒了這間教會
[00:23:33.300 --> 00:23:35.200]  於是乎就扔石頭
[00:23:35.200 --> 00:23:38.100]  甚至火燒這間教會
[00:23:38.100 --> 00:23:40.000]  牧師當然見世識不了
[00:23:40.000 --> 00:23:41.900]  難道走出去跟他說
[00:23:41.900 --> 00:23:44.800]  叫伊利亞尼給你頂起那些火嗎
[00:23:44.800 --> 00:23:46.800]  沒有,牧師當然不會這麼做
[00:23:46.800 --> 00:23:50.700]  當然牧師是退入牧師樓那裡
[00:23:50.700 --> 00:23:53.000]  退入牧師樓的時候立即打電話
[00:23:53.000 --> 00:23:54.100]  正常人都會打電話
[00:23:54.100 --> 00:23:54.800]  報警
[00:23:54.800 --> 00:23:55.600]  叫軍部
[00:23:55.600 --> 00:23:56.400]  叫消防員
[00:23:56.400 --> 00:23:57.900]  但是沒有一個電話
[00:23:57.900 --> 00:23:58.700]  啞了痛
[00:23:58.700 --> 00:24:01.200]  以及沒有一個電話肯認記
[00:24:01.200 --> 00:24:03.900]  就好像當日
[00:24:03.900 --> 00:24:07.800]  沒錯
[00:24:07.800 --> 00:24:09.700]  所以你會見到
[00:24:09.700 --> 00:24:11.800]  他們唯一做到的方法就是
[00:24:11.800 --> 00:24:13.600]  祈禱
[00:24:13.600 --> 00:24:15.600]  沒什麼可以做到
[00:24:15.600 --> 00:24:17.100]  不能夠再靠自己的神
[00:24:17.100 --> 00:24:18.500]  是唯一的盼望
[00:24:18.500 --> 00:24:19.700]  大約十點鐘的時候
[00:24:19.700 --> 00:24:22.000]  這幫人就開始放火燒教會
[00:24:22.000 --> 00:24:23.300]  神蹟地出現就是
[00:24:23.300 --> 00:24:25.800]  地底自來的水管突然間爆裂
[00:24:25.800 --> 00:24:28.400]  大量的水就從地上湧上來
[00:24:28.400 --> 00:24:29.200]  而天上
[00:24:29.200 --> 00:24:32.000]  而這個水塔在頂上面
[00:24:32.000 --> 00:24:33.500]  那間屋的頂上面
[00:24:33.500 --> 00:24:35.100]  也都突然間爆裂
[00:24:35.100 --> 00:24:36.300]  於是乎大量的水
[00:24:36.300 --> 00:24:37.900]  由上面再湧下來
[00:24:37.900 --> 00:24:40.200]  就將這些火沖熄了
[00:24:40.200 --> 00:24:42.700]  但是暴徒就不放過教會
[00:24:42.700 --> 00:24:43.300]  衝進去
[00:24:43.300 --> 00:24:44.800]  就將教會的影印機
[00:24:44.800 --> 00:24:45.600]  冷氣
[00:24:45.600 --> 00:24:46.400]  音響
[00:24:46.400 --> 00:24:46.800]  琴
[00:24:46.800 --> 00:24:47.100]  椅子
[00:24:47.100 --> 00:24:49.000]  全部都破壞了
[00:24:49.000 --> 00:24:51.000]  甚至搶走所有值錢的東西
[00:24:51.000 --> 00:24:53.900]  聖經試過全部燒光
[00:24:53.900 --> 00:24:54.700]  十一點的時候
[00:24:54.700 --> 00:24:56.900]  他們攻入牧師樓
[00:24:56.900 --> 00:24:58.800]  踢一踢門都踢不進
[00:24:58.800 --> 00:25:00.300]  牧師就繼續祈禱
[00:25:00.300 --> 00:25:03.500]  幸好當時軍部逐次介入
[00:25:03.500 --> 00:25:05.400]  才倖免遇難
[00:25:05.400 --> 00:25:06.700]  但是那個警方
[00:25:06.700 --> 00:25:08.500]  當牧師描述的時候
[00:25:08.500 --> 00:25:11.300]  他人生最平安的那段時間
[00:25:11.300 --> 00:25:13.300]  就是在牧師樓
[00:25:13.300 --> 00:25:15.800]  禱告的這段時間
[00:25:15.800 --> 00:25:17.500]  事實上
[00:25:17.500 --> 00:25:20.500]  我們人生都會經歷很多不同的困難
[00:25:20.500 --> 00:25:22.400]  特別是BNO Visa的弟兄姊妹
[00:25:22.400 --> 00:25:23.500]  你來英國的時候
[00:25:23.500 --> 00:25:25.800]  會不會覺得有很多困難
[00:25:25.800 --> 00:25:26.900]  又要看房子
[00:25:26.900 --> 00:25:27.600]  又要找房子
[00:25:27.600 --> 00:25:28.400]  又要買車
[00:25:28.400 --> 00:25:30.000]  又要找工作
[00:25:30.000 --> 00:25:31.200]  真是很難適應
[00:25:31.200 --> 00:25:32.800]  甚至帶著家人來
[00:25:32.800 --> 00:25:35.200]  本來香港大家一番朝九晚五的
[00:25:35.200 --> 00:25:38.100]  現在就由早上到晚上都看著他
[00:25:38.100 --> 00:25:40.000]  還要看著那些小朋友
[00:25:40.000 --> 00:25:42.500]  其實是非常之
[00:25:42.500 --> 00:25:44.700]  就是那個拉扯是非常之厲害的
[00:25:44.700 --> 00:25:46.200]  張力非常之大
[00:25:46.200 --> 00:25:47.200]  在2010年
[00:25:47.200 --> 00:25:50.100]  2021年帶著家人
[00:25:50.100 --> 00:25:51.400]  透過BNO Visa
[00:25:51.400 --> 00:25:54.200]  來的一個叫做Jack的男人
[00:25:54.200 --> 00:25:56.600]  他定居在曼城
[00:25:56.600 --> 00:25:58.700]  他原本打算來英國
[00:25:58.700 --> 00:26:01.300]  來重新開始一個新的生活
[00:26:01.300 --> 00:26:02.600]  他很快發現
[00:26:02.600 --> 00:26:05.000]  生活比想像艱難
[00:26:05.000 --> 00:26:07.300]  因為英國的工作環境和文化
[00:26:07.300 --> 00:26:08.800]  都是非常之不同
[00:26:08.800 --> 00:26:10.600]  他又沒有辦法找到他自己
[00:26:10.600 --> 00:26:12.000]  專業的工作
[00:26:12.000 --> 00:26:13.300]  而且英文又不厲害
[00:26:13.300 --> 00:26:15.500]  財務壓力就越來越大
[00:26:15.500 --> 00:26:17.000]  老婆和子女
[00:26:17.000 --> 00:26:18.700]  就感覺到很孤立無援
[00:26:18.700 --> 00:26:19.700]  很沮喪
[00:26:19.700 --> 00:26:21.600]  家庭關係越來越緊張
[00:26:21.600 --> 00:26:22.900]  他經常都怪自己
[00:26:22.900 --> 00:26:23.800]  為什麼
[00:26:23.800 --> 00:26:26.100]  令到家裡搞到這樣的困境
[00:26:26.100 --> 00:26:26.800]  有一天
[00:26:26.800 --> 00:26:29.000]  他無意之中聽到一個香港人就說
[00:26:29.000 --> 00:26:30.500]  不如試試回教會
[00:26:30.500 --> 00:26:33.400]  於是就回了曼城的其中一間華人教會
[00:26:33.400 --> 00:26:34.600]  教會的牧師
[00:26:34.600 --> 00:26:36.500]  在當天就說了一篇道
[00:26:36.500 --> 00:26:39.400]  耶穌知道我們的軟弱和重擔
[00:26:39.400 --> 00:26:41.500]  祂願意幫助我們
[00:26:41.500 --> 00:26:44.300]  祂應許與我們同在
[00:26:44.300 --> 00:26:46.300]  Jack聽到這個字
[00:26:46.300 --> 00:26:48.200]  與我們同在的時候
[00:26:48.200 --> 00:26:50.700]  他開始感覺到可以試試祈禱
[00:26:50.700 --> 00:26:51.900]  於是就在祈禱裡面
[00:26:51.900 --> 00:26:53.900]  將自己的一切困難
[00:26:53.900 --> 00:26:56.300]  教託給主耶穌
[00:26:56.300 --> 00:26:57.900]  於是幾個月之後
[00:26:57.900 --> 00:27:00.400]  Jack就開始感受到耶穌的同在
[00:27:00.400 --> 00:27:02.700]  他感受到耶穌的平安
[00:27:02.700 --> 00:27:03.900]  給我們的平安
[00:27:03.900 --> 00:27:07.100]  於是他逐漸開始作出調節
[00:27:07.100 --> 00:27:08.100]  作出改變
[00:27:08.100 --> 00:27:10.100]  他的焦慮減輕了
[00:27:10.100 --> 00:27:12.200]  家庭關係開始慢慢修復了
[00:27:12.200 --> 00:27:13.100]  現在開始
[00:27:13.100 --> 00:27:15.700]  他嘗試用正面的角度去找工作
[00:27:15.700 --> 00:27:18.200]  弟兄子妹也幫了他非常之多
[00:27:18.200 --> 00:27:18.900]  最終
[00:27:18.900 --> 00:27:20.500]  他結果都能夠找到一份
[00:27:20.500 --> 00:27:23.700]  與自己的工種工程有關的工作
[00:27:23.700 --> 00:27:25.500]  起步是非常之難
[00:27:25.500 --> 00:27:26.200]  但是
[00:27:26.200 --> 00:27:28.400]  他最終都能夠經歷到
[00:27:28.400 --> 00:27:31.400]  上帝的平安與他同在
[00:27:31.400 --> 00:27:32.500]  沒錯
[00:27:32.500 --> 00:27:33.900]  超能的嬰兒
[00:27:33.900 --> 00:27:35.900]  就是他與我們同在
[00:27:35.900 --> 00:27:37.500]  那種平安
[00:27:37.500 --> 00:27:41.300]  那種親密的關係
[00:27:41.300 --> 00:27:42.400]  最後第四件事
[00:27:42.400 --> 00:27:45.300]  超能的嬰兒會帶來改變
[00:27:45.300 --> 00:27:47.900]  留意在馬太方第四章第十六節
[00:27:47.900 --> 00:27:49.500]  請讀
[00:27:49.500 --> 00:27:51.400]  那住在黑暗中的百姓
[00:27:51.400 --> 00:27:53.700]  看見了大光
[00:27:53.700 --> 00:27:55.700]  耶穌彌臨這個世界
[00:27:55.700 --> 00:27:58.700]  就是打破了黑暗
[00:27:58.700 --> 00:28:02.800]  很多人在這個世界都活在黑暗中
[00:28:02.800 --> 00:28:03.700]  一九九七年
[00:28:03.700 --> 00:28:06.000]  當然是香港回歸的一年
[00:28:06.000 --> 00:28:06.900]  是不是
[00:28:06.900 --> 00:28:08.600]  我也在香港回歸的一年
[00:28:08.600 --> 00:28:09.700]  過來英國
[00:28:09.700 --> 00:28:11.500]  當年我聽到一種新聞
[00:28:11.500 --> 00:28:13.100]  這種新聞在九七年的時候
[00:28:13.100 --> 00:28:14.700]  非常非常震撼
[00:28:14.700 --> 00:28:16.600]  如果九七年之後出世了
[00:28:16.600 --> 00:28:18.200]  你沒辦法聽到
[00:28:18.200 --> 00:28:19.400]  九七年之前
[00:28:19.400 --> 00:28:22.900]  大部分都應該聽過
[00:28:22.900 --> 00:28:25.200]  有沒有聽過台灣發生軍動社會的
[00:28:25.200 --> 00:28:29.300]  白曉燕綁架殺人案
[00:28:29.300 --> 00:28:33.900]  這個的主犯叫陳俊興
[00:28:33.900 --> 00:28:36.000]  當然他有共犯一起進行這件事
[00:28:36.000 --> 00:28:38.800]  包括綁架殺人和強姦
[00:28:38.800 --> 00:28:40.300]  引發了當時台灣輿論
[00:28:40.300 --> 00:28:42.300]  和非常強大的譴責
[00:28:42.300 --> 00:28:45.700]  陳俊興成為了台灣近代犯罪史裡面
[00:28:45.700 --> 00:28:47.900]  一個代表的人物
[00:28:47.900 --> 00:28:48.900]  犯案之後
[00:28:48.900 --> 00:28:50.900]  陳俊興在警方的圍捕之下
[00:28:50.900 --> 00:28:52.600]  最後挾持了人質
[00:28:52.600 --> 00:28:54.700]  而且被逮捕
[00:28:54.700 --> 00:28:57.200]  被關押扣留和審判期關
[00:28:57.200 --> 00:28:59.800]  有牧師來探監
[00:28:59.800 --> 00:29:01.700]  而且跟他傳福音
[00:29:01.700 --> 00:29:04.300]  據說陳俊興在監獄裡面
[00:29:04.300 --> 00:29:07.100]  表達他自己有悔改的心志
[00:29:07.100 --> 00:29:08.500]  有悔罪之心
[00:29:08.500 --> 00:29:11.600]  表示自己願意接受耶穌基督的信仰
[00:29:11.600 --> 00:29:15.500]  而且願意為自己所做的罪行來懺悔
[00:29:15.500 --> 00:29:17.300]  陳俊興在信主之後
[00:29:17.300 --> 00:29:21.800]  表示自己的罪行非常遺憾
[00:29:21.800 --> 00:29:23.900]  寫了一篇文字
[00:29:23.900 --> 00:29:24.900]  其中有一句說話就是
[00:29:24.900 --> 00:29:28.000]  我知道我無法去彌補所犯下的罪
[00:29:28.000 --> 00:29:32.000]  但我願意將自己交託給上帝
[00:29:32.000 --> 00:29:33.800]  他還在監獄的時間
[00:29:33.800 --> 00:29:35.400]  他就去中毒聖經
[00:29:35.400 --> 00:29:37.000]  中毒了兩年的聖經
[00:29:37.000 --> 00:29:39.400]  1999年的時候
[00:29:39.400 --> 00:29:40.500]  執行死刑
[00:29:40.500 --> 00:29:42.000]  他就離開這個世界
[00:29:42.000 --> 00:29:43.500]  在死刑的前夕
[00:29:43.500 --> 00:29:45.200]  他仍然對信仰
[00:29:45.200 --> 00:29:48.500]  據說是堅定不移
[00:29:48.500 --> 00:29:52.000]  人犯下了嚴重的罪行
[00:29:52.000 --> 00:29:53.200]  好像陳俊興一樣
[00:29:53.200 --> 00:29:57.600]  但他也願意接觸耶穌來得到改變
[00:29:57.600 --> 00:29:59.400]  所以馬太福音所說的就是
[00:29:59.400 --> 00:30:03.500]  黑暗裡的百姓看見大光
[00:30:03.500 --> 00:30:07.700]  他的生命帶來了光明和盼望
[00:30:07.700 --> 00:30:09.000]  最後第一件事就是
[00:30:09.000 --> 00:30:10.400]  今天我跟主席合作過
[00:30:10.400 --> 00:30:12.300]  主席竟然也讀了同一段聖經
[00:30:12.300 --> 00:30:14.800]  在哥倫多後書第五章第十七節
[00:30:14.800 --> 00:30:16.200]  如果你回到教會內
[00:30:16.200 --> 00:30:18.100]  你必須要識回這次聖經
[00:30:18.100 --> 00:30:19.700]  我們一起讀一讀這次聖經
[00:30:19.700 --> 00:30:21.500]  若有人在基督裡
[00:30:21.500 --> 00:30:23.100]  他就是新造的人
[00:30:23.100 --> 00:30:26.100]  舊事已過都變成新的了
[00:30:26.100 --> 00:30:28.100]  耶穌才能夠成為超能BB
[00:30:28.100 --> 00:30:31.600]  因為祂能夠改變人的生命
[00:30:31.600 --> 00:30:34.300]  祂令我們成為了新的創造
[00:30:34.300 --> 00:30:35.900]  當我們信了耶穌的時候
[00:30:35.900 --> 00:30:38.300]  我們成為了新的創造
[00:30:38.300 --> 00:30:40.400]  我們就能夠被祂改變
[00:30:40.400 --> 00:30:45.600]  我們的人生就開始進入一個新創造的人生
[00:30:45.600 --> 00:30:47.900]  最後想跟大家分享一個故事
[00:30:47.900 --> 00:30:49.200]  我不知道你有沒有聽過
[00:30:49.200 --> 00:30:51.900]  Dyson Foods這間上市公司
[00:30:51.900 --> 00:30:53.700]  這間是美國的食品公司
[00:30:53.700 --> 00:30:56.000]  是排在頂層的食品公司
[00:30:56.000 --> 00:30:59.200]  其中一個創始人叫做John Dyson
[00:30:59.200 --> 00:31:01.500]  是一位非常成功的企業家
[00:31:01.500 --> 00:31:04.000]  在美國上市公司現金的市值
[00:31:04.000 --> 00:31:06.300]  是二十多個billion
[00:31:06.300 --> 00:31:08.100]  他是非常有錢的人
[00:31:08.100 --> 00:31:10.100]  不過他曾經在家裡出現了
[00:31:10.100 --> 00:31:12.600]  非常嚴重的家變事件
[00:31:12.600 --> 00:31:17.000]  甚至乎他對於追求金錢的追逐
[00:31:17.000 --> 00:31:19.000]  令他無止境追逐錢
[00:31:19.000 --> 00:31:20.900]  而放棄了整個家庭
[00:31:20.900 --> 00:31:23.200]  放棄了他很多的朋友
[00:31:23.200 --> 00:31:25.100]  放棄了很多的東西
[00:31:25.100 --> 00:31:27.600]  就是為了追逐金錢
[00:31:27.600 --> 00:31:30.200]  直到他遇上了主耶穌
[00:31:30.200 --> 00:31:31.800]  有一個員工和他傳福音
[00:31:31.800 --> 00:31:33.900]  邀請他回教會的時候
[00:31:33.900 --> 00:31:37.100]  他才開始被福音觸動到
[00:31:37.100 --> 00:31:38.800]  他認識到自己的生命
[00:31:38.800 --> 00:31:42.900]  不應該再是為了錢來生活
[00:31:42.900 --> 00:31:44.700]  而是關係
[00:31:44.700 --> 00:31:45.800]  而是關係
[00:31:45.800 --> 00:31:47.000]  跟神的關係
[00:31:47.000 --> 00:31:47.900]  跟人的關係
[00:31:47.900 --> 00:31:49.300]  跟家人的關係
[00:31:49.300 --> 00:31:51.000]  於是乎在2000年的時候
[00:31:51.000 --> 00:31:53.500]  他就悔改接受了主耶穌
[00:31:53.500 --> 00:31:57.200]  他接著就一直從事著一些
[00:31:57.200 --> 00:31:58.700]  慈善的事工裡面
[00:31:58.700 --> 00:32:01.100]  去支持全球的工作
[00:32:01.100 --> 00:32:02.700]  但是兄弟們朋友
[00:32:02.700 --> 00:32:05.300]  超能BB耶穌以一個謙卑的姿態
[00:32:05.300 --> 00:32:06.400]  來到這個世界
[00:32:06.400 --> 00:32:09.000]  他沒有以我們期待的那種
[00:32:09.000 --> 00:32:11.600]  荷里活式的英雄式的BB
[00:32:11.600 --> 00:32:14.100]  帶著超能力去拯救世界
[00:32:14.100 --> 00:32:15.300]  那個形象出現
[00:32:15.300 --> 00:32:16.300]  沒有
[00:32:16.300 --> 00:32:17.500]  是完全沒有
[00:32:17.500 --> 00:32:19.200]  耶穌作為一個超能BB
[00:32:19.200 --> 00:32:21.600]  他竟然讓人看到的超能
[00:32:21.600 --> 00:32:24.200]  是在於他的謙卑
[00:32:24.200 --> 00:32:27.200]  是在於他拯救人脫離罪惡
[00:32:27.200 --> 00:32:29.700]  醫治人的傷心
[00:32:29.700 --> 00:32:32.600]  拯救人脫離永遠的死亡
[00:32:32.600 --> 00:32:34.100]  耶穌作為超能的BB
[00:32:34.100 --> 00:32:36.300]  竟然讓人看到的超能
[00:32:36.300 --> 00:32:39.300]  是在於他是以馬來尼
[00:32:39.300 --> 00:32:41.200]  與人同在
