
[00:00:00.000 --> 00:00:04.340]  今天講到的題目是「美麗人生」
[00:15:28.000 --> 00:15:30.500]  總之日祈夜祈
[00:15:30.500 --> 00:15:31.200]  弟兄姊妹
[00:15:31.200 --> 00:15:32.800]  原文不是這樣講的
[00:15:32.800 --> 00:15:35.200]  這個時常的原文
[00:15:35.200 --> 00:15:38.500]  是講什麼一種狀態
[00:15:38.500 --> 00:15:40.000]  就是不斷出現
[00:15:40.000 --> 00:15:41.400]  但是出現的時間很短
[00:15:41.400 --> 00:15:42.500]  大家明白我說什麼吧
[00:15:42.500 --> 00:15:44.700]  我這個禱告的方式
[00:15:44.700 --> 00:15:45.700]  這個日程
[00:15:45.700 --> 00:15:48.300]  我叫瞬間的禱告
[00:15:48.300 --> 00:15:50.200]  什麼叫瞬間的禱告
[00:15:50.200 --> 00:15:52.000]  就是在日程裡面發生
[00:15:52.000 --> 00:15:54.100]  就是你在日常裡面發生
[00:15:54.100 --> 00:15:56.500]  就是你經常出現
[00:15:56.500 --> 00:15:58.200]  但是很短的祈禱
[00:15:58.200 --> 00:16:00.800]  你有沒有試過祈兩句
[00:16:00.800 --> 00:16:01.700]  有吧
[00:16:01.700 --> 00:16:03.100]  通常我們的祈禱
[00:16:03.100 --> 00:16:04.200]  要趕時間
[00:16:04.200 --> 00:16:06.000]  頂姊妹不要這麼長了
[00:16:06.000 --> 00:16:07.400]  你知道有時這些禱告
[00:16:07.400 --> 00:16:08.900]  要祈禱兩個小時
[00:16:08.900 --> 00:16:10.000]  不知道為什麼有些頂姊妹
[00:16:10.000 --> 00:16:11.400]  因此要祈禱兩個小時
[00:16:11.400 --> 00:16:12.800]  這樣是好的
[00:16:12.800 --> 00:16:14.200]  但是有時候短的
[00:16:14.200 --> 00:16:15.600]  又未必不好的
[00:16:15.600 --> 00:16:17.600]  祈禱不是咒語
[00:16:17.600 --> 00:16:20.600]  不是你祈禱得多就靈驗的
[00:16:20.600 --> 00:16:22.500]  是你祈禱得短就不可行的
[00:16:22.500 --> 00:16:26.000]  祈禱是跟神的相交
[00:16:26.000 --> 00:16:28.600]  所以這個瞬間的祈禱是什麼呢
[00:16:28.600 --> 00:16:32.300]  是你每天都在你的日常裡面
[00:16:32.300 --> 00:16:34.200]  經常發生
[00:16:34.200 --> 00:16:36.000]  但是你很短的祈禱
[00:16:36.000 --> 00:16:36.900]  究竟是怎樣呢
[00:16:36.900 --> 00:16:40.800]  我試試用我自己的例子
[00:16:40.800 --> 00:16:41.800]  這個是參考
[00:16:41.800 --> 00:16:43.200]  不是叫大家跟我一樣
[00:16:43.200 --> 00:16:45.700]  因為大家的日常可能有些不同
[00:16:45.700 --> 00:16:47.200]  但是原則是一樣
[00:16:47.200 --> 00:16:48.300]  經常發生
[00:16:48.300 --> 00:16:49.700]  但是很短的祈禱
[00:16:49.700 --> 00:16:52.200]  譬如我早上
[00:16:52.200 --> 00:16:53.500]  睜大眼睛起來
[00:16:53.500 --> 00:16:55.600]  感謝主給我的生命氣息
[00:16:55.600 --> 00:16:56.700]  是一句
[00:16:56.700 --> 00:16:58.600]  感謝主給我的好泰犯
[00:16:58.600 --> 00:16:59.600]  是一句
[00:16:59.600 --> 00:17:02.600]  或者說主我願意
[00:17:02.600 --> 00:17:04.400]  獻上我的生命當中的活濟
[00:17:04.400 --> 00:17:05.500]  你這樣是怎樣用我呢
[00:17:05.500 --> 00:17:06.600]  這樣是一句
[00:17:06.600 --> 00:17:08.100]  好 接著晚一點
[00:17:08.100 --> 00:17:09.400]  接著可以很多事情發生
[00:17:09.400 --> 00:17:10.900]  你一樣可以短討
[00:17:10.900 --> 00:17:14.100]  我就在北角等巴士上班
[00:17:14.100 --> 00:17:14.800]  其實是一句
[00:17:14.800 --> 00:17:16.300]  主啊你的靈繼續帶領我
[00:17:16.300 --> 00:17:17.200]  這樣就是一句
[00:17:17.200 --> 00:17:19.100]  又或者最近天氣是不是很好
[00:17:19.100 --> 00:17:20.100]  你看見藍天
[00:17:20.100 --> 00:17:21.600]  主啊天氣真的很好
[00:17:21.600 --> 00:17:23.200]  我感謝你賜給我的天氣
[00:17:23.200 --> 00:17:24.400]  就是這樣
[00:17:24.400 --> 00:17:27.300]  好 接著回到教會
[00:17:27.300 --> 00:17:29.900]  我通常會做一個小時回教會靈修
[00:17:29.900 --> 00:17:31.300]  這個是另外一件事
[00:17:31.300 --> 00:17:33.000]  但是我說的是日常
[00:17:33.000 --> 00:17:34.700]  就是我快要開工的時候
[00:17:34.700 --> 00:17:35.600]  主啊我快要開工了
[00:17:35.600 --> 00:17:37.600]  你賜給我智慧用你的恩賜
[00:17:37.600 --> 00:17:38.700]  就是這樣
[00:17:38.700 --> 00:17:40.500]  你不要以為
[00:17:40.500 --> 00:17:42.400]  Ken哥是水尺春那麼長期
[00:17:42.400 --> 00:17:43.500]  不是的
[00:17:43.500 --> 00:17:45.300]  好 然後吃午飯的時候
[00:17:45.300 --> 00:17:46.900]  主啊我感謝你供應
[00:17:46.900 --> 00:17:48.000]  這樣就是一句
[00:17:48.000 --> 00:17:49.900]  又或者主啊我欣賞
[00:17:49.900 --> 00:17:51.700]  我所擁有的我感謝你
[00:17:51.700 --> 00:17:53.000]  這樣就是一句
[00:17:53.000 --> 00:17:54.600]  好 接著
[00:17:54.600 --> 00:17:56.200]  你就是下班回家
[00:17:56.200 --> 00:17:57.800]  主啊你給我智慧
[00:17:57.800 --> 00:17:58.800]  懂得分配時間
[00:17:58.800 --> 00:18:02.300]  去和師母家人相處
[00:18:02.300 --> 00:18:03.900]  又是這樣就是一句
[00:18:03.900 --> 00:18:07.100]  又或者你有時候打開手機
[00:18:07.100 --> 00:18:08.100]  或者看電視
[00:18:08.100 --> 00:18:09.100]  看到一些新聞
[00:18:09.100 --> 00:18:10.300]  你可以為新聞禱告
[00:18:10.300 --> 00:18:11.900]  主啊你安慰傷心的人
[00:18:11.900 --> 00:18:13.500]  主啊你醫治受傷的人
[00:18:13.500 --> 00:18:15.100]  主啊你指著他們衝突
[00:18:15.100 --> 00:18:15.700]  這樣就是一句
[00:18:15.700 --> 00:18:17.100]  你不用長的
[00:18:17.100 --> 00:18:19.100]  不是你祈禱兩句
[00:18:19.100 --> 00:18:20.500]  神就不聽你祈禱
[00:18:20.500 --> 00:18:23.300]  是一句 兩句 半句他都聽的
[00:18:23.300 --> 00:18:24.100]  還有
[00:18:24.100 --> 00:18:25.500]  你晚上睡覺之前
[00:18:25.500 --> 00:18:27.900]  會不會記得一些東西感恩呢
[00:18:27.900 --> 00:18:29.500]  主啊我感謝你有同福堂
[00:18:29.500 --> 00:18:31.300]  主啊我感謝你有好的頂姊妹
[00:18:31.300 --> 00:18:33.100]  主啊我感謝你有好的童工
[00:18:33.100 --> 00:18:34.200]  主啊我感謝你
[00:18:34.200 --> 00:18:35.500]  因為同福堂屬靈氣氛
[00:18:35.500 --> 00:18:36.400]  正在增長
[00:18:36.400 --> 00:18:37.500]  我感謝你
[00:18:37.500 --> 00:18:39.900]  一句 兩句 三句
[00:18:39.900 --> 00:18:40.700]  我不知道頂姊妹
[00:18:40.700 --> 00:18:42.400]  有些時間是否睡不著
[00:18:42.400 --> 00:18:43.200]  睡不著
[00:18:43.200 --> 00:18:44.500]  你幹什麼的
[00:18:44.500 --> 00:18:45.300]  那就祈禱
[00:18:45.300 --> 00:18:46.000]  主啊我睡不著
[00:18:46.000 --> 00:18:47.400]  你求你讓我睡著
[00:18:47.400 --> 00:18:48.800]  主啊我心裡面
[00:18:48.800 --> 00:18:50.600]  記掛著一些頂姊妹
[00:18:50.600 --> 00:18:51.400]  就交給你了
[00:18:51.400 --> 00:18:52.700]  我不煩了 交給你了
[00:18:52.700 --> 00:18:54.100]  又或者有一些事
[00:18:54.100 --> 00:18:56.400]  可能你公司有些困難解決
[00:18:56.400 --> 00:18:57.900]  主啊我不煩了
[00:18:57.900 --> 00:18:58.900]  我不記了
[00:18:58.900 --> 00:19:00.800]  交給你了
[00:19:00.800 --> 00:19:01.800]  很多很多
[00:19:01.800 --> 00:19:03.300]  我自己是跑步的
[00:19:03.300 --> 00:19:05.100]  跑完步你都在祈禱
[00:19:05.100 --> 00:19:06.400]  特別是安多芬
[00:19:06.400 --> 00:19:07.100]  多的時候
[00:19:07.100 --> 00:19:07.700]  你很喜樂
[00:19:07.700 --> 00:19:09.000]  主啊我感謝你
[00:19:09.000 --> 00:19:09.700]  今天很喜樂
[00:19:09.700 --> 00:19:10.800]  讚美你
[00:19:10.800 --> 00:19:13.000]  主啊你繼續與我同行
[00:19:13.000 --> 00:19:15.100]  一句 半句而已
[00:19:15.100 --> 00:19:18.700]  當你每天的日常這樣做
[00:19:18.700 --> 00:19:19.800]  有些時候你發現
[00:19:19.800 --> 00:19:21.700]  神在跟你說話
[00:19:21.700 --> 00:19:24.500]  一個字 兩個字而已
[00:19:24.500 --> 00:19:26.500]  你常在我愛裡面
[00:19:26.500 --> 00:19:28.300]  就很感動了
[00:19:28.300 --> 00:19:28.900]  頂姊妹
[00:19:28.900 --> 00:19:31.500]  你有沒有試過這種日常
[00:19:31.500 --> 00:19:33.500]  我現在說的那些事情
[00:19:33.500 --> 00:19:35.200]  就不是奇人才做到
[00:19:35.200 --> 00:19:36.700]  也不是超人才做到
[00:19:36.700 --> 00:19:38.000]  不是屬靈的那個人做到
[00:19:38.000 --> 00:19:40.400]  或者神人飄下飄下的人做到
[00:19:40.400 --> 00:19:41.900]  是你都做到 是吧
[00:19:41.900 --> 00:19:43.600]  你和我都做到的
[00:19:43.600 --> 00:19:45.300]  所以頂姊妹
[00:19:45.300 --> 00:19:46.900]  我們說的是什麼呢
[00:19:46.900 --> 00:19:48.800]  土共是同神的關係
[00:19:48.800 --> 00:19:51.600]  重點是同神的關係
[00:19:51.600 --> 00:19:53.500]  你有沒有刻意
[00:19:53.500 --> 00:19:57.300]  每一天你試一下你的生命日常
[00:19:57.300 --> 00:20:00.200]  都是同神在建立這個關係
[00:20:00.200 --> 00:20:01.700]  頂姊妹生命的改變是什麼呢
[00:20:01.700 --> 00:20:04.000]  你和神的關係盡心
[00:20:04.000 --> 00:20:06.000]  你和祂的關係越來越近
[00:20:06.000 --> 00:20:09.400]  你是會慢慢自然地改變的
[00:20:09.400 --> 00:20:10.000]  沒有說突然間
[00:20:10.000 --> 00:20:12.000]  小燕燕 我改變了
[00:20:12.000 --> 00:20:13.000]  沒有的
[00:20:13.000 --> 00:20:16.800]  是你日積月累日漸地改變
[00:20:16.800 --> 00:20:18.300]  但是頂姊妹我今天說的話
[00:20:18.300 --> 00:20:19.900]  是大家都做到的
[00:20:19.900 --> 00:20:22.200]  你和我這些普通人都做到的
[00:20:22.200 --> 00:20:22.800]  好嗎
[00:20:22.800 --> 00:20:24.000]  是吧
[00:20:24.000 --> 00:20:25.900]  幸好這是第一個
[00:20:25.900 --> 00:20:27.900]  勝負的第一件
[00:20:27.900 --> 00:20:30.600]  就是外衣充滿禱告的生命
[00:20:30.600 --> 00:20:32.900]  第二件就是胸牌
[00:20:32.900 --> 00:20:33.800]  胸牌代表什麼呢
[00:20:33.800 --> 00:20:36.100]  在我們群體裡面彼此相愛
[00:20:36.100 --> 00:20:38.200]  等於我們讀兩段的聖遣
[00:20:38.200 --> 00:20:40.800]  張一及的二十八章十五和二十一節
[00:20:40.800 --> 00:20:42.500]  我們一起讀 一二三
[00:20:42.500 --> 00:20:44.700]  你要用巧象的手工
[00:20:44.700 --> 00:20:47.500]  做一個決斷的胸牌
[00:20:47.500 --> 00:20:50.200]  要和以忽德一樣的做法
[00:20:50.200 --> 00:20:52.400]  用金線和藍線
[00:20:52.400 --> 00:20:55.000]  紫色 珠紅色線
[00:20:55.000 --> 00:20:57.500]  並撚的細麻造成
[00:20:57.500 --> 00:21:00.300]  這些寶石都要按著
[00:21:00.300 --> 00:21:03.600]  已識列十二個兒子的名字
[00:21:03.600 --> 00:21:05.300]  仿佛黑圖書
[00:21:05.300 --> 00:21:08.900]  黑十二個支派的名字
[00:21:08.900 --> 00:21:10.000]  第二段是出家及記
[00:21:10.000 --> 00:21:11.500]  二十八章二十八節
[00:21:11.500 --> 00:21:13.100]  我們一起讀 一二三
[00:21:13.100 --> 00:21:15.100]  要用藍色帶子
[00:21:15.100 --> 00:21:17.200]  把胸牌的環子
[00:21:17.200 --> 00:21:20.400]  與以忽德的環子繫住
[00:21:20.400 --> 00:21:21.900]  使胸牌貼在
[00:21:21.900 --> 00:21:25.500]  以忽德孝公積的帶子上
[00:21:25.500 --> 00:21:28.900]  不可與以忽德離縫
[00:21:28.900 --> 00:21:31.700]  現在說的是那個胸牌
[00:21:31.700 --> 00:21:33.300]  這個胸牌聽起來
[00:21:33.300 --> 00:21:35.000]  就像一塊金屬的牌
[00:21:35.000 --> 00:21:37.500]  掛在祭司的面前
[00:21:37.500 --> 00:21:40.000]  但原文不是金屬的牌
[00:21:40.000 --> 00:21:41.700]  原文是一個袋子
[00:21:41.700 --> 00:21:43.700]  這個袋子是兩層的
[00:21:43.700 --> 00:21:45.000]  這個袋子有什麼特別呢
[00:21:45.000 --> 00:21:47.400]  就是它前面鑲著
[00:21:47.400 --> 00:21:50.300]  十二粒不同顏色的寶石
[00:21:50.300 --> 00:21:53.200]  不同性質不同顏色的寶石
[00:21:53.200 --> 00:21:55.200]  每一粒寶石上面
[00:21:55.200 --> 00:22:00.700]  刻著已識列十二支派的一個名字
[00:22:00.700 --> 00:22:01.900]  代表什麼呢
[00:22:01.900 --> 00:22:03.200]  有兩個意思
[00:22:03.200 --> 00:22:04.700]  第一個意思就是說
[00:22:04.700 --> 00:22:05.900]  這些寶石你留意
[00:22:05.900 --> 00:22:07.800]  十二粒都不同的
[00:22:07.800 --> 00:22:10.100]  不同顏色不同性質
[00:22:10.100 --> 00:22:11.500]  等於我們今天也是一樣
[00:22:11.500 --> 00:22:12.400]  我們的名字
[00:22:12.400 --> 00:22:14.500]  寄在神的生命冊上面
[00:22:14.500 --> 00:22:16.200]  我們個個都不同的
[00:22:16.200 --> 00:22:17.800]  我們的性情不同的
[00:22:17.800 --> 00:22:19.900]  我們的表達方式不同的
[00:22:19.900 --> 00:22:20.700]  我們的品性
[00:22:20.700 --> 00:22:21.900]  我們的過往
[00:22:21.900 --> 00:22:24.100]  我們的性格都不同的
[00:22:24.100 --> 00:22:25.700]  我們一切的
[00:22:25.700 --> 00:22:28.500]  可能背景完全不同的
[00:22:28.500 --> 00:22:31.300]  但是神要大祭司
[00:22:31.300 --> 00:22:33.700]  將這些很不同的名字
[00:22:33.700 --> 00:22:35.500]  放在祂的胸口上面
[00:22:35.500 --> 00:22:38.300]  當祂服侍神的時候
[00:22:38.300 --> 00:22:39.900]  祂就將這些名字
[00:22:39.900 --> 00:22:41.700]  帶到神的面前
[00:22:41.700 --> 00:22:44.500]  並且永遠地去到神的面前
[00:22:44.500 --> 00:22:45.900]  這是第一個意思
[00:22:45.900 --> 00:22:47.900]  第二個意思就是
[00:22:47.900 --> 00:22:50.700]  約翰福音十章三節
[00:22:50.700 --> 00:22:52.600]  說耶穌就是大木者
[00:22:52.600 --> 00:22:54.700]  就好像中東的牧羊人
[00:22:54.700 --> 00:22:56.200]  在這裡我要解釋一下
[00:22:56.200 --> 00:22:57.400]  中東的牧羊人
[00:22:57.400 --> 00:22:59.000]  跟我們一般理解的牧羊人
[00:22:59.000 --> 00:23:00.300]  有什麼不同
[00:23:00.300 --> 00:23:01.900]  我們理解的牧羊人
[00:23:01.900 --> 00:23:04.200]  就好像澳洲、歐美那些
[00:23:04.200 --> 00:23:06.900]  就是你駕著網球車
[00:23:06.900 --> 00:23:08.400]  在那裡享受一杯咖啡
[00:23:08.400 --> 00:23:10.700]  然後你一堆牧羊狗
[00:23:10.700 --> 00:23:12.900]  派牠們出去捉羊
[00:23:12.900 --> 00:23:14.600]  但是中東的牧羊人不是的
[00:23:14.600 --> 00:23:17.800]  中東的牧羊人就在羊圈外面
[00:23:17.800 --> 00:23:22.200]  晚上那些羊就在羊圈裡面睡覺
[00:23:22.200 --> 00:23:23.400]  第二天早上
[00:23:23.400 --> 00:23:26.700]  中東的牧羊人就走到羊圈的邊邊
[00:23:26.700 --> 00:23:29.700]  逐隻羊的名字叫牠們出來
[00:23:29.700 --> 00:23:31.500]  就不是一大群這樣
[00:23:31.500 --> 00:23:34.100]  逐隻羊的名字叫牠們出來
[00:23:34.100 --> 00:23:35.500]  等於耶穌也是一樣
[00:23:35.500 --> 00:23:36.700]  祂是大木者
[00:23:36.700 --> 00:23:40.800]  祂逐個名字按你的名字叫你
[00:23:40.800 --> 00:23:44.700]  並且你的名字放在祂的心上
[00:23:44.700 --> 00:23:45.500]  祂在說什麼
[00:23:45.500 --> 00:23:47.700]  耶穌愛你到這個程度
[00:23:47.700 --> 00:23:50.000]  祂不是當我們是一個群體
[00:23:50.000 --> 00:23:51.200]  如果我們人
[00:23:51.200 --> 00:23:54.500]  我們今天整個聚會是一個群體
[00:23:54.500 --> 00:23:56.400]  我們說同福堂
[00:23:56.400 --> 00:23:57.500]  或者你回去小組
[00:23:57.500 --> 00:24:00.000]  你整個群體一群人
[00:24:00.000 --> 00:24:02.200]  就是一群人
[00:24:02.200 --> 00:24:03.700]  但是耶穌說不是的
[00:24:03.700 --> 00:24:04.400]  耶穌說
[00:24:04.400 --> 00:24:06.300]  這裡就算幾百人
[00:24:06.300 --> 00:24:08.000]  耶穌也逐個名字記得你
[00:24:08.000 --> 00:24:09.200]  逐個名字呼召你
[00:24:09.200 --> 00:24:10.400]  逐個名字帶領你
[00:24:10.400 --> 00:24:11.900]  所以不是只有你的群體
[00:24:11.900 --> 00:24:13.400]  不是你所屬的機構
[00:24:13.400 --> 00:24:15.600]  不是你所屬的教會
[00:24:15.600 --> 00:24:17.100]  而是你
[00:24:17.100 --> 00:24:18.500]  而不是只有你旁邊的人
[00:24:18.500 --> 00:24:19.800]  是你
[00:24:19.800 --> 00:24:22.100]  所以今天是神和你講
[00:24:22.100 --> 00:24:23.500]  祂記得你的名字
[00:24:23.500 --> 00:24:24.800]  祂呼召你的名字
[00:24:24.800 --> 00:24:26.200]  逐個名字呼召你回來
[00:24:26.200 --> 00:24:28.700]  等於這是神對你的心
[00:24:28.700 --> 00:24:30.100]  也是空牌的意義
[00:24:30.100 --> 00:24:32.600]  今天聖靈也有問題的
[00:24:32.600 --> 00:24:34.100]  你心裡面
[00:24:34.100 --> 00:24:38.400]  有沒有記掛著一些你小組的頂子妹
[00:24:38.400 --> 00:24:42.100]  有沒有記掛著你目區的一些頂子妹
[00:24:42.100 --> 00:24:44.300]  有沒有把他們的名字放在心上
[00:24:44.300 --> 00:24:46.000]  你認不認識他們呢
[00:24:46.000 --> 00:24:47.200]  可能今天問大家
[00:24:47.200 --> 00:24:49.100]  你究竟有沒有小組生活呢
[00:24:49.100 --> 00:24:51.400]  神都是在問大家這個問題
[00:24:51.400 --> 00:24:53.600]  聖靈在問大家這個問題
[00:24:53.600 --> 00:24:56.100]  你有沒有記掛著一些名字呢
[00:24:56.100 --> 00:24:59.100]  但是同福堂經常鼓勵頂子妹進入小組
[00:24:59.100 --> 00:25:01.000]  其實不是因為行政安排
[00:25:01.000 --> 00:25:03.100]  要求大家進入一些地方
[00:25:03.100 --> 00:25:05.600]  而是很希望你心裡面
[00:25:05.600 --> 00:25:08.400]  有一些名字是你記掛著的
[00:25:08.400 --> 00:25:09.900]  不是只記著名字
[00:25:09.900 --> 00:25:11.100]  是你記掛著
[00:25:11.100 --> 00:25:12.700]  你為祂祈禱
[00:25:12.700 --> 00:25:14.600]  你要實際行動關心祂
[00:25:14.600 --> 00:25:15.900]  反過來
[00:25:15.900 --> 00:25:17.100]  你記掛人
[00:25:17.100 --> 00:25:20.100]  你的名字也在頂子妹的心裡面
[00:25:20.100 --> 00:25:21.300]  記掛著你
[00:25:21.300 --> 00:25:22.700]  為你祈禱
[00:25:22.700 --> 00:25:24.400]  用實際行動關心你
[00:25:24.400 --> 00:25:26.800]  頂子妹這個就是邀請大家
[00:25:26.800 --> 00:25:29.000]  鼓勵大家進入小組的意義
[00:25:29.000 --> 00:25:30.000]  當然
[00:25:30.000 --> 00:25:32.300]  現在同福堂各場的聚會
[00:25:32.300 --> 00:25:34.400]  我們加起來也接近三千人了
[00:25:34.400 --> 00:25:36.500]  你是不可能記得三千人的
[00:25:36.500 --> 00:25:38.400]  你不可能記得三千人的名字
[00:25:38.400 --> 00:25:39.500]  但是問題是
[00:25:39.500 --> 00:25:42.300]  如果你今天聖靈問你
[00:25:42.300 --> 00:25:44.800]  你沒有一個名字記住
[00:25:44.800 --> 00:25:47.400]  你在這裡等於一個祭司走出來
[00:25:47.400 --> 00:25:48.800]  你有沒有空牌的
[00:25:48.800 --> 00:25:50.300]  沒有
[00:25:50.300 --> 00:25:51.400]  沒有空牌的祭司
[00:25:51.400 --> 00:25:53.100]  你有沒有見過
[00:25:53.100 --> 00:25:55.600]  一個沒有空牌的祭司就是這個樣子
[00:25:55.600 --> 00:25:56.700]  很驚訝
[00:25:56.700 --> 00:25:59.000]  你自己又驚訝別人又驚訝
[00:25:59.000 --> 00:26:01.600]  你記掛著一些名字
[00:26:01.600 --> 00:26:03.000]  頂子妹就是代表你有空牌
[00:26:03.000 --> 00:26:06.200]  有些寶石在你的生命裡面
[00:26:06.200 --> 00:26:08.100]  所以這些
[00:26:08.100 --> 00:26:10.200]  將來有一天我很相信
[00:26:10.200 --> 00:26:12.800]  神一定會問你的
[00:26:12.800 --> 00:26:14.800]  Hugo 你有沒有空牌
[00:26:14.800 --> 00:26:15.600]  你到時會回答
[00:26:15.600 --> 00:26:16.700]  有啊
[00:26:16.700 --> 00:26:17.900]  我當然有空牌
[00:26:17.900 --> 00:26:19.400]  我少了那些名字
[00:26:19.400 --> 00:26:20.900]  我可以說出來給你聽
[00:26:20.900 --> 00:26:22.400]  他們的情況近況
[00:26:22.400 --> 00:26:23.800]  我可以說出來給你聽
[00:26:23.800 --> 00:26:25.300]  我有為他們禱告的
[00:26:25.300 --> 00:26:26.900]  我有關心他們的
[00:26:26.900 --> 00:26:29.800]  頂子妹我相信這個答案是神好起源的
[00:26:29.800 --> 00:26:32.600]  頂子妹這個也是空牌的意義
[00:26:32.600 --> 00:26:34.400]  我們在一個群體裡面
[00:26:34.400 --> 00:26:37.800]  你是不是實踐著彼此相愛
[00:26:37.800 --> 00:26:41.100]  我最近和一位姊妹聊天
[00:26:41.100 --> 00:26:42.400]  通常我和她聊天
[00:26:42.400 --> 00:26:43.700]  我都會有一個問題一定問
[00:26:43.700 --> 00:26:46.400]  你怎樣來同福堂的
[00:26:46.400 --> 00:26:47.600]  這位姊妹說
[00:26:47.600 --> 00:26:50.800]  她十五年前在加勒回到香港
[00:26:50.800 --> 00:26:52.500]  在那裡找教會
[00:26:52.500 --> 00:26:57.200]  那一天她回到來同福堂
[00:26:57.200 --> 00:26:58.600]  第一次來而已
[00:26:58.600 --> 00:27:00.900]  她說令她印象很深刻
[00:27:00.900 --> 00:27:02.900]  她一進來大堂
[00:27:02.900 --> 00:27:04.300]  她就有一位紅色衣服
[00:27:04.300 --> 00:27:06.300]  就是我們迎新的
[00:27:06.300 --> 00:27:08.200]  歡迎侍宮的頂子妹
[00:27:08.200 --> 00:27:10.800]  一個燦爛的笑容對著她
[00:27:10.800 --> 00:27:12.000]  她不是說
[00:27:12.000 --> 00:27:12.800]  邀請你來
[00:27:12.800 --> 00:27:14.300]  又很激地為你祈禱
[00:27:14.300 --> 00:27:15.100]  又要顧問
[00:27:15.100 --> 00:27:16.600]  不是說這些
[00:27:16.600 --> 00:27:18.800]  她有一個燦爛的笑容歡迎她
[00:27:18.800 --> 00:27:22.000]  並且和她聊了幾句話
[00:27:22.000 --> 00:27:23.500]  就這麼簡單而已
[00:27:23.500 --> 00:27:25.500]  她覺得這個燦爛的笑容
[00:27:25.500 --> 00:27:27.400]  這份溫暖的聲音
[00:27:27.400 --> 00:27:29.400]  這個願意和她聊天
[00:27:29.400 --> 00:27:31.100]  就是她覺得
[00:27:31.100 --> 00:27:34.100]  被歡迎進入這間教會
[00:27:34.100 --> 00:27:35.600]  當然
[00:27:35.600 --> 00:27:39.700]  很多頂子妹都經歷過同福堂的經驗
[00:27:39.700 --> 00:27:40.600]  就是經拜的時候
[00:27:40.600 --> 00:27:42.100]  不知為何流淚
[00:27:42.100 --> 00:27:43.500]  我不是雙手
[00:27:43.500 --> 00:27:44.500]  不知為何流淚
[00:27:44.500 --> 00:27:45.900]  她就經歷過這個
[00:27:45.900 --> 00:27:47.300]  然後她覺得
[00:27:47.300 --> 00:27:48.900]  那一次的崇拜
[00:27:48.900 --> 00:27:51.100]  那一次第一次來到這個聚會
[00:27:51.100 --> 00:27:52.500]  她覺得耶穌基督在這裡
[00:27:52.500 --> 00:27:55.100]  歡迎她加入這個群體
[00:27:55.100 --> 00:27:58.100]  所以她就慢慢地留下來
[00:27:58.100 --> 00:28:00.200]  她就申請進入小組
[00:28:00.200 --> 00:28:00.700]  她說
[00:28:00.700 --> 00:28:01.500]  接著之後
[00:28:01.500 --> 00:28:03.500]  有一次她開組的時候
[00:28:03.500 --> 00:28:07.600]  剛好她公司發生一些人事問題
[00:28:07.600 --> 00:28:09.300]  她很不開心
[00:28:09.300 --> 00:28:10.900]  不知道怎麼辦
[00:28:10.900 --> 00:28:13.000]  問題解決不了
[00:28:13.000 --> 00:28:14.800]  於是她就在小組裡分享
[00:28:14.800 --> 00:28:16.000]  這個大家都知道
[00:28:16.000 --> 00:28:17.200]  在我們人生裡面
[00:28:17.200 --> 00:28:18.600]  有很多事
[00:28:18.600 --> 00:28:20.100]  你帶回去小組
[00:28:20.100 --> 00:28:21.600]  是不是小組幫你解決得了
[00:28:21.600 --> 00:28:22.500]  當然解決不了
[00:28:22.500 --> 00:28:23.200]  是不是?
[00:28:23.200 --> 00:28:24.800]  所以當中做組長
[00:28:24.800 --> 00:28:26.200]  你不要背著這些問題
[00:28:26.200 --> 00:28:27.700]  組員帶回來跟你說
[00:28:27.700 --> 00:28:28.600]  你打算解決
[00:28:28.600 --> 00:28:30.000]  你是解決不了的
[00:28:30.000 --> 00:28:31.500]  但是小組有什麼重要?
[00:28:31.500 --> 00:28:32.600]  就是這幫人
[00:28:32.600 --> 00:28:33.800]  我們是解決不了的
[00:28:33.800 --> 00:28:35.000]  不過我們將這個問題
[00:28:35.000 --> 00:28:36.200]  帶到那裡
[00:28:36.200 --> 00:28:37.500]  所以她那一晚
[00:28:37.500 --> 00:28:39.100]  很印象深刻
[00:28:39.100 --> 00:28:40.400]  就是這幫組員
[00:28:40.400 --> 00:28:41.500]  她聽她說完之後
[00:28:41.500 --> 00:28:42.500]  就走過去
[00:28:42.500 --> 00:28:43.600]  圍著她
[00:28:43.600 --> 00:28:45.900]  按手在她身上去圖局
[00:28:45.900 --> 00:28:47.000]  那一刻她覺得
[00:28:47.000 --> 00:28:49.700]  這個小組裡很有愛
[00:28:49.700 --> 00:28:50.600]  並且
[00:28:50.600 --> 00:28:52.400]  當小組員為她祈禱的時候
[00:28:52.400 --> 00:28:52.700]  她說
[00:28:52.700 --> 00:28:53.700]  不知為何
[00:28:53.700 --> 00:28:56.300]  我覺得我心裡有一個新的勇氣
[00:28:56.300 --> 00:28:58.200]  那個問題是未解決到的
[00:28:58.200 --> 00:29:00.100]  但是我有新的勇氣去面對
[00:29:00.100 --> 00:29:02.000]  結果接下來的日子裡
[00:29:02.000 --> 00:29:03.500]  神真的帶領她
[00:29:03.500 --> 00:29:05.100]  因為她有新的勇氣
[00:29:05.100 --> 00:29:06.300]  所以她不退縮
[00:29:06.300 --> 00:29:07.700]  所以神一直帶領她
[00:29:07.700 --> 00:29:09.100]  渡過那個難關
