
[00:00:00.000 --> 00:00:04.000]  瞎眼的、瘸鐵的、血氣枯乾的許多人
[00:17:37.600 --> 00:17:39.600]  我們要來為王媽媽
[00:17:39.600 --> 00:17:42.600]  Jodana姐妹
[00:17:42.600 --> 00:17:43.600]  我們要為她們來受洗
[00:17:43.600 --> 00:17:45.600]  歸入主人名下
[00:17:45.600 --> 00:17:47.600]  耶穌當他聽見
[00:17:47.600 --> 00:17:50.600]  施洗約翰在約旦河裡面
[00:17:50.600 --> 00:17:52.600]  為人施洗的時候
[00:17:52.600 --> 00:17:54.600]  他就來到約旦河邊
[00:17:54.600 --> 00:17:55.600]  他說我要受洗
[00:17:55.600 --> 00:17:56.600]  施洗約翰說
[00:17:56.600 --> 00:18:00.600]  哇你是神的兒子
[00:18:00.600 --> 00:18:02.600]  我給你解鞋帶都不夠資格
[00:18:02.600 --> 00:18:03.600]  你怎麼要受洗
[00:18:03.600 --> 00:18:04.600]  耶穌說
[00:18:04.600 --> 00:18:06.600]  理當盡諸般的義
[00:18:06.600 --> 00:18:08.600]  我上禮拜不是講嗎
[00:18:08.600 --> 00:18:11.600]  到今天這個時代
[00:18:11.600 --> 00:18:16.600]  所有神的禮儀只剩了三個
[00:18:16.600 --> 00:18:20.600]  第一個是洗禮進入上帝的約
[00:18:20.600 --> 00:18:23.600]  第二是擺餅盛餐
[00:18:23.600 --> 00:18:25.600]  紀念上帝的約
[00:18:25.600 --> 00:18:29.600]  第三個是主日尊重上帝的約
[00:18:29.600 --> 00:18:30.600]  我們來崇拜神
[00:18:30.600 --> 00:18:33.600]  我們來尊重我們與他有約
[00:18:33.600 --> 00:18:34.600]  Hallelujah
[00:18:34.600 --> 00:18:36.600]  所以待會我們受洗完
[00:18:36.600 --> 00:18:38.600]  我們今天就要來剝餅
[00:18:38.600 --> 00:18:40.600]  你們兩位都可以剝餅
[00:18:40.600 --> 00:18:42.600]  紀念上帝的約
[00:18:42.600 --> 00:18:43.600]  Hallelujah
[00:18:43.600 --> 00:18:45.600]  當耶穌受洗的時候
[00:18:45.600 --> 00:18:47.600]  從水裡出來的時候
[00:18:47.600 --> 00:18:49.600]  天開了
[00:18:49.600 --> 00:18:51.600]  天上有大響的聲音說
[00:18:51.600 --> 00:18:53.600]  這是我的愛子
[00:18:53.600 --> 00:18:54.600]  是我所洗約的
[00:18:54.600 --> 00:18:58.600]  聖靈如鴿子降在耶穌的身上
[00:18:58.600 --> 00:19:00.600]  Hallelujah
[00:19:00.600 --> 00:19:03.600]  讓我們低頭禱告
[00:19:03.600 --> 00:19:06.600]  我們感謝祢
[00:19:06.600 --> 00:19:08.600]  因為祢是偉大奇妙神
[00:19:08.600 --> 00:19:10.600]  因為祢已經為我們預備了
[00:19:10.600 --> 00:19:12.600]  祢在創世之前
[00:19:12.600 --> 00:19:15.600]  祢就已經捲起了我們的王媽媽
[00:19:15.600 --> 00:19:16.600]  我們的Judana
[00:19:16.600 --> 00:19:17.600]  Hallelujah
[00:19:17.600 --> 00:19:20.600]  這一切的事都是祢的意思
[00:19:20.600 --> 00:19:22.600]  我們今天只不過是
[00:19:22.600 --> 00:19:25.600]  再一次來見證榮耀祢的名
[00:19:25.600 --> 00:19:27.600]  我們只不過是來在世人面前
[00:19:27.600 --> 00:19:29.600]  在靈界面前
[00:19:29.600 --> 00:19:33.600]  我們為王媽媽Judana
[00:19:33.600 --> 00:19:35.600]  來盡諸般的義
[00:19:35.600 --> 00:19:39.600]  來受洗歸入祢的名下
[00:19:39.600 --> 00:19:41.600]  為此我們獻上感恩
[00:19:41.600 --> 00:19:43.600]  這樣感謝
[00:19:43.600 --> 00:19:47.600]  打個讚是奉主耶穌基督的名
[00:19:47.600 --> 00:19:48.600]  Amen
