
[00:00:00.000 --> 00:00:02.640]  第一節大家平安,又一齊讀聖經
[00:18:04.000 --> 00:18:07.600]  那十一支派的人又很傷心
[00:18:07.600 --> 00:18:10.800]  所以只有三個字
[00:18:10.800 --> 00:18:11.600]  就是沒有王
[00:18:11.600 --> 00:18:12.600]  各人任意而行
[00:18:12.600 --> 00:18:14.400]  如果我要加三個字在後面
[00:18:14.400 --> 00:18:17.800]  就是何必呢
[00:18:17.800 --> 00:18:19.200]  是不是一定要這樣做呢
[00:18:19.200 --> 00:18:22.000]  但是人的罪性凶惡
[00:18:22.000 --> 00:18:23.600]  邪惡凶狠
[00:18:23.600 --> 00:18:25.000]  一發出之後
[00:18:25.000 --> 00:18:26.000]  收不回來
[00:18:26.000 --> 00:18:27.200]  掣不住
[00:18:27.200 --> 00:18:29.600]  這個都是一個很重要的
[00:18:29.600 --> 00:18:32.800]  一個尷尬警惕的地方
[00:18:32.800 --> 00:18:35.000]  經常要小心說話
[00:18:35.000 --> 00:18:37.600]  小心在滅神面前發誓
[00:18:37.600 --> 00:18:39.000]  小心自己
[00:18:39.000 --> 00:18:40.400]  我有這樣的權力
[00:18:40.400 --> 00:18:41.800]  有這樣的刀
[00:18:41.800 --> 00:18:42.600]  有這樣的兵
[00:18:42.600 --> 00:18:43.800]  有這樣的軍
[00:18:43.800 --> 00:18:45.400]  這樣就可以做了
[00:18:45.400 --> 00:18:47.600]  中國也有一句說話
[00:18:47.600 --> 00:18:49.200]  就是兵者
[00:18:49.200 --> 00:18:51.400]  即是兇器也
[00:18:51.400 --> 00:18:53.000]  即是危險的
[00:18:53.000 --> 00:18:56.400]  不祥的兇器
[00:18:56.400 --> 00:18:57.600]  如果是士兵的話
[00:18:57.600 --> 00:19:00.400]  不祥就是不吉祥的
[00:19:00.400 --> 00:19:02.400]  那就盡量少用
[00:19:02.400 --> 00:19:03.800]  大家都要知道
[00:19:03.800 --> 00:19:06.800]  就是在我們人際關係等等
[00:19:06.800 --> 00:19:09.200]  不要經常都用對抗
[00:19:09.200 --> 00:19:10.600]  用凶狠
[00:19:10.600 --> 00:19:13.000]  用你初一我十五
[00:19:13.000 --> 00:19:14.400]  其實有時候
[00:19:14.400 --> 00:19:17.000]  是今次我贏了
[00:19:17.000 --> 00:19:18.800]  但明天你會報仇
[00:19:18.800 --> 00:19:20.600]  後天我又報仇
[00:19:20.600 --> 00:19:21.800]  然後大家都死了
[00:19:21.800 --> 00:19:24.400]  我們的兒子那代還在報仇
[00:19:24.400 --> 00:19:26.600]  嘩 心裡面有很多鬱結
[00:19:26.600 --> 00:19:27.600]  很不值得的
[00:19:27.600 --> 00:19:29.000]  一件事
[00:19:29.000 --> 00:19:30.600]  現在看來很大
[00:19:30.600 --> 00:19:31.800]  後來看
[00:19:31.800 --> 00:19:33.200]  沒那麼大
[00:19:33.200 --> 00:19:34.800]  臨死的時候看
[00:19:34.800 --> 00:19:36.200]  更加不大
[00:19:36.200 --> 00:19:38.800]  然後損失了多少自己的友情
[00:19:38.800 --> 00:19:40.400]  多少自己的親人
[00:19:40.400 --> 00:19:42.200]  哎呀 很可惜
[00:19:42.200 --> 00:19:43.600]  願主幫助我們
[00:19:43.600 --> 00:19:45.400]  讓我們更加冷靜
[00:19:45.400 --> 00:19:49.600]  更加有愛地過我們的生活
[00:19:49.600 --> 00:19:50.800]  求主幫我們
[00:19:50.800 --> 00:19:53.200]  我們一起祈禱吧
[00:19:53.200 --> 00:19:54.400]  天護上帝
[00:19:54.400 --> 00:19:55.800]  我們看到
[00:19:55.800 --> 00:19:58.400]  以色列十一個支派
[00:19:58.400 --> 00:20:01.200]  和彼雅文在《時詩記》裡面
[00:20:01.200 --> 00:20:04.800]  最後那五章《時詩記》差不多完的時候
[00:20:04.800 --> 00:20:07.400]  嘩 他們發生了很大的戰鬥
[00:20:07.400 --> 00:20:10.000]  是以色列裡面自己
[00:20:10.000 --> 00:20:13.000]  十一個支派的戰鬥
[00:20:13.000 --> 00:20:14.000]  滅族了
[00:20:14.000 --> 00:20:18.600]  彼雅文剩下整個支派剩下六百人
[00:20:18.600 --> 00:20:20.200]  很可憐
[00:20:20.200 --> 00:20:23.400]  勝利的十一個支派並不開心
[00:20:23.400 --> 00:20:25.000]  大家都流淚
[00:20:25.000 --> 00:20:26.800]  大家都覺得後悔了
[00:20:26.800 --> 00:20:28.800]  為什麼要這樣做呢
[00:20:28.800 --> 00:20:30.400]  不過
[00:20:30.400 --> 00:20:31.800]  何必呢
[00:20:31.800 --> 00:20:33.600]  後悔也沒有用
[00:20:33.600 --> 00:20:35.600]  主人明天我們再看這段聖經
[00:20:35.600 --> 00:20:37.400]  你自己教導我們
[00:20:37.400 --> 00:20:39.400]  讓我們去學習
[00:20:39.400 --> 00:20:41.200]  以愛相繫
[00:20:41.200 --> 00:20:44.200]  大家以愛行善相處
[00:20:44.200 --> 00:20:46.600]  誰聽禱告奉耶穌名求
[00:20:46.600 --> 00:20:47.600]  阿門
