
[00:00:00.000 --> 00:00:02.000]  大家認不認得這個戒指呢?
[00:16:42.000 --> 00:16:44.000]  這個世界是會以眼還眼
[00:16:44.000 --> 00:16:46.000]  以牙還牙的
[00:16:46.000 --> 00:16:47.000]  但是主耶穌告訴我們
[00:16:47.000 --> 00:16:50.000]  千萬不要跟惡人作對
[00:16:50.000 --> 00:16:52.000]  有人打你的右邊的臉
[00:16:52.000 --> 00:16:55.000]  你要連左邊的臉都要被打
[00:16:55.000 --> 00:16:59.000]  這個教導很難承受
[00:16:59.000 --> 00:17:01.000]  很難做
[00:17:01.000 --> 00:17:03.000]  很多時候有些非信徒
[00:17:03.000 --> 00:17:05.000]  更加用這個說話取笑我們
[00:17:05.000 --> 00:17:09.000]  拿我們的便宜
[00:17:09.000 --> 00:17:11.000]  但是大家要明白
[00:17:11.000 --> 00:17:12.000]  千萬不要誤會
[00:17:12.000 --> 00:17:14.000]  主耶穌在這裡並不是教導我們
[00:17:14.000 --> 00:17:16.000]  做一個軟弱的人
[00:17:16.000 --> 00:17:18.000]  任人踩踐踏的人
[00:17:18.000 --> 00:17:20.000]  主耶穌並不是這樣的意思
[00:17:20.000 --> 00:17:21.000]  那是什麼意思呢
[00:17:21.000 --> 00:17:22.000]  主耶穌是說
[00:17:22.000 --> 00:17:26.000]  我們要用一個更高層次的人生觀
[00:17:26.000 --> 00:17:28.000]  來去生活
[00:17:28.000 --> 00:17:31.000]  報仇讓交給神
[00:17:31.000 --> 00:17:34.000]  所以保羅在羅馬書裡說到
[00:17:34.000 --> 00:17:37.000]  不要以惡報惡
[00:17:37.000 --> 00:17:40.000]  不要嘗試為自己伸冤
[00:17:40.000 --> 00:17:42.000]  寧可讓步
[00:17:42.000 --> 00:17:43.000]  聽憑主路
[00:17:43.000 --> 00:17:46.000]  因為經上說什麼
[00:17:46.000 --> 00:17:47.000]  神說
[00:17:47.000 --> 00:17:48.000]  伸冤在我
[00:17:48.000 --> 00:17:50.000]  我必報應
[00:17:50.000 --> 00:17:51.000]  不容易的
[00:17:51.000 --> 00:17:53.000]  一點都不容易的
[00:17:53.000 --> 00:17:56.000]  但這正正就是做基督徒的真實意思
[00:17:56.000 --> 00:17:57.000]  基督徒不是說
[00:17:57.000 --> 00:17:59.000]  明天回來崇拜就是基督徒
[00:17:59.000 --> 00:18:00.000]  基督徒的意思是說
[00:18:00.000 --> 00:18:01.000]  我們真是願意
[00:18:01.000 --> 00:18:04.000]  馴服天父上帝的教導
[00:18:04.000 --> 00:18:05.000]  這就是做基督徒的意思
[00:18:05.000 --> 00:18:11.000]  所以教導要我們做的事情並不容易
[00:18:11.000 --> 00:18:14.000]  甚至感受不良好
[00:18:14.000 --> 00:18:16.000]  但我們仍然願意馴服
[00:18:16.000 --> 00:18:21.000]  讓神在我們生命裡成為神
[00:18:21.000 --> 00:18:24.000]  讓神為我們來伸冤
[00:18:24.000 --> 00:18:25.000]  當我們這樣做的時候
[00:18:25.000 --> 00:18:26.000]  其實我告訴大家
[00:18:26.000 --> 00:18:28.000]  這並不是軟弱
[00:18:28.000 --> 00:18:33.000]  反而是勇氣和信心的表現
[00:18:33.000 --> 00:18:34.000]  哈曼很明顯
[00:18:34.000 --> 00:18:35.000]  他不願意
[00:18:35.000 --> 00:18:38.000]  他要親手去報復
[00:18:38.000 --> 00:18:40.000]  所以當他放下這條狗帶
[00:18:40.000 --> 00:18:44.000]  這條嗜血的龍勢為奔跑的時候
[00:18:44.000 --> 00:18:46.000]  我們就會看到
[00:18:46.000 --> 00:18:49.000]  一個毀壞的事情出現
[00:18:49.000 --> 00:18:51.000]  當哈曼知道了
[00:18:51.000 --> 00:18:54.000]  末底改是一個猶太人之後
[00:18:54.000 --> 00:18:57.000]  他的憤怒突然之間變成仇恨
[00:18:57.000 --> 00:18:59.000]  仇恨
[00:18:59.000 --> 00:19:02.000]  不單是向著末底改這個人
[00:19:02.000 --> 00:19:05.000]  甚至是末底改整個的民族
[00:19:05.000 --> 00:19:10.000]  他想要來一個種族滅絕
[00:19:10.000 --> 00:19:12.000]  你可以說在這個時候裡
[00:19:12.000 --> 00:19:16.000]  哈曼不再擁有權力
[00:19:16.000 --> 00:19:22.000]  反而是權力擁有了哈曼
[00:19:22.000 --> 00:19:25.000]  哈曼將他的憤怒和仇恨
[00:19:25.000 --> 00:19:29.000]  轉化成為一個行動
[00:19:29.000 --> 00:19:32.000]  中國人說我們要擇吉日
[00:19:32.000 --> 00:19:34.000]  知不知道以前的人怎麼擇吉日
[00:19:34.000 --> 00:19:36.000]  可能不是以前,現在也是
[00:19:36.000 --> 00:19:39.000]  迷信的人就會去找通勝
[00:19:39.000 --> 00:19:40.000]  查一下通勝
[00:19:40.000 --> 00:19:43.000]  什麼時候最好擇吉日
[00:19:43.000 --> 00:19:46.000]  來舉行一些慶祝的事情
[00:19:46.000 --> 00:19:48.000]  但是你會發覺這個很有趣
[00:19:48.000 --> 00:19:51.000]  哈曼也是去擇吉日
[00:19:51.000 --> 00:19:54.000]  不過去擇吉日不是舉辦喜慶的事情
[00:19:54.000 --> 00:19:59.000]  他擇吉日來進行殺戮
[00:19:59.000 --> 00:20:02.000]  要將所有猶太人在波斯閣裡面
[00:20:02.000 --> 00:20:07.000]  一天之間全部殺光
[00:20:07.000 --> 00:20:10.000]  他就這樣來跟皇帝說
[00:20:10.000 --> 00:20:14.000]  在我們波斯閣裡面有一個民族
[00:20:14.000 --> 00:20:17.000]  散居在我們整個國家當中
[00:20:17.000 --> 00:20:20.000]  他們的律例和萬民的律例是不同的
[00:20:20.000 --> 00:20:22.000]  也不守皇的律例
[00:20:22.000 --> 00:20:27.000]  所以不能夠容許這些人留在波斯閣
[00:20:27.000 --> 00:20:32.000]  放下,你下次打盡他們
[00:20:32.000 --> 00:20:37.000]  今天很多國家都是用國安為由
[00:20:37.000 --> 00:20:41.000]  來抹黑其他國家
[00:20:41.000 --> 00:20:47.000]  壓制,甚至是欺負其他國家
[00:20:47.000 --> 00:20:48.000]  不過事實就原來
[00:20:48.000 --> 00:20:49.000]  我們看回這個故事
[00:20:49.000 --> 00:20:51.000]  原來遠在2500年之前
[00:20:51.000 --> 00:20:55.000]  已經有人用國安的理由
[00:20:55.000 --> 00:20:58.000]  來壓制其他的民族
[00:20:58.000 --> 00:21:01.000]  甚至是將其他的民族完全消滅
[00:21:01.000 --> 00:21:05.000]  哈曼這個例子不單止是這樣出來
[00:21:05.000 --> 00:21:07.000]  甚至他願意自己私人銀荷包
[00:21:07.000 --> 00:21:10.000]  將整個民族消除
[00:21:10.000 --> 00:21:12.000]  大家要留意,在經文裡面
[00:21:12.000 --> 00:21:16.000]  很有趣,哈曼沒有說這個民族是什麼民族
[00:21:16.000 --> 00:21:18.000]  他只說有一個民族
[00:21:18.000 --> 00:21:21.000]  更奇怪的是,大家有沒有留意經文呢?
[00:21:21.000 --> 00:21:27.000]  這個皇帝竟然沒有問這個民族是什麼民族
[00:21:27.000 --> 00:21:30.000]  似乎不在乎
[00:21:30.000 --> 00:21:33.000]  你說要殺這個民族,就殺吧
[00:21:33.000 --> 00:21:37.000]  這個皇帝也沒有花任何的時間、功夫
[00:21:37.000 --> 00:21:39.000]  去探求一下
[00:21:39.000 --> 00:21:42.000]  究竟哈曼所說的東西是不是事實
[00:21:42.000 --> 00:21:45.000]  沒有的,你會發覺,很有趣的
[00:21:45.000 --> 00:21:49.000]  哈曼說什麼,他就相信什麼
[00:21:49.000 --> 00:21:52.000]  但是這樣,在經文裡面告訴我們
[00:21:52.000 --> 00:21:56.000]  這個阿哈徐老王就下了國家的命令
[00:21:56.000 --> 00:21:57.000]  怎麼樣?
[00:21:57.000 --> 00:21:59.000]  吩咐將所有的猶大人
[00:21:59.000 --> 00:22:02.000]  無論老少、苦女、孩子
[00:22:02.000 --> 00:22:05.000]  在一同一日之間
[00:22:05.000 --> 00:22:09.000]  全然剪除、殺戮滅絕
[00:22:09.000 --> 00:22:12.000]  嘩!很難想像
[00:22:12.000 --> 00:22:14.000]  一個這樣
[00:22:14.000 --> 00:22:18.000]  將整個民族消滅的一個命令
[00:22:18.000 --> 00:22:21.000]  不經意地下了這樣的決定
[00:22:21.000 --> 00:22:23.000]  你想不想像得到?
[00:22:23.000 --> 00:22:25.000]  更加可怕的是
[00:22:25.000 --> 00:22:26.000]  聖經告訴我們
[00:22:26.000 --> 00:22:28.000]  他做完這個決定之後
[00:22:28.000 --> 00:22:33.000]  王與哈曼就坐下喝酒
[00:22:33.000 --> 00:22:37.000]  嘩!這個是不是人?
[00:22:37.000 --> 00:22:40.000]  他們有沒有良心?
[00:22:40.000 --> 00:22:43.000]  說到良心,我每次聽到這個
[00:22:43.000 --> 00:22:46.000]  開槍殺人的事件
[00:22:46.000 --> 00:22:48.000]  我都不禁問一個問題就是
[00:22:48.000 --> 00:22:51.000]  究竟這幫槍手在開槍的那一剎那
[00:22:51.000 --> 00:22:52.000]  他們有沒有想過
[00:22:52.000 --> 00:22:55.000]  死在他們槍下的人
[00:22:55.000 --> 00:22:58.000]  他們有家庭、有父母、有兒女
[00:22:58.000 --> 00:22:59.000]  他們有沒有這樣想過?
[00:22:59.000 --> 00:23:02.000]  如果他們真的被某些人傷害
[00:23:02.000 --> 00:23:06.000]  他們是不是應該找那幫人來報仇?
[00:23:06.000 --> 00:23:09.000]  為什麼要傷害一些無辜的人?
[00:23:09.000 --> 00:23:11.000]  為什麼?
[00:23:11.000 --> 00:23:14.000]  我們可以問很多很多這些問題
[00:23:14.000 --> 00:23:17.000]  我覺得在這些不理性的殺戮背後
[00:23:17.000 --> 00:23:19.000]  是有一些理性原因
[00:23:19.000 --> 00:23:20.000]  我們總是這樣覺得
[00:23:20.000 --> 00:23:22.000]  不然我們就不會問
[00:23:22.000 --> 00:23:24.000]  當然,當我們找的時候
[00:23:24.000 --> 00:23:25.000]  在人類歷史裡面
[00:23:25.000 --> 00:23:27.000]  每一次的殺戮
[00:23:27.000 --> 00:23:29.000]  你都可以說是有原因的
[00:23:29.000 --> 00:23:30.000]  甚至這些原因
[00:23:30.000 --> 00:23:32.000]  你都可以被包裝為
[00:23:32.000 --> 00:23:35.000]  很高尚的原因
[00:23:35.000 --> 00:23:37.000]  很道德高地的原因
[00:23:37.000 --> 00:23:41.000]  某一些正義的
[00:23:41.000 --> 00:23:44.000]  旗幟底下來做這些殺戮
[00:23:44.000 --> 00:23:47.000]  但是當我們從屬靈永恆的角度來看
[00:23:47.000 --> 00:23:49.000]  這些人類歷史裡面的殺戮的時候
[00:23:49.000 --> 00:23:51.000]  不難發現一件事情
[00:23:51.000 --> 00:23:53.000]  這些殺戮
[00:23:53.000 --> 00:23:57.000]  其實一路追溯只有一個根源
[00:23:57.000 --> 00:23:59.000]  罪惡
[00:23:59.000 --> 00:24:00.000]  罪惡
[00:24:00.000 --> 00:24:03.000]  當罪進入世界的時候
[00:24:03.000 --> 00:24:04.000]  保羅在《義弗所書》說到
[00:24:04.000 --> 00:24:07.000]  就是當我們人和神所賜的生命
[00:24:07.000 --> 00:24:08.000]  隔絕了之後
[00:24:08.000 --> 00:24:10.000]  人就因此而變得無知
[00:24:10.000 --> 00:24:12.000]  心裡剛癌
[00:24:12.000 --> 00:24:16.000]  然後當良心喪盡之時
[00:24:16.000 --> 00:24:18.000]  我們就放縱我們的私慾
[00:24:18.000 --> 00:24:21.000]  貪行種種的污穢
[00:24:21.000 --> 00:24:23.000]  所以不難想像
[00:24:23.000 --> 00:24:25.000]  就是當一個人的心
[00:24:25.000 --> 00:24:28.000]  沒有了從神而來的良知
[00:24:28.000 --> 00:24:32.000]  本老子都是世界的智慧
[00:24:32.000 --> 00:24:36.000]  一個膨脹了的自我
[00:24:36.000 --> 00:24:39.000]  手裡面有的就是一種權力
[00:24:39.000 --> 00:24:40.000]  在這樣的情況底下
[00:24:40.000 --> 00:24:42.000]  無論包裝成什麼樣的原因
[00:24:42.000 --> 00:24:46.000]  後果都是破壞性、毀滅性
[00:24:46.000 --> 00:24:47.000]  所以第一次我們說
[00:24:47.000 --> 00:24:52.000]  權力不是單是影響著政治家
[00:24:52.000 --> 00:24:54.000]  或者某些大機構的領袖
[00:24:54.000 --> 00:24:56.000]  其實我們每一個人
[00:24:56.000 --> 00:25:01.000]  都不能倖免於這個權力的陷阱
[00:25:01.000 --> 00:25:06.000]  所以史圖彼得有一個很好的教導
[00:25:06.000 --> 00:25:11.000]  當我們應用這些在教會的時候
[00:25:11.000 --> 00:25:13.000]  史圖彼得告訴我們
[00:25:13.000 --> 00:25:16.000]  無要牧養你們中間神的群羊
[00:25:16.000 --> 00:25:18.000]  按照神的旨意照管他們
[00:25:18.000 --> 00:25:22.000]  千萬不要客制所託管你們的
[00:25:22.000 --> 00:25:25.000]  乃是要作群羊的榜樣
[00:25:25.000 --> 00:25:26.000]  我們都知道
[00:25:26.000 --> 00:25:28.000]  也是同意的我相信
[00:25:28.000 --> 00:25:29.000]  權力越大
[00:25:29.000 --> 00:25:31.000]  我們的責任是應該越大的
[00:25:31.000 --> 00:25:33.000]  我們的影響也是會越大的
[00:25:33.000 --> 00:25:34.000]  而基督徒
[00:25:34.000 --> 00:25:36.000]  正如我剛才所說的基督徒
[00:25:36.000 --> 00:25:39.000]  不能倖免於權力的陷阱
[00:25:39.000 --> 00:25:41.000]  所以我們大家
[00:25:41.000 --> 00:25:44.000]  在我們不同的人生崗位裡面
[00:25:44.000 --> 00:25:48.000]  我們都必定有不同類型的權力
[00:25:48.000 --> 00:25:49.000]  在我們手中
[00:25:49.000 --> 00:25:51.000]  所以讓我們彼此的來到勉勵
[00:25:51.000 --> 00:25:55.000]  明白所有的權力來自神
[00:25:55.000 --> 00:25:57.000]  也都屬於神
[00:25:57.000 --> 00:26:00.000]  所以不要因為我們擁有的權力
[00:26:00.000 --> 00:26:03.000]  讓我們的自我膨脹
[00:26:03.000 --> 00:26:06.000]  我們可以成為一個萬人之上的人
[00:26:06.000 --> 00:26:08.000]  相反我們擁有權力的時候
[00:26:08.000 --> 00:26:10.000]  我們應該更加謙卑
[00:26:10.000 --> 00:26:13.000]  善用神賜給我們手中的權力
[00:26:13.000 --> 00:26:15.000]  不是要滿足我們的需要
[00:26:15.000 --> 00:26:17.000]  不是滿足我們的慾望
[00:26:17.000 --> 00:26:19.000]  而是按神的心意
[00:26:19.000 --> 00:26:22.000]  來完成神所給過我們的使命
[00:26:22.000 --> 00:26:25.000]  所以願天父上帝連領我們每一個人
[00:26:25.000 --> 00:26:27.000]  當我們有權力的時候
[00:26:27.000 --> 00:26:30.000]  能夠成為他手中一個合用的器皿
[00:26:30.000 --> 00:26:33.000]  為我們使命 永神 益人
[00:26:33.000 --> 00:26:36.000]  讓這個世代得到更多神的賜福
[00:26:36.000 --> 00:26:38.000]  請我們同低頭祈禱
[00:26:38.000 --> 00:26:40.000]  主律師各位我們多謝你
[00:26:40.000 --> 00:26:44.000]  願哈曼這個例子成為我們一個的警惕
[00:26:44.000 --> 00:26:46.000]  知道當我們搜集權力的時候
[00:26:46.000 --> 00:26:49.000]  如果我們的心遠離你的時候
[00:26:49.000 --> 00:26:52.000]  帶來的後果是不能想像
[00:26:52.000 --> 00:26:53.000]  神下求你幫助我們
[00:26:53.000 --> 00:26:55.000]  讓我們的心歸你
[00:26:55.000 --> 00:26:57.000]  讓我們的心屬於你
[00:26:57.000 --> 00:27:00.000]  以致當我們手中的權力
[00:27:00.000 --> 00:27:04.000]  能夠是可以被運用在你自己的聖功上面
[00:27:04.000 --> 00:27:06.000]  讓世界得著好處
[00:27:06.000 --> 00:27:08.000]  讓你得著榮耀
[00:27:08.000 --> 00:27:10.000]  多謝你 求你繼續引領
[00:27:10.000 --> 00:27:13.000]  保守我們 賜福我們
[00:27:13.000 --> 00:27:16.000]  祈禱加堂 奉耶穌基督名字而求
