
[00:00:00.000 --> 00:00:05.080]  大家好,這個題目不是太簡單,是吧?
[00:24:23.400 --> 00:24:24.400]  是沒有
[00:24:24.400 --> 00:24:27.200]  不過就是要爭取機會
[00:24:27.200 --> 00:24:30.400]  經文說繞著手都要爭取一會
[00:24:30.400 --> 00:24:32.040]  真是糟糕
[00:24:32.040 --> 00:24:33.280]  又或者
[00:24:33.280 --> 00:24:36.160]  你用鬧鐘起到床
[00:24:36.160 --> 00:24:37.800]  不過多過一個鬧鐘
[00:24:37.800 --> 00:24:39.320]  有時是這樣的
[00:24:39.320 --> 00:24:42.640]  還要上升警鐘
[00:24:42.640 --> 00:24:44.280]  即是漸進
[00:24:44.280 --> 00:24:46.600]  鬧到全屋都醒了
[00:24:46.600 --> 00:24:49.160]  終於起到床了
[00:24:49.160 --> 00:24:51.040]  是不是這樣呢?
[00:24:51.040 --> 00:24:52.520]  如果是這樣的時候
[00:24:52.520 --> 00:24:55.440]  第十一節告訴我們有結果的
[00:24:55.440 --> 00:24:57.760]  你的貧窮就必如強盜蓄來
[00:24:57.760 --> 00:25:01.360]  你的缺乏彷彿拿兵器的人來到
[00:25:01.360 --> 00:25:07.800]  中國人其實某程度上都幾似希伯來人
[00:25:07.800 --> 00:25:11.600]  現代的猶太人
[00:25:11.600 --> 00:25:14.640]  我小時候我婆婆會這樣說
[00:25:14.640 --> 00:25:17.640]  她說你不用心讀書
[00:25:17.640 --> 00:25:25.520]  接著你以後就做嘟嘟
[00:25:25.520 --> 00:25:31.120]  真實的
[00:25:31.120 --> 00:25:34.000]  在當中有結果的
[00:25:34.000 --> 00:25:36.480]  好盼望我們都知道
[00:25:36.480 --> 00:25:41.240]  其實這個都是一個很重要的提醒
[00:25:41.240 --> 00:25:45.640]  無可否認人有度成真的
[00:25:45.640 --> 00:25:48.160]  沒有人會特意拿苦離身
[00:25:48.160 --> 00:25:49.360]  都想舒服一點
[00:25:49.360 --> 00:25:53.680]  這個都是一個人的特質
[00:25:53.680 --> 00:25:56.920]  到底怎樣才不會
[00:25:56.920 --> 00:26:02.560]  跌落一個懶惰拖延的陷阱呢?
[00:26:02.560 --> 00:26:06.720]  能夠有動力去面對我們生活的挑戰
[00:26:06.720 --> 00:26:11.760]  之前說過螞蟻就是因為冬天
[00:26:11.760 --> 00:26:15.760]  所以夏天就預備儲糧
[00:26:15.760 --> 00:26:20.640]  令到冬天的時候都能夠有食物
[00:26:20.640 --> 00:26:24.800]  其實這個清晰的目標
[00:26:24.800 --> 00:26:28.520]  和預備自己
[00:26:28.520 --> 00:26:32.600]  《針研》在其他地方都有提及
[00:26:32.600 --> 00:26:35.680]  《針研》的二十一章三十一節上半節
[00:26:35.680 --> 00:26:36.480]  這裡這樣說
[00:26:36.480 --> 00:26:38.960]  「馬是為打仗之日預備的」
[00:26:38.960 --> 00:26:40.800]  就是因為知道要打仗
[00:26:40.800 --> 00:26:43.040]  所以就預備好
[00:26:43.040 --> 00:26:47.640]  如果昔日沒有馬匹的話
[00:26:47.640 --> 00:26:49.160]  又或者今天沒有彈藥
[00:26:49.160 --> 00:26:50.760]  根本我們打不了仗
[00:26:50.760 --> 00:26:53.400]  另外二十九章十八節
[00:26:53.400 --> 00:26:54.840]  都是上半節那裡說
[00:26:54.840 --> 00:26:57.320]  「沒有異象民就放肆」
[00:26:57.320 --> 00:27:01.520]  這個異象其實不只是說那個目標
[00:27:01.520 --> 00:27:02.680]  這麼簡單
[00:27:02.680 --> 00:27:07.120]  現代中文譯本這個字的翻譯是神的引導
[00:27:07.120 --> 00:27:08.960]  神的引導
[00:27:08.960 --> 00:27:12.040]  意思就是我們的目標和方向
[00:27:12.040 --> 00:27:14.400]  其實神在當中有參與的
[00:27:14.400 --> 00:27:15.680]  祂會幫我們
[00:27:15.680 --> 00:27:18.200]  會帶我們走的
[00:27:18.200 --> 00:27:20.440]  說回剛才何師培
[00:27:20.440 --> 00:27:21.840]  新聞就說了很多
[00:27:21.840 --> 00:27:26.280]  他要努力參加奧運作為他的目標
[00:27:26.280 --> 00:27:29.600]  有一個清晰的目標
[00:27:29.600 --> 00:27:31.680]  不等於做得到
[00:27:31.680 --> 00:27:33.800]  我想大家都經驗過
[00:27:33.800 --> 00:27:35.120]  我有一個好的目標
[00:27:35.120 --> 00:27:38.080]  不過我真的做不到
[00:27:38.080 --> 00:27:44.840]  當然有報章的一些訪問
[00:27:44.840 --> 00:27:50.320]  就說他有神級的時間管理能力
[00:27:50.320 --> 00:27:51.560]  這樣很真實
[00:27:51.560 --> 00:27:53.440]  每天五點半起床
[00:27:53.440 --> 00:27:55.200]  這樣去操練
[00:27:55.200 --> 00:27:57.640]  然後上學
[00:27:57.640 --> 00:28:00.360]  如果有這樣的自律
[00:28:00.360 --> 00:28:01.880]  努力的特質
[00:28:01.880 --> 00:28:03.720]  當然容易一點
[00:28:03.720 --> 00:28:05.000]  但我仍然很有興趣
[00:28:05.000 --> 00:28:07.640]  究竟他背後是什麼來的呢
[00:28:07.640 --> 00:28:09.640]  有沒有其他的推動力呢
[00:28:09.640 --> 00:28:13.240]  最近可能你們在電視新聞都會看到
[00:28:13.240 --> 00:28:15.600]  他接受訪問
[00:28:15.600 --> 00:28:19.760]  就在他自己回教堂的當中
[00:28:19.760 --> 00:28:20.960]  不知道大家有沒有看到
[00:28:20.960 --> 00:28:24.360]  我預備這篇訊息的時候
[00:28:24.360 --> 00:28:26.400]  這個訪問還沒有出來
[00:28:26.400 --> 00:28:27.320]  但我有興趣
[00:28:27.320 --> 00:28:29.720]  究竟他的動力是從哪裡來的呢
[00:28:29.720 --> 00:28:32.040]  為什麼他可以這樣呢
[00:28:32.040 --> 00:28:35.720]  於是我就嘗試去找
[00:28:35.720 --> 00:28:39.960]  究竟他的信仰背景是什麼呢
[00:28:39.960 --> 00:28:41.400]  原來被我發現
[00:28:41.400 --> 00:28:43.640]  當時 現在大家都知道
[00:28:43.640 --> 00:28:46.400]  他是天主教徒來的
[00:28:46.400 --> 00:28:47.280]  大家知不知道
[00:28:47.280 --> 00:28:51.800]  可能後來你在其他新聞的報導裡面看到
[00:28:51.800 --> 00:28:54.000]  這個是八月十五號
[00:28:54.000 --> 00:28:56.720]  一張天主教區的報紙
[00:28:56.720 --> 00:28:59.320]  天主教區的報紙叫做公教報
[00:28:59.320 --> 00:29:03.160]  當然我要多說一點
[00:29:03.160 --> 00:29:05.120]  天主教和基督教是有分別的
[00:29:05.120 --> 00:29:06.680]  是有分別的
[00:29:06.680 --> 00:29:09.080]  不過今天不是說比較宗教
[00:29:09.080 --> 00:29:10.240]  所以不說字
[00:29:10.240 --> 00:29:13.800]  有機會再和大家分享這個課題
[00:29:13.800 --> 00:29:16.840]  不過何詩蓓在這個訪問裡面
[00:29:16.840 --> 00:29:21.440]  就說他小學的時候已經有上主教學的了
[00:29:21.440 --> 00:29:23.400]  他已經讀聖經的了
[00:29:23.400 --> 00:29:27.760]  所以他就記得當時他很喜歡上主教學的
[00:29:27.760 --> 00:29:30.280]  很喜歡聽主教學導師
[00:29:30.280 --> 00:29:32.680]  去和他講聖經故事的
[00:29:32.680 --> 00:29:35.360]  他說當時很開心
[00:29:35.360 --> 00:29:40.520]  他小時候爸爸媽媽已經教他怎樣祈禱
[00:29:40.520 --> 00:29:44.560]  他引述當時他媽媽這樣說
[00:29:44.560 --> 00:29:46.280]  他睡覺之前就提醒他
[00:29:46.280 --> 00:29:48.040]  今天無論發生什麼事
[00:29:48.040 --> 00:29:49.080]  好事
[00:29:49.080 --> 00:29:49.680]  好的事
[00:29:49.680 --> 00:29:50.920]  或者不好的事
[00:29:50.920 --> 00:29:52.480]  記得要向神祈禱
[00:29:52.480 --> 00:29:53.520]  感謝祂
[00:29:53.520 --> 00:29:54.800]  遇到要考試
[00:29:54.800 --> 00:29:58.760]  都要記得求主賜給自己力量
[00:29:58.760 --> 00:30:05.960]  這個就是他媽媽教導他怎樣透過祈禱去經驗上帝
[00:30:05.960 --> 00:30:11.800]  他說在他去到很多地方接受訓練和比賽
[00:30:11.800 --> 00:30:14.560]  他經常都要離開香港去到不同的地方
[00:30:14.560 --> 00:30:17.600]  他都會找教會去崇拜的
[00:30:17.600 --> 00:30:20.640]  星期天的時候他就會找教會去崇拜
[00:30:20.640 --> 00:30:23.280]  當他遇上困難
[00:30:23.280 --> 00:30:24.440]  達不到目標
[00:30:24.440 --> 00:30:25.720]  失落的時候
[00:30:25.720 --> 00:30:28.640]  他說他自己會祈禱的
[00:30:28.640 --> 00:30:35.120]  將這些需要透過禱告交託給天目上帝
[00:30:35.120 --> 00:30:40.920]  剛才說他爸爸媽媽最開始放他去泳班
[00:30:40.920 --> 00:30:42.360]  叫他學游泳
[00:30:42.360 --> 00:30:45.480]  是一個求生技能
[00:30:45.480 --> 00:30:48.080]  讓他不會淹死
[00:30:48.080 --> 00:30:52.520]  爸爸媽媽為他選擇了游泳
[00:30:52.520 --> 00:30:55.280]  這個技能
[00:30:55.280 --> 00:30:58.680]  於是就送了他去泳班
[00:30:58.680 --> 00:31:03.200]  其實當時他不是很喜歡
[00:31:03.200 --> 00:31:06.480]  這個報道說他哭得很慘
[00:31:06.480 --> 00:31:09.680]  最初要去學游泳的時候
[00:31:09.680 --> 00:31:14.120]  但是最終他成為了女飛魚
[00:31:14.120 --> 00:31:21.800]  所以在他爸爸媽媽為他選擇游泳的背後
[00:31:21.800 --> 00:31:27.120]  似乎天目上帝選擇了這個小女孩
[00:31:27.120 --> 00:31:30.080]  給了他游泳的恩賜
[00:31:30.080 --> 00:31:34.520]  當然要何詩蓓辨識得到
[00:31:34.520 --> 00:31:37.760]  她要同意認定這件事
[00:31:37.760 --> 00:31:40.760]  然後成為她生命的目標
[00:31:40.760 --> 00:31:43.800]  加上自律、努力
[00:31:43.800 --> 00:31:46.440]  120分的努力
[00:31:46.440 --> 00:31:49.360]  結果就得到今天的成就
[00:31:49.360 --> 00:31:52.760]  剛才我和大家分享了兩段的真言
[00:31:52.760 --> 00:31:55.480]  21章31節和29章18節
[00:31:55.480 --> 00:31:57.360]  都是上半節
[00:31:57.360 --> 00:32:00.440]  下半節說什麼呢?
[00:32:00.440 --> 00:32:02.560]  「馬是為打仗之日預備的
[00:32:02.560 --> 00:32:07.080]  但是得勝是在乎耶和華」
[00:32:07.080 --> 00:32:08.600]  你預備了
[00:32:08.600 --> 00:32:11.960]  接著上帝就進來了
[00:32:11.960 --> 00:32:13.920]  上帝就介入在其中
[00:32:13.920 --> 00:32:18.440]  令到屬乎祂的人可以得勝
[00:32:18.440 --> 00:32:20.120]  29章18節
[00:32:20.120 --> 00:32:23.320]  上半節說「沒有依仗民就方施」
[00:32:23.320 --> 00:32:25.440]  下半節是什麼呢?
[00:32:25.440 --> 00:32:30.480]  「唯有遵守律法的便為有福」
[00:32:30.480 --> 00:32:33.720]  正正因為神愛我們每一個
[00:32:33.720 --> 00:32:38.280]  當我們願意去配合上帝的計劃的時候
[00:32:38.280 --> 00:32:40.960]  神說會賜給我們力量
[00:32:40.960 --> 00:32:43.840]  叫我們能夠得勝
[00:32:43.840 --> 00:32:46.800]  做一個很簡單的總結
[00:32:46.800 --> 00:32:48.560]  我真的很鼓勵大家
[00:32:48.560 --> 00:32:52.160]  能夠帶著正能量來開學
[00:32:52.160 --> 00:32:54.520]  而不是死更半節
[00:32:54.520 --> 00:32:58.120]  新學年的時候我們真的要學自律
[00:32:58.120 --> 00:32:59.760]  早點睡覺
[00:32:59.760 --> 00:33:05.600]  11點其實是一個很好的標準
[00:33:05.600 --> 00:33:11.920]  到時出來工作會比較難
[00:33:11.920 --> 00:33:17.400]  試試吧 早點睡 真的要早點睡
[00:33:17.400 --> 00:33:24.520]  這樣我們才能夠好好運用我們的時間
[00:33:24.520 --> 00:33:26.240]  學習自律
[00:33:26.240 --> 00:33:30.320]  朝著我們的目標來努力
[00:33:30.320 --> 00:33:31.280]  反過來
[00:33:31.280 --> 00:33:37.040]  我們要撇除那些懶惰和拖延的習慣
[00:33:37.040 --> 00:33:42.440]  其實神在你們每一個人的生命當中
[00:33:42.440 --> 00:33:45.040]  都有祂的美好的計劃和帶領
[00:33:45.040 --> 00:33:46.760]  人人都有的
[00:33:46.760 --> 00:33:50.000]  正如何詩蓓在她的訪問裏面
[00:33:50.000 --> 00:33:52.120]  有幾句說話
[00:33:52.120 --> 00:33:55.480]  她很想跟青年人打氣
[00:33:55.480 --> 00:33:58.080]  這個就是在剛才那張報紙裏
[00:33:58.080 --> 00:33:59.480]  我翻了一份出來
[00:33:59.480 --> 00:34:00.440]  不過仍然很小
[00:34:00.440 --> 00:34:01.800]  我覺得你也看不到
[00:34:01.800 --> 00:34:03.280]  讀給你聽聽好嗎
[00:34:03.280 --> 00:34:05.200]  我希望現在的青年
[00:34:05.200 --> 00:34:08.520]  不要那麼輕易放棄
[00:34:08.520 --> 00:34:11.080]  遇到困難的時候要堅持下去
[00:34:11.080 --> 00:34:14.880]  最終可能未必能夠達到自己的目標
[00:34:14.880 --> 00:34:16.480]  未必真的可以的
[00:34:16.480 --> 00:34:18.320]  沒有寫包單
[00:34:18.320 --> 00:34:19.400]  不是包生仔
[00:34:19.400 --> 00:34:20.840]  不一定的
[00:34:20.840 --> 00:34:23.040]  但是最重要的就是
[00:34:23.040 --> 00:34:26.120]  你知道你自己已經盡了力
[00:34:26.120 --> 00:34:28.560]  我想這個也是一個很寶貴
[00:34:28.560 --> 00:34:30.880]  很好的鼓勵和提醒
[00:34:30.880 --> 00:34:32.200]  求主幫助大家
[00:34:33.200 --> 00:34:36.200]  我又會祈禱
[00:34:36.200 --> 00:34:39.400]  我們知道在我們的生命裏面
[00:34:39.400 --> 00:34:42.720]  真的滿有挑戰
[00:34:42.720 --> 00:34:43.800]  很多的艱難
[00:34:43.800 --> 00:34:46.200]  很多的風暴
[00:34:46.200 --> 00:34:49.520]  但是我們更加知道
[00:34:49.520 --> 00:34:52.640]  因著我們能夠在你的角度裏面
[00:34:52.640 --> 00:34:55.120]  我們學習去依靠你
[00:34:55.120 --> 00:34:57.240]  學習去跟隨你的腳步
[00:34:57.240 --> 00:35:01.040]  配合你在我們生命當中的計劃
[00:35:01.040 --> 00:35:05.240]  我們就能夠如鷹展翅上騰
[00:35:05.240 --> 00:35:06.680]  能夠翱翔
[00:35:06.680 --> 00:35:11.120]  能夠活出這個美好自由的風采
[00:35:11.120 --> 00:35:14.440]  願意在當中每一個年輕的生命
[00:35:14.440 --> 00:35:17.160]  都因著你的緣故
[00:35:17.160 --> 00:35:21.960]  我們能夠在前面的人生路裏面
[00:35:21.960 --> 00:35:26.160]  可以領受你滿滿的祝福和恩典
[00:35:26.160 --> 00:35:28.360]  多謝你聽我們的禱告感恩
[00:35:28.360 --> 00:35:30.360]  提供安慰安慰治療消費者的面向
[00:35:30.360 --> 00:35:32.360]  阿們
