
[00:00:00.000 --> 00:00:05.100]  今日呢我哋分享嘅題目呢係活出天國子民嘅身份
[00:15:28.800 --> 00:15:30.560]  但原來今日作為天國嘅子民
[00:15:30.560 --> 00:15:32.400]  你蒙因你蒙乜因呢
[00:15:32.400 --> 00:15:34.160]  或者你被賜予特權
[00:15:34.160 --> 00:15:36.680]  你被賜予咗乜嘢嘅特權呢
[00:15:36.680 --> 00:15:40.160]  你嘅特權就係叫你信服基督
[00:15:40.160 --> 00:15:43.000]  並且為主受苦
[00:15:43.000 --> 00:15:46.560]  原來我哋有為主受苦嘅特權
[00:15:46.560 --> 00:15:48.440]  即係話今日我哋嘅生命
[00:15:48.440 --> 00:15:50.560]  如果我哋活出天國子民嘅特質
[00:15:50.560 --> 00:15:53.240]  我哋要願意為主受苦
[00:15:53.240 --> 00:15:55.200]  但係搞得好清楚先
[00:15:55.200 --> 00:15:57.320]  係為主受苦
[00:15:57.320 --> 00:15:59.680]  唔係自己攞苦嚟受
[00:15:59.680 --> 00:16:03.320]  亦都唔係因為我哋自己嘅罪帶嚟嘅痛苦
[00:16:03.320 --> 00:16:05.200]  呢樣嘢對於菲律賓教會嚟講
[00:16:05.200 --> 00:16:07.320]  可能嗰陣時係難啲接受
[00:16:07.320 --> 00:16:08.600]  可能今日對於我哋嚟講
[00:16:08.600 --> 00:16:09.480]  你都覺得難接受
[00:16:09.480 --> 00:16:12.840]  嘩 原來跟耶穌係要受苦㗎
[00:16:12.840 --> 00:16:15.160]  嘩 原來今日我哋其中一個特權
[00:16:15.160 --> 00:16:16.800]  係為主受苦呀
[00:16:16.800 --> 00:16:19.000]  但係喺保羅嘅神學裏面呢
[00:16:19.000 --> 00:16:20.640]  信徒受苦
[00:16:20.640 --> 00:16:24.520]  其實係進入神國必經嘅道路
[00:16:24.520 --> 00:16:25.800]  呢度有幾段嘅聖經
[00:16:25.800 --> 00:16:27.200]  我想我哋一齊讀好唔好
[00:16:27.200 --> 00:16:30.440]  我哋呢首先係讀仕途行轉嘅十四章二十二節
[00:16:30.440 --> 00:16:31.240]  我哋一齊讀好唔好
[00:16:31.240 --> 00:16:32.440]  一二三
[00:16:32.440 --> 00:16:34.600]  堅固門徒的心
[00:16:34.600 --> 00:16:37.720]  勸他們行守所信的道
[00:16:37.720 --> 00:16:40.920]  又說我們進入神的國
[00:16:40.920 --> 00:16:43.600]  必須經歷許多艱難
[00:16:43.600 --> 00:16:45.680]  呢度一早講咗聖經話畀我哋聽
[00:16:45.680 --> 00:16:47.840]  今日我哋要堅固我哋門徒嘅生命
[00:16:47.840 --> 00:16:49.600]  我哋要守住我哋所信嘅道
[00:16:49.600 --> 00:16:54.400]  但係當中你係會經歷困難㗎
[00:16:54.400 --> 00:16:55.880]  但係保羅跟住一貼殺落嚟
[00:16:55.880 --> 00:16:57.880]  加前書話你唔好畀困難
[00:16:57.880 --> 00:16:59.520]  叫你打退堂鼓呀
[00:16:59.520 --> 00:17:01.560]  你唔好畀困難叫你搖動呀
[00:17:01.560 --> 00:17:02.560]  我哋一齊讀貼殺落嚟
[00:17:02.560 --> 00:17:04.240]  加前書三章三至四字
[00:17:04.240 --> 00:17:05.680]  我哋一齊讀一二三
[00:17:05.680 --> 00:17:09.440]  免得有人被諸般患難導動
[00:17:09.440 --> 00:17:11.960]  因為你哋自己知道
[00:17:11.960 --> 00:17:15.120]  我哋受患難原是命定的
[00:17:15.120 --> 00:17:17.760]  我哋在你哋那裡嘅時候
[00:17:17.760 --> 00:17:19.680]  預先告訴你哋
[00:17:19.680 --> 00:17:21.720]  我哋必受患難
[00:17:21.720 --> 00:17:23.920]  以後果然應驗了
[00:17:23.920 --> 00:17:25.320]  你哋也知道
[00:17:25.320 --> 00:17:27.440]  保羅話你依家勁係經歷緊困難
[00:17:27.440 --> 00:17:28.520]  你只係經歷緊苦難
[00:17:28.520 --> 00:17:29.920]  你唔好灰心
[00:17:29.920 --> 00:17:32.080]  你唔好畀呢樣嘢叫你打退堂鼓
[00:17:32.080 --> 00:17:34.000]  因為我哋嘅患難
[00:17:34.000 --> 00:17:35.280]  喺主裡面有一啲
[00:17:35.280 --> 00:17:37.120]  係要為主去受㗎
[00:17:37.120 --> 00:17:39.160]  所以保羅話我喺你哋嗰度嘅時候
[00:17:39.160 --> 00:17:40.000]  我都同你講
[00:17:40.000 --> 00:17:41.280]  我繼續傳福音嘅時候
[00:17:41.280 --> 00:17:42.640]  我會經歷困難㗎
[00:17:42.640 --> 00:17:44.680]  以後都果然應驗
[00:17:44.680 --> 00:17:46.600]  但係跟住保羅喺羅馬書度
[00:17:46.600 --> 00:17:49.600]  畀我哋一個好重要嘅安慰同埋鼓勵
[00:17:49.600 --> 00:17:51.800]  我哋一齊讀羅馬書八章十七字
[00:17:51.800 --> 00:17:53.520]  我哋一齊讀一二三
[00:17:53.520 --> 00:17:55.080]  既是二女
[00:17:55.080 --> 00:17:56.720]  便是後子
[00:17:56.720 --> 00:17:58.880]  就是神的後子
[00:17:58.880 --> 00:18:01.320]  和基督同作後子
[00:18:01.320 --> 00:18:04.560]  如果我哋和他一同受苦
[00:18:04.560 --> 00:18:07.480]  也必和他一同得榮耀
[00:18:07.480 --> 00:18:09.880]  保羅畀咗兩個好重要嘅鼓勵畀我哋
[00:18:09.880 --> 00:18:10.720]  第一
[00:18:10.720 --> 00:18:13.000]  今日唔係你想受苦就受苦㗎
[00:18:13.000 --> 00:18:15.080]  今日原來你能夠為主受苦
[00:18:15.080 --> 00:18:17.960]  代表你有個好重要嘅身份
[00:18:17.960 --> 00:18:20.200]  今日原來你可以為主受苦
[00:18:20.200 --> 00:18:22.760]  因為你係神嘅二女
[00:18:22.760 --> 00:18:26.000]  係神嘅二女先為主受苦㗎咋
[00:18:26.000 --> 00:18:28.720]  即係好似今日如果你畀家用
[00:18:28.720 --> 00:18:29.920]  其實今日如果你畀家用
[00:18:29.920 --> 00:18:32.160]  因為你係家人
[00:18:32.160 --> 00:18:34.000]  家人先畀家用㗎
[00:18:34.000 --> 00:18:36.400]  唔會突然間今日有個第三者走入你家庭
[00:18:36.400 --> 00:18:37.200]  畀家用你
[00:18:37.200 --> 00:18:39.240]  跟住你話多謝你畀家用我
[00:18:39.240 --> 00:18:41.600]  你唔好開始問隔離嗰個攞家用我
[00:18:41.600 --> 00:18:43.240]  家人先畀家用㗎
[00:18:43.240 --> 00:18:45.400]  你畀家用因為你係一家人
[00:18:45.400 --> 00:18:47.080]  而且唔單止係咁
[00:18:47.080 --> 00:18:49.720]  佢話今日我哋為主一同受苦
[00:18:49.720 --> 00:18:54.680]  將來要同耶穌一同得榮耀
[00:18:54.680 --> 00:18:57.800]  所以今日原來天國子民嘅身份
[00:18:57.800 --> 00:18:59.960]  係願意為主受苦
[00:18:59.960 --> 00:19:02.480]  確實一個願意為主受苦嘅生命
[00:19:02.480 --> 00:19:04.560]  係一個好強力嘅見證
[00:19:04.560 --> 00:19:06.680]  因為有啲人如果見到你願意為主受苦
[00:19:06.680 --> 00:19:08.480]  佢就見到耶穌嘅真實
[00:19:08.480 --> 00:19:09.760]  保羅講同一樣嘢
[00:19:09.760 --> 00:19:11.480]  保羅話我而家被監禁
[00:19:11.480 --> 00:19:12.920]  但係傳福音嘅好機會
[00:19:12.920 --> 00:19:16.320]  因為我被福音去監禁嗰啲羅馬兵
[00:19:16.320 --> 00:19:20.120]  見到我話呢個人居然願意為呢個耶穌而咁樣坐監
[00:19:20.120 --> 00:19:22.360]  呢個耶穌一定係真嘅
[00:19:22.360 --> 00:19:23.760]  我聽過好多嘅見證
[00:19:23.760 --> 00:19:24.840]  好多人信耶穌
[00:19:24.840 --> 00:19:27.000]  係佢哋見到佢哋識嘅人
[00:19:27.000 --> 00:19:28.400]  願意為耶穌去受苦
[00:19:28.400 --> 00:19:30.920]  嘩 呢啲人願意咁樣去為耶穌受苦
[00:19:30.920 --> 00:19:33.400]  佢哋信嘅呢個耶穌一定係真嘅
[00:19:33.400 --> 00:19:37.120]  所以今日我哋有呢個願意為主受苦嘅生命
[00:19:37.120 --> 00:19:38.120]  係好重要
[00:19:38.120 --> 00:19:41.280]  所以保羅繼續去鼓勵菲律賓教會
[00:19:41.280 --> 00:19:44.000]  佢話今日你哋面對嘅爭戰
[00:19:44.000 --> 00:19:47.080]  同從前喺我身上面所看見
[00:19:47.080 --> 00:19:48.720]  現在所聽見嘅一樣
[00:19:48.720 --> 00:19:50.200]  保羅用佢自己嘅生命
[00:19:50.200 --> 00:19:53.520]  佢話我過去曾經面對呢啲嘅挑戰
[00:19:53.520 --> 00:19:55.000]  呢個呢其實係講緊
[00:19:55.000 --> 00:19:58.200]  其實保羅曾經喺菲律賓傳福音嘅時候
[00:19:58.200 --> 00:20:00.400]  拉到畀人坐監嘅事喎
[00:20:00.400 --> 00:20:02.600]  其實我哋同陳牧師之前都講過
[00:20:02.600 --> 00:20:04.520]  佢喺菲律賓傳福音嘅時候
[00:20:04.520 --> 00:20:06.520]  見到一個被鬼附嘅侍女
[00:20:06.520 --> 00:20:09.760]  侍女被鬼附嘅時候可以講出未來
[00:20:09.760 --> 00:20:13.640]  咁所以呢佢嘅主人就因為侍女發大達
[00:20:13.640 --> 00:20:16.560]  咁但係保羅就趕出咗侍女裏面隻鬼
[00:20:16.560 --> 00:20:19.040]  咁侍女就唔再能夠有啲嘅能力
[00:20:19.040 --> 00:20:20.440]  侍女冇咗啲嘅能力嘅時候
[00:20:20.440 --> 00:20:22.080]  個主人咪冇咗條米路囉
[00:20:22.080 --> 00:20:23.480]  個主人冇一條米路嘅時候
[00:20:23.480 --> 00:20:26.640]  就拉保羅同西拉坐監喇
[00:20:26.640 --> 00:20:28.840]  但係我哋睇下佢坐監嘅時候
[00:20:28.840 --> 00:20:30.480]  點樣為主受苦好唔好
[00:20:30.480 --> 00:20:33.320]  我哋睇喺事度行轉16章22至24節
[00:20:33.320 --> 00:20:33.960]  我哋一齊同好唔好
[00:20:33.960 --> 00:20:35.080]  1 2 3
[00:20:35.080 --> 00:20:38.320]  眾人就一同起來攻擊他哋
[00:20:38.320 --> 00:20:41.360]  官長吩咐剝了他哋嘅衣裳
[00:20:41.360 --> 00:20:42.600]  用棍打
[00:20:42.600 --> 00:20:44.040]  打了許多棍
[00:20:44.040 --> 00:20:46.600]  便將他哋下載監裏
[00:20:46.600 --> 00:20:49.480]  祝父禁足嚴謹看守
[00:20:49.480 --> 00:20:51.680]  禁足領了咁樣嘅命
[00:20:51.680 --> 00:20:54.440]  就把他哋下載內監裏
[00:20:54.440 --> 00:20:56.600]  兩人上鳥目狗
[00:20:56.600 --> 00:20:58.920]  佢哋咁樣為福音受苦
[00:20:58.920 --> 00:20:59.680]  但如果我哋知道
[00:20:59.680 --> 00:21:01.080]  我哋睇落去發生咩事
[00:21:01.080 --> 00:21:03.280]  就係佢哋夜晚敬拜神
[00:21:03.280 --> 00:21:05.160]  當保羅同西拉敬拜神嘅時候
[00:21:05.160 --> 00:21:06.440]  嗰啲門開咗
[00:21:06.440 --> 00:21:07.640]  但佢哋冇走到
[00:21:07.640 --> 00:21:08.880]  嗰啲禁足好驚
[00:21:08.880 --> 00:21:09.440]  佢哋禁足好驚
[00:21:09.440 --> 00:21:10.960]  但佢哋話你唔好擔心我冇走到
[00:21:10.960 --> 00:21:13.040]  於是禁足見到佢咁嘅時候
[00:21:13.040 --> 00:21:14.240]  反而問佢
[00:21:14.240 --> 00:21:16.240]  我嘅生命點樣能夠得救
[00:21:16.240 --> 00:21:17.680]  於是保羅就同佢講
[00:21:17.680 --> 00:21:18.520]  我哋好熟嘅一句
[00:21:18.520 --> 00:21:23.080]  當信主耶穌 你和你一家都必得救
[00:21:23.080 --> 00:21:24.760]  保羅就係用佢嘅生命
[00:21:24.760 --> 00:21:26.320]  佢願意為主嘅生命
[00:21:26.320 --> 00:21:28.200]  成為咗耶穌嘅見證
[00:21:28.200 --> 00:21:29.240]  所以保羅話
[00:21:29.240 --> 00:21:31.280]  你從前聽過我講
[00:21:31.280 --> 00:21:33.160]  你而家仲聽緊我為主受苦嘅
[00:21:33.160 --> 00:21:34.760]  而家聽見就係保羅
[00:21:34.760 --> 00:21:37.200]  應該係喺羅馬被拘禁嘅時候
[00:21:37.200 --> 00:21:38.720]  所面對嘅事
[00:21:38.720 --> 00:21:39.800]  但係保羅話
[00:21:39.800 --> 00:21:41.520]  當你見到我咁嘅時候
[00:21:41.520 --> 00:21:42.680]  你唔好擔心
[00:21:42.680 --> 00:21:43.680]  但係問題就係
[00:21:43.680 --> 00:21:46.600]  我哋要繼續願意去為主
[00:21:46.600 --> 00:21:50.360]  去為福音去擺上我哋嘅生命
[00:21:50.360 --> 00:21:53.640]  我曾經聽過約翰衛斯理一個嘅故事
[00:21:53.640 --> 00:21:55.080]  我哋知道約翰衛斯理
[00:21:55.080 --> 00:21:58.280]  佢一生好努力去到唔同嘅地方傳福音
[00:21:58.280 --> 00:22:01.000]  有好多人因為約翰衛斯理而信耶穌
[00:22:01.000 --> 00:22:01.920]  但係佢去到邊度
[00:22:01.920 --> 00:22:03.280]  亦都有好多人
[00:22:03.280 --> 00:22:06.560]  係產生咗反對嘅聲音同埋力量
[00:22:06.560 --> 00:22:07.840]  有一日突然間
[00:22:07.840 --> 00:22:11.200]  係約翰衛斯理自己喺條街度行嘅時候
[00:22:11.200 --> 00:22:12.000]  佢突然間覺得
[00:22:12.000 --> 00:22:12.960]  咦
[00:22:12.960 --> 00:22:16.360]  點解呢幾日都聽唔到一啲反對嘅聲音嘅
[00:22:16.360 --> 00:22:17.640]  然後突然間好驚呀
[00:22:17.640 --> 00:22:19.480]  我幾日冇聽過人反對
[00:22:19.480 --> 00:22:22.360]  會唔會已經我冇好努力咁去傳福音呀
[00:22:22.360 --> 00:22:23.280]  正當佢諗下
[00:22:23.280 --> 00:22:25.280]  究竟我呢幾日冇好努力傳福音嘅時候
[00:22:25.280 --> 00:22:26.560]  突然間對面街有人叫我
[00:22:26.560 --> 00:22:27.000]  喂
[00:22:27.000 --> 00:22:27.800]  約翰衛斯理
[00:22:27.800 --> 00:22:28.280]  咁我喎
[00:22:28.280 --> 00:22:29.080]  咦 做咩呀
[00:22:29.080 --> 00:22:30.360]  原來嗰啲反對嘅人
[00:22:30.360 --> 00:22:32.440]  向佢掟石仔呀
[00:22:32.440 --> 00:22:33.840]  佢聽到啲人向佢掟石仔嘅時候
[00:22:33.840 --> 00:22:35.640]  佢話 哎呀 感謝主呀
[00:22:35.640 --> 00:22:38.520]  真係證明我仲好努力咁傳緊福音呀
[00:22:38.520 --> 00:22:40.200]  所以我哋今日
[00:22:40.200 --> 00:22:43.440]  我哋都要繼續好努力咁樣去傳福音
[00:22:43.440 --> 00:22:46.560]  當菲律賓教會同心合意希望福音
[00:22:46.560 --> 00:22:48.560]  其實佢哋都會面對增戰
[00:22:48.560 --> 00:22:49.920]  我哋今日好努力傳福音
[00:22:49.920 --> 00:22:51.200]  我哋都會面對增戰
[00:22:51.200 --> 00:22:51.840]  當然
[00:22:51.840 --> 00:22:53.120]  菲律賓面對嘅增戰
[00:22:53.120 --> 00:22:54.080]  我哋面對嘅增戰
[00:22:54.080 --> 00:22:55.960]  都未必同保羅一樣
[00:22:55.960 --> 00:22:57.360]  係要坐監
[00:22:57.360 --> 00:22:59.480]  但係其實當我哋傳福音嘅時候
[00:22:59.480 --> 00:23:03.120]  我哋都會面對反對嘅聲音同埋力量
[00:23:03.120 --> 00:23:03.880]  我唔知有冇人試過
[00:23:03.880 --> 00:23:05.160]  你喺屋企傳福音嘅時候
[00:23:05.160 --> 00:23:06.400]  你屋企人反對你㗎
[00:23:06.400 --> 00:23:07.800]  有冇人知過呀
[00:23:07.800 --> 00:23:08.800]  有呀 係咪呀
[00:23:08.800 --> 00:23:09.360]  係喇
[00:23:09.360 --> 00:23:13.600]  比睇過Glory嘅人更加多 係喇 有冇人呢 試過
[00:23:13.600 --> 00:23:15.320]  係你喺職場
[00:23:15.320 --> 00:23:17.280]  喺職場做見證嘅時候
[00:23:17.280 --> 00:23:19.840]  畀你嘅同事排斥或者笑你
[00:23:19.840 --> 00:23:21.960]  有冇人笑過呀
[00:23:21.960 --> 00:23:22.920]  我都笑過喎
[00:23:22.920 --> 00:23:24.680]  係喇 我記得信耶穌之後
[00:23:24.680 --> 00:23:26.320]  成班同事買六合彩
[00:23:26.320 --> 00:23:26.840]  係喇
[00:23:26.840 --> 00:23:29.160]  咁話我信咗耶穌呀 我唔買六合彩喇
[00:23:29.160 --> 00:23:30.760]  跟住佢哋就開始
[00:23:30.760 --> 00:23:32.000]  即係開始咗一個笑話
[00:23:32.000 --> 00:23:33.240]  笑話就係 哎呀 唔好喇
[00:23:33.240 --> 00:23:35.120]  以後呢啲人唔好預約Eugene呀
[00:23:35.120 --> 00:23:37.440]  佢賣God㗎
[00:23:37.440 --> 00:23:38.720]  咁呢時每一個人一見到我
[00:23:38.720 --> 00:23:41.120]  就 哎呀 係呀 你賣God㗎
[00:23:41.120 --> 00:23:44.600]  有時都會可能預著一啲嘅聲音或者嘲笑
[00:23:44.600 --> 00:23:46.400]  我唔知道呢 你去社區傳福音
[00:23:46.400 --> 00:23:48.200]  或者你出隊報間嘅時候
[00:23:48.200 --> 00:23:50.720]  有冇試過有人反對你呀
[00:23:50.720 --> 00:23:52.000]  有喎 係咪呀
[00:23:52.000 --> 00:23:53.560]  我哋今年都聽到唔少喎
[00:23:53.560 --> 00:23:55.400]  有啲人去到有個地方
[00:23:55.400 --> 00:23:56.680]  就畀人投訴喎
[00:23:56.680 --> 00:23:57.200]  係咪呀
[00:23:57.200 --> 00:23:58.480]  有啲人去到個地方
[00:23:58.480 --> 00:24:00.120]  有啲人打電話同警察
[00:24:00.120 --> 00:24:02.400]  講啲佢哋下面咁嘈㗎
[00:24:02.400 --> 00:24:04.080]  咁我哋都會面對反對嘅聲音
[00:24:04.080 --> 00:24:05.080]  但我問喇
[00:24:05.080 --> 00:24:07.280]  我哋去傳福音面對反對嘅聲音
[00:24:07.280 --> 00:24:09.200]  我哋報街音面對反對嘅聲音
[00:24:09.200 --> 00:24:10.520]  有邊個諗住下年唔去嘅
[00:24:10.520 --> 00:24:12.360]  你舉手
[00:24:12.360 --> 00:24:13.360]  哎呀 感謝主呀
[00:24:13.360 --> 00:24:14.560]  下年一定預埋你呀
[00:24:14.560 --> 00:24:15.480]  好唔好呀
[00:24:15.480 --> 00:24:18.680]  你同隔離哥講下年約定你呀
[00:24:18.680 --> 00:24:20.200]  我畀咗機會你舉手㗎
[00:24:20.200 --> 00:24:22.000]  你冇舉手
[00:24:22.000 --> 00:24:24.800]  咁所以今日好重要
[00:24:24.800 --> 00:24:26.800]  我哋要繼續有一個
[00:24:26.800 --> 00:24:29.600]  願意為主受苦嘅生命
[00:24:29.600 --> 00:24:32.880]  其實當人見到你願意為主受苦呢
[00:24:32.880 --> 00:24:36.600]  啲人就睇到你背後耶穌嘅真實呀
[00:24:36.600 --> 00:24:37.920]  所以第二個好重要嘅特質
[00:24:37.920 --> 00:24:41.400]  係信服耶穌願意為主受苦
[00:24:41.400 --> 00:24:44.160]  我哋最後去睇第三個嘅特質
[00:24:44.160 --> 00:24:46.880]  第三個嘅特質係活出合一
[00:24:46.880 --> 00:24:50.760]  相愛同埋同行嘅群體生活
[00:24:50.760 --> 00:24:52.840]  我哋一齊讀二章一至四節
[00:24:52.840 --> 00:24:54.400]  一齊讀一二三
[00:24:54.400 --> 00:24:58.520]  所以在基督裡若有什麼勸勉
[00:24:58.520 --> 00:25:00.840]  愛心有什麼安慰
[00:25:00.840 --> 00:25:03.240]  聖靈有什麼交通
[00:25:03.240 --> 00:25:06.320]  心中有什麼慈悲憐憫
[00:25:06.320 --> 00:25:08.960]  你哋就要意念相同
[00:25:08.960 --> 00:25:10.360]  愛心相同
[00:25:10.360 --> 00:25:12.160]  有一樣的心思
[00:25:12.160 --> 00:25:13.920]  有一樣的意念
[00:25:13.920 --> 00:25:16.600]  使我的喜樂可以滿足
[00:25:16.600 --> 00:25:18.560]  凡事不可結黨
[00:25:18.560 --> 00:25:21.440]  不可貪圖虛浮的榮耀
[00:25:21.440 --> 00:25:23.640]  只要全心謙卑
[00:25:23.640 --> 00:25:26.480]  各人看別人比自己強
[00:25:26.480 --> 00:25:29.200]  各人不要單顧自己的事
[00:25:29.200 --> 00:25:31.360]  也要顧別人的事
[00:25:31.360 --> 00:25:33.360]  原來今日成為天國子民
[00:25:33.360 --> 00:25:34.520]  另外一個好重要嘅特質
[00:25:34.520 --> 00:25:37.160]  就係你會去活出一個合一
[00:25:37.160 --> 00:25:40.080]  相愛同埋同行嘅群體生活
[00:25:40.080 --> 00:25:41.240]  當人哋見到你嘅時候
[00:25:41.240 --> 00:25:43.920]  佢見唔見到你有一個合一
[00:25:43.920 --> 00:25:46.880]  相愛同埋同行嘅群體生活
[00:25:46.880 --> 00:25:50.560]  呢四節聖經其實喺原文係一句句子嚟㗎
[00:25:50.560 --> 00:25:52.560]  而呢句句子只有一個動詞㗎
[00:25:52.560 --> 00:25:53.520]  嗰個動詞就係
[00:25:53.520 --> 00:25:55.920]  使我的喜樂可以滿足
[00:25:55.920 --> 00:25:59.760]  或者叫使...滿足係嗰個動詞嚟㗎
[00:25:59.760 --> 00:26:02.480]  即係話全句嘅主線係
[00:26:02.480 --> 00:26:04.240]  我哋嘅群體生活
[00:26:04.240 --> 00:26:06.280]  叫保羅嘅喜樂可以滿足
[00:26:06.280 --> 00:26:08.080]  但今日我哋嘅群體生活
[00:26:08.080 --> 00:26:10.560]  點樣叫保羅嘅喜樂可以滿足呢
[00:26:10.560 --> 00:26:12.160]  如果你再睇呢段聖經呢
[00:26:12.160 --> 00:26:14.360]  其實可以分為三個部分
[00:26:14.360 --> 00:26:16.480]  第一節係一個條件句嚟嘅
[00:26:16.480 --> 00:26:20.840]  即係話呢一個係我哋能夠活出合一嘅基礎
[00:26:20.840 --> 00:26:22.520]  第二節就係個目標句啦
[00:26:22.520 --> 00:26:26.040]  即係話呢個係我哋合一同行嘅目標
[00:26:26.040 --> 00:26:27.800]  而第三同埋第四節
[00:26:27.800 --> 00:26:30.600]  就係嗰個實際嘅做法
[00:26:30.600 --> 00:26:31.720]  當我哋去睇呢段聖經
[00:26:31.720 --> 00:26:34.080]  我哋首先睇呢個條件句
[00:26:34.080 --> 00:26:35.080]  個條件句話
[00:26:35.080 --> 00:26:38.400]  所以在基督侶約有乜嘢勸勉
[00:26:38.400 --> 00:26:40.280]  愛心有乜嘢安慰
[00:26:40.280 --> 00:26:42.280]  聖靈有乜嘢交通
[00:26:42.280 --> 00:26:45.360]  心中有乜嘢慈悲憐憫
[00:26:45.360 --> 00:26:48.280]  其實呢度講緊原來合一嘅基礎
[00:26:48.280 --> 00:26:52.280]  係三一真神喺群體裏面嘅工作
[00:26:52.280 --> 00:26:54.920]  在基督侶約有乜嘢勸勉
[00:26:54.920 --> 00:26:57.640]  代表當我哋同耶穌相交
[00:26:57.640 --> 00:27:00.800]  我哋喺耶穌裏面得著鼓勵同埋力量呢
[00:27:00.800 --> 00:27:02.440]  我哋就藉住呢樣嘢
[00:27:02.440 --> 00:27:05.080]  去彼此兼顧同埋分享
[00:27:05.080 --> 00:27:07.000]  愛心有乜嘢安慰
[00:27:07.000 --> 00:27:09.960]  係神嘅愛 天父嘅愛
[00:27:09.960 --> 00:27:11.520]  賜畀我哋嘅安慰
[00:27:11.520 --> 00:27:13.680]  我哋經歷咗天父嘅愛
[00:27:13.680 --> 00:27:15.960]  我哋就能夠彼此相愛
[00:27:15.960 --> 00:27:17.480]  聖靈有乜嘢交通
[00:27:17.480 --> 00:27:19.680]  係講緊聖靈嘅裏面
[00:27:19.680 --> 00:27:23.200]  我哋有呢個團契同埋相交嘅生活
[00:27:23.200 --> 00:27:24.520]  所以呢度係講緊
[00:27:24.520 --> 00:27:26.960]  三一真神喺我哋群體
[00:27:26.960 --> 00:27:28.920]  成為我哋合一嘅基礎呢
[00:27:28.920 --> 00:27:33.240]  我哋就能夠心中有乜嘢慈悲憐憫
[00:27:33.240 --> 00:27:34.640]  即係我哋就能夠
[00:27:34.640 --> 00:27:38.080]  以慈悲同埋憐憫去彼此對待
[00:27:38.080 --> 00:27:40.600]  當我哋有呢個合一嘅基礎
[00:27:40.600 --> 00:27:41.800]  我哋嘅目標係咩呢
[00:27:41.800 --> 00:27:43.160]  目標係第二節
[00:27:43.160 --> 00:27:45.800]  你哋就要意念相同
[00:27:45.800 --> 00:27:47.240]  愛心相同
[00:27:47.240 --> 00:27:49.000]  有一樣嘅心思
[00:27:49.000 --> 00:27:50.840]  有一樣嘅意念
[00:27:50.840 --> 00:27:52.200]  意念相同呢
[00:27:52.200 --> 00:27:53.760]  唔係話我哋諗嘢一樣㗎喎
[00:27:53.760 --> 00:27:55.560]  今日我哋諗嘢會好唔一樣嘅
[00:27:55.560 --> 00:27:57.080]  但意念相同係
[00:27:57.080 --> 00:27:58.640]  就算我哋諗嘢好唔一樣
[00:27:58.640 --> 00:28:01.160]  我哋有一個共同嘅目標
[00:28:01.160 --> 00:28:02.400]  愛心相同
[00:28:02.400 --> 00:28:05.080]  係因為我哋一齊經歷咗神嘅愛嘅時候
[00:28:05.080 --> 00:28:07.840]  我哋用神嘅愛去彼此相愛
[00:28:07.840 --> 00:28:08.960]  有一樣嘅心思
[00:28:08.960 --> 00:28:09.760]  一樣嘅意念
[00:28:09.760 --> 00:28:11.520]  就係整個群體
[00:28:11.520 --> 00:28:12.960]  我哋同心合意
[00:28:12.960 --> 00:28:14.640]  全心全意
[00:28:14.640 --> 00:28:17.040]  去做一個共同嘅目標
[00:28:17.040 --> 00:28:19.400]  就好似菲律賓教會咁樣
[00:28:19.400 --> 00:28:20.720]  同心合意
[00:28:20.720 --> 00:28:21.720]  興旺福壤
[00:28:21.720 --> 00:28:22.840]  而我都好感動
[00:28:22.840 --> 00:28:24.400]  我覺得喺聖誕節裏面
[00:28:24.400 --> 00:28:26.760]  我哋都係同心合意
[00:28:26.760 --> 00:28:30.720]  全心全意去達到同一個嘅目標
[00:28:30.720 --> 00:28:32.160]  而咁樣呢一個目標
[00:28:32.160 --> 00:28:35.120]  點樣能夠喺實際喺生命裏面活出嚟呢
[00:28:35.120 --> 00:28:37.200]  第三節到第四節
[00:28:37.200 --> 00:28:39.840]  畀咗我哋四個好重要嘅教導
[00:28:39.840 --> 00:28:42.480]  第一個係凡事不可結黨
[00:28:42.480 --> 00:28:44.840]  即係我哋唔好搞小圈子
[00:28:44.840 --> 00:28:46.920]  不可結黨嘅原文呢
[00:28:46.920 --> 00:28:49.240]  其實係不可自私咁嘅意思
[00:28:49.240 --> 00:28:51.760]  即係話好多時我哋搞小圈子呢
[00:28:51.760 --> 00:28:53.760]  係為咗我哋自己嘅益處
[00:28:53.760 --> 00:28:57.160]  當我哋願意無私去愛其他人嘅時候呢
[00:28:57.160 --> 00:28:59.040]  其實我哋唔會搞小圈子嘅
[00:28:59.040 --> 00:29:00.440]  我哋唔會結黨嘅
[00:29:00.440 --> 00:29:03.280]  不可貪圖虛浮嘅榮耀係第二個教導
[00:29:03.280 --> 00:29:04.240]  呢度係講
[00:29:04.240 --> 00:29:07.560]  直譯係唔好攞嗰啲虛榮
[00:29:07.560 --> 00:29:10.280]  即係唔屬於你嘅榮耀
[00:29:10.280 --> 00:29:11.880]  你唔好走去認叻
[00:29:11.880 --> 00:29:14.520]  要將榮耀歸返畀上帝
[00:29:14.520 --> 00:29:15.920]  第三個教導
[00:29:15.920 --> 00:29:17.760]  只要全心謙卑
[00:29:17.760 --> 00:29:20.360]  謙卑有兩個方向
[00:29:20.360 --> 00:29:24.480]  第一個係謙卑服侍神嘅心態
