
[00:00:00.000 --> 00:00:07.200]  今天分享的經文是《帖撒羅尼加前書》第五章23至28節
[00:19:51.400 --> 00:19:53.400]  他說:「我們作為基督的使徒
[00:19:53.400 --> 00:19:58.000]  雖然可以受人尊重卻沒有向你們或別人求榮耀
[00:19:58.000 --> 00:20:01.200]  反而在你們當中心全溫柔
[00:20:01.200 --> 00:20:05.000]  如同母親抱育自己的孩子」
[00:20:05.000 --> 00:20:06.700]  在父母的心腸
[00:20:06.700 --> 00:20:07.800]  「愛弟兄姊妹」
[00:20:07.800 --> 00:20:12.200]  同樣都是在帖撒諾尼加前書當中所表達
[00:20:12.200 --> 00:20:14.200]  保羅對教會、對使命
[00:20:14.200 --> 00:20:17.600]  對於呼召他的主耶穌基督的熱愛
[00:20:17.600 --> 00:20:22.900]  成為了他生活行事的動力
[00:20:22.900 --> 00:20:24.000]  要知道
[00:20:24.000 --> 00:20:28.000]  有熱誠才會專心做好一件事
[00:20:28.000 --> 00:20:30.000]  有一份熱誠熱愛
[00:20:30.000 --> 00:20:31.600]  你才會努力不懈
[00:20:31.600 --> 00:20:33.900]  堅持到底去做一件事
[00:20:33.900 --> 00:20:40.000]  同樣誠誠都需要有這份熱愛
[00:20:40.000 --> 00:20:45.800]  你有沒有去期待主在來的日子?
[00:20:45.800 --> 00:20:47.000]  主在來的日子
[00:20:47.000 --> 00:20:52.000]  就是你誠誠交功課那一刻
[00:20:52.000 --> 00:20:53.400]  我們有時候都會說笑
[00:20:53.400 --> 00:20:58.900]  「主在來早點來好了,早點收工」
[00:20:58.900 --> 00:21:01.400]  不用做
[00:21:01.400 --> 00:21:02.300]  不過
[00:21:02.300 --> 00:21:06.600]  保羅可能不會像我們這些人那樣看
[00:21:06.600 --> 00:21:09.600]  主在來對他來說是一個肯定
[00:21:09.600 --> 00:21:13.200]  是得榮耀的日子
[00:21:13.200 --> 00:21:18.800]  主在來的日子,不過沒有人知道
[00:21:18.800 --> 00:21:21.000]  只知道他一定會來
[00:21:21.000 --> 00:21:23.800]  在這裡就出現了一種張力
[00:21:23.800 --> 00:21:25.300]  那我要堅持
[00:21:25.300 --> 00:21:28.000]  有時候堅持不了
[00:21:28.000 --> 00:21:31.600]  很艱難的
[00:21:31.600 --> 00:21:37.600]  既然主在來同時又跟誠誠得榮耀掛了勾
[00:21:37.600 --> 00:21:41.000]  那我誠誠得不得到榮耀
[00:21:41.000 --> 00:21:45.000]  是否有一個不可知的性質?
[00:21:45.000 --> 00:21:49.600]  我做不做到?我行不行?
[00:21:49.600 --> 00:21:52.000]  所以保羅在這裡提醒我們
[00:21:52.000 --> 00:21:54.800]  不是靠我們自己做到
[00:21:54.800 --> 00:21:56.600]  是靠耶穌基督
[00:21:56.600 --> 00:21:58.800]  甚至乎他說
[00:21:58.800 --> 00:22:02.800]  是只有耶穌基督才能夠我們做到
[00:22:02.800 --> 00:22:05.300]  這就是回到二十三節裡面說
[00:22:05.300 --> 00:22:09.400]  「願你們的靈魂看得蒙保守」的意思
[00:22:09.400 --> 00:22:12.400]  是上帝看著我們
[00:22:12.400 --> 00:22:14.600]  我們會有失敗的
[00:22:14.600 --> 00:22:17.400]  不過上帝會保住
[00:22:17.400 --> 00:22:21.400]  你放心
[00:22:21.400 --> 00:22:26.600]  所以你只要堅持下去就可以了
[00:22:26.600 --> 00:22:28.800]  或者這麼複雜的道理
[00:22:28.800 --> 00:22:32.400]  我用一個「行山」的比喻來說
[00:22:32.400 --> 00:22:35.600]  「行山」同樣是誠誠的過程
[00:22:35.600 --> 00:22:38.800]  「行山」跟「行公司」有沒有不同?
[00:22:38.800 --> 00:22:41.600]  一定不一樣
[00:22:41.600 --> 00:22:44.400]  不用多說了
[00:22:44.400 --> 00:22:48.600]  「行山」又不是每個人都喜歡的
[00:22:48.600 --> 00:22:52.000]  「行公司」就多數人喜歡
[00:22:52.000 --> 00:22:54.800]  梅姐都在顫抖
[00:22:54.800 --> 00:22:56.800]  所以「行山」首先要有一份熱誠
[00:22:56.800 --> 00:22:59.000]  你喜歡才會去做
[00:22:59.000 --> 00:23:00.400]  喜歡是開始
[00:23:00.400 --> 00:23:03.400]  還要有體力
[00:23:03.400 --> 00:23:06.000]  有心無力,沒用
[00:23:06.000 --> 00:23:08.200]  好了,有心有力
[00:23:08.200 --> 00:23:11.400]  還要加上一個「隨行者」
[00:23:11.400 --> 00:23:13.800]  最好是「經驗人士」
[00:23:13.800 --> 00:23:15.800]  有經驗的,可以帶路的
[00:23:15.800 --> 00:23:16.600]  就像德哥一樣
[00:23:16.600 --> 00:23:19.400]  我跟著德哥就很放心了
[00:23:19.400 --> 00:23:22.400]  因為我們知道要走完一個行程
[00:23:22.400 --> 00:23:26.200]  是需要有同伴,互相照顧
[00:23:26.200 --> 00:23:29.200]  特別是我們這些年紀大了的人
[00:23:29.200 --> 00:23:33.200]  走到半路就會腳軟腳震抽筋
[00:23:33.200 --> 00:23:35.600]  受不了了
[00:23:35.600 --> 00:23:37.600]  有一次我的經驗就是這樣
[00:23:37.600 --> 00:23:39.400]  走到一半了
[00:23:39.400 --> 00:23:42.800]  我還記得應該是在走「雞公嶺」
[00:23:42.800 --> 00:23:45.600]  體力開始支持不了
[00:23:45.600 --> 00:23:47.800]  開始腳軟腳震
[00:23:47.800 --> 00:23:51.400]  同行的大哥除了給了一些鹽餅
[00:23:51.400 --> 00:23:52.400]  一些食物給我
[00:23:52.400 --> 00:23:53.600]  一點點補充體力
[00:23:53.600 --> 00:23:55.000]  也鼓勵說話
[00:23:55.000 --> 00:23:56.000]  「強木,你可以的」
[00:23:56.000 --> 00:23:57.800]  「你看看,那座山是終點了」
[00:23:57.800 --> 00:23:59.200]  「你看看,快到了」
[00:23:59.200 --> 00:24:01.400]  「走多沒多久就到了」
[00:24:01.400 --> 00:24:03.200]  其實說真的
[00:24:03.200 --> 00:24:04.600]  我那時候就說
[00:24:04.600 --> 00:24:07.800]  「那裡是哪裡來的?」
[00:24:07.800 --> 00:24:09.000]  看不到終點
[00:24:09.000 --> 00:24:12.200]  我只看到一堆堆的山在前面
[00:24:12.200 --> 00:24:14.200]  不過他就跟我說
[00:24:14.200 --> 00:24:16.200]  「我先走,你跟在後面」
[00:24:16.200 --> 00:24:17.200]  「你放心吧」
[00:24:17.200 --> 00:24:19.200]  「我會看著你的」
[00:24:19.200 --> 00:24:20.200]  「我會等你的」
[00:24:20.200 --> 00:24:21.600]  「不用急,慢慢來」
[00:24:21.600 --> 00:24:24.400]  因為他不想我跟著他那麼辛苦
[00:24:24.400 --> 00:24:28.800]  或者會被他在我後面催催得辛苦
[00:24:28.800 --> 00:24:30.600]  他怕我抽筋不行
[00:24:30.600 --> 00:24:32.200]  其實他真的對我好
[00:24:32.200 --> 00:24:35.200]  不過,事實上,當我跟的時候
[00:24:35.200 --> 00:24:36.400]  其實我就帶著
[00:24:36.400 --> 00:24:38.000]  「什麼時候走到的?」
[00:24:38.000 --> 00:24:42.400]  很盼望走到的心情
[00:24:42.400 --> 00:24:45.000]  什麼時候到終點,其實真的不知道
[00:24:45.000 --> 00:24:47.800]  直到差不多,我聽到有車聲
[00:24:47.800 --> 00:24:48.800]  大哥就跟我說
[00:24:48.800 --> 00:24:50.200]  「強木,到了」
[00:24:50.200 --> 00:24:51.600]  「下面就是車站了」
[00:24:51.600 --> 00:24:54.000]  「你可以上車回家了」
[00:24:54.000 --> 00:24:56.600]  在那個時候,我才如釋重複
[00:24:56.600 --> 00:24:58.000]  很有滿足感
[00:24:58.000 --> 00:25:00.200]  我終於走到了
[00:25:00.200 --> 00:25:02.600]  正在下雨的時候
[00:25:02.600 --> 00:25:04.800]  汗水,可能淚水有沒有
[00:25:04.800 --> 00:25:05.800]  我都不記得了
[00:25:05.800 --> 00:25:07.800]  總之就是腳震,夾在一起
[00:25:07.800 --> 00:25:09.800]  但那種滿足感
[00:25:09.800 --> 00:25:13.200]  最後有一個結論就是爽,痛快
[00:25:13.200 --> 00:25:16.000]  原來成聖跟我們行山可能相似
[00:25:16.000 --> 00:25:17.800]  我會這樣理解
[00:25:17.800 --> 00:25:19.000]  成聖的過程是
[00:25:19.000 --> 00:25:20.600]  我們要面對著生活裡面
[00:25:20.600 --> 00:25:25.000]  種種的磨難,挑戰,誤如意
[00:25:25.000 --> 00:25:29.200]  信耶穌,信仰同樣可能會
[00:25:29.200 --> 00:25:32.400]  某個意義來說,給了我們很多限制
[00:25:32.400 --> 00:25:35.400]  吸煙、喝酒、說髒話都不行
[00:25:35.400 --> 00:25:37.200]  每個人都有,週家都有
[00:25:37.200 --> 00:25:40.200]  「牧師,為什麼這麼嚴肅信耶穌」
[00:25:40.200 --> 00:25:42.400]  是的,真是有要求的
[00:25:42.400 --> 00:25:45.400]  聖潔合乎主用
[00:25:45.400 --> 00:25:49.600]  所以信徒追求完全成聖
[00:25:49.600 --> 00:25:52.400]  是需要一份熱誠熱愛
[00:25:52.400 --> 00:25:54.600]  然後專心做好它
[00:25:54.600 --> 00:25:55.800]  就好像行山
[00:25:55.800 --> 00:25:58.400]  好,我就跟著前面的領隊
[00:25:58.400 --> 00:26:01.600]  一步一步跟著去走
[00:26:01.600 --> 00:26:03.000]  做好要做的事
[00:26:03.000 --> 00:26:06.400]  去到才知道結果
[00:26:06.400 --> 00:26:09.400]  有這個專心,有這個熱愛
[00:26:09.400 --> 00:26:11.400]  就能夠做好事情
[00:26:11.400 --> 00:26:14.400]  一切在於我的心態
[00:26:14.400 --> 00:26:17.200]  對於聖星來說
[00:26:17.200 --> 00:26:20.600]  忠於上帝都是一個態度
[00:26:20.600 --> 00:26:22.000]  跟著祂
[00:26:22.000 --> 00:26:25.600]  有態度就有高度
[00:26:25.600 --> 00:26:31.400]  你的行事為人,見證著你的心態
[00:26:31.400 --> 00:26:32.800]  所以我們回顧
[00:26:32.800 --> 00:26:36.800]  整個《帖撒萊黎加前書》裡的結束部分
[00:26:36.800 --> 00:26:39.400]  給了我們的鼓勵就是
[00:26:39.400 --> 00:26:40.800]  上帝再來
[00:26:40.800 --> 00:26:44.200]  成為我們教會追求的目標
[00:26:44.200 --> 00:26:46.400]  而我們要彼此鼓勵
[00:26:46.400 --> 00:26:49.600]  我們很信得過上帝跟我們同行
[00:26:49.600 --> 00:26:54.000]  去補足了我們那些甩掉的地方
[00:26:54.000 --> 00:26:56.400]  從率領的角度來說
[00:26:56.400 --> 00:26:59.000]  是教會的使命
[00:26:59.000 --> 00:27:02.000]  今天我們要面對很多轉變和挑戰
[00:27:02.000 --> 00:27:03.400]  持守下去
[00:27:03.400 --> 00:27:05.600]  上帝看著我們
[00:27:05.600 --> 00:27:08.400]  而對於個人層面
[00:27:08.400 --> 00:27:12.400]  我也有一個深切的反省
[00:27:12.400 --> 00:27:15.400]  特別是最近
[00:27:15.400 --> 00:27:19.600]  我也經歷了很多生離死別的
[00:27:19.600 --> 00:27:22.600]  頂子妹的遭遇事情
[00:27:22.600 --> 00:27:27.200]  的確有時候走這條信仰之路很艱難
[00:27:27.200 --> 00:27:31.000]  甚至乎要受很多委屈
[00:27:31.000 --> 00:27:35.800]  不公道
[00:27:35.800 --> 00:27:38.400]  放棄?
[00:27:38.400 --> 00:27:41.200]  用自己的方法?
[00:27:41.200 --> 00:27:43.400]  堅持?
[00:27:43.400 --> 00:27:45.600]  要吃虧?
[00:27:45.600 --> 00:27:47.400]  被虧損?
[00:27:47.400 --> 00:27:49.000]  不公道?
[00:27:49.000 --> 00:27:53.400]  可能種種很多很多的張力
[00:27:53.400 --> 00:27:54.600]  壓力
[00:27:54.600 --> 00:27:56.600]  不安
[00:27:56.600 --> 00:27:59.000]  放在我們心裡面
[00:27:59.000 --> 00:28:01.800]  甚至乎覺得好像
[00:28:01.800 --> 00:28:04.400]  沒有結束的一天
[00:28:04.400 --> 00:28:07.000]  怎樣在這種光景裡面
[00:28:07.000 --> 00:28:10.400]  堅持下去呢?
[00:28:10.400 --> 00:28:13.400]  回到最重要的就是初心
[00:28:13.400 --> 00:28:17.000]  回到最重要的那份熱誠
[00:28:17.000 --> 00:28:20.800]  我這個信仰有沒有力量給我呢?
[00:28:20.800 --> 00:28:23.600]  耶穌基督的愛有沒有辦法
[00:28:23.600 --> 00:28:27.000]  成為我生命裡面的力量呢?
[00:28:27.000 --> 00:28:32.000]  耶穌基督的愛有沒有能夠轉化我這種不安呢?
[00:28:32.000 --> 00:28:34.800]  這是我們聖聖裡面的掙扎
[00:28:34.800 --> 00:28:38.000]  也是聖聖裡面的出路
[00:28:38.000 --> 00:28:41.000]  而對於我們每一個生活在現實裡面的人
[00:28:41.000 --> 00:28:43.400]  我們會追求自己個人的夢想
[00:28:43.400 --> 00:28:46.200]  個人的理想
[00:28:46.200 --> 00:28:47.400]  我會鼓勵大家
[00:28:47.400 --> 00:28:50.400]  就按著在你心裡面的感動
[00:28:50.400 --> 00:28:51.600]  你去祈禱
[00:28:51.600 --> 00:28:53.800]  求問神的心意
[00:28:53.800 --> 00:28:56.800]  讓這種的堅持
[00:28:56.800 --> 00:29:00.000]  哪怕是痛苦
[00:29:00.000 --> 00:29:02.200]  結果不能夠預期的
[00:29:02.200 --> 00:29:03.600]  你就去堅持
[00:29:03.600 --> 00:29:07.400]  讓上帝親自來幫你完成
[00:29:07.400 --> 00:29:09.600]  在你的工作崗位裡面
[00:29:09.600 --> 00:29:11.800]  在你人生的事業上面
[00:29:11.800 --> 00:29:15.000]  在你的家庭前途上面
[00:29:15.000 --> 00:29:17.400]  在你的人際關係裡面
[00:29:17.400 --> 00:29:20.600]  你去堅持值得堅持的東西
[00:29:20.600 --> 00:29:25.600]  是你心底裡面一直渴求的東西
[00:29:25.600 --> 00:29:27.000]  也許
[00:29:27.000 --> 00:29:30.600]  在這種絕地反擊當中
[00:29:30.600 --> 00:29:32.000]  在絕境當中
[00:29:32.000 --> 00:29:35.600]  你看到上帝給你的更新
[00:29:35.600 --> 00:29:40.400]  的確有時候我們沒辦法去改變大自然的規律
[00:29:40.400 --> 00:29:45.200]  人世間裡面種種的不可預期的現實
[00:29:45.200 --> 00:29:48.000]  但是我們可以調整我們的心態
[00:29:48.000 --> 00:29:50.400]  在困難當中
[00:29:50.400 --> 00:29:52.600]  靠主
[00:29:52.600 --> 00:29:55.200]  整段經文裡面提到很重要的是
[00:29:55.200 --> 00:29:58.600]  上帝保守我們
[00:29:58.600 --> 00:30:00.200]  更好的
[00:30:00.200 --> 00:30:01.000]  在生活當中
[00:30:01.000 --> 00:30:03.600]  榮耀主的名
[00:30:03.600 --> 00:30:05.800]  擁抱困難
[00:30:05.800 --> 00:30:11.000]  甚至乎再激烈的是擁抱苦難
[00:30:11.000 --> 00:30:12.000]  來吧
[00:30:12.000 --> 00:30:14.400]  還有多少呢
[00:30:14.400 --> 00:30:17.400]  這是保羅在《羅馬書》裡面
[00:30:17.400 --> 00:30:19.800]  所展現出的生命力
[00:30:19.800 --> 00:30:23.800]  誰能使我們與基督的愛隔絕呢
[00:30:23.800 --> 00:30:26.400]  但願保羅的生命
[00:30:26.400 --> 00:30:29.000]  他的見證成為我們的鼓勵
[00:30:29.000 --> 00:30:31.000]  更好的
[00:30:31.000 --> 00:30:32.600]  熱愛我們的基督
[00:30:32.600 --> 00:30:36.600]  期待著聖聖結束的日子
[00:30:36.600 --> 00:30:37.800]  我的功課
[00:30:37.800 --> 00:30:39.200]  上帝會改的
