
[00:00:00.000 --> 00:00:06.760]  今日我跟大家分享的題目是「生命師傅的典範」
[00:18:18.200 --> 00:18:19.200]  就是什麼
[00:18:19.200 --> 00:18:23.640]  就是猶太教的兄弟相遇
[00:18:23.640 --> 00:18:27.360]  他就來到跟他們說信仰
[00:18:27.360 --> 00:18:29.440]  可能說著說著就辯駁了
[00:18:29.440 --> 00:18:31.000]  你明白我的意思吧
[00:18:31.000 --> 00:18:33.040]  當這一班的兄弟
[00:18:33.040 --> 00:18:34.400]  猶太教的兄弟
[00:18:34.400 --> 00:18:38.120]  看到掃羅有這樣的表現的時候
[00:18:38.120 --> 00:18:42.080]  真的是火都來了
[00:18:42.080 --> 00:18:43.240]  為什麼呢
[00:18:43.240 --> 00:18:47.920]  因為他們發覺這個掃羅
[00:18:47.920 --> 00:18:52.280]  到底跟我坐同一艘船
[00:18:52.280 --> 00:18:55.440]  一起去逼迫基督徒
[00:18:55.440 --> 00:18:56.880]  逼迫基督教
[00:18:56.880 --> 00:18:59.920]  但是現在你卻跳船
[00:18:59.920 --> 00:19:02.240]  走了去信基督教
[00:19:02.240 --> 00:19:03.840]  離開了猶太教
[00:19:03.840 --> 00:19:04.800]  不僅如此
[00:19:04.800 --> 00:19:07.120]  還這麼熱心去傳福音
[00:19:07.120 --> 00:19:10.280]  你說這班兄弟看到的時候
[00:19:10.280 --> 00:19:12.440]  是不是真的火都來了
[00:19:12.440 --> 00:19:13.360]  怎麼辦呢
[00:19:13.360 --> 00:19:15.240]  就是追殺掃羅
[00:19:15.240 --> 00:19:15.720]  是不是
[00:19:15.720 --> 00:19:18.200]  聖經物記著說追殺他
[00:19:18.200 --> 00:19:19.960]  因為要追殺他的時候
[00:19:19.960 --> 00:19:22.760]  教會就很緊張
[00:19:22.760 --> 00:19:24.160]  不知道發生什麼事
[00:19:24.160 --> 00:19:25.600]  很緊張很緊張
[00:19:25.600 --> 00:19:28.240]  結果想到一條好辦法
[00:19:28.240 --> 00:19:29.560]  就跟掃羅說
[00:19:29.560 --> 00:19:31.240]  喂 掃羅
[00:19:31.240 --> 00:19:32.760]  不如這樣吧
[00:19:32.760 --> 00:19:34.960]  這個地方不安全
[00:19:34.960 --> 00:19:36.960]  這個地方未必適合你
[00:19:36.960 --> 00:19:42.280]  你可不可以去找一個安全一點的地方
[00:19:42.280 --> 00:19:43.840]  他還提議
[00:19:43.840 --> 00:19:45.720]  回到你鄉下吧
[00:19:45.720 --> 00:19:49.080]  大家知不知道掃羅的鄉下在哪裡
[00:19:49.080 --> 00:19:51.040]  就是大掃
[00:19:51.040 --> 00:19:53.120]  哇 各位頂尖武門
[00:19:53.120 --> 00:19:55.600]  回鄉下這三個字
[00:19:55.600 --> 00:19:58.000]  可圈可點
[00:19:58.000 --> 00:20:00.040]  大家認不認同
[00:20:00.040 --> 00:20:02.280]  回鄉下一個意思
[00:20:02.280 --> 00:20:05.360]  是你可以依敢榮歸
[00:20:05.360 --> 00:20:07.000]  OK
[00:20:07.000 --> 00:20:10.320]  回鄉下第二個意思是什麼
[00:20:10.320 --> 00:20:13.440]  請你從此就什麼
[00:20:13.440 --> 00:20:14.640]  從此收檔
[00:20:14.640 --> 00:20:16.080]  你明白這個意思嗎
[00:20:16.080 --> 00:20:19.080]  你的人生就是什麼
[00:20:19.080 --> 00:20:20.840]  你的事業
[00:20:20.840 --> 00:20:22.960]  你的所有的成就
[00:20:22.960 --> 00:20:25.000]  就這樣結合
[00:20:25.000 --> 00:20:26.520]  大家明白這個意思嗎
[00:20:26.520 --> 00:20:28.320]  所以以前的官
[00:20:28.320 --> 00:20:29.320]  被人貶
[00:20:29.320 --> 00:20:30.960]  回鄉下
[00:20:30.960 --> 00:20:33.920]  就真的是耕田了
[00:20:33.920 --> 00:20:35.880]  弟兄姊妹們
[00:20:35.880 --> 00:20:37.920]  你可以想像到
[00:20:37.920 --> 00:20:41.200]  當掃羅被教會的弟兄姊妹
[00:20:41.200 --> 00:20:43.080]  這樣的安排
[00:20:43.080 --> 00:20:45.640]  又送他回鄉下的時候
[00:20:45.640 --> 00:20:48.840]  他的心情會是怎麼想的
[00:20:48.840 --> 00:20:54.240]  起碼有以下這五個的危機
[00:20:54.240 --> 00:20:56.080]  第一
[00:20:56.080 --> 00:20:57.960]  歲月蹉跎
[00:20:57.960 --> 00:21:00.240]  大家認不認同
[00:21:00.240 --> 00:21:03.400]  回鄉下避一避
[00:21:03.400 --> 00:21:05.120]  等一等
[00:21:05.120 --> 00:21:07.720]  知不知道要等多久
[00:21:07.720 --> 00:21:10.400]  如果你知道要等多久也好
[00:21:10.400 --> 00:21:12.120]  但最糟的是
[00:21:12.120 --> 00:21:14.240]  你不知道要等多久
[00:21:14.240 --> 00:21:15.680]  這樣才是辛苦
[00:21:15.680 --> 00:21:17.560]  大家也試過等
[00:21:17.560 --> 00:21:20.240]  等一些消息
[00:21:20.240 --> 00:21:25.160]  真的等到頸都長了
[00:21:25.160 --> 00:21:27.920]  但到什麼都沒有消息
[00:21:27.920 --> 00:21:29.680]  所以等一等
[00:21:29.680 --> 00:21:30.720]  避一避
[00:21:30.720 --> 00:21:34.080]  可以說是蹉跎他的歲月
[00:21:34.080 --> 00:21:38.320]  他的心智可能就消沉了下來
[00:21:38.320 --> 00:21:39.760]  從今之後
[00:21:39.760 --> 00:21:44.880]  可能掃羅就消失在教會的裏面
[00:21:44.880 --> 00:21:47.400]  有沒有可能
[00:21:47.400 --> 00:21:51.640]  第二個的危機是什麼呢
[00:21:51.640 --> 00:21:53.720]  被人遺忘
[00:21:53.720 --> 00:21:54.720]  你想想
[00:21:54.720 --> 00:21:56.720]  教會這麼多人
[00:21:56.720 --> 00:21:58.280]  這麼多弟兄姊妹
[00:21:58.280 --> 00:21:59.920]  多你一個掃羅
[00:21:59.920 --> 00:22:01.280]  不多得幾多
[00:22:01.280 --> 00:22:03.480]  少你一個有什麼
[00:22:03.480 --> 00:22:05.040]  少得幾多
[00:22:05.040 --> 00:22:09.640]  你現在也被人遺忘回鄉下
[00:22:09.640 --> 00:22:10.800]  你明白我的意思嗎
[00:22:10.800 --> 00:22:14.320]  所以你在不在這裏還重要嗎
[00:22:14.320 --> 00:22:15.520]  不重要
[00:22:15.520 --> 00:22:16.920]  所以你想想
[00:22:16.920 --> 00:22:18.680]  掃羅的光景
[00:22:18.680 --> 00:22:21.320]  可以從此之後
[00:22:21.320 --> 00:22:24.920]  被人忘記這個人
[00:22:24.920 --> 00:22:27.760]  第三個危機是什麼呢
[00:22:27.760 --> 00:22:32.080]  就是掃羅本身是不受歡迎
[00:22:32.080 --> 00:22:34.160]  大家都知道
[00:22:34.160 --> 00:22:35.880]  一說起掃羅
[00:22:35.880 --> 00:22:36.800]  很有趣的
[00:22:36.800 --> 00:22:38.680]  人們一說起那個人
[00:22:38.680 --> 00:22:40.720]  好事他會忘記
[00:22:40.720 --> 00:22:44.720]  壞事他會記得很多
[00:22:44.720 --> 00:22:46.200]  一說起掃羅
[00:22:46.200 --> 00:22:48.120]  這個人臭名遠播
[00:22:48.120 --> 00:22:50.000]  怎樣以前逼迫教會
[00:22:50.000 --> 00:22:51.800]  怎樣拉基督徒去坐牢
[00:22:51.800 --> 00:22:53.280]  怎樣壞事做盡
[00:22:53.280 --> 00:22:54.480]  多不多
[00:22:54.480 --> 00:22:57.440]  這些很多的說話聲音
[00:22:57.440 --> 00:23:00.680]  所以掃羅他是一個什麼
[00:23:00.680 --> 00:23:02.920]  不受歡迎的人物
[00:23:02.920 --> 00:23:05.720]  他是惹火的人物
[00:23:05.720 --> 00:23:07.480]  他是封眼的人物
[00:23:07.480 --> 00:23:10.240]  也是一個爭議性的人物
[00:23:10.240 --> 00:23:12.000]  第四呢
[00:23:12.000 --> 00:23:13.560]  危機是什麼呢
[00:23:13.560 --> 00:23:16.120]  掃羅不再被重視
[00:23:16.120 --> 00:23:19.040]  因為大家都知道他的問題
[00:23:19.040 --> 00:23:20.600]  他的背景
[00:23:20.600 --> 00:23:22.560]  所以一提起掃羅的時候
[00:23:22.560 --> 00:23:25.400]  人們就想起他的不好的地方
[00:23:25.400 --> 00:23:26.720]  結果呢
[00:23:26.720 --> 00:23:29.560]  他在教會日子很短
[00:23:29.560 --> 00:23:31.480]  認識的人不多
[00:23:31.480 --> 00:23:34.880]  所以當再提起掃羅的時候
[00:23:34.880 --> 00:23:36.200]  其實呢
[00:23:36.200 --> 00:23:38.600]  掃羅可能就是教會的一個什麼
[00:23:38.600 --> 00:23:40.240]  負資產來的
[00:23:40.240 --> 00:23:41.760]  所以最好不要提他
[00:23:41.760 --> 00:23:43.080]  一提起
[00:23:43.080 --> 00:23:44.720]  那些猶太教的人
[00:23:44.720 --> 00:23:47.920]  或者那些想追殺他的人
[00:23:47.920 --> 00:23:49.320]  又再出現
[00:23:49.320 --> 00:23:50.680]  所以弟兄姐妹們
[00:23:50.680 --> 00:23:53.320]  掃羅是不再被重視
[00:23:53.320 --> 00:23:57.640]  但最後一個的危機是什麼呢
[00:23:57.640 --> 00:24:00.880]  就是掃羅永不翻身
[00:24:00.880 --> 00:24:03.600]  大家相不相信
[00:24:03.600 --> 00:24:06.840]  因為一個人被人遺忘
[00:24:06.840 --> 00:24:09.080]  不被人重視
[00:24:09.080 --> 00:24:14.320]  再加上從此不要再提這個人
[00:24:14.320 --> 00:24:15.640]  最好
[00:24:15.640 --> 00:24:19.320]  所以我相信
[00:24:19.320 --> 00:24:22.240]  掃羅再翻身的機會
[00:24:22.240 --> 00:24:24.200]  是微乎其微
[00:24:24.200 --> 00:24:26.800]  大家明不明白這件事
[00:24:26.800 --> 00:24:28.280]  我想問問大家
[00:24:28.280 --> 00:24:32.240]  假設上面五個危機真的成為事實
[00:24:32.240 --> 00:24:36.000]  保羅消失在教會當中
[00:24:36.000 --> 00:24:40.600]  你知不知道引致什麼後果呢
[00:24:40.600 --> 00:24:42.400]  想一想
[00:24:42.400 --> 00:24:44.480]  第一個後果
[00:24:44.480 --> 00:24:47.760]  因為保羅消失在教會
[00:24:47.760 --> 00:24:52.320]  我相信早期的教會
[00:24:52.320 --> 00:24:55.080]  新的禮拜堂的被建立
[00:24:55.080 --> 00:24:57.880]  一定是大受打擊
[00:24:57.880 --> 00:25:01.520]  教會不再能夠好像早期教會那樣
[00:25:01.520 --> 00:25:03.400]  保羅三次的報道
[00:25:03.400 --> 00:25:06.440]  那麼迅速的來開拓新堂
[00:25:06.440 --> 00:25:07.880]  大家認同嗎
[00:25:07.880 --> 00:25:11.400]  一定受很大的影響
[00:25:11.400 --> 00:25:13.280]  第二
[00:25:13.280 --> 00:25:16.360]  掃羅消失在教會之後
[00:25:16.360 --> 00:25:20.200]  我相信教會最大的遺憾
[00:25:20.200 --> 00:25:23.560]  從此我們的聖經新約福音
[00:25:23.560 --> 00:25:28.400]  新約聖經沒有了十三封的書信
[00:25:28.400 --> 00:25:30.640]  你說是不是一個很大的損失
[00:25:30.640 --> 00:25:32.880]  很大的遺憾
[00:25:32.880 --> 00:25:34.400]  各位弟兄姐妹們
[00:25:34.400 --> 00:25:37.480]  當你和我感覺到很絕望
[00:25:37.480 --> 00:25:39.200]  沒有出路的時候
[00:25:39.200 --> 00:25:41.960]  請你記得感謝神
[00:25:41.960 --> 00:25:46.640]  原來上帝在人最絕望的時候
[00:25:46.640 --> 00:25:48.760]  祂就出手
[00:25:48.760 --> 00:25:52.520]  祂就再一次去感動巴拿巴
[00:25:52.520 --> 00:25:53.880]  告訴巴拿巴
[00:25:53.880 --> 00:26:01.760]  你再去主動去找掃羅
[00:26:01.760 --> 00:26:03.520]  聖經記載
[00:26:03.520 --> 00:26:05.680]  巴拿巴是一個好人
[00:26:05.680 --> 00:26:07.440]  被聖靈充滿
[00:26:07.440 --> 00:26:09.120]  但有信心
[00:26:09.120 --> 00:26:11.200]  祂就冒這個險
[00:26:11.200 --> 00:26:18.440]  冒這個可能被人質疑的一個行動
[00:26:18.440 --> 00:26:20.640]  為什麼你還要去找掃羅出來
[00:26:20.640 --> 00:26:23.240]  大家有沒有想到這個問題
[00:26:23.240 --> 00:26:24.600]  但祂不理
[00:26:24.600 --> 00:26:27.680]  祂就主動再去找掃羅出來
[00:26:27.680 --> 00:26:31.720]  叫掃羅再一次江湖重出
[00:26:31.720 --> 00:26:35.120]  和祂一起去侍奉
[00:26:35.120 --> 00:26:38.760]  不過今次巴拿巴就聰明很多了
[00:26:38.760 --> 00:26:41.880]  祂沒有帶掃羅去耶路撒冷
[00:26:41.880 --> 00:26:43.160]  有沒有留意到
[00:26:43.160 --> 00:26:44.840]  祂帶了掃羅去哪裏
[00:26:44.840 --> 00:26:48.600]  去了安提亞的教會
[00:26:48.600 --> 00:26:49.880]  因為這樣的緣故
[00:26:49.880 --> 00:26:54.880]  兩個人就同心努力積極的侍奉
[00:26:54.880 --> 00:26:59.040]  在安提亞的教會不斷的去培訓
[00:26:59.040 --> 00:27:01.160]  傳福音關懷人
[00:27:01.160 --> 00:27:03.040]  興起很多的侍功
[00:27:03.040 --> 00:27:08.520]  結果安提亞的教會就非常興旺
[00:27:08.520 --> 00:27:13.240]  記不記得最後經文那句是說什麼
[00:27:13.240 --> 00:27:22.080]  「門徒稱為基督徒是從安提亞開始」
[00:27:22.080 --> 00:27:23.000]  各位弟兄姊妹們
[00:27:23.000 --> 00:27:24.840]  真是感謝上帝
[00:27:24.840 --> 00:27:26.680]  原來全世界的人
[00:27:26.680 --> 00:27:28.320]  全世界的教會
[00:27:28.320 --> 00:27:31.800]  沒有一間教會是能夠比得上安提亞
[00:27:31.800 --> 00:27:34.960]  因為當時未信的人
[00:27:34.960 --> 00:27:38.840]  他們會覺得哪些人是名符其實
[00:27:38.840 --> 00:27:41.200]  跟隨基督的呢
[00:27:41.200 --> 00:27:46.080]  這一班人就是安提亞裏面的基督徒
[00:27:46.080 --> 00:27:48.560]  你說這個聲譽
[00:27:48.560 --> 00:27:51.840]  是不是很榮譽的聲譽
[00:27:51.840 --> 00:27:52.880]  弟兄姊妹們
[00:27:52.880 --> 00:27:53.640]  為什麼
[00:27:53.640 --> 00:27:56.200]  因為裏面有兩個主角
[00:27:56.200 --> 00:27:58.600]  巴拿巴 掃羅
[00:27:58.600 --> 00:28:02.400]  保羅他們很齊心的侍奉
[00:28:02.400 --> 00:28:09.720]  他們在當中興起各樣的培訓
[00:28:09.720 --> 00:28:12.640]  跟弟兄姊妹們一起積極的配搭
[00:28:12.640 --> 00:28:20.640]  以致教會是非常之的興旺
[00:28:20.640 --> 00:28:22.040]  弟兄姊妹們
[00:28:22.040 --> 00:28:23.560]  我想問一下大家
[00:28:23.560 --> 00:28:25.000]  在你們當中
[00:28:25.000 --> 00:28:29.880]  有沒有人聽過李思敬博士的名字呢
[00:28:29.880 --> 00:28:32.480]  聽過的舉舉手 李思敬博士
[00:28:32.480 --> 00:28:34.240]  我見很多人都舉了手
[00:28:34.240 --> 00:28:38.400]  有沒有人聽過李思敬博士的爸爸
[00:28:38.400 --> 00:28:41.320]  李飛吾牧師的名字呢
[00:28:41.320 --> 00:28:43.000]  聽過的舉舉手
[00:28:43.000 --> 00:28:46.080]  現在很少手 只有幾隻
[00:28:46.080 --> 00:28:48.640]  我為什麼要提這個家庭呢
[00:28:48.640 --> 00:28:50.360]  弟兄姊妹們
[00:28:50.360 --> 00:28:52.120]  我想告訴大家
[00:28:52.120 --> 00:28:57.600]  李飛吾牧師在上一個世紀
[00:28:57.600 --> 00:29:03.520]  他在宣導會裏面立下了很大的功勞
[00:29:03.520 --> 00:29:06.760]  因為他跟當時候的滕近輝牧師
[00:29:06.760 --> 00:29:08.000]  聽過嗎
[00:29:08.000 --> 00:29:10.880]  兩個人行孖必
[00:29:10.880 --> 00:29:12.880]  聚佳拍檔
[00:29:12.880 --> 00:29:17.520]  在宣導會的當中開拓很多的新堂
[00:29:17.520 --> 00:29:20.200]  當年滕牧師是北宣
[00:29:20.200 --> 00:29:21.960]  李牧師是西宣
[00:29:21.960 --> 00:29:24.800]  他們就很熱心的推動教會
[00:29:24.800 --> 00:29:26.400]  開很多的分堂
[00:29:26.400 --> 00:29:30.800]  所以上一個世紀宣導會的堂會的數字
[00:29:30.800 --> 00:29:32.800]  是不斷的增長
[00:29:32.800 --> 00:29:36.880]  這兩位牧者功不可沒
[00:29:36.880 --> 00:29:38.320]  但你們要記得
[00:29:38.320 --> 00:29:40.760]  我今早就想告訴大家
[00:29:40.760 --> 00:29:46.880]  李飛吾牧師的身世是非常之的可憐
[00:29:46.880 --> 00:29:48.440]  為什麼
[00:29:48.440 --> 00:29:50.920]  因為
[00:29:50.920 --> 00:29:53.680]  因為他是一個孤兒
[00:29:53.680 --> 00:29:55.760]  他流落街童
[00:29:55.760 --> 00:29:58.680]  流落街童沒有人理他
[00:29:58.680 --> 00:30:02.640]  當時候的中國兵荒馬亂
[00:30:02.640 --> 00:30:06.320]  但是上帝就興起一個西教士
[00:30:06.320 --> 00:30:10.000]  叫做何義思孫教士
[00:30:10.000 --> 00:30:14.560]  他在街頭見到很多的孤兒
[00:30:14.560 --> 00:30:18.680]  他的心是很不忍心
[00:30:18.680 --> 00:30:20.400]  就將這些孤兒
[00:30:20.400 --> 00:30:27.480]  一個一個將他們撿回家裡養活他們
[00:30:27.480 --> 00:30:29.920]  去培訓他們
[00:30:29.920 --> 00:30:32.680]  誰不知就被何教士
[00:30:32.680 --> 00:30:37.040]  撿了一個李飛吾牧師出來
[00:30:37.040 --> 00:30:40.040]  丙子母們
[00:30:40.040 --> 00:30:41.480]  你知道嗎
[00:30:41.480 --> 00:30:43.280]  李飛吾牧師之後
[00:30:43.280 --> 00:30:48.560]  就是李師敬牧師
[00:30:48.560 --> 00:30:52.040]  我相信何教士沒有發過夢
[00:30:52.040 --> 00:30:54.560]  他栽培的人
[00:30:54.560 --> 00:30:58.400]  將來會成為教會一個重要的人物
[00:30:58.400 --> 00:31:01.440]  是被上帝大大的使用
[00:31:01.440 --> 00:31:03.560]  正如當年的巴拿巴
[00:31:03.560 --> 00:31:06.720]  沒有想過他培訓這個掃羅
[00:31:06.720 --> 00:31:08.760]  原來後來這個掃羅
[00:31:08.760 --> 00:31:12.960]  保羅成為了教會的屬靈巨人
[00:31:12.960 --> 00:31:14.200]  厲不厲害
[00:31:14.200 --> 00:31:16.240]  丙子母們
[00:31:16.240 --> 00:31:19.640]  今早在我講到結束的時候
[00:31:19.640 --> 00:31:21.160]  丙子母們
[00:31:21.160 --> 00:31:25.080]  記得上帝今天都可以使用你
[00:31:25.080 --> 00:31:27.520]  可能你和巴拿巴差不多
[00:31:27.520 --> 00:31:29.000]  直直無名
[00:31:29.000 --> 00:31:30.480]  沒什麼人認識你
[00:31:30.480 --> 00:31:32.320]  不過上帝要用你
[00:31:32.320 --> 00:31:35.600]  用你的手用你的口去關懷
[00:31:35.600 --> 00:31:39.720]  去栽培去培訓你身邊的人
[00:31:39.720 --> 00:31:42.800]  可能是教會的初信丙子母
[00:31:42.800 --> 00:31:47.440]  可能是你職場裏面的初信的同事
[00:31:47.440 --> 00:31:49.920]  只要你肯去關心他
[00:31:49.920 --> 00:31:51.840]  你肯去栽培他
[00:31:51.840 --> 00:31:53.680]  你肯去培訓他
[00:31:53.680 --> 00:31:57.120]  有一天你手所培訓的人
[00:31:57.120 --> 00:31:59.880]  可能是一個屬靈的巨人
[00:31:59.880 --> 00:32:01.360]  你相信嗎
[00:32:01.360 --> 00:32:02.600]  丙子母們
[00:32:02.600 --> 00:32:05.400]  神的工作很奇妙的
[00:32:05.400 --> 00:32:10.240]  令我們拍案叫絕
[00:32:10.240 --> 00:32:12.600]  最近全世界的人
[00:32:12.600 --> 00:32:14.320]  包括香港人
[00:32:14.320 --> 00:32:15.880]  都有一個熱潮
[00:32:15.880 --> 00:32:16.960]  就是什麼呢
[00:32:16.960 --> 00:32:22.560]  大家就是很喜歡去用ChartGPT
[00:32:22.560 --> 00:32:25.760]  當中有沒有人在用ChartGPT
[00:32:25.760 --> 00:32:27.440]  我相信你們都在用
[00:32:27.440 --> 00:32:29.080]  這個高手來的
[00:32:29.080 --> 00:32:31.360]  很厲害的
[00:32:31.360 --> 00:32:32.800]  厲害到不得了
[00:32:32.800 --> 00:32:34.840]  你要找的任何資料
[00:32:34.840 --> 00:32:36.720]  你要找的任何的文章
[00:32:36.720 --> 00:32:38.000]  任何的分析
[00:32:38.000 --> 00:32:39.400]  一分鐘之後
[00:32:39.400 --> 00:32:41.040]  給不給到答案給你
[00:32:41.040 --> 00:32:42.560]  給到答案給你
[00:32:42.560 --> 00:32:44.120]  所以有人會問
[00:32:44.120 --> 00:32:46.840]  人工智能從今之後
[00:32:46.840 --> 00:32:49.960]  會不會取代我們人類呢
[00:32:49.960 --> 00:32:51.640]  丙子母們
[00:32:51.640 --> 00:32:54.840]  今早我想給你一個確實的答案
[00:32:54.840 --> 00:32:56.720]  就是ChartGPT
[00:32:56.720 --> 00:32:58.240]  怎樣的高手
[00:32:58.240 --> 00:33:00.320]  怎樣的勁法都好
[00:33:00.320 --> 00:33:01.920]  你要記得
[00:33:01.920 --> 00:33:06.800]  生命師傅是不能夠被替代的
[00:33:06.800 --> 00:33:09.080]  大家認同嗎
[00:33:09.080 --> 00:33:11.640]  我們低頭祈禱
[00:33:13.520 --> 00:33:15.440]  親愛主多謝祢
[00:33:15.440 --> 00:33:16.560]  祢的說話
[00:33:16.560 --> 00:33:18.200]  就是我們腳前的燈
[00:33:18.200 --> 00:33:20.160]  路上的光
[00:33:20.160 --> 00:33:24.240]  多謝祢選擇了巴拿巴
[00:33:24.240 --> 00:33:26.680]  雖然祂是平平
[00:33:26.680 --> 00:33:28.600]  很平凡的一個人
[00:33:28.600 --> 00:33:31.440]  但祂的手上所栽培的
[00:33:31.440 --> 00:33:34.560]  竟然是一個屬靈的巨人
[00:33:34.560 --> 00:33:36.960]  天父祢使用我們弟兄姊妹
[00:33:36.960 --> 00:33:38.080]  使用我們
[00:33:38.080 --> 00:33:42.960]  讓我們都願意成為別人的生命師傅
[00:33:42.960 --> 00:33:46.800]  去關心去栽培有需要的人
[00:33:46.800 --> 00:33:48.480]  求祝福我們
[00:33:48.480 --> 00:33:50.160]  帶領我們的福事
[00:33:50.160 --> 00:33:52.360]  奉耶穌的名求
[00:33:52.360 --> 00:33:53.800]  阿們
