
[00:00:00.000 --> 00:00:02.000]  好,繼續賣關子
[00:16:08.800 --> 00:16:11.800]  所以其實聽道是信仰的一部份
[00:16:11.800 --> 00:16:14.800]  大家好好坐在這裏聽講道
[00:16:14.800 --> 00:16:16.800]  但其實吃飯都很重要
[00:16:16.800 --> 00:16:19.800]  吃飯是生活的一部份
[00:16:19.800 --> 00:16:22.800]  雅各書跟我們說
[00:16:22.800 --> 00:16:23.800]  只要你們要行道
[00:16:23.800 --> 00:16:25.800]  不要單單聽道
[00:16:25.800 --> 00:16:27.800]  自己欺控自己
[00:16:27.800 --> 00:16:31.800]  所以其實信仰要結合在實際的生活上
[00:16:31.800 --> 00:16:35.800]  耶穌叫我們要活出所聽的道
[00:16:35.800 --> 00:16:37.800]  耶穌自己親自就是這樣
[00:16:37.800 --> 00:16:38.800]  他自己的需要
[00:16:38.800 --> 00:16:39.800]  他可以放下
[00:16:39.800 --> 00:16:41.800]  他可以寫記
[00:16:41.800 --> 00:16:45.800]  耶穌的憐憫是一個憐憫我們的主
[00:16:45.800 --> 00:16:46.800]  弟兄姊妹
[00:16:46.800 --> 00:16:47.800]  我們的需要
[00:16:47.800 --> 00:16:49.800]  我很肯定地告訴你們
[00:16:49.800 --> 00:16:50.800]  耶穌不會看不到
[00:16:50.800 --> 00:16:53.800]  他不會坐視不理
[00:16:53.800 --> 00:16:56.800]  他不單止注重我們屬靈方面
[00:16:56.800 --> 00:16:58.800]  在真理上的需要
[00:16:58.800 --> 00:17:01.800]  在聖經裏面的慰養
[00:17:01.800 --> 00:17:02.800]  不是每一次都是回來聽道
[00:17:02.800 --> 00:17:07.800]  他更加同樣地注重我們身體方面的需要
[00:17:07.800 --> 00:17:08.800]  他會醫治我們的疾病
[00:17:08.800 --> 00:17:10.800]  他會令我們飽足
[00:17:10.800 --> 00:17:11.800]  接下來六月三十日
[00:17:11.800 --> 00:17:14.800]  教會有一個為病患者祈禱的祈禱會
[00:17:14.800 --> 00:17:15.800]  星期三
[00:17:15.800 --> 00:17:17.800]  如果你認識你自己的需要
[00:17:17.800 --> 00:17:19.800]  或者你的家人有需要
[00:17:19.800 --> 00:17:21.800]  將他們帶到耶穌面前
[00:17:21.800 --> 00:17:26.800]  我們弟兄姊妹會同心為這些病者一起祈禱
[00:17:26.800 --> 00:17:31.800]  耶穌就是一個看顧我們全人的需要的神
[00:17:31.800 --> 00:17:33.800]  告訴弟兄姊妹
[00:17:33.800 --> 00:17:34.800]  除了耶穌之外
[00:17:34.800 --> 00:17:36.800]  其實你不要去其他地方
[00:17:36.800 --> 00:17:39.800]  你不需要去其他地方找到滿足
[00:17:39.800 --> 00:17:42.800]  唯有耶穌基督給你滿足
[00:17:42.800 --> 00:17:45.800]  所以我們記住不要將我們的信仰
[00:17:45.800 --> 00:17:47.800]  和我們的生活分離
[00:17:47.800 --> 00:17:48.800]  分割
[00:17:48.800 --> 00:17:50.800]  不要回來我們只是想著聽道
[00:17:50.800 --> 00:17:51.800]  聽道 聽道 聽道
[00:17:51.800 --> 00:17:52.800]  聽道 聽道 聽道
[00:17:52.800 --> 00:17:54.800]  傳流在這裡
[00:17:54.800 --> 00:17:56.800]  我們要將我們的生活
[00:17:56.800 --> 00:17:59.800]  不要出去就仍然繼續用我們自己的方法去行事
[00:17:59.800 --> 00:18:01.800]  用我們自己的方法去生活
[00:18:01.800 --> 00:18:04.800]  我們要將信仰結合在我們的生活上
[00:18:04.800 --> 00:18:06.800]  將我們的困難交給耶穌
[00:18:06.800 --> 00:18:08.800]  我們傳言的交託
[00:18:08.800 --> 00:18:13.800]  就讓我們能夠領受到 經歷到神很大的祝福
[00:18:13.800 --> 00:18:15.800]  這是第一點
[00:18:15.800 --> 00:18:17.800]  我們的耶穌是一個寫記
[00:18:17.800 --> 00:18:19.800]  有憐憫我們的人
[00:18:19.800 --> 00:18:20.800]  講完耶穌
[00:18:20.800 --> 00:18:24.800]  第二點就和你和我有關
[00:18:24.800 --> 00:18:25.800]  更加有關
[00:18:25.800 --> 00:18:26.800]  滿途
[00:18:26.800 --> 00:18:29.800]  滿途小信 但參與
[00:18:29.800 --> 00:18:32.800]  重點是「但」字
[00:18:32.800 --> 00:18:34.800]  小信 但參與
[00:18:34.800 --> 00:18:36.800]  經文十四章十六十七節
[00:18:36.800 --> 00:18:38.800]  耶穌對他們說
[00:18:38.800 --> 00:18:39.800]  不用他們去
[00:18:39.800 --> 00:18:41.800]  你們給他們吃吧
[00:18:41.800 --> 00:18:42.800]  滿途說
[00:18:42.800 --> 00:18:45.800]  我們這裡只有五個餅 兩條魚
[00:18:45.800 --> 00:18:49.800]  這個正正就是我預備這個訊息的主題
[00:18:49.800 --> 00:18:50.800]  不用他們去
[00:18:50.800 --> 00:18:53.800]  你們給他們吃吧
[00:18:53.800 --> 00:18:55.800]  耶穌說的
[00:18:55.800 --> 00:18:56.800]  耶穌 耶穌
[00:18:56.800 --> 00:18:59.800]  會不會過份了一點呢
[00:18:59.800 --> 00:19:00.800]  耶穌你是神
[00:19:00.800 --> 00:19:03.800]  你應該體察整個的環境
[00:19:03.800 --> 00:19:04.800]  整個的局勢
[00:19:04.800 --> 00:19:07.800]  當時究竟有多麼的虛幻
[00:19:07.800 --> 00:19:08.800]  多麼的精彩
[00:19:08.800 --> 00:19:11.800]  耶穌 你們不是這麼「堅」吧
[00:19:11.800 --> 00:19:14.800]  這是不是信徒滿途的想法呢
[00:19:14.800 --> 00:19:15.800]  可能是
[00:19:15.800 --> 00:19:18.800]  在當中學習了有三個心態
[00:19:18.800 --> 00:19:20.800]  侍奉的心態
[00:19:20.800 --> 00:19:22.800]  第一個心態
[00:19:22.800 --> 00:19:24.800]  天都快黑了
[00:19:24.800 --> 00:19:26.800]  荒郊野嶺
[00:19:26.800 --> 00:19:28.800]  過了晚飯時間
[00:19:28.800 --> 00:19:29.800]  怎麼辦 耶穌
[00:19:29.800 --> 00:19:31.800]  沒辦法
[00:19:31.800 --> 00:19:34.800]  不如讓眾人離去
[00:19:34.800 --> 00:19:39.800]  各自到村子給自己買食物
[00:19:39.800 --> 00:19:40.800]  像我們這樣
[00:19:40.800 --> 00:19:41.800]  在這裡開完一個
[00:19:41.800 --> 00:19:44.800]  坐滿了人的聚會之後
[00:19:44.800 --> 00:19:45.800]  怎麼辦
[00:19:45.800 --> 00:19:46.800]  大家散去吧
[00:19:46.800 --> 00:19:47.800]  附近那麼多食物
[00:19:47.800 --> 00:19:49.800]  大坑那麼多餐廳
[00:19:49.800 --> 00:19:51.800]  附近又有墨記
[00:19:51.800 --> 00:19:52.800]  又有KFC
[00:19:52.800 --> 00:19:54.800]  又有那麼多茶餐廳
[00:19:54.800 --> 00:19:55.800]  自己搞定吧
[00:19:55.800 --> 00:19:56.800]  理性告訴我們
[00:19:56.800 --> 00:20:00.800]  叫各人按著自己的方法去解決問題
[00:20:00.800 --> 00:20:01.800]  有沒有潮州人
[00:20:01.800 --> 00:20:03.800]  我們經常說的潮州音樂
[00:20:03.800 --> 00:20:05.800]  自己顧自己
[00:20:05.800 --> 00:20:08.800]  自己顧自己
[00:20:08.800 --> 00:20:11.800]  又看看約翰福音
[00:20:11.800 --> 00:20:12.800]  在這個神蹟裡面
[00:20:12.800 --> 00:20:15.800]  耶穌和其中一個門徒肥力的對話
[00:20:15.800 --> 00:20:17.800]  耶穌舉目看見許多人來
[00:20:17.800 --> 00:20:18.800]  就對肥力說
[00:20:18.800 --> 00:20:21.800]  我們從哪裡買餅叫這些人吃呢
[00:20:21.800 --> 00:20:24.800]  他說者說是要考驗肥力
[00:20:24.800 --> 00:20:26.800]  他自己原知道要怎樣做
[00:20:26.800 --> 00:20:29.800]  他自己原知要怎樣做
[00:20:29.800 --> 00:20:30.800]  耶穌知道萬事
[00:20:30.800 --> 00:20:32.800]  但是他問肥力
[00:20:32.800 --> 00:20:35.800]  我們去哪裡買餅給大家吃
[00:20:35.800 --> 00:20:37.800]  肥力怎樣回答他呢
[00:20:37.800 --> 00:20:38.800]  肥力說
[00:20:38.800 --> 00:20:40.800]  肥力沒有回答耶穌
[00:20:40.800 --> 00:20:41.800]  肥力問非所答
[00:20:41.800 --> 00:20:43.800]  肥力的回答是什麼
[00:20:43.800 --> 00:20:45.800]  他說二百個銀幣的餅
[00:20:45.800 --> 00:20:49.800]  都不夠他們吃一點點
[00:20:49.800 --> 00:20:53.800]  耶穌問他去哪裡買餅給他們吃
[00:20:53.800 --> 00:20:59.800]  耶穌有耶穌問他有自己想說自己的話
[00:20:59.800 --> 00:21:02.800]  因為當時他很理性去想這件事
[00:21:02.800 --> 00:21:06.800]  二百個銀幣大概等於一個正常人
[00:21:06.800 --> 00:21:09.800]  大概三分之二年的人工
[00:21:09.800 --> 00:21:11.800]  即是八個月的人工
[00:21:11.800 --> 00:21:14.800]  肥力去深想他自己有個想法
[00:21:14.800 --> 00:21:15.800]  有沒有哪個傻子
[00:21:15.800 --> 00:21:19.800]  肯即時拿到八個月的人工出來
[00:21:19.800 --> 00:21:20.800]  這是他第一個想法
[00:21:20.800 --> 00:21:22.800]  第二個想法他再說
[00:21:22.800 --> 00:21:24.800]  就算是有
[00:21:24.800 --> 00:21:27.800]  都不夠這裡這麼多人吃一點點
[00:21:27.800 --> 00:21:29.800]  其實隨便給他們吃
[00:21:29.800 --> 00:21:32.800]  他們都不會欣賞的
[00:21:32.800 --> 00:21:34.800]  所以他有兩個想法
[00:21:34.800 --> 00:21:37.800]  所以大家可能都點頭
[00:21:37.800 --> 00:21:39.800]  肥力很理性很正路
[00:21:39.800 --> 00:21:42.800]  他想的非常合理
[00:21:42.800 --> 00:21:44.800]  但是他錯過了一件事
[00:21:44.800 --> 00:21:45.800]  我們經常說的
[00:21:45.800 --> 00:21:47.800]  耶穌在大廳
[00:21:47.800 --> 00:21:52.800]  他沒有想到他們所處的是主在當中的
[00:21:52.800 --> 00:21:54.800]  一個屬靈的信心群體
[00:21:54.800 --> 00:21:56.800]  他沒有想到這件事
[00:21:56.800 --> 00:22:00.800]  繼續用自己的理性去思考
[00:22:00.800 --> 00:22:02.800]  而侍奉心態第二
[00:22:02.800 --> 00:22:04.800]  有另一個門徒叫安德烈
[00:22:04.800 --> 00:22:05.800]  安德烈的心
[00:22:05.800 --> 00:22:08.800]  安德烈有一個優點
[00:22:08.800 --> 00:22:10.800]  有一個特色
[00:22:10.800 --> 00:22:12.800]  他很喜歡將人帶到耶穌面前
[00:22:12.800 --> 00:22:15.800]  他曾經帶過自己的兄弟西門彼得
[00:22:15.800 --> 00:22:17.800]  去到耶穌的面前
[00:22:17.800 --> 00:22:18.800]  這次同樣地
[00:22:18.800 --> 00:22:20.800]  他也帶了一個小孩子
[00:22:20.800 --> 00:22:22.800]  來到耶穌的面前
[00:22:22.800 --> 00:22:24.800]  約翰福音六章八至九節說
[00:22:24.800 --> 00:22:28.800]  有一個門徒就是西門彼得的弟弟安德烈
[00:22:28.800 --> 00:22:29.800]  對耶穌說
[00:22:29.800 --> 00:22:31.800]  這裡有一個孩子
[00:22:31.800 --> 00:22:34.800]  帶著五個大麥餅和兩條魚
[00:22:34.800 --> 00:22:38.800]  但是分給這麼多人還算什麼呢
[00:22:38.800 --> 00:22:40.800]  安德烈啊安德烈
[00:22:40.800 --> 00:22:41.800]  你做就做吧
[00:22:41.800 --> 00:22:44.800]  為什麼總是要多一句話呢
[00:22:44.800 --> 00:22:45.800]  我們是不是這樣的人呢
[00:22:45.800 --> 00:22:48.800]  總是要給耶穌一些說話
[00:22:48.800 --> 00:22:54.800]  但是分給這麼多人還算什麼呢
[00:22:54.800 --> 00:22:55.800]  安德烈就是這樣
[00:22:55.800 --> 00:22:57.800]  他看到有一個小朋友
[00:22:57.800 --> 00:22:58.800]  有一點點的食物
[00:22:58.800 --> 00:23:00.800]  他心想其實也沒什麼用
[00:23:00.800 --> 00:23:03.800]  但是按著他的特性
[00:23:03.800 --> 00:23:06.800]  他就很喜歡做耶穌的橋樑
[00:23:06.800 --> 00:23:09.800]  就將人帶到耶穌的面前
[00:23:09.800 --> 00:23:13.800]  看看耶穌有沒有辦法
[00:23:13.800 --> 00:23:16.800]  我很想大家思考一下
[00:23:16.800 --> 00:23:20.800]  其實不知道門徒當時有沒有讀過先知書呢
[00:23:20.800 --> 00:23:24.800]  有沒有聽過以利沙的經歷呢
[00:23:24.800 --> 00:23:26.800]  就算沒有也不要緊
[00:23:26.800 --> 00:23:28.800]  我想一件事我們很肯定
[00:23:28.800 --> 00:23:30.800]  他們是一起去喝的
[00:23:30.800 --> 00:23:33.800]  他們見證過耶穌水變酒的神蹟
[00:23:33.800 --> 00:23:36.800]  但是為什麼當有困難發生的時候
[00:23:36.800 --> 00:23:38.800]  耶穌明明在身邊的時候
[00:23:38.800 --> 00:23:42.800]  他們還是用這裡去思考呢
[00:23:42.800 --> 00:23:44.800]  弟兄姊妹我們是不是一樣呢
[00:23:44.800 --> 00:23:46.800]  我們自己或者我
[00:23:46.800 --> 00:23:47.800]  我說的是我自己
[00:23:47.800 --> 00:23:50.800]  我不排除其實理性邏輯的分析
[00:23:50.800 --> 00:23:52.800]  是可以解決問題的
[00:23:52.800 --> 00:23:56.800]  但是是不是可以解決所有的問題呢
[00:23:56.800 --> 00:23:58.800]  我們人很有限的
[00:23:58.800 --> 00:24:01.800]  我們的理性我們的邏輯其實很有限的
[00:24:01.800 --> 00:24:03.800]  其實信仰信耶穌
[00:24:03.800 --> 00:24:06.800]  是幫我們去超越了理性
[00:24:06.800 --> 00:24:08.800]  將我們提升到去耶穌那裡
[00:24:08.800 --> 00:24:10.800]  耶穌是一個無限的神
[00:24:10.800 --> 00:24:13.800]  但是我們很多時候用了我們的理性
[00:24:13.800 --> 00:24:15.800]  用了我們的邏輯去框架我們的耶穌
[00:24:15.800 --> 00:24:19.800]  甚至我們用理性邏輯來分析我們的耶穌
[00:24:19.800 --> 00:24:20.800]  我想告訴大家
[00:24:20.800 --> 00:24:23.800]  耶穌不是給我們分析的
[00:24:23.800 --> 00:24:26.800]  耶穌是給我們用心去感受
[00:24:26.800 --> 00:24:31.800]  用心去經歷的弟兄姊妹
[00:24:31.800 --> 00:24:32.800]  第三個心態
[00:24:32.800 --> 00:24:33.800]  去到第三個心態了
[00:24:33.800 --> 00:24:34.800]  小朋友出場了
[00:24:34.800 --> 00:24:36.800]  很可愛的小朋友
[00:24:36.800 --> 00:24:38.800]  帶著五餅二魚
[00:24:38.800 --> 00:24:40.800]  其實我們也不要去想
[00:24:40.800 --> 00:24:43.800]  小朋友很有委婉
[00:24:43.800 --> 00:24:44.800]  他將自己所有獻上了
[00:24:44.800 --> 00:24:46.800]  於是交給耶穌
[00:24:46.800 --> 00:24:48.800]  希望告訴耶穌
[00:24:48.800 --> 00:24:50.800]  你幫我幫其他人吧
[00:24:50.800 --> 00:24:53.800]  其實小朋友的心很單純
[00:24:53.800 --> 00:24:54.800]  很簡單
[00:24:54.800 --> 00:24:57.800]  其實他背著一個袋子
[00:24:57.800 --> 00:25:00.800]  媽媽給了他一些小吃
[00:25:00.800 --> 00:25:03.800]  帶著小吃去找耶穌老師
[00:25:03.800 --> 00:25:05.800]  耶穌老師就說聖經故事
[00:25:05.800 --> 00:25:08.800]  醫治走來走去很忙
[00:25:08.800 --> 00:25:09.800]  為什麼說了這麼久
[00:25:09.800 --> 00:25:11.800]  他都沒有吃過東西
[00:25:11.800 --> 00:25:13.800]  那怎麼辦呢
[00:25:13.800 --> 00:25:15.800]  於是他就見到耶穌有教導
[00:25:15.800 --> 00:25:17.800]  又醫治又辛苦
[00:25:17.800 --> 00:25:18.800]  又沒有東西吃
[00:25:18.800 --> 00:25:21.800]  於是爸爸媽媽教什麼
[00:25:21.800 --> 00:25:23.800]  分享
[00:25:23.800 --> 00:25:25.800]  跟耶穌老師分享
[00:25:25.800 --> 00:25:29.800]  於是他就是一個這麼單純的出發點
[00:25:29.800 --> 00:25:30.800]  我相信
[00:25:30.800 --> 00:25:33.800]  就是這樣卻配合了耶穌老師
[00:25:33.800 --> 00:25:36.800]  去成就了一個餵飽萬人的神蹟
[00:25:36.800 --> 00:25:41.800]  弟兄姊妹
[00:25:41.800 --> 00:25:42.800]  所以聖經裡面說
[00:25:42.800 --> 00:25:44.800]  耶穌親自自己說的
[00:25:44.800 --> 00:25:47.800]  讓孩子來到我的面前
[00:25:47.800 --> 00:25:50.800]  因為天國裡面正是這樣的人
[00:25:50.800 --> 00:25:53.800]  孩子的心是耶穌所喜悅的
[00:25:53.800 --> 00:25:56.800]  說到這裡
[00:25:56.800 --> 00:25:58.800]  通常我自己以往
[00:25:58.800 --> 00:26:01.800]  就會開始做一個結論
[00:26:01.800 --> 00:26:03.800]  這個故事教訓我們
[00:26:03.800 --> 00:26:06.800]  不要學那兩個門徒
[00:26:06.800 --> 00:26:08.800]  要學小孩子
[00:26:08.800 --> 00:26:10.800]  但是這次預備
[00:26:10.800 --> 00:26:12.800]  神給了我一個新的體會
[00:26:12.800 --> 00:26:14.800]  在耶穌的眼中
[00:26:14.800 --> 00:26:15.800]  祂每一個都喜悅
[00:26:15.800 --> 00:26:17.800]  祂每一個都欣賞
[00:26:17.800 --> 00:26:19.800]  不在於對還是錯
[00:26:19.800 --> 00:26:23.800]  不在於有多少
[00:26:23.800 --> 00:26:25.800]  其實那些門徒
[00:26:25.800 --> 00:26:26.800]  你看到他們
[00:26:26.800 --> 00:26:28.800]  最少他們都肯參與
[00:26:28.800 --> 00:26:30.800]  最少他們都肯想
[00:26:30.800 --> 00:26:32.800]  雖然想出來的東西
[00:26:32.800 --> 00:26:35.800]  未必在我們說是合適的
[00:26:35.800 --> 00:26:39.800]  但是他們的願意
[00:26:39.800 --> 00:26:41.800]  是耶穌所喜悅的
[00:26:41.800 --> 00:26:42.800]  安德烈
[00:26:42.800 --> 00:26:44.800]  他縱然帶著小朋友
[00:26:44.800 --> 00:26:46.800]  一直在那裡嘰哩咕嚕
[00:26:46.800 --> 00:26:47.800]  沒什麼用的
[00:26:47.800 --> 00:26:48.800]  隨便吧
[00:26:48.800 --> 00:26:50.800]  但起碼他有行動
[00:26:50.800 --> 00:26:52.800]  再不說那個小朋友
[00:26:52.800 --> 00:26:54.800]  他願意將他僅有的小吃
[00:26:54.800 --> 00:26:57.800]  跟耶穌老師分享
[00:26:57.800 --> 00:27:00.800]  這個我相信
[00:27:00.800 --> 00:27:02.800]  不是分對錯
[00:27:02.800 --> 00:27:04.800]  不是分好還是不好
[00:27:04.800 --> 00:27:05.800]  在神的眼中
[00:27:05.800 --> 00:27:06.800]  每一個都喜悅
[00:27:06.800 --> 00:27:08.800]  因為他們每一個都願意
[00:27:08.800 --> 00:27:10.800]  走出一步
[00:27:10.800 --> 00:27:15.800]  他們願意幫忙解決問題
[00:27:15.800 --> 00:27:16.800]  耶穌就是很喜悅
[00:27:16.800 --> 00:27:18.800]  我們想將學到的道
[00:27:18.800 --> 00:27:20.800]  走出來
[00:27:20.800 --> 00:27:21.800]  很想告訴大家
[00:27:21.800 --> 00:27:22.800]  其實我們所做的
[00:27:22.800 --> 00:27:24.800]  或者我們所說的
[00:27:24.800 --> 00:27:25.800]  一定不會完美
[00:27:25.800 --> 00:27:27.800]  因為沒有人會完美
[00:27:27.800 --> 00:27:29.800]  唯有耶穌才是完美的那個
[00:27:29.800 --> 00:27:31.800]  重點不是在於
[00:27:31.800 --> 00:27:33.800]  我們能夠獻出來的
[00:27:33.800 --> 00:27:34.800]  有多少
[00:27:34.800 --> 00:27:35.800]  我們的質素有多高
[00:27:35.800 --> 00:27:38.800]  或者我們做出來的是對還是錯
[00:27:38.800 --> 00:27:40.800]  而是當我們願意
[00:27:40.800 --> 00:27:41.800]  走出這一步的時候
[00:27:41.800 --> 00:27:43.800]  我們就可以參與在耶穌
[00:27:43.800 --> 00:27:47.800]  看到耶穌的能力有多大
[00:27:47.800 --> 00:27:49.800]  所以也是在舊陣時的我
[00:27:49.800 --> 00:27:51.800]  我就會五餅而喻
[00:27:51.800 --> 00:27:52.800]  五餅而喻
[00:27:52.800 --> 00:27:55.800]  四圍抄不同的《釋經》書
[00:27:55.800 --> 00:27:56.800]  看看五和二
[00:27:56.800 --> 00:27:59.800]  有沒有什麼特別的屬靈意義
[00:27:59.800 --> 00:28:02.800]  但是我現在學習的是
[00:28:02.800 --> 00:28:04.800]  我相信就算只有一個餅
[00:28:04.800 --> 00:28:05.800]  一條魚
[00:28:05.800 --> 00:28:06.800]  給到耶穌
[00:28:06.800 --> 00:28:07.800]  去到耶穌的面前
[00:28:07.800 --> 00:28:09.800]  他一樣可以成就他的神蹟
[00:28:09.800 --> 00:28:10.800]  同意的話
[00:28:10.800 --> 00:28:13.800]  我們一起說阿們吧
[00:28:13.800 --> 00:28:14.800]  所以其實後來
[00:28:14.800 --> 00:28:17.800]  耶穌在事情過去之後
[00:28:17.800 --> 00:28:20.800]  去到第十六章八至十節的時候
[00:28:20.800 --> 00:28:23.800]  他有教導門徒重提這件事
[00:28:23.800 --> 00:28:25.800]  我們一起看這段經文
[00:28:25.800 --> 00:28:27.800]  「你們這些小信的人
[00:28:27.800 --> 00:28:30.800]  不記得五個餅分給五千人
[00:28:30.800 --> 00:28:34.800]  又收拾了多少個男子的零碎嗎?
[00:28:34.800 --> 00:28:37.800]  也不記得七個餅分給四千人
[00:28:37.800 --> 00:28:41.800]  又收拾了多少個康子的零碎嗎?」
[00:28:41.800 --> 00:28:44.800]  我們就好像那些以色列人一樣
[00:28:44.800 --> 00:28:47.800]  很多時候我們不是不信
[00:28:47.800 --> 00:28:48.800]  但是我們是小信
[00:28:48.800 --> 00:28:50.800]  正如耶穌這樣說
[00:28:50.800 --> 00:28:53.800]  很多時候我們說我們自己信
[00:28:53.800 --> 00:28:54.800]  但是更多的時間
[00:28:54.800 --> 00:28:57.800]  我們是用自己的主觀的經驗
[00:28:57.800 --> 00:28:59.800]  主觀的判斷去行事
[00:28:59.800 --> 00:29:01.800]  在我們人體
[00:29:01.800 --> 00:29:03.800]  很多東西都不夠的
[00:29:03.800 --> 00:29:05.800]  其實很多東西都不行的
[00:29:05.800 --> 00:29:06.800]  一定不行的
[00:29:06.800 --> 00:29:10.800]  但是我們願意轉眼仰望耶穌
[00:29:10.800 --> 00:29:13.800]  耶穌看的卻是綽綽有餘
[00:29:13.800 --> 00:29:15.800]  只要我們願意走出來
[00:29:15.800 --> 00:29:18.800]  耶穌說我們將我們的僅有獻給祂
[00:29:18.800 --> 00:29:20.800]  祂就會使用
[00:29:20.800 --> 00:29:23.800]  有一句經文特別造就我
[00:29:23.800 --> 00:29:26.800]  在《馬可福音》九章
[00:29:26.800 --> 00:29:30.800]  是一個帶著兒子去找耶穌的爸爸
[00:29:30.800 --> 00:29:32.800]  和耶穌的對話
[00:29:32.800 --> 00:29:34.800]  大家對這段經文很熟悉
[00:29:34.800 --> 00:29:36.800]  耶穌就和這個爸爸說
[00:29:36.800 --> 00:29:40.800]  「你若能信,再信的人凡事都能」
[00:29:40.800 --> 00:29:41.800]  耶穌說
[00:29:41.800 --> 00:29:42.800]  但是很多時候
[00:29:42.800 --> 00:29:44.800]  我們看完這半段聖經的時候
[00:29:44.800 --> 00:29:45.800]  就說
[00:29:45.800 --> 00:29:47.800]  「你說就說」
[00:29:47.800 --> 00:29:48.800]  都不知道是不是
[00:29:48.800 --> 00:29:50.800]  但是我很欣賞的是
[00:29:50.800 --> 00:29:54.800]  這個爸爸很真誠地對耶穌回答
[00:29:54.800 --> 00:29:55.800]  就是說
[00:29:55.800 --> 00:30:00.800]  「我信,但我信不足,求主幫助」
[00:30:00.800 --> 00:30:02.800]  各位弟兄姊妹
[00:30:02.800 --> 00:30:05.800]  我們不是每一個都是
[00:30:05.800 --> 00:30:06.800]  當我們缺了志之後
[00:30:06.800 --> 00:30:08.800]  突然間就信心爆棚
[00:30:08.800 --> 00:30:10.800]  我們完全沒有恐懼
[00:30:10.800 --> 00:30:11.800]  我們沒有畏懼
[00:30:11.800 --> 00:30:12.800]  我們沒有擔心
[00:30:12.800 --> 00:30:14.800]  我們有很多
[00:30:14.800 --> 00:30:15.800]  但是
[00:30:15.800 --> 00:30:17.800]  這個爸爸
[00:30:17.800 --> 00:30:19.800]  就代表了我的心聲
[00:30:19.800 --> 00:30:22.800]  我信我的主
[00:30:22.800 --> 00:30:23.800]  但我信不足
[00:30:23.800 --> 00:30:26.800]  我求我的主去幫助我
[00:30:26.800 --> 00:30:27.800]  這是第二點
[00:30:27.800 --> 00:30:29.800]  「門徒小信,但參與」
[00:30:29.800 --> 00:30:30.800]  第三
[00:30:30.800 --> 00:30:32.800]  終於去到神跡的發生了
[00:30:32.800 --> 00:30:35.800]  「人群聚集和倚靠」
[00:30:35.800 --> 00:30:36.800]  敏感的話題
[00:30:36.800 --> 00:30:39.800]  「人群聚集和倚靠」
[00:30:39.800 --> 00:30:41.800]  十四章十九至二十一節
[00:30:41.800 --> 00:30:42.800]  「於是他吩咐」
[00:30:42.800 --> 00:30:43.800]  不讀了
[00:30:43.800 --> 00:30:44.800]  因為時間的關係
[00:30:44.800 --> 00:30:45.800]  剛才讀了很多次
[00:30:45.800 --> 00:30:47.800]  不讀了
[00:30:47.800 --> 00:30:48.800]  但是
[00:30:48.800 --> 00:30:50.800]  outline出來的重點是
[00:30:50.800 --> 00:30:51.800]  「耶穌望天祝福」
[00:30:51.800 --> 00:30:52.800]  「抹餅」
[00:30:52.800 --> 00:30:53.800]  「遞給門徒」
[00:30:53.800 --> 00:30:54.800]  「門徒又遞給眾人」
[00:30:54.800 --> 00:30:56.800]  「眾人吃了就飽了」
[00:30:56.800 --> 00:30:58.800]  「而且剩下十二個籃子」
[00:30:58.800 --> 00:31:00.800]  其實這個行動
[00:31:00.800 --> 00:31:02.800]  這個一連串的行動
[00:31:02.800 --> 00:31:03.800]  其實不是很新奇的東西
[00:31:03.800 --> 00:31:06.800]  其實當時猶太人用餐
[00:31:06.800 --> 00:31:08.800]  是一個一家之主的帶領
[00:31:08.800 --> 00:31:10.800]  他會帶領著一家人
[00:31:10.800 --> 00:31:12.800]  向天父去祝謝
[00:31:12.800 --> 00:31:14.800]  所以其實在這個大的群體
[00:31:14.800 --> 00:31:17.800]  五千個男人的群體裏
[00:31:17.800 --> 00:31:20.800]  耶穌就當起了一家之主的角色
[00:31:20.800 --> 00:31:22.800]  他於是向天祝謝
[00:31:22.800 --> 00:31:23.800]  然後抹餅
[00:31:23.800 --> 00:31:26.800]  然後門徒就分給眾人
[00:31:26.800 --> 00:31:30.800]  所以我們看看之後發生的幾個場景
[00:31:30.800 --> 00:31:33.800]  所做的行動都是一致的
[00:31:33.800 --> 00:31:37.800]  無論是耶穌帶領五千人的男人吃飽
[00:31:37.800 --> 00:31:41.800]  到十五章他帶領四千個男人吃飽
[00:31:41.800 --> 00:31:43.800]  用七個餅和幾條魚
[00:31:43.800 --> 00:31:46.800]  然後到耶穌最後晚餐和十二門徒
[00:31:46.800 --> 00:31:48.800]  去設立最後晚餐的時候
[00:31:48.800 --> 00:31:51.800]  然後到耶穌復活
[00:31:51.800 --> 00:31:53.800]  在二馬五司的道路
[00:31:53.800 --> 00:31:54.800]  和兩個門徒
[00:31:54.800 --> 00:31:58.800]  一餐很普通的晚餐的時候
[00:31:58.800 --> 00:32:00.800]  他都是同樣做那件事
[00:32:00.800 --> 00:32:02.800]  就是向天祝謝
[00:32:02.800 --> 00:32:03.800]  然後抹餅
[00:32:03.800 --> 00:32:05.800]  然後分給門徒
[00:32:05.800 --> 00:32:07.800]  正因為這樣
[00:32:07.800 --> 00:32:10.800]  那兩個在二馬五司傻傻的門徒
[00:32:10.800 --> 00:32:13.800]  才發現他們一起吃飯的那個
[00:32:13.800 --> 00:32:16.800]  原來是復活了的耶穌
