
[00:00:00.000 --> 00:00:02.920]  不單單是很多broken family
[00:15:50.320 --> 00:15:52.080]  不是誤殺
[00:15:52.080 --> 00:15:53.200]  是謀殺
[00:15:53.200 --> 00:15:54.440]  有預謀的
[00:15:54.440 --> 00:15:55.280]  想搞事的
[00:15:55.280 --> 00:15:58.000]  等了時間去殺死他哥哥
[00:15:58.000 --> 00:15:59.600]  於是心虛
[00:15:59.600 --> 00:16:01.360]  殺了哥哥之後就逃跑
[00:16:01.360 --> 00:16:03.160]  逃到基礎的地方
[00:16:03.160 --> 00:16:03.880]  在那裏多久
[00:16:03.880 --> 00:16:06.320]  聖經說三年
[00:16:06.320 --> 00:16:07.880]  躲了三年
[00:16:07.880 --> 00:16:09.000]  過了三年
[00:16:09.000 --> 00:16:11.080]  大衛生氣了
[00:16:11.080 --> 00:16:12.360]  哀傷又過了
[00:16:12.360 --> 00:16:15.120]  現在的岑谷
[00:16:15.120 --> 00:16:20.200]  約鴉是他的大主帥
[00:16:20.200 --> 00:16:22.440]  這個也是你兒子
[00:16:22.440 --> 00:16:24.120]  你要他逃亡海外
[00:16:24.120 --> 00:16:24.520]  不好了
[00:16:24.520 --> 00:16:25.400]  叫他回來
[00:16:25.400 --> 00:16:27.840]  於是想方法
[00:16:27.840 --> 00:16:29.400]  用計劃
[00:16:29.400 --> 00:16:31.720]  請大衛約鴉殺龍
[00:16:31.720 --> 00:16:37.240]  在基礎回來耶羅撒冷
[00:16:37.240 --> 00:16:39.560]  回來了
[00:16:39.560 --> 00:16:41.320]  大衛就順水推舟
[00:16:41.320 --> 00:16:42.520]  始終是自己的兒子
[00:16:42.520 --> 00:16:43.240]  回來了
[00:16:43.240 --> 00:16:45.480]  不過
[00:16:45.480 --> 00:16:46.480]  有個不過
[00:16:46.480 --> 00:16:47.680]  可以回來
[00:16:47.680 --> 00:16:50.280]  我不要見他
[00:16:50.280 --> 00:16:52.440]  我不要見他
[00:16:52.440 --> 00:16:54.160]  多久
[00:16:54.160 --> 00:16:56.000]  兩年
[00:16:56.000 --> 00:16:57.760]  兩年之後都不想見他
[00:16:57.760 --> 00:16:59.560]  加起來五年了
[00:16:59.560 --> 00:17:01.720]  都不想見他
[00:17:01.720 --> 00:17:04.440]  不過這個鴉殺龍回來了
[00:17:04.440 --> 00:17:06.560]  爹地要罰我就罰我
[00:17:06.560 --> 00:17:08.720]  但現在他對我這麼冷漠
[00:17:08.720 --> 00:17:10.560]  究竟是什麼意思
[00:17:10.560 --> 00:17:12.440]  叫我回來又不見我
[00:17:12.440 --> 00:17:13.840]  於是他就想計劃
[00:17:13.840 --> 00:17:15.840]  這個鴉殺龍很想計劃
[00:17:15.840 --> 00:17:18.360]  一把火燒了約鴉那塊田
[00:17:18.360 --> 00:17:19.440]  不是燒了老大那塊田
[00:17:19.440 --> 00:17:20.960]  燒了約鴉那塊田
[00:17:20.960 --> 00:17:22.600]  約鴉說你有沒有搞錯
[00:17:22.600 --> 00:17:23.800]  無端端燒了那塊田
[00:17:23.800 --> 00:17:25.240]  他說我回來你又不理我
[00:17:25.240 --> 00:17:26.720]  我爹地又不理我
[00:17:26.720 --> 00:17:27.480]  你幫我搞定他
[00:17:27.480 --> 00:17:30.920]  讓我見下我老大
[00:17:30.920 --> 00:17:32.080]  約鴉就沒辦法了
[00:17:32.080 --> 00:17:32.640]  被逼
[00:17:32.640 --> 00:17:33.120]  好了
[00:17:33.120 --> 00:17:33.720]  那你見吧
[00:17:33.720 --> 00:17:34.840]  見你爹地
[00:17:34.840 --> 00:17:35.880]  見大衛
[00:17:35.880 --> 00:17:38.680]  趁機告訴他知道
[00:17:38.680 --> 00:17:41.400]  當約鴉殺龍去到大衛面前
[00:17:41.400 --> 00:17:44.440]  他是期待老大罰他的
[00:17:44.440 --> 00:17:45.720]  他期待老大罰他的
[00:17:45.720 --> 00:17:47.960]  於是他臉覆於地整個趴在地上
[00:17:47.960 --> 00:17:49.160]  如果聖經裏面說
[00:17:49.160 --> 00:17:50.240]  不是跪在地上這麼簡單
[00:17:50.240 --> 00:17:53.600]  整個趴在地上
[00:17:53.600 --> 00:17:56.280]  他想着爹地會罵他會罰他
[00:17:56.280 --> 00:17:57.920]  但聖經說
[00:17:57.920 --> 00:18:01.320]  大衛與他親嘴
[00:18:01.320 --> 00:18:03.520]  算了算了算了
[00:18:03.520 --> 00:18:06.960]  是不是這個爹地很好呢
[00:18:06.960 --> 00:18:08.760]  接着他有沒有問他
[00:18:08.760 --> 00:18:10.440]  你知錯了沒有
[00:18:10.440 --> 00:18:12.440]  是不是知錯悔改了
[00:18:12.440 --> 00:18:16.160]  是不是後悔呢
[00:18:16.160 --> 00:18:18.560]  一句話都沒說
[00:18:18.560 --> 00:18:19.240]  簡單的行動
[00:18:19.240 --> 00:18:19.960]  舍一舍他
[00:18:19.960 --> 00:18:20.480]  好了
[00:18:20.480 --> 00:18:20.880]  算了
[00:18:20.880 --> 00:18:21.920]  沒事了
[00:18:21.920 --> 00:18:24.600]  真的當沒事了
[00:18:24.600 --> 00:18:26.280]  圖謀殺死哥哥
[00:18:26.280 --> 00:18:28.880]  這件這麼大的罪惡
[00:18:28.880 --> 00:18:34.720]  不了了之就這麼算了
[00:18:34.720 --> 00:18:36.200]  爲什麼他會這麼做
[00:18:36.200 --> 00:18:39.880]  爲什麼他會不見這個扼殺龍
[00:18:39.880 --> 00:18:40.840]  很簡單
[00:18:40.840 --> 00:18:42.240]  雖然有父子之情
[00:18:42.240 --> 00:18:43.600]  始終是個兒子
[00:18:43.600 --> 00:18:49.080]  但心裏面不肯饒恕
[00:18:49.080 --> 00:18:50.520]  當你心裏不肯饒恕的時候
[00:18:50.520 --> 00:18:52.600]  你就不想見他
[00:18:52.600 --> 00:18:53.280]  是不是
[00:18:53.280 --> 00:18:55.000]  後來沒辦法見就見
[00:18:55.000 --> 00:18:57.680]  見完之後就算了
[00:18:57.680 --> 00:18:59.040]  弟兄姐妹
[00:18:59.040 --> 00:19:00.600]  你知不知道
[00:19:00.600 --> 00:19:02.960]  人很敏感的
[00:19:02.960 --> 00:19:04.480]  扼殺龍見老大這麼對他
[00:19:04.480 --> 00:19:07.000]  到底是什麼意思
[00:19:07.000 --> 00:19:08.000]  一來就不見我
[00:19:08.000 --> 00:19:10.040]  見完我之後又是這樣
[00:19:10.040 --> 00:19:12.360]  What do you mean
[00:19:12.360 --> 00:19:17.640]  到底你搞哪一科
[00:19:17.640 --> 00:19:20.720]  其實扼殺龍不會因爲大衛
[00:19:20.720 --> 00:19:23.480]  沒有處罰他
[00:19:23.480 --> 00:19:26.320]  而覺得爹地總是愛我的
[00:19:26.320 --> 00:19:26.840]  OK
[00:19:26.840 --> 00:19:28.400]  爹地總是愛我的
[00:19:28.400 --> 00:19:29.880]  No
[00:19:29.880 --> 00:19:32.960]  其實扼殺龍里面很confuse
[00:19:32.960 --> 00:19:34.960]  殺人
[00:19:34.960 --> 00:19:36.520]  是謀殺
[00:19:36.520 --> 00:19:38.920]  我有辦法去殺我哥哥
[00:19:38.920 --> 00:19:40.960]  所以我自己怕得逃跑
[00:19:40.960 --> 00:19:43.600]  但回來之後什麼事都沒有
[00:19:43.600 --> 00:19:45.080]  到底是什麼
[00:19:45.080 --> 00:19:46.440]  我見你又不肯見我
[00:19:46.440 --> 00:19:48.240]  見我之後又是這樣
[00:19:48.240 --> 00:19:51.960]  輕輕喫一下就叫我走
[00:19:51.960 --> 00:19:55.360]  你心裏都沒饒恕我
[00:19:55.360 --> 00:19:58.480]  這個扼殺龍
[00:19:58.480 --> 00:20:00.480]  並沒有因爲大衛這樣對他的緣故
[00:20:00.480 --> 00:20:03.320]  他就很感謝他爸爸反而覺得很困惑
[00:20:03.320 --> 00:20:03.840]  爲什麼呢
[00:20:03.840 --> 00:20:06.240]  家裏沒有規矩
[00:20:06.240 --> 00:20:07.960]  沒有什麼對錯
[00:20:07.960 --> 00:20:08.480]  OK
[00:20:08.480 --> 00:20:10.720]  什麼都OK的
[00:20:10.720 --> 00:20:12.080]  你覺得對也好錯也好
[00:20:12.080 --> 00:20:14.080]  爹地都無所謂
[00:20:14.080 --> 00:20:17.760]  弟兄姊妹知道一個很嚴重的問題嗎
[00:20:17.760 --> 00:20:20.680]  當你在家裏沒有規矩的時候
[00:20:20.680 --> 00:20:22.040]  沒有規範
[00:20:22.040 --> 00:20:25.000]  沒有秩序的時候
[00:20:25.000 --> 00:20:27.080]  你的小朋友
[00:20:27.080 --> 00:20:29.640]  是會覺得很沒有安全感的
[00:20:29.640 --> 00:20:31.040]  因爲沒有對錯
[00:20:31.040 --> 00:20:33.400]  爹地又不表態
[00:20:33.400 --> 00:20:34.600]  到底我應該怎麼做
[00:20:34.600 --> 00:20:36.120]  他不知道的
[00:20:36.120 --> 00:20:39.640]  小朋友會覺得很不安全
[00:20:39.640 --> 00:20:41.520]  所以這個扼殺龍
[00:20:41.520 --> 00:20:42.640]  爹地又會怎麼對我呢
[00:20:42.640 --> 00:20:44.240]  我不知道
[00:20:44.240 --> 00:20:45.240]  如果是這樣
[00:20:45.240 --> 00:20:50.120]  在他做任何事之前
[00:20:50.120 --> 00:20:51.760]  我做點事
[00:20:51.760 --> 00:20:53.400]  他會想辦法的
[00:20:53.400 --> 00:20:56.120]  於是圖謀作反
[00:20:56.120 --> 00:20:59.560]  謀朝散爲
[00:20:59.560 --> 00:21:01.040]  哇 弟兄姊妹
[00:21:01.040 --> 00:21:03.760]  大家有沒有看到
[00:21:03.760 --> 00:21:06.240]  當你容養魔鬼
[00:21:06.240 --> 00:21:09.080]  有機會在你家裏做工
[00:21:09.080 --> 00:21:10.600]  在你的生命裏面做工
[00:21:10.600 --> 00:21:13.600]  在家裏面有問題你不去處理的時候
[00:21:13.600 --> 00:21:16.480]  去導致那個嚴重的結果
[00:21:16.480 --> 00:21:18.160]  不單是禍及你的小朋友
[00:21:18.160 --> 00:21:22.120]  而且是會不斷地加強到一個地步
[00:21:22.120 --> 00:21:26.600]  是到無法收拾的
[00:21:26.600 --> 00:21:28.080]  每天都會犯錯的
[00:21:28.080 --> 00:21:29.800]  每天都會犯錯
[00:21:29.800 --> 00:21:30.800]  每天都會做錯事
[00:21:30.800 --> 00:21:34.400]  甚至我們的基督徒有時也會犯罪
[00:21:34.400 --> 00:21:36.000]  但是當我們不去處理的時候
[00:21:36.000 --> 00:21:37.960]  在我們心裏面
[00:21:37.960 --> 00:21:41.880]  就會產生一個令我們難以想象的結果
[00:21:41.880 --> 00:21:47.080]  而當大衛不去饒恕這個扼殺龍的時候
[00:21:47.080 --> 00:21:50.320]  這個扼殺龍就自己想辦法
[00:21:50.320 --> 00:21:54.240]  去處理這個問題
[00:21:54.240 --> 00:21:56.440]  因爲扼殺龍
[00:21:56.440 --> 00:21:59.440]  父親這樣對待他的創傷
[00:21:59.440 --> 00:22:02.080]  沒有得到意見
[00:22:02.080 --> 00:22:06.120]  所以我在這裏鼓勵我們在座的每一個人
[00:22:06.120 --> 00:22:08.160]  我希望我們當中的家庭
[00:22:08.160 --> 00:22:11.960]  不會差到像大衛那樣
[00:22:11.960 --> 00:22:13.560]  大哭鴨
[00:22:13.560 --> 00:22:14.680]  但是我剛纔也說過
[00:22:14.680 --> 00:22:15.880]  每一個家庭裏面
[00:22:15.880 --> 00:22:19.200]  我們都會有一些問題
[00:22:19.200 --> 00:22:21.440]  有時我們不是不想去處理
[00:22:21.440 --> 00:22:24.080]  我們是不懂 我們是不知道
[00:22:24.080 --> 00:22:24.880]  我鼓勵大家
[00:22:24.880 --> 00:22:28.160]  第一,不要逃避問題不去處理
[00:22:28.160 --> 00:22:29.120]  大衛可能是
[00:22:29.120 --> 00:22:30.840]  哎呀,我做父親嘛
[00:22:30.840 --> 00:22:33.000]  我怎麼可以在小孩面前認錯呢
[00:22:33.000 --> 00:22:34.040]  我做父親嘛
[00:22:34.040 --> 00:22:36.480]  我怎麼可以說認不認錯呢
[00:22:36.480 --> 00:22:39.280]  OK,所以最好就不出聲
[00:22:39.280 --> 00:22:40.640]  但是他不知道原來
[00:22:40.640 --> 00:22:43.760]  他沒有去承認自己的錯誤
[00:22:43.760 --> 00:22:45.280]  讓子女覺得
[00:22:45.280 --> 00:22:47.680]  哎,爹地究竟有沒有認錯
[00:22:47.680 --> 00:22:49.200]  他知不知道是錯的
[00:22:49.200 --> 00:22:50.960]  他不知道原來是這樣可以的
[00:22:50.960 --> 00:22:53.280]  我就跟着學了
[00:22:53.280 --> 00:22:56.960]  大衛不去面對問題
[00:22:56.960 --> 00:22:59.240]  沒有跟子女交代
[00:22:59.240 --> 00:23:01.240]  有事發生當作沒有事發生
[00:23:01.240 --> 00:23:05.160]  這件大事當作沒有事發生
[00:23:05.160 --> 00:23:08.920]  所以以至到他的家庭裏面來說
[00:23:08.920 --> 00:23:11.080]  出現一個接一個的問題
[00:23:11.080 --> 00:23:14.240]  喪子之痛是很難很辛苦的
[00:23:14.240 --> 00:23:15.360]  其實大家看聖經的時候
[00:23:15.360 --> 00:23:16.280]  你會留意到
[00:23:16.280 --> 00:23:20.000]  不單單是暗戀被壓沙龍殺死
[00:23:20.000 --> 00:23:23.240]  後來壓沙龍真的造反了
[00:23:23.240 --> 00:23:24.360]  他也不想殺他的兒子
[00:23:24.360 --> 00:23:26.360]  不過他也臣服說不行
[00:23:26.360 --> 00:23:28.480]  這個人不可以存在
[00:23:28.480 --> 00:23:29.800]  雖然大衛下了命令說
[00:23:29.800 --> 00:23:32.880]  這個年輕人不要殺他
[00:23:32.880 --> 00:23:37.440]  結果這個壓沙龍被丟在樹上的時候
[00:23:37.440 --> 00:23:38.760]  就將他殺死
[00:23:38.760 --> 00:23:40.120]  一個只不過的難題
[00:23:40.120 --> 00:23:42.280]  就是由於大衛逃避
[00:23:42.280 --> 00:23:43.680]  不去面對問題
[00:23:43.680 --> 00:23:45.120]  不去處理問題
[00:23:45.120 --> 00:23:47.440]  不去教導他的子女
[00:23:47.440 --> 00:23:48.800]  不要學爹地
[00:23:48.800 --> 00:23:51.120]  爹地失敗了
[00:23:51.120 --> 00:23:53.240]  你不要跟我一樣
[00:23:53.240 --> 00:23:54.560]  我相信如果大衛能夠
[00:23:54.560 --> 00:23:56.280]  稍微跟他的孩子講一講
[00:23:56.280 --> 00:23:57.640]  教一教
[00:23:57.640 --> 00:23:59.800]  起碼他們會警覺多一點
[00:23:59.800 --> 00:24:03.760]  但聖經說大衛did nothing
[00:24:03.760 --> 00:24:05.960]  什麼都沒有做
[00:24:05.960 --> 00:24:09.640]  於是家人裏面每一個都受傷
[00:24:09.640 --> 00:24:10.920]  不單單大衛受傷
[00:24:10.920 --> 00:24:12.200]  家裏面他媽受傷
[00:24:12.200 --> 00:24:12.800]  不用說了
[00:24:12.800 --> 00:24:14.480]  這個很無辜的女孩
[00:24:14.480 --> 00:24:15.680]  一世人
[00:24:15.680 --> 00:24:16.720]  如果看聖經的話
[00:24:16.720 --> 00:24:18.240]  就住在家裏
[00:24:18.240 --> 00:24:21.360]  悠悠傷傷的過去一生
[00:24:21.360 --> 00:24:24.200]  很可怕的情況
[00:24:24.200 --> 00:24:25.720]  而暗戀被殺
[00:24:25.720 --> 00:24:27.240]  壓沙龍後來作反
[00:24:27.240 --> 00:24:29.680]  跟着被殺
[00:24:29.680 --> 00:24:31.760]  每個人都受創傷
[00:24:31.760 --> 00:24:32.520]  所以弟兄姊妹
[00:24:32.520 --> 00:24:34.920]  第二樣東西想提醒大家
[00:24:34.920 --> 00:24:38.240]  我不知道你在家裏有沒有受過創傷
[00:24:38.240 --> 00:24:38.840]  ok
[00:24:38.840 --> 00:24:40.000]  爹地媽咪相處
[00:24:40.000 --> 00:24:40.720]  跟你相處
[00:24:40.720 --> 00:24:41.880]  或者跟老婆相處
[00:24:41.880 --> 00:24:43.080]  跟老公相處
[00:24:43.080 --> 00:24:44.960]  whatever
[00:24:44.960 --> 00:24:46.640]  有時很多時候我們都make mistake
[00:24:46.640 --> 00:24:48.280]  我們都會有問題
[00:24:48.280 --> 00:24:50.160]  但是
[00:24:50.160 --> 00:24:52.680]  求神幫助我們
[00:24:52.680 --> 00:24:56.440]  不要用創傷
[00:24:56.440 --> 00:24:59.000]  去摧毀我們的一生
[00:24:59.000 --> 00:25:02.000]  不要用家庭的創傷
[00:25:02.000 --> 00:25:05.600]  去摧毀我們的家庭
[00:25:05.600 --> 00:25:06.640]  我在這裏特別要挑戰
[00:25:06.640 --> 00:25:09.200]  我們當中的做爹地
[00:25:09.200 --> 00:25:11.280]  做爸爸
[00:25:11.280 --> 00:25:13.000]  就是做丈夫
[00:25:13.000 --> 00:25:14.040]  ok
[00:25:14.040 --> 00:25:17.520]  因爲這個是聖經給我們的教導
[00:25:17.520 --> 00:25:19.600]  這個是我們的責任
[00:25:19.600 --> 00:25:21.920]  做男人的責任
[00:25:21.920 --> 00:25:25.080]  要有這樣的勇氣面對問題
[00:25:25.080 --> 00:25:26.560]  處理問題
[00:25:26.560 --> 00:25:30.520]  教導子女不是媽咪的責任
[00:25:30.520 --> 00:25:32.840]  教導子女不是媽咪的責任
[00:25:32.840 --> 00:25:36.600]  你看聖經一直以來都是爹地的責任
[00:25:36.600 --> 00:25:37.080]  ok
[00:25:37.080 --> 00:25:39.800]  不要想着推給老婆就算了
[00:25:39.800 --> 00:25:42.680]  no
[00:25:42.680 --> 00:25:46.200]  面對問題有勇氣去處理和解決
[00:25:46.200 --> 00:25:48.320]  教導我們的孩子
[00:25:48.320 --> 00:25:49.600]  敬畏上帝
[00:25:49.600 --> 00:25:52.320]  走在神的心意裏面
[00:25:52.320 --> 00:25:54.840]  他們就不會被以往的創傷
[00:25:54.840 --> 00:25:56.720]  不但得不到醫治
[00:25:56.720 --> 00:26:02.480]  而且讓創傷進一步摧毀他們的人生
[00:26:02.480 --> 00:26:04.320]  我們說回這個阿沙隆
[00:26:04.320 --> 00:26:05.840]  剛纔講過他的故事
[00:26:05.840 --> 00:26:07.080]  見到爹地這樣的時候
[00:26:07.080 --> 00:26:08.640]  不但學壞了
[00:26:08.640 --> 00:26:13.480]  而且真的要圖謀作反
[00:26:13.480 --> 00:26:15.640]  要謀朝篡位
[00:26:15.640 --> 00:26:20.520]  我們看看阿沙隆的情況
[00:26:20.520 --> 00:26:22.080]  因爲我們知道
[00:26:22.080 --> 00:26:28.400]  阿沙隆
[00:26:28.400 --> 00:26:32.560]  他沒有處理自己心中的創傷
[00:26:32.560 --> 00:26:38.920]  所以不但讓他的仇恨
[00:26:38.920 --> 00:26:41.280]  不斷地升級到一個地步
[00:26:41.280 --> 00:26:42.560]  殺了哥哥
[00:26:42.560 --> 00:26:44.880]  然後密謀作反
[00:26:44.880 --> 00:26:46.360]  當他作反之後
[00:26:46.360 --> 00:26:47.800]  大魏都要逃命
[00:26:47.800 --> 00:26:48.760]  你猜不猜得到
[00:26:48.760 --> 00:26:51.760]  大家知道大魏皇帝曾經逃難過
[00:26:51.760 --> 00:26:53.080]  不是被蘇萊追殺
[00:26:53.080 --> 00:26:56.360]  而是被他的兒子阿沙隆追殺
[00:26:56.360 --> 00:26:57.480]  下到這樣的地步
[00:26:57.480 --> 00:26:59.360]  差不多連命都保不了
[00:26:59.360 --> 00:27:01.040]  但是阿沙隆到這個地步
[00:27:01.040 --> 00:27:05.440]  他創傷到的地步是怎樣呢
[00:27:05.440 --> 00:27:07.560]  攻入耶路撒冷
[00:27:07.560 --> 00:27:09.320]  走入皇宮裏面
[00:27:09.320 --> 00:27:13.200]  見到大魏留下了幾個妃嬪
[00:27:13.200 --> 00:27:15.280]  其實這是很圖像性的
[00:27:15.280 --> 00:27:17.120]  但是聖經裏面怎樣說
[00:27:17.120 --> 00:27:20.640]  他就在皇宮的屋頂的陽臺上
[00:27:20.640 --> 00:27:21.640]  搭了帳篷
[00:27:21.640 --> 00:27:26.800]  公開跟他父親的妃嬪行刑
[00:27:26.800 --> 00:27:32.440]  要侮辱他父親 公開收入他父親
[00:27:32.440 --> 00:27:34.680]  大家有沒有想過
[00:27:34.680 --> 00:27:37.080]  哇 這個是什麼人
[00:27:37.080 --> 00:27:39.120]  你很難想象
[00:27:39.120 --> 00:27:41.760]  他的兒子到某個地步
[00:27:41.760 --> 00:27:44.040]  就是牟朝芬的範圍不得已
[00:27:44.040 --> 00:27:46.200]  甚至連父親的妃嬪你都去搞
[00:27:46.200 --> 00:27:47.840]  而且還要公開去搞
[00:27:47.840 --> 00:27:49.800]  讓別人看到
[00:27:49.800 --> 00:27:51.360]  公開收入他父親
[00:27:51.360 --> 00:27:52.840]  哇 到底是什麼導致
[00:27:52.840 --> 00:27:53.920]  他變成這樣
[00:27:53.920 --> 00:27:56.400]  是不是很恐怖
[00:27:56.400 --> 00:27:57.680]  是很恐怖的 大兄姐妹
[00:27:57.680 --> 00:27:58.720]  但是我想告訴大家
[00:27:58.720 --> 00:27:59.800]  我不是嚇大家
[00:27:59.800 --> 00:28:02.720]  如果我們不去處理屋裏面的問題
[00:28:02.720 --> 00:28:05.480]  我們不去處理屋裏面的創傷
[00:28:05.480 --> 00:28:07.320]  這些心靈裏面的創傷
[00:28:07.320 --> 00:28:09.160]  心靈裏面的問題
[00:28:09.160 --> 00:28:11.320]  會帶來一個十分嚴重的後果
[00:28:11.320 --> 00:28:13.280]  你不用說就說一下美國
[00:28:13.280 --> 00:28:15.280]  多少槍擊事件
[00:28:15.280 --> 00:28:16.920]  大家看新聞就知道了
[00:28:16.920 --> 00:28:17.760]  不需要我說
[00:28:17.760 --> 00:28:19.200]  多少槍擊事件
[00:28:19.200 --> 00:28:20.480]  殺父弒母
[00:28:20.480 --> 00:28:24.280]  然後向無辜的人開槍
[00:28:24.280 --> 00:28:25.560]  絕大部分
[00:28:25.560 --> 00:28:27.200]  就是屋裏面有問題
[00:28:27.200 --> 00:28:29.200]  心靈裏面受創傷
[00:28:29.200 --> 00:28:30.600]  不知道怎麼去處理
[00:28:30.600 --> 00:28:32.880]  去抒發
[00:28:32.880 --> 00:28:34.840]  於是父母又怎麼樣
[00:28:34.840 --> 00:28:35.960]  同學又怎麼樣
[00:28:35.960 --> 00:28:36.960]  老師又怎麼樣
[00:28:36.960 --> 00:28:44.160]  啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪
[00:28:44.160 --> 00:28:45.400]  心靈的創傷
[00:28:45.400 --> 00:28:47.880]  不去醫治的時候
[00:28:47.880 --> 00:28:50.440]  會摧毀你的一生
[00:28:50.440 --> 00:28:55.800]  會摧毀你的家庭
[00:28:55.800 --> 00:28:57.400]  所以這就是我們需要去學習的事情
[00:28:57.400 --> 00:28:59.040]  在這個過程當中
[00:28:59.040 --> 00:29:03.040]  有幾個功課想和大家去看
[00:29:03.040 --> 00:29:06.160]  第一件事
[00:29:06.160 --> 00:29:09.880]  一家人一起生活的時候
[00:29:09.880 --> 00:29:12.040]  無論是誰做什麼都好
[00:29:12.040 --> 00:29:13.760]  我們是互相影響的
[00:29:13.760 --> 00:29:17.840]  我們的生命原來是息息相關的
[00:29:17.840 --> 00:29:19.760]  一個人有問題
[00:29:19.760 --> 00:29:20.920]  一個人出了事
[00:29:20.920 --> 00:29:23.640]  無論是爸爸媽媽還是我們的小朋友
[00:29:23.640 --> 00:29:27.040]  全家人都會受影響
[00:29:27.040 --> 00:29:29.200]  受影響講得輕鬆一點
[00:29:29.200 --> 00:29:33.600]  全家人都會受傷
[00:29:33.600 --> 00:29:35.240]  家裏任何一個人都好
[00:29:35.240 --> 00:29:35.880]  出了問題
[00:29:35.880 --> 00:29:37.680]  無論是吸毒也好
[00:29:37.680 --> 00:29:38.560]  犯法也好
[00:29:38.560 --> 00:29:41.600]  做了什麼壞事也好
[00:29:41.600 --> 00:29:43.560]  家裏每一個人都會受傷
[00:29:43.560 --> 00:29:44.720]  都會受痛苦
[00:29:44.720 --> 00:29:49.520]  每一個人都會受傷害
[00:29:49.520 --> 00:29:54.760]  有時你會說大衛是自己的壞事
[00:29:54.760 --> 00:29:56.440]  大衛自己犯奸淫
[00:29:56.440 --> 00:30:03.560]  然後大衛去設計殺死自己的僕人
[00:30:03.560 --> 00:30:06.360]  好像所有的問題都是從大衛那裏來的
[00:30:06.360 --> 00:30:07.080]  是的
[00:30:07.080 --> 00:30:09.960]  從他的家庭就是
[00:30:09.960 --> 00:30:11.920]  從大衛自己的家庭就是
[00:30:11.920 --> 00:30:13.200]  但是我在想
[00:30:13.200 --> 00:30:14.920]  大衛爲什麼會變成這樣
[00:30:14.920 --> 00:30:18.320]  對自己的小朋友的問題要理不理
[00:30:18.320 --> 00:30:21.120]  發生了問題就當沒發生
[00:30:21.120 --> 00:30:23.120]  逃避不去處理
[00:30:23.120 --> 00:30:27.840]  爲什麼大衛會變成這樣的表現
[00:30:27.840 --> 00:30:29.600]  如果你看聖經
[00:30:29.600 --> 00:30:31.760]  你會記得牧師講過
[00:30:31.760 --> 00:30:36.240]  大衛和威尼亞打仗的故事的背景
[00:30:36.240 --> 00:30:39.520]  大衛是家裏最小的那個
[00:30:39.520 --> 00:30:42.240]  最小的那個通常沒什麼地位沒什麼身份
[00:30:42.240 --> 00:30:43.160]  不單如此
[00:30:43.160 --> 00:30:46.520]  其實我們看到大衛家裏有很多問題
[00:30:46.520 --> 00:30:50.320]  因爲當薩姆爾這個祭司奉神的差遣
[00:30:50.320 --> 00:30:53.320]  去到他的爸爸耶穌的家裏
[00:30:53.320 --> 00:30:56.360]  神要我來安納你其中一個兒子
[00:30:56.360 --> 00:30:57.480]  做皇帝
[00:30:57.480 --> 00:31:00.000]  接續掃羅作王
[00:31:00.000 --> 00:31:03.160]  個個叫薩尼就是沒叫大衛
[00:31:03.160 --> 00:31:04.320]  大家記得嗎
[00:31:04.320 --> 00:31:05.120]  個個都是差
[00:31:05.120 --> 00:31:06.360]  但就不叫大衛來
[00:31:06.360 --> 00:31:07.120]  是這麼多嗎
[00:31:07.120 --> 00:31:08.400]  沒有一個是
[00:31:08.400 --> 00:31:09.400]  薩姆爾問
[00:31:09.400 --> 00:31:12.320]  哦 還有一個在放羊
[00:31:12.320 --> 00:31:14.720]  他根本看不起大衛
[00:31:14.720 --> 00:31:18.360]  到了大衛來薩姆爾安裝做皇帝也好
[00:31:18.360 --> 00:31:22.360]  接着回來放羊
[00:31:22.360 --> 00:31:24.080]  他的哥哥
[00:31:24.080 --> 00:31:26.280]  大衛來戰場裏面他威露他哥哥
[00:31:26.280 --> 00:31:27.920]  他哥哥說你來幹什麼
[00:31:27.920 --> 00:31:29.080]  你不是看羊的嗎
[00:31:29.080 --> 00:31:30.000]  這裏沒你的事
[00:31:30.000 --> 00:31:32.880]  回家
[00:31:32.880 --> 00:31:34.240]  大家明白我說什麼嗎
[00:31:34.240 --> 00:31:36.040]  爲什麼大衛會覺得
[00:31:36.040 --> 00:31:37.200]  很多事要你不理
[00:31:37.200 --> 00:31:39.800]  因爲家裏就沒人理
[00:31:39.800 --> 00:31:42.040]  大衛家裏沒人尊重他
[00:31:42.040 --> 00:31:43.120]  沒人支持他
[00:31:43.120 --> 00:31:46.120]  甚至薩姆爾說你就是第二任的皇帝
[00:31:46.120 --> 00:31:47.360]  沒人支持他
[00:31:47.360 --> 00:31:49.240]  沒人肯定他
[00:31:49.240 --> 00:31:51.600]  能夠做到這種工作
[00:31:51.600 --> 00:31:54.080]  所以在他心靈的深處裏面來說
[00:31:54.080 --> 00:31:55.200]  我是沒人理的
[00:31:55.200 --> 00:31:56.520]  那小朋友什麼事
[00:31:56.520 --> 00:31:58.760]  自己去搞定
