
[00:00:00.000 --> 00:00:01.540]  好,各位大型姊妹,早安!
[00:19:31.080 --> 00:19:34.080]  有時候我們都會有一些責任要承擔
[00:19:34.080 --> 00:19:36.080]  只有我們的主
[00:19:36.080 --> 00:19:40.080]  是完全沒有任何的責任要承擔罪
[00:19:40.080 --> 00:19:42.080]  但是他卻是為我們來承擔
[00:19:42.080 --> 00:19:43.080]  所以主耶穌
[00:19:43.080 --> 00:19:46.080]  就是為我們立下了一個很好的典範
[00:19:46.080 --> 00:19:48.080]  這些我們容易明白
[00:19:48.080 --> 00:19:50.080]  但是接著有一句話
[00:19:50.080 --> 00:19:52.080]  在這張聖經裏面
[00:19:52.080 --> 00:19:54.080]  中文聖經就譯得不是那麼理想
[00:19:54.080 --> 00:19:56.080]  我們再看下去
[00:19:56.080 --> 00:19:58.080]  按著肉體說
[00:19:58.080 --> 00:20:00.080]  他被致死
[00:20:00.080 --> 00:20:02.080]  按著靈性說
[00:20:02.080 --> 00:20:04.080]  他復活了
[00:20:04.080 --> 00:20:06.080]  這個翻譯有一點點問題
[00:20:06.080 --> 00:20:10.080]  就好像把身體和靈魂可以切割開
[00:20:10.080 --> 00:20:12.080]  肉體就死了
[00:20:12.080 --> 00:20:14.080]  靈魂沒有死
[00:20:14.080 --> 00:20:17.080]  因為希臘的哲學家就會說到
[00:20:17.080 --> 00:20:19.080]  靈魂是永遠不會死的
[00:20:19.080 --> 00:20:21.080]  但是猶太人其實是沒有這個觀念
[00:20:21.080 --> 00:20:24.080]  靈與體是一個整體
[00:20:24.080 --> 00:20:26.080]  主耶穌的死亡
[00:20:26.080 --> 00:20:28.080]  是真正的死亡
[00:20:28.080 --> 00:20:29.080]  是真的有死
[00:20:29.080 --> 00:20:31.080]  但是藉著聖靈
[00:20:31.080 --> 00:20:33.080]  他從死裏面來復活
[00:20:33.080 --> 00:20:35.080]  他整個人來復活
[00:20:35.080 --> 00:20:37.080]  他有一個身體
[00:20:37.080 --> 00:20:39.080]  這個身體如果留意到耶穌復活了之後
[00:20:39.080 --> 00:20:41.080]  這個身體是可以觸摸的
[00:20:41.080 --> 00:20:43.080]  是可以吃東西的
[00:20:43.080 --> 00:20:45.080]  但是又很特別的
[00:20:45.080 --> 00:20:47.080]  又可以超越了物質的限制
[00:20:47.080 --> 00:20:52.080]  記得耶穌死了之後門徒是很害怕的
[00:20:52.080 --> 00:20:53.080]  他復活之後
[00:20:53.080 --> 00:20:54.080]  但是門徒都還在害怕
[00:20:54.080 --> 00:20:55.080]  還沒有見到耶穌
[00:20:55.080 --> 00:20:56.080]  閉上門的
[00:20:56.080 --> 00:20:59.080]  但是突然之間耶穌出現的
[00:20:59.080 --> 00:21:03.080]  我想一套電影可以給我一點點啟迪
[00:21:03.080 --> 00:21:05.080]  一套電影叫做《未來戰士》
[00:21:05.080 --> 00:21:07.080]  大家記不記得是誰
[00:21:07.080 --> 00:21:08.080]  亞歷山華
[00:21:08.080 --> 00:21:09.080]  舒力嘉
[00:21:09.080 --> 00:21:10.080]  生力啤
[00:21:10.080 --> 00:21:11.080]  就是那個
[00:21:11.080 --> 00:21:12.080]  I will back
[00:21:12.080 --> 00:21:13.080]  那個呢
[00:21:13.080 --> 00:21:15.080]  第二集的時候
[00:21:15.080 --> 00:21:17.080]  有些特技電影是怎樣呢
[00:21:17.080 --> 00:21:19.080]  那個人是可以穿過
[00:21:19.080 --> 00:21:20.080]  是液體來的
[00:21:20.080 --> 00:21:21.080]  可以穿過那個道門
[00:21:21.080 --> 00:21:23.080]  突然之間出現在那裏
[00:21:23.080 --> 00:21:25.080]  耶穌絕對不是這樣
[00:21:25.080 --> 00:21:27.080]  他投射了下去
[00:21:27.080 --> 00:21:30.080]  但是人的特技都可以拍到
[00:21:30.080 --> 00:21:32.080]  一個人可以穿過那個牆
[00:21:32.080 --> 00:21:34.080]  或者穿過道門來走出來
[00:21:34.080 --> 00:21:36.080]  耶穌基督他有一個身體
[00:21:36.080 --> 00:21:37.080]  復活了之後
[00:21:37.080 --> 00:21:38.080]  他會吃東西
[00:21:38.080 --> 00:21:40.080]  他都要來很累
[00:21:40.080 --> 00:21:44.080]  但是他亦都可以超越了一些物質的限制
[00:21:44.080 --> 00:21:46.080]  所以耶穌基督他復活
[00:21:46.080 --> 00:21:48.080]  不只是靈魂的復活
[00:21:48.080 --> 00:21:50.080]  是有一個身體
[00:21:50.080 --> 00:21:53.080]  所以保羅是怎樣來描繪呢
[00:21:53.080 --> 00:21:54.080]  保羅就說到
[00:21:54.080 --> 00:21:56.080]  今天我們這個身體
[00:21:56.080 --> 00:21:57.080]  他就稱他為什麼呢
[00:21:57.080 --> 00:21:58.080]  聖經裏面就說
[00:21:58.080 --> 00:22:00.080]  屬世的身體
[00:22:00.080 --> 00:22:03.080]  就是說現在我們活著的這個軀殼
[00:22:03.080 --> 00:22:05.080]  就叫做屬世的身體
[00:22:05.080 --> 00:22:07.080]  於是他有一個對比
[00:22:07.080 --> 00:22:08.080]  當人死了之後
[00:22:08.080 --> 00:22:10.080]  人會復活的
[00:22:10.080 --> 00:22:12.080]  人不只是靈魂在那裏
[00:22:12.080 --> 00:22:14.080]  人仍然會有一個新的身體
[00:22:14.080 --> 00:22:16.080]  於是他就用一個說話
[00:22:16.080 --> 00:22:17.080]  成為一個對比
[00:22:17.080 --> 00:22:18.080]  就叫做什麼呢
[00:22:18.080 --> 00:22:20.080]  靈性的身體
[00:22:20.080 --> 00:22:21.080]  但是記住
[00:22:21.080 --> 00:22:23.080]  靈性的身體呢
[00:22:23.080 --> 00:22:25.080]  仍然是有這個物質
[00:22:25.080 --> 00:22:27.080]  不過可以用一個名詞叫
[00:22:27.080 --> 00:22:29.080]  超越了的物質
[00:22:29.080 --> 00:22:31.080]  我們一齊來讀哥林多前書十五章
[00:22:31.080 --> 00:22:33.080]  四十二節和四十四節
[00:22:33.080 --> 00:22:35.080]  我們來看這個對比好不好
[00:22:42.080 --> 00:22:52.080]  昨天早上為我們教會一位老人家
[00:22:52.080 --> 00:22:54.080]  負責了他的安息禮
[00:22:54.080 --> 00:22:56.080]  我自己都很大的可惜
[00:22:56.080 --> 00:22:59.080]  這個也是我們教會裏面一個標記
[00:22:59.080 --> 00:23:02.080]  因為這個老人家是多少歲呢
[00:23:02.080 --> 00:23:04.080]  是105歲
[00:23:04.080 --> 00:23:05.080]  105歲
[00:23:05.080 --> 00:23:07.080]  五代同堂
[00:23:07.080 --> 00:23:09.080]  有甩的
[00:23:09.080 --> 00:23:10.080]  大家知不知道甩的
[00:23:10.080 --> 00:23:12.080]  即是孫跟著就是塞
[00:23:12.080 --> 00:23:14.080]  是他的塞位去負責
[00:23:14.080 --> 00:23:16.080]  即是身後事
[00:23:16.080 --> 00:23:18.080]  但昨天跟他傾偈還有一個甩的
[00:23:18.080 --> 00:23:20.080]  105歲
[00:23:20.080 --> 00:23:22.080]  很不幸地
[00:23:22.080 --> 00:23:24.080]  我們的同工文姑娘
[00:23:24.080 --> 00:23:26.080]  她的爸爸都離開了世界
[00:23:26.080 --> 00:23:28.080]  今晚都會在殯儀館那裏
[00:23:28.080 --> 00:23:31.080]  我們會講一個信了耶穌的人
[00:23:31.080 --> 00:23:33.080]  他會有復活
[00:23:33.080 --> 00:23:35.080]  我們經常都會用哥林多前書第十五章
[00:23:35.080 --> 00:23:37.080]  來安慰人
[00:23:37.080 --> 00:23:40.080]  如果你看這張聖經我們身體很容易會扭壞
[00:23:40.080 --> 00:23:43.080]  但他說將來我們復活的身體
[00:23:43.080 --> 00:23:45.080]  是不再扭壞
[00:23:45.080 --> 00:23:47.080]  其實是有身體的
[00:23:47.080 --> 00:23:48.080]  不只是靈魂
[00:23:48.080 --> 00:23:50.080]  他就舉這個例子
[00:23:50.080 --> 00:23:51.080]  我經常都舉這個例子
[00:23:51.080 --> 00:23:53.080]  見到這些花不是很靚
[00:23:53.080 --> 00:23:55.080]  花是實質的
[00:23:55.080 --> 00:23:58.080]  但花是由一粒種子
[00:23:58.080 --> 00:24:00.080]  埋葬在地圖裏面
[00:24:00.080 --> 00:24:02.080]  種子都是實質的
[00:24:02.080 --> 00:24:04.080]  但種子埋葬在地圖裏面
[00:24:04.080 --> 00:24:07.080]  後來它變了
[00:24:07.080 --> 00:24:09.080]  它可以突破泥土的限制
[00:24:09.080 --> 00:24:11.080]  變成了美麗的花朵
[00:24:11.080 --> 00:24:16.080]  這些花跟那粒種子是完全不同的
[00:24:16.080 --> 00:24:19.080]  花是靚過那粒種子
[00:24:19.080 --> 00:24:22.080]  但是基於那粒種子才有花
[00:24:22.080 --> 00:24:25.080]  所以現在我們活在這個世代當中
[00:24:25.080 --> 00:24:27.080]  這個叫做甚麼呢
[00:24:27.080 --> 00:24:29.080]  就是今世的身體
[00:24:29.080 --> 00:24:31.080]  這個身體是屬世的
[00:24:31.080 --> 00:24:33.080]  是屬於這個世界
[00:24:33.080 --> 00:24:35.080]  但將來我們復活的時候
[00:24:35.080 --> 00:24:37.080]  我們有一個新的身體
[00:24:37.080 --> 00:24:40.080]  那個對比就是靈性的身體
[00:24:40.080 --> 00:24:41.080]  但我再強調
[00:24:41.080 --> 00:24:43.080]  是有物質的
[00:24:43.080 --> 00:24:45.080]  主耶穌祂受死的時候
[00:24:45.080 --> 00:24:47.080]  就是祂那時候肉體
[00:24:47.080 --> 00:24:49.080]  來帶去受死
[00:24:49.080 --> 00:24:52.080]  即是今天我們所擁有這個屬世的身體
[00:24:52.080 --> 00:24:54.080]  但當祂復活之後
[00:24:54.080 --> 00:24:57.080]  祂有了新的身體
[00:24:57.080 --> 00:25:00.080]  亦都祂的靈命來帶去復活
[00:25:00.080 --> 00:25:02.080]  所以這段經文
[00:25:02.080 --> 00:25:04.080]  如果我要翻譯的時候
[00:25:04.080 --> 00:25:05.080]  記得教會應該這樣講
[00:25:05.080 --> 00:25:07.080]  基督在世的生命
[00:25:07.080 --> 00:25:09.080]  雖然被人殺害了
[00:25:09.080 --> 00:25:12.080]  但卻是被復活過來
[00:25:12.080 --> 00:25:16.080]  而且是以靈性的身體復活過來
[00:25:16.080 --> 00:25:18.080]  這段是解釋
[00:25:18.080 --> 00:25:20.080]  但接著呢
[00:25:20.080 --> 00:25:23.080]  第三章第十九節更加難解釋
[00:25:23.080 --> 00:25:26.080]  就是進入去監獄裏面
[00:25:26.080 --> 00:25:27.080]  主耶穌基督
[00:25:27.080 --> 00:25:29.080]  祂復活之後
[00:25:29.080 --> 00:25:31.080]  祂做了甚麼事呢
[00:25:31.080 --> 00:25:33.080]  我自己覺得這段經文
[00:25:33.080 --> 00:25:34.080]  是最難解釋的
[00:25:34.080 --> 00:25:36.080]  我們一齊來帶去看
[00:25:36.080 --> 00:25:39.080]  記得前書第三章第十九節
[00:25:39.080 --> 00:25:41.080]  我們一齊來帶去讀出
[00:25:41.080 --> 00:25:48.080]  就是耶穌基督復活
[00:25:48.080 --> 00:25:51.080]  祂的靈就去監獄裏面
[00:25:51.080 --> 00:25:55.080]  來帶去傳給監獄裏面的靈來聽
[00:25:55.080 --> 00:25:58.080]  究竟是在講甚麼呢
[00:25:58.080 --> 00:26:04.080]  這段經文真的引起很多人的疑問
[00:26:04.080 --> 00:26:07.080]  有些人認為監獄是指甚麼呢
[00:26:07.080 --> 00:26:10.080]  就是指到陰間
[00:26:10.080 --> 00:26:12.080]  陰間是甚麼呢
[00:26:12.080 --> 00:26:15.080]  就是主耶穌去到陰間裏面
[00:26:15.080 --> 00:26:18.080]  陰間和地獄有點不同
[00:26:18.080 --> 00:26:20.080]  當然我經常都說笑話
[00:26:20.080 --> 00:26:21.080]  我在說甚麼呢
[00:26:21.080 --> 00:26:23.080]  我們每個基督徒都是光明之子
[00:26:23.080 --> 00:26:26.080]  但我們基督徒是很喜歡陰間
[00:26:26.080 --> 00:26:28.080]  當我帶隊去旅行的時候
[00:26:28.080 --> 00:26:30.080]  要講解的時候
[00:26:30.080 --> 00:26:33.080]  那些團友多數都躲在陰頂的地方
[00:26:33.080 --> 00:26:35.080]  就在陰間裏面站著
[00:26:35.080 --> 00:26:38.080]  結果我就要對著他們
[00:26:38.080 --> 00:26:40.080]  於是我就要被太陽曬著被光照
[00:26:40.080 --> 00:26:43.080]  所以我每次帶隊去旅行是特別黑的
[00:26:43.080 --> 00:26:46.080]  但我不明白為甚麼基督徒這麼喜歡陰間
[00:26:46.080 --> 00:26:49.080]  每次都有陰頂就要站過去
[00:26:49.080 --> 00:26:51.080]  當然這些陰間是沒有問題的
[00:26:51.080 --> 00:26:54.080]  但往往他們的信念是甚麼呢
[00:26:54.080 --> 00:26:55.080]  就是陰間
[00:26:55.080 --> 00:26:59.080]  陰間和地獄是不相同的
[00:26:59.080 --> 00:27:01.080]  他們相信地獄
[00:27:01.080 --> 00:27:06.080]  就是神去審判認罰那些惡人不信的地方
[00:27:06.080 --> 00:27:11.080]  這個和我們中國人所講的地獄都相似
[00:27:11.080 --> 00:27:14.080]  不過中國人所想的地獄其實是來自佛教的
[00:27:14.080 --> 00:27:15.080]  有多少層呢
[00:27:15.080 --> 00:27:17.080]  18層
[00:27:17.080 --> 00:27:19.080]  對抗命運
[00:27:19.080 --> 00:27:21.080]  即是可以飛越18層
[00:27:21.080 --> 00:27:23.080]  是可以一路一路來
[00:27:23.080 --> 00:27:25.080]  但問題是陰間是甚麼呢
[00:27:25.080 --> 00:27:27.080]  在猶太人的觀念
[00:27:27.080 --> 00:27:31.080]  陰間某個程度上可能是一個過渡的地方
[00:27:31.080 --> 00:27:35.080]  是一個靈魂的所在地
[00:27:35.080 --> 00:27:37.080]  但又未去到天國裏面
[00:27:37.080 --> 00:27:42.080]  原來猶太人對死後的觀念較為模糊的
[00:27:42.080 --> 00:27:45.080]  他們認為陰間是一個幽暗的地方
[00:27:45.080 --> 00:27:47.080]  靈魂就在那裏傳流
[00:27:47.080 --> 00:27:49.080]  在那裏是不會有快樂
[00:27:49.080 --> 00:27:51.080]  是不會有生氣的
[00:27:51.080 --> 00:27:53.080]  我們一齊來讀
[00:27:53.080 --> 00:27:55.080]  二賽亞書38章第18節
[00:27:55.080 --> 00:27:59.080]  這些是反映他們對陰間的信念
[00:27:59.080 --> 00:28:01.080]  我們一齊來讀
[00:28:01.080 --> 00:28:11.080]  陰間就是靈魂的所在
[00:28:11.080 --> 00:28:15.080]  我們再看傳道書第9章第10節
[00:28:15.080 --> 00:28:17.080]  第9章第10節我們一齊讀出
[00:28:21.080 --> 00:28:24.080]  陰間就是我們所記錄的陰間
[00:28:24.080 --> 00:28:29.080]  會有夢想 會有樂趣 會有志氣 會有智慧
[00:28:29.080 --> 00:28:32.080]  你留意到其實很多經文在舊約裏面都提到陰間
[00:28:32.080 --> 00:28:36.080]  陰間就一定和死亡是連繫著
[00:28:36.080 --> 00:28:38.080]  即是一個人死了之後
[00:28:38.080 --> 00:28:39.080]  他就可能去到陰間
[00:28:39.080 --> 00:28:41.080]  但陰間裏面好像甚麼都靜止
[00:28:41.080 --> 00:28:43.080]  沒有了那個喜樂
[00:28:43.080 --> 00:28:48.080]  人的生命光明和神都在陰間裏面被隔絕了
[00:28:48.080 --> 00:28:52.080]  但我們要想一想究竟是否真的這樣
[00:28:52.080 --> 00:28:57.080]  究竟是否人死了之後中間還有一個過渡期
[00:28:57.080 --> 00:29:01.080]  我們死了之後是否會去到陰間的階段
[00:29:01.080 --> 00:29:04.080]  我自己的信念不是的 為甚麼
[00:29:04.080 --> 00:29:06.080]  很清晰的一段經文
[00:29:06.080 --> 00:29:09.080]  我們用清晰的經文來解釋一些模糊的經文
[00:29:09.080 --> 00:29:11.080]  耶穌基督被釘十字架
[00:29:11.080 --> 00:29:12.080]  你記不記得
[00:29:12.080 --> 00:29:15.080]  有一個強盜不是接受耶穌的
[00:29:15.080 --> 00:29:19.080]  祂說主啊 當你德國降臨的時候
[00:29:19.080 --> 00:29:20.080]  求祢紀念我
[00:29:20.080 --> 00:29:22.080]  這個就是猶太人的觀念
[00:29:22.080 --> 00:29:25.080]  他們仍然相信可能會去到陰間
[00:29:25.080 --> 00:29:27.080]  當你的國度降臨的時候
[00:29:27.080 --> 00:29:28.080]  你來得及紀念我
[00:29:28.080 --> 00:29:30.080]  但耶穌怎麼說
[00:29:30.080 --> 00:29:31.080]  那你等等吧
[00:29:31.080 --> 00:29:32.080]  到時回來接你
[00:29:32.080 --> 00:29:33.080]  不是
[00:29:33.080 --> 00:29:37.080]  祂說你今天就和我在樂園裏面
[00:29:37.080 --> 00:29:38.080]  你死了
[00:29:38.080 --> 00:29:41.080]  但你即時的與我同在
[00:29:41.080 --> 00:29:43.080]  所以其實是否真的有這個過渡期
[00:29:43.080 --> 00:29:44.080]  我是在質疑的
[00:29:44.080 --> 00:29:47.080]  亦有些人認為這段經文是說到甚麼呢
[00:29:47.080 --> 00:29:49.080]  耶穌基督來到是怎樣呢
[00:29:49.080 --> 00:29:52.080]  祂就去到一些人當中
[00:29:52.080 --> 00:29:53.080]  這些人是甚麼呢
[00:29:53.080 --> 00:29:55.080]  就是耶穌基督降生之前
[00:29:55.080 --> 00:29:58.080]  救恩未完成之前
[00:29:58.080 --> 00:29:59.080]  有很多義人
[00:29:59.080 --> 00:30:02.080]  譬如亞伯拉罕 以撒
[00:30:02.080 --> 00:30:04.080]  但他們未在神的國度裏面
[00:30:04.080 --> 00:30:06.080]  那祂是怎樣呢
[00:30:06.080 --> 00:30:07.080]  就存留在陰間
[00:30:07.080 --> 00:30:09.080]  於是你又傳給祂
[00:30:09.080 --> 00:30:11.080]  甚至如果是這樣
[00:30:11.080 --> 00:30:12.080]  就有一個問題
[00:30:12.080 --> 00:30:15.080]  這些人是否不得救呢
[00:30:15.080 --> 00:30:19.080]  死的人是否有悔改的可能呢
[00:30:19.080 --> 00:30:22.080]  聖經裏面在羅馬書裏很清楚說
[00:30:22.080 --> 00:30:23.080]  第二章
[00:30:23.080 --> 00:30:24.080]  鼓勵大家去看
[00:30:24.080 --> 00:30:27.080]  我們經常都有一個信仰問題
[00:30:27.080 --> 00:30:31.080]  如果未聽過耶穌救恩的人
[00:30:31.080 --> 00:30:32.080]  他死了又怎樣
[00:30:32.080 --> 00:30:33.080]  他是好人
[00:30:33.080 --> 00:30:35.080]  文天祥 孔子
[00:30:35.080 --> 00:30:37.080]  我們經常問這些問題
[00:30:37.080 --> 00:30:38.080]  他死了
[00:30:38.080 --> 00:30:42.080]  但是這些這麼好的人他得不得救呢
[00:30:42.080 --> 00:30:44.080]  於是有些人就說
[00:30:44.080 --> 00:30:46.080]  這些人就可能去到陰間
[00:30:46.080 --> 00:30:48.080]  日後耶穌就要跟他講福音
[00:30:48.080 --> 00:30:50.080]  讓他有機會來做抉擇
[00:30:50.080 --> 00:30:52.080]  但又是錯的
[00:30:52.080 --> 00:30:55.080]  羅馬書第二章很清楚說
[00:30:55.080 --> 00:30:57.080]  神審判人有幾個原則
[00:30:57.080 --> 00:31:00.080]  當未有救恩完成之前
[00:31:00.080 --> 00:31:04.080]  是按照他有沒有守當時的律法
[00:31:04.080 --> 00:31:06.080]  按照律法去審判
[00:31:06.080 --> 00:31:09.080]  第二就是仍然有良知
[00:31:09.080 --> 00:31:12.080]  按他的良知去審判
[00:31:12.080 --> 00:31:15.080]  所以今天我們留意到
[00:31:15.080 --> 00:31:18.080]  原來有陰間這個觀念
[00:31:18.080 --> 00:31:22.080]  只不過是猶太人他們自己的傳統思想
[00:31:22.080 --> 00:31:25.080]  就不等於聖經裏面的教導
[00:31:25.080 --> 00:31:29.080]  彼得指出那些在監獄裏面的靈
[00:31:29.080 --> 00:31:30.080]  是幾時呢
[00:31:30.080 --> 00:31:33.080]  是羅亞時代叛逆的人
[00:31:33.080 --> 00:31:37.080]  我們再由第十九節讀到第二十節
[00:31:37.080 --> 00:31:39.080]  十九二十節我們再讀一次
[00:31:39.080 --> 00:31:40.080]  看看上文下理
[00:31:40.080 --> 00:31:43.080]  是指到這個陰間究竟是指甚麼
[00:31:43.080 --> 00:32:03.080]  (上文)
[00:32:03.080 --> 00:32:05.080]  你留意到去到監獄就是怎樣
[00:32:05.080 --> 00:32:08.080]  傳給羅亞那個年代的人
[00:32:08.080 --> 00:32:10.080]  去到這麼古遠
[00:32:10.080 --> 00:32:13.080]  這個就是羅亞裏面那個人
[00:32:13.080 --> 00:32:16.080]  但原來原文裏面是沒有人這個字
[00:32:16.080 --> 00:32:17.080]  就在羅亞年代裏面
[00:32:17.080 --> 00:32:21.080]  因為他們的不信所以他們被拘禁
[00:32:21.080 --> 00:32:27.080]  有人認為陰間只是拘留著那些天使那些靈體
[00:32:27.080 --> 00:32:29.080]  在猶大書的第六節裏面
[00:32:29.080 --> 00:32:32.080]  都有講到這些叛逆的天使
[00:32:32.080 --> 00:32:35.080]  而聖經在創世紀第六章第四節
[00:32:35.080 --> 00:32:39.080]  都講到有些天使來帶去犯罪
[00:32:39.080 --> 00:32:41.080]  但如果是這樣的時候
[00:32:41.080 --> 00:32:46.080]  就和希伯來書的第二章十六節裏面有相矛盾
[00:32:46.080 --> 00:32:48.080]  因為聖經很清楚講
[00:32:48.080 --> 00:32:51.080]  神的救贖是給我們人的
[00:32:51.080 --> 00:32:54.080]  天使是沒有這個救贖
[00:32:54.080 --> 00:32:56.080]  天使只是一個僕役
[00:32:56.080 --> 00:32:57.080]  工人來的
[00:32:57.080 --> 00:32:59.080]  所以他沒有這個救贖
[00:32:59.080 --> 00:33:02.080]  有人又認為為何會有這段經文
[00:33:02.080 --> 00:33:03.080]  就是因為耶穌復活
[00:33:03.080 --> 00:33:06.080]  第三日祂的身體才出現
[00:33:06.080 --> 00:33:09.080]  因為祂有靈魂就沒有這個軀殼來限制
[00:33:09.080 --> 00:33:11.080]  所以就能夠去到不同的地方
[00:33:11.080 --> 00:33:13.080]  特別是一些陰間裏面
[00:33:13.080 --> 00:33:17.080]  來帶去宣告神的救贖
[00:33:17.080 --> 00:33:21.080]  如果我們真的相信耶穌基督落到陰間的時候
[00:33:21.080 --> 00:33:25.080]  就表示到耶穌祂的復活
[00:33:25.080 --> 00:33:28.080]  祂的德性是宇宙性
[00:33:28.080 --> 00:33:30.080]  不只是地球
[00:33:30.080 --> 00:33:32.080]  不是我們所居住的星體
[00:33:32.080 --> 00:33:34.080]  是整個宇宙
[00:33:34.080 --> 00:33:36.080]  都來帶去德性
[00:33:36.080 --> 00:33:37.080]  來帶去跨性
[00:33:37.080 --> 00:33:39.080]  其實這個信念
[00:33:39.080 --> 00:33:42.080]  在聖經裏面是很重要的
[00:33:42.080 --> 00:33:45.080]  我們一齊來帶去讀肥納比書
[00:33:45.080 --> 00:33:46.080]  第二章的第十節
[00:33:46.080 --> 00:33:48.080]  我們一齊來讀出
[00:33:48.080 --> 00:33:58.080]  耶穌基督是掌管整個宇宙萬物
[00:33:58.080 --> 00:34:00.080]  掌管著不單單是人
[00:34:00.080 --> 00:34:01.080]  是一切的靈界
[00:34:01.080 --> 00:34:03.080]  耶穌基督的復活
[00:34:03.080 --> 00:34:05.080]  是叫在天上的
[00:34:05.080 --> 00:34:06.080]  地上的
[00:34:06.080 --> 00:34:08.080]  甚至地底下的
[00:34:08.080 --> 00:34:10.080]  都無不屈實
[00:34:10.080 --> 00:34:12.080]  我們再看啟示錄
[00:34:12.080 --> 00:34:14.080]  大家知道啟示錄是聖經最後一卷書
[00:34:14.080 --> 00:34:16.080]  講到最終的勝利是甚麼呢
[00:34:16.080 --> 00:34:18.080]  啟示錄的第五章是第十三節
[00:34:18.080 --> 00:34:20.080]  我們一齊來讀
[00:34:33.080 --> 00:34:38.080]  (聖經)
[00:34:38.080 --> 00:34:40.080]  你看到
[00:34:40.080 --> 00:34:42.080]  最後在新天新地裏面
[00:34:42.080 --> 00:34:44.080]  無論是天上地下地底下
[00:34:44.080 --> 00:34:45.080]  滄海裏面
[00:34:45.080 --> 00:34:47.080]  一切被造之物
[00:34:47.080 --> 00:34:48.080]  不單單是人
[00:34:48.080 --> 00:34:50.080]  甚至連動物連靈界
[00:34:50.080 --> 00:34:53.080]  都要來歌頌讚美耶穌基督
[00:34:53.080 --> 00:34:55.080]  這個被殺的羔羊
[00:34:55.080 --> 00:34:57.080]  所以耶穌基督的死亡
[00:34:57.080 --> 00:34:59.080]  復活他的德性
[00:34:59.080 --> 00:35:03.080]  不只是在這個地球裏面
[00:35:03.080 --> 00:35:05.080]  是整個宇宙裏面
[00:35:05.080 --> 00:35:07.080]  所以你留意到
[00:35:07.080 --> 00:35:09.080]  其實真是這段經文
[00:35:09.080 --> 00:35:13.080]  在其他經文裏面的引證不多
[00:35:13.080 --> 00:35:15.080]  所以我們都不能夠太武斷
[00:35:15.080 --> 00:35:18.080]  哪一個的解釋是一定正確
[00:35:18.080 --> 00:35:20.080]  但至少從這段經文裏面
[00:35:20.080 --> 00:35:24.080]  我們看到三個很重要的結論
[00:35:24.080 --> 00:35:25.080]  第一就是
[00:35:25.080 --> 00:35:27.080]  主耶穌基督為我們的罪
[00:35:27.080 --> 00:35:31.080]  不單單的受死受苦
[00:35:31.080 --> 00:35:34.080]  他為我們嘗盡了死味
[00:35:34.080 --> 00:35:37.080]  但他更加從死裏面復活
[00:35:37.080 --> 00:35:41.080]  戰勝了撒旦這個死亡的權勢
[00:35:41.080 --> 00:35:43.080]  帶給我們這個盼望
[00:35:43.080 --> 00:35:45.080]  更加最重要的就是
[00:35:45.080 --> 00:35:47.080]  耶穌基督的德性
[00:35:47.080 --> 00:35:50.080]  不只是在那個年代
[00:35:50.080 --> 00:35:53.080]  不只是在這個地球
[00:35:53.080 --> 00:35:55.080]  是整個宇宙
[00:35:55.080 --> 00:35:57.080]  天上地下所有的
[00:35:57.080 --> 00:36:00.080]  都要來帶去歌頌神
[00:36:00.080 --> 00:36:03.080]  這個耶穌基督復活
[00:36:03.080 --> 00:36:07.080]  又帶來另一個就是洗禮的意義
[00:36:07.080 --> 00:36:11.080]  因為他引申到救贖羅亞
[00:36:11.080 --> 00:36:13.080]  羅亞第一次有洪水
[00:36:13.080 --> 00:36:16.080]  這個亦都預表了洗禮
[00:36:16.080 --> 00:36:20.080]  我們先來帶去讀第三章二十和二十一節
[00:36:20.080 --> 00:36:22.080]  我們一齊來讀出
[00:36:25.080 --> 00:36:51.080]  在這段經文裏給予一個角度
[00:36:51.080 --> 00:36:53.080]  我們從另外一個角度
[00:36:53.080 --> 00:36:57.080]  去看羅亞方舟這件事
[00:36:57.080 --> 00:36:59.080]  當我們一想羅亞方舟
[00:36:59.080 --> 00:37:01.080]  自然會想到神的審判
[00:37:01.080 --> 00:37:03.080]  因為人犯罪
[00:37:03.080 --> 00:37:07.080]  不斷地來帶去拒絕神的教導
[00:37:07.080 --> 00:37:09.080]  於是神就要審判他們
[00:37:09.080 --> 00:37:12.080]  羅亞方舟就是一個救贖
[00:37:12.080 --> 00:37:15.080]  但是用洪水來毀滅這個世界
[00:37:15.080 --> 00:37:16.080]  他很清楚說
[00:37:16.080 --> 00:37:19.080]  只有羅亞一家八口得著拯救
[00:37:19.080 --> 00:37:20.080]  但不要忘記
[00:37:20.080 --> 00:37:22.080]  經文裏面特別提到
[00:37:22.080 --> 00:37:26.080]  神容忍等候他們
[00:37:26.080 --> 00:37:28.080]  至於神容忍了多久
[00:37:28.080 --> 00:37:31.080]  在創世紀第六章第三節很清楚說
[00:37:31.080 --> 00:37:34.080]  神容忍了他們一百二十年
[00:37:34.080 --> 00:37:35.080]  在這一百二十年裏面
[00:37:35.080 --> 00:37:38.080]  神不斷地來帶去呼喚他們
[00:37:38.080 --> 00:37:41.080]  甚至羅亞當他來做這個方舟的時候
[00:37:41.080 --> 00:37:43.080]  很特別是做在山上
[00:37:43.080 --> 00:37:44.080]  不是在海邊那裏做
