
[00:00:00.000 --> 00:00:03.240]  一年一開始,我們知道每一年一開始
[00:20:49.080 --> 00:20:52.520]  究竟誰可以承擔到
[00:20:52.520 --> 00:20:54.640]  同樣的考驗
[00:20:54.640 --> 00:20:56.240]  人人面對
[00:20:56.240 --> 00:21:00.360]  而我再說這個考驗不單止是環境
[00:21:00.360 --> 00:21:03.040]  是我們一生自己都會面對
[00:21:03.040 --> 00:21:06.760]  又或者我們裏面的價值觀
[00:21:06.760 --> 00:21:08.960]  世界的世俗
[00:21:08.960 --> 00:21:10.120]  的價值觀
[00:21:10.120 --> 00:21:12.120]  都成爲我們很大的衝擊
[00:21:12.120 --> 00:21:13.800]  他說到兩個結果
[00:21:13.800 --> 00:21:15.280]  一個結果
[00:21:15.280 --> 00:21:17.120]  是倒塌
[00:21:17.120 --> 00:21:20.280]  一個結果是不倒塌
[00:21:20.280 --> 00:21:22.640]  他說到這個聰明人
[00:21:22.640 --> 00:21:25.480]  面對這件事的時刻
[00:21:25.480 --> 00:21:29.240]  他說用一個就是總不倒塌
[00:21:29.240 --> 00:21:32.360]  什麼都總不倒塌
[00:21:32.360 --> 00:21:35.760]  但是不去行的人
[00:21:35.760 --> 00:21:37.440]  防止就倒塌
[00:21:37.440 --> 00:21:38.320]  他用了一個字
[00:21:38.320 --> 00:21:40.320]  並且倒塌得什麼
[00:21:40.320 --> 00:21:43.560]  很大
[00:21:43.560 --> 00:21:46.560]  很大
[00:21:46.560 --> 00:21:48.480]  什麼叫倒塌呢
[00:21:48.480 --> 00:21:53.680]  如果我們把屋建基在沙土上
[00:21:53.680 --> 00:21:56.480]  這個屋就會慢慢倒塌
[00:21:56.480 --> 00:21:57.960]  他未必馬上會的
[00:21:57.960 --> 00:22:00.360]  很容易起的東西可能
[00:22:00.360 --> 00:22:01.720]  好像shortcut那樣
[00:22:01.720 --> 00:22:03.920]  不過他會倒塌
[00:22:03.920 --> 00:22:05.800]  日子來到
[00:22:05.800 --> 00:22:07.480]  他就會一步一步
[00:22:07.480 --> 00:22:11.160]  在上面開始搖搖欲墜
[00:22:11.160 --> 00:22:13.000]  開始倒下
[00:22:13.000 --> 00:22:15.520]  而倒下的時候我們都知道
[00:22:15.520 --> 00:22:17.600]  他落到他的底部就會
[00:22:17.600 --> 00:22:18.800]  啪
[00:22:18.800 --> 00:22:20.640]  散了
[00:22:20.640 --> 00:22:25.240]  倒塌得很大
[00:22:25.240 --> 00:22:27.160]  這兩種人
[00:22:27.160 --> 00:22:28.320]  我們都知道
[00:22:28.320 --> 00:22:32.120]  面對的事是無法避免的
[00:22:32.120 --> 00:22:35.360]  但是怎麼上帝給我們這些說話
[00:22:35.360 --> 00:22:41.080]  可以成爲我們面對挑戰的根基
[00:22:41.080 --> 00:22:43.920]  重點是我們相信不相信
[00:22:43.920 --> 00:22:45.600]  肯和不肯
[00:22:45.600 --> 00:22:47.480]  我有兩個例子告訴大家
[00:22:47.480 --> 00:22:49.840]  就會更加明白
[00:22:49.840 --> 00:22:52.640]  我們其中一個門徒剛剛畢業
[00:22:52.640 --> 00:22:55.400]  在2018年開始進來
[00:22:55.400 --> 00:22:58.200]  過去兩年門徒的生命
[00:22:58.200 --> 00:23:01.440]  他經歷風浪
[00:23:01.440 --> 00:23:07.360]  是好像剛剛聖經描述的雨淋水衝風吹
[00:23:07.360 --> 00:23:14.520]  包括2018年在遠方英國的父親病逝
[00:23:14.520 --> 00:23:17.320]  然後在幾個月前
[00:23:17.320 --> 00:23:18.680]  他做了多年
[00:23:18.680 --> 00:23:22.040]  因爲他在銀行業做工作
[00:23:22.040 --> 00:23:24.080]  在酒店業做工作
[00:23:24.080 --> 00:23:28.040]  所以在這個疫情裏面被裁員了
[00:23:28.040 --> 00:23:33.360]  前幾個月他媽媽突然在英國急病
[00:23:33.360 --> 00:23:38.520]  見到一關又一關的挑戰困難
[00:23:38.520 --> 00:23:41.040]  他見到的時刻
[00:23:41.040 --> 00:23:42.960]  他這樣描述
[00:23:42.960 --> 00:23:46.520]  他說如果我過去不是因爲
[00:23:46.520 --> 00:23:49.960]  和神很親密的聯繫
[00:23:49.960 --> 00:23:51.720]  遵守祂的誡命
[00:23:51.720 --> 00:23:54.120]  聆聽上帝的說話
[00:23:54.120 --> 00:23:57.920]  這位的肢體信主幾十年了
[00:23:57.920 --> 00:23:59.800]  但是直到這一兩年
[00:23:59.800 --> 00:24:02.920]  他生命突飛猛進
[00:24:02.920 --> 00:24:04.960]  在那一刻他這樣說
[00:24:04.960 --> 00:24:07.200]  他說一直在這兩年的時間
[00:24:07.200 --> 00:24:11.000]  很用心跟從神
[00:24:11.000 --> 00:24:13.080]  他在這兩年的時間
[00:24:13.080 --> 00:24:17.480]  他很知道原來信主是什麼
[00:24:17.480 --> 00:24:19.360]  跟着他說開始不同
[00:24:19.360 --> 00:24:21.800]  他和神的親密度很嚴密
[00:24:21.800 --> 00:24:25.520]  他和神的信心有很大的成長
[00:24:25.520 --> 00:24:27.560]  他知道上帝怎樣帶領他
[00:24:27.560 --> 00:24:30.760]  他並且說如果他的生命不是這樣成長
[00:24:30.760 --> 00:24:32.360]  他沒辦法想象
[00:24:32.360 --> 00:24:34.720]  如果兩年前就面對同一件事
[00:24:34.720 --> 00:24:35.920]  但是他沒成長
[00:24:35.920 --> 00:24:39.880]  他的人就會崩潰下來
[00:24:39.880 --> 00:24:42.840]  他說以往一直是沒有信心
[00:24:42.840 --> 00:24:44.400]  怎樣去依靠主
[00:24:44.400 --> 00:24:47.200]  但是今天完全不一樣
[00:24:47.200 --> 00:24:49.040]  並且我們都深信
[00:24:49.040 --> 00:24:51.920]  我們都知道作爲銀行業
[00:24:51.920 --> 00:24:55.280]  他很難或者等很久才找到下一份工作
[00:24:55.280 --> 00:24:57.240]  但是我昨天和他喫飯
[00:24:57.240 --> 00:24:58.320]  他去完英國
[00:24:58.320 --> 00:24:59.920]  探望他媽媽幫助他
[00:24:59.920 --> 00:25:01.680]  之後他回來了
[00:25:01.680 --> 00:25:03.600]  隔離完了大家不用怕
[00:25:03.600 --> 00:25:05.600]  隔離了二十幾天
[00:25:05.600 --> 00:25:06.760]  我才和他喫了一餐飯
[00:25:06.760 --> 00:25:08.880]  和他聊天祈禱
[00:25:08.880 --> 00:25:10.640]  他說不用怕
[00:25:10.640 --> 00:25:12.360]  他說上帝會準備
[00:25:12.360 --> 00:25:15.480]  他說最緊要準備的那份工作
[00:25:15.480 --> 00:25:18.760]  是可以傳福音和見證主
[00:25:18.760 --> 00:25:20.320]  哇!好可愛啊
[00:25:20.320 --> 00:25:21.640]  我認識這個姐妹
[00:25:21.640 --> 00:25:26.040]  以往通常上教會就上一半
[00:25:26.040 --> 00:25:29.080]  有時候上一半又不上
[00:25:29.080 --> 00:25:30.800]  有時候又早走
[00:25:30.800 --> 00:25:34.480]  所有的活動參加一半都沒有
[00:25:34.480 --> 00:25:36.040]  但是她突然間
[00:25:36.040 --> 00:25:37.320]  她的着重點不同了
[00:25:37.320 --> 00:25:39.480]  並且她說了一件很有趣的事
[00:25:39.480 --> 00:25:41.480]  她當日當那份工作
[00:25:41.480 --> 00:25:43.600]  一被裁員的時候
[00:25:43.600 --> 00:25:45.200]  她和我分享
[00:25:45.200 --> 00:25:46.840]  她說:Pastor John 我很擔心
[00:25:46.840 --> 00:25:47.880]  我說你擔心什麼
[00:25:47.880 --> 00:25:51.480]  我很擔心我跟進中的同事
[00:25:51.480 --> 00:25:53.560]  怎樣可以繼續帶信主
[00:25:53.560 --> 00:25:56.760]  哇!我在說什麼呢?
[00:25:56.760 --> 00:25:58.840]  這個是不是好像耶穌說的
[00:25:58.840 --> 00:26:00.840]  咦!我們面對的挑戰
[00:26:00.840 --> 00:26:02.640]  是回到祂的說話
[00:26:02.640 --> 00:26:05.280]  好像在說外星話一樣
[00:26:05.280 --> 00:26:06.520]  然後她一路分享
[00:26:06.520 --> 00:26:08.080]  我很感動
[00:26:08.080 --> 00:26:09.640]  她說她很記掛
[00:26:09.640 --> 00:26:11.800]  教會明年就直行
[00:26:11.800 --> 00:26:14.200]  她有什麼幫手
[00:26:14.200 --> 00:26:15.120]  她好像忘記了
[00:26:15.120 --> 00:26:17.560]  自己現在身處的境況
[00:26:17.560 --> 00:26:18.160]  她還說
[00:26:18.160 --> 00:26:21.440]  她相信上帝的準備是最好的
[00:26:21.440 --> 00:26:22.560]  而且她這麼說
[00:26:22.560 --> 00:26:25.040]  她說是英國之先
[00:26:25.040 --> 00:26:27.000]  她說Pastor Pam 給了一本書
[00:26:27.000 --> 00:26:29.040]  是Esther 說的
[00:26:29.040 --> 00:26:30.320]  以斯帖
[00:26:30.320 --> 00:26:31.800]  她說她說到
[00:26:31.800 --> 00:26:34.280]  以斯帖
[00:26:34.280 --> 00:26:39.440]  她準備一年的生命去見王
[00:26:39.440 --> 00:26:40.360]  她跟我說
[00:26:40.360 --> 00:26:43.760]  她現在要準備一生的生命
[00:26:43.760 --> 00:26:46.640]  準備他日見主面
[00:26:46.640 --> 00:26:50.440]  哇!這是什麼呢?
[00:26:50.440 --> 00:26:52.200]  她說她準備一生
[00:26:52.200 --> 00:26:55.320]  等候他日見耶穌的面
[00:26:55.320 --> 00:26:59.200]  眼前的姐妹在我眼中
[00:26:59.200 --> 00:27:02.360]  我覺得好像外星人一樣的美麗
[00:27:02.360 --> 00:27:04.240]  我不知道外星人美不美麗
[00:27:04.240 --> 00:27:06.280]  不過好像變了另一個人一樣
[00:27:06.280 --> 00:27:08.440]  我立刻想起一件經文
[00:27:08.440 --> 00:27:09.240]  經文這麼說
[00:27:09.240 --> 00:27:10.600]  是哥倫多前書
[00:27:10.600 --> 00:27:13.400]  他說你們所遇見的試探
[00:27:13.400 --> 00:27:15.920]  無非是人所能受
[00:27:15.920 --> 00:27:22.960]  神是信神必不叫你們受試探過於所能受
[00:27:22.960 --> 00:27:24.400]  在試探的時候
[00:27:24.400 --> 00:27:27.760]  總要給你們開一條出路
[00:27:27.760 --> 00:27:31.440]  叫你們能忍受得住
[00:27:31.440 --> 00:27:35.360]  這段經文信主內的十倍過
[00:27:35.360 --> 00:27:38.560]  問題你是不是可以展現在你的人生
[00:27:38.560 --> 00:27:40.960]  活出在你的生命中
[00:27:40.960 --> 00:27:44.400]  這個就很有分別
[00:27:44.400 --> 00:27:48.560]  彷彿這個門徒經歷了很多事情
[00:27:48.560 --> 00:27:51.080]  不過我昨天和他談最後一句
[00:27:51.080 --> 00:27:52.480]  剛纔我也有說
[00:27:52.480 --> 00:27:56.080]  就是準備一生見主面
[00:27:56.080 --> 00:27:59.200]  我不知道你在2021年
[00:27:59.200 --> 00:28:01.840]  你的目標是什麼
[00:28:01.840 --> 00:28:04.240]  你想爲你自己準備的是什麼
[00:28:04.240 --> 00:28:08.720]  有多少是爲主來準備
[00:28:08.720 --> 00:28:11.240]  在12月25號我們受洗
[00:28:11.240 --> 00:28:14.760]  有一個年輕人叫阿星
[00:28:14.760 --> 00:28:17.240]  我又用他的分享講前半段
[00:28:17.240 --> 00:28:19.320]  過兩個星期我會講下半段
[00:28:19.320 --> 00:28:21.600]  他的分享很好
[00:28:21.600 --> 00:28:24.200]  我們都知道疫情都會過去的
[00:28:24.200 --> 00:28:27.840]  可能九個月可能一年可能一年半
[00:28:27.840 --> 00:28:29.440]  除非這個疫苗不行
[00:28:29.440 --> 00:28:33.480]  不過疫情過去不等於我們不活在恐慌中
[00:28:33.480 --> 00:28:36.200]  不越越活在這個受困中
[00:28:36.200 --> 00:28:39.960]  因爲我們人生就充滿着不同的思想
[00:28:39.960 --> 00:28:43.040]  在我們內部非常容易迷失
[00:28:43.040 --> 00:28:46.920]  這個阿星的分享很重重點
[00:28:46.920 --> 00:28:49.120]  阿星工作了幾年
[00:28:49.120 --> 00:28:53.080]  在一箇中學裏面做社工
[00:28:53.080 --> 00:28:54.840]  阿星大學的時候
[00:28:54.840 --> 00:28:57.480]  是在科大讀機械工程
[00:28:57.480 --> 00:28:58.760]  畢業了
[00:28:58.760 --> 00:29:01.320]  但他爲什麼會轉去社福界呢
[00:29:01.320 --> 00:29:04.280]  原來他知道
[00:29:04.280 --> 00:29:10.200]  因爲在縱然工程和社福的待遇 工資都相差很遠
[00:29:10.200 --> 00:29:11.360]  工程好多
[00:29:11.360 --> 00:29:15.160]  但他都選擇最後再去讀多兩年碩士
[00:29:15.160 --> 00:29:16.440]  去中大讀社工
[00:29:16.440 --> 00:29:17.520]  原因是什麼呢
[00:29:17.520 --> 00:29:21.200]  他分享原來他至少是單親家庭長大
[00:29:21.200 --> 00:29:23.680]  依靠縱緩生活
[00:29:23.680 --> 00:29:24.840]  很困難
[00:29:24.840 --> 00:29:27.880]  不過他說他可以適應到香港的教育制度
[00:29:27.880 --> 00:29:30.840]  可以透過讀書向上流
[00:29:30.840 --> 00:29:35.240]  因此他很希望透過工作和基層家庭
[00:29:35.240 --> 00:29:37.200]  特別是青少年同行
[00:29:37.200 --> 00:29:38.880]  跟他們走過困難
[00:29:38.880 --> 00:29:43.120]  就是這樣他選擇了去中大讀社工碩士
[00:29:43.120 --> 00:29:45.640]  但他人生最大的衝擊
[00:29:45.640 --> 00:29:50.520]  就是他讀書和工作的第一幾年
[00:29:50.520 --> 00:29:52.040]  他說讀書的時候
[00:29:52.040 --> 00:29:55.680]  他見到他的同學一早已經有層樓了
[00:29:55.680 --> 00:29:59.280]  還在何文田自己擁有一層樓
[00:29:59.280 --> 00:30:00.920]  我還問要不要租給他
[00:30:00.920 --> 00:30:03.720]  他說我是基層單親
[00:30:03.720 --> 00:30:06.360]  原來有人可以靠着家裏的背景
[00:30:06.360 --> 00:30:08.440]  靠着成功
[00:30:08.440 --> 00:30:10.600]  是靠父幹
[00:30:10.600 --> 00:30:12.480]  他說他比下去
[00:30:12.480 --> 00:30:14.560]  並且他說當他出來工作的時候
[00:30:14.560 --> 00:30:17.240]  上司都稱讚他工作很努力
[00:30:17.240 --> 00:30:23.080]  但是他一相對這些有家裏環境很好的同事
[00:30:23.080 --> 00:30:25.440]  他們很懂得待人接物
[00:30:25.440 --> 00:30:27.240]  很有見識
[00:30:27.240 --> 00:30:29.320]  而且他比的時候
[00:30:29.320 --> 00:30:32.920]  他覺得他們的軟實力已經超越他很多
[00:30:32.920 --> 00:30:34.360]  他多努力也好
[00:30:34.360 --> 00:30:37.960]  他覺得很難去追到
[00:30:37.960 --> 00:30:40.200]  所以他就帶着這些不滿
[00:30:40.200 --> 00:30:44.840]  埋怨 無力 憂慮 不忿
[00:30:44.840 --> 00:30:47.280]  這些想法掩抹了他
[00:30:47.280 --> 00:30:49.720]  你再想想他在說什麼
[00:30:49.720 --> 00:30:52.000]  喂 碩士來的
[00:30:52.000 --> 00:30:54.960]  科大中大
[00:30:54.960 --> 00:30:58.680]  在這個世界掩抹了他
[00:30:58.680 --> 00:31:00.120]  你想想
[00:31:00.120 --> 00:31:02.680]  其實他已經有很多東西
[00:31:02.680 --> 00:31:05.080]  但是這個世界掩抹了他
[00:31:05.080 --> 00:31:07.800]  他感到迷茫懷疑
[00:31:07.800 --> 00:31:10.840]  並且將他自己做社工的初衷
[00:31:10.840 --> 00:31:13.640]  都開始忘記
[00:31:13.640 --> 00:31:15.880]  感恩 故事未完
[00:31:15.880 --> 00:31:18.920]  兩年前他遇到他女朋友Cherry
[00:31:18.920 --> 00:31:21.160]  帶了她回教會
[00:31:21.160 --> 00:31:26.440]  她在教會的環境裏面成長
[00:31:26.440 --> 00:31:28.560]  她中學都聽過信仰
[00:31:28.560 --> 00:31:31.040]  裏面都有種子 現在開始發芽
[00:31:31.040 --> 00:31:33.040]  在教會生活成長
[00:31:33.040 --> 00:31:35.360]  並且開始和上帝的關係
[00:31:35.360 --> 00:31:37.520]  聽着 緊密
[00:31:37.520 --> 00:31:40.280]  聽過和緊密是兩回事
[00:31:40.280 --> 00:31:43.480]  你相信主和聽過主是兩回事
[00:31:43.480 --> 00:31:46.520]  加上女朋友的父親Simon
[00:31:46.520 --> 00:31:49.240]  在信仰上常常陪他同行
[00:31:49.240 --> 00:31:52.320]  每天和他靈脩分享
[00:31:52.320 --> 00:31:54.360]  我見這個年輕人受壽很可愛
[00:31:54.360 --> 00:31:56.120]  我問他覺得自己的靈明如何
[00:31:56.120 --> 00:31:57.280]  他說一般般
[00:31:57.280 --> 00:31:59.240]  我問他靈脩如何
[00:31:59.240 --> 00:32:00.720]  他說每天都有
[00:32:00.720 --> 00:32:03.120]  還看了Simon的靈脩
[00:32:03.120 --> 00:32:04.720]  然後再有反思
[00:32:04.720 --> 00:32:06.880]  我說 哇 這都是一般般
[00:32:06.880 --> 00:32:07.960]  都是普通
[00:32:07.960 --> 00:32:09.680]  我都很感動
[00:32:09.680 --> 00:32:10.760]  接着他說
[00:32:10.760 --> 00:32:12.320]  當他這樣去靈脩
[00:32:12.320 --> 00:32:14.560]  這樣去分享 在教會成長
[00:32:14.560 --> 00:32:19.280]  他慢慢開始解答他很多信仰上的疑問
[00:32:19.280 --> 00:32:21.960]  並且人生成長的經歷
[00:32:21.960 --> 00:32:25.880]  開始信靠主的安排
[00:32:25.880 --> 00:32:30.240]  哇 這個很不同
[00:32:30.240 --> 00:32:31.800]  他視物改觀
[00:32:31.800 --> 00:32:33.600]  成長的經歷
[00:32:33.600 --> 00:32:35.920]  雖然在生命上有很多傷痕
[00:32:35.920 --> 00:32:38.000]  不過因爲這些經歷
[00:32:38.000 --> 00:32:39.800]  他在工作裏面
[00:32:39.800 --> 00:32:45.640]  理解基層青少年的感受和需要
[00:32:45.640 --> 00:32:47.360]  對神的信心
[00:32:47.360 --> 00:32:48.360]  縱然有起有跌
[00:32:48.360 --> 00:32:53.160]  不過原來主在他身上做了很多安排
[00:32:53.160 --> 00:32:55.760]  很多的考驗和困難
[00:32:55.760 --> 00:32:58.840]  叫他繼續向前行
[00:32:58.840 --> 00:33:01.440]  不再一樣
[00:33:01.440 --> 00:33:04.120]  現在他找到一份自己喜歡的工作
[00:33:04.120 --> 00:33:05.640]  是很難的
[00:33:05.640 --> 00:33:08.360]  他記得自己上帝給他的初衷
[00:33:08.360 --> 00:33:10.240]  他提醒自己很慶幸
[00:33:10.240 --> 00:33:13.160]  在這個成長的經歷當中
[00:33:13.160 --> 00:33:18.720]  可以今天有能力去約試社羣同行
[00:33:18.720 --> 00:33:20.280]  並且最重要的
[00:33:20.280 --> 00:33:25.200]  他沒有被世俗價值觀去掩蓋
[00:33:25.200 --> 00:33:27.360]  努力準備自己
[00:33:27.360 --> 00:33:32.040]  期待下一步上帝給他的使命
[00:33:32.040 --> 00:33:34.280]  很奇怪
[00:33:34.280 --> 00:33:36.000]  很可愛
[00:33:36.000 --> 00:33:42.840]  當我聽到這兩位主的跟隨者的分享
[00:33:42.840 --> 00:33:44.600]  我就知道
[00:33:44.600 --> 00:33:48.280]  聖言上帝的話語引導我們的生命
[00:33:48.280 --> 00:33:51.880]  不過如果真是引導我們的生命的話
[00:33:51.880 --> 00:33:55.880]  我們的生命就必定會見證聖言
[00:33:55.880 --> 00:33:57.360]  印證聖言
[00:33:57.360 --> 00:34:00.160]  就是說我們的生命活出來
[00:34:00.160 --> 00:34:04.320]  就見到上帝的說話的真實
[00:34:04.320 --> 00:34:06.920]  究竟我們的生命有沒有見證聖言
[00:34:06.920 --> 00:34:09.400]  有沒有印證聖言呢?
[00:34:09.400 --> 00:34:12.520]  這就是正正耶穌基督說得很清楚
[00:34:12.520 --> 00:34:16.480]  我們是不是聽又行
[00:34:16.480 --> 00:34:20.040]  你信不信神的話是大有能力
[00:34:20.040 --> 00:34:22.480]  進行聖經的話
[00:34:22.480 --> 00:34:27.040]  可以帶領人去面對解決考驗
[00:34:27.040 --> 00:34:29.600]  你有沒有試過
[00:34:29.600 --> 00:34:33.320]  你又會選擇做哪一種人
[00:34:33.320 --> 00:34:36.640]  今天在2021年的年頭
[00:34:36.640 --> 00:34:39.880]  你會怎樣去選擇呢?
[00:34:39.880 --> 00:34:41.760]  剛纔開始第一點我說
[00:34:41.760 --> 00:34:45.360]  二十四節的開始有兩個字
[00:34:45.360 --> 00:34:47.600]  記不記得這兩個字是什麼?
[00:34:47.600 --> 00:34:50.720]  是「所以」
[00:34:50.720 --> 00:34:53.200]  「所以」即是說有東西
[00:34:53.200 --> 00:34:55.680]  我們先看一看「所以」
[00:34:55.680 --> 00:34:58.880]  我們再看二十一到二十三節
[00:34:58.880 --> 00:35:02.280]  其實剛纔我們看完那四節經文
[00:35:02.280 --> 00:35:04.240]  它說什麼呢?
[00:35:04.240 --> 00:35:05.160]  我們一起讀
[00:35:05.160 --> 00:35:07.200]  二十一到二十三節
[00:35:07.200 --> 00:35:08.320]  預備起
[00:35:08.320 --> 00:35:11.200]  「凡稱呼我主呀主呀的人
[00:35:11.200 --> 00:35:13.400]  不能到盡天國
[00:35:13.400 --> 00:35:18.280]  唯獨遵行我天父旨意的人才能進去
[00:35:18.280 --> 00:35:21.600]  當那日必有許多人對我說
[00:35:21.600 --> 00:35:23.040]  主呀主呀
[00:35:23.040 --> 00:35:26.160]  我們不是奉你的名傳道
[00:35:26.160 --> 00:35:28.720]  奉你的名趕鬼
[00:35:28.720 --> 00:35:31.400]  你的名行許多而能嗎?
[00:35:31.400 --> 00:35:34.040]  我就明明地告訴他們說
[00:35:34.040 --> 00:35:36.400]  我從來不認識你們
[00:35:36.400 --> 00:35:38.760]  你們這些作惡的人
[00:35:38.760 --> 00:35:41.200]  離開我去吧」
[00:35:41.200 --> 00:35:42.360]  好可愛
[00:35:42.360 --> 00:35:45.080]  原來剛纔那幾個經文是帶到這裏
[00:35:45.080 --> 00:35:47.760]  它說有些人
[00:35:47.760 --> 00:35:52.280]  他說「凡稱我主呀主呀都不能進天國」
[00:35:52.280 --> 00:35:54.360]  因爲這些人在下面說
[00:35:54.360 --> 00:35:56.520]  他聽沒用
[00:35:56.520 --> 00:36:00.920]  原來耶穌說的第二十四到二十七節
[00:36:00.920 --> 00:36:03.400]  是一石二鳥
[00:36:03.400 --> 00:36:06.880]  第一鳥剛纔說了我們的生命豐富會改變
[00:36:06.880 --> 00:36:11.120]  而第二鳥是帶我們進入到天國中
[00:36:11.120 --> 00:36:13.920]  就是說我們地上的物質生活
[00:36:13.920 --> 00:36:17.200]  在天國的靈明生活是息息相關
[00:36:17.200 --> 00:36:19.200]  如果我們沒有這樣活着
[00:36:19.200 --> 00:36:20.880]  我們他日
[00:36:20.880 --> 00:36:23.800]  他說「唯獨遵行我天父旨意進去」
[00:36:23.800 --> 00:36:24.840]  而且他說
[00:36:24.840 --> 00:36:26.320]  那天很多人對他說
[00:36:26.320 --> 00:36:27.320]  主呀主呀
[00:36:27.320 --> 00:36:29.360]  我不是奉你的名傳道
[00:36:29.360 --> 00:36:33.040]  趕鬼行異能嗎
[00:36:33.040 --> 00:36:35.240]  那些人可以是真
[00:36:35.240 --> 00:36:36.320]  可以是假
[00:36:36.320 --> 00:36:37.560]  你明不明
[00:36:37.560 --> 00:36:38.960]  有些人是這樣
[00:36:38.960 --> 00:36:40.640]  趕鬼傳道
[00:36:40.640 --> 00:36:41.840]  他又進行
[00:36:41.840 --> 00:36:43.680]  那個是真的
[00:36:43.680 --> 00:36:47.080]  他可以進到天國
[00:36:47.080 --> 00:36:49.320]  但是有些人是假的
[00:36:49.320 --> 00:36:50.720]  表面的
[00:36:50.720 --> 00:36:52.640]  在裏面是在做
[00:36:52.640 --> 00:36:54.080]  但是又不是在做
[00:36:54.080 --> 00:36:56.120]  不過耶穌分辨到
[00:36:56.120 --> 00:36:58.280]  我明明告訴他
[00:36:58.280 --> 00:37:01.280]  我從來不認識你
[00:37:01.280 --> 00:37:03.840]  原來耶穌認識你不是跟你認識
[00:37:03.840 --> 00:37:04.840]  不是跟你討論
[00:37:04.840 --> 00:37:08.920]  是你有沒有進行他天父的旨意
[00:37:08.920 --> 00:37:12.840]  他說這些作惡的人
[00:37:12.840 --> 00:37:16.280]  陳牧師也傳道
[00:37:16.280 --> 00:37:18.880]  陳牧師也趕鬼
[00:37:18.880 --> 00:37:22.040]  陳牧師也很少行異能
[00:37:22.040 --> 00:37:24.480]  不過也偶爾
[00:37:24.480 --> 00:37:29.080]  這樣不是等於耶穌認識
[00:37:29.080 --> 00:37:33.200]  是我有沒有進行天父的旨意
[00:37:33.200 --> 00:37:37.240]  原來耶穌說在七章二十四到二十七節
[00:37:37.240 --> 00:37:38.040]  這樣去行
[00:37:38.040 --> 00:37:39.400]  帶回去前面
[00:37:39.400 --> 00:37:40.880]  這樣的話
[00:37:40.880 --> 00:37:44.200]  祝福不單止我們今生是我們自己的生命
[00:37:44.200 --> 00:37:46.080]  不單止別人的生命
[00:37:46.080 --> 00:37:51.440]  並且這樣引領我們去見到天國
[00:37:51.440 --> 00:37:52.640]  如果我們真的明白
[00:37:52.640 --> 00:37:54.600]  或者我們熟悉聖經
[00:37:54.600 --> 00:37:56.280]  在馬達科羅姆第七章
[00:37:56.280 --> 00:38:01.640]  其實是在登山寶訓的一個總結
[00:38:01.640 --> 00:38:04.200]  登山寶訓是馬達科羅姆第五章
[00:38:04.200 --> 00:38:06.760]  第六章,第七章頭
[00:38:06.760 --> 00:38:08.760]  而他說到這幾件事
[00:38:08.760 --> 00:38:11.280]  如果我們用這個背景
[00:38:11.280 --> 00:38:13.200]  我們就明白他在說
[00:38:13.200 --> 00:38:15.160]  他說到虛心的人
[00:38:15.160 --> 00:38:19.640]  八福,記不記得?
[00:38:19.640 --> 00:38:25.680]  虛心的人特別覺得自己靈性很好
[00:38:25.680 --> 00:38:29.240]  他說你要屬靈破產
[00:38:29.240 --> 00:38:31.560]  你不要覺得自己好得
[00:38:31.560 --> 00:38:33.080]  因爲上帝是無限多
[00:38:33.080 --> 00:38:36.080]  我們覺得自己已經在那裏
[00:38:36.080 --> 00:38:38.200]  完了
[00:38:38.200 --> 00:38:42.920]  我們覺得我們永遠在主內都不夠
[00:38:42.920 --> 00:38:44.600]  否則我們停留在一個位置
[00:38:44.600 --> 00:38:47.040]  沾沾自喜
[00:38:47.040 --> 00:38:48.760]  滅亡就在我們前面
[00:38:48.760 --> 00:38:51.600]  哀悼爲世界的罪
[00:38:51.600 --> 00:38:54.840]  溫柔我們如何去面對
[00:38:54.840 --> 00:38:57.600]  那些受靈慾的困難的人
[00:38:57.600 --> 00:39:00.480]  連續我特別想說一點
[00:39:00.480 --> 00:39:02.760]  我們如何面對世界的貧乏
[00:39:02.760 --> 00:39:06.080]  面對世界的不公
[00:39:06.080 --> 00:39:07.520]  我很感動
[00:39:07.520 --> 00:39:08.760]  我們的教會
[00:39:08.760 --> 00:39:12.280]  很多弟兄姊妹在過去2020年
[00:39:12.280 --> 00:39:13.480]  很多人都說
[00:39:13.480 --> 00:39:15.960]  在困難,在疫情
[00:39:15.960 --> 00:39:17.480]  不要出去,我們當然不出去
[00:39:17.480 --> 00:39:20.880]  不過有些東西你不出不行
[00:39:20.880 --> 00:39:23.320]  特別去到街坊中
[00:39:23.320 --> 00:39:26.720]  他連一點點的資源,一點點的愛都沒有
[00:39:26.720 --> 00:39:28.960]  我見到我們的弟兄姊妹不單止探訪
[00:39:28.960 --> 00:39:31.360]  送wifi卡,送口罩
[00:39:31.360 --> 00:39:33.080]  教會我們準備了很多資源
[00:39:33.080 --> 00:39:34.400]  我們去,他們去
[00:39:34.400 --> 00:39:37.320]  我經常說沒有義工就沒有事工的原因
[00:39:37.320 --> 00:39:39.600]  我們同工都20個,我們做了多少
[00:39:39.600 --> 00:39:41.320]  我們今天有700個街坊
[00:39:41.320 --> 00:39:45.400]  就是因爲我們有500個弟兄姊妹去探訪
[00:39:45.400 --> 00:39:48.480]  而中間有些片段令我很感動
[00:39:48.480 --> 00:39:50.920]  其中有一個姐妹
