
[00:00:00.000 --> 00:00:03.840]  有一個兒子問他爸爸一條數學題
[00:24:19.600 --> 00:24:22.080]  而是一直伸延下去
[00:24:22.080 --> 00:24:27.080]  從而影響到你整天的靈性生命
[00:24:27.080 --> 00:24:31.440]  讓我們可以過著與主同行
[00:24:31.440 --> 00:24:35.960]  與主共話 與主契合的生活
[00:24:35.960 --> 00:24:43.840]  就像葡萄枝連繫在葡萄樹上
[00:24:43.840 --> 00:24:47.680]  我們若持守每天固定的靈修生活
[00:24:47.680 --> 00:24:48.800]  坦白說
[00:24:48.800 --> 00:24:50.560]  有時我們會覺得
[00:24:50.560 --> 00:24:55.880]  為甚麼果後未必好像每天都那麼明顯
[00:24:55.880 --> 00:24:59.080]  也不是每天都有所領受
[00:24:59.080 --> 00:25:00.160]  更加不要說
[00:25:00.160 --> 00:25:04.400]  好像保羅上三重天的那種經歷
[00:25:04.400 --> 00:25:05.680]  甚至反過來
[00:25:05.680 --> 00:25:09.640]  有時靈修可能會微同雀立
[00:25:09.640 --> 00:25:11.760]  毫無得著
[00:25:11.760 --> 00:25:13.120]  但即使是這樣
[00:25:13.120 --> 00:25:15.400]  我們仍然要繼續下去
[00:25:15.400 --> 00:25:17.640]  這就好像我們每天
[00:25:17.640 --> 00:25:20.400]  我們每餐都要吃飯
[00:25:20.400 --> 00:25:23.040]  但未必每一餐 每一口飯
[00:25:23.040 --> 00:25:26.000]  我們都會覺得是甘甜
[00:25:26.000 --> 00:25:28.480]  覺得鮮甜可口
[00:25:28.480 --> 00:25:31.440]  有時甚至會覺得厭倦
[00:25:31.440 --> 00:25:32.920]  但雖然是這樣
[00:25:32.920 --> 00:25:35.000]  每餐飯背後
[00:25:35.000 --> 00:25:38.800]  我們就在不知不覺之中長大了
[00:25:38.800 --> 00:25:40.960]  身體變得結實了
[00:25:40.960 --> 00:25:43.520]  變得有力了
[00:25:43.520 --> 00:25:46.000]  靈修生活也就是這樣
[00:25:46.000 --> 00:25:47.040]  很奇妙的
[00:25:47.040 --> 00:25:48.680]  在不知不覺間
[00:25:48.680 --> 00:25:51.880]  我們的靈命長大了 結實了
[00:25:51.880 --> 00:25:54.760]  而至於當我們面對試煉的時候
[00:25:54.760 --> 00:25:59.400]  我們很快就會發現到靈修的效果
[00:25:59.400 --> 00:26:01.280]  遇到有難題的時候
[00:26:01.280 --> 00:26:03.360]  我們很快有能力
[00:26:03.360 --> 00:26:07.600]  懂得如何應付遇到似是而非的事物的時候
[00:26:07.600 --> 00:26:10.320]  很快就能夠分辨很大
[00:26:10.320 --> 00:26:14.200]  明白到哪樣才是神的意思
[00:26:14.200 --> 00:26:21.240]  這就是靈修操練所帶來心軟的屬靈果效
[00:26:21.240 --> 00:26:22.960]  更加奇妙的是
[00:26:22.960 --> 00:26:27.360]  在我們心底裡隨時會有詩歌出現
[00:26:27.360 --> 00:26:29.480]  因為我們唱多了
[00:26:29.480 --> 00:26:32.720]  當我們平日生活作息的時候
[00:26:32.720 --> 00:26:36.520]  心靈裡會哼起一些
[00:26:36.520 --> 00:26:40.240]  最切合我們當時所感受的詩歌
[00:26:40.240 --> 00:26:45.120]  讓我們知道主是透過詩歌來安慰我們
[00:26:45.120 --> 00:26:47.040]  同樣奇妙的是
[00:26:47.040 --> 00:26:50.840]  在我們心靈裡有一本聖經
[00:26:50.840 --> 00:26:52.560]  因為我們讀多了
[00:26:52.560 --> 00:26:55.000]  當我們祈禱、默想的時候
[00:26:55.000 --> 00:26:58.880]  就會浮現出我們在那個時候最需要的
[00:26:58.880 --> 00:27:01.320]  一些聖經章節
[00:27:01.320 --> 00:27:03.920]  這就是聖靈用神的話語
[00:27:03.920 --> 00:27:07.760]  來提醒我們、來指引我們的前路
[00:27:07.760 --> 00:27:09.880]  還有奇妙的內在聲音
[00:27:09.880 --> 00:27:11.320]  因為聽多了
[00:27:11.320 --> 00:27:15.760]  我們就會認得這把是主的聲音
[00:27:15.760 --> 00:27:20.360]  如果時時默默的跟主相交
[00:27:20.360 --> 00:27:21.760]  在有需要的時候
[00:27:21.760 --> 00:27:27.080]  聖靈就會隨時隨在的引導我們
[00:27:27.080 --> 00:27:32.320]  叫我們坐在神的旨意當中
[00:27:32.320 --> 00:27:34.920]  約翰一書二章二十七節
[00:27:34.920 --> 00:27:39.000]  「你們從主所受的恩高常存在你們心裡
[00:27:39.000 --> 00:27:41.040]  並不用人教訓你們
[00:27:41.040 --> 00:27:44.680]  自有主的恩高在凡事上教訓你們
[00:27:44.680 --> 00:27:47.120]  這恩高是真的,不是假的
[00:27:47.120 --> 00:27:53.200]  你們要按這恩高的教訓住在主裡面」
[00:27:53.200 --> 00:27:59.120]  所以 假如我們恆常堅持靈修生活
[00:27:59.120 --> 00:28:04.280]  我們的生命就會慢慢變得強而有力
[00:28:04.280 --> 00:28:07.960]  就像保羅在二福所書三章十六節
[00:28:07.960 --> 00:28:13.520]  那裡說「叫你們心裡的力量降強起來」
[00:28:13.520 --> 00:28:16.000]  當我們內裡有力的時候
[00:28:16.000 --> 00:28:17.840]  就能夠面對困苦
[00:28:17.840 --> 00:28:23.880]  又能夠以第一時間醒覺到外間的衝擊
[00:28:23.880 --> 00:28:29.240]  或者在內在的試探等等的問題
[00:28:29.240 --> 00:28:33.200]  並且能夠即時了解到靠著主
[00:28:33.200 --> 00:28:34.880]  不再靠自己
[00:28:34.880 --> 00:28:39.480]  靠著主有能力去應付一切
[00:28:39.480 --> 00:28:42.560]  當我們內在的力量天天更新
[00:28:42.560 --> 00:28:43.920]  持久有力的時候
[00:28:43.920 --> 00:28:46.160]  我們就可以勇闖這個
[00:28:46.160 --> 00:28:51.960]  使我們心靈變成賊窩的這個忙碌的世界
[00:28:51.960 --> 00:28:56.600]  能夠入世而出世
[00:28:56.600 --> 00:28:58.480]  各位親愛的弟兄姊妹
[00:28:58.480 --> 00:29:00.920]  你羨慕這樣的生活嗎?
[00:29:00.920 --> 00:29:04.120]  你羨慕這樣的生命嗎?
[00:29:04.120 --> 00:29:06.640]  你渴望嗎?
[00:29:06.640 --> 00:29:14.160]  你渴望渴慕渴想這個同神的約會嗎?
[00:29:14.160 --> 00:29:18.840]  靈修就變得不再是功課
[00:29:18.840 --> 00:29:23.560]  不再是我們要做的事
[00:29:23.560 --> 00:29:27.040]  不再是一個人的事
[00:29:27.040 --> 00:29:34.680]  是你同神的一個隆重而寶貴的約會
[00:29:34.680 --> 00:29:38.840]  於是你就不會睡眼惺忪地去赴會
[00:29:38.840 --> 00:29:42.200]  你更加明白到這個不只是一天的事
[00:29:42.200 --> 00:29:45.240]  甚至是一年的事
[00:29:45.240 --> 00:29:48.040]  而是一生的事
[00:29:48.040 --> 00:29:54.200]  這個重要的約會你會推卻嗎?
[00:29:54.200 --> 00:29:57.120]  你會時時改期嗎?
[00:29:57.120 --> 00:29:59.640]  你會不珍惜嗎?
[00:29:59.640 --> 00:30:03.720]  你會說:唉 等等先
[00:30:03.720 --> 00:30:05.480]  會不會這樣?
[00:30:05.480 --> 00:30:08.000]  你會說:唉 我考慮一下
[00:30:08.000 --> 00:30:10.240]  等下有沒有其他人約先
[00:30:10.240 --> 00:30:12.080]  你會嗎?
[00:30:12.080 --> 00:30:17.000]  你會願意早起半個小時嗎?
[00:30:17.000 --> 00:30:20.160]  其他的約會有人約你 你會怎樣做?
[00:30:20.160 --> 00:30:22.000]  你立刻拿出你的手機
[00:30:22.000 --> 00:30:24.160]  將那個約會寫上
[00:30:24.160 --> 00:30:25.880]  為什麼要這樣做?
[00:30:25.880 --> 00:30:26.880]  意思是什麼?
[00:30:26.880 --> 00:30:29.080]  意思就是說再有人約你的時候
[00:30:29.080 --> 00:30:32.760]  喔 對不起 我有約
[00:30:32.760 --> 00:30:37.800]  改另外那個約會是第二天
[00:30:37.800 --> 00:30:41.200]  我們同神的這個約會
[00:30:41.200 --> 00:30:43.080]  拿出你的手機來
[00:30:43.080 --> 00:30:45.160]  將約會寫上
[00:30:45.160 --> 00:30:49.400]  在你每一天可能最早的半個小時
[00:30:49.400 --> 00:30:54.600]  你先鎖定
[00:30:54.600 --> 00:30:57.400]  就是即使有人約的話
[00:30:57.400 --> 00:31:01.040]  你對那個人說 對不起 我有約
[00:31:01.040 --> 00:31:02.800]  改第二天
[00:31:02.800 --> 00:31:04.840]  改的是別人的約會
[00:31:04.840 --> 00:31:08.880]  而不是同神的這個約會
[00:31:08.880 --> 00:31:17.120]  記住 這是一個和聖靈的合作計劃
[00:31:17.120 --> 00:31:21.080]  耶穌說 約翰福音14:26
[00:31:21.080 --> 00:31:22.640]  「但保衛斯就是父
[00:31:22.640 --> 00:31:25.280]  因我的名所要猜來的聖靈
[00:31:25.280 --> 00:31:28.000]  他要將一切的事指教你們
[00:31:28.000 --> 00:31:30.080]  並且要叫你們想起
[00:31:30.080 --> 00:31:33.200]  我對你們所說的一切話」
[00:31:33.200 --> 00:31:34.960]  而祂又說
[00:31:34.960 --> 00:31:36.760]  約翰福音15:4-5
[00:31:36.760 --> 00:31:38.760]  「你們要常在我裡面
[00:31:38.760 --> 00:31:40.720]  我也常在你們裡面
[00:31:40.720 --> 00:31:43.360]  之子若不常在葡萄樹上
[00:31:43.360 --> 00:31:45.320]  自己就不能結果指
[00:31:45.320 --> 00:31:47.120]  你們若不常在我裡面
[00:31:47.120 --> 00:31:48.480]  也是這樣
[00:31:48.480 --> 00:31:50.760]  我是葡萄樹 你們是之子
[00:31:50.760 --> 00:31:52.120]  常在我裡面的
[00:31:52.120 --> 00:31:53.960]  我也常在他裡面
[00:31:53.960 --> 00:31:56.160]  這人就多結果指
[00:31:56.160 --> 00:31:57.280]  因為來了我
[00:31:57.280 --> 00:32:00.880]  你們就不能做什麼」
[00:32:00.880 --> 00:32:05.080]  這個和聖靈的合作計劃
[00:32:05.080 --> 00:32:10.440]  我在三方面向大家提議
[00:32:10.440 --> 00:32:13.640]  第一 是定是與神約會
[00:32:13.640 --> 00:32:17.880]  而第二方面 是向聚Say No
[00:32:17.880 --> 00:32:20.760]  沒錯 這是一生的功課
[00:32:20.760 --> 00:32:25.480]  但是必須要從今年
[00:32:25.480 --> 00:32:30.760]  這個月 今天開始
[00:32:30.760 --> 00:32:34.040]  跟從耶穌從來都不是一件容易的任務
[00:32:34.040 --> 00:32:37.680]  特別是當涉及罪
[00:32:37.680 --> 00:32:41.400]  我們更加需要聖靈的力量
[00:32:41.400 --> 00:32:43.880]  我相信你必定曾經說過
[00:32:43.880 --> 00:32:47.800]  「我知道耶穌已經赦免了我所有的罪
[00:32:47.800 --> 00:32:50.440]  但是我仍然犯罪
[00:32:50.440 --> 00:32:53.280]  我應該怎麼辦呢 怎麼辦呢」
[00:32:53.280 --> 00:32:55.840]  這是一個常見的問題
[00:32:55.840 --> 00:32:59.880]  基督徒不完美 我們犯罪
[00:32:59.880 --> 00:33:02.840]  有時候我們跟罪爭鬥
[00:33:02.840 --> 00:33:06.040]  聖經對正在掙扎的基督徒
[00:33:06.040 --> 00:33:08.160]  就是我們說了些什麼
[00:33:08.160 --> 00:33:10.600]  有什麼提醒呢
[00:33:10.600 --> 00:33:13.280]  加勒太書五章十六到二十五節
[00:33:13.280 --> 00:33:16.800]  就直接地說明了這一點
[00:33:16.800 --> 00:33:18.560]  第十六節 我說
[00:33:18.560 --> 00:33:20.960]  「你們當順著聖靈而行
[00:33:20.960 --> 00:33:24.280]  就不放縱肉體的情慾了」
[00:33:24.280 --> 00:33:27.480]  順著聖靈而行的想法是
[00:33:27.480 --> 00:33:30.200]  無論周圍發生什麼
[00:33:30.200 --> 00:33:34.920]  基督徒都會一步一步地行走天路
[00:33:34.920 --> 00:33:37.960]  在這些時刻被上帝引領
[00:33:37.960 --> 00:33:41.400]  看起來就好像父母
[00:33:41.400 --> 00:33:44.360]  怎樣牽著他們的小朋友
[00:33:44.360 --> 00:33:46.520]  他們的子女的手
[00:33:46.520 --> 00:33:50.400]  和他們一起走過危險的停車場
[00:33:50.400 --> 00:33:54.080]  目的是他們要保護他們的子女
[00:33:54.080 --> 00:33:55.800]  指導他們 幫助他們
[00:33:55.800 --> 00:33:58.800]  並且保持他們的安全
[00:33:58.800 --> 00:34:02.120]  在第十六節 司徒保羅說明了
[00:34:02.120 --> 00:34:06.560]  基督徒是怎樣僅靠著聖靈
[00:34:06.560 --> 00:34:11.440]  來為上帝生活 忠心地生活
[00:34:11.440 --> 00:34:18.400]  他認為當基督徒僅靠著聖靈行走的時候
[00:34:18.400 --> 00:34:25.680]  他就不會繼續沉迷在罪惡裡面
[00:34:25.680 --> 00:34:27.720]  保羅提供了
[00:34:27.720 --> 00:34:33.480]  聖靈幫助我們和罪惡作戰的四種方式
[00:34:33.480 --> 00:34:35.920]  就用四個英文字
[00:34:35.920 --> 00:34:39.760]  四個F字頭的英文字
[00:34:39.760 --> 00:34:43.080]  讓我們更加明白
[00:34:43.080 --> 00:34:47.400]  第一 聖靈和我們罪惡的慾望戰鬥
[00:34:47.400 --> 00:34:51.240]  Fight 第一個F字頭的字
[00:34:51.240 --> 00:34:53.560]  第十七 十八節
[00:34:53.560 --> 00:34:56.120]  因為情慾和聖靈相爭
[00:34:56.120 --> 00:34:58.560]  聖靈和情慾相爭
[00:34:58.560 --> 00:35:00.720]  這兩個事彼此相敵
[00:35:00.720 --> 00:35:07.120]  使你們不能作所願意作敵
[00:35:07.120 --> 00:35:09.440]  但你們若被聖靈引導
[00:35:09.440 --> 00:35:13.200]  就不在律法以下
[00:35:13.200 --> 00:35:16.800]  基督徒有兩種特質
[00:35:16.800 --> 00:35:18.880]  在他們出生的時候
[00:35:18.880 --> 00:35:22.120]  他們得到了罪惡的本性
[00:35:22.120 --> 00:35:24.920]  以及他們在屬靈重生的時候
[00:35:24.920 --> 00:35:28.160]  所得到新的本性
[00:35:28.160 --> 00:35:31.040]  兩種性質都有慾望
[00:35:31.040 --> 00:35:32.800]  一種是邪惡的
[00:35:32.800 --> 00:35:35.880]  另一種是聖潔的
[00:35:35.880 --> 00:35:37.720]  這就讓我們明白
[00:35:37.720 --> 00:35:40.760]  為什麼他們彼此是衝突的
[00:35:40.760 --> 00:35:45.640]  我們的慾慾要對上帝犯罪
[00:35:45.640 --> 00:35:47.800]  但是我們的新天性
[00:35:47.800 --> 00:35:51.120]  被聖靈所賦予的權力和指示
[00:35:51.120 --> 00:35:55.000]  我們是渴望忠於上帝
[00:35:55.000 --> 00:35:56.440]  就在那一刻
[00:35:56.440 --> 00:35:59.720]  當我們遵循聖靈的提醒
[00:35:59.720 --> 00:36:03.480]  我們就不會犯我們正想要犯的罪
[00:36:03.480 --> 00:36:07.880]  而是聽從聖靈
[00:36:07.880 --> 00:36:13.800]  二、聖靈顯明了肉體的作為(Flesh)
[00:36:13.800 --> 00:36:16.720]  十九到二十一節
[00:36:16.720 --> 00:36:19.480]  情慾的事都是顯而易見的
[00:36:19.480 --> 00:36:23.800]  就如奸淫、污穢、邪蕩
[00:36:23.800 --> 00:36:28.720]  拜偶像、邪術、仇恨、憎敬、忌恨
[00:36:28.720 --> 00:36:32.280]  老老、結黨、紛爭、異端
[00:36:32.280 --> 00:36:35.080]  疾道、醉酒、謊言等類
[00:36:35.080 --> 00:36:36.480]  我從前告訴你們
[00:36:36.480 --> 00:36:38.400]  現在又告訴你們
[00:36:38.400 --> 00:36:43.400]  行這件事的人必不能承受神的國
[00:36:43.400 --> 00:36:48.120]  人受試探只是單單受試探不是罪
[00:36:48.120 --> 00:36:50.720]  即使耶穌也被受試探
[00:36:50.720 --> 00:36:54.040]  但是祂並沒有犯罪
[00:36:54.040 --> 00:36:55.800]  亞各書及說
[00:36:55.800 --> 00:37:00.400]  當我們受到我們的罪惡慾望的誘惑
[00:37:00.400 --> 00:37:03.760]  並且與這些誘惑妥協的時候
[00:37:03.760 --> 00:37:06.440]  就會引致犯罪
[00:37:06.440 --> 00:37:12.080]  聖靈在聖經裡所列舉我們的罪行
[00:37:12.080 --> 00:37:15.840]  在我們自己心裡定我們的罪
[00:37:15.840 --> 00:37:20.040]  使我們對自己的罪感到哀傷
[00:37:20.040 --> 00:37:24.720]  以致悔改
[00:37:24.720 --> 00:37:31.840]  第三 聖靈在我們心裡生出「聖靈果子」
[00:37:31.840 --> 00:37:34.840]  Fruits of the Spirit
[00:37:34.840 --> 00:37:38.440]  第二十二節 聖靈所結的果子
[00:37:38.440 --> 00:37:40.920]  就是人愛喜樂和平
[00:37:40.920 --> 00:37:46.480]  忍耐因此良善 信實溫柔節制
[00:37:46.480 --> 00:37:50.160]  基督徒的性格來自內在
[00:37:50.160 --> 00:37:51.920]  依靠聖靈的力量
[00:37:51.920 --> 00:37:56.880]  聖靈從內而外轉化我們
[00:37:56.880 --> 00:38:00.600]  使我們更像耶穌
[00:38:00.600 --> 00:38:03.600]  我們注意聖經這裡所說
[00:38:03.600 --> 00:38:07.800]  這裡所寫的Fruit是單數
[00:38:07.800 --> 00:38:10.440]  不是眾數 是Fruit
[00:38:10.440 --> 00:38:14.200]  聖靈果子只有一個
[00:38:14.200 --> 00:38:18.040]  雖然列出了九個品質
[00:38:18.040 --> 00:38:22.680]  這意味著當聖靈在我們裡面產生這樣的果子
[00:38:22.680 --> 00:38:27.160]  我們看到我們心裡經歷的所有特徵
[00:38:27.160 --> 00:38:29.760]  並且通過我們的生活
[00:38:29.760 --> 00:38:39.440]  活出作為我們順著聖靈而行的證據
[00:38:39.440 --> 00:38:42.960]  第四 聖靈授權
[00:38:42.960 --> 00:38:49.760]  我們將罪惡致死 Finished
[00:38:49.760 --> 00:38:51.320]  讓我們對得住
[00:38:51.320 --> 00:38:54.520]  耶穌為我們承擔我們的罪制
[00:38:54.520 --> 00:38:57.040]  在十字架上斷氣之前
[00:38:57.040 --> 00:38:58.160]  祂說了一句話
[00:38:58.160 --> 00:39:01.800]  It is finished 成了
[00:39:01.800 --> 00:39:04.640]  就是回到《加勒大書》
[00:39:04.640 --> 00:39:07.840]  五章二十四到二十五節這裡所說
[00:39:07.840 --> 00:39:10.080]  凡屬基督耶穌的人
[00:39:10.080 --> 00:39:12.040]  是已經把肉體
[00:39:12.040 --> 00:39:14.240]  連肉體的邪情私慾
[00:39:14.240 --> 00:39:17.640]  同釘在十字架上了
[00:39:17.640 --> 00:39:21.120]  我們若是靠聖靈得生
[00:39:21.120 --> 00:39:24.560]  就當靠聖靈行事
[00:39:24.560 --> 00:39:25.560]  我們要知道這裡
[00:39:25.560 --> 00:39:27.040]  我們將肉體
[00:39:27.040 --> 00:39:29.520]  連肉體的邪情私慾
[00:39:29.520 --> 00:39:31.520]  同釘在十字架上了
[00:39:31.520 --> 00:39:33.920]  It is finished
[00:39:33.920 --> 00:39:39.360]  聖靈授權我們將罪惡致死
[00:39:39.360 --> 00:39:41.120]  屬於耶穌
[00:39:41.120 --> 00:39:44.960]  意味著我們不再是屬於我們自己
[00:39:44.960 --> 00:39:48.080]  我們的舊有的
[00:39:48.080 --> 00:39:49.840]  舊的自惡
[00:39:49.840 --> 00:39:52.120]  已經成為無有
[00:39:52.120 --> 00:39:55.880]  它已經同基督同釘十字架
[00:39:55.880 --> 00:39:57.560]  我們肉體的慾望
[00:39:57.560 --> 00:40:00.800]  也因此無所作為
[00:40:00.800 --> 00:40:01.840]  即使是這樣
[00:40:01.840 --> 00:40:05.480]  我們必須要時時戰勝肉體的慾望
[00:40:05.480 --> 00:40:08.240]  我們不能再容忍罪
[00:40:08.240 --> 00:40:09.560]  美化罪
[00:40:09.560 --> 00:40:12.520]  甚至為罪證明
[00:40:12.520 --> 00:40:17.480]  我們必須要透過悔改
[00:40:17.480 --> 00:40:20.680]  將罪惡定罪
[00:40:20.680 --> 00:40:24.000]  致以死罪
[00:40:24.000 --> 00:40:25.720]  Wayne Grudem
[00:40:25.720 --> 00:40:29.240]  美國ESV啟導本的總編輯
[00:40:29.240 --> 00:40:30.160]  他曾經說過
[00:40:30.160 --> 00:40:34.080]  repentance is a heartfelt sorrow for sin
[00:40:34.080 --> 00:40:35.760]  a renouncing of it
[00:40:35.760 --> 00:40:38.280]  a sincere commitment to forsake it
[00:40:38.280 --> 00:40:42.360]  and walk in obedience to Christ
[00:40:42.360 --> 00:40:46.920]  悔改是對罪的一種游沖
[00:40:46.920 --> 00:40:50.600]  沖心的悲傷
[00:40:50.600 --> 00:40:51.960]  棄掉它
[00:40:51.960 --> 00:40:55.840]  並且真誠地承諾放棄它
[00:40:55.840 --> 00:41:00.920]  並且順從基督而行
[00:41:00.920 --> 00:41:04.560]  但是悔改只是方程式的一部分
[00:41:04.560 --> 00:41:10.480]  基督徒生活是悔改和信心並存的
[00:41:10.480 --> 00:41:12.680]  彼此共行的
[00:41:12.680 --> 00:41:14.480]  我們悔改我們的罪
[00:41:14.480 --> 00:41:16.200]  然後在信心
[00:41:16.200 --> 00:41:18.640]  因著聖靈的大能
[00:41:18.640 --> 00:41:22.280]  我們跟從耶穌
[00:41:22.280 --> 00:41:24.440]  你屬於耶穌嗎?
[00:41:24.440 --> 00:41:25.440]  如果是這樣的話
[00:41:25.440 --> 00:41:27.400]  我們祈禱聖靈
[00:41:27.400 --> 00:41:31.440]  在同罪的鬥爭當中將會幫助你
[00:41:31.440 --> 00:41:34.680]  如果你還未屬於耶穌的話
[00:41:34.680 --> 00:41:36.000]  各位朋友
[00:41:36.000 --> 00:41:37.640]  轉向耶穌
[00:41:37.640 --> 00:41:39.320]  就是今天
[00:41:39.320 --> 00:41:42.960]  你只會在耶穌裡面找到
[00:41:42.960 --> 00:41:46.720]  由罪裡面得釋放的那份自由
[00:41:46.720 --> 00:41:50.200]  而不是剋制
[00:41:50.200 --> 00:41:51.200]  前幾年
[00:41:51.200 --> 00:41:52.880]  香港的禁毒運動
[00:41:52.880 --> 00:41:54.520]  其中一個口號是
[00:41:54.520 --> 00:41:57.480]  「不可一,不可在」
[00:41:57.480 --> 00:42:01.800]  「向毒品說不,向遺憾說不」
[00:42:01.800 --> 00:42:02.800]  於是
[00:42:02.800 --> 00:42:04.360]  我們說
[00:42:04.360 --> 00:42:06.720]  「不可一,不可在」
[00:42:06.720 --> 00:42:12.280]  「向罪惡說不,向遺憾說不」
[00:42:12.280 --> 00:42:14.920]  至於另一個香港的滅罪運動
[00:42:14.920 --> 00:42:16.680]  也曾經有過這樣的口號
[00:42:16.680 --> 00:42:22.280]  它說「使民時刻精明,騙徒無所遁形」
[00:42:22.280 --> 00:42:24.200]  於是我們說
[00:42:24.200 --> 00:42:32.960]  「順道依靠聖靈,撒旦無所遁形」
[00:42:32.960 --> 00:42:35.240]  新年立志
[00:42:35.240 --> 00:42:36.520]  第一
[00:42:36.520 --> 00:42:39.760]  我們是定時與神約會
[00:42:39.760 --> 00:42:42.280]  第二是向罪說不
[00:42:42.280 --> 00:42:43.600]  第三呢
[00:42:43.600 --> 00:42:46.680]  我下次再跟大家分享
[00:42:46.680 --> 00:42:47.880]  記住
[00:42:47.880 --> 00:42:50.920]  這是一個合作合作
[00:42:50.920 --> 00:42:53.880]  和聖靈的一個合作計劃
[00:42:53.880 --> 00:42:55.200]  如果只是靠你
[00:42:55.200 --> 00:43:00.880]  你的大計將會仍然是注定失敗
[00:43:00.880 --> 00:43:02.120]  這樣
[00:43:02.120 --> 00:43:03.960]  你將會注資多少
[00:43:03.960 --> 00:43:06.920]  和聖靈的投資分配又是多少
[00:43:06.920 --> 00:43:09.000]  大家五五分獎
[00:43:09.000 --> 00:43:10.480]  很公平
[00:43:10.480 --> 00:43:13.120]  還是六四七三
[00:43:13.120 --> 00:43:14.880]  都不是
[00:43:14.880 --> 00:43:17.520]  是你注資你的百分百
[00:43:17.520 --> 00:43:21.320]  而聖靈又會付上他的百分百
[00:43:21.320 --> 00:43:24.760]  這樣這一個新年的計劃
[00:43:24.760 --> 00:43:27.000]  新年的大計
[00:43:27.000 --> 00:43:28.680]  就有希望
[00:43:28.680 --> 00:43:29.800]  讓我們一起低頭
[00:43:29.800 --> 00:43:32.920]  我們祈禱
[00:43:32.920 --> 00:43:35.440]  親友主我們再次來到這根線
[00:43:35.440 --> 00:43:38.800]  我們真是盼望
[00:43:38.800 --> 00:43:41.760]  我們很用心的
[00:43:41.760 --> 00:43:43.000]  很決心的
[00:43:43.000 --> 00:43:45.120]  擺上我們的新年計劃
[00:43:45.120 --> 00:43:47.840]  不單止為了2023年
[00:43:47.840 --> 00:43:51.680]  更加是為了我們一生
[00:43:51.680 --> 00:43:54.680]  我們的方向擺上
[00:43:54.680 --> 00:43:56.760]  主多謝你的提醒
[00:43:56.760 --> 00:43:58.320]  我們是要有目的
[00:43:58.320 --> 00:44:00.080]  然後才有計劃
[00:44:00.080 --> 00:44:02.800]  再慢慢可以設立我們的優勢
[00:44:02.800 --> 00:44:05.520]  但是我們的目的
[00:44:05.520 --> 00:44:08.160]  就是對準主你
[00:44:08.160 --> 00:44:10.040]  我們盼望的
[00:44:10.040 --> 00:44:14.080]  是可以為著主你而活的
[00:44:14.080 --> 00:44:17.160]  這個目的在我們今天
[00:44:17.160 --> 00:44:18.920]  在我們今個月
[00:44:18.920 --> 00:44:19.920]  在我們今年
[00:44:19.920 --> 00:44:24.200]  在我們整個人生裏面
[00:44:24.200 --> 00:44:26.200]  成為我們的目的
[00:44:26.200 --> 00:44:29.040]  我們人生的目標
[00:44:29.040 --> 00:44:31.960]  主啊你幫助我們
[00:44:31.960 --> 00:44:36.440]  讓我們不單止口講的這個大計
[00:44:36.440 --> 00:44:38.280]  在幾個星期後
[00:44:38.280 --> 00:44:41.400]  幾個月後就宣告失敗
[00:44:41.400 --> 00:44:45.360]  我們願意和聖靈合作
[00:44:45.360 --> 00:44:49.120]  我們願意加入這個合作企業
[00:44:49.120 --> 00:44:51.880]  和聖靈一起合作
[00:44:51.880 --> 00:44:54.160]  靠著聖靈
[00:44:54.160 --> 00:44:56.960]  給我們可以定時的
[00:44:56.960 --> 00:45:00.160]  珍惜的和你的每一天的約會
[00:45:00.160 --> 00:45:02.320]  從而在每一天裏面
[00:45:02.320 --> 00:45:05.360]  就靠著在你裏面支取的力量
[00:45:05.360 --> 00:45:07.440]  我們邁步向前
[00:45:07.440 --> 00:45:09.000]  也都給我們有勇氣
[00:45:09.000 --> 00:45:11.840]  有決心向著說不
[00:45:11.840 --> 00:45:17.160]  給我們就是在朝著這個目標
[00:45:17.160 --> 00:45:22.920]  向著你進發的這個旅途當中
[00:45:22.920 --> 00:45:26.600]  給我們勇敢的事事向最先路
[00:45:26.600 --> 00:45:28.720]  也都給我們再一次定定
[00:45:28.720 --> 00:45:30.160]  我們一個新年計劃
[00:45:30.160 --> 00:45:32.520]  也是人生計劃的時候
[00:45:32.520 --> 00:45:35.760]  你給我們很有信心的踏上這一步
[00:45:35.760 --> 00:45:37.120]  多謝你聽我們的祈禱
[00:45:37.120 --> 00:45:39.160]  奉主耶穌基督的名
[00:45:39.160 --> 00:45:39.660]  看不懂
