
[00:00:00.000 --> 00:00:03.400]  但其他資料就不清楚是何時寫的
[00:16:07.120 --> 00:16:10.320]  想起我上次有機會吃的A5和牛
[00:16:10.320 --> 00:16:11.440]  吃下去
[00:16:11.440 --> 00:16:12.640]  哇!軟軟的
[00:16:12.640 --> 00:16:14.960]  那些牛肉味很鮮甜的
[00:16:14.960 --> 00:16:16.000]  很多汁的
[00:16:16.000 --> 00:16:18.960]  在口裡面不斷在流轉的
[00:16:18.960 --> 00:16:21.360]  品嘗到那份美味
[00:16:21.360 --> 00:16:24.960]  你上次吃最美味的東西是什麼呢?
[00:16:24.960 --> 00:16:27.760]  但我不是想大家想起你吃的東西
[00:16:27.760 --> 00:16:28.960]  是想起你
[00:16:28.960 --> 00:16:31.440]  對上一次的敬拜
[00:16:31.440 --> 00:16:34.000]  你對上一次讚美神的時候
[00:16:34.000 --> 00:16:35.680]  哪一次是能夠經歷到
[00:16:35.680 --> 00:16:37.520]  見到神的能力、神的榮耀
[00:16:37.520 --> 00:16:39.520]  神的慈愛比生命更好
[00:16:39.520 --> 00:16:41.920]  以至你能夠再用你的歡樂的嘴唇
[00:16:41.920 --> 00:16:43.920]  去讚美主的時候呢?
[00:16:43.920 --> 00:16:45.280]  對你來說
[00:16:45.280 --> 00:16:46.560]  最得力
[00:16:46.560 --> 00:16:49.680]  最經歷到上帝的敬拜、讚美
[00:16:49.680 --> 00:16:51.360]  是什麼時候呢?
[00:16:51.360 --> 00:16:52.240]  我記得
[00:16:52.240 --> 00:16:54.320]  我在神學院的時候
[00:16:54.320 --> 00:16:55.920]  那年我們應該是
[00:16:55.920 --> 00:16:57.520]  我不知道是第二年還是第三年
[00:16:57.520 --> 00:16:59.200]  剛剛那段時間很辛苦
[00:16:59.200 --> 00:17:00.000]  大家都
[00:17:00.000 --> 00:17:02.800]  一班同學要忙於做功課
[00:17:02.800 --> 00:17:04.880]  在學期末之前
[00:17:04.880 --> 00:17:06.880]  都要交完功課
[00:17:06.880 --> 00:17:09.200]  然後我們又有班會時間
[00:17:09.200 --> 00:17:09.920]  終於呢
[00:17:09.920 --> 00:17:11.120]  大家交完功課了
[00:17:11.120 --> 00:17:12.000]  班會時間了
[00:17:12.000 --> 00:17:13.120]  大家也知道
[00:17:13.120 --> 00:17:14.000]  學期末嘛
[00:17:14.000 --> 00:17:15.440]  然後我們就應該要
[00:17:15.440 --> 00:17:17.040]  散出去做實習了
[00:17:17.040 --> 00:17:19.040]  那我就大敬拜
[00:17:19.040 --> 00:17:21.040]  我帶一首很簡單的詩歌
[00:17:21.040 --> 00:17:24.640]  那四個字的
[00:17:24.640 --> 00:17:26.640]  我忘記歌名了
[00:17:26.640 --> 00:17:28.240]  但歌名也不要緊
[00:17:28.240 --> 00:17:29.280]  最感恩的是什麼呢?
[00:17:29.280 --> 00:17:30.320]  我只看到
[00:17:30.320 --> 00:17:32.320]  我們一班人好像很釋放
[00:17:32.320 --> 00:17:33.840]  大家拍著手掌
[00:17:33.840 --> 00:17:35.280]  是清唱的
[00:17:35.280 --> 00:17:37.600]  我們在班房裡面
[00:17:37.600 --> 00:17:39.120]  大家互相擁抱
[00:17:39.120 --> 00:17:40.240]  互相握手
[00:17:40.240 --> 00:17:42.640]  大家很齊心地唱詩歌
[00:17:42.640 --> 00:17:43.520]  讚美神
[00:17:43.520 --> 00:17:45.040]  大家彼此擁抱
[00:17:45.040 --> 00:17:48.960]  好像我們忙碌了一段時間
[00:17:48.960 --> 00:17:50.960]  我們能夠從心裡面一起
[00:17:50.960 --> 00:17:52.480]  一起去敬拜那位
[00:17:52.480 --> 00:17:55.600]  差遣我們入神學院讀書的主
[00:17:55.600 --> 00:17:57.600]  然後我們要一起去服侍
[00:17:57.600 --> 00:18:00.640]  上帝差遣我們去教會實習的那位主
[00:18:00.640 --> 00:18:03.120]  大家就由心裡面發出敬拜
[00:18:03.120 --> 00:18:04.800]  甚至乎眼淚都流出來
[00:18:04.800 --> 00:18:06.800]  但那是歡欣的眼淚
[00:18:06.800 --> 00:18:08.000]  感激的眼淚
[00:18:08.000 --> 00:18:08.880]  喜樂的眼淚
[00:18:08.880 --> 00:18:10.720]  辛苦了一段時間做功課
[00:18:10.720 --> 00:18:12.400]  大家都很明白對方
[00:18:12.400 --> 00:18:14.160]  那種同心的眼淚
[00:18:14.160 --> 00:18:15.760]  就在敬拜裡面
[00:18:15.760 --> 00:18:19.440]  我現在仍然在心裡面流轉著
[00:18:19.440 --> 00:18:21.840]  另外有一個人很值得我們學習的
[00:18:21.840 --> 00:18:24.720]  就是保羅和西拉
[00:18:24.720 --> 00:18:26.080]  保羅和西拉
[00:18:26.080 --> 00:18:26.880]  時間關係了
[00:18:26.880 --> 00:18:29.040]  沒時間讀回《士徒行傳》第十六章了
[00:18:29.040 --> 00:18:31.600]  但如果記得《士徒行傳》第十六章記載
[00:18:31.600 --> 00:18:33.440]  保羅西拉被人抓了
[00:18:33.440 --> 00:18:34.880]  被人抓了坐牢
[00:18:34.880 --> 00:18:38.880]  在二十四節說有兩個木狗攔著他
[00:18:38.880 --> 00:18:40.000]  所以我看到那些照片
[00:18:40.000 --> 00:18:42.000]  為什麼有一個木頭攔著他的腳那麼奇怪
[00:18:42.000 --> 00:18:43.760]  原來是聖經寫明的
[00:18:43.760 --> 00:18:45.840]  保羅西拉坐牢
[00:18:45.840 --> 00:18:48.160]  被人這樣困住了
[00:18:48.160 --> 00:18:49.200]  做什麼?
[00:18:49.200 --> 00:18:50.560]  哭?埋怨神?
[00:18:50.560 --> 00:18:52.640]  或者互相投訴對方
[00:18:52.640 --> 00:18:54.640]  「你吧,別害我被人抓了」
[00:18:54.640 --> 00:18:55.280]  不是
[00:18:55.280 --> 00:18:56.880]  他們倆做了什麼?
[00:18:56.880 --> 00:18:58.640]  唱詩讚美神
[00:18:58.640 --> 00:18:59.680]  第二十五節
[00:18:59.680 --> 00:19:03.440]  「若在夜間,保羅和西拉正在禱告
[00:19:03.440 --> 00:19:05.440]  唱詩讚美神」
[00:19:05.440 --> 00:19:07.840]  那些囚犯很奇怪
[00:19:07.840 --> 00:19:10.560]  嘩!誰坐牢很開心的呢?
[00:19:10.560 --> 00:19:13.680]  但他們倆竟然坐牢很開心
[00:19:13.680 --> 00:19:16.480]  那些囚犯在側耳聽他們
[00:19:16.480 --> 00:19:18.880]  唱出喜樂讚美神的詩歌
[00:19:18.880 --> 00:19:21.200]  第二十六節忽然地帶震動
[00:19:21.200 --> 00:19:23.520]  所有監牢的地基都震動
[00:19:23.520 --> 00:19:25.760]  監門都全部開了
[00:19:25.760 --> 00:19:27.760]  鎖鏈全部開了
[00:19:27.760 --> 00:19:28.720]  在讚美裡面
[00:19:28.720 --> 00:19:30.880]  他們經歷了上帝的奇妙
[00:19:30.880 --> 00:19:32.880]  神的恩典
[00:19:32.880 --> 00:19:34.400]  感恩
[00:19:34.400 --> 00:19:36.400]  感恩應該說了很多次
[00:19:36.400 --> 00:19:38.400]  在詩篇剛才形容
[00:19:38.400 --> 00:19:40.400]  感恩的情是怎樣的呢?
[00:19:40.400 --> 00:19:44.400]  我先看經文
[00:19:44.400 --> 00:19:49.200]  就好像小鳥的傍臂
[00:19:49.200 --> 00:19:50.960]  在神的傍臂下
[00:19:50.960 --> 00:19:51.840]  第七節
[00:19:51.840 --> 00:19:53.840]  「因為祢曾幫助了我
[00:19:53.840 --> 00:19:56.240]  我要在祢翅膀的任下歡呼」
[00:19:57.440 --> 00:19:59.440]  這個感恩之情
[00:19:59.440 --> 00:20:05.440]  是大衛回想神的恩典、幫助
[00:20:05.440 --> 00:20:10.880]  就好像小鳥在媽媽的翅膀下
[00:20:10.880 --> 00:20:14.080]  歡呼、很開心、很平安
[00:20:14.080 --> 00:20:15.680]  你看到這幅相
[00:20:15.680 --> 00:20:18.960]  小鳥在媽媽的翅膀任下
[00:20:18.960 --> 00:20:20.240]  很安詳
[00:20:20.240 --> 00:20:25.440]  是最穩妥、最舒服、最平安的安樂
[00:20:25.440 --> 00:20:29.120]  這就是我們感恩上帝的幫助
[00:20:29.120 --> 00:20:31.440]  這個舒服、這個溫暖
[00:20:31.440 --> 00:20:35.040]  令到大衛能夠歡呼、唱詩歌、讚美主
[00:20:35.040 --> 00:20:38.320]  保護小鳥
[00:20:38.320 --> 00:20:40.320]  無微不至的照顧
[00:20:40.320 --> 00:20:42.320]  讓我們回想
[00:20:42.320 --> 00:20:44.800]  你有沒有曾經經歷過上帝的幫助呢?
[00:20:44.800 --> 00:20:47.680]  你有沒有曾經經歷過上帝的恩典呢?
[00:20:47.680 --> 00:20:52.240]  上帝是色在今在以後永在的上帝
[00:20:52.240 --> 00:20:54.880]  你曾經經歷過上帝的恩典
[00:20:54.880 --> 00:20:57.680]  今天也會、明天也會
[00:20:57.680 --> 00:20:59.680]  盡管你今天還沒有遇到
[00:20:59.680 --> 00:21:01.680]  上帝的時間表我們不知道
[00:21:01.680 --> 00:21:05.840]  但是正如董志敏博士在《二路章籃》說
[00:21:05.840 --> 00:21:08.160]  苦難可以配上喜樂
[00:21:08.160 --> 00:21:10.160]  因為神的恩典仍在
[00:21:10.160 --> 00:21:12.640]  黑夜可以配上歡呼
[00:21:12.640 --> 00:21:15.680]  因為我們的心被恩感歌頌神
[00:21:15.680 --> 00:21:18.560]  基督徒在困境當中仍然可以喜樂
[00:21:18.560 --> 00:21:21.840]  因為深信神的工作是不會停止
[00:21:21.840 --> 00:21:24.560]  神必成就其事
[00:21:24.560 --> 00:21:27.760]  如以大衛的見證
[00:21:27.760 --> 00:21:31.200]  我們在敬拜中經歷過上帝的恩典
[00:21:31.200 --> 00:21:32.560]  成為了你的信心
[00:21:32.560 --> 00:21:34.560]  繼續向前行
[00:21:34.560 --> 00:21:36.560]  如何操練這樣的心呢?
[00:21:36.560 --> 00:21:39.600]  時間關係我只能很快說一點
[00:21:39.600 --> 00:21:41.840]  我們有靈修操練的
[00:21:41.840 --> 00:21:43.120]  每一個月
[00:21:43.120 --> 00:21:45.520]  第四個禮拜三的晚上
[00:21:45.520 --> 00:21:47.760]  我們都有一個靈修操練的時間
[00:21:47.760 --> 00:21:49.200]  今個月就暫停
[00:21:49.200 --> 00:21:50.240]  一月也要停一停
[00:21:50.240 --> 00:21:52.000]  因為我和師母不在香港
[00:21:52.000 --> 00:21:55.440]  在第四個禮拜我們有意識審查的屬靈操練
[00:21:55.440 --> 00:21:57.440]  這個屬靈操練不需要每天做一次
[00:21:57.440 --> 00:21:59.680]  我們鼓勵大家每晚做
[00:21:59.680 --> 00:22:01.680]  或者每天最少做一次
[00:22:01.680 --> 00:22:03.200]  在當中
[00:22:03.200 --> 00:22:05.200]  你見到紅色的字
[00:22:05.200 --> 00:22:08.240]  我們每一天都有一段時間去感恩
[00:22:08.240 --> 00:22:12.480]  回想上帝給你的感恩情景
[00:22:12.480 --> 00:22:14.480]  去品嘗一下
[00:22:14.480 --> 00:22:16.480]  當中你的心
[00:22:16.480 --> 00:22:17.920]  為何會感恩
[00:22:17.920 --> 00:22:19.040]  為何會喜樂
[00:22:19.040 --> 00:22:20.000]  告訴耶穌
[00:22:20.000 --> 00:22:21.280]  和耶穌分享
[00:22:21.280 --> 00:22:22.800]  當然除了感恩之外
[00:22:22.800 --> 00:22:24.800]  我們也要處理一些負面的情緒
[00:22:24.800 --> 00:22:26.160]  一些不感恩的經歷
[00:22:26.160 --> 00:22:28.080]  你也可以放在禱告當中
[00:22:28.080 --> 00:22:29.280]  交給上帝
[00:22:29.280 --> 00:22:31.200]  留意一下右邊那幅圖
[00:22:31.200 --> 00:22:32.640]  那是甚麼來的?
[00:22:32.640 --> 00:22:34.640]  倒後鏡
[00:22:34.640 --> 00:22:38.320]  這就是每天讓我們有少許時間回想
[00:22:38.320 --> 00:22:40.560]  在過去的二十四小時裏面
[00:22:40.560 --> 00:22:42.560]  上帝給了甚麼恩典
[00:22:42.560 --> 00:22:44.000]  給了甚麼祝福
[00:22:44.000 --> 00:22:46.000]  給了甚麼平安給你呢?
[00:22:46.000 --> 00:22:48.000]  或者你經歷了一些不開心的經歷
[00:22:48.000 --> 00:22:50.000]  你又怎樣交給耶穌呢?
[00:22:50.000 --> 00:22:52.000]  甚至我鼓勵你寫下來
[00:22:52.000 --> 00:22:53.280]  寫下來
[00:22:53.280 --> 00:22:54.960]  靈修摘記
[00:22:54.960 --> 00:22:55.760]  因為
[00:22:55.760 --> 00:22:57.440]  我不知道大衛有沒有寫靈修摘記
[00:22:57.440 --> 00:22:58.160]  應該有的
[00:22:58.160 --> 00:22:59.680]  為何我這麼肯定呢?
[00:22:59.680 --> 00:23:02.640]  因為整個詩篇
[00:23:02.640 --> 00:23:05.440]  是人向上帝的禱告
[00:23:05.440 --> 00:23:07.440]  這就是靈修摘記
[00:23:07.440 --> 00:23:09.440]  就是詩人經歷了上帝的恩典
[00:23:09.440 --> 00:23:11.440]  將他對上帝的禱告
[00:23:11.440 --> 00:23:12.720]  他的情感
[00:23:12.720 --> 00:23:15.200]  毫無保留地寫下來
[00:23:15.200 --> 00:23:16.880]  不單止成為了自己
[00:23:16.880 --> 00:23:19.920]  回想上帝恩典的一個記憶
[00:23:19.920 --> 00:23:21.440]  更加成為了我們今天
[00:23:21.440 --> 00:23:24.400]  一個很重要的靈修學習
[00:23:24.400 --> 00:23:26.400]  所以我們要讀詩篇
[00:23:26.400 --> 00:23:28.400]  我們亦要試著寫下來
[00:23:28.400 --> 00:23:33.040]  我們在經歷上帝的靈裡面的經歷
[00:23:33.040 --> 00:23:37.840]  成為了我們日後繼續回想上帝恩典的寶貴材料
[00:23:37.840 --> 00:23:39.840]  繼續向前走
[00:23:39.840 --> 00:23:44.240]  我們看看第三個喜樂的源頭是甚麼呢?
[00:23:44.240 --> 00:23:46.800]  向神發誓 真誠教託
[00:23:46.800 --> 00:23:48.800]  第九和第十節我們一起讀
[00:23:48.800 --> 00:23:51.760]  「但那些尋索要滅我命的人
[00:23:51.760 --> 00:23:53.760]  必駐在地底下去
[00:23:53.760 --> 00:23:56.000]  他們必被刀劍所殺
[00:23:56.000 --> 00:23:58.000]  成為野狗的食物」
[00:23:58.000 --> 00:24:00.400]  好像語調突然間不同了
[00:24:00.400 --> 00:24:02.640]  開始就說很切慕上帝
[00:24:02.640 --> 00:24:04.640]  心裡很剛確 很需要神
[00:24:04.640 --> 00:24:06.880]  回想在聖所當中敬拜神
[00:24:06.880 --> 00:24:08.880]  見到神的榮耀 恩典的時候
[00:24:08.880 --> 00:24:11.360]  大大讚美上帝
[00:24:11.360 --> 00:24:13.920]  很喜樂 很感恩 很讚美
[00:24:13.920 --> 00:24:15.920]  但去到第九節
[00:24:15.920 --> 00:24:19.120]  突然好像在說髒話一樣
[00:24:19.120 --> 00:24:22.000]  「那些殺我的人要滅在地底下去
[00:24:22.000 --> 00:24:24.480]  他們要成為野狗 要被刀劍所殺」
[00:24:24.480 --> 00:24:26.480]  為甚麼會這樣呢?
[00:24:26.480 --> 00:24:28.480]  剛才我說
[00:24:28.480 --> 00:24:35.760]  詩篇就是詩人向上帝真誠流露的靈修集記
[00:24:35.760 --> 00:24:38.080]  大衛的特色是甚麼呢?
[00:24:38.080 --> 00:24:43.360]  就是向上帝那份真誠毫無保留的最坦白的顯露
[00:24:43.360 --> 00:24:45.920]  上帝喜悅大衛
[00:24:45.920 --> 00:24:47.920]  雖然大衛縱然有犯罪
[00:24:47.920 --> 00:24:49.600]  有得罪神的時候
[00:24:49.600 --> 00:24:51.360]  但大衛知道自己不對的時候
[00:24:51.360 --> 00:24:53.760]  速速向神面前認罪悔改
[00:24:53.760 --> 00:24:56.640]  徹底流淚 徹底認罪
[00:24:56.640 --> 00:24:58.640]  這份真誠的心
[00:24:58.640 --> 00:25:00.160]  就是上帝所喜悅的
[00:25:00.160 --> 00:25:01.680]  誰會犯罪呢?
[00:25:01.680 --> 00:25:03.680]  誰會走錯路呢?
[00:25:03.680 --> 00:25:05.680]  但大衛得到上帝的喜悅
[00:25:05.680 --> 00:25:09.280]  就是因為他對上帝的真誠和坦白
[00:25:09.280 --> 00:25:11.840]  詩篇就是將一個詩人
[00:25:11.840 --> 00:25:14.240]  在上帝和他自己的靈性之間
[00:25:14.240 --> 00:25:18.320]  最負面、最黑暗、最邪惡的一面
[00:25:18.320 --> 00:25:22.720]  都毫無保留地在神面前說出來
[00:25:22.720 --> 00:25:25.920]  你夠不夠膽在神面前說粗口?
[00:25:25.920 --> 00:25:29.360]  你夠不夠膽在神面前救助人?
[00:25:29.360 --> 00:25:32.160]  但大衛是這樣
[00:25:32.160 --> 00:25:33.840]  因為他心裏真的很憤怒
[00:25:33.840 --> 00:25:35.840]  他不在上帝面前掩飾
[00:25:35.840 --> 00:25:38.640]  我們有甚麼可以在神面前掩飾呢?
[00:25:38.640 --> 00:25:42.240]  我們心裏有甚麼暗角是上帝不知道的呢?
[00:25:42.240 --> 00:25:46.800]  所以大衛將他心裏每一個暗角都攤出來
[00:25:46.800 --> 00:25:48.560]  所以在詩篇裏面
[00:25:48.560 --> 00:25:50.960]  有些詩篇叫作「咒助詩」
[00:25:50.960 --> 00:25:52.720]  嘩!咒助詩
[00:25:52.720 --> 00:25:54.000]  再毒一點也有
[00:25:54.000 --> 00:25:55.360]  大家看看這個
[00:25:55.360 --> 00:25:58.320]  「將要避滅的巴比倫」
[00:25:58.320 --> 00:26:00.640]  「用你代我們的惡行報復你的」
[00:26:00.640 --> 00:26:02.000]  「那人有福了」
[00:26:02.000 --> 00:26:04.000]  「抓起你的鷹鞋縮在盤石上」
[00:26:04.000 --> 00:26:05.760]  「那人有福了」
[00:26:05.760 --> 00:26:07.040]  讀詩篇要小心一點
[00:26:07.040 --> 00:26:10.240]  不要說「這裡教我們要將敵人的鷹鞋」
[00:26:10.240 --> 00:26:12.240]  「扔在地上殺死他們」
[00:26:12.240 --> 00:26:14.240]  這不是詩篇的教導
[00:26:14.240 --> 00:26:16.240]  我說過「靈修澤記」
[00:26:16.240 --> 00:26:19.040]  是一個詩人在神面前毫無保留
[00:26:19.040 --> 00:26:21.600]  將自己的情感寫下來
[00:26:21.600 --> 00:26:23.600]  不代表上帝會這樣做
[00:26:23.600 --> 00:26:26.160]  亦不代表神認同這個價值觀
[00:26:26.160 --> 00:26:28.160]  要分得很清楚這是一個詩篇
[00:26:28.160 --> 00:26:31.760]  是一個詩篇的題材
[00:26:31.760 --> 00:26:32.560]  大家明白嗎?
[00:26:32.560 --> 00:26:34.080]  不是真實的
[00:26:34.080 --> 00:26:34.960]  可能是一幅畫
[00:26:34.960 --> 00:26:37.920]  或是心中情感的流露
[00:26:37.920 --> 00:26:39.600]  畫了出來寫下來
[00:26:39.600 --> 00:26:41.840]  並不是代表價值觀的判斷
[00:26:41.840 --> 00:26:43.120]  所以大家要留意清楚
[00:26:43.120 --> 00:26:44.160]  不要誤會
[00:26:44.160 --> 00:26:46.480]  這個背景大家也知道
[00:26:46.480 --> 00:26:49.440]  以色列國曾經被巴比倫滅絕
[00:26:49.440 --> 00:26:52.400]  他們好像南京大屠殺一樣
[00:26:52.400 --> 00:26:55.120]  整個耶路撒冷城被屠殺
[00:26:55.120 --> 00:26:57.040]  所以他們心中有很多憎恨
[00:26:57.040 --> 00:26:58.080]  很多傷痕
[00:26:58.080 --> 00:27:03.040]  很多家人和嬰兒都被巴比倫軍隊滅絕
[00:27:03.040 --> 00:27:05.360]  所以當他們見到
[00:27:05.360 --> 00:27:06.480]  請求上帝
[00:27:06.480 --> 00:27:07.840]  上帝你也要執行你的公義
[00:27:07.840 --> 00:27:11.440]  將巴比倫的惡毒都要懲罰
[00:27:11.440 --> 00:27:13.840]  這就是心中情感的流露
[00:27:13.840 --> 00:27:16.160]  我們不是學習邪惡
[00:27:16.160 --> 00:27:18.880]  我們是去留意
[00:27:18.880 --> 00:27:21.520]  知人如何將自己真誠的心
[00:27:21.520 --> 00:27:25.440]  坦白、完完全全地交給主
[00:27:25.440 --> 00:27:28.160]  最重要的是
[00:27:28.160 --> 00:27:33.360]  當能夠將自己的心毫無保留地交出來的時候
[00:27:33.360 --> 00:27:36.400]  就是一個交託
[00:27:36.400 --> 00:27:38.480]  一個釋放
[00:27:38.480 --> 00:27:39.680]  你試一下
[00:27:39.680 --> 00:27:42.080]  有時候心裡有很多鬱結
[00:27:42.080 --> 00:27:44.000]  很不開心
[00:27:44.000 --> 00:27:45.680]  你有機會哭出來
[00:27:45.680 --> 00:27:47.440]  雖然事情沒有解決
[00:27:47.440 --> 00:27:49.840]  但你的心好像沒那麼緊
[00:27:49.840 --> 00:27:50.800]  鬆綁了
[00:27:50.800 --> 00:27:52.160]  所以不要憋著眼淚
[00:27:52.160 --> 00:27:53.600]  你想哭就哭
[00:27:53.600 --> 00:27:55.040]  我一定分出來你很生氣
[00:27:55.040 --> 00:27:56.160]  但我要扮斯文
[00:27:56.160 --> 00:27:57.360]  我不要罵人
[00:27:57.360 --> 00:27:59.200]  當然不是叫你罵人
[00:27:59.200 --> 00:28:00.960]  你可以對著山洞
[00:28:00.960 --> 00:28:02.480]  或者對著大海
[00:28:02.480 --> 00:28:05.680]  去到山頂上沒有人的時候大叫
[00:28:05.680 --> 00:28:08.320]  甚至你可以在一個很安靜
[00:28:08.320 --> 00:28:09.840]  個人的環境裡面
[00:28:09.840 --> 00:28:11.120]  在神面前禱告
[00:28:11.120 --> 00:28:12.320]  將你心裡面的憤怒
[00:28:12.320 --> 00:28:13.840]  將你心裡面的怨恨
[00:28:13.840 --> 00:28:14.800]  將你心裡面的不滿
[00:28:14.800 --> 00:28:16.080]  甚至對上帝的不滿
[00:28:16.080 --> 00:28:17.760]  都說出來
[00:28:17.760 --> 00:28:21.600]  我試過
[00:28:21.600 --> 00:28:23.040]  我在2000年的時候
[00:28:23.040 --> 00:28:24.880]  對不起,家人在這裡
[00:28:24.880 --> 00:28:30.960]  我的妹妹突然在意外中身亡
[00:28:30.960 --> 00:28:33.200]  我有幾年時間都不開心
[00:28:33.200 --> 00:28:34.640]  我的屬靈導師教導我
[00:28:34.640 --> 00:28:36.960]  你將你的憤怒寫在信裡面
[00:28:36.960 --> 00:28:38.400]  告訴耶穌
[00:28:38.400 --> 00:28:39.520]  我給你一個房間
[00:28:39.520 --> 00:28:42.160]  你整晚就在房間裡大聲禱告
[00:28:42.160 --> 00:28:44.080]  將你的憤怒告訴耶穌
[00:28:44.080 --> 00:28:47.280]  為什麼我的妹妹會無端端離開世界
[00:28:47.280 --> 00:28:50.240]  回到天家那裡
[00:28:50.240 --> 00:28:52.640]  就是這樣將心裡面的怨恨
[00:28:52.640 --> 00:28:53.440]  心裡面的不滿
[00:28:53.440 --> 00:28:54.320]  心裡面的懷疑
[00:28:54.320 --> 00:28:56.000]  心裡面對上帝的疑惑
[00:28:56.000 --> 00:28:58.080]  毫無保留地交出來
[00:28:58.080 --> 00:28:59.760]  整個人鬆了
[00:28:59.760 --> 00:29:02.640]  和神的關係不是因為這樣而疏離了
[00:29:02.640 --> 00:29:04.080]  反而更加緊密
[00:29:04.080 --> 00:29:07.120]  因為我知道上帝是接納我的軟弱
[00:29:07.120 --> 00:29:09.760]  上帝仍然與我同行
[00:29:09.760 --> 00:29:10.720]  大衛就是這樣
[00:29:10.720 --> 00:29:13.440]  大衛就是這樣得到喜樂
[00:29:13.440 --> 00:29:15.760]  他的喜樂不是說我交給上帝了
[00:29:15.760 --> 00:29:17.760]  上帝幫我搞定了訴羅
[00:29:17.760 --> 00:29:20.320]  上帝幫我打敗了亞沙隆
[00:29:20.320 --> 00:29:22.160]  當大衛左右祈禱的時候
[00:29:22.160 --> 00:29:25.200]  事情並未發生
[00:29:25.200 --> 00:29:27.120]  但是大衛已經知道
[00:29:27.120 --> 00:29:29.200]  他交託給上帝的時候
[00:29:29.200 --> 00:29:31.360]  他就可以傳賢的喜樂
[00:29:31.360 --> 00:29:32.640]  向神發誓
[00:29:32.640 --> 00:29:34.000]  真誠交託
[00:29:34.000 --> 00:29:35.600]  這就是真正的交託
[00:29:35.600 --> 00:29:38.560]  有時候我祈禱到好像還是心裏很混亂
[00:29:38.560 --> 00:29:39.920]  還是很憂慮
[00:29:39.920 --> 00:29:42.080]  因為你還沒有真誠的交託
[00:29:42.080 --> 00:29:44.000]  當你能夠真誠交託主的時候
[00:29:44.000 --> 00:29:47.280]  你就能夠得到那份喜樂
[00:29:47.280 --> 00:29:48.400]  好
[00:29:48.400 --> 00:29:50.800]  在今天喜樂的源頭
[00:29:50.800 --> 00:29:52.800]  學過詩篇、學過三篇給我們看到
[00:29:52.800 --> 00:29:53.920]  瞻仰神
[00:29:53.920 --> 00:29:55.600]  從心重贊
[00:29:55.600 --> 00:29:57.840]  這個瞻仰不需要等過去
[00:29:57.840 --> 00:29:58.960]  不需要等未來
[00:29:58.960 --> 00:30:00.080]  此時此刻
[00:30:00.080 --> 00:30:03.280]  當你願意將你的心仰望上帝
[00:30:03.280 --> 00:30:04.240]  崇敬上帝
[00:30:04.240 --> 00:30:05.600]  崇拜上帝的時候
[00:30:05.600 --> 00:30:08.720]  神就是今在、常在、臨在
[00:30:08.720 --> 00:30:09.760]  紀念神
[00:30:09.760 --> 00:30:11.120]  感恩讚美
[00:30:11.120 --> 00:30:14.400]  就是讓我們回想過去上帝在你生命當中的恩典
[00:30:14.400 --> 00:30:15.440]  所以你要記下來
[00:30:15.440 --> 00:30:16.000]  要寫下來
[00:30:16.000 --> 00:30:17.040]  否則有時候會忘記
[00:30:17.040 --> 00:30:19.680]  我們人類真是一個忘恩負義的人
[00:30:19.680 --> 00:30:23.280]  神是色在、塵在、同在的主
[00:30:23.280 --> 00:30:25.760]  而我們更加要學習大衛那份交託
[00:30:25.760 --> 00:30:27.120]  真誠的交託
[00:30:27.120 --> 00:30:28.320]  因為我們相信
[00:30:28.320 --> 00:30:30.560]  當我們交託了給上帝的時候
[00:30:30.560 --> 00:30:32.880]  上帝是那位以後永在的主
[00:30:32.880 --> 00:30:34.720]  祂在我們的明日當中
[00:30:34.720 --> 00:30:37.440]  每一天與我們同行
[00:30:37.440 --> 00:30:39.840]  瑪利亞在路加福音一章四十六節
[00:30:39.840 --> 00:30:43.520]  這個就應一應我們現在章林奇的時候
[00:30:43.520 --> 00:30:46.000]  瑪利亞聽到
[00:30:46.000 --> 00:30:47.600]  天使告訴他
[00:30:47.600 --> 00:30:49.280]  你將會聖靈感恩
[00:30:49.280 --> 00:30:54.080]  你將會有一個嬰孩在你肚子裡兒身
[00:30:54.080 --> 00:30:56.160]  瑪利亞一開始也會害怕
[00:30:56.160 --> 00:30:58.240]  但是當他明白了這件事情的時候
[00:30:58.240 --> 00:31:00.480]  他就向神唱出一首詩歌
[00:31:00.480 --> 00:31:02.480]  我心尊主為大
[00:31:02.480 --> 00:31:06.720]  我靈以神我的救主為樂
[00:31:06.720 --> 00:31:08.560]  為什麼他能夠快樂?
[00:31:08.560 --> 00:31:11.840]  因為他以神為樂
[00:31:11.840 --> 00:31:13.360]  他能夠親近上帝
[00:31:13.360 --> 00:31:16.480]  他能夠經歷上帝
[00:31:16.480 --> 00:31:18.720]  帶著盼望
[00:31:18.720 --> 00:31:21.280]  帶著平安
[00:31:21.280 --> 00:31:23.040]  而得著喜樂
[00:31:23.040 --> 00:31:24.800]  這是外面的聖景
[00:31:24.800 --> 00:31:26.080]  大家不知道有沒有留意
[00:31:26.080 --> 00:31:30.160]  每個星期都有少許不同
[00:31:30.160 --> 00:31:34.640]  瑪利亞在以色列
[00:31:34.640 --> 00:31:36.400]  在黑暗的時間
[00:31:36.400 --> 00:31:38.240]  他們期待著尼塞亞
[00:31:38.240 --> 00:31:41.520]  被羅馬帝國逼迫著的時候
[00:31:41.520 --> 00:31:44.560]  但是當他知道天使告訴他
