
[00:00:00.000 --> 00:00:06.000]  今日開始我哋會講一個新嘅講道系列我哋一齊睇彈爾里書
[00:24:01.000 --> 00:24:03.000]  我哋需要記得嘅就係
[00:24:03.000 --> 00:24:08.000]  無論呢個世界係點樣嘅動盪
[00:24:08.000 --> 00:24:10.000]  掌管歷史嘅仍然係
[00:24:10.000 --> 00:24:13.000]  我哋所信嘅天父上帝
[00:24:13.000 --> 00:24:14.000]  正經講得好清楚
[00:24:14.000 --> 00:24:17.000]  當洪水氾濫之時
[00:24:17.000 --> 00:24:20.000]  耶和華仍然坐著為皇
[00:24:20.000 --> 00:24:21.000]  當然我哋都明白
[00:24:21.000 --> 00:24:23.000]  如果係神嘅心意嘅時候
[00:24:23.000 --> 00:24:26.000]  神當然可以揀選佢嘅人
[00:24:26.000 --> 00:24:29.000]  去建立或者去推翻某一啲嘅政權
[00:24:29.000 --> 00:24:30.000]  但係大家聽清楚
[00:24:30.000 --> 00:24:31.000]  神喺聖經裏面
[00:24:31.000 --> 00:24:34.000]  從來冇交付畀信徒嘅責任
[00:24:34.000 --> 00:24:38.000]  係要推翻不公義嘅政權
[00:24:38.000 --> 00:24:42.000]  冇
[00:24:42.000 --> 00:24:43.000]  我哋需要相信嘅就係
[00:24:43.000 --> 00:24:46.000]  正如但以你所指出
[00:24:46.000 --> 00:24:53.000]  真正掌權能夠立皇與廢皇嘅
[00:24:53.000 --> 00:24:56.000]  只有一位掌權者
[00:24:56.000 --> 00:24:58.000]  就係天父嘅上帝
[00:24:58.000 --> 00:25:00.000]  史圖普洱亦都話畀我哋聽
[00:25:00.000 --> 00:25:02.000]  沒有權柄不出於神的
[00:25:02.000 --> 00:25:05.000]  凡掌權的都係神所命定的
[00:25:05.000 --> 00:25:07.000]  如果大家記得我哋上星期睇呢個提多書嘅時候
[00:25:07.000 --> 00:25:13.000]  提多亦都係提醒我哋要信服地上嘅掌權者
[00:25:13.000 --> 00:25:20.000]  但從來冇要求信徒通過政治手段
[00:25:20.000 --> 00:25:24.000]  或者軍事力量去推翻
[00:25:24.000 --> 00:25:27.000]  我哋覺得不公義嘅政權
[00:25:27.000 --> 00:25:31.000]  反而神係講得好清楚
[00:25:31.000 --> 00:25:34.000]  信徒要喺一個不公義
[00:25:34.000 --> 00:25:36.000]  冇愛嘅世代裏面
[00:25:36.000 --> 00:25:39.000]  活出公義同埋愛
[00:25:39.000 --> 00:25:41.000]  以至神嘅榮耀
[00:25:41.000 --> 00:25:44.000]  可以喺呢個沒有光嘅世代裏面
[00:25:44.000 --> 00:25:47.000]  讓神嘅光彰顯出嚟
[00:25:47.000 --> 00:25:49.000]  第三
[00:25:49.000 --> 00:25:52.000]  神嘅賜福並不一定只係彰顯
[00:25:52.000 --> 00:25:55.000]  喺地上嘅物質上嘅
[00:25:55.000 --> 00:25:56.000]  唔係喎
[00:25:56.000 --> 00:26:00.000]  當我哋吃得好 穿得好 住得好嘅時候
[00:26:00.000 --> 00:26:03.000]  豈唔係可以反映到神賜福畀我哋咩
[00:26:03.000 --> 00:26:05.000]  豈唔係可以讓世界睇到
[00:26:05.000 --> 00:26:13.000]  神嗰個嘅大能 愛對人嘅眷顧咩
[00:26:13.000 --> 00:26:16.000]  我哋要知道神嘅恩典
[00:26:16.000 --> 00:26:20.000]  唔單係彰顯喺地上嘅物質上
[00:26:20.000 --> 00:26:24.000]  因為地上嘅所有一切嘅榮華
[00:26:24.000 --> 00:26:26.000]  富貴都係短暫
[00:26:26.000 --> 00:26:28.000]  更加重要我哋要知道神嘅賜福
[00:26:28.000 --> 00:26:30.000]  喺永恆嘅角度裏面
[00:26:30.000 --> 00:26:32.000]  讓人可以得著神嘅智慧
[00:26:32.000 --> 00:26:34.000]  讓人可以更加認識我哋天父上帝
[00:26:34.000 --> 00:26:37.000]  讓人可以喺困難之中
[00:26:37.000 --> 00:26:41.000]  因應神畀我哋嘅智慧力量
[00:26:41.000 --> 00:26:42.000]  嚟到持守我哋嘅信仰
[00:26:42.000 --> 00:26:44.000]  以致我哋喺地上能夠活得開心
[00:26:44.000 --> 00:26:45.000]  活得精彩
[00:26:45.000 --> 00:26:48.000]  呢一個先係神嘅恩典
[00:26:48.000 --> 00:26:50.000]  所以作為信徒
[00:26:50.000 --> 00:26:52.000]  我哋希望大家今日喺呢個信仰裏面
[00:26:52.000 --> 00:26:55.000]  能夠明白我哋需要認定我哋屬天嘅身份
[00:26:55.000 --> 00:26:57.000]  我哋需要為我哋喺地上面
[00:26:57.000 --> 00:26:59.000]  有著呢個屬天嘅生命
[00:26:59.000 --> 00:27:00.000]  要活喺地上嘅時候
[00:27:00.000 --> 00:27:01.000]  我哋一定不能妥協
[00:27:01.000 --> 00:27:03.000]  我哋需要立定志向
[00:27:03.000 --> 00:27:05.000]  定下底線
[00:27:05.000 --> 00:27:07.000]  一旦底線定咗嘅時候
[00:27:07.000 --> 00:27:09.000]  我哋就靠神嘅恩典
[00:27:09.000 --> 00:27:12.000]  持守呢一個底線
[00:27:12.000 --> 00:27:14.000]  以致我哋嘅人生
[00:27:14.000 --> 00:27:16.000]  可以喺呢一個嘅世代裏面
[00:27:16.000 --> 00:27:17.000]  無論咩環境
[00:27:17.000 --> 00:27:19.000]  無論徵局如何嘅動盪
[00:27:19.000 --> 00:27:21.000]  我哋仍然活出
[00:27:21.000 --> 00:27:22.000]  一個合神生意嘅人生
[00:27:22.000 --> 00:27:24.000]  呢一個我相信就係神
[00:27:24.000 --> 00:27:26.000]  畀人一個好重要
[00:27:26.000 --> 00:27:29.000]  在世要見證佢嘅一個嘅使命
[00:27:29.000 --> 00:27:33.000]  讓我哋活出神嘅聖情
[00:27:33.000 --> 00:27:35.000]  請我哋同低頭祈禱
[00:27:35.000 --> 00:27:36.000]  我哋向你感恩
[00:27:36.000 --> 00:27:38.000]  因為喺丹爾尼嘅故事裏面
[00:27:38.000 --> 00:27:40.000]  實在唔容易
[00:27:40.000 --> 00:27:42.000]  活在一個外邦人嘅世界
[00:27:42.000 --> 00:27:43.000]  政權底下
[00:27:43.000 --> 00:27:48.000]  我哋如何可以彰顯你嘅大能
[00:27:48.000 --> 00:27:50.000]  我哋如何可以活出你嘅聖情
[00:27:50.000 --> 00:27:52.000]  成日幫助我哋
[00:27:52.000 --> 00:27:54.000]  畀我哋有個咁樣嘅志向
[00:27:54.000 --> 00:27:56.000]  立定我哋喺呢一個世界生活嘅時候
[00:27:56.000 --> 00:27:58.000]  我哋需要信仰係有一啲嘅底線
[00:27:58.000 --> 00:27:59.000]  我哋不能超越
[00:27:59.000 --> 00:28:03.000]  成日幫助我哋明白認定呢一個底線嘅時候
[00:28:03.000 --> 00:28:05.000]  我哋就能夠係立定志向
[00:28:05.000 --> 00:28:07.000]  緊緊抓住你嘅恩典
[00:28:07.000 --> 00:28:09.000]  活出神你喺我哋
[00:28:09.000 --> 00:28:10.000]  喺呢一個嘅地上
[00:28:10.000 --> 00:28:12.000]  要我哋活出敬虔嘅人生
[00:28:12.000 --> 00:28:14.000]  以至整個嘅世界
[00:28:14.000 --> 00:28:16.000]  能夠通過信徒嘅生命
[00:28:16.000 --> 00:28:17.000]  睇得到神你嘅愛
[00:28:17.000 --> 00:28:19.000]  睇得到神你嘅大能
[00:28:19.000 --> 00:28:21.000]  以至將心歸你
[00:28:21.000 --> 00:28:23.000]  我哋多謝你畀我哋一齊祈禱
[00:28:23.000 --> 00:28:24.000]  奉主命求
[00:28:24.000 --> 00:28:25.000]  阿們
