
[00:00:00.000 --> 00:00:02.920]  各位主內的弟兄姊妹你們好
[00:18:45.800 --> 00:18:50.800]  當時信了的人,那次信了之後起碼有三千人
[00:18:50.800 --> 00:18:55.800]  信的人都在一處,凡物公用
[00:18:55.800 --> 00:18:57.800]  這個凡物公用我們今天不需要抄
[00:18:57.800 --> 00:19:00.800]  所有的人的錢撈亂來用
[00:19:00.800 --> 00:19:06.800]  他表示大家有足夠資源幫那些有欠缺的
[00:19:06.800 --> 00:19:09.800]  我們教會都很多貧富懸殊
[00:19:09.800 --> 00:19:11.800]  所以我希望我們都有這個
[00:19:11.800 --> 00:19:16.800]  大家可以分享我們的經濟物質
[00:19:16.800 --> 00:19:19.800]  而且賣了田產家業
[00:19:19.800 --> 00:19:21.800]  照國人所需用的分給國人
[00:19:21.800 --> 00:19:23.800]  這個當然很偉大
[00:19:23.800 --> 00:19:25.800]  我也覺得我們不需要抄
[00:19:25.800 --> 00:19:28.800]  聖經沒有說我們信了主要賣了家業
[00:19:28.800 --> 00:19:30.800]  但是意思是什麼呢?
[00:19:30.800 --> 00:19:34.800]  我們所有擁有的東西都屬於神的
[00:19:34.800 --> 00:19:36.800]  我願意按著神的方式
[00:19:36.800 --> 00:19:38.800]  能夠將我們從神所領養的
[00:19:38.800 --> 00:19:41.800]  分享給其他的人
[00:19:41.800 --> 00:19:42.800]  這個很重要
[00:19:42.800 --> 00:19:45.800]  這個我自己盼望我們都學會
[00:19:45.800 --> 00:19:48.800]  教會裡面的關係是全人的
[00:19:48.800 --> 00:19:50.800]  是身心舍靈
[00:19:50.800 --> 00:19:53.800]  都是可以彼此分享的
[00:19:53.800 --> 00:19:58.800]  第四十六節:他們天天同心合意行切的在殿裡
[00:19:58.800 --> 00:20:00.800]  且在家中抹餅
[00:20:00.800 --> 00:20:04.800]  傳著歡喜誠實的心用飯
[00:20:04.800 --> 00:20:05.800]  這個很重要
[00:20:05.800 --> 00:20:09.800]  其實主耶穌基督成立的聖餐很好的
[00:20:09.800 --> 00:20:12.800]  祂說這個是我的血是為你舍的
[00:20:12.800 --> 00:20:15.800]  這個是我的身體為你抹開的
[00:20:15.800 --> 00:20:18.800]  這個聖餐是很重要
[00:20:18.800 --> 00:20:21.800]  藉著這個我們是參與基督的死
[00:20:21.800 --> 00:20:22.800]  基督的復活
[00:20:22.800 --> 00:20:24.800]  也能夠跟祂很親密的一個
[00:20:24.800 --> 00:20:26.800]  不是一個儀式
[00:20:26.800 --> 00:20:28.800]  是一個關係的建立
[00:20:28.800 --> 00:20:33.800]  當然不同的宗派有不同的例子
[00:20:33.800 --> 00:20:35.800]  我自己屬於宣道會
[00:20:35.800 --> 00:20:37.800]  宣道會很嚴的
[00:20:37.800 --> 00:20:40.800]  它不可以隨便一個人去主領聖餐
[00:20:40.800 --> 00:20:44.800]  我覺得我們教會可以栽培一些人
[00:20:44.800 --> 00:20:48.800]  不是只有兩三個牧師可以分聖餐
[00:20:48.800 --> 00:20:51.800]  而且不一定在聖殿裡面有聖餐
[00:20:51.800 --> 00:20:53.800]  在教堂裡面有聖餐
[00:20:53.800 --> 00:20:55.800]  家中都可以抹餅的
[00:20:55.800 --> 00:20:58.800]  這個當然我們要很小心
[00:20:58.800 --> 00:21:01.800]  免至這個東西被濫用了
[00:21:01.800 --> 00:21:03.800]  是可以要很小心
[00:21:03.800 --> 00:21:05.800]  有足夠的培訓
[00:21:05.800 --> 00:21:08.800]  所以你見他們在家中都抹餅
[00:21:08.800 --> 00:21:11.800]  傳歡喜誠實的心用飯
[00:21:11.800 --> 00:21:13.800]  各位初期的教會
[00:21:13.800 --> 00:21:15.800]  你知道那個聖殿
[00:21:15.800 --> 00:21:18.800]  不是真正的聖殿
[00:21:18.800 --> 00:21:21.800]  已經被宗教領袖拿走了
[00:21:21.800 --> 00:21:23.800]  而耶穌趕他們
[00:21:23.800 --> 00:21:26.800]  原來變成一個買賣的中心
[00:21:26.800 --> 00:21:28.800]  當時的會堂
[00:21:28.800 --> 00:21:30.800]  耶穌進去的會堂
[00:21:30.800 --> 00:21:35.800]  都已經塞了見證和跟神親密
[00:21:35.800 --> 00:21:38.800]  所以到初期教會
[00:21:38.800 --> 00:21:42.800]  絕大部分的牧養是在家中進行
[00:21:42.800 --> 00:21:45.800]  所以有抹餅有神的話
[00:21:45.800 --> 00:21:48.800]  然後傳歡喜誠實的心用飯
[00:21:48.800 --> 00:21:50.800]  是一個很親密的關係
[00:21:50.800 --> 00:21:52.800]  現在我知道在全世界
[00:21:52.800 --> 00:21:55.800]  福音傳得很快的地方
[00:21:55.800 --> 00:21:57.800]  很多極權的地方
[00:21:57.800 --> 00:22:00.800]  現在的牧養都是家庭牧養
[00:22:00.800 --> 00:22:04.800]  家庭牧養沒有法例禁止
[00:22:04.800 --> 00:22:06.800]  你不要張揚
[00:22:06.800 --> 00:22:08.800]  但你在家中有神的話
[00:22:08.800 --> 00:22:11.800]  有神訓練過的人
[00:22:11.800 --> 00:22:15.800]  來在那裏查經、抹餅等等
[00:22:15.800 --> 00:22:18.800]  這個我自己覺得是一個愛心的群體
[00:22:18.800 --> 00:22:19.800]  很重要
[00:22:19.800 --> 00:22:21.800]  每個教會怎樣實行這件事
[00:22:21.800 --> 00:22:22.800]  你們可以商量
[00:22:22.800 --> 00:22:24.800]  但我很希望大家知道
[00:22:24.800 --> 00:22:26.800]  我信了主這麼久
[00:22:26.800 --> 00:22:29.800]  我都有一件事經常進行
[00:22:29.800 --> 00:22:31.800]  我在家中
[00:22:31.800 --> 00:22:33.800]  我兩夫婦
[00:22:33.800 --> 00:22:35.800]  最後兩個兒子
[00:22:35.800 --> 00:22:37.800]  每個星期都在家中敬拜
[00:22:37.800 --> 00:22:39.800]  最後有些人信了主
[00:22:39.800 --> 00:22:41.800]  我就在家中開了一個
[00:22:41.800 --> 00:22:43.800]  這些分享的聚會
[00:22:43.800 --> 00:22:45.800]  我到現在都是在家中
[00:22:45.800 --> 00:22:47.800]  有很多這些聚會
[00:22:47.800 --> 00:22:49.800]  有些是訓練門徒的聚會
[00:22:49.800 --> 00:22:51.800]  有些是家中牧養
[00:22:51.800 --> 00:22:54.800]  我在教會都參加了一個家庭小組
[00:22:54.800 --> 00:22:57.800]  教會裏面無論有多少人都好
[00:22:57.800 --> 00:22:59.800]  你只是靠星期日
[00:22:59.800 --> 00:23:02.800]  來到一個聚會去牧養是不行的
[00:23:02.800 --> 00:23:03.800]  是不行的
[00:23:03.800 --> 00:23:05.800]  那裏是不足夠的
[00:23:05.800 --> 00:23:10.800]  我希望我們都有這個家中的牧養
[00:23:10.800 --> 00:23:12.800]  我不說哪個地方
[00:23:12.800 --> 00:23:14.800]  我知道很多極權的國家
[00:23:14.800 --> 00:23:18.800]  都是全靠這些家中的敬拜牧養
[00:23:18.800 --> 00:23:20.800]  能夠抵駛那些人
[00:23:20.800 --> 00:23:21.800]  能夠經歷到神
[00:23:21.800 --> 00:23:23.800]  所以那裏一句最後就說
[00:23:23.800 --> 00:23:25.800]  讚美神
[00:23:25.800 --> 00:23:27.800]  得眾民的喜愛
[00:23:27.800 --> 00:23:29.800]  主張得救的人
[00:23:29.800 --> 00:23:31.800]  天天加給他們
[00:23:31.800 --> 00:23:32.800]  真是好
[00:23:32.800 --> 00:23:34.800]  我每看這段時間都很感動
[00:23:34.800 --> 00:23:36.800]  原來不只是靠
[00:23:36.800 --> 00:23:38.800]  仕途保羅、彼得這些
[00:23:38.800 --> 00:23:40.800]  這麼有能力的仕途
[00:23:40.800 --> 00:23:42.800]  去講道感動人
[00:23:42.800 --> 00:23:43.800]  那個很重要
[00:23:43.800 --> 00:23:45.800]  神每一代都會興起一些
[00:23:45.800 --> 00:23:48.800]  講話的一些人
[00:23:48.800 --> 00:23:50.800]  但是原來默默在背後
[00:23:50.800 --> 00:23:52.800]  很多無名的英雄
[00:23:52.800 --> 00:23:54.800]  這些信徒
[00:23:54.800 --> 00:23:55.800]  他們都很認真
[00:23:55.800 --> 00:23:57.800]  有信心的操練
[00:23:57.800 --> 00:23:59.800]  有盼望的操練
[00:23:59.800 --> 00:24:01.800]  有神話語的操練
[00:24:01.800 --> 00:24:03.800]  然後建立這些愛的群體
[00:24:03.800 --> 00:24:05.800]  我不講你都知道
[00:24:05.800 --> 00:24:09.800]  很多現在那些極權的國家
[00:24:09.800 --> 00:24:11.800]  都是全靠這些
[00:24:11.800 --> 00:24:13.800]  所謂家庭的教會
[00:24:13.800 --> 00:24:14.800]  家庭的牧養
[00:24:14.800 --> 00:24:16.800]  令那些信的人
[00:24:16.800 --> 00:24:17.800]  能夠可以
[00:24:17.800 --> 00:24:19.800]  生命可以繼續成長
[00:24:19.800 --> 00:24:21.800]  所以我很希望
[00:24:21.800 --> 00:24:23.800]  我知道你們教會
[00:24:23.800 --> 00:24:26.800]  都有很多很好的聚會
[00:24:26.800 --> 00:24:29.800]  希望你以後著重一些
[00:24:29.800 --> 00:24:31.800]  祈禱的聚會
[00:24:31.800 --> 00:24:34.800]  同時一小組茶經的聚會
[00:24:34.800 --> 00:24:36.800]  當然主日學都是很好
[00:24:36.800 --> 00:24:38.800]  主日學都是很好
[00:24:38.800 --> 00:24:40.800]  但是更加嘗試去栽培
[00:24:40.800 --> 00:24:44.800]  栽培一些懂得帶領和牧養
[00:24:44.800 --> 00:24:46.800]  懂得帶茶經的人
[00:24:46.800 --> 00:24:49.800]  在家中來去聚會
[00:24:49.800 --> 00:24:51.800]  我一講講一個見證
[00:24:51.800 --> 00:24:53.800]  你就知道這件事有多重要
[00:24:53.800 --> 00:24:55.800]  我參加教會
[00:24:55.800 --> 00:24:56.800]  我太太很好
[00:24:56.800 --> 00:24:58.800]  她眼睛很明亮
[00:24:58.800 --> 00:25:00.800]  她有一天就跟我說
[00:25:00.800 --> 00:25:02.800]  袁雲你見不見
[00:25:02.800 --> 00:25:04.800]  每次教會都有
[00:25:04.800 --> 00:25:07.800]  大概七八個姊妹
[00:25:07.800 --> 00:25:09.800]  單叮一個人來
[00:25:09.800 --> 00:25:11.800]  然後一散會
[00:25:11.800 --> 00:25:13.800]  就急急走了
[00:25:13.800 --> 00:25:15.800]  我跟他們談了
[00:25:15.800 --> 00:25:17.800]  原來他們丈夫不信主
[00:25:17.800 --> 00:25:19.800]  不過她丈夫都好
[00:25:19.800 --> 00:25:20.800]  讓她回禮拜堂
[00:25:20.800 --> 00:25:22.800]  只准她回
[00:25:22.800 --> 00:25:23.800]  回完之後
[00:25:23.800 --> 00:25:25.800]  她就跟著就失蹤了
[00:25:25.800 --> 00:25:26.800]  她不准
[00:25:26.800 --> 00:25:28.800]  其他聚會全部都不准
[00:25:28.800 --> 00:25:30.800]  我一個禮拜放你一日假
[00:25:30.800 --> 00:25:31.800]  去到
[00:25:31.800 --> 00:25:34.800]  我太太就好感動
[00:25:34.800 --> 00:25:35.800]  她說袁雲
[00:25:35.800 --> 00:25:37.800]  我們怎樣可以牧養這些人呢
[00:25:37.800 --> 00:25:39.800]  怎樣可以牧養呢
[00:25:39.800 --> 00:25:41.800]  他們不會留在教會廳
[00:25:41.800 --> 00:25:42.800]  因為他們又不信主
[00:25:42.800 --> 00:25:44.800]  覺得我坐在這裡浪費力氣
[00:25:44.800 --> 00:25:46.800]  我想到一個辦法
[00:25:46.800 --> 00:25:48.800]  我想到一個辦法
[00:25:48.800 --> 00:25:50.800]  我就請我太太
[00:25:50.800 --> 00:25:52.800]  請這幾位姊妹來我家
[00:25:52.800 --> 00:25:54.800]  他們來到的時候
[00:25:54.800 --> 00:25:57.800]  個個都講到哭了
[00:25:57.800 --> 00:25:59.800]  她說我在這裡
[00:25:59.800 --> 00:26:01.800]  一個禮拜我想多點參加教會
[00:26:01.800 --> 00:26:03.800]  都不行
[00:26:03.800 --> 00:26:05.800]  我回家都不准我講信仰
[00:26:05.800 --> 00:26:07.800]  她都很給我面子
[00:26:07.800 --> 00:26:09.800]  一個禮拜放我一次
[00:26:09.800 --> 00:26:11.800]  可以參加主日的崇拜
[00:26:11.800 --> 00:26:13.800]  但是她跟著車在外面等我
[00:26:13.800 --> 00:26:15.800]  她就要走了
[00:26:15.800 --> 00:26:17.800]  她說你不可以再去
[00:26:17.800 --> 00:26:19.800]  更加不准帶小朋友去禮拜堂
[00:26:19.800 --> 00:26:20.800]  不可以
[00:26:20.800 --> 00:26:22.800]  她說我放你一晚
[00:26:22.800 --> 00:26:23.800]  給你去
[00:26:23.800 --> 00:26:25.800]  我最後祈禱
[00:26:25.800 --> 00:26:27.800]  他們講到哭了
[00:26:27.800 --> 00:26:29.800]  我都不知道怎樣
[00:26:29.800 --> 00:26:31.800]  我最後想到一個辦法
[00:26:31.800 --> 00:26:33.800]  就跟我太太說
[00:26:33.800 --> 00:26:35.800]  不如這樣
[00:26:35.800 --> 00:26:37.800]  我們就發出一個邀請
[00:26:37.800 --> 00:26:39.800]  邀請她的丈夫
[00:26:39.800 --> 00:26:41.800]  蔡醫生在家請她吃飯
[00:26:41.800 --> 00:26:43.800]  如果她願意就來
[00:26:43.800 --> 00:26:45.800]  很稀奇
[00:26:45.800 --> 00:26:47.800]  差不多每一個姊妹的丈夫都來
[00:26:47.800 --> 00:26:49.800]  來吃飯
[00:26:49.800 --> 00:26:51.800]  我們中國人很有趣
[00:26:51.800 --> 00:26:53.800]  喜歡吃飯
[00:26:53.800 --> 00:26:55.800]  所以這個吃飯是很重要的
[00:26:55.800 --> 00:26:57.800]  我當然
[00:26:57.800 --> 00:26:59.800]  我太太煮東西都很好吃
[00:26:59.800 --> 00:27:01.800]  她來到都吃得很好
[00:27:01.800 --> 00:27:03.800]  我吃完飯之後
[00:27:03.800 --> 00:27:05.800]  我就跟她講
[00:27:05.800 --> 00:27:07.800]  各位朋友你不要介意
[00:27:07.800 --> 00:27:09.800]  我蔡家有一個習慣
[00:27:09.800 --> 00:27:11.800]  我們吃完飯喜歡唱首詩
[00:27:11.800 --> 00:27:13.800]  你介不介意
[00:27:13.800 --> 00:27:15.800]  她說都好啊我唱首詩
[00:27:15.800 --> 00:27:17.800]  她說唱完詩之後你不要介意
[00:27:17.800 --> 00:27:19.800]  我們唱完詩
[00:27:19.800 --> 00:27:21.800]  我喜歡讀一段聖經
[00:27:21.800 --> 00:27:23.800]  她吃完飯不好意思走
[00:27:23.800 --> 00:27:25.800]  但是很有趣
[00:27:25.800 --> 00:27:27.800]  我講的時候
[00:27:27.800 --> 00:27:29.800]  原來聖經這麼精彩
[00:27:29.800 --> 00:27:31.800]  原來聖經是
[00:27:31.800 --> 00:27:33.800]  講愛心
[00:27:33.800 --> 00:27:35.800]  不是一些迷信的東西
[00:27:35.800 --> 00:27:37.800]  這樣不是每個人都留下
[00:27:37.800 --> 00:27:39.800]  最後
[00:27:39.800 --> 00:27:41.800]  逐個逐個我在家裡開了一個
[00:27:41.800 --> 00:27:43.800]  家庭小組
[00:27:43.800 --> 00:27:45.800]  就是這班姊妹帶她的丈夫來
[00:27:45.800 --> 00:27:47.800]  我也告訴你
[00:27:47.800 --> 00:27:49.800]  這班朋友
[00:27:49.800 --> 00:27:51.800]  這班朋友
[00:27:51.800 --> 00:27:53.800]  姊妹的丈夫
[00:27:53.800 --> 00:27:55.800]  到最後
[00:27:55.800 --> 00:27:57.800]  差不多
[00:27:57.800 --> 00:27:59.800]  100%相信
[00:27:59.800 --> 00:28:01.800]  差不多
[00:28:01.800 --> 00:28:03.800]  有一兩個比較心硬
[00:28:03.800 --> 00:28:05.800]  那些心硬的
[00:28:05.800 --> 00:28:07.800]  你猜他什麼時候才相信
[00:28:07.800 --> 00:28:09.800]  人很有趣的
[00:28:09.800 --> 00:28:11.800]  他生癌就會相信
[00:28:11.800 --> 00:28:13.800]  一生癌才知道我死了去哪
[00:28:13.800 --> 00:28:15.800]  我改行都跟一樣東西有關
[00:28:15.800 --> 00:28:17.800]  我在醫院那裡開報道會
[00:28:17.800 --> 00:28:19.800]  但是如果他一癌症
[00:28:19.800 --> 00:28:21.800]  他就跪在那裡
[00:28:21.800 --> 00:28:23.800]  有個長者六十幾歲
[00:28:23.800 --> 00:28:25.800]  蔡醫生你多給我兩年命
[00:28:25.800 --> 00:28:27.800]  我儲了很多錢
[00:28:27.800 --> 00:28:29.800]  從來都沒有享受過
[00:28:29.800 --> 00:28:31.800]  我很感動原來很多人
[00:28:31.800 --> 00:28:33.800]  是要見到
[00:28:33.800 --> 00:28:35.800]  原來死多數都這樣問
[00:28:35.800 --> 00:28:37.800]  我問他為什麼你這麼害怕
[00:28:37.800 --> 00:28:39.800]  他說我不知道我死了去哪
[00:28:39.800 --> 00:28:41.800]  我不知道去哪
[00:28:41.800 --> 00:28:43.800]  你知道中國人那些迷
[00:28:43.800 --> 00:28:45.800]  各種的信仰
[00:28:45.800 --> 00:28:47.800]  是講地獄的
[00:28:47.800 --> 00:28:49.800]  他說我很害怕我不知道去哪
[00:28:49.800 --> 00:28:51.800]  我不是用這個東西嚇他
[00:28:51.800 --> 00:28:53.800]  我只不過是一個愛心的言直
[00:28:53.800 --> 00:28:55.800]  結果就真的好
[00:28:55.800 --> 00:28:57.800]  所以我信主這麼久
[00:28:57.800 --> 00:28:59.800]  在教會一定參加
[00:28:59.800 --> 00:29:01.800]  這些家庭的小組
[00:29:01.800 --> 00:29:03.800]  我家一定有些家庭小組
[00:29:03.800 --> 00:29:05.800]  我家大概有三四個
[00:29:05.800 --> 00:29:07.800]  這些家庭小組
[00:29:07.800 --> 00:29:09.800]  有一班是醫生來的
[00:29:09.800 --> 00:29:11.800]  都很忙但是我說不要緊
[00:29:11.800 --> 00:29:13.800]  來我家吃一餐飯
[00:29:13.800 --> 00:29:15.800]  所以我很希望我們在香港
[00:29:15.800 --> 00:29:17.800]  面對全球疫情的時間
[00:29:17.800 --> 00:29:19.800]  不要只是看著
[00:29:19.800 --> 00:29:21.800]  那些負面的消息
[00:29:21.800 --> 00:29:23.800]  然後我們謙卑的回到面前
[00:29:23.800 --> 00:29:25.800]  很願意
[00:29:25.800 --> 00:29:27.800]  看什麼是
[00:29:27.800 --> 00:29:29.800]  信心的操練
[00:29:29.800 --> 00:29:31.800]  什麼是盼望的眼睛
[00:29:31.800 --> 00:29:33.800]  什麼是愛心的群體
[00:29:33.800 --> 00:29:35.800]  我很相信這三樣東西
[00:29:35.800 --> 00:29:37.800]  是我們很多教會
[00:29:37.800 --> 00:29:39.800]  不要只是聽
[00:29:39.800 --> 00:29:41.800]  能夠按著教會不同的情況
[00:29:41.800 --> 00:29:43.800]  付之實前
[00:29:43.800 --> 00:29:45.800]  我現在去的教會
[00:29:45.800 --> 00:29:47.800]  是宣道會
[00:29:47.800 --> 00:29:49.800]  都很著重家庭的牧羊
[00:29:49.800 --> 00:29:51.800]  我們跟一間學校合作
[00:29:51.800 --> 00:29:53.800]  開很多家長的聚會
[00:29:53.800 --> 00:29:55.800]  很多家長來的
[00:29:55.800 --> 00:29:57.800]  我們不是跟他們說風花雪月
[00:29:57.800 --> 00:29:59.800]  說在這個時間
[00:29:59.800 --> 00:30:01.800]  為什麼你兒子會網上尋的
[00:30:01.800 --> 00:30:03.800]  為什麼他現在精神健康會這樣
[00:30:03.800 --> 00:30:05.800]  為什麼他天天上街
[00:30:05.800 --> 00:30:07.800]  為什麼你知不知道
[00:30:07.800 --> 00:30:09.800]  你知道了之後
[00:30:09.800 --> 00:30:11.800]  你就知道怎樣做父母
[00:30:11.800 --> 00:30:13.800]  不只是罵他
[00:30:13.800 --> 00:30:15.800]  所以我發覺
[00:30:15.800 --> 00:30:17.800]  做這些工作
[00:30:17.800 --> 00:30:19.800]  一定要有家長的工作在
[00:30:19.800 --> 00:30:21.800]  因為他很影響下一代
[00:30:21.800 --> 00:30:23.800]  但到最後
[00:30:23.800 --> 00:30:25.800]  我還是回到哥倫多前書
[00:30:25.800 --> 00:30:27.800]  十三章
[00:30:27.800 --> 00:30:29.800]  很重要
[00:30:29.800 --> 00:30:31.800]  信心的操練
[00:30:31.800 --> 00:30:33.800]  盼望的眼睛
[00:30:33.800 --> 00:30:35.800]  愛心的群體
[00:30:35.800 --> 00:30:37.800]  愛心的群體
[00:30:37.800 --> 00:30:39.800]  愛心的群體
[00:30:39.800 --> 00:30:41.800]  是特別重要
[00:30:41.800 --> 00:30:43.800]  因為你一個一千人的教會
[00:30:43.800 --> 00:30:45.800]  愛心只是一個概念
[00:30:45.800 --> 00:30:47.800]  他星期日
[00:30:47.800 --> 00:30:49.800]  坐下
[00:30:49.800 --> 00:30:51.800]  迷迷糊糊
[00:30:51.800 --> 00:30:53.800]  都未必經歷到那種愛
[00:30:53.800 --> 00:30:55.800]  愛是貼身的
[00:30:55.800 --> 00:30:57.800]  在艱難當中
[00:30:57.800 --> 00:30:59.800]  在逆境當中
[00:30:59.800 --> 00:31:01.800]  大家彼此關懷
[00:31:01.800 --> 00:31:03.800]  所以我今天很希望
[00:31:03.800 --> 00:31:05.800]  不要懼怕逆境
[00:31:05.800 --> 00:31:07.800]  你看看
[00:31:07.800 --> 00:31:11.800]  COVID-19可能會有第四波
[00:31:11.800 --> 00:31:13.800]  政治的空間
[00:31:13.800 --> 00:31:15.800]  都會縮窄
[00:31:15.800 --> 00:31:17.800]  然後經濟的狀況
[00:31:17.800 --> 00:31:19.800]  都會有困難
[00:31:19.800 --> 00:31:21.800]  逆境是必定會出現
[00:31:21.800 --> 00:31:23.800]  聖經裏面從來沒有說
[00:31:23.800 --> 00:31:25.800]  你信了主就一切順利
[00:31:25.800 --> 00:31:27.800]  順境
[00:31:27.800 --> 00:31:29.800]  我們面對香港的逆境
[00:31:29.800 --> 00:31:31.800]  全球的逆境
[00:31:31.800 --> 00:31:33.800]  我們重新回到聖經裏面
[00:31:33.800 --> 00:31:35.800]  我相信
[00:31:35.800 --> 00:31:37.800]  我們會得到很多激勵
[00:31:37.800 --> 00:31:39.800]  不單止激勵
[00:31:39.800 --> 00:31:41.800]  我們如果聽了有實踐的時間
[00:31:41.800 --> 00:31:43.800]  我們就將榮耀歸還給神
[00:31:43.800 --> 00:31:45.800]  亦都將那些
[00:31:45.800 --> 00:31:47.800]  愛心傳給那些
[00:31:47.800 --> 00:31:49.800]  願意慕道
[00:31:49.800 --> 00:31:51.800]  願意接受牧羊的人
[00:31:51.800 --> 00:31:53.800]  所以我祝福大家
[00:31:53.800 --> 00:31:55.800]  但願將來
[00:31:55.800 --> 00:31:57.800]  疫情好一些
[00:31:57.800 --> 00:31:59.800]  我就親自
[00:31:59.800 --> 00:32:01.800]  來你們中間
[00:32:01.800 --> 00:32:03.800]  現在我見不到你
[00:32:03.800 --> 00:32:05.800]  我講道好難
[00:32:05.800 --> 00:32:07.800]  我這裏都得幾個童工在
[00:32:07.800 --> 00:32:09.800]  我喜歡是現場
[00:32:09.800 --> 00:32:11.800]  面對面
[00:32:11.800 --> 00:32:13.800]  眼對眼
[00:32:13.800 --> 00:32:15.800]  心對心
[00:32:15.800 --> 00:32:17.800]  來分享訊息
[00:32:17.800 --> 00:32:19.800]  今日我就破例
[00:32:19.800 --> 00:32:21.800]  只是用一個高科技的方式
[00:32:21.800 --> 00:32:23.800]  藉著這個
[00:32:23.800 --> 00:32:25.800]  PowerPoint
[00:32:25.800 --> 00:32:27.800]  藉著這個講道
[00:32:27.800 --> 00:32:29.800]  能夠和你分享我心底裏面的說話
[00:32:29.800 --> 00:32:31.800]  我現在
[00:32:31.800 --> 00:32:33.800]  其實已經半退休
[00:32:33.800 --> 00:32:35.800]  今年年底就退休
[00:32:35.800 --> 00:32:37.800]  但我不要緊
[00:32:37.800 --> 00:32:39.800]  退休不等於不服侍神
[00:32:39.800 --> 00:32:41.800]  我仍然會繼續
[00:32:41.800 --> 00:32:43.800]  按著神的邀請
[00:32:43.800 --> 00:32:45.800]  能夠做青年工作
[00:32:45.800 --> 00:32:47.800]  和做一些牧羊的工作
[00:32:47.800 --> 00:32:49.800]  主若願意
[00:32:49.800 --> 00:32:51.800]  我都求神每一日引導我
[00:32:51.800 --> 00:32:53.800]  今天是這樣
[00:32:53.800 --> 00:32:55.800]  明天如何請你都帶領我
[00:32:55.800 --> 00:32:57.800]  一生一世
[00:32:57.800 --> 00:32:59.800]  盡心盡性盡義
[00:32:59.800 --> 00:33:01.800]  愛主你
[00:33:01.800 --> 00:33:03.800]  和愛倫謝如同自己
[00:33:03.800 --> 00:33:05.800]  我願意
[00:33:05.800 --> 00:33:07.800]  主祝福你
[00:33:07.800 --> 00:33:09.800]  願神的話語你回去
[00:33:09.800 --> 00:33:11.800]  用心再看
[00:33:11.800 --> 00:33:13.800]  哥倫多前書十三章
[00:33:13.800 --> 00:33:15.800]  神的話語是有力量有應許的
[00:33:15.800 --> 00:33:17.800]  祝福大家
[00:33:17.800 --> 00:33:19.800]  主若願意我會來到現場
[00:33:19.800 --> 00:33:21.800]  和你們可以
[00:33:21.800 --> 00:33:23.800]  有個實體的大家交流
[00:33:23.800 --> 00:33:25.800]  和敬拜
[00:33:25.800 --> 00:33:26.300]  拜拜!
