
[00:00:00.000 --> 00:00:03.200]  一日過得很快,弟兄姊妹,大家平安
[00:16:27.360 --> 00:16:32.080]  聽到你的聲音追上來,他會反過來攻擊你
[00:16:32.080 --> 00:16:38.880]  「如果我的兄弟不高興,他反過來攻擊你」
[00:16:38.880 --> 00:16:42.960]  「他們是很殘暴的,不要讓我們再聽到你的聲音了」
[00:16:42.960 --> 00:16:45.920]  「快點走,閉嘴,馬上走,不要追上來」
[00:16:45.920 --> 00:16:49.040]  「如果不是我們惡的兄弟聽到你的聲音」
[00:16:49.040 --> 00:16:54.960]  「他反過來攻擊你,以致你全家盡都喪命」
[00:16:54.960 --> 00:16:59.600]  我怕他反過來殺光你們,我的兄弟
[00:16:59.600 --> 00:17:02.640]  惡到這樣,厲害嗎?
[00:17:02.640 --> 00:17:07.040]  六百個蛋人搶劫神像,挾持祭司,還說不要再追來
[00:17:07.040 --> 00:17:09.040]  「不要讓我們聽到你的聲音」
[00:17:09.040 --> 00:17:12.240]  「聽到你的聲音,我們有些惡的兄弟,他真的會生氣」
[00:17:12.240 --> 00:17:14.960]  「他反過來殺光你全家」
[00:17:14.960 --> 00:17:18.160]  蛋人繼續走
[00:17:18.160 --> 00:17:20.160]  米家看到
[00:17:20.160 --> 00:17:23.200]  他們的勢力被自己強盛
[00:17:23.200 --> 00:17:25.680]  就轉身回家去了
[00:17:25.680 --> 00:17:30.080]  米家看到他們這麼厲害這麼惡
[00:17:30.080 --> 00:17:32.400]  看來又這麼好打,又這麼惡
[00:17:32.400 --> 00:17:35.520]  「不要追來,是不是我殺光你們」
[00:17:35.520 --> 00:17:40.080]  他唯有頭低低轉身回家去了
[00:17:40.080 --> 00:17:42.480]  沒有了,什麼都沒有了,被他們全拿了
[00:17:42.480 --> 00:17:44.720]  一件這樣的事發生了
[00:17:44.720 --> 00:17:48.400]  所以以色列中沒有王館
[00:17:48.400 --> 00:17:50.960]  各位電影姐妹,大家看到
[00:17:50.960 --> 00:17:55.600]  這張結尾告訴我們六百個蛋人搶劫神像
[00:17:55.600 --> 00:17:58.640]  挾持祭司,細胸甲狼
[00:17:58.640 --> 00:18:04.320]  不要再追,再追我一些很憤怒的兄弟會殺光你們
[00:18:04.320 --> 00:18:08.320]  米家就頭低低回去了
[00:18:08.320 --> 00:18:11.840]  這樣都可以,任意而行
[00:18:11.840 --> 00:18:13.840]  我們祈禱
[00:18:13.840 --> 00:18:18.800]  基本上我們心裡面是覺得悲傷的
[00:18:18.800 --> 00:18:23.840]  看到蛋屬於你的子民
[00:18:23.840 --> 00:18:26.400]  其實他都認識耶和華的
[00:18:26.400 --> 00:18:32.480]  他們是用你的名,是你賜給我們地方
[00:18:32.480 --> 00:18:36.640]  更加回來搶了那些神像
[00:18:36.640 --> 00:18:39.920]  搶了伊忽德,搶了你的神像
[00:18:39.920 --> 00:18:44.160]  搶了象徵你的神像,搶了這個祭司走
[00:18:44.160 --> 00:18:46.400]  還細胸甲狼
[00:18:46.400 --> 00:18:49.200]  警告人不要再追,再追你會沒命
[00:18:49.200 --> 00:18:53.920]  我們看到今天很多人非常窮凶極惡
[00:18:53.920 --> 00:18:57.200]  要得到手中的利益
[00:18:57.200 --> 00:19:00.880]  只求你自己憐憫這個多苦的世代
[00:19:00.880 --> 00:19:04.320]  我們看到這個米家,雖然他本身都不是好人
[00:19:04.320 --> 00:19:07.920]  但是他在這次裡面失去他所有的
[00:19:07.920 --> 00:19:12.480]  其實有很多人在這些戰亂當中
[00:19:12.480 --> 00:19:14.480]  在一個不好的環境當中
[00:19:14.480 --> 00:19:18.000]  在一個沒有王的時代裡面
[00:19:18.000 --> 00:19:21.840]  那個時代裡面是有很多人受苦的
[00:19:21.840 --> 00:19:24.640]  所以今天我們這個世界都看到很多人受苦
[00:19:24.640 --> 00:19:29.040]  是被欺凌,是被壓迫,是不講道理
[00:19:29.040 --> 00:19:32.480]  是被強壯的人搶奪
[00:19:32.480 --> 00:19:35.920]  無論是給你有錢,他就搶奪你的金錢
[00:19:35.920 --> 00:19:38.960]  用他的資本搶你的資本
[00:19:38.960 --> 00:19:42.000]  有些軍備很強的就用他的武器
[00:19:42.000 --> 00:19:44.560]  來搶你自己的,搶那些人
[00:19:44.560 --> 00:19:47.440]  另外搶一些人的生活
[00:19:47.440 --> 00:19:50.960]  搶他們的財富,搶他們的土地
[00:19:50.960 --> 00:19:52.720]  主要我們求你真是憐憫
[00:19:52.720 --> 00:19:55.680]  憐憫這個多苦的世界
[00:19:55.680 --> 00:19:58.240]  讓我們做基督徒跟隨主的
[00:19:58.240 --> 00:20:01.120]  是更多高舉愛心
[00:20:01.120 --> 00:20:04.160]  更多去服侍需要的人
[00:20:04.160 --> 00:20:09.600]  也更加要堅持深信神你是會審判的
[00:20:09.600 --> 00:20:14.000]  你是又真又惡的主你看到的,你知道的
[00:20:14.000 --> 00:20:17.120]  主要是今天來到這個世界的末後的時候
[00:20:17.120 --> 00:20:19.680]  求我們的主你親自憐憫
[00:20:19.680 --> 00:20:22.240]  警醒我們更多傳揚福音
[00:20:22.240 --> 00:20:26.080]  更多高舉愛心,更多服侍需要的人
[00:20:26.080 --> 00:20:30.080]  求主幫助,垂聽祈禱,奉耶穌名求,阿門
