
[00:00:00.000 --> 00:00:07.000]  在《若紅一書》的一章一至四節
[00:31:28.000 --> 00:31:50.000]  聖靈在裡面就會塑造出耶穌基督的形貌,耶穌基督在你的裡面,這樣你就是住在聖靈裡面,住在耶穌基督的裡面
[00:31:51.000 --> 00:32:05.000]  你是不是何等的美好,我們有這樣的經歷,這是約翰的呼籲,他說:賈魯斯迪基督要倒下來
[00:32:06.000 --> 00:32:28.000]  神的靈會因告我們,叫我們相信耶穌基督是道成肉身的神,是救主,是主人,神的靈會叫我們認識真理,認識耶穌基督,耶穌基督是神的道路,是神的真理,是神的生命
[00:32:29.000 --> 00:32:49.000]  所以任何的謊話,任何反基督的謊話,是拿不走神的真理的,我們是要拒絕迪基督的謊話,我們繼續的去生活下去
[00:32:50.000 --> 00:33:07.000]  其實弟兄姊妹們,你要面對最大的抵擋,你不是要抵擋希特勒錯誤的應許,你要抵擋,不過更要抵擋的是什麼?
[00:33:08.000 --> 00:33:24.000]  更要抵擋的就是那種對聖誕節的馬槽的道成肉身,和復活節的墳墓的復活的攻擊和作假
[00:33:25.000 --> 00:33:48.000]  這些攻擊很恐怖的,因為你不知不覺,你已經沒有信耶穌了,你已經在迪基督的靈裡面了,但是只要我們繼續的一起靠近,我們團體,我們住在福音裡面,我們住在聖靈的裡面,住在基督的裡面
[00:33:49.000 --> 00:34:06.000]  我告訴大家,勝利是肯定的,基督是神的真理,沒有任何的謊話,無論是多大的謊話,是可以勝過相信耶穌基督的人
[00:34:07.000 --> 00:34:21.000]  早期的先賢,早期的基督徒,他們為了基督的緣故,他們付上巨大的代價,我們說這些是殉道者
[00:34:22.000 --> 00:34:41.000]  他們就是見證耶穌基督是神的,而只是彌賽亞是主人,是救主,因為他們要這樣見證,這樣承認,他們換來要被殺害,死亡
[00:34:42.000 --> 00:35:05.000]  這樣的情況在今天的世界仍然存在,尤其是在極端的國家當中,當基督徒承認耶穌是主,是彌賽亞的話,他們就好像簽署了自己的死刑令一樣
[00:35:06.000 --> 00:35:22.000]  由於信仰的宣認,在過往成千上萬的蘇丹基督徒被殺,而埋在地下,你們知不知道?
[00:35:23.000 --> 00:35:42.000]  有一位教會的牧師問弟兄姊妹們,基督徒,你相信什麼?他很快就說,你願不願意為你所信而死?
[00:35:43.000 --> 00:36:00.000]  同樣若何問你,你們會不會宣佈耶穌基督是神的兒子,是彌賽亞?你們會不會為這樣的緣故而死?
[00:36:01.000 --> 00:36:13.000]  你會不會意識到生和死的唯一希望是在於耶穌是基督,是彌賽亞?
[00:36:13.000 --> 00:36:16.000]  你說是不是?
[00:36:16.000 --> 00:36:28.000]  願神賜給我們有真正的恩典,順靠主是基督而得救,阿們。
